ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,pos_RF_symp,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
UG,UGA,Uganda,2,2020-09-19,2020-07-15,1,47,101,5056649.69204826,0,0,0,4,305540.842554627,3,208422.374779953,37,601.996153846154,0,18,,,,,0,0,0,,,,0.0354358610914245,0.0257893196324074,0.0450824025504416,0.0513312303838242,0.0512785431322677,0.0513839176353807,0.0276399716513111,0.01908601727442,0.0361939260282022,0.0354781692161998,0.0354340026092435,0.0355223358231561,0.058527989305315,0.0534945947785718,0.0635613838320583,0,0,0
UG,UGA,Uganda,2,2020-09-20,2020-07-15,1,48,102,5141377.0912045,0,0,0,4,305540.842554627,3,208422.374779953,37,608.076923076923,0,18,,,,,0,0,0,,,,0.0361189801699717,0.0263867987393936,0.0458511616005498,0.053889127380231,0.0538355016207627,0.0539427531396994,0.0276203966005666,0.019072414224531,0.0361683789766021,0.0367775276344131,0.0367328277467197,0.0368222275221066,0.0590404954179722,0.0539901617026743,0.06409082913327,0,0,0
UG,UGA,Uganda,2,2020-09-21,2020-07-16,1,48,100,5025148.71336725,0,0,0,4,305540.842554627,3,208422.374779953,37,595.915384615385,0,18,,,,,0,0,0,,,,0.0375354107648725,0.0276215295934185,0.0474492919363265,0.0568143697891684,0.0567596440714255,0.0568690955069114,0.028328611898017,0.0196748867521478,0.0369823370438862,0.0384457487048045,0.0384002944189085,0.0384912029907005,0.0595947611363519,0.0545241136233076,0.0646654086493961,0,0,0
UG,UGA,Uganda,2,2020-09-24,2020-07-16,1,49,101,5047268.30816235,0,0,0,4,305540.842554627,3,208422.374779953,37,601.996153846154,0,18,,,,,0,0,0,,,,0.0389242745930644,0.0288395027327119,0.0490090464534169,0.0596744989716118,0.0596187569686164,0.0597302409746072,0.0290162774239207,0.020264347486816,0.0377682073610255,0.040075593384253,0.0400294395729276,0.0401217471955784,0.0601046051300822,0.0550173873252752,0.0651918229348891,0,0,0
UG,UGA,Uganda,2,2020-09-25,2020-07-17,1,49,100,4796911.74704013,0,0,0,4,305540.842554627,3,208422.374779953,37,595.915384615385,0,18,,,,,0,0,0,,,,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0613998922749256,0.0613435210663165,0.0614562634835346,0.0297450424929179,0.0208840784398937,0.038606006545942,0.0418834721151406,0.0418364325014533,0.0419305117288279,0.0607008809746266,0.055590113155034,0.0658116487942193,0,0,0
UG,UGA,Uganda,2,2020-09-26,2020-07-17,1,50,101,4804511.84424198,0,0,0,4,305540.842554627,3,208422.374779953,37,601.996153846154,0,18,,,,,0,0,0,,,,0.0396881644223955,0.0295017525675659,0.049874576277225,0.061515694117316,0.0614592200752234,0.0615721681594086,0.0297661233167966,0.0208989756762057,0.0386332709573875,0.041962465466056,0.0419153390772195,0.0420095918548924,0.0609393913124444,0.0558192427230121,0.0660595399018768,0,0,0
UG,UGA,Uganda,2,2020-09-28,2020-07-22,2,49,100,5082178.96346579,0,0,0,4,305540.842554627,3,208422.374779953,38,595.915384615385,0,19,,,,,0,0,0,,,,0.0397444996451384,0.0295439279381319,0.0499450713521449,0.0613712251437006,0.0613148793939211,0.06142757089348,0.0298083747338538,0.02092883400026,0.0386879154674476,0.0418639170484003,0.0418168989173316,0.041910935179469,0.061222297805306,0.0560891896276187,0.0663554059829932,0,0,0
UG,UGA,Uganda,2,2020-09-30,2020-07-24,2,48,100,5333541.30283759,0,0,0,4,305540.842554627,3,208422.374779953,39,595.915384615385,0,19,,,,,0,0,0,,,,0.0397444996451384,0.0295439279381319,0.0499450713521449,0.06094723220493,0.0608912630920177,0.0610032013178423,0.0298083747338538,0.02092883400026,0.0386879154674476,0.0415746934721031,0.0415279931264209,0.0416213938177853,0.0615356671569889,0.0563921636597571,0.0666791706542207,0,0,0
UG,UGA,Uganda,2,2021-03-22,2020-12-10,1,65,100,5456034.58291454,0,0,0,4,288274.383253685,0,0,40,532.679859649123,0,36,0,,,,0,0,0,,,,0.0397444996451384,0.0295439279381319,0.0499450713521449,0.0602166490855071,0.060161217387057,0.0602720807839572,0.0276792051100071,0.019113281670382,0.0362451285496322,0.0382968938051343,0.0382521751942089,0.0383416124160596,0.0624382670640036,0.0572419314047326,0.0676346027232746,0,0,0
UG,UGA,Uganda,2,2021-03-23,2020-12-11,1,65,100,5696561.94240005,0,0,0,4,288274.383253685,0,0,40,532.679859649123,0,36,0,,,,0,0,0,,,,0.0397727272727273,0.0295650608768565,0.0499803936685981,0.0593334571143421,0.0592787016977044,0.0593882125309799,0.0255681818181818,0.0173235281907477,0.0338128354456159,0.0349742353827627,0.0349316556451547,0.0350168151203707,0.0633999519693652,0.0581464552637383,0.0686534486749922,0,0,0
UG,UGA,Uganda,2,2021-03-24,2020-12-16,1,65,100,5697400.40301258,0,0,0,4,288274.383253685,0,0,40,532.679859649123,0,35,0,,,,0,0,0,,,,0.0397727272727273,0.0295650608768565,0.0499803936685981,0.0584633670684403,0.05840927949798,0.0585174546389006,0.0234375,0.0155352197463454,0.0313397802536546,0.0317186536728394,0.0316782523945666,0.0317590549511123,0.0643764660546068,0.0590650682374889,0.0696878638717246,0,0,0
UG,UGA,Uganda,2,2021-03-25,2020-12-17,2,65,100,5724199.74605225,0,0,0,4,288274.383253685,0,0,42,532.679859649123,0,34,0,,,,0,0,0,,,,0.0398009950248756,0.029586224070928,0.0500157659788232,0.0576783914333605,0.0576248984483638,0.0577318844183573,0.0213219616204691,0.0137739155485548,0.0288700076923834,0.0285646912096547,0.028526469298645,0.0286029131206644,0.0656629606087947,0.060279646690835,0.0710462745267544,0,0,0
UG,UGA,Uganda,2,2021-03-26,2020-12-17,1,66,101,5729438.89922595,0,0,0,4,288274.383253685,0,0,42,538.115368421053,0,34,0,,,,0,0,0,,,,0.0398293029871977,0.0296074175853679,0.0500511883890275,0.0569192327480991,0.0568663139059672,0.056972151590231,0.019203413940256,0.0120298640153368,0.0263769638651753,0.02547436741779,0.0254383796666989,0.0255103551688811,0.0669769342991101,0.0615203274203168,0.0724335411779033,0,0,0
UG,UGA,Uganda,2,2021-03-28,2020-12-18,1,66,100,6074499.40121395,0,0,0,4,288274.383253685,0,0,42,532.679859649123,0,32,0,,,,0,0,0,,,,0.0398293029871977,0.0296074175853679,0.0500511883890275,0.0559021314270423,0.0558500227380663,0.0559542401160183,0.0170697012802276,0.0102990608168794,0.0238403417435758,0.0223312510660573,0.0222977360178481,0.0223647661142665,0.0681314589496565,0.0626097329254563,0.0736531849738566,0,0,0
UG,UGA,Uganda,2,2021-03-29,2020-12-18,1,67,101,6092431.10199718,0,0,0,4,288274.383253685,0,0,42,538.115368421053,0,32,0,,,,0,0,0,,,,0.0398293029871977,0.0296074175853679,0.0500511883890275,0.0549091676972492,0.0548578514318564,0.054960483962642,0.0149359886201991,0.00859576400277352,0.0212762132376248,0.0192724918985921,0.0192415220593355,0.0193034617378488,0.0693100179768367,0.0637219037192459,0.0748981322344275,0,0,0
UG,UGA,Uganda,2,2021-03-31,2020-12-18,1,68,102,6110719.70501526,0,0,0,4,288274.383253685,0,0,42,543.550877192983,0,32,0,,,,0,0,0,,,,0.0398293029871977,0.0296074175853679,0.0500511883890275,0.0539897536238597,0.0539391668999683,0.054040340347751,0.0128022759601707,0.00692601471072329,0.0186785372096181,0.0163104270154968,0.0162820742999319,0.0163387797310616,0.0705134864386844,0.0648576696320839,0.0761693032452848,0,0,0
UG,UGA,Uganda,2,2021-06-28,2021-03-11,3,69,102,14611202.9413111,13,33,3,7,1351272.76642263,2,118946.112063034,65,1341.5472855809,3,33,3,0.282608695652174,0.152489913576663,0.412727477727684,0.00213068181818182,0,0.00453916100852807,,,,0.0419034090909091,0.0314375209315489,0.0523692972502692,0.0601131270865432,0.0600629652281183,0.060163288944968,0.0120738636363636,0.0063691725171262,0.0177785547556011,0.0134604648903209,0.0134361462974166,0.0134847834832251,0.0676611449965957,0.062357920057154,0.0729643699360373,0.00757575757575758,0,0.0161158429967453
UG,UGA,Uganda,2,2021-06-29,2021-03-14,1,69,100,14449617.5953167,13,33,3,7,1234684.74336479,2,118946.112063034,65,1314.98199279712,3,33,3,0.282608695652174,0.190600822486846,0.374616568817502,0.00426439232409382,0.000859513678410735,0.0076692709697769,,,,0.0440653873489694,0.0333412113740178,0.0547895633239211,0.0639176654090746,0.0638686478047766,0.0639666830133726,0.0113717128642502,0.00583144833694062,0.0169119773915597,0.0112020711146472,0.0111809805823163,0.011223161646978,0.0654915173326617,0.0604715121872524,0.0705115224780709,0.0145985401459854,0.0030030664511487,0.0261940138408221
UG,UGA,Uganda,2,2021-06-30,2021-03-15,1,69,100,14429729.665666,13,34,4,7,1234684.74336479,2,118946.112063034,62,1314.98199279712,4,34,4,0.280575539568345,0.205886273109056,0.355264806027634,0.00710732054015636,0.00271792065520969,0.011496720425103,,,,0.0461975835110164,0.0352292693544464,0.0571658976675863,0.0668944961790722,0.0668467750366255,0.0669422173215189,0.0106609808102345,0.00529471486390989,0.0160272467565592,0.00932744012251639,0.00930907911261291,0.00934580113241987,0.0632929084631508,0.0585321462490801,0.0680536706772215,0.0234192037470726,0.0090750706617944,0.0377633368323508
