"date","age","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-04-28,7,"CA","Canada","CAN",37411038,0,0,61,3,60,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.000943396226415094,0,0.00201042626535156,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,-99,"CA","Canada","CAN",37411038,3,2,10,20,10,NA,NA,NA,NA,NA,0.3,0.0159742349106747,0.584025765089325,0.2,0,0.447918012921825,0.0377358490566038,0.0215127293594656,0.0539589687537419,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,1,"CA","Canada","CAN",37411038,2,4,282,42,282,NA,NA,NA,NA,NA,0.00709219858156028,0,0.0168863867162973,0.0141843971631206,0.00038288024370264,0.0279859140825385,0.00281011641910879,0.00196145064023101,0.00365878219798658,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,2,"CA","Canada","CAN",37411038,2,4,531,95,531,NA,NA,NA,NA,NA,0.00376647834274953,0,0.00897661534359523,0.00753295668549906,0.000178652099237601,0.0148872612717605,0.00337561738265288,0.00269796767232727,0.00405326709297849,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,3,"CA","Canada","CAN",37411038,0,7,406,38,406,NA,NA,NA,NA,NA,0,0,0,0.0172413793103448,0.00457960673973866,0.029903151880951,0.00176596337949624,0.00120497460234363,0.00232695215664884,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,4,"CA","Canada","CAN",37411038,1,1,318,206,317,NA,NA,NA,NA,NA,0.00314465408805031,0,0.00929836431956434,0.00314465408805031,0,0.00929836431956434,0.0122611749300637,0.0105971201007768,0.0139252297593506,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,5,"CA","Canada","CAN",37411038,2,4,298,18,298,NA,NA,NA,NA,NA,0.00671140939597315,0,0.0159815121538179,0.0134228187919463,0.000357279035340554,0.0264883585485521,0.00113967329365582,0.000613480868523912,0.00166586571878773,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,6,"CA","Canada","CAN",37411038,2,6,185,9,184,NA,NA,NA,NA,NA,0.0108108108108108,0,0.0257123469749908,0.0324324324324324,0.00690585206216819,0.0579590128026967,0.000922887612797375,0.000320223739991489,0.00152555148560326,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-29,7,"CA","Canada","CAN",37411038,0,1,43,5,43,NA,NA,NA,NA,NA,0,0,0,0.0232558139534884,0,0.0683032474545791,0.00219394471259324,0.000273013401448871,0.00411487602373761,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,-99,"CA","Canada","CAN",37411038,0,1,5,4,5,NA,NA,NA,NA,NA,0,0,0,0.2,0,0.550609016230633,0.0150943396226415,0.000414222198662526,0.0297744570466205,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,1,"CA","Canada","CAN",37411038,2,5,250,57,250,NA,NA,NA,NA,NA,0.008,0,0.0190427926179981,0.02,0.00264573909547228,0.0373542609045277,0.00430188679245283,0.00318750634713144,0.00541626723777422,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,2,"CA","Canada","CAN",37411038,1,4,461,70,461,NA,NA,NA,NA,NA,0.00216919739696312,0,0.00641613244272289,0.00867678958785249,0.000210662205473645,0.0171429169702313,0.00286497769410224,0.00219478868517363,0.00353516670303084,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,3,"CA","Canada","CAN",37411038,4,6,351,43,351,NA,NA,NA,NA,NA,0.0113960113960114,0.000291942457821544,0.0225000803342012,0.0170940170940171,0.00353361432566484,0.0306544198623694,0.00231145514164382,0.00162137929702148,0.00300153098626617,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,4,"CA","Canada","CAN",37411038,0,3,284,29,284,NA,NA,NA,NA,NA,0,0,0,0.0105633802816901,0,0.0224534490997527,0.00192665426521393,0.00122611237617661,0.00262719615425124,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,5,"CA","Canada","CAN",37411038,2,2,269,34,269,NA,NA,NA,NA,NA,0.00743494423791822,0,0.0177006851556847,0.00743494423791822,0,0.0177006851556847,0.00238479343480396,0.00158414671234051,0.0031854401572674,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,6,"CA","Canada","CAN",37411038,1,0,140,38,140,NA,NA,NA,NA,NA,0.00714285714285714,0,0.0210925112039575,0,0,0,0.00512129380053908,0.00349716281560091,0.00674542478547726,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,7,"CA","Canada","CAN",37411038,0,0,37,2,37,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00101988781234064,0,0.0024326332594093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,-99,"CA","Canada","CAN",37411038,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
