"date","age","ISO2","country","ISO3","population","cli","count","cli_local","count_local","cli_7days","count_7days","cli_local_7days","count_local_7days","cli_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_cli_7days","p_cli_7days_low","p_cli_7days_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-07-25,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-25,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-26,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-26,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-26,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,1,8,100,8,NA,NA,NA,0,0,0,0.125,0,0.354172303767662,NA,NA,NA,0,0,0,0.235849056603774,0.195440642027787,0.276257471179761
2020-07-26,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,5,3,5,0,7,10,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.0113207547169811,0,0.024058441138122,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-07-26,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,6,0,6,0,9,0,9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-26,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,3,1,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-07-26,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,2,0,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-26,6,"MC","Monaco","MCO",38100,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-27,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-27,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-27,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,1,8,100,8,NA,NA,NA,0,0,0,0.125,0,0.354172303767662,NA,NA,NA,0,0,0,0.235849056603774,0.195440642027787,0.276257471179761
2020-07-27,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,4,3,4,0,7,10,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.0141509433962264,0,0.0300502458133923,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-07-27,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,5,0,5,0,8,0,8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-27,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,3,1,3,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00628930817610063,0,0.0185773009704059
2020-07-27,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-27,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-27,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-28,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-28,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-28,1,"MC","Monaco","MCO",38100,0,1,0,1,0,4,0,4,1,9,100,9,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0,0,0,0,0,0,0.209643605870021,0.173114318694895,0.246172893045147
2020-07-28,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,3,3,0,7,10,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.0188679245283019,0,0.0400162181296384,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-07-28,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-28,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-28,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-28,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-28,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-29,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-29,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-29,1,"MC","Monaco","MCO",38100,1,1,100,1,1,4,100,4,2,8,200,8,1,1,1,0.25,0,0.674344650278564,0.25,0,0.550056979772207,1,1,1,0.471698113207547,0.404500583035962,0.538895643379132,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-29,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,7,10,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-07-29,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-29,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-29,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-29,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-29,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-30,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-30,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-30,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,1,4,100,4,2,8,200,8,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.550056979772207,NA,NA,NA,0.471698113207547,0.404500583035962,0.538895643379132,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-30,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,7,10,7,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-07-30,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,2,0,2,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-30,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-30,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-30,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-30,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-31,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-31,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-31,1,"MC","Monaco","MCO",38100,0,1,0,1,1,3,100,3,1,8,100,8,0,0,0,0.333333333333333,0,0.866767964039479,0.125,0,0.354172303767662,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0.235849056603774,0.195440642027787,0.276257471179761
2020-07-31,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,5,3,5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0113207547169811,0,0.024058441138122
2020-07-31,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-31,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-31,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-07-31,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-31,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-01,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,1,"MC","Monaco","MCO",38100,0,1,0,1,1,4,100,4,1,7,100,7,0,0,0,0.25,0,0.674344650278564,0.142857142857143,0,0.402082007388211,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0.269541778975741,0.224390311284278,0.314693246667205
2020-08-01,2,"MC","Monaco","MCO",38100,0,1,0,1,0,1,0,1,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0200588246881556
2020-08-01,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-01,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-01,5,"MC","Monaco","MCO",38100,0,1,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-01,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-02,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-02,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-02,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,1,4,100,4,1,7,100,7,NA,NA,NA,0.25,0,0.674344650278564,0.142857142857143,0,0.402082007388211,NA,NA,NA,0.471698113207547,0.404500583035962,0.538895643379132,0.269541778975741,0.224390311284278,0.314693246667205
2020-08-02,2,"MC","Monaco","MCO",38100,0,1,0,1,0,2,0,2,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0.0171994714533938
2020-08-02,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-02,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-02,5,"MC","Monaco","MCO",38100,0,1,0,1,0,2,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-02,7,"MC","Monaco","MCO",38100,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,1,4,100,4,1,7,100,7,NA,NA,NA,0.25,0,0.674344650278564,0.142857142857143,0,0.402082007388211,NA,NA,NA,0.471698113207547,0.404500583035962,0.538895643379132,0.269541778975741,0.224390311284278,0.314693246667205
2020-08-03,2,"MC","Monaco","MCO",38100,0,1,0,1,0,3,0,3,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0.0171994714533938
2020-08-03,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-03,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,2,0,2,0,3,0,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-03,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-03,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-04,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,1,"MC","Monaco","MCO",38100,0,1,0,1,1,4,100,4,1,8,100,8,0,0,0,0.25,0,0.674344650278564,0.125,0,0.354172303767662,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0.235849056603774,0.195440642027787,0.276257471179761
2020-08-04,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,0,6,3,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0200588246881556
2020-08-04,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-04,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,2,0,2,0,3,0,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-04,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-08-04,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-05,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,1,7,100,7,NA,NA,NA,0,0,0,0.142857142857143,0,0.402082007388211,NA,NA,NA,0,0,0,0.269541778975741,0.224390311284278,0.314693246667205
2020-08-05,2,"MC","Monaco","MCO",38100,0,1,0,1,0,4,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,3,"MC","Monaco","MCO",38100,0,2,0,2,0,2,0,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05,5,"MC","Monaco","MCO",38100,0,2,0,2,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,6,"MC","Monaco","MCO",38100,0,1,5,1,0,1,5,1,0,2,5,2,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-08-05,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-06,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,1,"MC","Monaco","MCO",38100,0,1,5,1,0,4,5,4,1,8,105,8,0,0,0,0,0,0,0.125,0,0.354172303767662,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.247641509433962,0.206555941263056,0.288727077604869
2020-08-06,2,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,4,0,4,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-06,3,"MC","Monaco","MCO",38100,0,1,0,1,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,4,0,4,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-06,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,5,1,0,2,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-08-06,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-07,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-07,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-07,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,5,3,1,6,105,6,NA,NA,NA,0,0,0,0.166666666666667,0,0.464865690619526,NA,NA,NA,0.0314465408805031,0.00431979074470644,0.0585732910162998,0.330188679245283,0.278500425232852,0.381876933257714
2020-08-07,2,"MC","Monaco","MCO",38100,0,1,3,1,0,5,3,5,0,5,3,5,0,0,0,0,0,0,0,0,0,0.0566037735849057,0,0.118816597672831,0.0113207547169811,0,0.024058441138122,0.0113207547169811,0,0.024058441138122
2020-08-07,3,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,3,0,3,0,3,0,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-07,4,"MC","Monaco","MCO",38100,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,5,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,4,0,4,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-07,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,5,1,0,2,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-08-07,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-08,-99,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-08,-77,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-08,1,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,2,5,2,1,6,105,6,NA,NA,NA,0,0,0,0.166666666666667,0,0.464865690619526,NA,NA,NA,0.0471698113207547,0.00681131450882176,0.0875283081326877,0.330188679245283,0.278500425232852,0.381876933257714
2020-08-08,2,"MC","Monaco","MCO",38100,0,4,0,4,0,8,3,8,0,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00707547169811321,0,0.0150535993604193,0.00628930817610063,0,0.013383784123693
2020-08-08,3,"MC","Monaco","MCO",38100,0,1,0,1,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,4,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,2,0,2,0,2,0,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-08,5,"MC","Monaco","MCO",38100,0,1,0,1,0,4,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,6,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,5,1,0,2,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-08-08,7,"MC","Monaco","MCO",38100,NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
