ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
KWT,Kuwait,5,9,0,9,0,2020-06-21
KWT,Kuwait,6,3,0,3,5,2020-06-21
KGZ,Kyrgyzstan,-99,1,0,1,0,2020-06-21
KGZ,Kyrgyzstan,1,24,1,24,2,2020-06-21
KGZ,Kyrgyzstan,2,40,1,40,14,2020-06-21
KGZ,Kyrgyzstan,3,45,3,44,11,2020-06-21
KGZ,Kyrgyzstan,4,23,1,23,8,2020-06-21
KGZ,Kyrgyzstan,5,17,0,17,1,2020-06-21
KGZ,Kyrgyzstan,6,4,1,4,100,2020-06-21
KGZ,Kyrgyzstan,7,1,0,1,0,2020-06-21
LAO,Laos,1,13,0,13,4,2020-06-21
LAO,Laos,2,12,1,12,1,2020-06-21
LAO,Laos,3,5,0,5,0,2020-06-21
LAO,Laos,4,4,0,4,0,2020-06-21
LAO,Laos,5,6,0,6,10,2020-06-21
LVA,Latvia,2,1,0,1,0,2020-06-21
LBN,Lebanon,-99,1,0,1,0,2020-06-21
LBN,Lebanon,1,29,0,29,103,2020-06-21
LBN,Lebanon,2,55,0,55,6,2020-06-21
LBN,Lebanon,3,38,0,37,3,2020-06-21
LBN,Lebanon,4,23,0,23,1,2020-06-21
LBN,Lebanon,5,9,0,9,0,2020-06-21
LBN,Lebanon,6,3,0,3,0,2020-06-21
LBN,Lebanon,7,1,0,1,0,2020-06-21
LBR,Liberia,3,1,0,1,0,2020-06-21
LBR,Liberia,4,1,1,1,7,2020-06-21
LBY,Libya,-99,1,0,1,0,2020-06-21
LBY,Libya,1,75,4,74,27,2020-06-21
LBY,Libya,2,109,1,109,29,2020-06-21
LBY,Libya,3,86,3,86,22,2020-06-21
LBY,Libya,4,54,0,54,3,2020-06-21
LBY,Libya,5,24,0,24,1,2020-06-21
LBY,Libya,6,3,0,3,0,2020-06-21
LTU,Lithuania,3,1,0,1,0,2020-06-21
LTU,Lithuania,4,1,0,1,0,2020-06-21
LTU,Lithuania,5,1,0,1,0,2020-06-21
LUX,Luxembourg,1,2,0,2,0,2020-06-21
LUX,Luxembourg,2,2,0,2,0,2020-06-21
MAC,Macau,2,2,0,2,0,2020-06-21
MAC,Macau,3,1,0,1,0,2020-06-21
MAC,Macau,4,1,0,1,0,2020-06-21
MAC,Macau,6,2,0,2,0,2020-06-21
MAC,Macau,7,1,0,1,0,2020-06-21
MDG,Madagascar,1,1,0,1,0,2020-06-21
MDG,Madagascar,2,10,0,10,6,2020-06-21
MDG,Madagascar,3,9,0,9,4,2020-06-21
MDG,Madagascar,4,9,0,9,0,2020-06-21
MDG,Madagascar,5,6,0,6,2,2020-06-21
MDG,Madagascar,6,1,0,1,0,2020-06-21
MWI,Malawi,3,1,0,1,0,2020-06-21
MYS,Malaysia,-99,3,0,3,100,2020-06-21
MYS,Malaysia,1,263,2,263,30,2020-06-21
MYS,Malaysia,2,444,2,444,124,2020-06-21
MYS,Malaysia,3,293,0,293,21,2020-06-21
MYS,Malaysia,4,161,1,161,1,2020-06-21
MYS,Malaysia,5,97,0,97,15,2020-06-21
MYS,Malaysia,6,17,0,17,3,2020-06-21
MYS,Malaysia,7,2,0,2,0,2020-06-21
MDV,Maldives,2,1,0,1,0,2020-06-21
MDV,Maldives,6,1,0,1,0,2020-06-21
MLI,Mali,1,7,0,7,34,2020-06-21
MLI,Mali,2,8,0,8,0,2020-06-21
MLI,Mali,3,9,0,9,1,2020-06-21
MLI,Mali,4,7,0,7,0,2020-06-21
MLI,Mali,5,2,0,2,0,2020-06-21
MLT,Malta,2,1,0,1,0,2020-06-21
MLT,Malta,7,1,1,1,100,2020-06-21
MRT,Mauritania,1,6,1,6,12,2020-06-21
MRT,Mauritania,2,7,0,7,3,2020-06-21
MRT,Mauritania,3,7,0,7,28,2020-06-21
MRT,Mauritania,4,5,0,5,1,2020-06-21
MRT,Mauritania,5,2,0,2,0,2020-06-21
MEX,Mexico,-99,29,1,29,11,2020-06-21
MEX,Mexico,1,2568,50,2567,2355,2020-06-21
MEX,Mexico,2,2851,72,2851,3349,2020-06-21
MEX,Mexico,3,1940,50,1940,2305,2020-06-21
MEX,Mexico,4,1297,31,1296,1461,2020-06-21
MEX,Mexico,5,670,9,670,488,2020-06-21
MEX,Mexico,6,219,1,219,205,2020-06-21
MEX,Mexico,7,42,1,42,69,2020-06-21
MDA,Moldova,-99,2,0,2,2,2020-06-21
MDA,Moldova,1,53,2,53,128,2020-06-21
MDA,Moldova,2,85,1,85,23,2020-06-21
MDA,Moldova,3,55,0,55,17,2020-06-21
MDA,Moldova,4,41,0,41,19,2020-06-21
MDA,Moldova,5,25,0,25,10,2020-06-21
MDA,Moldova,6,6,0,6,0,2020-06-21
MDA,Moldova,7,1,0,1,0,2020-06-21
MCO,Monaco,1,1,1,1,0,2020-06-21
MCO,Monaco,2,1,0,1,0,2020-06-21
MCO,Monaco,3,1,0,1,0,2020-06-21
MCO,Monaco,4,2,0,2,0,2020-06-21
MNG,Mongolia,3,1,0,1,0,2020-06-21
MNG,Mongolia,4,2,0,2,0,2020-06-21
MNG,Mongolia,5,1,0,1,0,2020-06-21
MNG,Mongolia,6,1,0,1,0,2020-06-21
MNE,Montenegro,1,1,0,1,0,2020-06-21
MNE,Montenegro,4,2,0,2,0,2020-06-21
MAR,Morocco,1,113,3,113,14,2020-06-21
MAR,Morocco,2,139,3,139,14,2020-06-21
MAR,Morocco,3,89,0,89,3,2020-06-21
MAR,Morocco,4,45,0,45,2,2020-06-21
MAR,Morocco,5,30,0,30,0,2020-06-21
MAR,Morocco,6,14,0,14,2,2020-06-21
MAR,Morocco,7,2,0,2,0,2020-06-21
MOZ,Mozambique,1,11,0,11,0,2020-06-21
MOZ,Mozambique,2,30,0,30,8,2020-06-21
MOZ,Mozambique,3,34,0,34,3,2020-06-21
MOZ,Mozambique,4,17,0,17,0,2020-06-21
MOZ,Mozambique,5,7,0,7,0,2020-06-21
MOZ,Mozambique,6,2,0,2,0,2020-06-21
MMR,Myanmar,-99,1,1,1,15,2020-06-21
MMR,Myanmar,1,101,1,101,131,2020-06-21
MMR,Myanmar,2,125,3,125,16,2020-06-21
MMR,Myanmar,3,80,2,79,113,2020-06-21
MMR,Myanmar,4,47,0,47,9,2020-06-21
MMR,Myanmar,5,10,0,10,3,2020-06-21
MMR,Myanmar,6,7,0,7,0,2020-06-21
NAM,Namibia,7,1,0,1,0,2020-06-21
NPL,Nepal,1,172,1,172,109,2020-06-21
NPL,Nepal,2,224,1,223,26,2020-06-21
NPL,Nepal,3,70,0,70,2,2020-06-21
NPL,Nepal,4,19,0,19,103,2020-06-21
NPL,Nepal,5,5,0,5,0,2020-06-21
NPL,Nepal,6,1,0,1,100,2020-06-21
NPL,Nepal,7,1,0,1,0,2020-06-21
NLD,Netherlands,-99,4,0,4,2,2020-06-21
NLD,Netherlands,1,138,0,138,23,2020-06-21
NLD,Netherlands,2,266,2,266,33,2020-06-21
NLD,Netherlands,3,270,1,270,163,2020-06-21
NLD,Netherlands,4,382,4,382,52,2020-06-21
NLD,Netherlands,5,342,3,342,24,2020-06-21
NLD,Netherlands,6,231,1,230,8,2020-06-21
NLD,Netherlands,7,76,0,76,3,2020-06-21
NZL,New Zealand,-99,1,0,1,0,2020-06-21
NZL,New Zealand,1,82,2,82,25,2020-06-21
NZL,New Zealand,2,146,6,146,47,2020-06-21
NZL,New Zealand,3,124,3,124,20,2020-06-21
NZL,New Zealand,4,114,2,114,10,2020-06-21
NZL,New Zealand,5,105,4,105,18,2020-06-21
NZL,New Zealand,6,84,0,83,3,2020-06-21
NZL,New Zealand,7,27,0,27,0,2020-06-21
NIC,Nicaragua,-99,1,0,1,4,2020-06-21
NIC,Nicaragua,1,121,6,120,400,2020-06-21
NIC,Nicaragua,2,197,7,197,552,2020-06-21
NIC,Nicaragua,3,151,9,151,610,2020-06-21
NIC,Nicaragua,4,79,4,79,319,2020-06-21
NIC,Nicaragua,5,43,0,43,179,2020-06-21
NIC,Nicaragua,6,17,1,16,42,2020-06-21
NIC,Nicaragua,7,5,0,5,7,2020-06-21
NGA,Nigeria,1,58,3,58,38,2020-06-21
NGA,Nigeria,2,269,11,268,32,2020-06-21
NGA,Nigeria,3,228,4,228,238,2020-06-21
NGA,Nigeria,4,91,0,91,12,2020-06-21
NGA,Nigeria,5,42,0,42,9,2020-06-21
NGA,Nigeria,6,9,0,9,1,2020-06-21
NOR,Norway,-99,3,0,3,0,2020-06-21
NOR,Norway,1,62,1,62,103,2020-06-21
NOR,Norway,2,126,1,126,55,2020-06-21
NOR,Norway,3,157,0,156,23,2020-06-21
NOR,Norway,4,246,1,246,11,2020-06-21
NOR,Norway,5,193,0,193,6,2020-06-21
NOR,Norway,6,208,1,208,19,2020-06-21
NOR,Norway,7,64,0,62,2,2020-06-21
OMN,Oman,-99,1,0,1,0,2020-06-21
OMN,Oman,1,2,0,2,0,2020-06-21
OMN,Oman,2,21,0,21,119,2020-06-21
OMN,Oman,3,19,0,19,1,2020-06-21
OMN,Oman,4,7,0,7,4,2020-06-21
OMN,Oman,5,4,0,4,0,2020-06-21
OMN,Oman,6,2,0,2,0,2020-06-21
OMN,Oman,7,1,0,1,0,2020-06-21
PAK,Pakistan,-99,1,0,1,1,2020-06-21
PAK,Pakistan,1,353,10,353,1029,2020-06-21
PAK,Pakistan,2,529,14,529,1625,2020-06-21
PAK,Pakistan,3,221,12,220,559,2020-06-21
PAK,Pakistan,4,67,1,67,178,2020-06-21
PAK,Pakistan,5,28,1,28,62,2020-06-21
PAK,Pakistan,6,4,0,4,1,2020-06-21
PAK,Pakistan,7,3,0,3,101,2020-06-21
PLW,Palau,4,1,0,1,0,2020-06-21
PLW,Palau,6,2,0,2,0,2020-06-21
PSE,Palestine,-99,1,0,1,0,2020-06-21
PSE,Palestine,1,48,2,48,41,2020-06-21
PSE,Palestine,2,69,2,69,57,2020-06-21
PSE,Palestine,3,49,0,49,19,2020-06-21
PSE,Palestine,4,28,0,28,4,2020-06-21
PSE,Palestine,5,10,0,10,0,2020-06-21
PSE,Palestine,6,6,0,6,1,2020-06-21
PSE,Palestine,7,1,0,0,0,2020-06-21
PAN,Panama,-99,2,0,2,0,2020-06-21
PAN,Panama,1,64,2,64,21,2020-06-21
PAN,Panama,2,103,2,103,96,2020-06-21
PAN,Panama,3,79,1,79,21,2020-06-21
PAN,Panama,4,70,3,70,26,2020-06-21
PAN,Panama,5,44,1,44,27,2020-06-21
PAN,Panama,6,22,0,22,0,2020-06-21
PAN,Panama,7,7,0,7,1,2020-06-21
PRY,Paraguay,-99,1,0,1,0,2020-06-21
PRY,Paraguay,1,86,0,86,10,2020-06-21
PRY,Paraguay,2,114,0,114,2,2020-06-21
PRY,Paraguay,3,94,1,94,7,2020-06-21
PRY,Paraguay,4,51,0,51,1,2020-06-21
PRY,Paraguay,5,26,0,25,0,2020-06-21
PRY,Paraguay,6,12,0,12,1,2020-06-21
PRY,Paraguay,7,3,0,3,0,2020-06-21
PER,Peru,-99,8,1,8,0,2020-06-21
PER,Peru,1,480,16,480,596,2020-06-21
PER,Peru,2,588,23,588,897,2020-06-21
PER,Peru,3,353,8,353,557,2020-06-21
PER,Peru,4,247,13,247,422,2020-06-21
PER,Peru,5,154,2,154,186,2020-06-21
PER,Peru,6,52,0,52,34,2020-06-21
PER,Peru,7,11,0,11,2,2020-06-21
PHL,Philippines,-99,4,0,4,0,2020-06-21
PHL,Philippines,1,609,3,609,137,2020-06-21
PHL,Philippines,2,665,7,665,97,2020-06-21
PHL,Philippines,3,317,1,316,94,2020-06-21
PHL,Philippines,4,175,1,175,31,2020-06-21
PHL,Philippines,5,67,1,67,20,2020-06-21
PHL,Philippines,6,27,0,27,2,2020-06-21
PHL,Philippines,7,3,0,3,0,2020-06-21
POL,Poland,-99,9,0,9,1,2020-06-21
POL,Poland,1,470,0,469,27,2020-06-21
POL,Poland,2,674,2,674,100,2020-06-21
POL,Poland,3,634,3,634,92,2020-06-21
POL,Poland,4,374,2,374,25,2020-06-21
POL,Poland,5,230,0,229,4,2020-06-21
POL,Poland,6,192,1,191,12,2020-06-21
POL,Poland,7,42,1,42,101,2020-06-21
PRT,Portugal,-99,2,0,2,0,2020-06-21
PRT,Portugal,1,231,1,231,37,2020-06-21
PRT,Portugal,2,479,0,479,114,2020-06-21
PRT,Portugal,3,622,0,622,52,2020-06-21
PRT,Portugal,4,446,0,445,40,2020-06-21
PRT,Portugal,5,284,0,284,8,2020-06-21
PRT,Portugal,6,113,0,113,2,2020-06-21
PRT,Portugal,7,40,0,40,0,2020-06-21
PRI,"Puerto Rico, U.S.",-99,1,0,1,0,2020-06-21
PRI,"Puerto Rico, U.S.",1,53,0,53,4,2020-06-21
PRI,"Puerto Rico, U.S.",2,107,0,107,5,2020-06-21
PRI,"Puerto Rico, U.S.",3,148,0,148,4,2020-06-21
PRI,"Puerto Rico, U.S.",4,170,0,170,18,2020-06-21
PRI,"Puerto Rico, U.S.",5,171,2,171,0,2020-06-21
PRI,"Puerto Rico, U.S.",6,99,0,99,0,2020-06-21
PRI,"Puerto Rico, U.S.",7,20,0,19,0,2020-06-21
QAT,Qatar,1,17,0,17,7,2020-06-21
QAT,Qatar,2,66,1,66,66,2020-06-21
QAT,Qatar,3,35,0,35,14,2020-06-21
QAT,Qatar,4,23,0,23,10,2020-06-21
QAT,Qatar,5,6,0,6,0,2020-06-21
QAT,Qatar,6,2,0,2,2,2020-06-21
MKD,Republic of North Macedonia,2,2,0,2,0,2020-06-21
MKD,Republic of North Macedonia,3,1,0,1,0,2020-06-21
MKD,Republic of North Macedonia,7,1,0,1,0,2020-06-21
COG,Republic of the Congo,1,1,0,1,0,2020-06-21
COG,Republic of the Congo,2,1,0,1,0,2020-06-21
COG,Republic of the Congo,3,1,0,1,0,2020-06-21
REU,Réunion,5,1,0,1,0,2020-06-21
ROU,Romania,-99,6,0,6,0,2020-06-21
ROU,Romania,1,408,1,408,20,2020-06-21
ROU,Romania,2,594,3,594,246,2020-06-21
ROU,Romania,3,566,1,566,131,2020-06-21
ROU,Romania,4,443,0,443,15,2020-06-21
ROU,Romania,5,250,0,249,21,2020-06-21
ROU,Romania,6,123,0,123,2,2020-06-21
ROU,Romania,7,16,1,16,100,2020-06-21
RUS,Russia,-99,7,0,7,0,2020-06-21
RUS,Russia,1,70,2,70,19,2020-06-21
RUS,Russia,2,367,7,367,218,2020-06-21
RUS,Russia,3,522,9,522,487,2020-06-21
RUS,Russia,4,433,8,433,472,2020-06-21
RUS,Russia,5,224,2,224,186,2020-06-21
RUS,Russia,6,63,1,63,8,2020-06-21
RUS,Russia,7,7,0,7,1,2020-06-21
BLM,Saint Barthélemy,4,1,0,1,0,2020-06-21
LCA,Saint Lucia,4,1,0,1,0,2020-06-21
MAF,Saint Martin,3,1,0,1,2,2020-06-21
SMR,San Marino,6,1,1,1,11,2020-06-21
SAU,Saudi Arabia,-99,2,0,2,1,2020-06-21
SAU,Saudi Arabia,1,41,1,41,34,2020-06-21
SAU,Saudi Arabia,2,253,5,253,365,2020-06-21
SAU,Saudi Arabia,3,183,3,183,213,2020-06-21
SAU,Saudi Arabia,4,79,0,79,63,2020-06-21
SAU,Saudi Arabia,5,38,1,38,17,2020-06-21
SAU,Saudi Arabia,6,1,1,1,15,2020-06-21
SEN,Senegal,1,6,0,6,1,2020-06-21
SEN,Senegal,2,22,2,22,100,2020-06-21
SEN,Senegal,3,12,0,12,2,2020-06-21
SEN,Senegal,4,5,0,5,2,2020-06-21
SEN,Senegal,5,4,0,4,1,2020-06-21
SEN,Senegal,6,2,0,2,0,2020-06-21
SRB,Serbia,-99,1,0,1,0,2020-06-21
SRB,Serbia,1,68,3,68,22,2020-06-21
SRB,Serbia,2,171,0,171,58,2020-06-21
SRB,Serbia,3,221,1,221,85,2020-06-21
SRB,Serbia,4,137,0,137,98,2020-06-21
SRB,Serbia,5,90,0,90,35,2020-06-21
SRB,Serbia,6,41,1,41,2,2020-06-21
SRB,Serbia,7,5,0,5,0,2020-06-21
SYC,Seychelles,3,1,0,1,0,2020-06-21
SLE,Sierra Leone,1,1,0,1,0,2020-06-21
SGP,Singapore,1,36,1,36,0,2020-06-21
SGP,Singapore,2,106,0,106,8,2020-06-21
SGP,Singapore,3,96,0,96,3,2020-06-21
SGP,Singapore,4,50,0,50,1,2020-06-21
SGP,Singapore,5,24,0,24,0,2020-06-21
SGP,Singapore,6,13,0,13,0,2020-06-21
SGP,Singapore,7,3,0,3,0,2020-06-21
SVK,Slovakia,-99,1,0,1,0,2020-06-21
SVK,Slovakia,1,54,0,54,8,2020-06-21
SVK,Slovakia,2,119,0,119,2,2020-06-21
SVK,Slovakia,3,125,1,125,106,2020-06-21
SVK,Slovakia,4,72,2,72,2,2020-06-21
SVK,Slovakia,5,61,0,61,7,2020-06-21
SVK,Slovakia,6,43,0,42,0,2020-06-21
SVK,Slovakia,7,10,0,10,0,2020-06-21
SVN,Slovenia,1,26,1,26,30,2020-06-21
SVN,Slovenia,2,52,0,52,7,2020-06-21
SVN,Slovenia,3,75,1,75,7,2020-06-21
SVN,Slovenia,4,71,0,71,4,2020-06-21
SVN,Slovenia,5,40,0,40,11,2020-06-21
SVN,Slovenia,6,34,0,34,0,2020-06-21
SVN,Slovenia,7,6,0,6,0,2020-06-21
SOM,Somalia,1,1,0,1,0,2020-06-21
SOM,Somalia,2,1,0,1,1,2020-06-21
ZAF,South Africa,-99,2,0,2,1,2020-06-21
ZAF,South Africa,1,170,4,170,79,2020-06-21
ZAF,South Africa,2,405,13,405,192,2020-06-21
ZAF,South Africa,3,297,4,296,95,2020-06-21
ZAF,South Africa,4,232,2,232,87,2020-06-21
ZAF,South Africa,5,157,1,157,61,2020-06-21
ZAF,South Africa,6,56,0,56,12,2020-06-21
ZAF,South Africa,7,14,0,14,0,2020-06-21
KOR,South Korea,-99,1,0,1,0,2020-06-21
KOR,South Korea,1,204,0,204,12,2020-06-21
KOR,South Korea,2,222,1,222,12,2020-06-21
KOR,South Korea,3,153,1,153,9,2020-06-21
KOR,South Korea,4,125,0,125,5,2020-06-21
KOR,South Korea,5,98,0,98,2,2020-06-21
KOR,South Korea,6,26,0,26,2,2020-06-21
KOR,South Korea,7,8,0,8,0,2020-06-21
SSD,South Sudan,2,1,0,1,0,2020-06-21
SSD,South Sudan,3,1,0,1,0,2020-06-21
SSD,South Sudan,4,1,0,1,1,2020-06-21
ESP,Spain,-99,6,0,6,0,2020-06-21
ESP,Spain,1,204,1,204,33,2020-06-21
ESP,Spain,2,775,3,774,158,2020-06-21
ESP,Spain,3,900,5,900,126,2020-06-21
ESP,Spain,4,768,2,768,62,2020-06-21
ESP,Spain,5,460,3,459,98,2020-06-21
ESP,Spain,6,228,0,227,79,2020-06-21
ESP,Spain,7,42,0,42,1,2020-06-21
LKA,Sri Lanka,-99,2,0,2,1,2020-06-21
LKA,Sri Lanka,1,26,0,26,4,2020-06-21
LKA,Sri Lanka,2,73,0,73,9,2020-06-21
LKA,Sri Lanka,3,45,0,45,30,2020-06-21
LKA,Sri Lanka,4,13,0,13,0,2020-06-21
LKA,Sri Lanka,5,9,0,9,0,2020-06-21
LKA,Sri Lanka,6,3,0,3,0,2020-06-21
SDN,Sudan,-99,1,0,1,0,2020-06-21
SDN,Sudan,1,76,3,76,188,2020-06-21
SDN,Sudan,2,127,4,127,133,2020-06-21
SDN,Sudan,3,60,0,60,39,2020-06-21
SDN,Sudan,4,22,0,22,15,2020-06-21
SDN,Sudan,5,9,0,9,4,2020-06-21
SDN,Sudan,6,1,0,1,5,2020-06-21
SWE,Sweden,-99,8,0,8,0,2020-06-21
SWE,Sweden,1,121,2,121,57,2020-06-21
SWE,Sweden,2,466,9,466,330,2020-06-21
SWE,Sweden,3,492,5,492,165,2020-06-21
SWE,Sweden,4,664,10,664,291,2020-06-21
SWE,Sweden,5,606,6,606,167,2020-06-21
SWE,Sweden,6,557,4,557,177,2020-06-21
SWE,Sweden,7,201,2,201,36,2020-06-21
CHE,Switzerland,-99,1,0,1,0,2020-06-21
CHE,Switzerland,1,36,0,36,12,2020-06-21
CHE,Switzerland,2,134,0,133,21,2020-06-21
CHE,Switzerland,3,164,0,164,29,2020-06-21
CHE,Switzerland,4,179,0,179,25,2020-06-21
CHE,Switzerland,5,123,0,123,11,2020-06-21
CHE,Switzerland,6,80,0,80,5,2020-06-21
CHE,Switzerland,7,24,0,24,0,2020-06-21
TWN,Taiwan,-99,4,0,4,0,2020-06-21
TWN,Taiwan,1,342,1,342,13,2020-06-21
TWN,Taiwan,2,567,1,567,143,2020-06-21
TWN,Taiwan,3,586,2,586,13,2020-06-21
TWN,Taiwan,4,324,2,324,15,2020-06-21
TWN,Taiwan,5,172,0,171,25,2020-06-21
TWN,Taiwan,6,69,0,69,1,2020-06-21
TWN,Taiwan,7,8,0,8,1,2020-06-21
TJK,Tajikistan,1,2,0,2,10,2020-06-21
TJK,Tajikistan,3,1,0,1,0,2020-06-21
TZA,Tanzania,1,3,0,3,0,2020-06-21
TZA,Tanzania,2,21,0,21,2,2020-06-21
TZA,Tanzania,3,18,1,18,14,2020-06-21
TZA,Tanzania,4,4,0,4,1,2020-06-21
TZA,Tanzania,5,3,0,3,0,2020-06-21
TZA,Tanzania,6,4,0,4,0,2020-06-21
THA,Thailand,-99,1,0,1,0,2020-06-21
THA,Thailand,1,148,1,148,15,2020-06-21
THA,Thailand,2,252,3,250,12,2020-06-21
THA,Thailand,3,301,5,301,15,2020-06-21
THA,Thailand,4,190,0,189,7,2020-06-21
THA,Thailand,5,152,2,152,2,2020-06-21
THA,Thailand,6,49,0,49,0,2020-06-21
THA,Thailand,7,10,0,10,1,2020-06-21
TLS,Timor-Leste,1,1,0,1,0,2020-06-21
TLS,Timor-Leste,2,2,0,2,2,2020-06-21
TLS,Timor-Leste,4,1,0,1,0,2020-06-21
TLS,Timor-Leste,6,1,0,1,0,2020-06-21
TGO,Togo,2,2,0,2,0,2020-06-21
TGO,Togo,3,1,0,1,0,2020-06-21
TON,Tonga,1,1,0,1,0,2020-06-21
TTO,Trinidad and Tobago,2,1,0,1,0,2020-06-21
TUN,Tunisia,1,61,0,61,14,2020-06-21
TUN,Tunisia,2,103,1,103,98,2020-06-21
TUN,Tunisia,3,93,3,93,21,2020-06-21
TUN,Tunisia,4,63,0,63,13,2020-06-21
TUN,Tunisia,5,43,0,43,2,2020-06-21
TUN,Tunisia,6,20,0,20,0,2020-06-21
TUN,Tunisia,7,4,0,4,101,2020-06-21
TUR,Turkey,-99,17,0,17,4,2020-06-21
TUR,Turkey,1,329,10,329,157,2020-06-21
TUR,Turkey,2,815,6,815,288,2020-06-21
TUR,Turkey,3,794,2,794,220,2020-06-21
TUR,Turkey,4,463,1,463,76,2020-06-21
TUR,Turkey,5,261,0,260,26,2020-06-21
TUR,Turkey,6,81,1,81,104,2020-06-21
TUR,Turkey,7,15,1,15,100,2020-06-21
TCA,Turks and Caicos Islands,5,1,0,1,0,2020-06-21
TCA,Turks and Caicos Islands,6,1,0,1,0,2020-06-21
TCA,Turks and Caicos Islands,7,1,0,1,0,2020-06-21
TUV,Tuvalu,7,1,1,1,100,2020-06-21
UGA,Uganda,1,1,0,1,0,2020-06-21
UGA,Uganda,2,2,0,2,0,2020-06-21
UGA,Uganda,6,1,0,1,0,2020-06-21
UKR,Ukraine,-99,13,0,13,0,2020-06-21
UKR,Ukraine,1,264,4,264,53,2020-06-21
UKR,Ukraine,2,883,2,883,105,2020-06-21
UKR,Ukraine,3,868,4,868,84,2020-06-21
UKR,Ukraine,4,530,3,529,35,2020-06-21
UKR,Ukraine,5,264,2,264,15,2020-06-21
UKR,Ukraine,6,99,0,98,13,2020-06-21
UKR,Ukraine,7,10,0,10,1,2020-06-21
ARE,United Arab Emirates,1,31,0,31,11,2020-06-21
ARE,United Arab Emirates,2,238,1,238,45,2020-06-21
ARE,United Arab Emirates,3,155,0,155,130,2020-06-21
ARE,United Arab Emirates,4,44,0,44,14,2020-06-21
ARE,United Arab Emirates,5,20,0,20,4,2020-06-21
ARE,United Arab Emirates,6,7,0,7,1,2020-06-21
GBR,United Kingdom,-99,12,0,12,4,2020-06-21
GBR,United Kingdom,1,302,3,302,24,2020-06-21
GBR,United Kingdom,2,604,5,604,164,2020-06-21
GBR,United Kingdom,3,523,4,522,38,2020-06-21
GBR,United Kingdom,4,527,1,527,43,2020-06-21
GBR,United Kingdom,5,393,2,393,21,2020-06-21
GBR,United Kingdom,6,214,2,214,10,2020-06-21
GBR,United Kingdom,7,48,2,48,2,2020-06-21
UMI,"United States Minor Outlying Islands, U.S.",2,1,1,1,8,2020-06-21
URY,Uruguay,-99,3,0,3,0,2020-06-21
URY,Uruguay,1,64,0,64,6,2020-06-21
URY,Uruguay,2,117,0,117,27,2020-06-21
URY,Uruguay,3,153,1,153,17,2020-06-21
URY,Uruguay,4,195,0,195,10,2020-06-21
URY,Uruguay,5,149,0,149,3,2020-06-21
URY,Uruguay,6,75,0,75,2,2020-06-21
URY,Uruguay,7,16,0,16,0,2020-06-21
UZB,Uzbekistan,1,21,0,21,30,2020-06-21
UZB,Uzbekistan,2,71,0,71,5,2020-06-21
UZB,Uzbekistan,3,71,0,71,5,2020-06-21
UZB,Uzbekistan,4,36,0,36,1,2020-06-21
UZB,Uzbekistan,5,21,0,21,1,2020-06-21
UZB,Uzbekistan,6,3,0,3,0,2020-06-21
UZB,Uzbekistan,7,1,0,1,0,2020-06-21
VAT,Vatican City,5,1,0,1,0,2020-06-21
VEN,Venezuela,1,87,0,87,11,2020-06-21
VEN,Venezuela,2,121,1,121,6,2020-06-21
VEN,Venezuela,3,119,0,119,22,2020-06-21
VEN,Venezuela,4,151,1,151,13,2020-06-21
VEN,Venezuela,5,134,0,133,13,2020-06-21
VEN,Venezuela,6,73,0,73,0,2020-06-21
VEN,Venezuela,7,6,0,6,0,2020-06-21
VNM,Vietnam,-99,6,0,6,0,2020-06-21
VNM,Vietnam,1,734,4,734,115,2020-06-21
VNM,Vietnam,2,829,5,829,67,2020-06-21
VNM,Vietnam,3,337,1,336,127,2020-06-21
VNM,Vietnam,4,120,0,120,9,2020-06-21
VNM,Vietnam,5,71,0,70,4,2020-06-21
VNM,Vietnam,6,15,1,15,47,2020-06-21
VNM,Vietnam,7,6,0,6,19,2020-06-21
WLF,Wallis and Futuna,7,1,0,1,0,2020-06-21
YEM,Yemen,1,28,1,28,48,2020-06-21
YEM,Yemen,2,67,5,67,514,2020-06-21
YEM,Yemen,3,30,1,30,158,2020-06-21
YEM,Yemen,4,8,0,8,0,2020-06-21
YEM,Yemen,5,2,0,2,100,2020-06-21
ZMB,Zambia,1,1,0,1,0,2020-06-21
ZMB,Zambia,2,1,0,1,1,2020-06-21
ZMB,Zambia,3,1,0,1,0,2020-06-21
ZMB,Zambia,7,1,0,1,0,2020-06-21
ZWE,Zimbabwe,1,1,0,1,0,2020-06-21
ZWE,Zimbabwe,2,2,0,2,2,2020-06-21
