ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
MDV,Maldives,4,1,0,1,0,2020-04-25
MLI,Mali,1,5,0,5,2,2020-04-25
MLI,Mali,2,10,0,10,0,2020-04-25
MLI,Mali,3,10,0,10,0,2020-04-25
MLI,Mali,4,5,0,5,2,2020-04-25
MLI,Mali,5,2,0,2,0,2020-04-25
MLI,Mali,6,1,0,1,1,2020-04-25
MRT,Mauritania,1,4,0,4,3,2020-04-25
MRT,Mauritania,2,2,0,2,0,2020-04-25
MRT,Mauritania,3,3,0,3,1,2020-04-25
MRT,Mauritania,4,2,0,2,0,2020-04-25
MUS,Mauritius,2,1,0,1,0,2020-04-25
MUS,Mauritius,4,1,0,1,0,2020-04-25
MYT,Mayotte,1,1,0,1,0,2020-04-25
MYT,Mayotte,2,1,0,1,0,2020-04-25
MEX,Mexico,-99,49,0,48,118,2020-04-25
MEX,Mexico,1,1907,19,1907,1013,2020-04-25
MEX,Mexico,2,2194,29,2194,680,2020-04-25
MEX,Mexico,3,1276,16,1276,589,2020-04-25
MEX,Mexico,4,810,4,810,193,2020-04-25
MEX,Mexico,5,374,0,373,50,2020-04-25
MEX,Mexico,6,104,1,104,41,2020-04-25
MEX,Mexico,7,18,0,18,1,2020-04-25
MDA,Moldova,1,37,0,37,5,2020-04-25
MDA,Moldova,2,68,0,68,20,2020-04-25
MDA,Moldova,3,46,0,46,6,2020-04-25
MDA,Moldova,4,24,0,24,7,2020-04-25
MDA,Moldova,5,15,0,15,2,2020-04-25
MDA,Moldova,6,8,0,8,0,2020-04-25
MDA,Moldova,7,2,0,2,0,2020-04-25
MCO,Monaco,5,1,0,1,1,2020-04-25
MNE,Montenegro,4,1,0,1,0,2020-04-25
MAR,Morocco,1,62,1,62,7,2020-04-25
MAR,Morocco,2,88,0,88,16,2020-04-25
MAR,Morocco,3,47,1,47,2,2020-04-25
MAR,Morocco,4,24,0,24,5,2020-04-25
MAR,Morocco,5,17,0,17,4,2020-04-25
MAR,Morocco,6,6,0,6,0,2020-04-25
MOZ,Mozambique,-99,1,0,1,0,2020-04-25
MOZ,Mozambique,1,17,1,17,1,2020-04-25
MOZ,Mozambique,2,35,0,35,4,2020-04-25
MOZ,Mozambique,3,19,0,19,3,2020-04-25
MOZ,Mozambique,4,4,0,4,1,2020-04-25
MOZ,Mozambique,5,5,0,5,0,2020-04-25
MMR,Myanmar,1,36,1,36,109,2020-04-25
MMR,Myanmar,2,38,0,38,109,2020-04-25
MMR,Myanmar,3,22,0,22,2,2020-04-25
MMR,Myanmar,4,2,0,2,0,2020-04-25
MMR,Myanmar,6,1,0,1,1,2020-04-25
MMR,Myanmar,7,1,0,1,1,2020-04-25
NPL,Nepal,-99,1,0,1,0,2020-04-25
NPL,Nepal,1,104,2,103,84,2020-04-25
NPL,Nepal,2,104,0,104,4,2020-04-25
NPL,Nepal,3,33,0,33,2,2020-04-25
NPL,Nepal,4,9,0,9,0,2020-04-25
NPL,Nepal,5,6,0,6,0,2020-04-25
NPL,Nepal,6,1,0,1,0,2020-04-25
NLD,Netherlands,-99,9,0,9,4,2020-04-25
NLD,Netherlands,1,103,3,103,76,2020-04-25
NLD,Netherlands,2,241,6,241,124,2020-04-25
NLD,Netherlands,3,201,1,201,70,2020-04-25
NLD,Netherlands,4,229,2,229,125,2020-04-25
NLD,Netherlands,5,198,1,197,85,2020-04-25
NLD,Netherlands,6,113,3,113,46,2020-04-25
NLD,Netherlands,7,49,0,48,8,2020-04-25
NZL,New Zealand,-99,1,0,1,0,2020-04-25
NZL,New Zealand,1,66,0,66,4,2020-04-25
NZL,New Zealand,2,120,1,120,2,2020-04-25
NZL,New Zealand,3,93,3,93,1,2020-04-25
NZL,New Zealand,4,100,0,100,3,2020-04-25
NZL,New Zealand,5,88,2,88,4,2020-04-25
NZL,New Zealand,6,50,0,50,5,2020-04-25
NZL,New Zealand,7,14,0,14,0,2020-04-25
NIC,Nicaragua,-99,3,0,3,0,2020-04-25
NIC,Nicaragua,1,105,3,105,35,2020-04-25
NIC,Nicaragua,2,172,2,172,55,2020-04-25
NIC,Nicaragua,3,74,2,74,18,2020-04-25
NIC,Nicaragua,4,39,0,39,4,2020-04-25
NIC,Nicaragua,5,20,0,19,1,2020-04-25
NIC,Nicaragua,6,4,0,4,1,2020-04-25
NIC,Nicaragua,7,1,0,1,0,2020-04-25
NGA,Nigeria,-99,7,1,7,4,2020-04-25
NGA,Nigeria,1,103,4,103,16,2020-04-25
NGA,Nigeria,2,212,7,212,217,2020-04-25
NGA,Nigeria,3,150,3,150,38,2020-04-25
NGA,Nigeria,4,37,0,37,5,2020-04-25
NGA,Nigeria,5,13,0,13,0,2020-04-25
NGA,Nigeria,6,3,0,3,0,2020-04-25
NOR,Norway,-99,1,0,1,0,2020-04-25
NOR,Norway,1,43,0,43,60,2020-04-25
NOR,Norway,2,83,1,83,11,2020-04-25
NOR,Norway,3,78,0,78,41,2020-04-25
NOR,Norway,4,92,1,92,10,2020-04-25
NOR,Norway,5,108,0,108,13,2020-04-25
NOR,Norway,6,77,0,76,5,2020-04-25
NOR,Norway,7,24,0,24,5,2020-04-25
OMN,Oman,-99,1,0,1,0,2020-04-25
OMN,Oman,1,4,0,4,0,2020-04-25
OMN,Oman,2,12,0,12,0,2020-04-25
OMN,Oman,3,16,0,16,1,2020-04-25
OMN,Oman,4,4,0,4,0,2020-04-25
PAK,Pakistan,1,124,3,124,118,2020-04-25
PAK,Pakistan,2,160,3,160,140,2020-04-25
PAK,Pakistan,3,55,0,55,15,2020-04-25
PAK,Pakistan,4,7,0,7,1,2020-04-25
PAK,Pakistan,5,1,0,1,0,2020-04-25
PSE,Palestine,-99,1,0,1,0,2020-04-25
PSE,Palestine,1,35,3,35,10,2020-04-25
PSE,Palestine,2,59,0,58,15,2020-04-25
PSE,Palestine,3,37,0,37,11,2020-04-25
PSE,Palestine,4,16,0,16,0,2020-04-25
PSE,Palestine,5,3,0,3,0,2020-04-25
PAN,Panama,-99,1,0,1,1,2020-04-25
PAN,Panama,1,28,0,28,10,2020-04-25
PAN,Panama,2,60,2,60,12,2020-04-25
PAN,Panama,3,41,0,41,6,2020-04-25
PAN,Panama,4,31,0,31,11,2020-04-25
PAN,Panama,5,13,0,12,0,2020-04-25
PAN,Panama,6,7,0,7,0,2020-04-25
PAN,Panama,7,1,0,1,0,2020-04-25
PNG,Papua New Guinea,2,1,0,1,0,2020-04-25
PRY,Paraguay,1,67,2,67,11,2020-04-25
PRY,Paraguay,2,92,0,92,6,2020-04-25
PRY,Paraguay,3,63,0,62,3,2020-04-25
PRY,Paraguay,4,41,0,41,5,2020-04-25
PRY,Paraguay,5,21,0,21,3,2020-04-25
PRY,Paraguay,6,8,0,8,0,2020-04-25
PER,Peru,-99,12,0,12,4,2020-04-25
PER,Peru,1,407,12,407,180,2020-04-25
PER,Peru,2,428,8,427,489,2020-04-25
PER,Peru,3,292,4,290,254,2020-04-25
PER,Peru,4,173,3,173,59,2020-04-25
PER,Peru,5,82,0,80,77,2020-04-25
PER,Peru,6,20,0,20,3,2020-04-25
PER,Peru,7,6,0,6,0,2020-04-25
PHL,Philippines,-99,6,0,6,0,2020-04-25
PHL,Philippines,1,292,0,292,106,2020-04-25
PHL,Philippines,2,306,0,306,38,2020-04-25
PHL,Philippines,3,158,0,158,44,2020-04-25
PHL,Philippines,4,60,0,60,8,2020-04-25
PHL,Philippines,5,38,0,38,2,2020-04-25
PHL,Philippines,6,6,0,6,0,2020-04-25
PHL,Philippines,7,1,0,1,0,2020-04-25
POL,Poland,-99,10,0,10,5,2020-04-25
POL,Poland,1,321,2,321,73,2020-04-25
POL,Poland,2,411,3,411,54,2020-04-25
POL,Poland,3,323,2,322,27,2020-04-25
POL,Poland,4,168,1,168,19,2020-04-25
POL,Poland,5,117,0,117,7,2020-04-25
POL,Poland,6,78,0,78,12,2020-04-25
POL,Poland,7,18,0,18,2,2020-04-25
PRT,Portugal,-99,11,0,11,1,2020-04-25
PRT,Portugal,1,107,0,107,27,2020-04-25
PRT,Portugal,2,265,0,264,74,2020-04-25
PRT,Portugal,3,317,0,317,183,2020-04-25
PRT,Portugal,4,236,1,236,29,2020-04-25
PRT,Portugal,5,131,0,131,16,2020-04-25
PRT,Portugal,6,66,0,66,6,2020-04-25
PRT,Portugal,7,11,0,11,0,2020-04-25
PRI,"Puerto Rico, U.S.",-99,3,0,3,0,2020-04-25
PRI,"Puerto Rico, U.S.",1,60,0,60,10,2020-04-25
PRI,"Puerto Rico, U.S.",2,79,0,79,20,2020-04-25
PRI,"Puerto Rico, U.S.",3,105,1,105,8,2020-04-25
PRI,"Puerto Rico, U.S.",4,128,0,128,11,2020-04-25
PRI,"Puerto Rico, U.S.",5,103,1,103,7,2020-04-25
PRI,"Puerto Rico, U.S.",6,47,0,47,9,2020-04-25
PRI,"Puerto Rico, U.S.",7,12,0,12,0,2020-04-25
QAT,Qatar,1,4,0,4,0,2020-04-25
QAT,Qatar,2,50,0,50,8,2020-04-25
QAT,Qatar,3,25,0,25,2,2020-04-25
QAT,Qatar,4,8,0,8,0,2020-04-25
QAT,Qatar,5,4,0,4,0,2020-04-25
MKD,Republic of North Macedonia,-99,1,0,1,0,2020-04-25
REU,Réunion,1,2,0,2,0,2020-04-25
REU,Réunion,6,2,0,2,0,2020-04-25
ROU,Romania,-99,11,0,11,0,2020-04-25
ROU,Romania,1,362,2,362,57,2020-04-25
ROU,Romania,2,594,0,593,58,2020-04-25
ROU,Romania,3,432,2,431,129,2020-04-25
ROU,Romania,4,280,1,280,23,2020-04-25
ROU,Romania,5,127,0,126,5,2020-04-25
ROU,Romania,6,47,0,47,1,2020-04-25
ROU,Romania,7,9,1,9,100,2020-04-25
RUS,Russia,-99,10,0,10,6,2020-04-25
RUS,Russia,1,69,0,69,17,2020-04-25
RUS,Russia,2,324,10,324,106,2020-04-25
RUS,Russia,3,470,3,469,126,2020-04-25
RUS,Russia,4,349,5,349,128,2020-04-25
RUS,Russia,5,186,2,186,123,2020-04-25
RUS,Russia,6,45,0,45,4,2020-04-25
RUS,Russia,7,9,0,9,0,2020-04-25
SAU,Saudi Arabia,-99,2,0,2,0,2020-04-25
SAU,Saudi Arabia,1,19,0,19,4,2020-04-25
SAU,Saudi Arabia,2,144,0,143,35,2020-04-25
SAU,Saudi Arabia,3,96,0,96,23,2020-04-25
SAU,Saudi Arabia,4,37,0,37,1,2020-04-25
SAU,Saudi Arabia,5,8,0,8,6,2020-04-25
SAU,Saudi Arabia,6,2,0,2,0,2020-04-25
SEN,Senegal,1,13,0,13,1,2020-04-25
SEN,Senegal,2,18,0,18,1,2020-04-25
SEN,Senegal,3,6,0,6,2,2020-04-25
SEN,Senegal,4,2,0,2,0,2020-04-25
SEN,Senegal,5,7,0,7,0,2020-04-25
SRB,Serbia,-99,4,0,4,2,2020-04-25
SRB,Serbia,1,29,1,29,17,2020-04-25
SRB,Serbia,2,66,1,66,38,2020-04-25
SRB,Serbia,3,97,0,97,74,2020-04-25
SRB,Serbia,4,69,1,69,91,2020-04-25
SRB,Serbia,5,39,0,39,3,2020-04-25
SRB,Serbia,6,6,0,6,0,2020-04-25
SLE,Sierra Leone,3,1,0,1,0,2020-04-25
SGP,Singapore,1,9,0,9,0,2020-04-25
SGP,Singapore,2,21,0,21,10,2020-04-25
SGP,Singapore,3,23,0,23,3,2020-04-25
SGP,Singapore,4,16,0,16,3,2020-04-25
SGP,Singapore,5,10,0,10,1,2020-04-25
SGP,Singapore,6,1,0,1,0,2020-04-25
SGP,Singapore,7,2,0,2,1,2020-04-25
SVK,Slovakia,-99,1,0,1,1,2020-04-25
SVK,Slovakia,1,41,0,41,4,2020-04-25
SVK,Slovakia,2,67,0,67,1,2020-04-25
SVK,Slovakia,3,87,0,87,4,2020-04-25
SVK,Slovakia,4,54,0,54,2,2020-04-25
SVK,Slovakia,5,41,0,41,3,2020-04-25
SVK,Slovakia,6,18,0,18,0,2020-04-25
SVK,Slovakia,7,3,0,3,0,2020-04-25
SVN,Slovenia,-99,2,0,2,0,2020-04-25
SVN,Slovenia,1,6,0,6,0,2020-04-25
SVN,Slovenia,2,23,0,23,1,2020-04-25
SVN,Slovenia,3,35,0,35,10,2020-04-25
SVN,Slovenia,4,25,0,25,5,2020-04-25
SVN,Slovenia,5,23,1,23,0,2020-04-25
SVN,Slovenia,6,15,0,15,1,2020-04-25
SVN,Slovenia,7,1,0,1,0,2020-04-25
SOM,Somalia,1,1,0,1,0,2020-04-25
ZAF,South Africa,-99,8,0,8,1,2020-04-25
ZAF,South Africa,1,85,2,85,15,2020-04-25
ZAF,South Africa,2,212,3,212,46,2020-04-25
ZAF,South Africa,3,149,4,149,15,2020-04-25
ZAF,South Africa,4,83,3,83,15,2020-04-25
ZAF,South Africa,5,57,0,57,0,2020-04-25
ZAF,South Africa,6,23,0,23,0,2020-04-25
ZAF,South Africa,7,4,0,4,0,2020-04-25
KOR,South Korea,-99,1,0,1,0,2020-04-25
KOR,South Korea,1,139,1,138,3,2020-04-25
KOR,South Korea,2,93,1,93,2,2020-04-25
KOR,South Korea,3,76,0,76,1,2020-04-25
KOR,South Korea,4,62,0,62,5,2020-04-25
KOR,South Korea,5,39,0,39,2,2020-04-25
KOR,South Korea,6,18,0,18,0,2020-04-25
KOR,South Korea,7,4,0,4,0,2020-04-25
SSD,South Sudan,2,1,0,1,2,2020-04-25
SSD,South Sudan,4,1,0,1,0,2020-04-25
ESP,Spain,-99,16,0,16,6,2020-04-25
ESP,Spain,1,155,3,155,95,2020-04-25
ESP,Spain,2,506,2,506,402,2020-04-25
ESP,Spain,3,567,9,567,459,2020-04-25
ESP,Spain,4,531,1,531,317,2020-04-25
ESP,Spain,5,327,3,326,444,2020-04-25
ESP,Spain,6,110,0,110,38,2020-04-25
ESP,Spain,7,16,0,16,100,2020-04-25
LKA,Sri Lanka,-99,3,0,3,35,2020-04-25
LKA,Sri Lanka,1,23,0,23,0,2020-04-25
LKA,Sri Lanka,2,88,1,88,7,2020-04-25
LKA,Sri Lanka,3,31,0,31,3,2020-04-25
LKA,Sri Lanka,4,10,0,10,0,2020-04-25
LKA,Sri Lanka,5,4,0,4,0,2020-04-25
LKA,Sri Lanka,6,5,0,5,0,2020-04-25
LKA,Sri Lanka,7,2,0,2,0,2020-04-25
SDN,Sudan,-99,2,0,2,0,2020-04-25
SDN,Sudan,1,65,3,65,54,2020-04-25
SDN,Sudan,2,100,0,99,52,2020-04-25
SDN,Sudan,3,45,1,45,19,2020-04-25
SDN,Sudan,4,23,0,23,3,2020-04-25
SDN,Sudan,6,2,0,2,4,2020-04-25
SDN,Sudan,7,3,1,3,0,2020-04-25
SJM,Svalbard and Jan Mayen,3,1,0,1,0,2020-04-25
SJM,Svalbard and Jan Mayen,6,1,0,1,0,2020-04-25
SWE,Sweden,-99,15,0,15,2,2020-04-25
SWE,Sweden,1,75,2,75,90,2020-04-25
SWE,Sweden,2,298,9,298,242,2020-04-25
SWE,Sweden,3,356,10,356,291,2020-04-25
SWE,Sweden,4,453,16,453,574,2020-04-25
SWE,Sweden,5,337,11,337,182,2020-04-25
SWE,Sweden,6,259,4,258,58,2020-04-25
SWE,Sweden,7,85,0,85,13,2020-04-25
CHE,Switzerland,-99,4,0,4,6,2020-04-25
CHE,Switzerland,1,26,0,26,7,2020-04-25
CHE,Switzerland,2,109,1,109,31,2020-04-25
CHE,Switzerland,3,96,0,96,29,2020-04-25
CHE,Switzerland,4,108,1,108,18,2020-04-25
CHE,Switzerland,5,79,0,78,46,2020-04-25
CHE,Switzerland,6,36,0,36,2,2020-04-25
CHE,Switzerland,7,15,0,15,1,2020-04-25
TWN,Taiwan,-99,5,0,5,1,2020-04-25
TWN,Taiwan,1,284,0,284,12,2020-04-25
TWN,Taiwan,2,475,0,474,26,2020-04-25
TWN,Taiwan,3,513,1,512,26,2020-04-25
TWN,Taiwan,4,244,0,242,8,2020-04-25
TWN,Taiwan,5,119,0,119,5,2020-04-25
TWN,Taiwan,6,28,0,28,2,2020-04-25
TWN,Taiwan,7,5,0,5,0,2020-04-25
TJK,Tajikistan,2,1,0,1,0,2020-04-25
TZA,Tanzania,1,11,0,11,3,2020-04-25
TZA,Tanzania,2,27,2,27,10,2020-04-25
TZA,Tanzania,3,11,2,11,6,2020-04-25
TZA,Tanzania,4,2,0,2,0,2020-04-25
THA,Thailand,-99,12,0,12,0,2020-04-25
THA,Thailand,1,239,3,239,24,2020-04-25
THA,Thailand,2,371,4,371,31,2020-04-25
THA,Thailand,3,473,3,473,28,2020-04-25
THA,Thailand,4,330,3,330,22,2020-04-25
THA,Thailand,5,188,0,188,7,2020-04-25
THA,Thailand,6,33,0,33,1,2020-04-25
THA,Thailand,7,5,0,5,0,2020-04-25
TLS,Timor-Leste,2,1,0,1,0,2020-04-25
TGO,Togo,1,1,0,1,0,2020-04-25
TUN,Tunisia,-99,2,0,2,0,2020-04-25
TUN,Tunisia,1,44,1,44,7,2020-04-25
TUN,Tunisia,2,92,0,92,9,2020-04-25
TUN,Tunisia,3,74,0,74,4,2020-04-25
TUN,Tunisia,4,28,0,28,4,2020-04-25
TUN,Tunisia,5,19,0,19,0,2020-04-25
TUN,Tunisia,6,9,0,9,23,2020-04-25
TUN,Tunisia,7,1,0,1,0,2020-04-25
TUR,Turkey,-99,26,0,26,0,2020-04-25
TUR,Turkey,1,211,5,211,28,2020-04-25
TUR,Turkey,2,499,2,498,100,2020-04-25
TUR,Turkey,3,492,5,492,99,2020-04-25
TUR,Turkey,4,268,3,267,66,2020-04-25
TUR,Turkey,5,135,2,134,24,2020-04-25
TUR,Turkey,6,30,0,30,2,2020-04-25
TUR,Turkey,7,4,0,4,0,2020-04-25
UGA,Uganda,2,1,0,1,0,2020-04-25
UGA,Uganda,4,1,0,1,0,2020-04-25
UGA,Uganda,5,1,0,1,0,2020-04-25
UKR,Ukraine,-99,27,0,27,4,2020-04-25
UKR,Ukraine,1,354,7,354,85,2020-04-25
UKR,Ukraine,2,1190,15,1189,267,2020-04-25
UKR,Ukraine,3,1025,14,1023,132,2020-04-25
UKR,Ukraine,4,554,3,552,117,2020-04-25
UKR,Ukraine,5,285,4,285,16,2020-04-25
UKR,Ukraine,6,69,0,69,6,2020-04-25
UKR,Ukraine,7,8,0,8,2,2020-04-25
ARE,United Arab Emirates,-99,3,0,3,0,2020-04-25
ARE,United Arab Emirates,1,14,0,14,4,2020-04-25
ARE,United Arab Emirates,2,94,3,94,57,2020-04-25
ARE,United Arab Emirates,3,51,1,51,51,2020-04-25
ARE,United Arab Emirates,4,14,0,14,5,2020-04-25
ARE,United Arab Emirates,5,5,0,5,5,2020-04-25
ARE,United Arab Emirates,6,1,0,1,0,2020-04-25
GBR,United Kingdom,-99,30,1,30,11,2020-04-25
GBR,United Kingdom,1,467,4,467,221,2020-04-25
GBR,United Kingdom,2,931,11,931,507,2020-04-25
GBR,United Kingdom,3,812,11,812,386,2020-04-25
GBR,United Kingdom,4,781,10,781,385,2020-04-25
GBR,United Kingdom,5,513,1,511,165,2020-04-25
GBR,United Kingdom,6,247,1,245,28,2020-04-25
GBR,United Kingdom,7,59,0,59,10,2020-04-25
UMI,"United States Minor Outlying Islands, U.S.",3,1,0,1,0,2020-04-25
UMI,"United States Minor Outlying Islands, U.S.",5,1,0,1,0,2020-04-25
URY,Uruguay,-99,2,0,2,0,2020-04-25
URY,Uruguay,1,44,1,44,6,2020-04-25
URY,Uruguay,2,78,0,78,12,2020-04-25
URY,Uruguay,3,70,0,69,5,2020-04-25
URY,Uruguay,4,90,1,90,22,2020-04-25
URY,Uruguay,5,55,0,55,10,2020-04-25
URY,Uruguay,6,25,0,25,2,2020-04-25
URY,Uruguay,7,8,0,8,0,2020-04-25
UZB,Uzbekistan,-99,2,0,2,0,2020-04-25
UZB,Uzbekistan,1,30,1,30,0,2020-04-25
UZB,Uzbekistan,2,116,0,116,3,2020-04-25
UZB,Uzbekistan,3,100,0,99,6,2020-04-25
UZB,Uzbekistan,4,43,0,43,1,2020-04-25
UZB,Uzbekistan,5,16,0,16,0,2020-04-25
UZB,Uzbekistan,6,4,0,4,0,2020-04-25
UZB,Uzbekistan,7,1,0,1,0,2020-04-25
VEN,Venezuela,-99,9,0,9,0,2020-04-25
VEN,Venezuela,1,75,0,75,2,2020-04-25
VEN,Venezuela,2,97,0,97,18,2020-04-25
VEN,Venezuela,3,128,0,128,6,2020-04-25
VEN,Venezuela,4,114,0,114,9,2020-04-25
VEN,Venezuela,5,66,0,66,0,2020-04-25
VEN,Venezuela,6,25,0,25,0,2020-04-25
VEN,Venezuela,7,8,0,8,0,2020-04-25
VNM,Vietnam,-99,9,0,9,1,2020-04-25
VNM,Vietnam,1,571,4,571,20,2020-04-25
VNM,Vietnam,2,653,3,653,74,2020-04-25
VNM,Vietnam,3,215,1,215,6,2020-04-25
VNM,Vietnam,4,69,0,69,4,2020-04-25
VNM,Vietnam,5,27,0,27,0,2020-04-25
VNM,Vietnam,6,11,0,11,1,2020-04-25
VNM,Vietnam,7,3,0,3,0,2020-04-25
VIR,"Virgin Islands, U.S.",7,1,1,1,100,2020-04-25
WLF,Wallis and Futuna,5,1,0,1,0,2020-04-25
ESH,Western Sahara,1,1,0,1,0,2020-04-25
ESH,Western Sahara,2,1,0,1,0,2020-04-25
YEM,Yemen,1,20,1,20,10,2020-04-25
YEM,Yemen,2,33,0,33,4,2020-04-25
YEM,Yemen,3,31,0,31,4,2020-04-25
YEM,Yemen,4,8,0,8,5,2020-04-25
ZWE,Zimbabwe,1,1,0,1,3,2020-04-25
ZWE,Zimbabwe,2,1,0,1,0,2020-04-25
ZWE,Zimbabwe,3,1,0,1,0,2020-04-25
