ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
KWT,Kuwait,5,9,1,9,13,2020-06-02
KWT,Kuwait,6,1,0,1,0,2020-06-02
KGZ,Kyrgyzstan,-99,1,0,1,0,2020-06-02
KGZ,Kyrgyzstan,1,24,0,24,1,2020-06-02
KGZ,Kyrgyzstan,2,38,1,38,1,2020-06-02
KGZ,Kyrgyzstan,3,25,0,25,1,2020-06-02
KGZ,Kyrgyzstan,4,30,0,30,21,2020-06-02
KGZ,Kyrgyzstan,5,5,0,4,0,2020-06-02
KGZ,Kyrgyzstan,6,2,0,2,0,2020-06-02
LAO,Laos,-99,1,0,1,0,2020-06-02
LAO,Laos,1,19,1,19,4,2020-06-02
LAO,Laos,2,19,0,19,1,2020-06-02
LAO,Laos,3,13,1,13,5,2020-06-02
LAO,Laos,4,1,0,1,0,2020-06-02
LAO,Laos,5,3,0,3,0,2020-06-02
LAO,Laos,6,1,0,1,0,2020-06-02
LVA,Latvia,4,3,0,3,0,2020-06-02
LBN,Lebanon,-99,1,0,1,0,2020-06-02
LBN,Lebanon,1,40,0,40,13,2020-06-02
LBN,Lebanon,2,105,1,105,11,2020-06-02
LBN,Lebanon,3,63,0,63,7,2020-06-02
LBN,Lebanon,4,29,0,29,2,2020-06-02
LBN,Lebanon,5,12,0,12,0,2020-06-02
LBN,Lebanon,6,6,0,6,1,2020-06-02
LBN,Lebanon,7,1,0,1,0,2020-06-02
LSO,Lesotho,2,1,0,1,0,2020-06-02
LBR,Liberia,1,1,0,1,0,2020-06-02
LBR,Liberia,2,1,0,1,0,2020-06-02
LBR,Liberia,3,1,0,1,0,2020-06-02
LBR,Liberia,4,1,0,1,0,2020-06-02
LBY,Libya,-99,2,0,2,10,2020-06-02
LBY,Libya,1,129,4,129,17,2020-06-02
LBY,Libya,2,215,6,215,31,2020-06-02
LBY,Libya,3,181,1,181,18,2020-06-02
LBY,Libya,4,68,0,68,11,2020-06-02
LBY,Libya,5,17,0,17,0,2020-06-02
LBY,Libya,6,3,0,3,0,2020-06-02
LBY,Libya,7,4,0,4,0,2020-06-02
LIE,Liechtenstein,1,1,0,1,0,2020-06-02
LIE,Liechtenstein,2,1,0,1,0,2020-06-02
LTU,Lithuania,6,1,0,1,0,2020-06-02
LUX,Luxembourg,1,1,0,1,0,2020-06-02
LUX,Luxembourg,4,1,0,1,0,2020-06-02
LUX,Luxembourg,5,1,0,1,0,2020-06-02
LUX,Luxembourg,7,1,0,1,0,2020-06-02
MAC,Macau,2,2,0,2,0,2020-06-02
MAC,Macau,3,1,0,1,0,2020-06-02
MAC,Macau,6,2,0,2,0,2020-06-02
MAC,Macau,7,1,0,1,0,2020-06-02
MDG,Madagascar,-99,1,0,1,0,2020-06-02
MDG,Madagascar,1,2,0,2,0,2020-06-02
MDG,Madagascar,2,20,0,20,2,2020-06-02
MDG,Madagascar,3,9,0,9,4,2020-06-02
MDG,Madagascar,4,8,0,8,4,2020-06-02
MDG,Madagascar,5,1,0,1,0,2020-06-02
MDG,Madagascar,6,1,0,1,0,2020-06-02
MWI,Malawi,4,1,0,1,0,2020-06-02
MWI,Malawi,6,1,0,1,0,2020-06-02
MYS,Malaysia,-99,1,0,1,0,2020-06-02
MYS,Malaysia,1,358,5,357,32,2020-06-02
MYS,Malaysia,2,539,2,539,22,2020-06-02
MYS,Malaysia,3,391,3,391,42,2020-06-02
MYS,Malaysia,4,210,1,210,11,2020-06-02
MYS,Malaysia,5,91,0,90,3,2020-06-02
MYS,Malaysia,6,20,0,20,3,2020-06-02
MYS,Malaysia,7,9,0,9,0,2020-06-02
MDV,Maldives,1,1,0,1,0,2020-06-02
MDV,Maldives,3,1,0,1,0,2020-06-02
MLI,Mali,1,15,1,15,1,2020-06-02
MLI,Mali,2,33,2,33,27,2020-06-02
MLI,Mali,3,8,0,8,3,2020-06-02
MLI,Mali,4,3,0,3,0,2020-06-02
MLI,Mali,6,1,0,1,0,2020-06-02
MTQ,Martinique,2,1,0,1,0,2020-06-02
MRT,Mauritania,1,11,0,11,1,2020-06-02
MRT,Mauritania,2,14,1,14,4,2020-06-02
MRT,Mauritania,3,5,0,5,17,2020-06-02
MRT,Mauritania,4,2,0,2,1,2020-06-02
MRT,Mauritania,6,1,0,1,0,2020-06-02
MUS,Mauritius,3,1,0,1,0,2020-06-02
MYT,Mayotte,1,2,0,2,5,2020-06-02
MEX,Mexico,-99,29,1,29,6,2020-06-02
MEX,Mexico,1,3221,57,3218,1997,2020-06-02
MEX,Mexico,2,3922,80,3919,2645,2020-06-02
MEX,Mexico,3,2308,28,2307,1575,2020-06-02
MEX,Mexico,4,1549,18,1548,893,2020-06-02
MEX,Mexico,5,810,5,810,380,2020-06-02
MEX,Mexico,6,221,2,221,75,2020-06-02
MEX,Mexico,7,30,0,30,2,2020-06-02
MDA,Moldova,1,55,0,55,6,2020-06-02
MDA,Moldova,2,108,1,108,17,2020-06-02
MDA,Moldova,3,66,0,66,21,2020-06-02
MDA,Moldova,4,36,0,36,3,2020-06-02
MDA,Moldova,5,15,0,15,1,2020-06-02
MDA,Moldova,6,5,0,5,0,2020-06-02
MCO,Monaco,2,1,0,1,0,2020-06-02
MCO,Monaco,3,1,0,1,0,2020-06-02
MNG,Mongolia,1,1,0,1,0,2020-06-02
MNE,Montenegro,1,1,0,1,0,2020-06-02
MSR,Montserrat,1,1,0,1,0,2020-06-02
MSR,Montserrat,5,1,0,1,0,2020-06-02
MAR,Morocco,-99,1,0,1,0,2020-06-02
MAR,Morocco,1,166,1,166,95,2020-06-02
MAR,Morocco,2,241,3,241,36,2020-06-02
MAR,Morocco,3,144,0,144,108,2020-06-02
MAR,Morocco,4,67,0,67,5,2020-06-02
MAR,Morocco,5,47,0,47,0,2020-06-02
MAR,Morocco,6,13,0,13,0,2020-06-02
MAR,Morocco,7,1,0,1,0,2020-06-02
MOZ,Mozambique,-99,1,1,1,1,2020-06-02
MOZ,Mozambique,1,44,0,44,23,2020-06-02
MOZ,Mozambique,2,88,3,88,16,2020-06-02
MOZ,Mozambique,3,39,0,39,16,2020-06-02
MOZ,Mozambique,4,17,1,17,0,2020-06-02
MOZ,Mozambique,5,6,0,6,0,2020-06-02
MOZ,Mozambique,6,2,0,2,0,2020-06-02
MMR,Myanmar,-99,1,1,1,56,2020-06-02
MMR,Myanmar,1,100,2,100,111,2020-06-02
MMR,Myanmar,2,160,0,160,126,2020-06-02
MMR,Myanmar,3,92,0,92,116,2020-06-02
MMR,Myanmar,4,48,0,48,1,2020-06-02
MMR,Myanmar,5,22,0,22,2,2020-06-02
MMR,Myanmar,6,1,0,1,0,2020-06-02
MMR,Myanmar,7,1,0,1,0,2020-06-02
NAM,Namibia,4,1,0,1,0,2020-06-02
NAM,Namibia,6,1,0,1,0,2020-06-02
NPL,Nepal,-99,3,0,3,0,2020-06-02
NPL,Nepal,1,277,1,277,48,2020-06-02
NPL,Nepal,2,286,2,286,156,2020-06-02
NPL,Nepal,3,94,1,93,10,2020-06-02
NPL,Nepal,4,31,0,31,5,2020-06-02
NPL,Nepal,5,7,0,7,1,2020-06-02
NPL,Nepal,7,1,0,1,1,2020-06-02
NLD,Netherlands,-99,3,0,3,0,2020-06-02
NLD,Netherlands,1,194,0,194,37,2020-06-02
NLD,Netherlands,2,380,2,380,99,2020-06-02
NLD,Netherlands,3,415,0,415,48,2020-06-02
NLD,Netherlands,4,490,1,490,56,2020-06-02
NLD,Netherlands,5,488,1,486,62,2020-06-02
NLD,Netherlands,6,315,1,314,23,2020-06-02
NLD,Netherlands,7,76,0,76,3,2020-06-02
NCL,New Caledonia,1,1,0,1,0,2020-06-02
NZL,New Zealand,1,92,4,92,9,2020-06-02
NZL,New Zealand,2,153,0,153,13,2020-06-02
NZL,New Zealand,3,133,0,133,0,2020-06-02
NZL,New Zealand,4,144,0,144,8,2020-06-02
NZL,New Zealand,5,139,1,139,6,2020-06-02
NZL,New Zealand,6,115,0,115,4,2020-06-02
NZL,New Zealand,7,27,1,26,0,2020-06-02
NIC,Nicaragua,-99,2,0,2,0,2020-06-02
NIC,Nicaragua,1,275,17,275,658,2020-06-02
NIC,Nicaragua,2,405,24,405,1360,2020-06-02
NIC,Nicaragua,3,192,9,192,558,2020-06-02
NIC,Nicaragua,4,81,4,81,251,2020-06-02
NIC,Nicaragua,5,45,1,45,76,2020-06-02
NIC,Nicaragua,6,15,0,15,6,2020-06-02
NIC,Nicaragua,7,1,0,1,0,2020-06-02
NER,Niger,3,1,0,1,0,2020-06-02
NGA,Nigeria,-99,4,0,4,0,2020-06-02
NGA,Nigeria,1,171,7,170,33,2020-06-02
NGA,Nigeria,2,469,16,469,304,2020-06-02
NGA,Nigeria,3,268,9,268,147,2020-06-02
NGA,Nigeria,4,93,3,93,24,2020-06-02
NGA,Nigeria,5,45,1,45,10,2020-06-02
NGA,Nigeria,6,7,0,7,0,2020-06-02
NGA,Nigeria,7,3,1,3,101,2020-06-02
NIU,Niue,2,1,0,1,0,2020-06-02
NFK,Norfolk Island,3,1,0,1,0,2020-06-02
NOR,Norway,-99,4,0,4,3,2020-06-02
NOR,Norway,1,60,1,60,7,2020-06-02
NOR,Norway,2,111,0,111,8,2020-06-02
NOR,Norway,3,143,3,143,9,2020-06-02
NOR,Norway,4,264,2,264,31,2020-06-02
NOR,Norway,5,233,0,233,3,2020-06-02
NOR,Norway,6,259,0,259,2,2020-06-02
NOR,Norway,7,62,0,62,2,2020-06-02
OMN,Oman,1,7,0,7,9,2020-06-02
OMN,Oman,2,39,1,39,6,2020-06-02
OMN,Oman,3,38,0,38,28,2020-06-02
OMN,Oman,4,14,0,14,21,2020-06-02
OMN,Oman,5,6,0,6,0,2020-06-02
OMN,Oman,6,1,0,1,0,2020-06-02
PAK,Pakistan,-99,4,0,4,0,2020-06-02
PAK,Pakistan,1,475,23,475,871,2020-06-02
PAK,Pakistan,2,600,22,600,1393.3,2020-06-02
PAK,Pakistan,3,203,1,203,245.6,2020-06-02
PAK,Pakistan,4,52,0,52,55,2020-06-02
PAK,Pakistan,5,17,0,17,6,2020-06-02
PAK,Pakistan,6,12,0,12,3,2020-06-02
PAK,Pakistan,7,1,1,1,100,2020-06-02
PSE,Palestine,1,43,2,43,61,2020-06-02
PSE,Palestine,2,80,1,80,13,2020-06-02
PSE,Palestine,3,44,0,44,14,2020-06-02
PSE,Palestine,4,25,0,25,14,2020-06-02
PSE,Palestine,5,7,0,7,0,2020-06-02
PSE,Palestine,6,1,0,1,0,2020-06-02
PAN,Panama,1,52,0,52,8,2020-06-02
PAN,Panama,2,135,2,135,34,2020-06-02
PAN,Panama,3,88,0,88,15,2020-06-02
PAN,Panama,4,63,0,63,18,2020-06-02
PAN,Panama,5,43,1,43,2,2020-06-02
PAN,Panama,6,21,0,21,0,2020-06-02
PAN,Panama,7,1,0,1,0,2020-06-02
PRY,Paraguay,-99,2,1,2,1,2020-06-02
PRY,Paraguay,1,169,2,169,58,2020-06-02
PRY,Paraguay,2,229,2,229,31,2020-06-02
PRY,Paraguay,3,137,1,137,7,2020-06-02
PRY,Paraguay,4,74,0,74,5,2020-06-02
PRY,Paraguay,5,39,0,39,14,2020-06-02
PRY,Paraguay,6,14,0,14,0,2020-06-02
PRY,Paraguay,7,1,0,1,0,2020-06-02
PER,Peru,-99,7,0,7,14,2020-06-02
PER,Peru,1,693,30,693,804,2020-06-02
PER,Peru,2,816,28,815,997,2020-06-02
PER,Peru,3,505,10,505,570,2020-06-02
PER,Peru,4,339,12,339,515,2020-06-02
PER,Peru,5,176,4,175,84,2020-06-02
PER,Peru,6,49,0,48,6,2020-06-02
PER,Peru,7,10,0,10,2,2020-06-02
PHL,Philippines,-99,7,0,7,0,2020-06-02
PHL,Philippines,1,868,5,868,139,2020-06-02
PHL,Philippines,2,858,5,858,155,2020-06-02
PHL,Philippines,3,408,2,408,26,2020-06-02
PHL,Philippines,4,179,0,179,28,2020-06-02
PHL,Philippines,5,109,0,108,7,2020-06-02
PHL,Philippines,6,37,0,37,0,2020-06-02
PHL,Philippines,7,7,0,7,1,2020-06-02
POL,Poland,-99,3,0,3,0,2020-06-02
POL,Poland,1,503,4,503,56,2020-06-02
POL,Poland,2,652,4,652,172,2020-06-02
POL,Poland,3,552,5,551,89,2020-06-02
POL,Poland,4,305,1,304,21,2020-06-02
POL,Poland,5,234,0,233,17,2020-06-02
POL,Poland,6,159,0,159,5,2020-06-02
POL,Poland,7,33,1,33,77,2020-06-02
PRT,Portugal,-99,5,0,5,1,2020-06-02
PRT,Portugal,1,214,0,214,13,2020-06-02
PRT,Portugal,2,444,1,444,37,2020-06-02
PRT,Portugal,3,560,0,560,40,2020-06-02
PRT,Portugal,4,446,2,445,37,2020-06-02
PRT,Portugal,5,277,1,277,5,2020-06-02
PRT,Portugal,6,135,0,135,3,2020-06-02
PRT,Portugal,7,23,0,23,1,2020-06-02
PRI,"Puerto Rico, U.S.",-99,2,0,2,0,2020-06-02
PRI,"Puerto Rico, U.S.",1,81,1,81,7,2020-06-02
PRI,"Puerto Rico, U.S.",2,136,1,136,8,2020-06-02
PRI,"Puerto Rico, U.S.",3,169,0,169,22,2020-06-02
PRI,"Puerto Rico, U.S.",4,218,0,217,12,2020-06-02
PRI,"Puerto Rico, U.S.",5,174,0,174,18,2020-06-02
PRI,"Puerto Rico, U.S.",6,129,0,129,5,2020-06-02
PRI,"Puerto Rico, U.S.",7,18,1,18,0,2020-06-02
QAT,Qatar,1,14,0,14,8,2020-06-02
QAT,Qatar,2,111,1,111,121,2020-06-02
QAT,Qatar,3,80,0,80,70,2020-06-02
QAT,Qatar,4,20,0,20,165,2020-06-02
QAT,Qatar,5,7,0,7,0,2020-06-02
QAT,Qatar,6,1,0,1,0,2020-06-02
MKD,Republic of North Macedonia,2,2,0,2,0,2020-06-02
MKD,Republic of North Macedonia,3,2,0,2,0,2020-06-02
MKD,Republic of North Macedonia,4,2,0,2,0,2020-06-02
MKD,Republic of North Macedonia,5,1,0,1,0,2020-06-02
MKD,Republic of North Macedonia,6,1,0,1,0,2020-06-02
ROU,Romania,-99,4,0,4,0,2020-06-02
ROU,Romania,1,407,3,407,77,2020-06-02
ROU,Romania,2,647,2,647,42,2020-06-02
ROU,Romania,3,444,0,444,16,2020-06-02
ROU,Romania,4,433,1,431,8,2020-06-02
ROU,Romania,5,249,0,248,3,2020-06-02
ROU,Romania,6,117,0,117,3,2020-06-02
ROU,Romania,7,9,1,9,0,2020-06-02
RUS,Russia,-99,5,0,5,2,2020-06-02
RUS,Russia,1,74,1,74,27,2020-06-02
RUS,Russia,2,352,8,352,189,2020-06-02
RUS,Russia,3,464,8,464,296,2020-06-02
RUS,Russia,4,371,8,371,214,2020-06-02
RUS,Russia,5,191,1,191,84,2020-06-02
RUS,Russia,6,65,0,65,15,2020-06-02
RUS,Russia,7,15,0,15,0,2020-06-02
RWA,Rwanda,4,1,0,1,0,2020-06-02
MAF,Saint Martin,1,1,1,1,5,2020-06-02
SPM,Saint Pierre and Miquelon,3,1,0,1,0,2020-06-02
SAU,Saudi Arabia,-99,1,0,1,0,2020-06-02
SAU,Saudi Arabia,1,52,0,52,68,2020-06-02
SAU,Saudi Arabia,2,347,6,347,222,2020-06-02
SAU,Saudi Arabia,3,252,3,250,159,2020-06-02
SAU,Saudi Arabia,4,90,1,90,42,2020-06-02
SAU,Saudi Arabia,5,38,0,38,6,2020-06-02
SAU,Saudi Arabia,6,3,0,3,1,2020-06-02
SEN,Senegal,-99,1,0,1,0,2020-06-02
SEN,Senegal,1,21,0,21,102,2020-06-02
SEN,Senegal,2,26,2,25,5,2020-06-02
SEN,Senegal,3,19,0,19,2,2020-06-02
SEN,Senegal,4,11,0,11,2,2020-06-02
SEN,Senegal,5,7,0,7,0,2020-06-02
SEN,Senegal,6,5,0,5,0,2020-06-02
SEN,Senegal,7,1,0,1,0,2020-06-02
SRB,Serbia,1,36,0,36,20,2020-06-02
SRB,Serbia,2,135,0,135,25,2020-06-02
SRB,Serbia,3,152,1,151,13,2020-06-02
SRB,Serbia,4,120,0,120,19,2020-06-02
SRB,Serbia,5,65,0,65,30,2020-06-02
SRB,Serbia,6,24,0,24,0,2020-06-02
SRB,Serbia,7,5,0,5,0,2020-06-02
SLE,Sierra Leone,2,1,0,1,0,2020-06-02
SLE,Sierra Leone,4,1,0,1,0,2020-06-02
SGP,Singapore,1,44,1,44,116,2020-06-02
SGP,Singapore,2,117,0,117,14,2020-06-02
SGP,Singapore,3,85,0,85,15,2020-06-02
SGP,Singapore,4,58,0,58,1,2020-06-02
SGP,Singapore,5,38,0,38,101,2020-06-02
SGP,Singapore,6,17,0,17,0,2020-06-02
SGP,Singapore,7,7,0,7,0,2020-06-02
SVK,Slovakia,-99,1,0,1,0,2020-06-02
SVK,Slovakia,1,63,0,63,2,2020-06-02
SVK,Slovakia,2,119,0,119,0,2020-06-02
SVK,Slovakia,3,104,1,104,0,2020-06-02
SVK,Slovakia,4,69,0,69,0,2020-06-02
SVK,Slovakia,5,73,0,73,7,2020-06-02
SVK,Slovakia,6,26,0,26,0,2020-06-02
SVK,Slovakia,7,4,0,4,0,2020-06-02
SVN,Slovenia,1,20,0,20,2,2020-06-02
SVN,Slovenia,2,48,0,48,10,2020-06-02
SVN,Slovenia,3,44,1,44,3,2020-06-02
SVN,Slovenia,4,64,0,64,1,2020-06-02
SVN,Slovenia,5,44,0,44,12,2020-06-02
SVN,Slovenia,6,27,0,27,1,2020-06-02
SVN,Slovenia,7,4,0,4,0,2020-06-02
SOM,Somalia,1,1,0,1,0,2020-06-02
ZAF,South Africa,-99,1,0,1,0,2020-06-02
ZAF,South Africa,1,260,8,260,68,2020-06-02
ZAF,South Africa,2,577,17,577,87,2020-06-02
ZAF,South Africa,3,399,6,398,163,2020-06-02
ZAF,South Africa,4,220,0,220,25,2020-06-02
ZAF,South Africa,5,114,3,113,31,2020-06-02
ZAF,South Africa,6,50,0,50,2,2020-06-02
ZAF,South Africa,7,7,0,7,0,2020-06-02
KOR,South Korea,-99,4,0,4,3,2020-06-02
KOR,South Korea,1,256,1,256,118,2020-06-02
KOR,South Korea,2,237,3,237,12,2020-06-02
KOR,South Korea,3,189,1,189,26,2020-06-02
KOR,South Korea,4,142,0,142,5,2020-06-02
KOR,South Korea,5,84,0,84,3,2020-06-02
KOR,South Korea,6,36,0,36,0,2020-06-02
KOR,South Korea,7,9,1,9,0,2020-06-02
SSD,South Sudan,1,2,0,2,0,2020-06-02
SSD,South Sudan,2,4,0,4,0,2020-06-02
SSD,South Sudan,3,1,0,1,0,2020-06-02
SSD,South Sudan,5,1,0,1,0,2020-06-02
ESP,Spain,-99,9,0,9,0,2020-06-02
ESP,Spain,1,238,2,238,73,2020-06-02
ESP,Spain,2,892,6,891,404,2020-06-02
ESP,Spain,3,915,1,913,312,2020-06-02
ESP,Spain,4,776,2,774,210,2020-06-02
ESP,Spain,5,453,2,453,63,2020-06-02
ESP,Spain,6,195,0,194,9,2020-06-02
ESP,Spain,7,28,0,28,0,2020-06-02
LKA,Sri Lanka,1,41,0,41,1,2020-06-02
LKA,Sri Lanka,2,137,0,137,6,2020-06-02
LKA,Sri Lanka,3,52,0,52,6,2020-06-02
LKA,Sri Lanka,4,19,0,19,0,2020-06-02
LKA,Sri Lanka,5,14,0,14,0,2020-06-02
LKA,Sri Lanka,6,6,0,6,0,2020-06-02
LKA,Sri Lanka,7,3,0,3,0,2020-06-02
SDN,Sudan,-99,1,0,1,20,2020-06-02
SDN,Sudan,1,84,2,84,126,2020-06-02
SDN,Sudan,2,151,7,151,327,2020-06-02
SDN,Sudan,3,79,0,79,94,2020-06-02
SDN,Sudan,4,23,1,23,19,2020-06-02
SDN,Sudan,5,3,0,3,0,2020-06-02
SDN,Sudan,6,1,0,1,4,2020-06-02
SUR,Suriname,2,1,0,1,0,2020-06-02
SJM,Svalbard and Jan Mayen,1,1,0,1,0,2020-06-02
SWE,Sweden,-99,6,0,6,1,2020-06-02
SWE,Sweden,1,123,2,123,71,2020-06-02
SWE,Sweden,2,442,9,441,255,2020-06-02
SWE,Sweden,3,508,11,508,312,2020-06-02
SWE,Sweden,4,630,8,629,335,2020-06-02
SWE,Sweden,5,562,5,562,186,2020-06-02
SWE,Sweden,6,569,5,567,173,2020-06-02
SWE,Sweden,7,193,3,192,21,2020-06-02
CHE,Switzerland,-99,2,0,2,0,2020-06-02
CHE,Switzerland,1,48,0,48,8,2020-06-02
CHE,Switzerland,2,152,1,152,212,2020-06-02
CHE,Switzerland,3,175,0,175,20,2020-06-02
CHE,Switzerland,4,182,0,182,19,2020-06-02
CHE,Switzerland,5,133,0,133,6,2020-06-02
CHE,Switzerland,6,80,0,80,4,2020-06-02
CHE,Switzerland,7,22,0,22,10,2020-06-02
TWN,Taiwan,-99,2,0,2,0,2020-06-02
TWN,Taiwan,1,402,2,402,11,2020-06-02
TWN,Taiwan,2,664,0,663,7,2020-06-02
TWN,Taiwan,3,648,0,648,28,2020-06-02
TWN,Taiwan,4,343,0,343,6,2020-06-02
TWN,Taiwan,5,162,0,161,3,2020-06-02
TWN,Taiwan,6,60,0,59,0,2020-06-02
TWN,Taiwan,7,4,0,3,1,2020-06-02
TZA,Tanzania,1,8,1,8,5,2020-06-02
TZA,Tanzania,2,46,2,46,17,2020-06-02
TZA,Tanzania,3,15,3,15,20,2020-06-02
TZA,Tanzania,4,17,1,17,52,2020-06-02
TZA,Tanzania,5,5,0,5,6,2020-06-02
TZA,Tanzania,6,1,0,1,0,2020-06-02
THA,Thailand,-99,3,0,3,0,2020-06-02
THA,Thailand,1,223,1,222,35,2020-06-02
THA,Thailand,2,300,4,300,43,2020-06-02
THA,Thailand,3,323,1,322,94,2020-06-02
THA,Thailand,4,259,1,258,8,2020-06-02
THA,Thailand,5,160,0,159,10,2020-06-02
THA,Thailand,6,48,0,48,12,2020-06-02
THA,Thailand,7,13,0,13,0,2020-06-02
TLS,Timor-Leste,2,2,0,2,1,2020-06-02
TLS,Timor-Leste,4,1,0,1,0,2020-06-02
TLS,Timor-Leste,6,1,0,0,0,2020-06-02
TGO,Togo,1,1,0,1,0,2020-06-02
TGO,Togo,2,1,0,1,0,2020-06-02
TGO,Togo,7,1,0,1,0,2020-06-02
TKL,Tokelau,1,1,0,1,0,2020-06-02
TTO,Trinidad and Tobago,3,1,0,1,0,2020-06-02
TUN,Tunisia,1,86,2,86,16,2020-06-02
TUN,Tunisia,2,149,1,149,19,2020-06-02
TUN,Tunisia,3,123,0,122,10,2020-06-02
TUN,Tunisia,4,78,0,78,2,2020-06-02
TUN,Tunisia,5,68,0,68,2,2020-06-02
TUN,Tunisia,6,20,0,20,0,2020-06-02
TUN,Tunisia,7,3,0,3,0,2020-06-02
TUR,Turkey,-99,13,0,13,0,2020-06-02
TUR,Turkey,1,288,3,288,54,2020-06-02
TUR,Turkey,2,828,6,827,284,2020-06-02
TUR,Turkey,3,702,3,699,84,2020-06-02
TUR,Turkey,4,408,1,406,131,2020-06-02
TUR,Turkey,5,224,0,224,17,2020-06-02
TUR,Turkey,6,95,0,95,9,2020-06-02
TUR,Turkey,7,10,0,10,0,2020-06-02
TCA,Turks and Caicos Islands,4,1,0,1,1,2020-06-02
UGA,Uganda,1,1,0,1,0,2020-06-02
UGA,Uganda,2,5,1,5,1,2020-06-02
UGA,Uganda,5,1,0,1,0,2020-06-02
UKR,Ukraine,-99,9,0,9,1,2020-06-02
UKR,Ukraine,1,239,0,239,48,2020-06-02
UKR,Ukraine,2,840,10,840,182,2020-06-02
UKR,Ukraine,3,702,5,700,41,2020-06-02
UKR,Ukraine,4,414,1,414,30,2020-06-02
UKR,Ukraine,5,249,0,249,115,2020-06-02
UKR,Ukraine,6,49,0,49,2,2020-06-02
UKR,Ukraine,7,3,0,3,0,2020-06-02
ARE,United Arab Emirates,1,59,1,59,103,2020-06-02
ARE,United Arab Emirates,2,317,1,317,163,2020-06-02
ARE,United Arab Emirates,3,197,1,197,99,2020-06-02
ARE,United Arab Emirates,4,64,1,64,27,2020-06-02
ARE,United Arab Emirates,5,20,0,20,4,2020-06-02
ARE,United Arab Emirates,6,3,0,3,0,2020-06-02
GBR,United Kingdom,-99,10,0,10,1,2020-06-02
GBR,United Kingdom,1,363,3,363,78,2020-06-02
GBR,United Kingdom,2,767,5,767,114,2020-06-02
GBR,United Kingdom,3,671,5,671,94,2020-06-02
GBR,United Kingdom,4,609,0,609,59,2020-06-02
GBR,United Kingdom,5,426,4,425,22,2020-06-02
GBR,United Kingdom,6,228,1,227,19,2020-06-02
GBR,United Kingdom,7,64,1,63,106,2020-06-02
URY,Uruguay,-99,3,0,3,0,2020-06-02
URY,Uruguay,1,98,1,98,7,2020-06-02
URY,Uruguay,2,175,0,175,17,2020-06-02
URY,Uruguay,3,173,0,173,8,2020-06-02
URY,Uruguay,4,176,0,176,7,2020-06-02
URY,Uruguay,5,120,0,120,7,2020-06-02
URY,Uruguay,6,73,0,73,6,2020-06-02
URY,Uruguay,7,9,0,9,0,2020-06-02
UZB,Uzbekistan,-99,1,0,1,0,2020-06-02
UZB,Uzbekistan,1,15,0,15,0,2020-06-02
UZB,Uzbekistan,2,78,1,78,10,2020-06-02
UZB,Uzbekistan,3,77,1,77,6,2020-06-02
UZB,Uzbekistan,4,47,0,47,30,2020-06-02
UZB,Uzbekistan,5,13,0,13,1,2020-06-02
UZB,Uzbekistan,6,2,0,2,0,2020-06-02
UZB,Uzbekistan,7,1,0,1,1,2020-06-02
VEN,Venezuela,-99,2,0,2,0,2020-06-02
VEN,Venezuela,1,189,1,189,22,2020-06-02
VEN,Venezuela,2,237,3,237,31,2020-06-02
VEN,Venezuela,3,225,2,225,57,2020-06-02
VEN,Venezuela,4,225,1,225,9,2020-06-02
VEN,Venezuela,5,187,0,186,7,2020-06-02
VEN,Venezuela,6,59,0,59,8,2020-06-02
VEN,Venezuela,7,9,0,9,0,2020-06-02
VNM,Vietnam,-99,7,0,7,0,2020-06-02
VNM,Vietnam,1,783,8,780,107,2020-06-02
VNM,Vietnam,2,896,9,895,290,2020-06-02
VNM,Vietnam,3,313,1,313,112,2020-06-02
VNM,Vietnam,4,116,0,116,185,2020-06-02
VNM,Vietnam,5,70,0,70,6,2020-06-02
VNM,Vietnam,6,16,0,16,0,2020-06-02
VNM,Vietnam,7,2,0,2,0,2020-06-02
VIR,"Virgin Islands, U.S.",2,1,0,1,0,2020-06-02
ESH,Western Sahara,4,1,0,1,0,2020-06-02
YEM,Yemen,1,43,4,43,245,2020-06-02
YEM,Yemen,2,96,6,96,500,2020-06-02
YEM,Yemen,3,83,6,83,329,2020-06-02
YEM,Yemen,4,23,0,23,43,2020-06-02
YEM,Yemen,5,1,0,1,0,2020-06-02
YEM,Yemen,7,2,1,2,200,2020-06-02
ZMB,Zambia,1,1,0,1,0,2020-06-02
ZMB,Zambia,4,1,0,1,0,2020-06-02
ZMB,Zambia,5,1,0,1,3,2020-06-02
ZWE,Zimbabwe,2,2,0,2,0,2020-06-02
ZWE,Zimbabwe,3,1,0,1,0,2020-06-02
ZWE,Zimbabwe,4,1,0,0,0,2020-06-02
ZWE,Zimbabwe,6,1,0,1,0,2020-06-02
ZWE,Zimbabwe,7,2,1,2,50,2020-06-02
