ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-04-29,97760124.3154551,5616,24432.55,322,10333,82489,12800,27,21,23,20,6854,2180,0,0,346,6159,191,150,34,546145.074285511,3,25,2,1,23,352632.250709775,334,6578,84831.5551923578,239,13,0,0,0,17,1,16,0,1,15,1,22,0,1,25,4,8,2,9,4,4,3,3,1,5,5,4,1,1,1,1,0,1,0,1,1,1,1,1,9,14,4,15,10,8,8,5,1,13,10,6,1,1,1,1,0,1,0,1,1,1,1,1,0,1849,4358,647,0,4418,1800,636,0,2490,3688,676,0,2144,4046,664,0,283,5892,679,0,1431,4756,667,0,0,6854,0,0,0,6854,0,0,0,6854,0,0,0,6854,0,0,0,6854,0,0,0,6854,0,0,0,6854,0,0,0,6854,0,0,0,6854,90,110,737,1180,3896,841,64,209,623,225,68,214,987,500,302,384,80,234,443,624,4,1893,72,133,735,1242,3825,847,118,680,2441,2692,923,467,1331,2162,1981,913,2021-04-29,6854,1,,,0.00393930551502772,0.00148295773766001,0.00306390428946601,0.00130842037553068,0.00335570469798658,0.0013691089249759,0.00291800408520572,0.00127698097186288,0.00496060694484972,0.00166327318795603,0.00558658326295898,1.47748759765179e-05,0.00335570469798658,0.0013691089249759,0.00360711745385973,1.18840006997036e-05,0.00393721415624936,0.000421412344059954
JP,JPN,Japan,2021-04-30,92375807.311299,5102,24073.1,432,9076,74908.65,11713,18,13,14,17,6329,1980,0,0,325,5634,191,125,24,612390.314776055,0,21,0,0,20,420795.623150459,439,6071,78293.1546933421,220,14,0,0,0,16,0,15,0,0,10,0,17,0,0,13,3,7,1,6,6,4,7,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,8,7,5,8,2,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,3913,602,0,4243,1499,587,0,2305,3392,632,0,2203,3528,598,0,217,5483,629,0,1380,4338,611,0,0,6329,0,0,0,6329,0,0,0,6329,0,0,0,6329,0,0,0,6329,0,0,0,6329,0,0,0,6329,0,0,0,6329,0,0,0,6329,83,99,659,1071,3601,816,72,200,529,245,50,192,914,476,243,369,56,213,399,547,4,1820,65,132,614,1101,3598,819,96,607,2262,2485,879,470,1199,1967,1818,875,2021-04-30,6329,1,,,0.00284405119292147,0.0013119908014381,0.00205403697266551,0.00111541937589694,0.0022120398167167,0.00115743375224422,0.00268604834887028,0.00127512688709526,0.00379206825722863,0.00151423616307791,0.00662933653951569,1.65485393103873e-05,0.00316005688102386,0.00138274058174553,0.00455525786889647,1.37320074252254e-05,0.00560713132226529,0.000523040789872588
JP,JPN,Japan,2021-05-01,92010602.070822,5551,19350.1,400,10021,81857.64,12854,14,9,11,12,6838,1992,0,0,378,6160,207,164,18,298741.370748801,1,15,1,0,6,51536.2743897975,408,6598,85089.4802613525,258,24,0,0,0,12,1,11,1,0,7,1,13,1,0,9,1,4,1,3,4,3,4,1,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,5,2,4,6,4,4,2,2,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1682,4505,651,0,4785,1415,638,0,2745,3429,664,0,2346,3835,657,0,277,5896,665,0,1437,4753,648,0,0,6838,0,0,0,6838,0,0,0,6838,0,0,0,6838,0,0,0,6838,0,0,0,6838,0,0,0,6838,0,0,0,6838,0,0,0,6838,100,119,679,1103,3969,868,67,200,607,242,65,210,906,477,299,428,82,217,476,652,3,1907,79,129,658,1187,3912,873,85,579,2297,2955,922,442,1266,2107,2106,917,2021-05-01,6838,1,,,0.00204738227551916,0.00107136627977011,0.0013161743199766,0.000859318689405787,0.00160865750219362,0.000949873431399295,0.00175489909330214,0.000992037778903375,0.0026323486399532,0.00121445907984733,0.00324681464989062,1.16238960982993e-05,0.000877449546651068,0.000701784869146996,0.000560112348250142,4.83442767569114e-06,0.00479495231075366,0.000464150247833785
JP,JPN,Japan,2021-05-02,92989633.7817418,5861,21278.9,287,10728,85517.16,13571,20,17,16,16,7165,2202,0,0,385,6408,229,147,36,512156.430714981,0,30,0,0,28,399778.457148729,294,6871,88610.1574531302,259,19,0,0,0,14,0,14,0,0,11,0,19,0,0,17,7,10,1,9,7,8,4,3,3,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,13,10,10,7,4,3,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,5185,688,0,4861,1638,666,0,2757,3699,709,0,2150,4316,699,0,295,6157,713,0,1235,5241,689,0,0,7165,0,0,0,7165,0,0,0,7165,0,0,0,7165,0,0,0,7165,0,0,0,7165,0,0,0,7165,0,0,0,7165,0,0,0,7165,104,123,763,1213,4081,881,88,213,627,257,57,265,954,539,301,420,82,244,527,633,2,1956,100,133,727,1319,4005,881,130,722,2552,2825,936,527,1401,2307,1997,933,2021-05-02,7165,1,,,0.00279134682484299,0.00122163063012806,0.00237264480111654,0.00112652421517224,0.00223307745987439,0.00109296546309724,0.00223307745987439,0.00109296546309724,0.00502442428471738,0.0016371533332261,0.00550767230589461,1.50423464592743e-05,0.00390788555478018,0.00144464341718983,0.00429917229362424,1.32980414265254e-05,0.00331790404678504,0.000378631355620278
JP,JPN,Japan,2021-05-03,92393548.6155207,5851,23173.9,397,10724.1,85439.14,13361,25,23,26,26,7171,2279,0,0,377,6429,197,172,42,563704.555135642,4,35,2,2,27,348039.069583512,409,6886,88803.6012548762,276,32,0,0,0,22,2,20,2,0,18,2,22,2,0,22,11,14,6,12,8,6,6,3,4,5,9,5,1,1,1,1,0,0,1,1,0,0,1,0,13,18,7,16,12,9,9,5,5,8,13,8,1,1,1,1,0,0,1,1,0,0,1,0,0,1204,5305,662,0,4992,1551,628,0,2872,3623,676,0,2206,4305,660,0,312,6176,683,0,1245,5264,662,0,0,7171,0,0,0,7171,0,0,0,7171,0,0,0,7171,0,0,0,7171,0,0,0,7171,0,0,0,7171,0,0,0,7171,0,0,0,7171,106,121,780,1142,4132,890,82,232,637,268,60,265,989,461,300,415,60,236,496,716,4,1950,96,133,733,1211,4105,893,146,691,2523,2866,945,580,1303,2247,2099,942,2021-05-03,7171,1,,,0.00348626411936968,0.00136420619550723,0.00320736298982011,0.00130868371205014,0.00362571468414447,0.00139112545612003,0.00362571468414447,0.00139112545612003,0.00585692372054107,0.00176610882165183,0.00610112463026393,1.58782748448747e-05,0.00376516524891926,0.00141752625752808,0.00376691960422274,1.24911068154095e-05,0.00460566907445706,0.000445324663509342
JP,JPN,Japan,2021-05-04,91790686.7557931,6177,23322.45,464,11199,90738.1,14292,22,17,21,18,7546,2394,0,0,401,6770,213,175,30,616725.537134771,2,23,1,1,22,495570.211526124,473,7252,93523.6300174793,249,23,0,0,0,14,1,11,0,0,8,0,16,0,0,17,5,5,1,3,4,3,4,3,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,8,10,6,9,5,4,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,5659,668,0,5239,1684,623,0,3084,3794,668,0,2331,4551,664,0,291,6578,677,0,1274,5603,669,0,0,7546,0,0,0,7546,0,0,0,7546,0,0,0,7546,0,0,0,7546,0,0,0,7546,0,0,0,7546,0,0,0,7546,0,0,0,7546,99,126,785,1250,4404,882,87,204,704,273,70,260,1051,548,322,461,81,275,522,707,3,1978,71,157,760,1344,4324,890,121,746,2670,3065,944,490,1443,2474,2198,941,2021-05-04,7546,1,,,0.00291545189504373,0.00121649022507598,0.0022528491916247,0.00106970986017411,0.00278293135435993,0.00118860017324383,0.00238536973230851,0.00110064926392754,0.00397561622051418,0.00141979912044737,0.00671882474063577,1.67121197998138e-05,0.00291545189504373,0.00121649022507598,0.00539891604520376,1.49908594583147e-05,0.00505754534882358,0.000454628112794866
JP,JPN,Japan,2021-05-05,92219970.5193911,5673,19247.85,495,10217.3,82492.15,12784,20,16,25,26,6970,2210,0,0,379,6233,212,157,30,441398.958765076,2,22,1,1,23,365831.72150247,505,6698,86379.105606326,250,23,0,0,0,13,0,13,0,0,9,0,17,0,0,17,3,6,1,8,5,7,5,0,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,15,11,12,10,4,3,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,5110,642,0,4625,1744,601,0,2665,3669,636,0,2098,4235,637,0,306,6002,662,0,1248,5074,648,0,0,6970,0,0,0,6970,0,0,0,6970,0,0,0,6970,0,0,0,6970,0,0,0,6970,0,0,0,6970,0,0,0,6970,0,0,0,6970,107,129,726,1132,4019,857,67,229,579,243,71,235,978,533,310,404,58,232,447,586,3,1995,91,129,710,1228,3958,854,123,699,2346,2874,928,506,1331,2208,2004,921,2021-05-05,6970,1,,,0.00286944045911047,0.00125575907106547,0.00229555236728838,0.00112350823073471,0.00358680057388809,0.00140347620301397,0.00373027259684362,0.00143116746226354,0.00430416068866571,0.00153687762003968,0.00478637063402947,1.40862996173681e-05,0.00329985652797704,0.00134636090192731,0.0039669468493871,1.28292322597566e-05,0.00584632124233312,0.000508407371802608
JP,JPN,Japan,2021-05-06,94616269.1504546,5370,22603.98,371,9592,78279,12134,27,24,23,21,6598,2174,0,0,328,5922,197,121,24,398885.275992611,0,22,0,0,16,211398.79665091,378,6328,81607.491829924,238,22,0,0,0,21,2,19,1,1,17,2,23,1,1,23,8,12,1,9,8,8,6,5,2,5,9,7,0,1,0,0,0,0,0,1,0,0,0,0,11,16,2,12,11,11,10,6,3,11,13,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1845,4131,622,0,4454,1533,611,0,2385,3565,648,0,2394,3570,634,0,268,5689,641,0,1500,4469,629,0,0,6598,0,0,0,6598,0,0,0,6598,0,0,0,6598,0,0,0,6598,0,0,0,6598,0,0,0,6598,0,0,0,6598,0,0,0,6598,72,133,730,1047,3813,803,69,215,612,223,61,226,947,466,277,334,67,226,402,576,3,1894,75,140,670,1161,3739,813,132,648,2272,2695,851,487,1268,2077,1917,849,2021-05-06,6598,1,,,0.00409214913610185,0.00154037776083696,0.0036374658987572,0.00145261356333002,0.00348590481964232,0.00142213695123048,0.00318278266141255,0.00135910557051585,0.0036374658987572,0.00145261356333002,0.0042158212279362,1.30553610083358e-05,0.00242497726583813,0.00118677545197863,0.00223427533709613,9.51366418793071e-06,0.00463192767629447,0.000465860419872162
JP,JPN,Japan,2021-05-07,98588319.7350756,5817,21988.5,317,10497,85486.2,13049,24,17,21,16,7095,2271,0,0,394,6341,241,143,39,715838.620582749,3,33,1,2,28,573214.528237059,329,6797,87655.8346978498,233,18,0,0,0,15,1,14,1,0,7,1,20,1,0,16,2,5,1,4,2,1,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,11,6,5,9,5,3,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,4245,657,0,4705,1761,629,0,2520,3883,692,0,2618,3810,667,0,262,6147,686,0,1703,4732,660,0,0,7095,0,0,0,7095,0,0,0,7095,0,0,0,7095,0,0,0,7095,0,0,0,7095,0,0,0,7095,0,0,0,7095,0,0,0,7095,94,125,819,1200,3994,863,63,222,625,273,71,234,979,498,312,443,81,234,483,613,5,1959,92,163,771,1230,3974,865,132,674,2446,2924,919,543,1334,2195,2108,915,2021-05-07,7095,1,,,0.00338266384778013,0.00135103167379336,0.00239605355884426,0.00113762527188704,0.00295983086680761,0.00126404247168184,0.00225510923185342,0.00110373658676052,0.00549682875264271,0.00172040652447548,0.00726088671057926,1.67589866677453e-05,0.00394644115574348,0.00145886818285718,0.00581422352848074,1.50077295035291e-05,0.00375331546535453,0.000404807597568313
JP,JPN,Japan,2021-05-08,99565711.9259855,6314,23547.3,368,11613,91752.12,14347,27,22,28,30,7587,2344,0,0,457,6762,248,198,53,640733.000131793,3,46,1,2,35,410655.483115774,373,7316,94348.9902382623,283,18,0,0,0,17,1,16,1,0,13,1,25,1,0,23,6,7,3,10,4,8,6,4,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,10,16,6,17,12,15,10,5,1,9,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,5003,658,0,5234,1719,634,0,2859,4047,681,0,2541,4378,668,0,358,6542,687,0,1608,5316,663,0,0,7587,0,0,0,7587,0,0,0,7587,0,0,0,7587,0,0,0,7587,0,0,0,7587,0,0,0,7587,0,0,0,7587,0,0,0,7587,123,164,880,1311,4237,872,66,245,686,282,60,284,1066,529,315,477,84,245,532,726,4,1986,97,163,865,1388,4195,879,155,740,2611,3146,935,574,1446,2349,2288,930,2021-05-08,7587,1,,,0.00355871886120996,0.00133994121205932,0.00289969684987479,0.00120992589460414,0.003690523263477,0.00136443909059991,0.00395413206801107,0.00141214178333307,0.00698563332015289,0.00187410408653669,0.0064352776446584,1.57063371331981e-05,0.00461315407934625,0.0015247827768005,0.00412446689901685,1.25886637044827e-05,0.00395340744037697,0.000400410149602019
JP,JPN,Japan,2021-05-09,101307247.87061,5826,22014.35,426,10872,85072.84,13144,18,17,24,27,7206,2252,0,0,387,6455,230,149,39,576107.342507441,1,33,1,0,24,339988.828315648,432,6913,89151.8000980191,252,19,0,0,0,10,0,10,0,0,9,0,16,0,0,17,4,4,3,7,5,7,1,2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,13,11,13,6,5,4,8,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,5019,703,0,4984,1568,654,0,2868,3621,717,0,2330,4180,696,0,333,6158,715,0,1449,5062,695,0,0,7206,0,0,0,7206,0,0,0,7206,0,0,0,7206,0,0,0,7206,0,0,0,7206,0,0,0,7206,0,0,0,7206,0,0,0,7206,101,121,900,1206,3961,917,79,235,672,247,64,234,1025,535,286,409,55,240,459,611,3,2052,83,160,855,1325,3867,916,116,710,2510,2874,996,516,1362,2346,1993,989,2021-05-09,7206,1,,,0.00249791840133222,0.00115251607387994,0.00235914515681377,0.00112012220546726,0.00333055786844296,0.00133025538477199,0.00374687760199834,0.00141065418974411,0.00541215653621982,0.00169397778281213,0.00568673371961746,1.46426909340018e-05,0.00333055786844296,0.00133025538477199,0.00335601682467856,1.12618547478863e-05,0.00484566772095496,0.000455832269603629
JP,JPN,Japan,2021-05-10,98959341.9668519,5335,21488,391,9640,78435.8,12107,24,17,25,24,6553,2148,0,0,360,5837,203,146,33,521627.303136731,0,27,0,0,25,392444.558097642,397,6271,80872.4053832891,226,18,0,0,0,19,0,19,0,0,12,0,23,0,0,17,7,8,3,10,6,7,4,4,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,14,8,8,4,5,3,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,3898,619,0,4360,1578,615,0,2278,3610,665,0,2395,3515,643,0,276,5614,663,0,1549,4368,636,0,0,6553,0,0,0,6553,0,0,0,6553,0,0,0,6553,0,0,0,6553,0,0,0,6553,0,0,0,6553,0,0,0,6553,0,0,0,6553,98,116,767,1111,3615,846,86,263,606,208,70,240,939,488,251,334,61,204,419,512,6,1866,76,150,690,1234,3557,846,105,652,2262,2631,903,501,1267,2049,1841,895,2021-05-10,6553,1,,,0.00366244468182512,0.00146257044872062,0.00259423164962613,0.00123159614693514,0.00381504654356783,0.00149261539371506,0.00366244468182512,0.00146257044872062,0.00503586143750954,0.00171383341805911,0.00527112744253553,1.42667092886417e-05,0.00381504654356783,0.00149261539371506,0.00396571511388079,1.23827638808508e-05,0.004908967380387,0.000481697497607193
JP,JPN,Japan,2021-05-11,99146096.6812785,5337,21837.5,442,9631,78615.5,12142,25,23,38,31,6670,2183,0,0,392,5895,216,169,48,629926.490683946,5,36,3,2,32,451482.679903038,445,6342,81788.0393782203,262,18,0,0,0,20,0,19,0,0,16,0,22,0,0,24,5,10,4,9,6,8,6,6,2,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,12,17,8,16,13,15,11,10,5,13,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,3929,652,0,4370,1662,638,0,2202,3793,675,0,2382,3623,665,0,246,5746,678,0,1489,4523,658,0,0,6670,0,0,0,6670,0,0,0,6670,0,0,0,6670,0,0,0,6670,0,0,0,6670,0,0,0,6670,0,0,0,6670,0,0,0,6670,132,141,771,1135,3588,903,75,206,538,204,52,230,942,540,269,373,59,219,440,558,6,1959,107,156,755,1198,3549,905,134,659,2308,2616,953,543,1281,2047,1850,949,2021-05-11,6670,1,,,0.00374812593703148,0.00146648233908933,0.00344827586206897,0.00140681210813245,0.00569715142428786,0.00180623143879712,0.00464767616191904,0.00163226820617578,0.00719640179910045,0.00202849782808569,0.00635351780624252,1.56398778168382e-05,0.0047976011994003,0.00165826125387263,0.00455371108914559,1.32526257285115e-05,0.00544089335534923,0.000504142833838349
JP,JPN,Japan,2021-05-12,100808688.535214,5617,20690.9,476,10182,82394.63,12603,18,17,20,22,6879,2219,0,0,430,6085,227,196,31,543817.099021223,3,26,1,1,19,415536.631628907,481,6580,84857.3476992573,264,29,0,0,0,15,1,14,0,0,10,1,17,0,0,13,5,8,6,6,4,5,3,5,0,2,4,3,1,0,1,1,0,0,0,0,0,0,0,0,7,10,7,9,6,5,3,6,1,5,6,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2214,4021,644,0,4481,1773,625,0,2167,4035,677,0,2456,3761,662,0,235,5963,681,0,1629,4598,652,0,0,6879,0,0,0,6879,0,0,0,6879,0,0,0,6879,0,0,0,6879,0,0,0,6879,0,0,0,6879,0,0,0,6879,0,0,0,6879,101,158,819,1180,3767,854,79,218,626,228,73,259,901,563,300,393,81,215,411,561,4,1967,91,170,797,1229,3734,858,149,681,2402,2736,911,558,1392,2135,1887,907,2021-05-12,6879,1,,,0.00261665939816834,0.00120723019408423,0.00247128943160343,0.00117330236047302,0.00290739933129815,0.00127234687098586,0.00319813926442797,0.00133425408764321,0.00450646896351214,0.00158278836671011,0.00539454591586379,1.42988784304879e-05,0.00276202936473325,0.00124022072706729,0.00412203191676037,1.25071352412689e-05,0.00566833648518819,0.000505122612264995
JP,JPN,Japan,2021-05-13,95348529.1297377,5245,19512.25,452,9225.11,75874.19,11880,24,21,22,21,6507,2071,0,0,458,5691,236,214,35,516414.497765058,1,27,1,0,28,453278.583183123,459,6237,80433.9327659981,265,33,0,0,0,20,1,19,1,0,14,1,21,1,0,19,5,10,1,12,6,8,6,1,1,4,5,3,0,1,0,1,0,1,0,0,1,0,1,0,7,14,2,15,10,10,9,3,1,9,7,4,0,1,0,1,0,1,0,0,1,0,1,0,0,2021,3853,633,0,4180,1702,625,0,2064,3765,678,0,2301,3558,648,0,226,5613,668,0,1465,4382,660,0,0,6507,0,0,0,6507,0,0,0,6507,0,0,0,6507,0,0,0,6507,0,0,0,6507,0,0,0,6507,0,0,0,6507,0,0,0,6507,89,145,775,1135,3499,864,87,263,534,192,58,203,900,481,259,355,72,214,427,510,5,1947,75,167,734,1179,3482,870,124,718,2280,2452,933,548,1309,1986,1735,929,2021-05-13,6507,1,,,0.00368833563854311,0.00147289067484437,0.00322729368372522,0.00137808181054365,0.00338097433533118,0.00141040296259274,0.00322729368372522,0.00137808181054365,0.0053788228062087,0.00177717484500118,0.00541607198850849,1.47317392963074e-05,0.00430305824496696,0.00159041288860771,0.00475391269608744,1.38064470742739e-05,0.00570654677964514,0.000520561949253649
JP,JPN,Japan,2021-05-14,99649365.5489322,5351,18881.3,378,9650,77946,12095,22,17,26,21,6643,2076,0,0,487,5787,218,261,29,465834.936741717,3,20,1,2,18,260282.936059333,386,6365,82084.6532075642,238,22,0,0,0,12,0,12,0,0,8,0,18,0,0,18,4,5,2,3,4,3,2,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,8,8,6,5,4,3,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,3775,636,0,4381,1634,628,0,2191,3763,689,0,2485,3497,661,0,273,5686,684,0,1532,4445,666,0,0,6643,0,0,0,6643,0,0,0,6643,0,0,0,6643,0,0,0,6643,0,0,0,6643,0,0,0,6643,0,0,0,6643,0,0,0,6643,112,112,747,1128,3668,876,91,208,561,224,45,242,900,487,277,396,69,203,469,590,3,1878,90,144,715,1239,3569,886,126,636,2317,2614,950,510,1215,2080,1892,946,2021-05-14,6643,1,,,0.00331175673641427,0.00138157621128334,0.00255908475086557,0.00121493176993215,0.00391389432485323,0.00150147793246461,0.00316122233930453,0.0013499135228339,0.00436549751618245,0.0015853779245152,0.00467474061852377,1.33928219221485e-05,0.00270961914797531,0.0012500601369269,0.00261198788999337,1.00214017634133e-05,0.00470246245694597,0.000468011193657619
JP,JPN,Japan,2021-05-15,100344355.84255,6223,22538,453,11272,90761.5,14027,26,21,22,18,7634,2357,0,0,596,6665,267,325,41,690907.348803982,3,31,1,2,30,447642.277230742,466,7344,94710.0853348549,310,35,0,0,0,20,0,20,0,0,13,0,25,0,0,20,7,9,0,10,10,8,6,2,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,12,13,10,8,3,1,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,4930,674,0,5271,1709,654,0,2767,4143,724,0,2589,4358,687,0,354,6567,713,0,1600,5346,688,0,0,7634,0,0,0,7634,0,0,0,7634,0,0,0,7634,0,0,0,7634,0,0,0,7634,0,0,0,7634,0,0,0,7634,0,0,0,7634,120,128,852,1328,4273,933,80,231,620,289,61,242,1060,541,313,486,83,290,584,711,3,2040,100,159,840,1446,4153,936,140,810,2667,3010,1007,590,1475,2365,2198,1006,2021-05-15,7634,1,,,0.00340581608593136,0.00130689827145052,0.00275085145402148,0.00117491762808128,0.00288184438040346,0.0012024875478796,0.00235787267487556,0.0010879766578776,0.00537070998166099,0.00163952667081517,0.00688536333710768,1.61794866870872e-05,0.00392978779145926,0.00140346484652487,0.00446106084863542,1.30391660393448e-05,0.00492027853583302,0.000445629322131746
JP,JPN,Japan,2021-05-16,94380597.0588508,5894,18870.9,522,10597,85662.3,13331,28,26,31,32,7255,2187,0,0,512,6347,229,276,35,550442.221516344,1,27,0,1,21,369137.146735786,529,6936,89448.413927363,284,34,0,0,0,21,1,19,1,0,14,1,24,1,0,22,3,10,5,9,5,4,5,2,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,7,16,10,15,9,10,10,5,3,12,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1519,5030,706,0,4904,1672,679,0,2726,3804,725,0,2238,4302,715,0,375,6148,732,0,1381,5158,716,0,0,7255,0,0,0,7255,0,0,0,7255,0,0,0,7255,0,0,0,7255,0,0,0,7255,0,0,0,7255,0,0,0,7255,0,0,0,7255,101,149,875,1214,4001,915,92,253,611,214,67,248,997,561,312,430,87,246,478,630,8,2021,89,173,830,1405,3842,916,131,731,2648,2773,972,550,1432,2342,1966,965,2021-05-16,7255,1,,,0.00385940730530669,0.00142675698986233,0.00358373535492764,0.00137504766277556,0.00427291523087526,0.00150093429663899,0.00441075120606478,0.00152484521914988,0.00482425913163336,0.00159439009181587,0.00583215447527967,1.53621179890247e-05,0.00289455547898001,0.00123620605210182,0.00391115502803623,1.25923934386708e-05,0.00591402325400177,0.000502475922904604
