ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,5,2021-01-01,2020-12-23,601,0,0,0,0,26,601,3183369.6294201133,585,1,1,599,1,78,522,1,10,590,1,81,519,1,72,528,1,70,530,1,24,576,1,8,592,2,11,588,1,10,590,2,17,582,1,60,540,1,2,598,1,38,562,600,0,0,1,523,1,27,50,591,1,0,9,520,1,17,63,529,2,22,48,531,2,16,52,577,1,14,9,593,0,3,5,590,0,4,7,591,1,4,5,584,1,9,7,541,0,11,49,599,0,1,1,563,2,8,28,0,0,19,582,582,15,4,0,4,159,438,442,5,9,145,592,0,9,0,592,1,8,0,600,0,1,18,7,5,571,601,0,0,0,0,0,0,1,264,181,101,54,0,11,168,373,49,0,11,293,262,35,0,15,258,272,56,0,15,280,251,55,0,19,89,325,168,0,596,2,1,2,596,2,2,1,596,2,3,0,596,3,0,2,596,2,1,2,596,3,0,2,519,8,1,73,519,8,0,74,519,9,1,72,519,9,1,72,519,8,9,65,519,9,1,72,519,7,5,70,589,0,0,12,589,0,0,12,589,0,0,12,589,0,0,12,589,0,1,11,0,4,184,413,0,5,453,143,0,6,369,226,0,1,452,148,0,5,200,396,0,5,56,540,0,1,450,150,151,0,178,106,75,91,0,4,4,28,180,385,0,2,599,0,0,7,111,483,0,0,10,9,33,50,477,22,0,0,61,109,226,205,0,6,28,86,175,306,601,601,417,1,28,155,148,4,37,412,232,3,25,341,149,4,45,403,401,2,23,175,545,0,24,32,0,3,8,3,25,51,511,0,1,1,3,31,58,507,0,2,55,128,218,198,0,0,5,18,66,512,0,0,20,65,151,365,516,4,60,21,516,16,16,53,516,11,33,41,0,1,370,230,371,1,131,98,470,3,20,8,11,5,3,3,78,100,1,34,34,20,83,10,19,84,26,1,16,35,24,11,20,83,0,11,225,364,0,1,0,0,0,0,0,0,601,0,0,10,26,279,159,127,10,14,84,136,217,112,28,6.5092592592592595,8.02785310623349,1.375,1.0878112581387147,12.527923211169284,5.399195943217287,2.6596119929453264,1.4237418440798284
NZ,NZL,New Zealand,6,2021-01-01,2020-12-23,447,1,3430.86964376187,0,0,18,446,2783103.8743317355,431,3,3,441,4,49,394,4,10,433,3,49,395,4,55,388,2,63,382,4,13,430,4,5,438,1,5,441,1,2,444,4,11,432,4,35,408,4,3,440,4,12,431,444,0,2,1,398,2,15,32,437,1,3,6,398,0,12,37,392,1,10,44,384,1,13,49,434,1,7,5,442,1,1,3,442,0,2,3,445,0,1,1,436,0,6,5,412,0,10,25,444,0,1,2,435,0,7,5,0,1,12,434,435,8,4,0,11,89,347,358,3,5,81,442,0,5,0,442,0,5,0,447,0,0,19,10,3,415,447,0,0,0,0,0,0,1,236,125,65,20,0,16,147,236,48,0,12,233,164,38,0,14,204,185,44,0,9,236,161,41,0,23,76,222,126,0,444,0,2,1,444,0,1,2,444,0,1,2,444,0,0,3,444,0,1,2,444,0,1,2,392,1,0,54,392,0,0,55,392,0,3,52,392,0,1,54,392,0,4,51,392,0,3,52,392,0,5,50,440,0,0,7,440,0,0,7,440,0,0,7,440,0,0,7,440,0,0,7,0,5,97,345,0,0,326,121,0,4,254,189,0,2,318,127,0,6,133,308,0,4,44,399,0,2,323,122,124,1,134,79,63,46,0,1,1,16,168,261,0,1,445,1,0,6,67,374,0,0,10,10,24,30,355,18,0,0,68,96,164,119,0,11,25,80,116,215,447,447,350,1,8,88,121,4,28,294,193,5,18,231,129,5,27,286,314,2,8,123,403,0,20,24,0,4,4,1,6,20,412,0,0,1,3,14,47,382,0,7,33,110,147,150,0,2,2,10,32,401,0,0,5,33,88,321,409,6,20,12,409,9,6,23,409,4,18,16,0,1,128,318,129,1,89,228,358,2,10,2,12,5,1,2,55,230,0,14,8,8,34,3,7,20,10,0,12,22,10,9,20,40,0,9,190,245,0,3,0,0,0,0,0,0,0,447,0,11,23,173,123,117,11,14,93,110,140,60,19,7.1768707482993195,8.47938731977706,1.6,0.699205898780101,12.670616113744076,5.163184042161524,2.2663438256658597,1.3189269866296944
NZ,NZL,New Zealand,7,2021-01-01,2020-12-23,149,0,0,0,0,5,149,810300.1648333834,147,1,1,147,2,12,135,2,6,141,1,21,127,1,21,127,1,19,129,2,6,141,2,2,145,2,2,145,2,3,144,2,3,144,2,8,139,2,5,142,2,4,143,148,1,0,0,137,0,3,9,143,0,2,4,128,3,6,12,128,3,6,12,130,3,4,12,143,0,3,3,147,0,2,0,147,1,0,1,146,1,0,2,146,1,2,0,141,1,3,4,144,2,0,3,145,2,0,2,0,0,5,144,144,4,1,0,4,31,114,118,1,3,27,146,0,3,0,146,0,2,1,149,0,0,8,1,2,138,149,0,0,0,0,0,0,0,72,41,27,9,0,12,44,79,14,0,5,82,48,14,0,10,63,56,20,0,6,73,52,18,0,15,23,72,39,0,147,0,0,2,147,0,1,1,147,0,0,2,147,0,0,2,147,0,0,2,147,0,0,2,129,2,0,18,129,2,0,18,129,2,0,18,129,2,0,18,129,1,2,17,129,2,0,18,129,2,0,18,147,0,0,2,147,0,0,2,147,0,0,2,147,0,0,2,147,0,0,2,0,0,20,129,0,0,96,53,0,0,63,86,0,0,92,57,0,1,34,114,0,3,13,133,0,0,103,46,46,0,54,27,10,12,0,3,2,9,54,81,0,4,145,0,0,3,29,117,0,0,2,4,8,6,118,11,0,0,27,33,61,28,0,2,6,22,45,74,149,149,129,0,2,18,53,0,13,83,86,1,3,59,57,0,17,75,115,0,5,29,136,0,5,8,0,2,1,1,0,12,133,0,0,0,1,9,15,124,0,3,4,32,52,58,0,1,1,1,9,137,0,0,0,6,28,115,143,1,4,1,143,2,2,2,143,1,3,2,0,1,16,132,17,0,14,118,135,1,2,1,1,1,0,0,8,119,0,2,0,2,5,0,1,3,1,0,2,2,1,2,3,6,0,6,49,94,0,0,0,0,0,0,0,0,0,0,149,1,10,67,44,27,1,7,35,46,38,16,6,9.095238095238095,9.77754900658004,1,0,12.074074074074074,4.841718008935896,1.9485294117647058,1.0840244150672407
NZ,NZL,New Zealand,-99,2021-01-02,2020-12-24,662,6,115576.12238773162,2,11880.28486587497,39,556,5146262.729734675,0,8,11,643,9,90,563,10,28,624,10,130,522,10,122,530,8,117,537,11,39,612,12,15,635,10,26,626,11,19,632,12,37,613,12,106,544,10,16,636,11,74,577,651,2,5,4,572,4,26,60,634,3,8,17,532,4,27,99,540,6,35,81,545,4,24,89,623,4,17,18,647,1,4,10,636,2,12,12,643,4,5,10,625,2,11,24,556,5,21,80,646,1,5,10,588,4,22,48,105,1,29,527,643,15,4,133,10,141,378,523,4,16,119,646,2,12,2,646,0,16,0,662,0,0,171,9,12,470,662,0,0,0,0,0,175,5,204,151,80,47,240,12,150,207,53,240,19,227,142,34,240,17,221,141,43,240,17,218,146,41,240,26,84,181,131,0,651,3,3,5,651,5,1,5,651,6,0,5,651,4,2,5,651,4,2,5,651,5,2,4,594,8,1,59,594,6,3,59,594,7,2,59,594,8,2,58,594,7,8,53,594,9,2,57,594,7,6,55,652,1,0,9,652,0,2,8,652,1,0,9,652,1,0,9,652,1,1,8,295,4,116,247,295,5,268,94,295,2,223,142,295,8,248,111,295,6,146,215,295,6,57,304,339,2,210,111,452,0,92,46,33,39,368,8,4,24,98,160,368,7,286,1,423,7,31,201,423,2,15,4,14,21,171,12,423,4,45,47,77,66,447,10,19,31,63,92,662,662,557,4,17,84,407,6,35,214,453,7,31,171,431,7,27,197,530,7,14,111,610,5,19,28,481,0,3,5,12,13,148,481,1,2,4,15,27,132,519,2,15,26,53,47,519,0,5,8,24,106,519,0,13,22,29,79,635,3,15,9,635,6,6,15,635,6,6,15,546,3,35,78,584,1,53,24,651,0,0,2,1,1,0,1,6,632,1,1,2,2,4,0,0,5,1,0,0,1,1,1,2,9,662,0,0,0,0,0,662,0,0,0,0,0,0,0,0,662,0,0,0,0,662,0,0,0,0,0,0,4.44131455399061,6.324002058616167,1.588235294117647,1.0641207361838554,0,0,0,0
NZ,NZL,New Zealand,1,2021-01-02,2020-12-24,215,0,0,0,0,20,215,1638221.719694113,210,0,1,214,0,24,191,0,8,207,0,49,166,0,56,159,0,41,174,0,22,193,0,12,203,0,12,203,0,0,215,0,17,198,0,45,170,0,5,210,0,39,176,214,0,0,1,191,0,3,21,207,0,2,6,166,2,6,41,159,2,15,39,174,1,8,32,193,0,8,14,203,0,4,8,203,0,3,9,215,0,0,0,198,0,6,11,170,0,9,36,210,0,1,4,176,0,10,29,0,0,13,202,202,11,2,0,1,74,140,141,1,3,70,212,0,3,0,212,0,3,0,215,0,0,5,2,2,206,215,0,0,0,0,0,0,0,78,74,52,11,0,0,99,101,15,0,1,130,71,13,0,0,116,76,23,0,0,118,78,19,0,0,41,123,51,0,213,1,0,1,213,1,1,0,213,1,0,1,213,1,0,1,213,1,0,1,213,0,1,1,181,0,0,34,181,0,0,34,181,0,1,33,181,0,0,34,181,0,3,31,181,0,1,33,181,0,2,32,210,0,0,5,210,0,0,5,210,0,0,5,210,0,0,5,210,0,1,4,0,0,98,117,0,0,165,50,0,0,149,66,0,1,176,38,0,0,116,99,0,1,53,161,0,0,173,42,42,0,52,45,30,46,0,0,4,21,93,97,0,0,215,0,0,2,24,189,0,0,3,5,15,28,153,11,0,0,16,34,80,85,0,0,11,31,71,102,215,215,117,2,7,89,50,2,5,158,66,2,5,142,39,3,7,166,99,2,4,110,162,1,15,37,0,0,0,8,15,38,154,0,0,1,11,27,45,131,0,3,14,34,72,92,0,0,3,11,33,168,0,0,17,29,53,116,169,0,26,20,169,3,1,42,169,3,7,36,0,0,132,83,132,0,40,43,175,0,3,2,6,7,0,0,22,43,0,10,24,6,18,1,2,8,6,0,8,9,7,4,4,65,0,6,80,125,4,0,0,0,215,0,0,0,0,0,0,3,3,103,67,39,3,0,11,47,83,52,19,4.930232558139535,6.382576437203411,1.4615384615384615,0.9674179220468452,12.073529411764707,5.000688158960734,3.7584541062801935,1.467979764473257
NZ,NZL,New Zealand,2,2021-01-02,2020-12-24,304,1,16562.7714082933,0,0,33,304,2401559.0963473557,298,0,1,303,0,38,266,0,8,296,0,64,240,0,68,236,0,55,249,0,26,278,0,6,298,0,13,291,0,3,301,0,12,292,0,55,249,0,3,301,0,38,266,303,0,0,1,266,0,17,21,296,0,4,4,240,0,11,53,236,0,18,50,249,0,7,48,278,0,11,15,298,0,2,4,291,0,2,11,301,0,2,1,292,0,4,8,249,0,10,45,301,0,2,1,266,0,9,29,0,0,17,287,287,13,4,0,1,96,207,208,0,7,89,297,0,6,1,297,1,6,0,303,0,1,8,2,4,290,304,0,0,0,0,0,0,0,130,105,48,21,0,2,96,184,22,0,0,149,134,21,0,0,128,141,35,0,0,143,126,35,0,0,45,183,76,0,300,1,2,1,300,0,1,3,300,1,0,3,300,1,2,1,300,1,0,3,300,1,1,2,265,2,0,37,265,2,1,36,265,2,1,36,265,2,0,37,265,2,3,34,265,2,0,37,265,2,1,36,301,0,0,3,301,0,0,3,301,0,0,3,301,0,1,2,301,0,0,3,0,0,121,183,0,0,242,62,0,0,211,93,0,0,256,48,0,0,152,152,0,0,53,251,0,1,243,60,61,0,85,59,42,57,0,0,3,17,104,180,0,1,301,2,0,3,41,260,0,1,3,6,19,27,241,7,0,0,22,53,111,118,0,2,17,45,96,144,304,304,183,1,6,114,62,1,16,225,93,1,10,200,48,1,13,242,152,3,9,140,251,1,23,29,0,0,2,3,29,47,223,0,0,4,12,33,57,198,0,0,32,66,93,113,0,0,8,18,46,232,0,0,21,47,89,147,236,1,48,19,236,4,4,60,236,2,22,44,0,1,213,90,214,0,55,35,249,0,6,1,2,4,0,6,36,36,0,12,17,19,30,4,14,27,11,0,10,30,17,14,6,57,0,2,119,179,0,4,0,0,0,304,0,0,0,0,0,2,4,170,82,46,2,1,53,82,95,54,17,5.408805031446541,7.154899035526785,2,1.3662601021279464,12.25,6.037450809271098,3.2959183673469385,1.531528828667723
NZ,NZL,New Zealand,3,2021-01-02,2020-12-24,396,1,6683.13203345003,1,6683.13203345003,37,395,2650802.2269023648,386,2,2,392,2,33,361,2,3,391,1,63,332,0,81,315,1,50,345,2,25,369,1,6,389,2,10,384,2,3,391,1,10,385,2,58,336,2,3,391,2,41,353,394,0,2,0,363,0,14,19,393,0,1,2,333,0,13,50,315,0,24,57,346,0,11,39,371,0,11,14,390,0,1,5,386,0,6,4,393,0,2,1,386,0,1,9,338,0,14,44,393,0,1,2,355,0,17,24,0,1,20,375,376,16,4,0,5,148,243,248,0,5,143,391,0,5,0,391,0,5,0,396,0,0,10,6,0,380,396,0,0,0,0,0,0,1,170,133,71,21,0,0,108,258,30,0,2,197,178,19,0,2,178,184,32,0,3,184,185,24,0,4,60,222,110,0,396,0,0,0,396,0,0,0,396,0,0,0,396,0,0,0,396,0,0,0,396,0,0,0,326,2,0,68,326,2,0,68,326,2,1,67,326,2,0,68,326,2,5,63,326,2,2,66,326,2,2,66,389,0,0,7,389,0,0,7,389,0,1,6,389,0,0,7,389,0,1,6,0,0,137,259,0,4,315,77,0,1,265,130,0,1,306,89,0,1,165,230,0,1,45,350,0,0,311,85,85,0,123,69,62,57,0,1,2,26,127,240,0,0,394,2,0,8,67,321,0,0,4,11,21,32,321,7,0,0,25,51,170,150,0,1,17,42,125,211,396,396,259,1,11,125,81,1,22,292,131,1,14,250,90,1,19,286,231,1,9,155,351,0,19,26,0,0,1,9,13,38,335,0,0,1,9,23,65,298,0,2,39,83,157,115,0,0,13,19,49,315,0,1,18,58,119,200,320,6,42,28,320,8,11,57,320,5,22,49,0,3,269,124,272,0,86,38,310,4,8,3,4,3,2,3,59,41,0,12,17,22,54,3,13,53,15,2,7,47,18,15,10,67,0,7,163,222,0,4,0,0,0,0,396,0,0,0,0,7,10,204,113,62,7,4,45,103,149,66,22,5.0423728813559325,5.680875114338894,1.8421052631578945,1.302269723501448,13.401098901098901,5.487762383628899,3.5388739946380694,1.5210762381458764
NZ,NZL,New Zealand,4,2021-01-02,2020-12-24,494,2,12400.923814864142,2,12400.923814864142,27,493,2782211.63459609,488,1,3,490,0,50,444,1,7,486,1,67,426,1,74,419,0,63,431,0,25,469,1,4,489,1,13,480,1,2,491,1,12,481,1,64,429,1,3,490,0,37,457,491,1,1,1,444,1,19,30,487,0,1,6,427,2,13,52,420,1,25,48,431,2,11,50,469,1,13,11,490,0,2,2,481,0,6,7,492,1,1,0,482,0,6,6,430,1,13,50,491,1,1,1,457,2,15,20,0,1,17,476,477,13,4,0,4,162,328,332,1,6,155,488,1,5,0,488,0,6,0,494,0,0,11,7,7,469,494,0,0,0,0,0,0,1,228,153,69,43,0,2,130,315,47,0,2,253,203,36,0,2,224,211,57,0,2,234,210,48,0,3,73,268,150,0,487,2,2,3,487,3,2,2,487,2,1,4,487,2,2,3,487,3,1,3,487,2,1,4,418,7,0,69,418,8,0,68,418,7,1,68,418,7,0,69,418,6,9,61,418,7,2,67,418,7,3,66,484,0,0,10,484,0,0,10,484,0,0,10,484,0,0,10,484,0,1,9,0,1,181,312,0,2,383,109,0,1,308,185,0,0,365,129,0,0,183,311,0,1,45,448,0,1,364,129,130,0,137,81,71,75,0,3,6,18,147,320,0,3,490,1,0,4,98,392,0,0,8,11,23,36,400,16,0,0,49,77,191,177,0,4,25,65,152,248,494,494,313,3,16,162,111,4,27,352,186,4,20,284,129,4,23,338,311,4,13,166,449,3,25,17,0,1,2,6,14,46,425,0,0,1,8,28,68,389,0,2,42,113,175,162,0,0,4,16,72,402,0,0,18,69,136,271,407,1,67,19,407,8,13,66,407,8,28,51,0,2,341,151,343,0,95,56,399,4,11,0,4,3,2,2,69,58,0,20,25,26,62,3,19,65,23,0,9,47,30,10,19,78,0,3,174,313,1,3,0,0,0,0,0,494,0,0,0,5,13,247,128,101,5,6,62,99,180,101,41,5.319148936170213,7.071578673836998,1.5294117647058822,1.1245914290767742,13.2,5.4288406695277756,3.259023354564756,1.5105298145783153
NZ,NZL,New Zealand,5,2021-01-02,2020-12-24,527,0,0,0,0,25,527,2801492.4507172606,513,1,0,526,1,71,455,1,8,518,1,70,456,1,68,458,1,62,464,1,20,506,1,8,518,2,9,516,1,9,517,2,14,511,1,52,474,1,2,524,1,33,493,527,0,0,0,456,0,25,46,519,0,0,8,457,0,15,55,459,1,21,46,465,1,14,47,507,1,11,8,519,0,3,5,518,0,3,6,518,0,4,5,513,0,8,6,475,0,10,42,525,0,1,1,494,1,7,25,0,0,18,509,509,14,4,0,4,138,385,389,4,8,126,519,0,8,0,519,1,7,0,526,0,1,16,7,4,500,527,0,0,0,0,0,0,1,228,158,88,52,0,10,147,326,44,0,10,246,239,32,0,14,214,246,53,0,12,236,226,53,0,16,72,287,152,0,523,2,1,1,523,2,1,1,523,2,2,0,523,3,0,1,523,2,1,1,523,3,0,1,445,8,1,73,445,8,0,74,445,9,1,72,445,9,1,72,445,8,9,65,445,9,1,72,445,7,5,70,515,0,0,12,515,0,0,12,515,0,0,12,515,0,0,12,515,0,1,11,0,4,153,370,0,5,387,135,0,6,318,203,0,1,395,131,0,5,171,351,0,5,50,472,0,0,394,133,133,0,151,97,67,79,0,4,3,26,159,335,0,2,525,0,0,6,96,425,0,0,8,7,26,42,425,19,0,0,51,100,205,171,0,6,25,76,147,273,527,527,374,1,25,127,140,3,32,352,209,2,22,294,132,3,39,353,356,1,20,150,477,0,20,30,0,3,7,3,16,40,458,0,1,1,2,28,45,450,0,2,49,113,186,177,0,0,4,17,55,451,0,0,16,51,131,329,460,4,49,14,460,12,13,42,460,7,28,32,0,0,320,207,320,1,121,85,406,3,19,5,11,4,2,2,75,86,1,30,30,18,71,9,15,76,24,1,16,28,22,9,17,74,0,10,196,321,0,0,0,0,0,0,0,0,527,0,0,8,23,242,142,112,8,12,75,122,185,103,22,6.510416666666667,7.8673489107240915,1.375,1.0878112581387147,12.368055555555555,5.465048113565641,2.651911468812877,1.4429896469409214
NZ,NZL,New Zealand,6,2021-01-02,2020-12-24,385,0,0,0,0,15,384,2431585.9269079226,373,3,1,381,3,42,340,4,9,372,3,41,341,4,51,330,2,53,330,4,11,370,3,4,378,1,3,381,1,0,384,4,11,370,4,32,349,3,2,380,3,10,372,384,0,1,0,343,2,13,27,376,1,3,5,344,0,11,30,334,1,9,41,332,1,13,39,374,1,6,4,381,1,1,2,382,0,1,2,385,0,0,0,374,0,6,5,353,0,9,23,383,0,1,1,375,0,7,3,0,1,10,374,375,8,2,0,11,72,302,313,3,5,64,380,0,5,0,380,0,5,0,385,0,0,19,9,3,354,385,0,0,0,0,0,0,1,203,107,57,17,0,15,129,203,38,0,11,199,145,30,0,13,174,165,33,0,8,199,146,32,0,22,66,192,105,0,382,0,2,1,382,0,1,2,382,0,1,2,382,0,0,3,382,0,1,2,382,0,1,2,330,1,0,54,330,0,0,55,330,0,3,52,330,0,1,54,330,0,4,51,330,0,3,52,330,0,5,50,378,0,0,7,378,0,0,7,378,0,0,7,378,0,0,7,378,0,0,7,0,5,76,304,0,0,275,110,0,4,212,169,0,2,271,112,0,7,118,260,0,4,36,345,0,2,278,105,107,0,108,70,59,41,0,1,1,16,148,219,0,1,384,0,0,7,47,331,0,0,9,8,19,27,305,17,0,0,59,84,138,104,0,10,21,69,92,193,385,385,309,1,5,70,110,4,23,248,173,5,15,192,114,5,23,243,267,2,8,108,349,0,16,20,0,3,4,1,5,14,358,0,0,1,3,11,37,333,0,6,28,96,120,135,0,2,2,10,26,345,0,0,4,31,76,274,350,5,19,11,350,8,6,21,350,4,16,15,0,1,105,279,106,1,80,198,305,2,10,2,12,5,1,2,46,200,0,12,7,8,26,2,5,15,10,0,11,18,9,7,19,36,0,7,164,211,0,3,0,0,0,0,0,0,0,385,0,9,18,152,104,102,9,12,86,94,117,51,16,7.0703125,8.465012377264673,1.6249999999999998,0.7440238091428449,12.642076502732241,5.120496557111583,2.2296918767507004,1.257745961946759
NZ,NZL,New Zealand,7,2021-01-02,2020-12-24,136,0,0,0,0,5,136,744168.0866091038,135,1,1,134,1,11,124,1,5,130,0,18,118,0,20,116,0,19,117,1,6,129,1,2,133,1,2,133,1,3,132,1,2,133,1,8,127,1,5,130,1,3,132,135,1,0,0,125,0,3,8,131,0,2,3,118,3,5,10,116,3,5,12,117,3,4,12,130,0,3,3,134,0,2,0,134,1,0,1,133,1,0,2,134,1,1,0,128,1,3,4,131,2,0,3,133,1,0,2,0,0,5,131,131,4,1,0,3,28,105,108,0,3,25,133,0,3,0,133,0,2,1,136,0,0,6,1,1,128,136,0,0,0,0,0,0,0,65,36,26,9,0,10,41,72,13,0,4,75,44,13,0,8,57,54,17,0,5,67,48,16,0,13,22,66,35,0,135,0,0,1,135,0,1,0,135,0,0,1,135,0,0,1,135,0,0,1,135,0,0,1,116,2,0,18,116,2,0,18,116,2,0,18,116,2,0,18,116,1,2,17,116,2,0,18,116,2,0,18,134,0,0,2,134,0,0,2,134,0,0,2,134,0,0,2,134,0,0,2,0,0,18,118,0,0,84,52,0,0,57,79,0,0,86,50,0,1,31,104,0,3,11,122,0,0,94,42,42,0,45,27,10,12,0,3,1,9,50,73,0,4,132,0,0,2,26,108,0,0,2,4,6,6,107,11,0,0,24,29,58,25,0,2,6,19,41,68,136,136,118,0,2,16,52,0,11,73,79,1,3,53,50,0,16,70,105,0,5,26,125,0,3,8,0,2,1,1,0,12,120,0,0,0,1,8,14,113,0,3,3,28,48,54,0,1,0,1,8,126,0,0,0,6,24,106,130,1,4,1,130,2,2,2,130,1,3,2,0,1,12,123,13,0,13,110,123,1,1,1,1,1,0,0,8,111,0,2,0,2,4,0,1,3,1,0,2,1,1,2,3,3,0,6,47,83,0,0,0,0,0,0,0,0,0,0,136,1,8,65,37,25,1,5,32,43,34,15,6,7.972972972972973,8.200563959219465,1,0,12.147540983606557,4.9270247021566504,1.952,1.1061120517233967
