ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AT,AUT,Austria,2,2020-12-23,2020-12-22,100,0,0,0,0,24,100,871667.5709624571,97,0,1,99,0,9,91,0,1,99,0,34,66,0,27,73,0,15,85,0,11,89,0,5,95,0,4,96,0,0,100,0,4,96,0,20,80,0,0,100,0,7,93,99,0,1,0,91,0,3,6,99,0,1,0,66,0,8,26,73,0,4,23,85,0,5,10,89,0,3,8,95,0,2,3,96,0,3,1,100,0,0,0,96,0,1,3,80,1,4,15,100,0,0,0,93,0,2,5,0,0,14,86,86,0,6,8,0,0,72,28,28,1,57,14,43,0,0,56,1,43,0,4,53,0,96,0,1,3,0,58,0,9,33,100,0,0,0,0,0,0,1,37,26,16,20,0,1,25,55,19,0,1,45,42,12,0,1,47,34,18,0,1,41,37,21,0,1,10,45,44,0,91,1,3,5,91,1,1,7,91,1,1,7,91,0,1,8,91,1,1,7,91,0,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,39,61,0,0,75,25,0,0,26,74,0,0,67,33,0,0,1,99,0,0,28,72,0,0,56,44,44,0,41,8,1,6,0,0,3,16,44,37,0,0,98,2,0,0,21,79,0,0,54,35,6,0,3,2,0,1,10,29,40,20,0,1,24,50,19,6,0,1,16,83,0,0,1,12,87,0,61,2,30,7,25,1,72,2,74,0,23,3,33,1,27,39,99,0,0,1,72,0,28,0,0,1,1,2,18,19,59,0,0,0,3,11,34,52,0,0,22,38,28,12,0,0,1,3,13,83,0,0,5,16,31,48,79,0,17,4,79,2,3,16,79,2,3,16,0,0,71,29,71,0,16,13,84,0,4,0,3,1,1,0,7,13,0,1,8,4,7,0,5,14,10,0,3,7,6,6,5,11,0,1,44,53,1,1,0,0,0,100,0,0,0,0,0,2,0,47,17,34,2,0,49,29,16,1,3,4.696428571428571,4.986963524511203,1.7692307692307692,0.7250110520819842,13.977777777777778,4.3851838847272315,2.329896907216495,1.0870607301010533
AT,AUT,Austria,3,2020-12-23,2020-12-22,100,0,0,0,0,14,100,669759.6698149041,100,1,0,99,1,4,95,1,4,95,1,20,79,1,17,82,1,7,92,1,5,94,0,0,100,1,2,97,1,0,99,1,4,95,1,16,83,1,0,99,1,8,91,100,0,0,0,96,0,1,3,96,0,0,4,80,0,5,15,83,0,6,11,93,0,2,5,95,0,4,1,100,0,0,0,98,0,2,0,100,0,0,0,96,0,3,1,84,0,7,9,100,0,0,0,92,0,4,4,0,0,6,94,94,0,2,4,0,1,66,33,34,1,53,12,47,0,1,52,0,47,0,5,48,0,95,0,2,3,0,55,0,3,42,100,0,0,0,0,0,0,0,27,29,18,26,0,0,16,57,27,0,2,25,51,22,0,2,18,53,27,0,2,20,52,26,0,2,6,44,48,0,97,0,2,1,97,0,0,3,97,0,0,3,97,0,1,2,97,0,1,2,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,43,57,0,1,81,18,0,0,21,79,0,0,53,47,0,0,5,95,0,0,16,84,0,0,49,51,51,0,31,11,4,3,0,0,0,11,45,44,0,1,99,0,0,0,13,87,0,0,55,30,4,7,3,1,0,0,18,22,42,18,0,1,27,43,19,10,0,1,17,82,0,0,0,13,87,0,57,0,28,15,19,0,80,1,79,0,19,2,47,0,23,30,95,0,2,3,84,0,15,1,0,0,1,1,5,15,78,0,0,0,3,10,13,74,0,0,16,45,24,15,0,0,3,2,14,81,0,0,11,19,23,47,70,1,21,8,70,2,7,21,70,3,10,17,0,0,86,14,86,0,7,7,93,0,2,0,1,1,1,0,2,7,1,2,7,5,7,1,5,16,9,0,4,7,7,4,5,13,0,0,56,44,0,0,0,0,0,0,100,0,0,0,0,0,3,34,24,39,0,0,33,24,33,8,2,3.619047619047619,4.060231766497711,2.3333333333333335,1.96638416050035,14.191489361702128,4.1329429118714955,2.6288659793814433,1.2017312826091258
AT,AUT,Austria,4,2020-12-23,2020-12-23,117,0,0,0,0,17,117,1016173.9871484871,112,0,0,117,0,8,109,0,6,111,0,28,89,0,13,104,0,9,108,0,1,116,0,3,114,0,2,115,0,2,115,0,6,111,0,18,99,0,0,117,0,5,112,117,0,0,0,109,0,2,6,111,0,1,5,89,0,5,23,104,0,1,12,108,0,2,7,116,0,0,1,114,0,1,2,115,0,0,2,115,0,1,1,111,0,0,6,99,0,3,15,117,0,0,0,112,0,3,2,0,0,10,107,107,0,5,5,0,2,80,35,37,2,54,24,63,0,1,53,0,63,0,3,51,0,114,0,1,2,0,58,2,7,50,117,0,0,0,0,0,0,0,47,25,25,20,0,1,26,66,24,0,3,41,55,18,0,4,36,55,22,0,5,37,53,22,0,5,14,53,45,0,110,3,1,3,110,3,1,3,110,4,0,3,110,3,2,2,110,3,1,3,110,4,1,2,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,0,2,46,69,0,1,95,21,0,2,23,92,0,1,55,61,0,2,7,108,0,1,25,91,0,0,48,69,69,0,31,8,3,6,0,0,3,14,45,55,0,1,114,2,0,1,14,102,0,0,68,33,5,3,4,4,0,0,23,32,38,24,0,1,36,59,8,13,0,0,25,91,1,0,0,22,94,1,71,0,41,5,22,1,92,2,94,1,21,1,62,2,29,24,110,1,3,3,92,1,24,0,0,1,0,1,10,26,79,0,0,1,3,11,25,77,0,1,29,42,27,18,0,0,2,9,11,95,0,0,15,20,31,51,82,0,32,3,82,5,13,17,82,4,14,17,0,0,87,30,87,0,8,22,109,0,4,0,2,0,0,0,2,22,0,1,12,5,5,4,8,12,5,0,5,2,16,4,3,13,0,0,62,54,0,1,0,0,0,0,0,117,0,0,0,3,5,51,20,38,3,1,42,38,23,7,3,4.317073170731708,4.04622678794852,1.8749999999999998,1.3562026818605375,12.576190476190476,3.80585388704346,2.171171171171171,1.043367571192381
AT,AUT,Austria,5,2020-12-23,2020-12-22,100,0,0,0,0,9,99,736194.1752642452,99,0,0,100,0,6,94,0,1,99,0,13,87,0,10,90,0,3,97,0,0,100,0,2,98,0,1,99,0,0,100,0,0,100,0,8,92,0,0,100,0,8,92,100,0,0,0,94,0,2,4,99,0,1,0,87,0,3,10,90,0,3,7,97,0,2,1,100,0,0,0,98,1,1,0,99,0,0,1,100,0,0,0,100,0,0,0,92,0,2,6,100,0,0,0,92,0,3,5,0,1,6,93,94,0,2,4,0,3,72,25,28,0,51,21,49,0,1,50,0,49,0,4,47,0,96,0,0,4,0,54,2,3,41,100,0,0,0,0,0,0,0,39,31,15,15,0,8,27,45,20,0,7,34,44,15,0,8,26,46,20,0,10,25,47,18,0,11,4,39,46,0,97,2,0,1,97,2,0,1,97,2,1,0,97,2,0,1,97,1,2,0,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,31,67,0,1,87,12,0,5,19,76,0,3,48,49,0,3,0,97,0,2,12,86,0,1,39,60,61,0,32,3,2,2,0,1,1,8,49,41,0,0,98,2,0,0,6,94,0,0,63,27,4,0,4,2,0,0,25,30,34,11,0,1,29,57,9,4,0,0,29,71,0,0,0,18,82,0,69,0,22,9,13,1,86,0,81,1,17,1,52,1,26,21,100,0,0,0,88,0,12,0,0,0,1,0,11,13,75,0,0,1,0,11,12,76,0,0,24,33,26,17,0,0,4,6,8,82,0,0,6,20,29,45,74,1,15,10,74,6,2,18,74,7,5,14,0,0,53,47,53,1,16,30,84,0,1,0,1,2,3,1,8,31,0,1,11,0,6,1,3,9,4,0,4,2,10,6,0,12,0,1,48,49,1,1,0,0,0,0,0,0,100,0,0,0,1,36,22,41,0,0,43,28,23,4,2,3.966666666666667,4.089375075209796,1.7500000000000002,0.9574271077563381,13.005555555555556,3.9337879823571233,1.86734693877551,0.9376187771029862
AT,AUT,Austria,6,2020-12-23,2020-12-22,100,0,0,0,0,11,98,1448029.3728539266,94,1,0,99,1,6,93,1,2,97,1,14,85,1,11,88,1,7,92,1,2,97,2,4,94,3,1,96,1,0,99,1,6,93,1,12,87,1,0,99,1,5,94,100,0,0,0,94,0,1,5,98,0,2,0,86,1,8,5,89,1,2,8,93,1,0,6,98,0,0,2,96,0,3,1,99,0,1,0,100,0,0,0,94,0,2,4,88,0,3,9,100,0,0,0,95,0,2,3,0,2,8,90,92,0,2,6,0,2,71,27,29,3,47,21,53,0,2,44,1,53,0,6,41,0,94,0,0,6,0,52,0,5,43,100,0,0,0,0,0,0,0,51,26,14,9,0,11,21,50,18,0,19,35,37,9,0,21,31,34,14,0,19,34,36,11,0,24,4,38,34,0,95,2,1,2,95,2,2,1,95,3,1,1,95,2,0,3,95,2,1,2,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,13,84,0,2,77,21,0,3,19,78,0,2,44,54,0,2,3,95,0,2,11,87,0,0,40,60,60,0,32,5,1,2,0,1,0,16,52,31,0,0,100,0,0,0,8,92,0,1,59,26,3,4,3,4,0,1,34,32,25,8,0,1,39,48,9,3,0,1,37,61,1,0,5,21,73,1,87,0,9,4,23,2,74,1,81,0,17,2,56,1,28,15,97,0,1,2,89,0,11,0,0,1,0,2,6,11,80,0,0,0,3,10,15,72,0,1,24,34,23,18,0,0,2,5,12,81,0,0,6,19,19,56,75,3,15,7,75,8,7,10,75,9,12,4,0,2,10,88,12,2,16,70,84,2,2,0,0,0,2,0,10,74,0,0,4,0,3,0,0,4,0,0,2,0,0,1,1,11,0,2,54,43,1,0,0,0,0,0,0,0,0,100,0,5,5,31,12,47,5,4,44,32,11,3,1,4.821428571428571,4.906938182618804,1.6,0.8944271909999157,10.808510638297872,4.463174519353707,1.6395348837209303,0.7656260905517234
AT,AUT,Austria,-99,2020-12-24,2020-12-23,100,0,0,0,0,17,82,1365666.8713949826,0,5,1,94,3,7,90,5,3,92,4,16,80,4,15,81,5,14,81,5,7,88,5,0,95,5,1,94,6,2,92,6,3,91,4,11,85,6,3,91,6,10,84,99,0,1,0,93,1,2,4,97,0,3,0,84,2,2,12,85,1,10,4,86,0,8,6,93,1,1,5,100,0,0,0,99,1,0,0,98,0,2,0,97,1,1,1,89,1,2,8,97,0,0,3,90,1,7,2,18,0,8,74,95,0,0,5,25,0,52,23,49,0,33,18,67,0,3,30,0,67,0,1,32,0,99,0,0,1,0,59,3,8,30,100,0,0,0,0,0,30,1,16,20,15,18,39,4,14,26,17,39,7,17,25,12,39,6,15,24,16,39,6,14,27,14,39,6,9,19,27,0,94,2,1,3,94,2,1,3,94,3,1,2,94,2,1,3,94,1,1,4,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,1,21,30,48,2,40,10,48,3,13,36,48,3,26,23,48,4,4,44,48,3,10,39,57,1,21,21,79,0,18,3,0,0,58,0,0,7,14,21,58,1,40,1,63,3,4,30,63,2,20,10,3,0,0,2,63,2,11,8,10,6,64,3,7,20,5,1,67,1,7,22,3,74,1,4,18,3,80,0,13,7,63,0,36,1,89,0,10,1,77,0,13,10,98,0,2,0,92,0,8,0,77,1,0,0,0,5,17,77,1,1,0,0,3,18,84,0,1,6,5,4,84,1,0,0,1,14,84,0,1,3,3,9,98,0,0,2,98,0,0,2,98,0,1,1,89,2,3,6,94,0,3,3,99,0,1,0,0,0,0,0,0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.642857142857143,2.8959011354401216,3.25,1.5,0,0,0,0
AT,AUT,Austria,1,2020-12-24,2020-12-21,100,1,10208.7549456696,1,10208.7549456696,15,100,1147405.0245924958,98,0,1,99,0,8,92,0,4,96,0,38,62,0,20,80,0,4,96,0,9,91,0,0,100,0,6,94,0,1,99,0,4,96,0,18,82,0,3,97,0,16,84,99,0,0,1,92,0,5,3,96,0,1,3,62,0,6,32,80,0,3,17,96,0,1,3,91,0,2,7,100,0,0,0,94,0,3,3,99,0,0,1,96,0,2,2,82,0,3,15,97,0,1,2,84,0,7,9,0,0,7,93,93,0,4,3,0,0,71,29,29,1,51,19,49,0,1,48,2,49,0,5,46,0,95,0,1,3,1,52,0,3,45,100,0,0,0,0,0,0,0,27,27,27,19,2,0,32,48,18,2,0,40,39,19,2,0,33,36,29,2,0,31,42,25,2,0,9,43,46,0,97,0,2,1,97,0,1,2,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,38,62,0,0,70,30,0,0,21,79,0,0,57,43,0,0,3,97,0,0,26,74,0,0,55,45,45,0,40,8,6,1,0,0,4,10,45,41,0,0,100,0,0,2,6,92,0,0,63,30,1,3,0,3,0,0,19,31,35,15,0,0,25,49,20,6,0,0,11,87,2,0,1,9,88,2,62,0,29,9,30,0,70,0,79,0,21,0,43,0,20,37,97,0,3,0,74,0,26,0,0,1,4,3,12,25,55,0,0,5,6,23,22,44,0,2,28,42,21,7,0,0,3,3,13,81,0,0,15,15,36,34,70,0,23,7,70,1,6,23,70,1,10,19,0,0,70,30,70,0,13,17,87,0,3,0,2,0,0,0,8,17,0,2,5,3,7,2,6,12,4,0,1,7,4,7,4,19,0,1,38,59,0,2,0,0,100,0,0,0,0,0,0,2,5,35,17,41,2,1,34,33,21,7,2,3.7758620689655173,4.043808797986911,2.3333333333333335,1.505545305418162,13.452631578947368,3.221498333347097,2.3555555555555556,1.07380569781231
AT,AUT,Austria,2,2020-12-24,2020-12-23,100,0,0,0,0,17,100,911321.0271212922,93,0,1,99,0,8,92,0,1,99,0,25,75,0,18,82,0,6,94,0,4,96,0,4,96,0,1,99,0,0,100,0,5,95,0,16,84,0,1,99,0,11,89,99,0,1,0,92,0,4,4,99,0,0,1,75,0,5,20,82,0,5,13,94,0,0,6,96,0,1,3,96,0,3,1,99,0,0,1,100,0,0,0,95,0,1,4,84,0,2,14,99,0,0,1,89,0,1,10,0,0,9,91,91,0,3,6,0,0,84,16,16,1,59,24,41,0,0,59,0,41,0,9,50,0,91,1,2,6,0,60,0,11,29,100,0,0,0,0,0,0,1,30,31,24,14,0,1,22,56,21,0,1,35,47,17,0,1,34,44,21,0,1,31,45,23,0,1,4,46,49,0,89,2,1,8,89,2,0,9,89,1,2,8,89,2,3,6,89,1,2,8,89,1,1,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,38,62,0,0,87,13,0,0,23,77,0,0,68,32,0,1,1,98,0,1,20,79,0,0,60,40,40,0,42,10,3,5,0,1,2,11,43,43,0,0,99,1,0,0,13,87,0,0,50,39,4,2,4,1,0,0,14,27,44,15,0,1,22,55,18,4,0,1,20,79,0,0,1,14,84,1,62,0,33,5,13,0,86,1,77,0,23,0,32,0,19,49,99,0,1,0,80,0,20,0,0,0,0,3,14,21,62,0,0,0,2,22,22,54,0,0,19,54,21,6,0,0,1,8,7,84,0,0,13,20,21,46,67,0,30,3,67,5,7,21,67,4,11,18,0,1,72,27,73,0,19,8,81,0,4,0,1,1,1,0,12,9,0,1,14,2,9,2,3,13,10,1,3,8,6,7,1,11,0,0,45,53,1,1,0,0,0,100,0,0,0,0,0,5,0,52,12,31,5,0,44,27,13,7,4,3.509433962264151,4.213634652070832,1.8888888888888888,0.7817359599705717,13.849462365591398,4.818321547374598,2.3260869565217392,1.080381451278926
AT,AUT,Austria,3,2020-12-24,2020-12-23,100,0,0,0,0,15,100,783514.6985028259,99,1,0,99,2,4,94,1,4,95,1,20,79,1,21,78,1,6,93,1,3,96,0,1,99,1,3,96,1,1,98,1,3,96,1,14,85,1,0,99,1,11,88,100,0,0,0,96,1,1,2,96,1,1,2,80,0,4,16,79,1,2,18,94,1,1,4,97,0,2,1,99,0,0,1,97,1,1,1,99,0,1,0,97,0,2,1,86,1,5,8,100,0,0,0,89,0,7,4,0,0,6,94,94,0,2,4,0,0,80,20,20,0,60,20,40,0,2,58,0,40,0,7,53,0,93,0,0,7,0,60,0,8,32,100,0,0,0,0,0,0,0,39,29,12,20,0,0,19,56,25,0,2,27,49,22,0,3,20,50,27,0,3,24,47,26,0,3,6,52,39,0,92,4,2,2,92,4,0,4,92,3,1,4,92,2,3,3,92,4,0,4,92,2,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,46,54,0,1,79,20,0,1,16,83,0,1,55,44,0,1,1,98,0,1,17,82,0,0,51,49,49,0,33,12,5,1,0,0,0,11,48,41,0,0,100,0,0,0,11,89,0,0,52,33,9,5,1,0,0,0,18,24,40,18,0,0,24,54,9,13,0,1,28,71,0,0,2,15,83,0,54,0,35,11,21,0,79,0,84,0,16,0,45,0,22,33,99,0,1,0,83,0,17,0,0,0,3,1,10,13,73,0,1,2,4,7,16,70,0,0,15,47,25,13,0,0,2,0,9,89,0,0,8,13,29,50,79,2,16,3,79,5,4,12,79,5,4,12,0,0,84,16,84,0,7,9,93,0,3,0,1,0,0,0,3,9,0,1,9,4,5,3,8,14,14,0,3,6,3,8,2,11,0,0,55,44,1,0,0,0,0,0,100,0,0,0,0,1,1,43,21,34,1,0,38,25,29,5,2,4.7631578947368425,4.845918932330561,2.5,1.8708286933869709,14.652173913043478,3.9066997471621527,2.372340425531915,1.0874063306904294
AT,AUT,Austria,4,2020-12-24,2020-12-23,100,0,0,0,0,22,100,1106000.4332601596,96,1,0,99,0,9,91,0,4,96,0,23,77,0,9,91,0,8,92,0,1,99,0,2,98,0,1,99,1,1,98,0,1,99,0,8,92,0,0,100,0,2,98,100,0,0,0,91,0,3,6,96,0,0,4,77,0,3,20,91,0,0,9,92,0,1,7,99,0,0,1,98,0,0,2,99,0,0,1,99,0,0,1,99,0,0,1,92,0,1,7,100,0,0,0,98,0,0,2,0,0,8,92,92,0,3,5,0,2,72,26,28,1,51,20,49,1,0,49,1,49,0,5,46,0,95,0,2,3,0,54,1,2,43,100,0,0,0,0,0,0,0,32,30,17,21,0,6,18,49,27,0,4,26,44,26,0,5,24,44,27,0,7,24,42,27,0,7,9,44,40,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,45,55,0,0,77,23,0,1,15,84,0,1,50,49,0,1,4,95,0,0,28,72,0,0,53,47,47,0,32,10,2,9,0,0,2,10,35,53,0,0,99,1,0,5,11,84,0,0,60,24,9,2,3,2,0,0,21,26,34,19,0,0,28,49,13,10,0,0,25,75,0,0,0,17,83,0,55,0,39,6,23,1,73,3,85,0,14,1,50,2,25,23,96,0,3,1,72,0,28,0,0,0,0,2,13,13,72,0,0,1,4,13,16,66,0,1,22,38,27,12,0,0,3,10,12,75,0,0,12,20,28,40,68,0,29,3,68,5,9,18,68,4,16,12,0,0,72,28,72,0,10,18,90,1,4,0,2,1,0,0,2,18,1,0,10,5,4,6,7,7,8,0,8,3,9,5,3,6,0,3,55,41,0,1,0,0,0,0,0,100,0,0,0,2,4,42,21,31,2,0,33,41,15,7,2,3.93939393939394,4.046135455124077,2.75,1.9086270308410553,13.042553191489361,3.8962758442042436,2.0736842105263156,0.9811207796813338
