ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,3,2020-12-25,2020-12-24,100,2,12291.903049431221,1,5976.5079873441,72,100,656766.8735192667,97,0,3,97,1,12,87,0,2,98,0,24,76,0,17,83,0,11,89,0,8,92,0,4,96,0,6,94,0,2,98,0,3,97,0,17,83,0,1,99,0,12,88,97,0,1,2,88,0,4,8,98,0,0,2,76,0,12,12,83,0,4,13,89,0,6,5,92,1,3,4,96,0,1,3,94,0,1,5,98,0,1,1,97,0,2,1,83,0,8,9,99,0,1,0,88,0,4,8,0,0,31,69,69,0,8,23,0,0,41,59,59,0,10,31,90,7,3,0,90,3,7,0,97,2,1,0,10,2,10,78,100,0,0,0,0,0,0,19,31,29,21,0,2,26,53,19,0,1,30,45,24,0,2,23,46,29,0,2,12,49,37,0,3,3,38,56,90,3,5,2,90,5,1,4,90,4,5,1,90,5,2,3,90,5,1,4,90,5,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,19,81,0,0,68,32,0,0,15,85,0,0,44,56,0,0,4,96,0,1,9,90,0,0,35,65,65,25,6,4,0,0,0,1,2,23,74,0,0,99,1,0,0,16,84,0,0,38,41,8,7,1,5,0,0,32,22,26,20,0,2,22,52,16,8,0,0,16,83,1,0,0,12,86,2,81,0,17,2,32,0,66,2,85,0,14,1,56,0,25,19,96,0,4,0,91,0,8,1,0,1,2,7,7,28,55,0,1,2,3,9,21,64,0,0,31,51,12,6,0,0,8,10,26,56,0,0,15,30,26,29,55,2,34,9,55,14,12,19,55,11,14,20,0,0,74,26,74,0,12,14,88,1,3,1,2,1,1,1,2,14,0,0,13,4,10,1,3,4,7,0,6,7,7,4,5,15,0,4,45,51,0,0,0,0,0,0,100,0,0,0,0,2,2,55,24,17,2,3,18,31,39,6,1,3.96875,4.0743179170705,2.8636363636363638,2.1223404543873268,13.412371134020617,4.038235426621972,2.1894736842105265,1.4239197984385281
HR,HRV,Croatia,4,2020-12-25,2020-12-24,100,0,0,0,0,74,100,801928.9948718216,97,2,0,98,1,12,87,1,2,97,1,16,83,1,18,81,2,7,91,1,6,93,1,3,96,2,1,97,1,2,97,2,5,93,1,10,89,2,0,98,1,10,89,100,0,0,0,88,0,7,5,98,0,1,1,84,1,3,12,82,0,3,15,93,0,3,4,94,1,3,2,97,0,2,1,99,0,0,1,98,0,2,0,95,0,2,3,90,0,5,5,100,0,0,0,90,0,4,6,0,0,27,73,73,0,8,19,0,0,35,65,65,0,11,24,89,3,8,0,89,1,10,0,99,0,1,0,11,0,8,81,100,0,0,0,0,0,0,33,29,30,8,0,3,22,63,12,0,3,35,50,12,0,5,25,53,17,0,5,11,56,28,0,5,6,37,52,92,2,2,4,92,3,1,4,92,1,6,1,92,3,1,4,92,3,1,4,92,3,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,15,85,0,0,75,25,0,0,24,76,0,0,38,62,0,0,9,91,0,1,6,93,0,0,38,62,62,29,4,3,2,0,0,0,5,22,73,0,1,99,0,0,0,13,87,0,0,28,48,14,9,1,0,0,1,36,19,23,21,0,0,17,57,17,9,0,0,7,92,1,0,0,4,94,2,85,1,12,2,25,1,73,1,76,2,20,2,62,0,27,11,91,0,9,0,94,0,6,0,0,0,0,2,7,29,62,0,0,1,3,10,14,72,0,1,28,48,15,8,0,0,2,5,27,66,0,0,8,19,31,42,73,2,17,8,73,8,3,16,73,6,7,14,0,0,62,38,62,0,17,21,83,0,2,1,0,1,3,4,6,21,0,3,3,5,7,1,4,5,3,0,4,10,11,6,4,13,0,0,51,49,0,0,0,0,0,0,0,100,0,0,0,2,2,53,29,14,2,1,20,31,35,7,4,5.696969696969697,5.68157575240382,3.4736842105263155,2.4351231101124045,13.340425531914892,3.920042767731812,2.087912087912088,1.3715226870433026
HR,HRV,Croatia,5,2020-12-25,2020-12-23,100,0,0,0,0,83,100,656911.218262777,96,0,2,98,0,12,88,0,4,96,0,18,82,0,11,89,0,8,92,0,5,95,0,4,96,0,2,98,0,2,98,0,4,96,0,16,84,0,1,99,0,9,91,98,0,2,0,88,0,2,10,96,0,3,1,82,0,6,12,89,0,3,8,92,0,5,3,95,0,1,4,96,0,2,2,98,0,0,2,98,0,2,0,96,0,0,4,84,0,7,9,99,0,0,1,91,1,3,5,0,0,29,71,71,0,6,23,0,1,28,71,72,0,10,18,90,6,4,0,90,1,9,0,99,0,0,1,11,1,9,79,100,0,0,0,0,0,0,47,25,18,10,0,5,26,59,10,0,7,33,51,9,0,6,29,51,14,0,9,15,46,30,0,12,5,33,50,91,3,2,4,91,5,2,2,91,5,4,0,91,5,1,3,91,5,2,2,91,4,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,12,87,0,0,76,24,0,0,24,76,0,0,31,69,0,1,6,93,0,1,7,92,0,0,35,65,65,31,2,2,0,0,0,0,4,35,61,0,0,99,1,0,0,11,89,0,0,39,37,11,8,0,5,0,0,45,20,20,15,0,1,33,52,11,3,0,0,30,68,2,0,2,25,72,1,88,0,9,3,24,0,76,0,76,0,23,1,69,0,24,7,94,0,4,2,93,0,7,0,0,1,0,3,9,27,60,0,1,3,5,8,26,57,0,1,41,29,22,7,0,0,3,5,32,60,0,0,14,21,31,34,65,7,21,7,65,12,8,15,65,9,18,8,0,1,55,44,56,0,11,33,89,1,3,0,0,1,1,0,5,34,0,0,6,1,4,0,4,3,5,0,5,3,12,2,4,17,0,0,44,56,0,0,0,0,0,0,0,0,100,0,0,1,12,60,16,11,1,10,27,30,23,7,2,4.666666666666667,4.314844861505659,4.6,3.5816995167896803,13.494736842105262,3.4667836716120433,1.6744186046511629,1.1925440967564338
HR,HRV,Croatia,6,2020-12-25,2020-12-22,100,1,8564.27676784232,1,8564.27676784232,39,99,1396404.0028703222,94,0,2,98,0,9,91,0,4,96,0,15,85,0,13,87,0,8,92,0,5,95,0,1,99,0,1,99,0,3,97,0,1,99,0,4,96,0,0,100,0,8,92,98,0,0,2,91,1,5,3,96,0,2,2,85,0,6,9,87,0,5,8,92,1,4,3,95,0,2,3,99,0,1,0,99,0,0,1,97,0,2,1,99,0,0,1,96,0,3,1,100,0,0,0,92,0,6,2,0,1,19,80,81,0,4,15,0,4,27,69,73,3,8,16,92,3,5,0,92,1,7,0,99,0,1,0,15,4,10,71,100,0,0,0,0,0,1,53,22,18,6,0,16,28,49,7,0,16,34,44,6,0,15,38,42,5,0,18,19,43,20,0,24,3,33,40,90,4,1,5,90,4,2,4,90,2,5,3,90,4,1,5,90,3,2,5,90,4,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,5,89,0,3,62,35,0,3,20,77,0,3,41,56,0,5,3,92,0,4,10,86,0,0,24,76,76,21,2,1,0,0,0,1,7,38,54,0,0,100,0,0,1,16,83,0,0,43,40,5,10,0,2,0,0,53,26,18,3,0,0,47,46,4,3,0,0,52,48,0,0,4,42,54,0,95,0,5,0,38,0,62,0,80,0,18,2,59,1,29,11,97,1,1,1,90,1,7,2,0,1,0,1,9,25,64,0,2,0,1,8,31,58,0,0,38,46,10,6,0,0,1,6,29,64,0,0,8,20,32,40,72,8,14,6,72,17,3,8,72,9,11,8,0,1,12,87,13,1,12,74,88,0,1,0,0,2,0,0,9,76,1,1,0,0,3,1,0,2,0,0,3,2,1,1,1,8,0,1,45,54,0,0,0,0,0,0,0,0,0,100,0,4,7,58,16,15,4,5,39,37,7,5,3,7.200000000000001,6.620674688680402,3.8571428571428568,2.6095064302514777,13.446808510638297,3.0712577412967437,1.3,0.7709617516270896
HR,HRV,Croatia,-99,2020-12-26,2020-12-25,100,2,10405.91203297089,2,10405.91203297089,45,77,904271.2243548897,0,3,3,94,2,17,81,3,7,90,3,25,72,3,24,73,4,13,83,3,3,94,3,6,91,3,3,94,2,7,91,2,6,92,3,8,89,3,4,93,2,14,84,97,2,0,1,83,3,9,5,93,3,0,4,75,3,7,15,76,2,7,15,87,2,7,4,97,0,1,2,94,2,3,1,97,2,0,1,93,2,5,0,94,0,3,3,92,1,1,6,96,1,1,2,86,3,8,3,22,1,23,54,80,0,6,14,25,6,29,40,72,2,14,12,86,8,6,0,86,3,11,0,97,1,2,0,48,0,3,49,100,0,0,0,0,32,1,15,18,15,19,46,5,8,28,13,46,7,11,22,14,46,10,9,19,16,46,10,1,26,17,46,10,1,16,27,98,0,1,1,98,1,0,1,98,1,1,0,98,1,1,0,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,4,3,41,52,1,25,22,52,1,8,39,52,0,21,27,52,1,3,44,52,2,8,38,56,0,17,27,83,15,1,1,0,56,0,0,4,11,29,56,0,44,0,61,2,5,32,61,0,15,14,3,2,0,5,61,0,18,7,9,5,63,1,7,22,4,3,64,0,8,27,1,68,2,4,25,1,98,0,1,1,78,0,21,1,94,1,4,1,81,1,10,8,99,0,1,0,93,0,6,1,72,2,1,1,2,7,15,72,1,1,0,2,11,13,76,1,7,9,5,2,76,0,1,5,4,14,76,0,3,8,8,5,89,3,7,1,89,8,0,3,89,4,4,3,81,0,4,15,85,0,9,6,98,0,1,0,0,1,0,0,0,94,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.620689655172414,5.634167406505776,2.6923076923076925,1.4366984945013914,0,0,0,0
HR,HRV,Croatia,1,2020-12-26,2020-12-22,100,1,3882.71987323671,0,0,69,100,718966.4790764538,98,0,2,98,0,21,79,0,4,96,0,40,60,0,28,72,0,7,93,0,9,91,0,7,93,0,7,93,0,3,97,0,6,94,0,28,72,0,2,98,0,14,86,98,0,2,0,79,0,9,12,96,1,0,3,60,1,12,27,72,0,10,18,93,0,1,6,91,0,2,7,93,0,3,4,93,0,3,4,97,0,2,1,94,1,2,3,72,0,4,24,98,0,2,0,86,0,3,11,0,0,26,74,74,0,7,19,0,0,29,71,71,0,7,22,93,3,4,0,93,1,6,0,99,0,1,0,7,0,13,80,100,0,0,0,0,0,0,16,27,30,27,0,0,31,53,16,0,2,34,41,23,0,1,29,40,30,0,2,10,39,49,0,1,2,34,63,87,2,2,9,87,2,0,11,87,1,8,4,87,2,1,10,87,1,1,11,87,2,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,13,87,0,0,63,37,0,0,21,79,0,0,73,27,0,0,9,91,0,0,17,83,0,0,70,30,30,46,19,4,1,0,0,0,8,38,54,0,0,100,0,0,1,8,91,0,0,23,41,18,15,2,1,0,0,13,22,46,19,0,0,9,41,29,21,0,0,8,91,1,0,0,7,92,1,87,0,10,3,37,0,63,0,79,0,21,0,27,0,25,48,91,0,5,4,83,0,17,0,0,0,1,8,18,33,40,0,0,3,11,13,30,43,0,0,25,39,27,9,0,0,2,8,27,63,0,0,9,29,37,25,62,1,32,5,62,3,3,32,62,1,15,22,0,0,31,69,31,0,26,43,74,0,7,0,2,9,2,0,6,43,0,2,18,3,2,1,2,4,5,0,2,2,0,6,1,9,0,1,35,62,0,2,0,0,100,0,0,0,0,0,0,1,3,58,15,23,1,1,12,34,37,12,3,2.796875,2.8573474629119793,2.72,1.9043809142780932,12.097826086956522,3.7936030094881708,2.25531914893617,1.5515248844092715
HR,HRV,Croatia,2,2020-12-26,2020-12-24,100,1,5137.64736597488,1,5137.64736597488,63,100,681185.0594041437,97,0,1,99,0,13,87,0,2,98,0,22,78,0,15,85,0,8,92,0,7,93,0,0,100,0,5,95,0,1,99,0,7,93,0,9,91,0,0,100,0,17,83,99,0,1,0,87,0,6,7,98,0,1,1,78,0,8,14,85,0,5,10,92,0,3,5,93,0,3,4,100,0,0,0,95,0,2,3,99,0,1,0,93,0,3,4,91,0,5,4,100,0,0,0,83,0,7,10,0,0,24,76,76,0,7,17,0,0,32,68,68,0,4,28,96,2,2,0,96,0,4,0,100,0,0,0,4,0,13,83,100,0,0,0,0,0,1,19,24,32,24,0,1,16,66,17,0,0,29,53,18,0,0,19,55,26,0,1,9,47,43,0,0,4,39,57,87,1,1,11,87,2,1,10,87,2,4,7,87,2,2,9,87,1,1,11,87,2,0,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,9,91,0,0,55,45,0,0,14,86,0,1,58,41,0,0,2,98,0,0,4,96,0,0,52,48,48,35,12,4,1,0,0,2,7,39,52,0,0,100,0,0,0,13,87,0,0,26,45,14,11,2,2,0,0,16,35,36,13,0,1,9,50,28,12,0,0,6,94,0,0,0,8,91,1,91,0,7,2,45,0,55,0,86,0,14,0,42,0,20,38,98,0,1,1,96,0,4,0,0,0,2,1,18,24,55,0,0,2,4,14,23,57,0,0,16,56,22,6,0,0,2,4,26,68,0,0,7,27,32,34,66,2,24,8,66,7,4,23,66,5,9,20,0,0,66,34,66,0,19,15,81,0,5,2,1,3,1,1,6,15,0,0,4,3,12,2,4,9,5,0,3,13,3,7,3,17,0,1,38,61,0,0,0,0,0,100,0,0,0,0,0,3,0,63,17,17,3,0,31,31,26,7,2,3.1219512195121952,3.124060834484658,2.772727272727273,2.0454785953372094,13.927083333333334,4.2457279870890074,2.3711340206185567,1.3868398401646966
HR,HRV,Croatia,3,2020-12-26,2020-12-25,100,0,0,0,0,83,100,533599.0661364989,99,0,3,97,0,16,84,0,1,99,0,20,80,0,22,78,0,10,90,0,10,90,0,8,92,0,5,95,0,4,96,0,2,98,0,17,83,0,3,97,0,9,91,97,0,1,2,84,0,8,8,99,0,0,1,80,0,9,11,78,0,6,16,90,0,5,5,90,0,3,7,92,0,2,6,95,0,3,2,96,0,3,1,98,0,1,1,83,0,5,12,97,0,1,2,91,0,5,4,0,0,27,73,73,0,5,22,0,0,39,61,61,0,14,25,86,8,6,0,86,4,10,0,96,1,3,0,14,1,9,76,100,0,0,0,0,0,0,25,34,25,16,0,2,30,57,11,0,3,39,46,12,0,1,24,52,23,0,1,15,47,37,0,2,3,40,55,91,4,0,5,91,4,0,5,91,1,5,3,91,3,1,5,91,4,0,5,91,4,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,13,87,0,0,49,51,0,1,5,94,0,0,55,45,0,1,1,98,0,0,5,95,0,0,43,57,57,32,8,3,0,0,0,0,7,27,66,0,0,100,0,0,0,15,85,0,0,32,41,10,12,0,5,0,0,32,21,31,16,0,0,26,43,21,10,0,1,14,84,1,0,0,9,90,1,87,0,11,2,51,0,49,0,95,0,5,0,45,0,25,30,99,0,1,0,95,0,5,0,0,0,0,4,12,28,56,0,0,0,3,12,22,63,0,0,34,42,19,5,0,0,5,7,29,59,0,0,11,26,30,33,63,1,29,7,63,10,8,19,63,10,11,16,0,0,71,29,71,0,15,14,85,0,4,0,0,0,3,2,6,14,0,1,9,4,15,3,1,3,11,0,3,7,7,6,2,14,0,2,47,51,0,0,0,0,0,0,100,0,0,0,0,1,2,53,24,20,1,3,18,42,28,6,2,4.877551020408164,5.360475154083919,3.5454545454545454,2.2409027247172113,13.614583333333332,3.915878046772267,2.3655913978494625,1.3656098035593376
HR,HRV,Croatia,4,2020-12-26,2020-12-25,100,2,17466.30554168774,2,17466.30554168774,67,100,709102.0631281554,99,1,4,95,0,14,86,0,5,95,0,17,83,0,12,88,1,7,92,0,5,95,0,7,93,0,7,93,0,0,100,0,2,98,0,14,86,0,1,99,0,12,88,96,0,3,1,86,0,5,9,95,0,1,4,83,0,7,10,88,0,3,9,93,0,4,3,95,0,1,4,93,0,7,0,93,0,5,2,100,0,0,0,98,0,1,1,86,0,4,10,99,0,1,0,88,0,6,6,0,0,20,80,80,0,5,15,0,1,36,63,64,1,10,25,90,4,6,0,90,0,10,0,100,0,0,0,12,0,3,85,100,0,0,0,0,0,0,33,29,22,16,0,1,21,65,13,0,2,41,45,12,0,1,30,47,22,0,2,14,49,35,0,3,6,33,58,97,1,0,2,97,1,0,2,97,1,0,2,97,1,1,1,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,7,93,0,2,52,46,0,0,9,91,0,0,43,57,0,1,13,86,0,1,8,91,0,0,44,56,56,37,7,0,0,0,0,1,6,24,69,0,1,98,1,0,0,18,82,0,0,34,38,6,17,0,5,0,0,33,24,24,19,0,2,22,50,15,11,0,0,16,83,1,0,2,11,85,2,93,0,6,1,48,1,50,1,91,0,9,0,57,0,24,19,87,1,11,1,92,0,8,0,0,1,0,3,5,25,66,0,0,0,3,11,22,64,0,1,27,45,15,12,0,0,3,5,25,67,0,0,10,22,23,45,68,4,20,8,68,10,5,17,68,6,11,15,0,1,60,39,61,0,21,18,79,0,4,0,0,2,3,2,10,19,0,2,5,5,7,1,8,8,3,1,4,5,8,6,4,14,0,2,45,53,0,0,0,0,0,0,0,100,0,0,0,1,5,69,13,12,1,4,22,30,35,5,3,5.416666666666667,4.716990566028302,3.875,3.3241540277189325,13.381443298969073,3.6384614965470874,2.24468085106383,1.2153690550855254
HR,HRV,Croatia,5,2020-12-26,2020-12-24,100,0,0,0,0,61,100,602331.5842569364,95,0,2,98,1,10,89,1,2,97,1,19,80,1,15,84,1,9,90,1,8,91,1,4,95,1,1,98,1,2,97,1,5,94,1,14,85,0,2,98,1,8,91,98,0,2,0,90,0,2,8,98,0,1,1,81,0,6,13,85,0,3,12,91,0,4,5,92,0,3,5,96,0,3,1,99,0,0,1,98,0,2,0,95,0,2,3,86,0,9,5,98,0,1,1,92,1,1,6,0,0,22,78,78,0,4,18,0,0,28,72,72,1,8,19,92,5,3,0,92,1,7,0,99,0,0,1,9,2,7,82,100,0,0,0,0,0,0,40,27,24,9,0,5,22,64,9,0,5,28,57,10,0,8,20,55,17,0,7,11,49,33,0,11,3,30,56,93,2,4,1,93,5,0,2,93,4,2,1,93,5,0,2,93,5,0,2,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,11,89,0,1,61,38,0,1,16,83,0,1,39,60,0,1,6,93,0,1,6,93,0,0,36,64,64,32,4,0,0,0,0,0,5,33,62,0,0,99,1,0,0,12,88,0,0,36,42,10,8,3,1,0,0,44,18,25,13,0,1,26,56,13,4,0,0,22,76,2,0,1,16,81,2,89,0,8,3,39,0,61,0,84,0,15,1,61,0,22,17,94,0,4,2,94,0,6,0,0,2,0,1,6,32,59,0,1,2,3,8,29,57,0,0,33,41,20,6,0,0,1,12,22,65,0,0,13,20,30,37,67,6,22,5,67,15,5,13,67,12,16,5,0,1,46,53,47,1,18,34,82,1,7,0,0,1,2,0,7,36,0,2,4,2,6,0,5,5,4,0,4,5,7,4,3,13,0,0,42,57,0,1,0,0,0,0,0,0,100,0,0,3,6,63,15,13,3,5,31,32,18,10,1,4.589743589743589,4.546357412478401,4,3.582364210034113,13.98913043478261,3.37897365657248,1.7303370786516854,1.074117448968097
