ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GH,GHA,Ghana,2,2021-01-02,2020-12-30,100,0,0,0,0,7,100,7436356.534890818,96,2,4,94,2,11,87,2,2,96,2,10,88,2,13,85,2,11,87,2,6,92,2,5,93,2,5,93,2,8,90,2,4,94,1,23,76,2,1,97,2,16,82,96,0,1,3,89,0,2,9,98,0,1,1,90,0,4,6,87,0,3,10,89,0,3,8,94,0,2,4,95,0,1,4,95,0,2,3,92,0,6,2,96,0,2,2,77,0,13,10,99,0,1,0,84,0,9,7,0,0,5,95,95,0,4,1,0,2,18,80,82,0,6,12,94,0,6,0,94,0,3,3,0,97,1,2,0,8,2,20,70,100,0,0,0,30,31,16,23,0,2,40,18,40,0,4,41,24,31,0,5,49,20,26,0,5,38,26,31,0,6,14,10,70,0,80,5,6,9,80,2,9,9,80,0,14,6,80,4,2,14,80,5,5,10,80,5,5,10,69,1,2,28,69,1,2,28,69,1,2,28,69,1,2,28,69,1,3,27,69,1,8,22,69,1,2,28,92,0,1,7,92,0,4,4,92,0,2,6,92,0,1,7,92,0,0,8,0,1,48,51,0,3,65,32,0,3,33,64,0,2,55,43,0,2,43,55,0,2,44,54,0,0,52,48,48,0,31,6,9,6,0,1,5,15,42,37,0,1,94,5,0,4,12,84,0,0,30,33,24,8,2,3,0,0,22,31,34,13,0,1,18,50,26,5,0,1,6,82,11,0,1,6,82,11,52,3,36,9,35,3,47,15,67,3,19,11,45,4,29,22,57,3,31,9,56,1,31,12,0,1,1,3,12,14,69,0,3,0,7,11,18,61,0,0,38,15,25,22,0,0,29,6,29,36,0,1,42,14,21,22,44,5,47,4,44,19,17,20,44,14,30,12,0,1,47,52,48,36,16,64,1,15,0,4,3,0,3,10,17,0,4,10,8,20,1,4,7,0,1,2,6,2,0,1,17,0,0,73,27,0,0,0,0,100,0,0,0,0,0,3,3,39,44,11,3,1,30,24,16,13,13,2.69811320754717,2.062344685624158,1.4,0.5477225575051661,12.33673469387755,6.5988813134258475,2.988888888888889,2.0083782067189113
GH,GHA,Ghana,3,2021-01-02,2020-12-26,100,0,0,0,0,11,100,5359538.242487957,97,0,2,98,1,7,92,0,1,99,0,13,87,0,9,91,0,11,89,0,3,97,0,5,95,1,4,95,0,3,97,1,3,96,0,15,85,0,3,97,0,15,85,98,0,2,0,93,0,5,2,99,0,0,1,87,0,5,8,91,0,5,4,89,0,5,6,97,0,1,2,95,0,3,2,96,0,2,2,97,0,2,1,97,0,1,2,85,0,6,9,97,0,2,1,85,0,5,10,0,0,5,95,95,1,1,3,0,3,19,78,81,1,6,12,94,0,6,0,94,0,3,3,0,97,1,2,0,10,0,21,69,100,0,0,1,28,36,21,14,0,4,41,15,40,0,8,44,14,34,0,2,56,10,32,0,7,41,14,38,0,6,15,9,70,0,79,6,6,9,79,6,8,7,79,4,12,5,79,8,3,10,79,5,10,6,79,8,5,8,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,3,9,88,0,2,10,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,0,0,46,54,0,0,67,33,0,1,51,48,0,0,57,43,0,0,55,45,0,0,44,56,0,0,49,51,51,0,24,9,6,10,0,1,6,18,36,39,0,3,92,5,0,2,15,83,0,0,30,32,21,8,6,3,0,0,25,25,37,13,0,0,29,42,24,5,0,0,6,87,7,0,0,4,85,11,54,1,37,8,33,1,50,16,49,0,39,12,43,0,35,22,45,1,41,13,56,0,37,7,0,2,2,3,4,23,66,0,2,1,1,14,25,57,0,2,30,24,22,22,0,0,18,17,36,29,0,0,41,19,25,15,40,6,49,5,40,15,26,19,40,10,36,14,0,0,66,34,66,22,12,78,2,13,0,1,1,0,0,5,12,1,4,15,5,19,1,5,7,1,3,3,5,3,2,4,10,0,0,86,14,0,0,0,0,0,100,0,0,0,0,3,5,40,40,12,3,2,27,30,14,8,16,2.5416666666666665,1.9236305804205438,3,2.6457513110645907,13.268041237113405,7.012660372375222,3.3186813186813184,1.8907912563505194
GH,GHA,Ghana,-99,2021-01-03,2021-01-01,100,6,284568.2815926103,1,41488.2892734453,5,80,7170690.072424214,0,5,7,88,6,16,78,5,8,87,7,14,79,7,12,81,6,23,71,5,8,87,5,7,88,7,10,83,6,9,85,7,10,83,5,21,74,7,4,89,8,20,72,93,0,2,5,84,2,5,9,92,3,3,2,86,1,3,10,88,2,2,8,77,2,8,13,92,2,1,5,93,0,2,5,90,1,2,7,91,1,6,2,90,1,3,6,79,2,7,12,96,1,1,2,80,1,12,7,20,0,5,75,96,0,1,3,22,0,13,65,87,0,7,6,93,1,6,0,93,0,4,3,0,96,2,1,1,31,1,20,48,100,0,31,1,21,18,11,18,42,3,23,9,23,42,7,18,10,23,42,8,19,12,19,42,10,20,9,19,42,9,10,3,36,0,80,14,4,2,80,10,7,3,80,10,9,1,80,13,2,5,80,10,8,2,80,10,8,2,95,1,2,2,95,2,1,2,95,2,1,2,95,1,2,2,95,2,1,2,95,1,2,2,95,2,1,2,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,52,2,20,26,52,2,28,18,52,4,18,26,52,2,28,18,52,2,26,20,52,3,21,24,57,0,21,22,79,1,8,10,1,1,59,1,5,11,13,11,59,0,40,1,69,0,7,24,69,0,10,8,9,1,2,1,69,0,8,8,11,4,72,0,4,12,9,3,74,1,0,20,5,84,2,2,10,2,81,3,14,2,73,3,17,7,83,2,10,5,74,3,13,10,75,1,20,4,80,2,14,4,88,1,1,1,1,1,7,88,2,0,1,1,2,6,94,0,2,1,2,1,94,0,2,0,0,4,94,0,2,0,1,3,98,0,2,0,98,1,1,0,98,1,1,0,97,0,2,1,99,1,0,100,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.888888888888889,1.9534259688744326,1,0,0,0,0,0
GH,GHA,Ghana,1,2021-01-03,2020-12-24,100,1,326744.965277285,0,0,3,100,8487763.16705365,95,5,3,92,3,19,78,4,3,93,3,15,82,3,17,80,3,20,77,4,6,90,4,13,83,4,5,91,3,7,90,2,7,91,4,20,76,4,8,88,3,14,83,97,0,1,2,81,0,9,10,97,0,3,0,85,0,5,10,83,0,7,10,80,3,11,6,94,0,3,3,87,0,7,6,95,0,4,1,93,0,3,4,93,1,3,3,80,2,6,12,92,1,2,5,86,1,5,8,0,0,3,97,97,0,2,1,0,0,8,92,92,0,2,6,98,0,2,0,98,0,1,1,0,99,0,1,0,2,3,25,70,100,0,0,0,34,30,18,18,0,2,40,16,42,0,9,42,18,31,0,7,54,20,19,0,6,48,22,24,0,6,22,9,63,0,75,5,11,9,75,5,14,6,75,3,21,1,75,7,2,16,75,3,16,6,75,7,8,10,92,2,0,6,92,2,1,5,92,1,1,6,92,2,1,5,92,1,2,5,92,1,2,5,92,2,0,6,97,0,1,2,97,0,2,1,97,0,2,1,97,1,1,1,97,0,2,1,0,3,36,61,0,3,54,43,0,5,37,58,0,5,51,44,0,4,42,54,0,3,54,43,0,0,54,46,46,0,36,6,1,11,0,3,10,35,33,19,0,1,82,17,0,0,13,87,0,0,26,29,26,9,7,3,0,1,32,34,25,8,0,2,27,31,30,10,0,0,5,78,17,0,0,9,74,17,64,5,25,6,46,5,37,12,63,5,19,13,49,6,27,18,58,5,28,9,46,4,39,11,0,3,7,8,21,16,45,0,2,6,12,14,24,42,0,3,33,7,22,35,0,1,24,19,23,33,0,1,46,23,18,12,31,4,62,3,31,16,28,25,31,19,34,16,0,2,43,55,45,27,28,73,1,13,1,4,2,0,0,6,30,0,7,17,5,12,2,1,4,3,1,3,4,1,0,1,9,0,1,77,20,2,0,0,100,0,0,0,0,0,0,3,4,39,41,13,3,1,24,25,15,14,18,3.203389830508475,2.123592117932037,1,0,10.887708333333334,6.442456131691696,2.9450549450549453,1.7407701830743856
GH,GHA,Ghana,2,2021-01-03,2020-12-31,100,0,0,0,0,12,100,7343756.16400865,95,1,4,95,1,10,89,1,3,96,1,9,90,1,13,86,1,14,85,1,5,94,1,7,92,1,4,95,1,7,92,1,9,90,1,18,81,1,1,98,1,12,87,96,0,1,3,90,0,2,8,97,0,1,2,91,0,2,7,87,0,3,10,86,0,3,11,95,0,2,3,93,0,1,6,96,0,2,2,93,0,3,4,91,0,5,4,82,0,3,15,99,0,1,0,88,0,6,6,0,0,8,92,92,0,6,2,0,1,19,80,81,0,4,15,96,0,4,0,96,0,2,2,0,98,1,1,0,5,2,21,72,100,0,0,0,31,27,16,26,0,2,35,15,48,0,3,44,17,36,0,4,48,16,32,0,5,39,22,34,0,5,15,5,75,0,79,3,4,14,79,3,7,11,79,1,13,7,79,3,3,15,79,4,8,9,79,3,4,14,69,1,2,28,69,1,2,28,69,1,2,28,69,1,2,28,69,1,3,27,69,1,8,22,69,1,2,28,92,0,1,7,92,0,4,4,92,0,2,6,92,0,1,7,92,0,0,8,0,1,42,57,0,2,68,30,0,2,35,63,0,1,59,40,0,1,56,43,0,1,49,50,0,0,54,46,46,0,30,9,5,10,0,1,5,16,34,44,0,1,93,6,0,5,17,78,0,0,34,32,21,6,5,2,0,0,22,32,35,11,0,1,22,48,24,5,0,1,2,87,10,0,4,3,85,8,58,2,35,5,32,4,53,11,65,3,24,8,41,4,29,26,44,3,39,14,51,2,35,12,0,2,1,3,12,15,67,0,2,0,5,12,16,65,0,0,37,12,29,22,0,0,27,9,27,37,0,1,38,14,22,25,48,3,45,4,48,18,17,17,48,12,31,9,0,1,49,50,50,35,15,65,1,17,0,1,4,0,3,9,16,0,2,12,9,18,0,6,10,1,1,5,4,2,1,1,12,0,0,68,32,0,0,0,0,100,0,0,0,0,0,2,3,30,47,18,2,0,28,23,17,9,21,2.3877551020408165,1.8006518094222184,1.5,0.7559289460184544,11.360824742268042,7.0002761359378844,2.806451612903226,2.006825659745136
GH,GHA,Ghana,3,2021-01-03,2020-12-27,100,1,29497.6368875807,1,29497.6368875807,16,100,5351418.891853126,96,1,2,97,2,9,89,1,0,99,1,15,84,1,9,90,1,15,84,1,3,96,1,5,94,2,5,93,1,2,97,2,4,94,1,8,91,1,4,95,1,14,85,98,0,2,0,91,0,5,4,100,0,0,0,85,0,6,9,91,0,5,4,85,0,8,7,97,0,1,2,95,0,3,2,95,0,3,2,98,0,1,1,96,0,1,3,92,0,2,6,96,0,2,2,86,0,5,9,0,0,8,92,92,1,4,3,0,2,20,78,80,0,6,14,94,0,6,0,94,0,3,3,0,97,1,2,0,8,0,18,74,100,0,0,1,27,31,25,16,0,4,34,17,45,0,9,39,17,35,0,2,51,11,36,0,6,40,14,40,0,6,13,11,70,0,82,4,4,10,82,4,6,8,82,2,10,6,82,5,3,10,82,3,9,6,82,5,5,8,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,3,9,88,0,2,10,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,0,2,46,52,0,1,68,31,0,2,50,48,0,1,56,43,0,0,57,43,0,1,40,59,0,0,52,48,48,0,26,6,8,12,0,1,4,14,37,44,0,2,94,4,0,2,15,83,0,0,34,33,20,8,2,3,0,0,29,19,37,15,0,0,27,41,23,9,0,0,6,84,10,0,0,4,84,12,54,1,34,11,32,1,52,15,50,1,35,14,44,1,31,24,43,2,41,14,60,1,34,5,0,1,1,2,7,22,67,0,1,1,2,14,25,57,0,2,36,21,24,17,0,0,19,14,38,29,0,0,40,18,22,20,42,7,49,2,42,13,22,23,42,8,35,15,0,0,65,35,65,22,13,78,2,14,1,0,1,0,1,3,13,1,5,14,4,18,1,5,9,1,3,3,6,4,1,4,8,0,1,84,15,0,0,0,0,0,100,0,0,0,0,4,6,39,38,13,4,3,26,31,15,7,14,2.75,2.024558522073967,2.3333333333333335,1.96638416050035,13.73404255319149,7.137927671182301,3.4777777777777774,1.891600462469013
GH,GHA,Ghana,-99,2021-01-04,2021-01-02,100,7,332650.5354029687,2,89570.5430838037,4,79,6702416.6601120895,0,5,8,87,5,18,77,5,8,87,6,15,79,6,12,82,5,24,71,5,8,87,5,7,88,7,9,84,5,10,85,6,11,83,6,21,73,7,5,88,7,22,71,92,0,3,5,82,2,6,10,92,3,3,2,85,1,4,10,88,2,2,8,76,2,8,14,92,1,1,6,93,0,2,5,91,1,2,6,90,1,7,2,89,1,4,6,79,2,7,12,95,1,1,3,78,1,13,8,21,0,4,75,97,0,1,2,22,0,11,67,89,0,5,6,95,1,4,0,95,0,3,2,0,97,1,1,1,29,2,19,50,100,0,30,1,20,17,13,19,42,3,23,10,22,42,7,16,11,24,42,7,18,13,20,42,9,19,10,20,42,9,10,2,37,0,82,12,4,2,82,8,7,3,82,8,9,1,82,11,2,5,82,9,7,2,82,9,7,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,2,22,28,48,2,27,23,48,4,18,30,48,2,29,21,48,2,26,24,48,4,22,26,53,0,22,25,78,1,8,10,1,2,55,1,5,13,14,12,55,0,44,1,66,0,7,27,66,0,11,9,9,1,2,2,66,0,9,10,11,4,69,0,5,14,9,3,71,1,0,23,5,82,2,2,12,2,79,3,16,2,74,3,16,7,83,2,9,6,73,3,13,11,75,1,20,4,79,2,14,5,88,1,1,1,1,1,7,88,2,0,1,1,2,6,93,0,2,1,2,2,93,0,2,0,0,5,93,0,2,0,1,4,98,0,2,0,98,1,1,0,98,1,1,0,96,0,3,1,99,1,0,100,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.7837837837837838,1.8125355955912383,1,0,0,0,0,0
GH,GHA,Ghana,1,2021-01-04,2020-12-24,100,1,326744.965277285,0,0,3,100,8487763.16705365,95,5,3,92,3,19,78,4,3,93,3,15,82,3,17,80,3,20,77,4,6,90,4,13,83,4,5,91,3,7,90,2,7,91,4,20,76,4,8,88,3,14,83,97,0,1,2,81,0,9,10,97,0,3,0,85,0,5,10,83,0,7,10,80,3,11,6,94,0,3,3,87,0,7,6,95,0,4,1,93,0,3,4,93,1,3,3,80,2,6,12,92,1,2,5,86,1,5,8,0,0,3,97,97,0,2,1,0,0,8,92,92,0,2,6,98,0,2,0,98,0,1,1,0,99,0,1,0,2,3,25,70,100,0,0,0,34,30,18,18,0,2,40,16,42,0,9,42,18,31,0,7,54,20,19,0,6,48,22,24,0,6,22,9,63,0,75,5,11,9,75,5,14,6,75,3,21,1,75,7,2,16,75,3,16,6,75,7,8,10,92,2,0,6,92,2,1,5,92,1,1,6,92,2,1,5,92,1,2,5,92,1,2,5,92,2,0,6,97,0,1,2,97,0,2,1,97,0,2,1,97,1,1,1,97,0,2,1,0,3,36,61,0,3,54,43,0,5,37,58,0,5,51,44,0,4,42,54,0,3,54,43,0,0,54,46,46,0,36,6,1,11,0,3,10,35,33,19,0,1,82,17,0,0,13,87,0,0,26,29,26,9,7,3,0,1,32,34,25,8,0,2,27,31,30,10,0,0,5,78,17,0,0,9,74,17,64,5,25,6,46,5,37,12,63,5,19,13,49,6,27,18,58,5,28,9,46,4,39,11,0,3,7,8,21,16,45,0,2,6,12,14,24,42,0,3,33,7,22,35,0,1,24,19,23,33,0,1,46,23,18,12,31,4,62,3,31,16,28,25,31,19,34,16,0,2,43,55,45,27,28,73,1,13,1,4,2,0,0,6,30,0,7,17,5,12,2,1,4,3,1,3,4,1,0,1,9,0,1,77,20,2,0,0,100,0,0,0,0,0,0,3,4,39,41,13,3,1,24,25,15,14,18,3.203389830508475,2.123592117932037,1,0,10.887708333333334,6.442456131691696,2.9450549450549453,1.7407701830743856
GH,GHA,Ghana,2,2021-01-04,2020-12-31,100,0,0,0,0,12,100,7228619.056574851,94,1,4,95,1,10,89,1,3,96,1,9,90,1,13,86,1,14,85,1,5,94,1,7,92,1,4,95,1,7,92,1,9,90,1,18,81,1,1,98,1,12,87,96,0,1,3,90,0,2,8,97,0,1,2,91,0,2,7,87,0,3,10,86,0,3,11,95,0,2,3,93,0,1,6,96,0,2,2,93,0,3,4,91,0,5,4,82,0,3,15,99,0,1,0,88,0,6,6,0,0,8,92,92,0,6,2,0,1,19,80,81,0,4,15,96,0,4,0,96,0,2,2,0,98,1,1,0,5,2,21,72,100,0,0,0,32,27,15,26,0,2,36,14,48,0,3,45,16,36,0,4,50,15,31,0,5,41,20,34,0,5,16,4,75,0,79,3,4,14,79,3,7,11,79,1,13,7,79,3,3,15,79,4,8,9,79,3,4,14,69,1,2,28,69,1,2,28,69,1,2,28,69,1,2,28,69,1,3,27,69,1,8,22,69,1,2,28,92,0,1,7,92,0,4,4,92,0,2,6,92,0,1,7,92,0,0,8,0,1,40,59,0,2,68,30,0,2,35,63,0,1,59,40,0,1,57,42,0,1,48,51,0,0,54,46,46,0,30,9,5,10,0,1,5,16,33,45,0,1,93,6,0,5,17,78,0,0,36,30,21,6,5,2,0,0,22,32,35,11,0,0,24,47,24,5,0,1,2,87,10,0,3,4,85,8,60,2,33,5,32,4,53,11,65,3,24,8,41,4,29,26,43,3,40,14,52,2,34,12,0,2,1,3,12,15,67,0,2,0,5,12,15,66,0,0,38,12,28,22,0,0,27,9,27,37,0,1,40,14,21,24,46,3,47,4,46,18,19,17,46,13,32,9,0,1,49,50,50,34,16,66,1,17,0,1,4,0,2,9,17,0,2,12,9,18,0,5,9,1,1,5,4,2,1,1,13,0,0,68,32,0,0,0,0,100,0,0,0,0,0,3,3,29,47,18,3,0,28,23,17,8,21,2.3877551020408165,1.8006518094222184,1.5,0.7559289460184544,11.556701030927835,6.982073880309709,2.782608695652174,2.026343466739605
GH,GHA,Ghana,3,2021-01-04,2020-12-27,100,1,29497.6368875807,1,29497.6368875807,16,100,5354362.655470896,96,1,2,97,2,9,89,1,0,99,1,15,84,1,9,90,1,15,84,1,3,96,1,5,94,2,5,93,1,2,97,2,4,94,1,8,91,1,4,95,1,14,85,98,0,2,0,91,0,5,4,100,0,0,0,85,0,6,9,91,0,5,4,85,0,8,7,97,0,1,2,95,0,3,2,95,0,3,2,98,0,1,1,96,0,1,3,92,0,2,6,96,0,2,2,86,0,5,9,0,0,8,92,92,1,4,3,0,2,20,78,80,0,6,14,94,0,6,0,94,0,3,3,0,97,1,2,0,8,0,17,75,100,0,0,1,28,31,24,16,0,3,34,17,46,0,9,39,17,35,0,2,51,11,36,0,6,41,14,39,0,6,13,11,70,0,83,4,3,10,83,4,6,7,83,2,9,6,83,5,3,9,83,3,8,6,83,5,5,7,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,3,9,88,0,2,10,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,0,2,47,51,0,1,67,32,0,2,51,47,0,1,56,43,0,0,57,43,0,1,40,59,0,0,51,49,49,0,26,6,7,12,0,1,4,14,38,43,0,2,94,4,0,2,14,84,0,0,33,34,20,8,2,3,0,0,29,19,38,14,0,0,28,40,23,9,0,0,6,84,10,0,0,4,85,11,53,1,35,11,33,1,51,15,49,1,36,14,44,1,30,25,43,2,41,14,60,1,34,5,0,1,1,2,7,21,68,0,1,1,2,14,25,57,0,2,37,20,24,17,0,0,19,14,38,29,0,0,40,18,22,20,42,7,49,2,42,13,22,23,42,8,35,15,0,0,65,35,65,22,13,78,2,14,1,0,1,0,1,3,13,1,6,14,4,18,1,5,8,1,3,3,6,4,1,4,8,0,1,84,15,0,0,0,0,0,100,0,0,0,0,4,6,39,39,12,4,3,26,30,16,7,14,2.75,2.024558522073967,2.3333333333333335,1.96638416050035,13.78723404255319,7.1284261189888465,3.5222222222222226,1.9034432300012794
GH,GHA,Ghana,-99,2021-01-13,2021-01-03,100,4,186142.4658330351,2,85929.9713024065,7,88,6688103.149200587,0,3,6,91,3,15,82,3,3,94,4,12,84,3,10,87,3,16,81,3,3,94,4,4,92,6,1,93,3,5,92,4,8,88,3,15,82,4,3,93,6,19,75,94,0,5,1,85,0,6,9,97,0,2,1,88,0,4,8,90,0,4,6,84,0,6,10,97,0,0,3,96,0,3,1,99,0,1,0,95,0,5,0,92,0,6,2,85,0,6,9,97,1,0,2,81,0,9,10,12,0,6,82,95,0,2,3,16,1,13,70,88,0,5,7,95,0,4,1,95,0,2,3,0,98,1,1,0,23,3,18,56,100,0,25,2,20,19,15,19,41,5,22,9,23,41,7,21,11,20,41,6,21,10,22,41,6,21,8,24,41,8,7,3,41,0,84,4,6,6,84,4,6,6,84,2,12,2,84,4,4,8,84,3,10,3,84,2,7,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,46,2,31,21,46,2,26,26,46,3,19,32,46,2,32,20,46,2,28,24,46,4,30,20,51,0,21,28,79,0,10,7,0,4,55,0,4,12,18,11,55,2,40,3,62,0,5,33,62,0,12,11,11,1,2,1,62,0,13,15,8,2,67,0,8,17,7,1,69,1,1,26,3,76,2,2,20,0,72,3,20,5,75,3,16,6,83,2,10,5,72,1,17,10,74,1,21,4,73,2,21,4,81,1,1,2,2,1,12,81,2,0,1,2,2,12,90,0,2,3,0,5,90,0,0,2,3,5,90,1,3,2,1,3,97,0,2,1,97,0,2,1,97,0,3,0,95,0,2,3,97,3,0,100,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.7948717948717947,1.6088486759413614,1.25,0.5,0,0,0,0
