ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,6,2020-12-25,2020-12-22,100,0,0,0,0,2,100,1652486.355667621,98,2,2,96,1,8,91,1,2,97,1,8,91,0,15,85,2,9,89,2,3,95,1,2,97,1,1,98,2,1,97,1,2,97,2,4,94,1,2,97,1,8,91,98,0,1,1,92,0,2,6,98,0,1,1,92,0,0,8,85,0,4,11,91,0,4,5,97,0,0,3,98,0,1,1,99,0,1,0,99,0,1,0,98,0,0,2,96,0,3,1,97,0,1,2,92,0,6,2,0,0,2,98,98,0,2,0,0,0,20,80,80,0,4,16,96,1,3,0,96,1,3,0,99,0,1,4,1,0,95,100,0,0,0,0,0,0,66,22,5,7,0,3,42,46,9,0,4,61,27,8,0,7,52,34,7,0,8,53,34,5,0,8,21,52,19,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,9,91,0,0,67,33,0,1,24,75,0,1,42,57,0,1,4,95,0,1,11,88,0,0,39,61,61,26,11,2,0,0,0,0,5,41,54,0,0,100,0,0,1,13,86,0,0,55,32,7,1,4,1,0,0,42,24,29,5,0,1,33,49,14,3,0,0,60,39,1,0,3,49,45,3,91,1,4,4,33,1,64,2,76,0,20,4,58,0,14,28,96,0,3,1,89,0,11,0,0,0,0,0,6,13,81,0,0,0,1,6,14,79,0,1,5,48,38,8,0,0,0,2,7,91,0,0,0,4,21,75,96,1,3,0,96,1,1,2,96,0,2,2,0,1,13,86,14,0,20,66,80,0,0,0,0,2,0,0,18,67,0,2,1,1,8,0,1,3,2,0,1,4,1,0,2,7,0,4,51,45,0,0,0,0,0,0,0,0,0,100,0,1,4,37,30,28,1,3,41,25,19,8,3,7.903225806451614,8.825549420894156,1,0,14.077319587628867,5.083336854260512,1.797872340425532,0.9225932040108125
FI,FIN,Finland,-99,2020-12-26,2020-12-24,100,0,0,0,0,3,86,1050905.2287665629,0,1,1,98,1,11,88,2,1,97,2,10,88,2,22,76,1,15,84,1,6,93,1,1,98,1,3,96,1,1,98,0,1,99,1,13,86,2,1,97,1,11,88,99,1,0,0,89,0,3,8,99,0,0,1,90,0,2,8,78,1,4,17,85,0,2,13,94,0,3,3,99,0,0,1,97,0,0,3,99,0,1,0,99,0,1,0,87,2,4,7,99,0,1,0,89,0,7,4,14,0,2,84,98,0,0,2,17,2,27,54,73,1,2,24,98,0,2,0,98,0,2,0,100,0,0,23,3,2,72,100,0,0,0,0,31,1,36,19,5,8,48,4,25,19,4,48,7,28,14,3,48,9,22,18,3,48,9,25,14,4,48,10,8,27,7,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,54,1,5,40,54,2,25,19,54,1,10,35,54,1,21,24,54,2,1,43,54,2,2,42,58,1,16,25,84,12,4,0,0,61,0,0,5,17,17,61,1,38,0,69,2,2,27,69,1,16,11,1,0,1,1,69,0,11,7,7,6,69,0,7,11,11,2,70,0,7,23,0,77,1,8,13,1,95,0,5,0,77,0,23,0,91,0,8,1,82,0,6,12,99,0,1,0,98,0,2,0,83,0,0,1,1,6,9,83,0,0,2,1,3,11,87,1,0,4,6,2,87,0,0,1,3,9,87,0,1,1,4,7,98,0,2,0,98,0,1,1,98,0,1,1,91,0,2,7,93,0,3,4,100,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.606060606060607,8.540123659597215,1.5,0.7071067811865476,0,0,0,0
FI,FIN,Finland,1,2020-12-26,2020-12-22,100,0,0,0,0,27,100,1110878.703623832,99,0,0,100,0,8,92,0,2,98,0,23,77,0,39,61,0,13,87,0,13,87,0,3,97,0,4,96,0,2,98,0,7,93,0,23,77,0,6,94,0,19,81,100,0,0,0,92,0,2,6,98,0,0,2,77,0,2,21,61,0,10,29,87,0,3,10,87,0,5,8,97,0,0,3,96,0,1,3,98,0,1,1,93,0,2,5,77,0,3,20,94,0,0,6,81,0,5,14,0,0,9,91,91,0,1,8,0,0,51,49,49,0,14,37,86,1,13,0,86,0,14,0,100,0,0,14,1,2,83,100,0,0,0,0,0,0,38,36,19,7,0,0,30,64,6,0,0,54,39,7,0,0,51,40,9,0,0,50,41,9,0,0,19,60,21,0,98,0,0,2,98,0,1,1,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,19,81,0,0,65,35,0,0,29,71,0,0,63,37,0,0,7,93,0,0,13,87,0,0,62,38,38,45,16,0,1,0,0,0,13,37,50,0,0,100,0,0,1,11,88,0,0,49,35,9,1,4,2,0,0,16,27,48,9,0,0,12,53,29,6,0,0,28,68,4,0,0,29,69,2,81,0,12,7,35,0,60,5,71,0,25,4,37,0,15,48,93,0,3,4,87,0,11,2,0,1,2,2,12,34,49,0,0,3,6,19,19,53,0,0,16,35,33,16,0,0,0,5,12,83,0,0,7,22,27,44,71,2,23,4,71,2,2,25,71,1,8,20,0,0,44,56,44,0,27,29,73,0,1,1,6,5,2,1,11,29,1,2,5,2,9,1,1,9,5,0,4,3,1,1,5,22,0,1,23,73,1,2,0,0,100,0,0,0,0,0,0,1,1,51,31,16,1,0,32,22,24,19,2,6.367647058823529,7.977401686302256,3,1.4142135623730951,11.826086956521738,4.752347472339325,2.9690721649484537,1.3727527715584136
FI,FIN,Finland,2,2020-12-26,2020-12-24,100,0,0,0,0,10,100,782407.7728252788,99,0,0,100,0,22,78,0,5,95,0,11,89,0,31,69,0,14,86,0,11,89,0,2,98,0,10,90,0,0,100,0,0,100,0,13,87,0,7,93,0,13,87,100,0,0,0,78,0,7,15,95,0,0,5,89,0,2,9,69,0,12,19,86,0,2,12,89,0,6,5,98,0,2,0,90,0,2,8,100,0,0,0,100,0,0,0,87,0,3,10,93,0,2,5,87,0,2,11,0,0,6,94,94,0,1,5,0,0,56,44,44,0,13,43,87,0,13,0,87,0,13,0,100,0,0,13,0,1,86,100,0,0,0,0,0,0,43,34,15,8,0,0,32,62,6,0,2,53,40,5,0,4,44,45,7,0,2,45,44,9,0,2,17,57,24,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,16,84,0,0,57,43,0,0,19,81,0,0,66,34,0,0,3,97,0,0,11,89,0,0,59,41,41,35,22,2,0,0,0,0,13,25,62,0,0,99,1,0,0,15,85,0,0,52,29,8,4,6,1,0,0,14,28,43,15,0,0,17,49,28,6,0,0,43,57,0,0,0,50,49,1,84,0,11,5,43,0,49,8,81,0,12,7,34,0,13,53,97,0,2,1,89,0,7,4,0,0,1,5,17,24,53,0,0,3,6,9,22,60,0,0,10,53,29,8,0,0,0,4,12,84,0,0,7,14,27,52,79,1,14,6,79,4,1,16,79,3,4,14,0,0,71,29,71,0,12,17,88,0,0,2,1,1,1,2,5,17,0,0,2,5,6,1,3,17,6,3,2,12,3,3,5,15,0,0,38,57,2,3,0,0,0,100,0,0,0,0,0,1,0,57,30,12,1,0,39,35,15,6,4,7.5,10.385972321002573,1.6666666666666667,1.6329931618554518,13.123711340206185,5.445291796510165,2.556701030927835,1.3304844995100191
FI,FIN,Finland,3,2020-12-26,2020-12-25,100,0,0,0,0,13,100,879916.8118861959,98,0,0,100,0,13,87,0,1,99,0,22,78,0,28,72,0,17,83,0,5,95,0,0,100,0,2,98,1,1,98,0,4,96,0,19,81,0,4,96,0,7,93,100,0,0,0,87,0,5,8,99,0,0,1,78,0,6,16,72,0,9,19,83,0,8,9,95,0,2,3,100,0,0,0,98,0,1,1,99,0,0,1,96,0,2,2,81,0,4,15,96,0,4,0,93,0,5,2,0,0,5,95,95,0,2,3,0,0,50,50,50,0,15,35,85,2,12,1,85,1,14,0,99,0,1,15,0,3,82,100,0,0,0,0,0,0,49,29,11,11,0,0,24,70,6,0,1,47,48,4,0,1,40,54,5,0,1,40,52,7,0,1,7,70,22,0,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,15,85,0,0,54,46,0,0,20,80,0,0,60,40,0,1,5,94,0,0,7,93,0,0,49,51,51,34,13,1,1,0,0,1,2,35,62,0,0,97,3,0,1,11,88,0,0,50,32,6,3,6,3,0,0,17,25,48,10,0,0,17,51,27,5,0,0,41,58,1,0,0,45,54,1,85,1,10,4,46,1,48,5,80,1,14,5,40,1,11,48,95,1,3,1,93,1,5,1,0,0,0,0,10,17,73,0,0,0,0,12,16,72,0,0,9,42,39,10,0,0,0,4,8,88,0,0,4,17,31,48,79,1,13,7,79,3,1,17,79,2,6,13,0,0,73,27,73,0,20,7,80,0,1,2,2,4,0,3,8,7,0,2,6,3,6,0,1,16,8,0,5,16,6,3,7,14,0,0,42,58,0,0,0,0,0,0,100,0,0,0,0,1,2,42,36,19,1,1,24,29,28,14,3,6.5576923076923075,8.951751852950483,3,1.8257418583505536,14.709677419354838,4.63113434588042,3.288659793814433,1.3841270028929633
FI,FIN,Finland,4,2020-12-26,2020-12-25,100,0,0,0,0,13,100,807043.4739149511,99,0,0,100,0,11,89,0,0,100,0,10,90,0,21,79,0,12,88,0,7,93,0,1,99,0,4,96,0,0,100,0,0,100,0,14,86,0,7,93,0,8,92,100,0,0,0,89,1,4,6,100,0,0,0,90,0,1,9,79,1,7,13,88,0,5,7,93,1,3,3,99,0,0,1,96,0,2,2,100,0,0,0,100,0,0,0,86,1,4,9,93,0,4,3,92,0,3,5,0,0,6,94,94,0,3,3,0,0,45,55,55,0,6,39,94,0,5,1,94,0,6,0,100,0,0,6,0,2,92,100,0,0,0,0,0,0,64,24,7,5,0,1,36,56,7,0,3,52,41,4,0,3,49,44,4,0,2,57,37,4,0,3,21,59,17,0,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,15,85,0,0,42,58,0,0,13,87,0,0,59,41,0,0,6,94,0,0,5,95,0,0,57,43,43,36,18,2,1,0,0,1,4,27,68,0,0,100,0,0,0,10,90,0,0,52,32,9,1,4,2,0,0,21,22,46,11,0,0,26,51,19,4,0,0,44,56,0,0,0,34,63,3,85,0,8,7,58,0,40,2,87,0,11,2,41,0,24,35,94,0,4,2,95,0,5,0,0,1,0,0,7,13,79,0,0,1,0,5,19,75,0,1,9,42,42,6,0,0,2,2,5,91,0,1,4,15,18,62,81,0,14,5,81,0,1,18,81,0,5,14,0,0,82,18,82,0,11,7,89,0,1,1,2,0,0,0,7,7,0,1,7,5,16,0,5,13,4,0,4,16,9,0,4,9,0,1,43,55,0,1,0,0,0,0,0,100,0,0,0,0,1,43,21,35,0,1,21,20,36,13,9,5.954545454545454,9.666423656151814,2.1666666666666665,1.8348478592697182,14.803030303030305,4.734167050531451,3.171717171717172,1.53888645163594
FI,FIN,Finland,5,2020-12-26,2020-12-25,100,0,0,0,0,24,100,710080.7246514122,100,0,0,100,0,8,92,0,4,96,0,10,90,0,14,86,1,7,92,0,4,96,0,2,98,0,0,100,0,0,100,0,3,97,0,4,96,0,0,100,0,5,95,100,0,0,0,92,0,3,5,96,0,1,3,90,0,2,8,86,0,3,11,93,0,0,7,96,0,2,2,98,0,0,2,100,0,0,0,100,0,0,0,97,0,1,2,96,0,1,3,100,0,0,0,95,0,2,3,0,0,10,90,90,0,3,7,0,0,33,67,67,0,6,27,94,0,6,0,94,0,6,0,100,0,0,6,0,2,92,100,0,0,0,0,0,0,61,24,13,2,0,2,34,58,6,0,1,58,38,3,0,2,51,40,7,0,2,53,38,7,0,1,16,51,32,0,98,1,1,0,98,0,1,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,13,87,0,0,50,50,0,0,26,74,0,0,62,38,0,0,3,97,0,0,8,92,0,0,52,48,48,34,16,1,1,0,0,0,5,37,58,0,0,100,0,0,0,9,91,0,0,46,33,10,1,7,3,0,0,21,20,46,13,0,0,22,43,29,6,0,0,41,58,1,0,0,43,57,0,87,0,8,5,50,0,45,5,74,0,22,4,38,0,19,43,97,0,1,2,92,0,7,1,0,0,0,0,7,19,74,0,0,0,1,7,17,75,0,2,5,47,37,9,0,0,0,4,7,89,0,0,4,14,28,54,82,1,14,3,82,4,1,13,82,2,6,10,0,0,59,41,59,0,20,21,80,0,3,1,1,5,0,0,10,21,0,0,5,5,11,0,8,8,4,0,2,7,10,3,3,13,0,1,42,57,0,0,0,0,0,0,0,0,100,0,0,0,3,38,30,29,0,2,32,29,25,6,6,7.608108108108108,12.67715307986025,2.4,1.7126976771553504,13.291666666666666,5.486666453497043,2.13265306122449,1.1544423842699036
FI,FIN,Finland,6,2020-12-26,2020-12-23,100,0,0,0,0,3,100,1558451.4389335143,100,2,1,97,1,7,92,1,2,97,1,10,89,0,19,81,2,9,89,2,2,96,1,1,98,1,2,97,2,1,97,1,3,96,2,5,93,1,2,97,2,5,93,99,0,1,0,93,0,2,5,98,0,1,1,90,0,2,8,81,0,4,15,91,0,2,7,98,0,0,2,99,0,1,0,98,0,1,1,99,0,1,0,97,0,1,2,95,0,1,4,97,0,1,2,95,0,4,1,0,0,3,97,97,0,3,0,0,0,15,85,85,0,2,13,98,1,1,0,98,0,2,0,100,0,0,2,0,0,98,100,0,0,0,0,0,0,70,21,5,4,0,5,44,45,6,0,6,58,30,6,0,7,53,34,6,0,8,59,29,4,0,9,27,48,16,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,5,95,0,0,50,50,0,1,19,80,0,1,47,52,0,1,0,99,0,1,7,92,0,0,41,59,59,25,15,1,0,0,1,0,7,40,52,0,0,100,0,0,3,13,84,0,0,58,27,8,2,4,1,0,0,34,28,35,3,0,2,31,52,11,4,0,0,68,31,1,0,2,59,37,2,95,1,3,1,50,2,46,2,81,1,17,1,53,0,18,29,100,0,0,0,93,0,7,0,0,0,0,0,6,16,78,0,0,0,1,7,16,76,0,2,8,49,35,6,0,0,0,0,9,91,0,0,0,4,18,78,96,1,2,1,96,0,2,2,96,0,1,3,0,0,10,90,10,0,14,76,86,0,0,0,0,2,0,0,12,76,0,1,1,1,6,0,1,2,0,0,2,6,0,0,0,4,0,4,44,52,0,0,0,0,0,0,0,0,0,100,0,0,4,41,25,30,0,2,32,34,21,9,2,10.3,12.67675037223657,1,0,13.994736842105263,5.348739529802398,2.0520833333333335,1.0796665339637992
FI,FIN,Finland,-99,2020-12-27,2020-12-26,100,0,0,0,0,4,87,1062625.6773192089,0,0,0,100,0,8,92,1,1,98,0,13,87,0,25,75,0,11,89,0,8,92,0,4,96,0,3,97,0,1,99,0,4,96,0,13,87,0,4,96,0,15,85,100,0,0,0,92,0,2,6,99,0,1,0,87,1,3,9,75,2,4,19,89,0,3,8,92,0,2,6,96,0,1,3,97,0,1,2,99,1,0,0,96,1,0,3,87,0,4,9,96,0,1,3,85,1,6,8,13,0,2,85,98,0,0,2,16,3,20,61,80,0,1,19,99,0,1,0,99,0,1,0,100,0,0,21,1,2,76,100,0,0,0,0,31,2,36,18,7,6,45,5,21,25,4,45,6,27,17,5,45,9,20,21,5,45,8,21,20,6,45,11,5,31,8,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,2,9,40,49,3,25,23,49,2,12,37,49,2,24,25,49,3,3,45,49,3,4,44,52,0,19,29,81,14,4,1,0,54,0,0,8,19,19,54,2,43,1,61,1,1,37,61,1,18,12,3,3,1,1,61,0,14,9,13,3,61,1,8,18,11,1,62,0,8,28,2,71,1,9,18,1,92,0,7,1,75,1,21,3,88,0,10,2,77,1,6,16,97,0,1,2,96,0,4,0,79,0,0,0,1,6,14,79,0,0,1,0,6,14,86,1,0,3,8,2,86,0,0,1,2,11,86,0,1,1,3,9,98,0,2,0,98,0,1,1,98,0,1,1,89,0,5,6,94,0,4,2,100,0,0,0,0,0,0,0,0,97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.035714285714286,9.818660023449466,2,0,0,0,0,0
FI,FIN,Finland,1,2020-12-27,2020-12-23,100,0,0,0,0,23,100,1165803.386250058,99,0,0,100,0,5,95,0,2,98,0,23,77,0,37,63,0,13,87,0,11,89,0,2,98,0,4,96,0,2,98,0,7,93,0,25,75,0,6,94,0,20,80,100,0,0,0,95,0,2,3,98,0,0,2,77,0,1,22,63,0,9,28,87,0,4,9,89,0,6,5,98,0,0,2,96,0,1,3,98,0,1,1,93,0,2,5,75,0,2,23,94,0,1,5,80,0,3,17,0,0,7,93,93,0,2,5,0,0,45,55,55,0,10,35,90,1,9,0,90,0,10,0,100,0,0,10,1,2,87,100,0,0,0,0,0,0,42,35,17,6,0,0,30,65,5,0,0,49,45,6,0,0,51,42,7,0,0,50,42,8,0,0,19,61,20,0,98,0,0,2,98,0,1,1,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,24,76,0,1,66,33,0,0,31,69,0,0,70,30,0,0,9,91,0,0,15,85,0,0,69,31,31,51,16,1,1,0,0,0,11,39,50,0,0,100,0,0,2,12,86,0,0,46,36,11,1,4,2,0,0,16,24,47,13,0,0,12,50,31,7,0,0,28,67,5,0,0,32,66,2,76,1,15,8,34,1,60,5,69,1,25,5,30,1,18,51,91,0,4,5,85,0,13,2,0,1,1,3,9,37,49,0,0,2,7,17,18,56,0,0,12,44,30,14,0,0,0,5,12,83,0,0,4,21,25,50,75,2,18,5,75,2,1,22,75,1,7,17,0,0,44,56,44,0,25,31,75,0,1,0,7,3,2,1,11,31,1,2,8,3,9,1,1,8,3,0,6,3,1,2,3,18,0,1,26,71,0,2,0,0,100,0,0,0,0,0,0,1,1,48,29,21,1,0,30,22,24,19,4,6.545454545454546,8.516376654932033,3.2857142857142856,1.2535663410560174,11.758241758241759,4.405402388836939,3.082474226804124,1.5115534441206468
FI,FIN,Finland,2,2020-12-27,2020-12-26,100,1,2694.2177772889104,0,0,10,100,641788.0362673881,100,0,1,99,0,14,86,0,2,98,0,16,84,0,32,68,0,15,85,0,7,93,0,2,98,0,7,93,0,1,99,0,2,98,0,21,79,0,7,93,0,14,86,99,0,0,1,86,0,7,7,98,0,0,2,84,0,4,12,68,0,7,25,85,0,3,12,93,0,4,3,98,0,2,0,93,0,2,5,99,0,0,1,98,0,0,2,79,0,2,19,93,0,2,5,86,0,7,7,0,0,7,93,93,0,2,5,0,0,52,48,48,0,10,42,90,0,10,0,90,0,10,0,100,0,0,10,0,3,87,100,0,0,0,0,0,0,48,30,16,6,0,0,33,61,6,0,1,60,35,4,0,2,54,38,6,0,1,53,39,7,0,1,16,58,25,0,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,17,83,0,0,57,43,0,0,27,73,0,0,62,38,0,0,2,98,0,0,14,86,0,0,57,43,43,37,18,2,0,0,0,1,11,34,54,0,0,100,0,0,0,11,89,0,0,48,28,10,5,7,2,0,0,13,21,52,14,0,0,11,57,29,3,0,0,46,53,1,0,0,46,53,1,83,0,11,6,43,0,49,8,73,0,20,7,38,0,11,51,98,0,2,0,86,0,13,1,0,0,0,1,14,26,59,0,0,0,5,14,21,60,0,0,13,45,33,9,0,0,0,2,10,88,0,0,12,17,17,54,71,0,21,8,71,3,0,26,71,2,3,24,0,0,69,31,69,0,17,14,83,0,2,2,1,1,0,3,8,14,0,0,5,4,6,0,7,14,3,1,1,12,3,2,6,22,0,0,30,66,1,3,0,0,0,100,0,0,0,0,0,0,1,60,29,10,0,0,43,34,14,8,1,5.63968253968254,8.350498143969146,1.4285714285714286,0.7867957924694432,13.601063829787236,5.508829563271337,2.4591836734693877,1.2282614261079428
