ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,1,2020-12-24,2020-12-22,100,2,24519.067370238598,1,13055.760956683998,20,100,1890811.4798504268,96,2,4,94,2,22,76,2,8,90,2,23,75,1,32,67,2,13,85,2,14,84,2,11,87,2,9,89,2,8,90,2,17,81,2,33,65,2,5,93,2,17,81,96,0,2,2,78,2,9,11,92,2,0,6,77,1,4,18,68,3,10,19,87,1,5,7,86,1,5,8,89,0,5,6,91,1,4,4,92,1,3,4,83,3,6,8,67,2,9,22,95,0,1,4,83,1,6,10,0,0,10,90,90,0,5,5,0,0,29,71,71,0,6,23,94,2,4,0,94,1,5,0,99,0,0,0,1,6,2,21,71,100,0,0,0,0,0,0,24,34,23,19,0,2,47,26,25,0,7,33,26,34,0,5,37,31,27,0,6,27,31,36,0,7,6,20,67,79,8,3,10,79,7,6,8,79,3,9,9,79,6,7,8,79,7,3,11,79,6,5,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,29,66,0,3,59,38,0,6,26,68,0,3,59,38,0,4,25,71,0,3,28,69,0,0,58,42,42,0,37,16,2,3,0,0,4,22,43,31,0,0,99,1,0,1,19,80,0,0,84,9,1,1,1,4,0,1,27,25,32,15,0,0,28,44,23,5,0,0,3,76,21,0,3,10,64,23,71,2,26,1,41,4,54,1,74,2,24,0,41,2,36,21,75,2,21,2,72,1,26,1,0,2,1,5,11,20,61,0,1,3,10,16,31,39,0,4,43,31,17,5,0,1,17,25,32,25,0,1,32,29,27,11,39,5,50,6,39,20,14,27,39,14,32,15,0,0,43,57,43,0,18,39,82,0,7,0,2,1,2,1,5,39,0,1,4,2,5,1,4,5,4,0,3,3,2,1,1,25,0,0,40,60,0,0,0,0,100,0,0,0,0,0,0,4,2,54,22,18,4,1,16,26,43,10,0,2.4444444444444446,1.685805603289234,2,1.3333333333333333,11.71951219512195,6.313368904127378,3.0555555555555554,1.4406701866723493
DO,DOM,Dominican Republic,2,2020-12-24,2020-12-22,100,0,0,0,0,34,99,1393596.7345800975,94,2,2,96,2,17,81,3,6,91,4,11,85,2,25,73,2,13,85,2,6,92,1,3,96,3,8,89,3,2,95,3,7,90,2,25,73,2,2,96,2,24,74,98,0,1,1,83,1,12,4,94,1,3,2,89,0,4,7,75,2,12,11,87,1,3,9,94,1,4,1,97,1,1,1,92,0,6,2,98,0,2,0,93,0,6,1,75,0,10,15,98,0,2,0,76,0,15,9,0,1,17,82,83,0,7,10,0,0,38,62,62,0,15,23,85,0,15,0,85,8,7,0,92,0,5,3,0,15,0,12,73,100,0,0,0,0,0,0,29,28,29,14,0,6,45,32,17,0,7,45,33,15,0,1,45,29,25,0,6,40,30,24,0,6,9,23,62,88,2,6,4,88,4,3,5,88,3,2,7,88,4,3,5,88,4,4,4,88,4,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,41,58,0,0,74,26,0,1,40,59,0,0,65,35,0,2,14,84,0,1,36,63,0,0,73,27,27,0,41,24,6,2,0,0,1,20,37,42,0,0,99,1,0,0,24,76,0,0,74,17,4,1,0,4,0,0,21,18,35,26,0,0,26,49,21,4,0,1,11,76,12,0,2,9,72,17,59,0,38,3,26,2,71,1,60,2,36,2,35,3,43,19,86,0,13,1,64,2,34,0,0,1,1,3,13,19,63,0,0,1,5,15,27,52,0,0,49,33,9,9,0,0,19,29,28,24,0,0,33,36,21,10,31,2,61,6,31,12,24,33,31,6,34,29,0,0,45,55,45,0,30,25,70,1,7,0,7,4,0,1,10,25,1,2,1,3,6,1,4,8,4,0,3,6,3,10,1,22,0,0,46,54,0,0,0,0,0,100,0,0,0,0,0,4,1,56,24,15,4,0,24,42,21,8,1,2.5166666666666666,1.6722223786374284,2.1333333333333333,1.1872336794093274,11.806451612903226,7.034477305936948,2.6774193548387095,1.669165961494729
DO,DOM,Dominican Republic,3,2020-12-24,2020-12-23,100,0,0,0,0,31,100,1290091.4235153815,97,4,2,94,4,13,83,5,2,93,4,11,85,5,18,77,4,16,80,5,2,93,4,6,90,5,2,93,5,3,92,4,4,92,5,19,76,5,5,90,4,15,81,98,0,1,1,87,0,12,1,98,0,2,0,89,0,7,4,82,0,12,6,84,0,7,9,98,0,2,0,94,0,6,0,98,0,2,0,97,0,2,1,96,0,3,1,81,0,12,7,95,0,4,1,85,0,7,8,0,0,14,86,86,0,3,11,0,1,44,55,56,1,19,24,81,3,14,2,81,5,14,0,95,0,3,2,0,21,0,9,70,100,0,0,0,0,0,0,25,31,26,18,0,4,43,33,20,0,11,37,31,21,0,9,38,25,28,0,13,32,28,27,0,12,12,17,59,91,1,4,4,91,3,2,4,91,1,4,4,91,3,1,5,91,3,2,4,91,3,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,42,56,0,2,70,28,0,4,37,59,0,3,56,41,0,3,21,76,0,2,26,72,0,0,61,39,39,0,39,15,5,2,0,3,1,21,30,45,0,3,97,0,0,2,22,76,0,0,88,5,1,0,0,6,0,0,18,23,42,17,0,0,27,52,16,5,0,0,10,82,8,0,3,12,74,11,58,0,42,0,30,2,67,1,63,1,34,2,44,2,45,9,79,0,20,1,74,1,25,0,0,2,0,3,3,15,77,0,2,0,2,8,22,66,0,1,40,30,16,13,0,1,19,22,25,33,0,1,34,31,12,22,35,4,56,5,35,23,23,19,35,20,32,13,0,1,57,42,58,0,21,21,79,2,4,1,4,1,2,0,7,22,1,3,0,2,12,6,4,7,3,0,9,8,1,4,3,15,0,3,55,41,0,1,0,0,0,0,100,0,0,0,0,2,4,67,11,16,2,0,15,32,44,5,2,2.9791666666666665,2.1878735749905305,2.4166666666666665,1.880924981991251,13.15,7.267926307344396,3.175824175824175,1.6572628477462912
DO,DOM,Dominican Republic,4,2020-12-24,2020-12-21,100,1,16240.3031092911,0,0,46,100,1498111.867826504,97,2,2,96,3,8,89,3,4,93,3,7,90,3,15,82,2,14,84,3,7,90,2,4,94,4,4,92,3,0,97,3,6,91,4,11,85,3,5,92,3,20,77,98,1,1,0,92,0,4,4,96,0,2,2,93,0,4,3,85,0,9,6,86,0,8,6,93,0,3,4,96,0,1,3,96,0,3,1,100,0,0,0,94,0,3,3,89,0,7,4,95,1,3,1,80,1,13,6,0,0,22,78,78,0,6,16,0,2,43,55,57,2,17,24,83,4,11,2,83,3,14,0,97,0,2,1,0,21,1,9,69,100,0,0,0,0,0,0,28,39,14,19,0,11,42,30,17,0,20,38,27,15,0,15,46,22,17,0,14,42,26,18,0,19,18,13,50,91,3,2,4,91,2,3,4,91,3,2,4,91,3,2,4,91,4,2,3,91,2,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,44,52,0,5,61,34,0,6,33,61,0,4,54,42,0,6,14,80,0,6,12,82,0,0,53,47,47,0,29,14,3,7,0,0,0,10,38,52,0,2,98,0,0,1,24,75,0,1,87,5,1,0,2,4,0,1,19,25,31,24,0,0,27,51,20,2,0,0,8,89,3,0,0,12,84,4,56,0,44,0,39,0,60,1,67,1,31,1,46,1,43,10,86,0,14,0,88,0,11,1,0,2,0,2,8,19,69,0,3,0,2,11,19,65,0,1,42,35,12,10,0,2,14,30,23,31,0,2,25,40,18,15,35,4,57,4,35,17,24,24,35,12,36,17,0,0,57,43,57,0,19,24,81,0,4,0,2,2,2,2,7,24,0,4,5,5,9,3,5,6,3,0,4,8,0,6,4,14,0,1,55,44,0,0,0,0,0,0,0,100,0,0,0,3,5,60,23,9,3,1,14,36,35,11,0,2.2954545454545454,2.063858944325382,2.3333333333333335,1.1881770515720091,12.045454545454545,6.0151324326084605,3.0652173913043477,1.7019984880488563
DO,DOM,Dominican Republic,5,2020-12-24,2020-12-21,100,1,24986.4320133274,1,24986.4320133274,40,99,1515977.3422068483,95,2,5,93,1,13,86,3,1,96,3,12,85,4,15,81,5,18,77,5,10,85,4,4,92,5,5,90,3,4,93,4,6,90,2,17,81,4,7,89,5,17,78,95,0,5,0,87,0,9,4,99,0,1,0,88,1,6,5,85,0,6,9,82,0,9,9,90,0,4,6,96,0,2,2,95,1,2,2,96,0,3,1,94,0,3,3,83,0,9,8,93,0,7,0,83,0,11,6,0,1,20,79,80,0,5,15,0,3,38,59,62,1,15,22,85,2,12,1,85,2,13,0,98,0,2,0,0,19,0,9,72,100,0,0,0,0,0,0,34,28,27,11,0,16,40,18,26,0,20,38,25,17,0,18,46,18,18,0,18,35,26,21,0,27,11,14,48,91,5,3,1,91,6,2,1,91,5,2,2,91,4,3,2,91,5,3,1,91,5,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,38,57,0,3,60,37,0,6,29,65,0,2,39,59,0,3,12,85,0,3,20,77,0,1,47,52,53,0,22,13,5,7,0,0,1,4,36,59,0,0,100,0,0,1,21,78,0,1,85,5,0,0,0,9,0,0,23,30,27,20,0,1,44,38,16,1,0,2,6,84,8,0,5,8,81,6,62,0,38,0,40,0,59,1,71,0,29,0,61,0,36,3,88,0,11,1,80,1,18,1,0,1,2,0,8,15,74,0,1,2,4,13,16,64,0,0,33,45,8,14,0,0,10,20,22,48,0,1,20,29,18,32,51,6,40,3,51,20,21,8,51,17,26,6,0,1,57,42,58,0,14,28,86,1,2,0,2,1,0,2,6,29,0,2,3,5,13,1,1,6,4,0,4,3,7,1,4,17,0,0,54,46,0,0,0,0,0,0,0,0,100,0,0,2,5,67,16,10,2,3,15,25,40,12,3,2.717391304347826,2.094044926592878,2.1176470588235294,1.1663164740528442,14.51086956521739,6.775026159014243,2.893617021276596,1.792865700949919
DO,DOM,Dominican Republic,-99,2020-12-25,2020-12-25,114,3,50471.304132153804,3,50471.304132153804,36,83,2119383.0896686357,0,5,6,103,6,20,88,9,8,97,7,16,91,6,26,82,7,18,89,7,10,97,9,5,100,7,13,94,7,8,99,8,15,91,5,27,82,7,7,100,7,26,81,108,0,6,0,94,1,12,7,106,0,4,4,98,0,12,4,88,1,13,12,96,2,10,6,104,1,5,4,109,1,3,1,101,2,4,7,106,1,5,2,99,1,10,4,87,2,17,8,107,2,3,2,88,3,20,3,31,0,19,64,98,0,5,11,37,2,36,39,81,0,12,21,102,1,11,0,102,6,6,0,109,0,2,2,1,54,3,11,46,114,0,0,0,0,43,1,23,17,13,17,55,5,35,10,9,55,8,30,9,12,55,7,29,11,12,55,8,25,11,15,55,11,5,8,35,104,2,6,2,104,5,3,2,104,3,5,2,104,5,3,2,104,5,3,2,104,5,1,4,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,56,5,19,34,56,6,29,23,56,4,23,31,56,3,36,19,56,4,11,43,56,4,11,43,60,1,33,20,81,0,18,8,5,2,61,1,3,7,21,21,61,3,50,0,67,0,13,34,67,0,36,4,2,1,0,4,67,0,12,11,12,12,70,1,19,15,7,2,74,2,3,32,3,83,3,7,17,4,96,0,18,0,86,1,27,0,92,1,19,2,79,1,27,7,103,0,9,2,103,1,10,0,90,0,1,1,2,2,18,90,0,0,2,3,5,14,94,1,9,3,3,4,94,1,3,6,3,7,94,0,5,4,5,6,107,0,5,2,107,0,5,2,107,0,3,4,98,1,8,7,107,0,5,2,110,0,0,0,1,0,1,0,2,103,0,0,2,0,1,2,0,0,0,0,0,0,0,2,1,3,114,0,0,0,0,0,114,0,0,0,0,0,0,0,0,114,0,0,0,0,114,0,0,0,0,0,0,3.189189189189189,2.2587833234071173,2.2142857142857144,1.5776599725577718,0,0,0,0
DO,DOM,Dominican Republic,1,2020-12-25,2020-12-22,100,2,24519.067370238598,1,13055.760956683998,39,100,2029477.9069299868,96,2,7,91,2,18,80,2,3,95,2,19,79,1,30,69,2,10,88,2,16,82,2,10,88,2,5,93,2,8,90,2,14,84,1,35,64,2,7,91,2,15,83,93,0,3,4,82,1,7,10,97,0,0,3,81,0,5,14,70,1,9,20,90,0,6,4,84,0,7,9,90,0,5,5,95,0,2,3,92,0,4,4,86,1,8,5,65,1,13,21,93,0,2,5,85,1,7,7,0,0,16,84,84,0,7,9,0,1,30,69,70,0,9,21,91,5,4,0,91,2,7,0,98,0,1,1,0,10,2,22,66,100,0,0,0,0,0,0,25,35,24,16,0,2,47,31,20,0,8,36,30,26,0,4,44,28,24,0,7,29,35,29,0,7,8,25,60,78,7,6,9,78,7,7,8,78,5,8,9,78,5,8,9,78,8,3,11,78,7,4,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,27,71,0,1,54,45,0,4,21,75,0,2,64,34,0,3,23,74,0,1,26,73,0,0,62,38,38,0,41,12,4,5,0,1,4,23,43,29,0,1,98,1,0,0,20,80,0,0,87,10,1,0,0,2,0,1,26,21,35,17,0,0,31,41,24,4,0,0,3,78,19,0,2,8,68,22,73,0,24,3,46,2,50,2,79,0,20,1,36,1,37,26,77,1,20,2,74,0,25,1,0,1,1,6,10,28,54,0,0,4,9,16,31,40,0,5,46,32,13,4,0,1,14,31,28,26,0,1,32,29,28,10,39,4,54,3,39,21,17,23,39,17,30,14,0,0,40,60,40,0,22,38,78,0,4,0,5,3,3,1,6,38,1,1,4,2,5,1,5,3,6,0,5,4,1,2,1,21,0,1,42,56,0,1,0,0,100,0,0,0,0,0,0,4,2,57,19,18,4,1,12,28,42,13,0,2.4788732394366195,1.654941992333244,2.4375,1.2093386622447824,11.37037037037037,6.36483394214736,3.296703296703297,1.5598753902832216
DO,DOM,Dominican Republic,2,2020-12-25,2020-12-23,100,1,15881.63543794,0,0,26,99,1609602.9930103556,95,0,3,97,0,18,82,0,5,95,1,14,85,1,19,80,1,11,88,1,6,93,0,5,95,1,8,91,0,5,95,0,9,91,0,24,76,0,3,97,0,21,79,97,0,1,2,82,1,11,6,95,1,2,2,86,0,4,10,81,1,6,12,89,0,2,9,94,1,3,2,95,1,2,2,92,0,7,1,95,0,5,0,91,0,6,3,76,0,11,13,97,0,2,1,79,0,11,10,0,1,12,87,88,0,7,5,0,1,34,65,66,0,16,18,84,1,15,0,84,7,9,0,93,0,5,2,0,17,0,11,72,100,0,0,0,0,0,0,31,24,26,19,0,5,41,30,24,0,4,43,34,19,0,1,42,32,25,0,4,33,39,24,0,4,9,20,67,89,1,5,5,89,5,1,5,89,3,3,5,89,5,1,5,89,5,0,6,89,5,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,34,65,0,0,69,31,0,0,34,66,0,0,69,31,0,1,10,89,0,0,32,68,0,0,72,28,28,0,46,21,3,2,0,0,1,19,38,42,0,0,99,1,0,1,19,80,0,0,74,15,2,2,0,7,0,1,19,18,36,26,0,0,31,50,16,3,0,1,10,80,9,0,2,12,70,16,66,0,32,2,31,2,67,0,66,2,32,0,31,2,46,21,90,0,9,1,68,2,30,0,0,1,2,3,14,18,62,0,0,1,4,19,21,55,0,0,49,31,8,12,0,1,21,24,31,23,0,0,29,36,26,9,35,2,55,8,35,13,21,31,35,7,34,24,0,0,52,48,52,0,23,25,77,0,6,1,7,3,0,0,6,25,0,4,1,3,5,1,3,7,5,0,5,6,4,10,2,19,0,0,47,53,0,0,0,0,0,100,0,0,0,0,0,2,1,62,18,17,2,0,23,37,29,8,1,2.7333333333333334,1.9473290414000983,2.1666666666666665,1.1146408580454255,11.5,6.845667089096347,2.7708333333333335,1.559211451624568
DO,DOM,Dominican Republic,3,2020-12-25,2020-12-24,100,3,28739.62106430169,0,0,38,100,1280246.9376735569,96,2,5,93,2,14,84,2,1,97,1,13,86,2,18,80,2,15,83,2,10,88,1,2,97,2,4,94,2,6,92,1,5,94,2,24,74,1,5,94,1,13,86,95,2,2,1,86,3,9,2,99,1,0,0,87,0,5,8,82,4,6,8,85,2,2,11,90,3,4,3,98,0,2,0,96,1,3,0,94,2,3,1,95,1,4,0,76,3,13,8,95,1,4,0,87,1,6,6,0,0,17,83,83,0,3,14,0,1,48,51,52,0,18,30,82,3,13,2,82,6,12,0,94,0,2,4,0,19,1,10,70,100,0,0,0,0,0,0,31,31,21,17,0,5,48,33,14,0,7,48,32,13,0,9,41,23,27,0,9,39,29,23,0,11,15,24,50,90,3,2,5,90,5,0,5,90,2,3,5,90,4,4,2,90,5,1,4,90,5,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,31,64,0,1,69,30,0,4,36,60,0,2,60,38,0,5,14,81,0,5,23,72,0,0,64,36,36,0,40,13,6,5,0,1,1,17,32,49,0,1,99,0,0,1,22,77,0,0,88,8,1,0,0,3,0,0,26,25,29,20,0,0,35,47,14,4,0,0,10,83,7,0,0,11,75,14,69,1,30,0,31,3,66,0,64,3,32,1,40,3,45,12,86,1,12,1,77,1,21,1,0,0,0,3,4,14,79,0,0,1,1,8,22,68,0,0,42,34,15,9,0,1,13,23,18,45,0,0,28,33,13,26,39,2,52,7,39,17,18,26,39,13,29,19,0,0,52,48,52,0,24,24,76,1,7,1,5,1,0,1,8,24,1,2,2,5,15,4,4,10,2,0,7,6,0,4,3,11,0,3,47,50,0,0,0,0,0,0,100,0,0,0,0,3,2,68,17,10,3,0,10,41,38,8,0,3.0980392156862746,2.128425727722575,2.5,1.6984155512168937,12.161290322580646,6.562890274242984,3.304347826086956,1.6491031890809562
DO,DOM,Dominican Republic,4,2020-12-25,2020-12-23,100,0,0,0,0,55,100,1517166.304179067,98,3,1,96,3,10,87,3,2,95,2,8,90,3,14,83,3,13,84,2,3,95,2,5,93,3,3,94,3,0,97,1,5,94,3,10,87,2,5,93,3,17,80,99,1,0,0,90,1,5,4,98,0,1,1,92,1,5,2,86,0,8,6,87,1,7,5,97,0,2,1,95,1,0,4,97,0,2,1,100,0,0,0,95,1,1,3,90,1,4,5,95,1,2,2,83,2,12,3,0,0,22,78,78,0,4,18,0,3,43,54,57,0,21,22,79,2,18,1,79,6,15,0,94,0,3,3,0,24,0,6,70,100,0,0,0,0,0,0,26,31,19,24,0,8,39,27,26,0,21,31,27,21,0,19,37,19,25,0,20,36,21,23,0,21,13,11,55,94,3,0,3,94,1,2,3,94,2,1,3,94,2,1,3,94,3,1,2,94,1,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,36,59,0,7,63,30,0,9,29,62,0,5,46,49,0,7,12,81,0,7,18,75,0,0,62,38,38,0,29,24,2,7,0,0,0,8,33,59,0,3,97,0,0,0,23,77,0,1,87,4,1,0,2,5,0,1,16,26,31,26,0,0,38,44,16,2,0,0,5,91,4,0,1,13,82,4,64,1,35,0,37,1,61,1,71,1,27,1,54,1,34,11,88,1,11,0,82,1,15,2,0,0,1,0,6,13,80,0,2,1,0,9,20,68,0,1,42,31,13,13,0,2,16,28,22,32,0,1,29,36,17,17,35,2,58,5,35,14,26,25,35,16,29,20,0,0,60,40,60,0,18,22,82,0,5,0,2,2,1,3,5,22,0,3,4,7,8,3,5,7,5,0,5,9,1,5,5,11,0,1,60,39,0,0,0,0,0,0,0,100,0,0,0,2,2,63,25,8,2,1,20,31,33,13,0,2.522727272727273,2.24632657614176,2.65,1.1367080817685316,12.065934065934066,6.158647394431486,2.8526315789473684,1.7071091718235467
