ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,3,2020-12-30,2020-12-27,100,0,0,0,0,45,100,1901999.5835548083,96,0,0,100,1,8,91,1,2,97,0,9,91,0,27,73,0,7,93,0,10,90,0,2,98,0,5,95,0,0,100,0,4,96,0,16,84,0,0,100,0,12,88,100,0,0,0,92,0,6,2,98,0,1,1,91,0,5,4,73,1,15,11,93,0,6,1,90,0,3,7,98,0,2,0,95,1,3,1,100,0,0,0,96,0,2,2,84,0,12,4,100,0,0,0,88,0,9,3,0,0,17,83,83,0,6,11,0,0,26,74,74,1,4,21,96,0,4,0,96,3,1,0,97,0,0,3,5,1,10,84,100,0,0,0,0,0,0,43,34,13,10,0,4,49,32,15,0,8,54,27,11,0,7,52,21,20,0,7,45,29,19,0,7,9,17,67,90,4,1,5,90,4,3,3,90,4,2,4,90,4,5,1,90,4,1,5,90,1,7,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,33,64,0,2,70,28,0,4,43,53,0,4,48,48,0,4,15,81,0,3,16,81,0,1,59,40,41,0,36,10,9,4,0,1,0,4,36,59,0,0,99,1,0,2,9,89,0,0,89,7,1,2,0,1,0,0,21,34,30,15,0,2,37,49,11,1,0,0,14,79,7,0,1,22,71,6,67,1,31,1,30,1,66,3,57,1,39,3,52,0,35,13,85,0,12,3,84,2,13,1,0,0,0,4,12,25,59,0,0,3,3,11,23,60,0,0,37,35,16,12,0,0,18,22,33,27,0,0,27,34,23,16,39,4,47,10,39,13,31,17,39,13,32,16,0,1,63,36,64,0,18,18,82,0,10,1,1,0,0,0,6,19,0,1,11,2,9,0,2,8,3,0,4,9,5,3,5,19,0,1,44,54,0,1,0,0,0,0,100,0,0,0,0,3,4,65,21,7,3,4,10,31,33,16,3,2.238095238095238,1.3216679006047496,3,2.4178820993079553,13.21111111111111,5.2712799214220745,3.032258064516129,1.584240408463708
GT,GTM,Guatemala,4,2020-12-30,2020-12-26,100,0,0,0,0,31,100,2270946.7032936458,97,0,2,98,0,3,97,0,1,99,0,4,96,0,19,81,0,5,95,0,11,89,0,3,97,0,0,100,0,1,99,0,5,95,0,15,85,0,4,96,0,19,81,98,0,2,0,97,1,1,1,99,0,1,0,96,0,2,2,81,2,9,8,95,0,2,3,89,0,7,4,97,1,2,0,100,0,0,0,99,0,1,0,95,1,4,0,85,1,5,9,96,1,3,0,81,2,6,11,0,0,16,84,84,0,3,13,0,0,27,73,73,0,6,21,94,0,6,0,94,2,4,0,98,0,1,1,6,2,2,90,100,0,0,0,0,0,0,53,24,16,7,0,3,53,28,16,0,7,52,25,16,0,5,59,23,13,0,4,50,30,16,0,7,5,14,74,98,2,0,0,98,2,0,0,98,1,1,0,98,2,0,0,98,2,0,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,30,67,0,0,79,21,0,1,49,50,0,1,48,51,0,2,14,84,0,1,11,88,0,0,64,36,36,0,39,15,6,4,0,1,1,4,30,64,0,1,98,1,0,0,10,90,0,0,93,5,1,0,0,1,0,1,15,34,32,18,0,0,37,53,5,5,0,0,18,80,2,0,2,19,74,5,70,1,29,0,21,1,78,0,51,0,48,1,52,0,38,10,86,0,14,0,89,0,11,0,0,1,1,1,11,22,64,0,1,2,2,9,17,69,0,0,40,37,14,9,0,0,11,17,27,45,0,0,19,30,30,21,51,11,34,4,51,12,27,10,51,9,30,10,0,1,60,39,61,0,22,17,78,1,5,0,3,1,1,0,11,18,0,4,11,3,12,0,1,5,7,0,8,11,4,0,2,14,0,1,56,43,0,0,0,0,0,0,0,100,0,0,0,2,3,64,25,6,2,1,10,20,43,21,3,2.3714285714285714,1.2622508906411474,2.0714285714285716,1.328057326976612,14.408602150537634,4.980912608757785,3.247311827956989,1.704571308968498
GT,GTM,Guatemala,5,2020-12-30,2020-12-23,100,0,0,0,0,28,100,2498407.7536189356,93,2,1,97,2,5,93,2,0,98,2,2,96,1,12,87,2,10,88,1,6,93,2,3,95,2,2,96,2,2,96,2,2,96,2,9,89,2,3,95,2,10,88,99,0,1,0,95,0,2,3,100,0,0,0,98,0,1,1,88,0,7,5,90,0,2,8,94,0,4,2,97,0,1,2,98,0,2,0,98,1,1,0,98,0,1,1,91,0,5,4,97,0,2,1,90,1,5,4,0,0,14,86,86,0,4,10,0,2,30,68,70,1,8,21,92,2,6,0,92,2,6,0,98,0,0,2,11,1,10,78,100,0,0,0,0,0,0,62,22,12,4,0,15,48,22,15,0,15,59,14,12,0,9,63,15,13,0,14,49,26,11,0,16,5,6,73,90,3,1,6,90,2,3,5,90,1,4,5,90,3,0,7,90,3,2,5,90,4,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,22,75,0,1,70,29,0,4,47,49,0,2,49,49,0,3,13,84,0,2,9,89,0,0,63,37,37,0,33,18,10,2,0,1,0,0,23,76,0,1,98,1,0,0,15,85,0,0,89,6,0,0,0,5,0,0,28,19,31,22,0,4,39,48,8,1,0,1,24,74,1,0,3,24,70,3,78,2,19,1,30,2,67,1,53,1,45,1,51,0,35,14,87,0,10,3,91,0,9,0,0,0,2,4,8,24,62,0,0,1,3,7,17,72,0,1,36,40,16,7,0,0,8,16,26,50,0,0,14,30,24,32,56,6,28,10,56,11,25,8,56,11,28,5,0,0,47,53,47,0,25,28,75,4,3,0,1,5,1,1,10,28,0,4,6,2,6,1,1,10,3,0,10,5,6,3,2,13,0,2,68,30,0,0,0,0,0,0,0,0,100,0,0,4,2,57,28,9,4,1,11,19,31,21,13,2.586206896551724,1.9913606507559876,2.272727272727273,1.618079669911781,15.428571428571427,5.228432646262926,2.9130434782608696,1.770653160128624
GT,GTM,Guatemala,-99,2020-12-31,2020-12-31,113,2,49367.6907837859,0,0,47,88,3670534.868646547,0,6,3,104,5,11,97,6,8,99,7,15,91,7,22,84,7,12,94,5,10,98,5,5,103,9,12,92,9,5,99,6,12,95,5,23,85,8,7,98,6,30,77,110,0,3,0,102,1,7,3,105,1,4,3,98,1,8,6,91,2,12,8,101,1,7,4,103,3,4,3,108,1,4,0,101,0,6,6,108,2,2,1,101,0,9,3,90,0,9,14,106,0,2,5,83,2,17,11,25,0,10,78,103,0,6,4,31,2,20,60,93,0,6,14,107,2,4,0,107,2,3,1,111,0,2,0,39,1,11,62,113,0,0,0,0,36,1,36,24,7,9,42,4,42,11,14,42,10,44,6,11,42,12,36,11,12,42,12,36,15,8,42,12,13,13,33,103,3,1,6,103,4,4,2,103,3,2,5,103,3,4,3,103,5,2,3,103,3,4,3,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,51,3,20,39,51,1,47,14,51,2,27,33,51,3,35,24,51,2,14,46,51,2,13,47,58,1,30,24,83,0,20,7,0,3,60,1,0,3,14,35,60,1,51,1,64,0,3,46,64,2,34,7,2,0,0,4,64,1,14,16,12,6,68,2,18,18,6,1,72,2,7,26,6,79,4,9,18,3,96,1,16,0,70,1,42,0,89,1,20,3,82,1,22,8,101,1,7,4,100,1,11,1,84,1,0,0,3,7,18,84,2,0,1,2,6,18,91,1,10,4,4,3,91,0,3,6,6,7,91,0,6,10,3,3,98,2,11,2,98,5,5,5,98,4,6,5,96,1,7,9,104,0,5,4,113,0,0,0,0,0,0,0,0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,113,0,0,0,0,0,113,0,0,0,0,0,0,0,0,113,0,0,0,0,113,0,0,0,0,0,0,2.511627906976744,1.5177064937290805,5.111111111111111,2.6666666666666665,0,0,0,0
GT,GTM,Guatemala,1,2020-12-31,2020-12-30,100,2,22344.72196912799,0,0,56,100,1931807.995543064,96,1,2,97,1,18,81,1,6,93,1,18,81,1,31,68,1,11,88,1,17,82,1,6,93,1,7,92,1,5,94,1,12,87,1,21,78,1,10,89,1,25,74,98,0,0,2,82,1,7,10,94,0,3,3,82,1,8,9,69,1,9,21,89,0,6,5,83,1,7,9,94,0,4,2,93,0,2,5,95,0,2,3,88,1,6,5,79,1,11,9,90,1,6,3,75,1,9,15,0,0,15,85,85,0,4,11,0,0,20,80,80,0,5,15,95,1,4,0,95,1,4,0,99,0,1,0,5,2,15,78,100,0,0,0,0,0,1,50,35,9,5,0,1,53,37,9,0,3,53,30,14,0,2,64,23,11,0,3,48,33,16,0,3,16,30,51,85,4,7,4,85,3,7,5,85,6,4,5,85,6,2,7,85,6,2,7,85,4,4,7,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,0,0,21,79,0,0,76,24,0,0,46,54,0,0,49,51,0,0,15,85,0,0,17,83,0,0,59,41,41,0,51,6,0,2,0,1,0,12,40,47,0,0,100,0,0,1,5,94,0,0,86,10,1,0,0,3,0,0,26,28,28,18,0,1,31,46,19,3,0,0,9,75,16,0,1,19,65,15,79,0,21,0,24,2,72,2,54,0,45,1,51,0,31,18,85,0,12,3,83,0,16,1,0,0,2,4,12,26,56,0,1,5,8,18,24,44,0,0,54,27,12,7,0,1,17,22,28,32,0,0,26,29,28,17,45,3,45,7,45,12,24,19,45,12,24,19,0,1,43,56,44,0,15,41,85,0,1,0,2,7,0,1,4,42,0,4,6,2,6,2,0,2,5,0,2,4,1,1,5,18,0,0,64,35,0,1,0,0,100,0,0,0,0,0,0,3,2,50,35,10,3,1,6,30,27,22,11,2.8533333333333335,1.8357805125041746,3.733333333333334,2.6583202716502514,11.317073170731707,5.492706834061901,2.8260869565217392,1.687762649659673
GT,GTM,Guatemala,2,2020-12-31,2020-12-30,100,1,50902.214771874,0,0,56,100,2347280.9488796405,98,1,3,96,1,8,91,1,2,97,1,11,88,1,19,80,1,13,86,1,11,88,1,6,93,1,7,92,0,2,98,1,8,91,1,17,82,1,5,94,1,20,79,97,0,3,0,92,2,2,4,98,0,1,1,89,1,8,2,81,3,9,7,87,1,7,5,89,1,5,5,94,0,6,0,93,0,4,3,98,0,2,0,92,1,4,3,83,1,7,9,95,1,2,2,80,1,10,9,0,0,21,79,79,0,9,12,0,0,34,66,66,0,10,24,90,3,7,0,90,5,5,0,95,0,2,3,10,1,11,78,100,0,0,0,0,0,1,46,29,12,12,0,3,58,26,13,0,3,54,28,15,0,3,52,27,18,0,4,46,29,21,0,5,8,23,64,89,5,3,3,89,6,2,3,89,5,3,3,89,7,2,2,89,7,0,4,89,6,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,39,59,0,1,67,32,0,2,33,65,0,1,50,49,0,2,14,84,0,2,18,80,0,0,55,45,45,0,33,10,5,7,0,1,1,6,43,49,0,0,100,0,0,0,12,88,0,0,83,8,1,1,2,5,0,0,30,18,29,23,0,0,35,46,14,5,0,1,10,73,16,0,0,17,62,21,61,0,35,4,33,0,64,3,67,0,28,5,50,0,40,10,86,0,10,4,82,0,16,2,0,1,4,0,17,19,59,0,0,4,6,12,24,54,0,1,40,34,9,16,0,0,17,24,32,27,0,0,27,34,24,15,39,2,50,9,39,14,25,22,39,10,35,16,0,0,55,45,55,0,17,28,83,1,5,1,4,2,1,0,3,28,0,6,4,5,9,1,3,6,5,0,5,4,1,1,5,17,0,0,48,52,0,0,0,0,0,100,0,0,0,0,0,2,0,54,31,13,2,1,20,26,21,13,17,3.404255319148936,1.963355318659373,2.8421052631578947,2.7338039817306425,13.158536585365855,5.666600244044526,3.0625,1.5479188065202087
GT,GTM,Guatemala,3,2020-12-31,2020-12-30,100,1,99627.3900618897,0,0,38,100,2154361.131809998,99,1,1,98,2,14,84,2,2,96,1,13,86,1,26,73,0,9,91,1,10,89,1,2,97,1,3,96,1,1,98,1,11,88,0,25,75,1,1,98,0,14,86,99,0,1,0,86,0,8,6,98,0,0,2,87,0,5,8,74,0,10,16,91,0,5,4,90,0,5,5,98,0,1,1,97,0,2,1,99,0,0,1,89,0,6,5,75,0,11,14,99,0,0,1,86,0,11,3,0,0,17,83,83,0,10,7,0,2,26,72,74,0,5,21,95,0,5,0,95,4,1,0,96,0,1,3,7,3,8,82,100,0,0,0,0,0,0,54,30,11,5,0,5,52,29,14,0,13,49,33,5,0,8,56,14,22,0,10,40,28,22,0,11,3,18,68,92,3,1,4,92,3,4,1,92,3,3,2,92,2,4,2,92,3,2,3,92,1,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,38,60,0,2,75,23,0,3,43,54,0,3,41,56,0,3,16,81,0,3,17,80,0,1,54,45,46,0,34,9,4,7,0,1,0,5,35,59,0,0,100,0,0,1,12,87,0,0,89,8,0,0,0,3,0,0,29,30,22,19,0,3,36,46,13,2,0,0,22,68,10,0,0,29,60,11,62,1,36,1,25,1,73,1,57,1,40,2,59,1,28,12,84,1,11,4,83,2,15,0,0,1,2,2,11,21,63,0,0,1,4,8,20,67,0,1,38,38,14,9,0,0,16,25,28,31,0,0,28,27,27,18,45,5,42,8,45,13,30,12,45,13,31,11,0,1,60,39,61,0,16,23,84,1,6,0,0,0,0,0,9,24,0,0,8,3,11,0,4,8,4,1,2,8,7,1,3,16,0,1,57,41,0,1,0,0,0,0,100,0,0,0,0,0,1,68,19,12,0,0,16,26,33,15,10,2.411764705882353,1.472093347423801,2.5,1.5063966175050876,12.577319587628866,5.386779827245262,3.051546391752577,1.6917146997734438
GT,GTM,Guatemala,4,2020-12-31,2020-12-27,100,0,0,0,0,36,100,2455026.425864096,98,1,2,97,0,3,97,0,2,98,0,7,93,0,18,82,0,11,89,0,11,89,0,2,98,0,0,100,0,1,99,0,3,97,0,17,83,0,5,95,0,21,79,98,0,2,0,97,0,1,2,98,0,1,1,93,0,2,5,82,1,10,7,89,1,2,8,89,0,7,4,98,0,2,0,100,0,0,0,99,0,1,0,97,1,2,0,83,0,7,10,95,0,4,1,79,1,7,13,0,0,17,83,83,0,3,14,0,0,22,78,78,0,4,18,96,0,4,0,96,1,3,0,99,0,1,0,4,1,4,91,100,0,0,0,0,0,0,56,23,16,5,0,4,58,26,12,0,10,56,20,14,0,6,66,15,13,0,8,52,27,13,0,10,4,15,71,96,4,0,0,96,4,0,0,96,3,1,0,96,3,0,1,96,4,0,0,96,3,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,32,67,0,1,77,22,0,2,46,52,0,3,50,47,0,2,13,85,0,3,7,90,0,0,64,36,36,0,37,17,6,4,0,0,1,4,30,65,0,0,99,1,0,1,10,89,0,0,92,6,1,0,0,1,0,1,18,33,29,19,0,2,39,49,5,5,0,1,21,74,4,0,3,17,74,6,68,1,31,0,23,1,76,0,54,0,45,1,50,0,43,7,87,0,13,0,93,0,7,0,0,2,1,1,12,20,64,0,1,2,2,8,17,70,0,2,38,36,15,9,0,0,10,22,23,45,0,0,19,32,28,21,49,9,37,5,49,16,27,8,49,14,28,9,0,2,56,42,58,0,24,18,76,1,4,0,3,3,2,0,11,20,0,2,8,9,12,1,2,6,5,0,5,9,4,1,3,13,0,1,59,40,0,0,0,0,0,0,0,100,0,0,0,1,4,68,21,6,1,2,7,17,43,23,7,2.590909090909091,1.4835247439668624,2.2666666666666666,1.2798809468443688,14.666666666666666,5.137951997113021,3.2795698924731185,1.734343575847555
GT,GTM,Guatemala,5,2020-12-31,2020-12-24,100,0,0,0,0,35,100,2494497.086243282,91,2,1,97,2,6,92,2,0,98,2,2,96,1,13,86,2,12,86,1,7,92,2,3,95,2,1,97,2,2,96,2,2,96,2,12,86,2,3,95,2,8,90,99,0,1,0,94,0,2,4,100,0,0,0,98,0,1,1,87,0,8,5,88,0,3,9,93,0,5,2,97,0,1,2,99,0,1,0,98,1,1,0,98,0,1,1,88,0,6,6,97,0,2,1,92,1,4,3,0,0,16,84,84,0,3,13,0,2,29,69,71,1,9,19,91,2,7,0,91,2,7,0,98,0,0,2,12,1,9,78,100,0,0,0,0,0,0,58,22,13,7,0,14,40,26,20,0,14,55,15,16,0,9,61,12,18,0,12,47,25,16,0,15,3,5,77,91,3,1,5,91,2,3,4,91,1,3,5,91,3,0,6,91,3,2,4,91,4,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,23,74,0,2,65,33,0,6,42,52,0,3,51,46,0,4,12,84,0,3,13,84,0,1,63,36,37,0,35,18,7,3,0,1,0,0,19,80,0,1,98,1,0,0,12,88,0,0,88,7,0,0,0,5,0,0,26,25,27,22,0,4,41,47,8,0,0,1,23,75,1,0,3,26,69,2,77,1,21,1,35,1,62,2,58,0,40,2,49,0,35,16,88,0,8,4,87,0,13,0,0,0,2,3,8,24,63,0,0,1,4,7,16,72,0,2,36,39,15,8,0,1,10,14,30,45,0,0,16,29,24,31,55,5,30,10,55,13,24,8,55,12,27,6,0,0,49,51,49,0,26,25,74,4,3,0,1,5,2,0,11,25,0,4,5,2,8,2,1,9,4,1,9,6,6,3,2,13,0,1,69,30,0,0,0,0,0,0,0,0,100,0,0,6,3,59,24,8,6,1,14,17,31,21,10,2.3636363636363638,1.8677891646640323,2.4615384615384617,1.853617391992597,15.844444444444445,5.098823638534569,2.8555555555555556,1.8023774007215332
GT,GTM,Guatemala,-99,2021-01-01,2021-01-01,119,0,0,0,0,43,100,3407053.905975445,0,9,1,109,7,7,105,7,3,109,8,10,101,7,17,95,8,10,101,7,10,102,6,3,110,6,7,106,8,4,107,8,7,104,5,22,92,8,2,109,7,19,93,118,0,0,1,112,1,2,4,116,1,1,1,109,3,2,5,102,2,4,11,109,1,6,3,109,1,2,7,116,0,2,1,112,3,2,2,115,2,2,0,112,0,6,1,97,2,8,12,117,1,1,0,100,3,10,6,19,0,13,87,109,0,5,5,23,5,20,71,99,0,7,13,112,1,6,0,112,3,4,0,116,0,3,0,36,3,13,67,119,0,0,0,0,29,1,40,30,12,7,39,9,47,15,9,39,16,43,13,8,39,11,47,14,8,39,11,45,13,11,39,14,15,9,42,107,2,4,6,107,4,5,3,107,3,6,3,107,4,3,5,107,4,4,4,107,6,4,2,53,7,2,57,53,6,3,57,53,7,7,52,53,8,4,54,53,10,10,46,53,6,27,33,53,7,7,52,91,5,5,18,91,4,5,19,91,1,8,19,91,2,11,15,91,3,4,21,64,3,18,34,64,2,38,15,64,2,22,31,64,2,22,31,64,2,10,43,64,2,8,45,70,1,26,22,93,0,14,6,4,2,72,1,1,4,13,28,72,0,47,0,74,1,6,38,74,1,40,2,0,0,1,1,74,1,17,11,6,10,77,4,15,16,4,3,81,2,4,29,3,89,1,4,22,3,104,1,12,2,84,1,34,0,100,1,18,0,100,1,13,5,110,0,7,2,112,0,6,1,92,1,0,1,4,2,19,92,1,0,1,1,9,15,100,0,8,7,2,2,100,0,5,4,2,8,100,0,4,8,2,5,108,2,7,2,108,3,4,4,108,4,3,4,105,1,7,6,113,0,4,2,118,0,0,0,0,1,0,0,0,112,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,2,119,0,0,0,0,0,119,0,0,0,0,0,0,0,0,119,0,0,0,0,119,0,0,0,0,0,0,1.948717948717949,1.1227015807445038,4.75,3.453776401067595,0,0,0,0
