ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,2022-01-30,2022-01-30,407,38191371.5908783,289,1309,189,1318,0,996,21,19,22,26,407,194,115,273,311,79,27,75,14,1304643.94994598,9,4,1,0,12,1113248.43924855,190,396,5192.12113873149,46,38,0,0,0,7,4,3,1,1,7,14,6,2,4,20,3,5,1,6,5,6,3,2,2,3,6,2,1,3,0,4,3,3,2,0,1,1,4,1,10,17,4,16,15,11,11,7,4,6,15,6,6,11,3,11,9,6,6,5,2,2,10,4,215,141,51,126,230,51,246,110,51,186,170,51,267,89,51,306,50,51,303,53,51,19,68,57,263,9,54,77,267,15,56,67,269,50,52,34,271,97,35,3,272,49,70,19,269,21,81,34,271,58,56,20,273,1,11,16,22,114,243,0,6,15,6,3,8,36,13,6,17,4,11,28,10,5,239,2,9,18,34,102,242,18,19,29,87,254,33,33,41,47,253,1,0.29639175257732,0.0454392072946349,0.0515970515970516,0.0214911560125087,0.0466830466830467,0.0204950574700226,0.0540540540540541,0.0219683875948302,0.0638820638820639,0.0237577681079397,0.0343980343980344,0.0177058495741915,0.0341606990165702,5.76077978907448e-05,0.0294840294840295,0.0164340895079055,0.0291492133661532,5.33525432036102e-05,0.0365939073691219,0.00510722238896492
ZA,ZAF,South Africa,2022-01-31,2022-01-31,375,36849444.1778635,275,1305,166,1118,0,856,12,16,19,16,375,171,119,242,284,77,10,63,8,986907.004305741,8,0,0,2,5,577759.878633953,167,369,4838.11287927253,43,31,0,0,0,6,5,1,0,1,5,11,1,0,2,12,1,5,2,3,5,2,2,0,0,1,4,3,1,4,1,2,4,1,2,0,0,1,3,2,4,11,4,9,9,8,6,4,5,1,10,6,4,10,3,8,8,7,6,4,5,1,9,5,208,115,52,145,178,52,233,90,52,186,137,52,249,74,52,276,47,52,261,62,52,23,58,51,243,17,42,71,245,23,44,64,244,35,59,35,246,84,31,12,248,37,67,23,248,13,76,37,249,35,56,35,249,4,7,16,21,111,216,1,11,13,2,5,10,22,8,5,19,1,12,11,7,1,247,6,9,19,28,96,217,28,14,29,82,222,37,31,47,38,222,1,0.329639889196676,0.0484918163646118,0.032,0.0178133304712938,0.0426666666666667,0.020455420187819,0.0506666666666667,0.0221974450157584,0.0426666666666667,0.020455420187819,0.0213333333333333,0.0146244389901259,0.0267821408524421,5.21267081971074e-05,0.0133333333333333,0.0116087926366205,0.0156789306195568,4.01106066107033e-05,0.0345175906737237,0.00514401839051638
ZA,ZAF,South Africa,2022-02-01,2022-02-01,407,37625109.3138716,297,1160,156,1173,0,904,20,20,25,24,407,183,135,256,298,93,19,72,14,1620121.90302668,9,4,1,3,9,1163579.15055782,157,398,5218.34397276549,51,36,0,0,0,12,6,6,0,2,10,9,9,0,4,18,7,10,4,8,8,8,6,4,6,5,9,6,4,5,1,3,4,4,3,1,2,3,5,4,9,17,5,13,13,14,13,5,9,7,15,9,5,7,2,4,5,6,5,1,2,4,8,6,198,142,67,125,215,67,260,80,67,199,141,67,282,58,67,291,49,67,290,50,67,26,70,60,251,12,63,76,256,24,66,62,255,50,68,33,256,96,44,7,260,49,82,16,260,20,87,40,260,52,76,19,260,4,7,11,17,115,253,5,10,20,9,2,7,42,20,4,13,3,16,13,10,3,230,1,11,20,22,100,253,22,22,33,71,259,37,43,32,38,257,1,0.345268542199489,0.0471270029744728,0.0491400491400491,0.0210003705320073,0.0491400491400491,0.0210003705320073,0.0614250614250614,0.023326960983949,0.058968058968059,0.0228855568975945,0.0343980343980344,0.0177058495741915,0.0430595932495902,6.48614441200479e-05,0.0221130221130221,0.0142862836261267,0.0309256018594165,5.53155004783303e-05,0.030086173088509,0.00463480844727575
ZA,ZAF,South Africa,2022-02-02,2022-02-02,380,35234276.6811697,273,1800,127,1243,0,969,17,15,21,22,380,174,125,246,289,76,25,53,15,2151462.59573343,7,8,0,0,11,1691716.09534766,128,370,4851.22429628953,47,31,0,0,0,9,7,2,2,0,7,14,3,2,1,16,3,5,2,5,5,5,3,1,1,2,6,2,2,4,2,3,4,3,2,0,0,2,4,1,7,10,3,14,10,11,8,3,4,5,13,4,5,8,3,11,8,8,6,2,3,5,10,3,171,166,43,142,195,43,240,97,43,200,137,43,281,56,43,276,61,43,288,49,43,24,66,53,237,15,54,73,238,20,61,59,240,45,61,34,240,90,43,6,241,44,73,21,242,22,88,30,240,48,68,24,240,6,6,12,24,110,222,4,5,16,1,2,4,30,17,13,19,5,18,5,10,3,228,6,9,20,25,96,224,11,24,33,84,228,26,42,42,43,227,1,0.336927223719677,0.0480960916689801,0.0447368421052632,0.0207850210800819,0.0394736842105263,0.019577839230892,0.0552631578947368,0.0229736271148593,0.0578947368421053,0.0234814845149846,0.0394736842105263,0.019577839230892,0.06106163651951,7.90620685142754e-05,0.0289473684210526,0.0168570751041995,0.0480133624043364,7.05930421012701e-05,0.0263850921298158,0.00451019509918748
ZA,ZAF,South Africa,2022-02-03,2022-02-03,377,37691935.0045548,264,1176,275,921,0,831,19,17,22,24,377,174,102,252,276,78,18,69,11,1025655.9263182,8,2,0,3,8,688964.164203238,276,360,4720.11012611954,39,30,0,0,0,8,5,2,0,2,6,12,4,0,5,17,2,3,1,5,6,3,3,1,0,1,4,2,2,3,1,4,5,3,2,1,0,1,3,2,6,13,7,16,14,12,10,8,4,4,13,6,4,9,4,11,9,9,6,4,1,3,9,3,167,135,75,114,188,75,239,63,75,177,125,75,256,46,75,249,53,75,250,52,75,15,55,63,244,9,41,82,245,15,46,71,245,29,55,48,245,79,37,11,250,35,71,25,246,24,76,30,247,51,57,21,248,4,4,22,21,92,234,3,3,8,10,2,9,44,17,3,12,3,9,12,10,3,229,5,9,20,23,87,233,15,25,36,64,237,35,46,31,30,235,1,0.288135593220339,0.047178437591228,0.0503978779840849,0.0220828122221583,0.0450928381962865,0.0209465149857609,0.0583554376657825,0.0236625520701097,0.0636604774535809,0.0246450123011194,0.0291777188328912,0.0169892008612704,0.0272115487356713,5.19409283268998e-05,0.0212201591511936,0.0145476968429803,0.0182788218254112,4.27653522880363e-05,0.0584732119856074,0.00669370920138906
ZA,ZAF,South Africa,2022-02-04,2022-02-04,364,36364406.6063698,261,1113,166,1250,0,873,14,14,12,15,364,156,111,241,268,82,17,62,11,1432293.40186013,7,4,2,2,5,432464.011385102,166,359,4706.99870910254,43,33,0,0,0,7,5,1,1,0,4,11,3,1,2,12,1,4,0,3,4,2,3,1,0,0,1,0,1,4,0,3,4,2,3,1,0,0,1,0,2,10,0,11,10,7,8,3,3,1,6,3,2,9,0,9,9,7,7,2,2,0,5,3,165,144,55,125,184,55,245,64,55,188,121,55,248,61,55,263,46,55,264,45,55,19,45,53,247,13,42,58,251,28,38,46,252,35,54,24,251,80,29,3,252,34,58,20,252,8,67,35,254,38,50,22,254,6,8,23,22,100,205,5,3,16,5,6,4,28,19,8,15,1,14,11,9,3,217,8,9,21,24,97,205,21,20,33,81,209,38,36,36,47,207,1,0.315340909090909,0.0485404844571964,0.0384615384615385,0.0197557742837924,0.0384615384615385,0.0197557742837924,0.032967032967033,0.0183424764565542,0.0412087912087912,0.0204199351519365,0.0302197802197802,0.0175865119231607,0.0393872342635515,6.32210578426038e-05,0.0137362637362637,0.0119571655444922,0.0118925084098402,3.52329224616163e-05,0.0352666338486527,0.00526940653197999
ZA,ZAF,South Africa,2022-02-05,2022-02-05,358,35301904.7859418,260,1000,178,1218,0,976,27,26,26,23,358,157,137,212,264,83,18,67,13,1451100.99731441,9,4,2,0,7,743211.586115486,178,352,4615.21878998355,46,33,0,0,0,16,13,3,4,1,12,22,4,5,4,24,4,6,3,7,7,6,5,4,4,1,3,3,4,5,2,6,5,5,4,3,4,0,3,2,10,15,4,16,16,13,12,7,6,4,12,5,9,12,3,13,13,10,10,5,6,3,10,4,185,119,54,115,189,54,215,89,54,176,128,54,252,52,54,265,39,54,246,58,54,14,53,52,239,10,38,71,239,19,37,64,238,33,47,40,238,78,30,8,242,38,61,19,240,13,66,39,240,32,53,30,243,1,5,12,16,116,208,2,11,11,4,5,9,34,12,6,17,2,7,22,3,2,211,2,10,13,27,97,209,16,15,34,85,208,29,34,48,37,210,1,0.392550143266476,0.0512316289255699,0.0754189944134078,0.0273539110299291,0.0726256983240224,0.0268830950078839,0.0726256983240224,0.0268830950078839,0.0642458100558659,0.0253986055039263,0.0363128491620112,0.019377813633052,0.0411054589295782,6.54913880550041e-05,0.0195530726256983,0.0143425419660259,0.0210530165616291,4.73571734933437e-05,0.0385680523719298,0.00555552457084653
ZA,ZAF,South Africa,2022-02-06,2022-02-06,386,38576988.5358352,282,1217,118,1076,0,941,16,16,19,21,386,184,125,251,305,69,7,18,11,1183061.82115855,9,2,0,0,6,480889.216860415,118,379,4969.22704944252,44,36,0,0,0,10,8,2,0,2,7,12,4,0,2,14,2,6,3,5,6,4,5,2,2,2,6,1,1,4,2,3,4,2,3,2,1,2,5,1,4,12,5,10,11,7,6,4,4,4,10,3,3,9,4,6,7,5,4,4,2,3,9,3,197,138,51,150,185,51,240,95,51,197,138,51,257,78,51,287,48,51,273,62,51,26,56,59,245,18,56,66,246,24,54,61,247,46,55,37,248,95,37,5,249,57,57,24,248,23,76,38,249,45,70,23,248,2,10,17,26,108,223,5,7,22,2,9,5,30,10,9,19,5,13,23,12,7,208,3,11,27,28,95,222,14,32,34,79,227,37,44,38,41,226,1,0.332446808510638,0.0476165790494426,0.0414507772020725,0.0198851095249567,0.0414507772020725,0.0198851095249567,0.0492227979274611,0.0215812684320822,0.0544041450777202,0.0226268039335408,0.0284974093264249,0.0165988924292697,0.0306675524985464,5.44076369655982e-05,0.0155440414507772,0.0123405511799001,0.0124657013186424,3.50121179309773e-05,0.0237461478064759,0.00423332522459941
ZA,ZAF,South Africa,2022-02-07,2022-02-07,382,36390254.2910995,278,985,114,1172,0,895,17,16,14,16,382,169,113,255,284,79,5,9,12,1246557.07978961,8,3,1,0,7,588221.670114726,114,375,4916.78138137452,46,35,0,0,0,6,6,0,0,0,5,14,3,0,1,15,0,3,1,0,4,1,1,0,0,0,3,0,0,3,1,0,4,1,1,0,0,0,3,0,3,10,2,6,9,9,9,1,2,2,11,2,2,8,2,4,7,6,6,1,1,2,9,1,206,122,54,136,192,54,225,103,54,194,134,54,256,72,54,277,51,54,279,49,54,28,56,55,243,27,46,63,246,31,45,57,249,43,60,31,248,94,26,13,249,53,61,19,249,22,72,38,250,49,57,25,251,5,4,13,22,105,233,9,7,14,6,5,4,33,9,5,15,5,10,12,10,2,236,6,9,13,35,86,233,18,19,27,81,237,39,33,32,44,234,1,0.307065217391304,0.0471287232923351,0.0445026178010471,0.0206787336594819,0.0418848167539267,0.0200887808332544,0.0366492146596859,0.0188426062921201,0.0418848167539267,0.0200887808332544,0.031413612565445,0.0174922039242133,0.0342552450944124,5.9094935706404e-05,0.0183246073298429,0.0134498580410593,0.0161642638001185,4.09727210860876e-05,0.0231858997090756,0.00420654537923335
ZA,ZAF,South Africa,2022-02-08,2022-02-08,411,35510087.0585682,298,1435.25,253,1172,0,966,17,16,18,17,411,186,124,269,301,87,2,10,14,1429880.48846328,11,1,0,0,9,954777.405366466,253,399,5231.45538978249,57,46,0,0,0,8,7,1,0,0,6,14,2,0,0,15,2,4,1,3,4,2,1,0,0,1,5,1,2,3,1,3,4,2,1,0,0,1,4,1,7,10,5,11,9,8,6,2,4,3,11,5,5,8,4,9,7,6,4,1,3,2,8,4,183,152,76,145,190,76,255,80,76,192,143,76,277,58,76,280,55,76,280,55,76,26,64,54,267,20,54,69,268,27,54,64,266,51,62,30,268,99,39,5,268,54,74,15,268,22,72,49,268,42,69,31,269,5,7,20,16,120,243,3,6,13,5,6,5,44,14,10,19,2,13,6,11,7,247,6,10,16,30,106,243,22,29,34,75,251,51,45,32,35,248,1,0.315521628498728,0.0459458455183505,0.0413625304136253,0.0192512054923792,0.0389294403892944,0.0187000986387701,0.0437956204379562,0.0197841723142528,0.0413625304136253,0.0192512054923792,0.0340632603406326,0.0175365690430041,0.0402668820863469,6.46578805688923e-05,0.0218978102189781,0.0141488010359045,0.0268874982984894,5.3202120985768e-05,0.0483613031459911,0.00581328844091751
ZA,ZAF,South Africa,2022-02-09,2022-02-09,405,37815346.0711588,297,1384,176,1188,0,1063,25,26,25,32,405,185,134,251,306,82,0,4,11,869103.773533693,8,2,0,0,9,621716.345203536,177,399,5231.45538978249,52,39,0,0,0,14,11,2,0,0,11,21,3,0,0,23,4,9,2,7,8,7,6,3,4,3,6,1,3,7,2,5,6,5,4,2,3,3,4,1,5,19,7,18,19,17,16,7,8,7,15,5,4,17,7,15,16,14,13,6,7,6,13,4,191,153,61,140,204,61,272,72,61,214,130,61,284,60,61,282,62,61,275,69,61,21,61,53,270,14,46,73,272,20,44,66,275,34,56,39,276,85,33,8,279,42,70,16,277,19,70,39,277,41,56,32,276,8,4,21,26,123,223,4,13,13,0,4,3,36,13,11,15,5,15,20,4,1,248,8,14,17,37,105,224,27,29,42,82,225,50,43,33,53,226,1,0.348051948051948,0.0475823904819096,0.0617283950617284,0.0234383674666376,0.0641975308641975,0.0238710671885977,0.0617283950617284,0.0234383674666376,0.0790123456790123,0.0262721104506893,0.0271604938271605,0.0158310605397242,0.022982832734051,4.77602869002982e-05,0.0222222222222222,0.0143560315426251,0.0164408476927231,4.05299806524607e-05,0.0338337970626104,0.00489934608483457
ZA,ZAF,South Africa,2022-02-10,2022-02-10,410,38096089.5180036,300,1245,155,1297,0,1075,20,21,20,24,410,191,126,272,318,65,25,48,12,1472597.61771366,7,2,3,0,7,609651.396837379,155,403,5283.90105785048,45,39,0,0,0,9,7,1,2,0,9,13,5,2,1,20,3,9,3,5,6,5,4,2,1,2,6,3,2,7,2,4,4,3,3,1,0,1,4,2,7,17,8,16,14,13,10,8,7,5,15,6,4,12,5,10,9,8,6,4,2,2,9,3,192,161,57,157,196,57,292,61,57,222,131,57,289,64,57,292,61,57,284,69,57,23,75,66,246,26,50,87,247,29,53,79,249,44,65,52,249,102,46,13,249,56,82,22,250,26,89,48,247,58,64,38,250,6,4,21,25,108,246,3,6,21,1,2,5,38,22,7,26,5,9,16,6,1,242,4,12,27,32,88,247,19,16,36,90,249,36,39,36,49,250,1,0.316582914572864,0.0456975805971873,0.0487804878048781,0.0208506504335591,0.051219512195122,0.0213381495196284,0.0487804878048781,0.0208506504335591,0.0585365853658537,0.0227233092573687,0.0292682926829268,0.0163156531802573,0.0386548235355686,6.12138105391702e-05,0.0170731707317073,0.012539316056577,0.0160029915025601,3.98478935097411e-05,0.0293343872837495,0.00454981863898335
ZA,ZAF,South Africa,2022-02-11,2022-02-11,355,35311791.3805455,252,960,98,1074,0,913,23,23,27,29,355,168,110,234,270,73,20,62,8,822502.037618225,5,2,0,0,5,590099.511095276,99,350,4588.99595594955,42,37,0,0,0,11,10,1,0,2,9,18,4,0,3,21,2,7,2,7,8,6,5,5,1,4,5,4,1,6,2,6,7,5,4,4,1,4,4,3,7,17,7,16,16,12,14,13,4,9,14,8,3,14,5,11,13,9,10,9,3,7,10,5,161,141,53,130,172,53,230,72,53,178,124,53,241,61,53,244,58,53,251,51,53,12,55,52,236,12,51,54,238,17,45,55,238,32,48,35,240,77,25,11,242,41,58,14,242,15,60,39,241,39,44,30,242,3,10,17,16,104,205,9,7,16,3,3,5,24,17,6,17,0,12,10,6,3,217,8,12,21,26,83,205,29,26,29,64,207,46,36,34,33,206,1,0.319767441860465,0.0492849929137356,0.0647887323943662,0.0256058101579933,0.0647887323943662,0.0256058101579933,0.076056338028169,0.0275755615612896,0.0816901408450704,0.0284913718201079,0.0225352112676056,0.0154388622501744,0.0232925605148248,4.97483957034355e-05,0.0140845070422535,0.0122581402446193,0.0167111179587559,4.22796645296913e-05,0.0215733465338204,0.0042035106374109
ZA,ZAF,South Africa,2022-02-12,2022-02-12,321,37212280.7791784,249,939,72,1003,0,876,13,13,16,13,321,149,118,193,261,52,15,51,10,1381123.53237054,7,3,1,1,4,920618.039474239,72,320,4195.65344543959,31,26,0,0,0,5,5,0,0,1,3,13,0,0,4,11,0,0,0,3,1,1,1,0,0,0,3,0,0,0,0,3,1,1,1,0,0,0,3,0,2,6,1,8,6,4,5,3,0,2,9,1,2,6,1,8,6,4,5,3,0,2,9,1,158,133,30,131,160,30,202,89,30,173,118,30,241,50,30,257,34,30,244,47,30,14,58,47,202,13,42,61,205,15,39,60,207,28,59,28,206,68,39,7,207,29,58,26,208,15,64,35,207,31,51,31,208,2,3,12,14,109,181,6,5,12,6,4,7,28,8,5,11,3,10,10,6,5,195,5,8,14,21,91,182,17,17,30,74,183,30,31,40,37,183,1,0.379421221864952,0.0539295958440736,0.0404984423676012,0.0215644098224134,0.0404984423676012,0.0215644098224134,0.0498442367601246,0.0238067687510971,0.0404984423676012,0.0215644098224134,0.0311526479750779,0.0190051252865323,0.0371147240494684,6.07386782958872e-05,0.0124610591900312,0.0121352902780848,0.0247396295039609,4.99070420896006e-05,0.0171606165609935,0.00392966931528971
ZA,ZAF,South Africa,2022-02-13,2022-02-13,346,35006024.3695383,256,977,93,1109,0,854,10,10,15,12,346,157,100,231,264,70,4,16,9,1522228.17415429,6,3,0,0,6,1033508.687967,93,342,4484.10461981356,29,22,0,0,0,2,2,0,0,0,0,6,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,7,8,5,8,4,2,2,3,3,3,4,1,3,4,2,4,3,1,1,1,1,177,126,43,123,180,43,222,81,43,178,125,43,227,76,43,249,54,43,259,44,43,20,39,53,234,11,49,52,234,18,35,58,235,21,53,34,238,72,29,6,239,35,58,15,238,14,61,33,238,31,47,29,239,3,6,19,27,105,186,3,4,14,6,1,4,30,16,7,21,2,9,8,8,2,211,4,11,18,29,96,188,21,20,33,78,194,39,36,37,40,194,1,0.302114803625378,0.0494666033466654,0.0289017341040462,0.0176523927491153,0.0289017341040462,0.0176523927491153,0.0433526011560694,0.0214582138570634,0.0346820809248555,0.0192795902356104,0.0260115606936416,0.0167714320890699,0.0434847487416741,6.75602312876352e-05,0.0173410404624277,0.0137546336167558,0.0295237378874233,5.60731332980161e-05,0.0207399264479843,0.00417121765979239
ZA,ZAF,South Africa,2022-02-14,2022-02-14,354,37361599.3671158,258,1311,122,1028,0,900,20,23,18,21,354,175,97,238,258,78,0,0,11,1706205.10862593,5,6,0,0,4,489511.925803579,122,347,4549.66170489856,44,32,0,0,0,10,6,4,0,0,10,14,5,0,0,20,3,8,3,6,8,8,9,3,4,3,7,3,0,5,3,3,4,4,5,2,2,1,3,1,6,15,4,14,15,14,16,6,7,7,14,7,2,10,4,10,10,9,10,4,3,4,8,4,177,126,51,136,167,51,214,89,51,195,108,51,226,77,51,250,53,51,249,54,51,19,58,54,223,16,53,64,221,23,43,65,223,43,54,33,224,90,33,7,224,43,68,18,225,14,80,35,225,38,55,36,225,4,3,21,20,91,215,8,12,11,3,3,14,30,15,1,9,4,15,15,4,4,206,1,9,17,25,86,216,23,16,22,76,217,33,34,30,41,216,1,0.28955223880597,0.0485685598632103,0.0564971751412429,0.0240509053512476,0.0649717514124294,0.0256756302509049,0.0508474576271187,0.0228849036988522,0.0593220338983051,0.0246079231653092,0.0310734463276836,0.0180753452187652,0.0456673466213459,6.69403752854519e-05,0.0112994350282486,0.0110105044257592,0.0131020067153343,3.64619929908112e-05,0.0268151805371912,0.00469403759797804
ZA,ZAF,South Africa,2022-02-15,2022-02-15,367,36289785.9395434,269,1252,140,1151,0,904,20,17,16,23,367,187,124,234,267,81,0,0,14,1612466.78861498,8,4,0,0,7,546574.350223178,140,357,4680.77587506854,41,28,0,0,0,7,4,3,0,0,7,12,7,0,0,20,3,6,2,7,5,6,6,3,5,2,6,4,2,3,1,4,2,4,4,3,3,0,4,4,9,16,7,17,16,17,13,8,8,6,16,9,7,9,4,10,9,11,8,6,4,3,11,7,171,146,50,134,183,50,235,82,50,190,127,50,259,58,50,271,46,50,259,58,50,22,56,51,238,15,43,70,239,20,49,57,241,42,46,35,244,87,27,8,245,40,59,22,246,15,71,36,245,47,53,23,244,3,12,17,15,109,211,9,6,21,3,4,4,34,11,7,19,1,16,15,4,5,208,3,9,24,32,88,211,18,33,30,71,215,33,49,30,39,216,1,0.346368715083799,0.0492881278527015,0.0544959128065395,0.0232235565365501,0.0463215258855586,0.0215034170273297,0.0435967302452316,0.0208911594694484,0.0626702997275204,0.0247965998609498,0.0381471389645777,0.0195974861040595,0.0444330752267664,6.70408679467779e-05,0.0190735694822888,0.0139942383012124,0.0150613825921635,3.96271547532892e-05,0.0299095713481368,0.00487978145219539
ZA,ZAF,South Africa,2022-02-16,2022-02-16,371,37125356.8041249,280,1375,212,1155,0,890,24,19,25,22,371,182,132,219,279,75,0,0,16,1978005.53503971,9,5,0,0,9,833446.816013978,213,363,4759.44437717054,50,36,0,0,0,9,6,3,0,0,8,16,7,0,0,23,2,7,2,6,8,5,6,2,6,3,5,2,1,4,1,4,5,3,4,0,3,2,3,1,8,18,6,20,19,16,17,6,12,11,15,7,5,11,4,14,13,11,12,4,8,10,10,5,188,139,44,138,189,44,237,90,44,185,142,44,252,75,44,275,52,44,276,51,44,26,76,40,229,15,61,64,231,25,56,59,231,51,64,26,230,94,42,4,231,57,66,18,230,20,91,30,230,59,62,20,230,4,9,19,17,102,220,8,2,16,6,7,5,25,12,9,17,3,13,16,10,3,219,4,9,19,24,95,220,19,20,36,73,223,39,26,39,44,223,1,0.376068376068376,0.0506753129437013,0.0646900269541779,0.0250298118405266,0.0512129380053908,0.0224303142859802,0.0673854447439353,0.0255091084594252,0.0592991913746631,0.0240331822859301,0.0431266846361186,0.0206709955960525,0.0532790983121256,7.22440673484893e-05,0.0242587601078167,0.0156553494659654,0.0224495301260344,4.76525334700787e-05,0.0447531230791749,0.0058740745001205
ZA,ZAF,South Africa,2022-02-17,2022-02-17,381,37516291.6616822,280,1386,139,1185,0,956,21,21,22,24,381,178,111,254,273,89,0,0,15,2130744.20780717,9,5,0,0,8,1008510.85808505,139,370,4851.22429628953,41,31,0,0,0,9,8,1,0,0,9,18,3,0,0,21,4,6,3,9,7,6,5,4,2,2,6,4,3,5,2,8,6,5,4,3,1,2,5,3,6,17,6,19,17,13,11,6,6,3,15,6,4,14,5,17,14,10,8,4,4,3,12,5,200,124,57,142,182,57,246,78,57,196,128,57,267,57,57,270,54,57,258,66,57,23,68,45,245,21,57,57,246,24,52,57,248,49,58,25,249,92,32,7,250,61,55,15,250,23,75,34,249,50,57,22,252,6,5,16,20,108,226,4,4,11,4,3,8,35,5,7,10,3,15,11,11,3,247,6,4,25,29,92,225,22,24,31,78,226,37,41,41,36,226,1,0.304109589041096,0.0471940384511188,0.0551181102362205,0.0229150877819584,0.0551181102362205,0.0229150877819584,0.057742782152231,0.0234217419714211,0.062992125984252,0.0243949738223985,0.0393700787401575,0.019527506890875,0.0567951712024736,7.406224177959e-05,0.020997375328084,0.0143966032709168,0.0268819441745386,5.17548723887054e-05,0.0286525609847219,0.00469452262218571
