"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Albania","",2021-02-21,5020.46329688334,NA,955.026112136131,286.507833640839,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-22,4977.32584047701,NA,1114.07541373563,334.22262412069,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-23,5598.13136967712,NA,1165.7220659168,349.71661977504,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-24,5776.35412555703,NA,1193.06555561711,357.919666685134,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-25,5849.38209653329,NA,1219.99449583182,365.998348749546,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-26,5913.99841064175,NA,1248.04071059989,374.412213179968,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-27,5976.42616713253,NA,1255.11582422084,376.534747266251,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-28,5948.42380358978,38.2010444854452,1244.33146011925,373.299438035776,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-01,5843.90915115357,44.5630165494253,1399.53284241928,419.859852725784,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-02,6399.67668522217,46.6288826366719,1444.08853138926,433.226559416777,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-03,6498.97126779197,47.7226222246845,1462.34552413332,438.703657239997,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-04,6486.15966045707,48.7997798332729,1478.49960266044,443.549880798131,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-05,6460.1106539856,49.9216284239957,1494.10654178313,448.23196253494,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-06,6427.74260588951,50.2046329688334,1487.10595089745,446.131785269234,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-07,6301.47955282464,49.7732584047701,1460.97728778839,438.293186336518,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-08,6097.50395242282,55.9813136967712,1599.91917130554,479.975751391663,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-09,6555.1777153344,57.7635412555703,1624.74281694799,487.422845084398,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-10,6547.05930737109,58.4938209653329,1621.53991511427,486.46197453428,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-11,6426.13757667355,59.1399841064175,1615.0276634964,484.50829904892,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-12,6293.99175058153,59.7642616713253,1606.93565147238,482.080695441713,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-13,6158.48778883725,59.4842380358978,1575.36988820616,472.610966461848,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-14,5932.82975474613,58.4390915115357,1524.37598810571,457.312796431712,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-15,5635.34255066169,63.9967668522217,1638.7944288336,491.63832865008,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-16,6007.06786146602,64.9897126779197,1636.76482684277,491.029448052832,4.74,3,3,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-17,6066.79693170452,64.8615966045707,1606.53439416839,481.960318250516,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-18,5868.71690708419,64.601106539856,1573.49793764538,472.049381293615,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-19,5660.44150982136,64.2774260588951,1539.62194720931,461.886584162794,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-20,5454.52231464461,63.0147955282464,1483.20743868653,444.96223160596,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-21,5165.22711101602,60.9750395242282,1408.83563766542,422.650691299627,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-22,4812.30684750996,65.551777153344,1501.76696536651,450.530089609952,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-23,5137.69757393492,65.4705930737109,1516.69923292613,455.009769877839,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-24,5149.94735462251,64.2613757667355,1467.17922677105,440.153768031314,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-25,4908.34168380861,62.9399175058153,1415.11037745534,424.533113236602,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-26,4664.21924537309,61.5848778883726,1363.63057866115,409.089173598345,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-27,4429.90915212575,59.3282975474613,1291.306777754,387.392033326201,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-28,4119.25175938269,56.3534255066169,1203.07671187749,360.923013563247,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-29,3752.66897659468,60.0706786146602,1284.42439348373,385.327318045119,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-30,4072.28825128129,60.6679693170452,1287.48683865563,386.246051596688,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-03-31,4077.74884282028,58.6871690708419,1227.08542095215,368.125626285645,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-01,3832.32494551706,56.6044150982136,1166.05481134327,349.816443402982,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-02,3589.92936821537,54.5452231464461,1107.47728803144,332.243186409431,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-03,3362.24490191047,51.6522711101602,1029.81293984567,308.943881953702,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-04,3062.38715543598,48.1230684750996,938.167244148671,281.450173244601,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-05,2711.00105305128,51.3769757393492,1018.07206282032,305.421618846097,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-06,3050.15518992169,51.4994735462251,1019.43721070507,305.831163211521,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-07,3072.6236045546,49.0834168380861,958.081236379265,287.424370913779,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-08,2845.50214187128,46.6421924537309,897.482342053843,269.244702616153,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-09,2624.55668655616,44.2990915212575,840.561225477618,252.168367643285,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-10,2420.97994929764,41.1925175938269,765.596788858994,229.679036657698,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-11,2147.32347833336,37.5266897659468,677.750263262821,203.325078978846,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-12,1824.39474144659,40.7228825128129,762.538797480423,228.761639244127,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-13,2194.15239225074,40.7774884282028,768.155901138651,230.446770341595,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-14,2244.31909820326,38.3232494551706,711.375535467821,213.412660640346,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-15,2044.45237531312,35.8992936821537,656.13917163904,196.841751491712,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-16,1851.83001464606,33.6224490191047,605.244987324411,181.573496197323,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-17,1677.31829338184,30.6238715543598,536.83086958334,161.049260875002,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-18,1433.11480096314,27.1100105305128,456.098685361646,136.829605608494,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-19,1140.17353774376,30.5015518992169,548.538098062686,164.561429418806,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-20,1540.43054628498,30.726236045546,561.079774550815,168.323932365244,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-21,1618.12189881436,28.4550214187128,511.113093828279,153.333928148484,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-22,1444.64471912216,26.2455668655616,462.957503661515,138.887251098454,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-23,1278.39748530912,24.2097994929764,419.32957334546,125.798872003638,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-24,1130.06597363688,21.4732347833336,358.278700240785,107.483610072236,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-25,911.653241698693,18.2439474144659,285.043384435939,85.5130153307817,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-26,644.266275951081,21.9415239225074,385.107636571246,115.532290971374,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-27,1069.85748073796,22.4431909820326,404.530474703589,121.359142411077,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-28,1170.3479744168,20.4445237531312,361.161179780541,108.348353934162,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-29,1018.44252052122,18.5183001464606,319.59937132728,95.8798113981841,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-04-30,873.33760420769,16.7731829338184,282.516493409221,84.7549480227662,0.82,3,0,0,0,0,0,0,4,0,0,0,0
"Albania","",2021-05-01,762.452184699341,14.3311480096314,227.913310424673,68.3739931274019,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-02,564.12620527644,11.4017353774376,161.06656898777,48.319970696331,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-03,315.21961378634,15.4043054628498,267.464370184491,80.2393110553473,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-04,758.753507465216,16.1812189881436,292.5869936042,87.7760980812601,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-05,875.239473783973,14.4464471912216,254.610630130306,76.3831890390918,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-06,738.310684311775,12.7839748530912,218.334401051922,65.5003203155767,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-07,607.732387319572,11.3006597363688,190.613046174835,57.1839138524506,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-08,510.885109420865,9.11653241698693,141.03155131911,42.309465395733,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-09,326.036660375347,6.44266275951081,78.804903446585,23.6414710339755,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-10,90.188024088916,10.6985748073796,189.688376866304,56.9065130598912,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-11,546.412451831814,11.703479744168,218.809868445993,65.642960533798,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-12,674.19187343543,10.1844252052122,184.577671077944,55.3733013233831,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-13,547.799449658248,8.7333760420769,151.933096829893,45.5799290489679,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-14,427.39382394429,7.62452184699341,127.721277355216,38.3163832065649,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-15,340.338722386368,5.6412620527644,81.5091650938367,24.452749528151,0.42,3,0,0,0,0,0,0,0,0,0,0,0
"Algeria","",2021-02-15,2519.24231290747,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-16,2707.05787308549,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-17,2940.70007865555,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-18,3188.22817277643,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-19,3453.29643467991,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-20,3707.39351795525,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-21,3977.9953552634,NA,629.810578226866,188.94317346806,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-22,4276.60920907503,NA,676.764468271373,203.029340481412,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-23,4601.28817954831,NA,735.175019663889,220.552505899167,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-24,4981.69026926622,NA,797.057043194108,239.117112958232,32.73,3,3,2,4,2,3,2,4,2,3,2,4
