"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-04-03,78782.0415928855,1289.15672981486,26408.2780197076,7922.48340591229,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-04,74918.3866275171,1287.05011293588,25862.5291050423,7758.75873151268,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-05,72792.4929613112,1250.92216738238,24534.9002980435,7360.47008941304,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-06,67712.712010243,1226.60496779095,23588.5797938231,7076.57393814694,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-07,64361.5721877141,1201.97179043015,22709.4848046497,6812.84544139492,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-08,61430.7574595352,1130.76919552775,20736.8667368177,6221.06002104532,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-09,54250.8383379564,1093.29832155268,19695.5103982214,5908.65311946641,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-10,50958.9407968106,1056.3311207883,18729.5966568793,5618.87899706379,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-11,48052.0986330835,1034.50116420169,18198.1232403278,5459.43697209834,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-12,46944.7274900925,981.396011921739,16928.1780025607,5078.45340076822,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-13,42910.076978448,943.543191752925,16090.3930469285,4827.11791407856,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-14,40652.0827649111,908.379392185989,15357.6893648838,4607.30680946514,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-15,38829.2009894577,829.474669472709,13562.7095844891,4068.81287534673,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-16,32758.278119553,787.820415928855,12739.7351992027,3821.9205597608,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-17,30604.4200587057,749.183866275171,12013.0246582709,3603.90739748126,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-18,28817.453728208,727.924929613112,11736.1818725231,3520.85456175694,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-19,28803.339467779,677.12712010243,10727.519244612,3218.2557733836,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-20,25819.1137762972,643.615721877141,10163.0206912278,3048.90620736833,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-21,24587.5133000702,614.307574595352,9707.30024736443,2912.19007420933,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-22,23751.3821256686,542.508383379564,8189.56952988825,2456.87085896648,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-23,18624.2989452838,509.589407968106,7651.10501467643,2295.33150440293,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-24,17392.8425678951,480.520986330835,7204.36343205201,2161.3090296156,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-25,16482.4588691315,469.447274900925,7200.83486694474,2160.25046008342,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-26,17298.0869316246,429.10076978448,6454.77844407431,1936.43353322229,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-27,15091.0856872969,406.520827649111,6146.87832501754,1844.06349750526,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-28,14598.6961167012,388.292009894577,5937.84553141714,1781.35365942514,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-29,14457.6806324057,327.58278119553,4656.07473632095,1396.82242089628,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-30,9982.34644331584,306.044200587057,4348.21064197378,1304.46319259213,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-01,9374.25022756996,288.17453728208,4120.61471728287,1236.18441518486,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-02,9046.62868222474,288.03339467779,4324.52173290614,1297.35651987184,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-03,10405.8457267117,258.191137762972,3772.77142182423,1131.83142654727,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-04,8701.66719516554,245.875133000702,3649.67402917529,1094.90220875259,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-05,8681.25356404178,237.513821256686,3614.42015810143,1084.32604743043,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-06,8979.10984571449,186.242989452838,2495.58661082896,748.675983248688,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-07,4911.11867997873,173.928425678951,2343.56255689249,703.068767067747,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-08,4688.37855565973,164.824588691315,2261.65717055619,678.497151166856,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-09,4717.96454864831,172.980869316246,2601.46143167794,780.438429503381,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-10,6407.82027115467,150.910856872969,2175.41679879138,652.625039637415,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-11,5007.46135789756,145.986961167012,2170.31339101045,651.094017303134,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-12,5270.23403474708,144.576806324057,2244.77746142862,673.433238428586,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-13,5829.8479521488,99.8234644331584,1227.77966999468,368.333900998405,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-14,2003.49565608281,93.7425022756996,1172.09463891493,351.62839167448,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-15,2008.01128835873,90.4662868222474,1179.49113716208,353.847341148624,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-16,2247.29103922244,104.058457267117,1601.95506778867,480.5865203366,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-17,4130.42179120816,87.0166719516554,1251.86533947439,375.559601842317,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-18,2907.02303068231,86.8125356404178,1317.55850868677,395.267552606031,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-19,3334.11123164871,89.7910984571449,1457.4619880372,437.23859641116,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-20,4045.10738453282,49.1111867997873,500.873914020703,150.262174206211,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-21,358.084090960607,46.8837855565973,502.002822089682,150.600846626905,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-22,493.214004494735,47.1796454864831,561.822759805611,168.546827941683,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-23,852.709356109784,64.0782027115467,1032.60544780204,309.781634340612,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-24,2846.39133551298,50.0746135789756,726.755757670578,218.026727301173,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-25,1724.00136358212,52.7023403474708,833.527807912179,250.058342373654,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-26,2244.6863040503,58.298479521488,1011.2768461332,303.383053839961,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-26,5495.37105007145,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-27,5523.86235728141,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-28,5468.38821934122,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-01,5295.19070451096,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-02,5815.45231658448,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-03,5889.98555933247,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-04,5856.66500680199,NA,1373.84276251786,412.152828755358,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-05,5604.48963400115,NA,1380.96558932035,414.289676796106,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-06,5541.0585247529,NA,1367.0970548353,410.129116450591,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-07,5394.20982332019,NA,1323.79767612774,397.139302838322,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-08,5132.03841308788,NA,1453.86307914612,436.158923743836,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-09,5568.00199105177,NA,1472.49638983312,441.748916949935,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-10,5553.03832229502,NA,1464.1662517005,439.249875510149,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-11,5432.30952316213,54.9537105007145,1401.12240850029,420.336722550086,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-12,5097.02566233051,55.2386235728141,1385.26463118822,415.579389356467,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-13,4958.52196915302,54.6838821934122,1348.55245583005,404.565736749014,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-14,4742.38036542828,52.9519070451096,1283.00960327197,384.902880981591,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-15,4418.35021212271,58.1545231658449,1392.00049776294,417.600149328883,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-16,4801.64157619649,58.8998555933247,1388.25958057375,416.477874172126,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-17,4733.86819724022,58.5666500680199,1358.07738079053,407.42321423716,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-18,4566.63213104142,56.0448963400115,1274.25641558263,382.276924674789,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-19,4192.35568718384,55.410585247529,1239.63049228825,371.889147686476,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-20,4023.43733697382,53.9420982332019,1185.59509135707,355.678527407121,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-21,3783.01838904542,51.3203841308788,1104.58755303068,331.376265909203,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-22,3441.42705739274,55.6800199105177,1200.41039404912,360.123118214737,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-23,3814.61846299253,55.5303832229502,1183.46704931006,355.040114793017,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-24,3735.95144741581,54.3230952316213,1141.65803276035,342.497409828106,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-25,3562.18168615899,50.9702566233051,1048.08892179596,314.426676538788,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-26,3186.48700190137,49.5852196915302,1005.85933424345,301.757800273036,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-27,3022.81984343691,47.4238036542828,945.754597261355,283.726379178406,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-28,2791.64559184879,44.1835021212271,860.356764348186,258.107029304456,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-29,2463.52467524479,48.0164157619649,953.654615748131,286.096384724439,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-30,2854.74088111043,47.3386819724022,933.987861853952,280.196358556186,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-31,2792.20094732085,45.6663213104142,890.545421539746,267.163626461924,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-01,2636.61313306747,41.9235568718384,796.621750475342,238.986525142602,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-02,2281.62025362121,40.2343733697382,755.704960859228,226.711488257768,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-03,2142.22320630745,37.8301838904542,697.911397962199,209.37341938866,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-04,1936.81809214019,34.4142705739274,615.881168811196,184.764350643359,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-05,1636.11098348404,38.1461846299253,713.685220277607,214.105566083282,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-06,2056.60051817375,37.3595144741581,698.050236830212,209.415071049063,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-07,2020.56178463724,35.6218168615899,659.153283266869,197.745984980061,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-08,1891.66589727088,31.8648700190137,570.405063405304,171.121519021591,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-09,1563.93370254379,30.2281984343691,535.555801576863,160.666740473059,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-10,1453.15557829528,27.9164559184879,484.204523035048,145.261356910514,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-11,1276.30575132508,24.6352467524479,409.02774587101,122.708323761303,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-12,1225.73782832883,28.5474088111043,514.150129543438,154.245038863031,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-13,1681.70310715649,27.9220094732085,505.140446159311,151.542133847793,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-14,1663.48137842716,26.3661313306747,472.91647431772,141.874942295316,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-15,1549.71009966923,22.8162025362121,390.983425635949,117.295027690785,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-16,1236.6416271733,21.4222320630745,363.28889457382,108.986668372146,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-17,1141.0520776051,19.3681809214019,319.076437831269,95.7229313493808,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-18,978.996499550956,16.3611098348404,306.434457082208,91.9303371246625,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-19,943.061099134486,20.5660051817375,420.425776789122,126.127733036736,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-20,1413.00237392838,20.2056178463724,415.870344606791,124.761103382037,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-21,1406.37282876385,18.9166589727088,387.427524917307,116.228257475192,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-22,1303.65057755358,15.6393370254379,309.160406793326,92.7481220379978,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-23,1001.46880729005,14.5315557829528,285.263019401276,85.5789058203828,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-24,917.296309731038,12.7630575132508,244.749124887739,73.4247374663217,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-25,766.474547261917,12.2573782832883,235.765274783621,70.7295824350864,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-26,741.750146708699,16.8170310715649,353.250593482096,105.975178044629,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-27,1222.34610910133,16.6348137842716,351.593207190962,105.477962157289,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-28,1224.18988587343,15.4971009966923,325.912644388394,97.7737933165183,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-29,1129.08550814912,12.366416271733,250.367201822513,75.1101605467539,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-30,833.822993489668,11.410520776051,229.324077432759,68.7972232298278,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-01,756.346441553667,9.78996499550956,191.618636815479,57.4855910446438,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-02,611.458353986087,9.43061099134485,185.437536677175,55.6312610031525,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-03,592.041319386846,14.1300237392838,305.586527275333,91.6759581825998,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-04,1077.8938126525,14.0637282876385,306.047471468356,91.8142414405069,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-05,1083.49824343314,13.0365057755358,282.271377037279,84.6814131111837,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-06,991.920211426153,10.0146880729005,208.455748372417,62.5367245117251,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-07,700.188461778721,9.17296309731038,189.086610388417,56.725983116525,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-08,626.696598957163,7.66474547261917,152.864588496522,45.8593765489565,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-09,485.718341163452,7.41750146708699,148.010329846711,44.4030989540134,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-10,470.279238976559,12.2234610910133,269.473453163124,80.8420359489372,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-11,959.897783948393,12.2418988587343,270.874560858285,81.2623682574856,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-12,968.011370195412,11.2908550814912,247.980052856538,74.3940158569615,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-13,878.77042955073,8.33822993489668,175.04711544468,52.514134633404,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-14,589.407250557285,7.56346441553667,156.674149739291,47.0022449217872,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-15,518.703386472864,6.11458353986087,121.429585290863,36.4288755872589,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-16,380.47437508913,5.92041319386846,117.56980974414,35.2709429232419,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-17,367.876159959022,10.778938126525,239.974445987098,71.9923337961295,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-18,860.190140278919,10.8349824343314,242.002842548853,72.6008527646559,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-19,869.962104523901,9.91920211426153,219.692607387683,65.9077822163048,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-20,782.283627965768,7.00188461778721,147.351812639321,44.2055437917964,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-21,494.569429975071,6.26696598957163,129.675846618216,38.9027539854648,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-22,425.935927956161,4.85718341163452,95.1185937722825,28.5355781316847,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-23,289.803097594842,4.70279238976559,91.9690399897555,27.5907119969266,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-24,279.431608807938,9.59897783948393,215.04753506973,64.5142605209189,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-25,773.891590593595,9.68011370195412,217.490526130975,65.2471578392926,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-26,784.952264637875,8.7877042955073,195.570906991442,58.6712720974326,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","",2021-02-26,6228.2698251251,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-27,6710.74422899235,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-28,7232.06783951936,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-01,7871.1809892015,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-02,8505.4371556957,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-03,9218.79996662119,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-04,9982.86828119433,NA,1557.06745628128,467.120236884383,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-05,10634.5262968721,NA,1677.68605724809,503.305817174426,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-06,11444.5182863929,NA,1808.01695987984,542.405087963952,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-07,12314.0687329983,NA,1967.79524730037,590.338574190112,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-08,13322.8844675368,NA,2126.35928892393,637.907786677178,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-09,14348.7763180542,NA,2304.6999916553,691.409997496589,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-10,15476.1856530562,NA,2495.71707029858,748.715121089575,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-11,16676.8938942244,62.282698251251,2658.63157421802,797.589472265406,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-12,17788.1122202674,67.1074422899235,2861.12957159822,858.338871479467,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-13,19081.5409294247,72.3206783951936,3078.51718324958,923.555154974875,34,3,3,2,4,2,3,2,4,2,3,2,4
