"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","countrycode","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
2020-08-13,"Taiwan","TWN","TW",0,0,481,7,"TW",23568378,1.21428571428571,476.5,12.1428571428571,2.02177680619345e-05,5.1521819375339e-08,5.1521819375339e-07,2.02177680619345e-05,5.1521819375339e-08,5.1521819375339e-07
2020-08-14,"Taiwan","TWN","TW",0,0,481,7,"TW",23568378,1.21428571428571,477.5,12.1428571428571,2.02601977955377e-05,5.1521819375339e-08,5.1521819375339e-07,2.02601977955377e-05,5.1521819375339e-08,5.1521819375339e-07
2020-08-15,"Taiwan","TWN","TW",1,0,482,7,"TW",23568378,0.785714285714286,478.071428571429,7.85714285714286,2.02844433575967e-05,3.33376478311017e-08,3.33376478311017e-07,2.02844433575967e-05,3.33376478311017e-08,3.33376478311017e-07
2020-08-16,"Taiwan","TWN","TW",2,0,484,7,"TW",23568378,0.857142857142857,478.714285714286,8.57142857142857,2.03117196149131e-05,3.63683430884746e-08,3.63683430884746e-07,2.03117196149131e-05,3.63683430884746e-08,3.63683430884746e-07
2020-08-17,"Taiwan","TWN","TW",1,0,485,7,"TW",23568378,0.928571428571429,479.5,9.28571428571429,2.03450572627442e-05,3.93990383458475e-08,3.93990383458475e-07,2.03450572627442e-05,3.93990383458475e-08,3.93990383458475e-07
2020-08-18,"Taiwan","TWN","TW",1,0,486,7,"TW",23568378,0.857142857142857,480.214285714286,8.57142857142857,2.03753642153179e-05,3.63683430884746e-08,3.63683430884746e-07,2.03753642153179e-05,3.63683430884746e-08,3.63683430884746e-07
2020-08-19,"Taiwan","TWN","TW",0,0,486,7,"TW",23568378,0.857142857142857,480.928571428571,8.57142857142857,2.04056711678916e-05,3.63683430884746e-08,3.63683430884746e-07,2.04056711678916e-05,3.63683430884746e-08,3.63683430884746e-07
2020-08-20,"Taiwan","TWN","TW",0,0,486,7,"TW",23568378,0.785714285714286,481.571428571429,7.85714285714286,2.0432947425208e-05,3.33376478311017e-08,3.33376478311017e-07,2.0432947425208e-05,3.33376478311017e-08,3.33376478311017e-07
2020-08-21,"Taiwan","TWN","TW",1,0,487,7,"TW",23568378,0.857142857142857,482.285714285714,8.57142857142857,2.04632543777817e-05,3.63683430884746e-08,3.63683430884746e-07,2.04632543777817e-05,3.63683430884746e-08,3.63683430884746e-07
2020-08-22,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.714285714285714,482.857142857143,7.14285714285714,2.04874999398407e-05,3.03069525737288e-08,3.03069525737288e-07,2.04874999398407e-05,3.03069525737288e-08,3.03069525737288e-07
2020-08-23,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.714285714285714,483.571428571429,7.14285714285714,2.05178068924144e-05,3.03069525737288e-08,3.03069525737288e-07,2.05178068924144e-05,3.03069525737288e-08,3.03069525737288e-07
2020-08-24,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.714285714285714,484.285714285714,7.14285714285714,2.05481138449882e-05,3.03069525737288e-08,3.03069525737288e-07,2.05481138449882e-05,3.03069525737288e-08,3.03069525737288e-07
2020-08-25,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.5,484.785714285714,5,2.05693287117898e-05,2.12148668016102e-08,2.12148668016102e-07,2.05693287117898e-05,2.12148668016102e-08,2.12148668016102e-07
2020-08-26,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.428571428571429,485.214285714286,4.28571428571429,2.0587512883334e-05,1.81841715442373e-08,1.81841715442373e-07,2.0587512883334e-05,1.81841715442373e-08,1.81841715442373e-07
2020-08-27,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.428571428571429,485.642857142857,4.28571428571429,2.06056970548782e-05,1.81841715442373e-08,1.81841715442373e-07,2.06056970548782e-05,1.81841715442373e-08,1.81841715442373e-07
2020-08-28,"Taiwan","TWN","TW",0,0,487,7,"TW",23568378,0.428571428571429,486.071428571429,4.28571428571429,2.06238812264225e-05,1.81841715442373e-08,1.81841715442373e-07,2.06238812264225e-05,1.81841715442373e-08,1.81841715442373e-07
2020-08-29,"Taiwan","TWN","TW",1,0,488,7,"TW",23568378,0.428571428571429,486.5,4.28571428571429,2.06420653979667e-05,1.81841715442373e-08,1.81841715442373e-07,2.06420653979667e-05,1.81841715442373e-08,1.81841715442373e-07
2020-08-30,"Taiwan","TWN","TW",0,0,488,7,"TW",23568378,0.285714285714286,486.785714285714,2.85714285714286,2.06541881789962e-05,1.21227810294915e-08,1.21227810294915e-07,2.06541881789962e-05,1.21227810294915e-08,1.21227810294915e-07
2020-08-31,"Taiwan","TWN","TW",0,0,488,7,"TW",23568378,0.214285714285714,487,2.14285714285714,2.06632802647683e-05,9.09208577211865e-09,9.09208577211865e-08,2.06632802647683e-05,9.09208577211865e-09,9.09208577211865e-08
2020-09-01,"Taiwan","TWN","TW",0,0,488,7,"TW",23568378,0.142857142857143,487.142857142857,1.42857142857143,2.06693416552831e-05,6.06139051474577e-09,6.06139051474577e-08,2.06693416552831e-05,6.06139051474577e-09,6.06139051474577e-08
2020-09-02,"Taiwan","TWN","TW",1,0,489,7,"TW",23568378,0.214285714285714,487.357142857143,2.14285714285714,2.06784337410552e-05,9.09208577211865e-09,9.09208577211865e-08,2.06784337410552e-05,9.09208577211865e-09,9.09208577211865e-08
2020-09-03,"Taiwan","TWN","TW",0,0,489,7,"TW",23568378,0.214285714285714,487.571428571429,2.14285714285714,2.06875258268273e-05,9.09208577211865e-09,9.09208577211865e-08,2.06875258268273e-05,9.09208577211865e-09,9.09208577211865e-08
2020-09-04,"Taiwan","TWN","TW",1,0,490,7,"TW",23568378,0.214285714285714,487.785714285714,2.14285714285714,2.06966179125994e-05,9.09208577211865e-09,9.09208577211865e-08,2.06966179125994e-05,9.09208577211865e-09,9.09208577211865e-08
2020-09-05,"Taiwan","TWN","TW",2,0,492,7,"TW",23568378,0.357142857142857,488.142857142857,3.57142857142857,2.07117713888863e-05,1.51534762868644e-08,1.51534762868644e-07,2.07117713888863e-05,1.51534762868644e-08,1.51534762868644e-07
2020-09-06,"Taiwan","TWN","TW",1,0,493,7,"TW",23568378,0.428571428571429,488.571428571429,4.28571428571429,2.07299555604305e-05,1.81841715442373e-08,1.81841715442373e-07,2.07299555604305e-05,1.81841715442373e-08,1.81841715442373e-07
2020-09-07,"Taiwan","TWN","TW",1,0,494,7,"TW",23568378,0.5,489.071428571429,5,2.07511704272321e-05,2.12148668016102e-08,2.12148668016102e-07,2.07511704272321e-05,2.12148668016102e-08,2.12148668016102e-07
2020-09-08,"Taiwan","TWN","TW",1,0,495,7,"TW",23568378,0.571428571428571,489.642857142857,5.71428571428571,2.07754159892911e-05,2.42455620589831e-08,2.42455620589831e-07,2.07754159892911e-05,2.42455620589831e-08,2.42455620589831e-07
2020-09-09,"Taiwan","TWN","TW",0,0,495,7,"TW",23568378,0.571428571428571,490.214285714286,5.71428571428571,2.07996615513501e-05,2.42455620589831e-08,2.42455620589831e-07,2.07996615513501e-05,2.42455620589831e-08,2.42455620589831e-07
2020-09-10,"Taiwan","TWN","TW",1,0,496,7,"TW",23568378,0.642857142857143,490.857142857143,6.42857142857143,2.08269378086665e-05,2.7276257316356e-08,2.7276257316356e-07,2.08269378086665e-05,2.7276257316356e-08,2.7276257316356e-07
2020-09-11,"Taiwan","TWN","TW",2,0,498,7,"TW",23568378,0.785714285714286,491.642857142857,7.85714285714286,2.08602754564976e-05,3.33376478311017e-08,3.33376478311017e-07,2.08602754564976e-05,3.33376478311017e-08,3.33376478311017e-07
2020-09-12,"Taiwan","TWN","TW",0,0,498,7,"TW",23568378,0.714285714285714,492.357142857143,7.14285714285714,2.08905824090713e-05,3.03069525737288e-08,3.03069525737288e-07,2.08905824090713e-05,3.03069525737288e-08,3.03069525737288e-07
2020-09-13,"Taiwan","TWN","TW",0,0,498,7,"TW",23568378,0.714285714285714,493.071428571429,7.14285714285714,2.0920889361645e-05,3.03069525737288e-08,3.03069525737288e-07,2.0920889361645e-05,3.03069525737288e-08,3.03069525737288e-07
2020-09-14,"Taiwan","TWN","TW",1,0,499,7,"TW",23568378,0.785714285714286,493.857142857143,7.85714285714286,2.09542270094761e-05,3.33376478311017e-08,3.33376478311017e-07,2.09542270094761e-05,3.33376478311017e-08,3.33376478311017e-07
2020-09-15,"Taiwan","TWN","TW",0,0,499,7,"TW",23568378,0.785714285714286,494.642857142857,7.85714285714286,2.09875646573072e-05,3.33376478311017e-08,3.33376478311017e-07,2.09875646573072e-05,3.33376478311017e-08,3.33376478311017e-07
2020-09-16,"Taiwan","TWN","TW",1,0,500,7,"TW",23568378,0.785714285714286,495.428571428571,7.85714285714286,2.10209023051383e-05,3.33376478311017e-08,3.33376478311017e-07,2.10209023051383e-05,3.33376478311017e-08,3.33376478311017e-07
2020-09-17,"Taiwan","TWN","TW",3,0,503,7,"TW",23568378,1,496.428571428571,10,2.10633320387415e-05,4.24297336032204e-08,4.24297336032204e-07,2.10633320387415e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-18,"Taiwan","TWN","TW",0,0,503,7,"TW",23568378,0.928571428571429,497.357142857143,9.28571428571429,2.11027310770874e-05,3.93990383458475e-08,3.93990383458475e-07,2.11027310770874e-05,3.93990383458475e-08,3.93990383458475e-07
2020-09-19,"Taiwan","TWN","TW",3,0,506,7,"TW",23568378,1,498.357142857143,10,2.11451608106906e-05,4.24297336032204e-08,4.24297336032204e-07,2.11451608106906e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-20,"Taiwan","TWN","TW",1,0,507,7,"TW",23568378,1,499.357142857143,10,2.11875905442938e-05,4.24297336032204e-08,4.24297336032204e-07,2.11875905442938e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-21,"Taiwan","TWN","TW",2,0,509,7,"TW",23568378,1.07142857142857,500.428571428571,10.7142857142857,2.12330509731544e-05,4.54604288605933e-08,4.54604288605933e-07,2.12330509731544e-05,4.54604288605933e-08,4.54604288605933e-07
2020-09-22,"Taiwan","TWN","TW",0,0,509,7,"TW",23568378,1,501.428571428571,10,2.12754807067576e-05,4.24297336032204e-08,4.24297336032204e-07,2.12754807067576e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-23,"Taiwan","TWN","TW",0,0,509,7,"TW",23568378,1,502.428571428571,10,2.13179104403609e-05,4.24297336032204e-08,4.24297336032204e-07,2.13179104403609e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-24,"Taiwan","TWN","TW",0,0,509,7,"TW",23568378,0.928571428571429,503.357142857143,9.28571428571429,2.13573094787067e-05,3.93990383458475e-08,3.93990383458475e-07,2.13573094787067e-05,3.93990383458475e-08,3.93990383458475e-07
2020-09-25,"Taiwan","TWN","TW",1,0,510,7,"TW",23568378,0.857142857142857,504.214285714286,8.57142857142857,2.13936778217952e-05,3.63683430884746e-08,3.63683430884746e-07,2.13936778217952e-05,3.63683430884746e-08,3.63683430884746e-07
2020-09-26,"Taiwan","TWN","TW",0,0,510,7,"TW",23568378,0.857142857142857,505.071428571429,8.57142857142857,2.14300461648837e-05,3.63683430884746e-08,3.63683430884746e-07,2.14300461648837e-05,3.63683430884746e-08,3.63683430884746e-07
2020-09-27,"Taiwan","TWN","TW",0,0,510,7,"TW",23568378,0.857142857142857,505.928571428571,8.57142857142857,2.14664145079721e-05,3.63683430884746e-08,3.63683430884746e-07,2.14664145079721e-05,3.63683430884746e-08,3.63683430884746e-07
2020-09-28,"Taiwan","TWN","TW",3,0,513,7,"TW",23568378,1,506.928571428571,10,2.15088442415754e-05,4.24297336032204e-08,4.24297336032204e-07,2.15088442415754e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-29,"Taiwan","TWN","TW",0,0,513,7,"TW",23568378,1,507.928571428571,10,2.15512739751786e-05,4.24297336032204e-08,4.24297336032204e-07,2.15512739751786e-05,4.24297336032204e-08,4.24297336032204e-07
2020-09-30,"Taiwan","TWN","TW",1,0,514,7,"TW",23568378,1,508.928571428571,10,2.15937037087818e-05,4.24297336032204e-08,4.24297336032204e-07,2.15937037087818e-05,4.24297336032204e-08,4.24297336032204e-07
2020-10-01,"Taiwan","TWN","TW",1,0,515,7,"TW",23568378,0.857142857142857,509.785714285714,8.57142857142857,2.16300720518703e-05,3.63683430884746e-08,3.63683430884746e-07,2.16300720518703e-05,3.63683430884746e-08,3.63683430884746e-07
2020-10-02,"Taiwan","TWN","TW",2,0,517,7,"TW",23568378,1,510.785714285714,10,2.16725017854735e-05,4.24297336032204e-08,4.24297336032204e-07,2.16725017854735e-05,4.24297336032204e-08,4.24297336032204e-07
2020-10-03,"Taiwan","TWN","TW",0,0,517,7,"TW",23568378,0.785714285714286,511.571428571429,7.85714285714286,2.17058394333046e-05,3.33376478311017e-08,3.33376478311017e-07,2.17058394333046e-05,3.33376478311017e-08,3.33376478311017e-07
2020-10-04,"Taiwan","TWN","TW",0,0,517,7,"TW",23568378,0.714285714285714,512.285714285714,7.14285714285714,2.17361463858783e-05,3.03069525737288e-08,3.03069525737288e-07,2.17361463858783e-05,3.03069525737288e-08,3.03069525737288e-07
2020-10-05,"Taiwan","TWN","TW",1,0,518,7,"TW",23568378,0.642857142857143,512.928571428571,6.42857142857143,2.17634226431947e-05,2.7276257316356e-08,2.7276257316356e-07,2.17634226431947e-05,2.7276257316356e-08,2.7276257316356e-07
2020-10-06,"Taiwan","TWN","TW",3,0,521,7,"TW",23568378,0.857142857142857,513.785714285714,8.57142857142857,2.17997909862832e-05,3.63683430884746e-08,3.63683430884746e-07,2.17997909862832e-05,3.63683430884746e-08,3.63683430884746e-07
2020-10-07,"Taiwan","TWN","TW",2,0,523,7,"TW",23568378,1,514.785714285714,10,2.18422207198864e-05,4.24297336032204e-08,4.24297336032204e-07,2.18422207198864e-05,4.24297336032204e-08,4.24297336032204e-07
2020-10-08,"Taiwan","TWN","TW",1,0,524,7,"TW",23568378,1.07142857142857,515.857142857143,10.7142857142857,2.1887681148747e-05,4.54604288605933e-08,4.54604288605933e-07,2.1887681148747e-05,4.54604288605933e-08,4.54604288605933e-07
2020-10-09,"Taiwan","TWN","TW",3,0,527,7,"TW",23568378,1.21428571428571,517.071428571429,12.1428571428571,2.19392029681223e-05,5.1521819375339e-08,5.1521819375339e-07,2.19392029681223e-05,5.1521819375339e-08,5.1521819375339e-07
2020-10-10,"Taiwan","TWN","TW",0,0,527,7,"TW",23568378,1.21428571428571,518.285714285714,12.1428571428571,2.19907247874977e-05,5.1521819375339e-08,5.1521819375339e-07,2.19907247874977e-05,5.1521819375339e-08,5.1521819375339e-07
2020-10-11,"Taiwan","TWN","TW",0,0,527,7,"TW",23568378,1.21428571428571,519.5,12.1428571428571,2.2042246606873e-05,5.1521819375339e-08,5.1521819375339e-07,2.2042246606873e-05,5.1521819375339e-08,5.1521819375339e-07
2020-10-12,"Taiwan","TWN","TW",2,0,529,7,"TW",23568378,1.14285714285714,520.642857142857,11.4285714285714,2.2090737730991e-05,4.84911241179661e-08,4.84911241179662e-07,2.2090737730991e-05,4.84911241179661e-08,4.84911241179662e-07
2020-10-13,"Taiwan","TWN","TW",1,0,530,7,"TW",23568378,1.21428571428571,521.857142857143,12.1428571428571,2.21422595503663e-05,5.1521819375339e-08,5.1521819375339e-07,2.21422595503663e-05,5.1521819375339e-08,5.1521819375339e-07
2020-10-14,"Taiwan","TWN","TW",0,0,530,7,"TW",23568378,1.14285714285714,523,11.4285714285714,2.21907506744843e-05,4.84911241179661e-08,4.84911241179662e-07,2.21907506744843e-05,4.84911241179661e-08,4.84911241179662e-07
2020-10-15,"Taiwan","TWN","TW",1,0,531,7,"TW",23568378,1.14285714285714,524.142857142857,11.4285714285714,2.22392417986022e-05,4.84911241179661e-08,4.84911241179662e-07,2.22392417986022e-05,4.84911241179661e-08,4.84911241179662e-07
2020-10-16,"Taiwan","TWN","TW",4,0,535,7,"TW",23568378,1.28571428571429,525.428571428571,12.8571428571429,2.22937943132349e-05,5.45525146327119e-08,5.45525146327119e-07,2.22937943132349e-05,5.45525146327119e-08,5.45525146327119e-07
2020-10-17,"Taiwan","TWN","TW",0,0,535,7,"TW",23568378,1.28571428571429,526.714285714286,12.8571428571429,2.23483468278676e-05,5.45525146327119e-08,5.45525146327119e-07,2.23483468278676e-05,5.45525146327119e-08,5.45525146327119e-07
2020-10-18,"Taiwan","TWN","TW",0,0,535,7,"TW",23568378,1.28571428571429,528,12.8571428571429,2.24028993425004e-05,5.45525146327119e-08,5.45525146327119e-07,2.24028993425004e-05,5.45525146327119e-08,5.45525146327119e-07
2020-10-19,"Taiwan","TWN","TW",5,0,540,7,"TW",23568378,1.57142857142857,529.571428571429,15.7142857142857,2.24695746381626e-05,6.66752956622035e-08,6.66752956622035e-07,2.24695746381626e-05,6.66752956622035e-08,6.66752956622035e-07
2020-10-20,"Taiwan","TWN","TW",3,0,543,7,"TW",23568378,1.57142857142857,531.142857142857,15.7142857142857,2.25362499338248e-05,6.66752956622035e-08,6.66752956622035e-07,2.25362499338248e-05,6.66752956622035e-08,6.66752956622035e-07
2020-10-21,"Taiwan","TWN","TW",1,0,544,7,"TW",23568378,1.5,532.642857142857,15,2.25998945342296e-05,6.36446004048306e-08,6.36446004048306e-07,2.25998945342296e-05,6.36446004048306e-08,6.36446004048306e-07
2020-10-22,"Taiwan","TWN","TW",4,0,548,7,"TW",23568378,1.71428571428571,534.357142857143,17.1428571428571,2.26726312204066e-05,7.27366861769492e-08,7.27366861769492e-07,2.26726312204066e-05,7.27366861769492e-08,7.27366861769492e-07
2020-10-23,"Taiwan","TWN","TW",0,0,548,7,"TW",23568378,1.5,535.857142857143,15,2.27362758208114e-05,6.36446004048306e-08,6.36446004048306e-07,2.27362758208114e-05,6.36446004048306e-08,6.36446004048306e-07
2020-10-24,"Taiwan","TWN","TW",2,0,550,7,"TW",23568378,1.64285714285714,537.5,16.4285714285714,2.2805981811731e-05,6.97059909195763e-08,6.97059909195763e-07,2.2805981811731e-05,6.97059909195763e-08,6.97059909195763e-07
2020-10-25,"Taiwan","TWN","TW",0,0,550,7,"TW",23568378,1.64285714285714,539.142857142857,16.4285714285714,2.28756878026505e-05,6.97059909195763e-08,6.97059909195763e-07,2.28756878026505e-05,6.97059909195763e-08,6.97059909195763e-07
2020-10-26,"Taiwan","TWN","TW",0,0,550,7,"TW",23568378,1.5,540.642857142857,15,2.29393324030554e-05,6.36446004048306e-08,6.36446004048306e-07,2.29393324030554e-05,6.36446004048306e-08,6.36446004048306e-07
2020-10-27,"Taiwan","TWN","TW",0,0,550,7,"TW",23568378,1.42857142857143,542.071428571429,14.2857142857143,2.29999463082028e-05,6.06139051474577e-08,6.06139051474577e-07,2.29999463082028e-05,6.06139051474577e-08,6.06139051474577e-07
2020-10-28,"Taiwan","TWN","TW",0,0,550,7,"TW",23568378,1.42857142857143,543.5,14.2857142857143,2.30605602133503e-05,6.06139051474577e-08,6.06139051474577e-07,2.30605602133503e-05,6.06139051474577e-08,6.06139051474577e-07
2020-10-29,"Taiwan","TWN","TW",3,0,553,7,"TW",23568378,1.57142857142857,545.071428571429,15.7142857142857,2.31272355090125e-05,6.66752956622035e-08,6.66752956622035e-07,2.31272355090125e-05,6.66752956622035e-08,6.66752956622035e-07
2020-10-30,"Taiwan","TWN","TW",1,0,554,7,"TW",23568378,1.35714285714286,546.428571428571,13.5714285714286,2.31848187189026e-05,5.75832098900848e-08,5.75832098900848e-07,2.31848187189026e-05,5.75832098900848e-08,5.75832098900848e-07
2020-10-31,"Taiwan","TWN","TW",1,0,555,7,"TW",23568378,1.42857142857143,547.857142857143,14.2857142857143,2.324543262405e-05,6.06139051474577e-08,6.06139051474577e-07,2.324543262405e-05,6.06139051474577e-08,6.06139051474577e-07
2020-11-01,"Taiwan","TWN","TW",3,0,558,7,"TW",23568378,1.64285714285714,549.5,16.4285714285714,2.33151386149696e-05,6.97059909195763e-08,6.97059909195763e-07,2.33151386149696e-05,6.97059909195763e-08,6.97059909195763e-07
2020-11-02,"Taiwan","TWN","TW",5,0,563,7,"TW",23568378,1.64285714285714,551.142857142857,16.4285714285714,2.33848446058892e-05,6.97059909195763e-08,6.97059909195763e-07,2.33848446058892e-05,6.97059909195763e-08,6.97059909195763e-07
2020-11-03,"Taiwan","TWN","TW",4,0,567,7,"TW",23568378,1.71428571428571,552.857142857143,17.1428571428571,2.34575812920661e-05,7.27366861769492e-08,7.27366861769492e-07,2.34575812920661e-05,7.27366861769492e-08,7.27366861769492e-07
2020-11-04,"Taiwan","TWN","TW",1,0,568,7,"TW",23568378,1.71428571428571,554.571428571429,17.1428571428571,2.35303179782431e-05,7.27366861769492e-08,7.27366861769492e-07,2.35303179782431e-05,7.27366861769492e-08,7.27366861769492e-07
2020-11-05,"Taiwan","TWN","TW",1,0,569,7,"TW",23568378,1.5,556.071428571429,15,2.35939625786479e-05,6.36446004048306e-08,6.36446004048306e-07,2.35939625786479e-05,6.36446004048306e-08,6.36446004048306e-07
2020-11-06,"Taiwan","TWN","TW",4,0,573,7,"TW",23568378,1.78571428571429,557.857142857143,17.8571428571429,2.36697299600822e-05,7.57673814343221e-08,7.57673814343221e-07,2.36697299600822e-05,7.57673814343221e-08,7.57673814343221e-07
2020-11-07,"Taiwan","TWN","TW",0,0,573,7,"TW",23568378,1.64285714285714,559.5,16.4285714285714,2.37394359510018e-05,6.97059909195763e-08,6.97059909195763e-07,2.37394359510018e-05,6.97059909195763e-08,6.97059909195763e-07
2020-11-08,"Taiwan","TWN","TW",4,0,577,7,"TW",23568378,1.92857142857143,561.428571428571,19.2857142857143,2.38212647229509e-05,8.18287719490679e-08,8.18287719490679e-07,2.38212647229509e-05,8.18287719490679e-08,8.18287719490679e-07
2020-11-09,"Taiwan","TWN","TW",1,0,578,7,"TW",23568378,2,563.428571428571,20,2.39061241901573e-05,8.48594672064408e-08,8.48594672064408e-07,2.39061241901573e-05,8.48594672064408e-08,8.48594672064408e-07
2020-11-10,"Taiwan","TWN","TW",2,0,580,7,"TW",23568378,2.14285714285714,565.571428571429,21.4285714285714,2.39970450478785e-05,9.09208577211865e-08,9.09208577211865e-07,2.39970450478785e-05,9.09208577211865e-08,9.09208577211865e-07
2020-11-11,"Taiwan","TWN","TW",4,0,584,7,"TW",23568378,2.42857142857143,568,24.2857142857143,2.41000886866292e-05,1.03043638750678e-07,1.03043638750678e-06,2.41000886866292e-05,1.03043638750678e-07,1.03043638750678e-06
2020-11-12,"Taiwan","TWN","TW",5,0,589,7,"TW",23568378,2.57142857142857,570.571428571429,25.7142857142857,2.42091937158946e-05,1.09105029265424e-07,1.09105029265424e-06,2.42091937158946e-05,1.09105029265424e-07,1.09105029265424e-06
2020-11-13,"Taiwan","TWN","TW",8,0,597,7,"TW",23568378,3.07142857142857,573.642857142857,30.7142857142857,2.43395136119616e-05,1.30319896067034e-07,1.30319896067034e-06,2.43395136119616e-05,1.30319896067034e-07,1.30319896067034e-06
2020-11-14,"Taiwan","TWN","TW",3,0,600,7,"TW",23568378,3.21428571428571,576.857142857143,32.1428571428571,2.44758948985434e-05,1.3638128658178e-07,1.3638128658178e-06,2.44758948985434e-05,1.3638128658178e-07,1.3638128658178e-06
2020-11-15,"Taiwan","TWN","TW",2,0,602,7,"TW",23568378,3.14285714285714,580,31.4285714285714,2.46092454898678e-05,1.33350591324407e-07,1.33350591324407e-06,2.46092454898678e-05,1.33350591324407e-07,1.33350591324407e-06
2020-11-16,"Taiwan","TWN","TW",1,0,603,7,"TW",23568378,2.85714285714286,582.857142857143,28.5714285714286,2.47304733001627e-05,1.21227810294915e-07,1.21227810294915e-06,2.47304733001627e-05,1.21227810294915e-07,1.21227810294915e-06
2020-11-17,"Taiwan","TWN","TW",2,0,605,7,"TW",23568378,2.71428571428571,585.571428571429,27.1428571428571,2.48456397199429e-05,1.1516641978017e-07,1.1516641978017e-06,2.48456397199429e-05,1.1516641978017e-07,1.1516641978017e-06
2020-11-18,"Taiwan","TWN","TW",2,0,607,7,"TW",23568378,2.78571428571429,588.357142857143,27.8571428571429,2.49638368349804e-05,1.18197115037542e-07,1.18197115037542e-06,2.49638368349804e-05,1.18197115037542e-07,1.18197115037542e-06
2020-11-19,"Taiwan","TWN","TW",2,0,609,7,"TW",23568378,2.85714285714286,591.214285714286,28.5714285714286,2.50850646452754e-05,1.21227810294915e-07,1.21227810294915e-06,2.50850646452754e-05,1.21227810294915e-07,1.21227810294915e-06
2020-11-20,"Taiwan","TWN","TW",2,0,611,7,"TW",23568378,2.71428571428571,593.928571428571,27.1428571428571,2.52002310650555e-05,1.1516641978017e-07,1.1516641978017e-06,2.52002310650555e-05,1.1516641978017e-07,1.1516641978017e-06
2020-11-21,"Taiwan","TWN","TW",0,0,611,7,"TW",23568378,2.71428571428571,596.642857142857,27.1428571428571,2.53153974848357e-05,1.1516641978017e-07,1.1516641978017e-06,2.53153974848357e-05,1.1516641978017e-07,1.1516641978017e-06
2020-11-22,"Taiwan","TWN","TW",6,0,617,7,"TW",23568378,2.85714285714286,599.5,28.5714285714286,2.54366252951306e-05,1.21227810294915e-07,1.21227810294915e-06,2.54366252951306e-05,1.21227810294915e-07,1.21227810294915e-06
2020-11-23,"Taiwan","TWN","TW",1,0,618,7,"TW",23568378,2.85714285714286,602.357142857143,28.5714285714286,2.55578531054255e-05,1.21227810294915e-07,1.21227810294915e-06,2.55578531054255e-05,1.21227810294915e-07,1.21227810294915e-06
2020-11-24,"Taiwan","TWN","TW",0,0,618,7,"TW",23568378,2.71428571428571,605.071428571429,27.1428571428571,2.56730195252057e-05,1.1516641978017e-07,1.1516641978017e-06,2.56730195252057e-05,1.1516641978017e-07,1.1516641978017e-06
2020-11-25,"Taiwan","TWN","TW",5,0,623,7,"TW",23568378,2.78571428571429,607.857142857143,27.8571428571429,2.57912166402432e-05,1.18197115037542e-07,1.18197115037542e-06,2.57912166402432e-05,1.18197115037542e-07,1.18197115037542e-06
2020-11-26,"Taiwan","TWN","TW",2,0,625,7,"TW",23568378,2.57142857142857,610.428571428571,25.7142857142857,2.59003216695087e-05,1.09105029265424e-07,1.09105029265424e-06,2.59003216695087e-05,1.09105029265424e-07,1.09105029265424e-06
2020-11-27,"Taiwan","TWN","TW",14,0,639,7,"TW",23568378,3,613.428571428571,30,2.60276108703183e-05,1.27289200809661e-07,1.27289200809661e-06,2.60276108703183e-05,1.27289200809661e-07,1.27289200809661e-06
2020-11-28,"Taiwan","TWN","TW",9,0,648,7,"TW",23568378,3.42857142857143,616.857142857143,34.2857142857143,2.61730842426722e-05,1.45473372353898e-07,1.45473372353898e-06,2.61730842426722e-05,1.45473372353898e-07,1.45473372353898e-06
2020-11-29,"Taiwan","TWN","TW",3,0,651,7,"TW",23568378,3.5,620.357142857143,35,2.63215883102835e-05,1.48504067611271e-07,1.48504067611271e-06,2.63215883102835e-05,1.48504067611271e-07,1.48504067611271e-06
2020-11-30,"Taiwan","TWN","TW",24,0,675,7,"TW",23568378,5.14285714285714,625.5,51.4285714285714,2.65397983688143e-05,2.18210058530848e-07,2.18210058530848e-06,2.65397983688143e-05,2.18210058530848e-07,2.18210058530848e-06
2020-12-01,"Taiwan","TWN","TW",4,0,679,7,"TW",23568378,5.28571428571429,630.785714285714,52.8571428571429,2.67640698178599e-05,2.24271449045593e-07,2.24271449045593e-06,2.67640698178599e-05,2.24271449045593e-07,2.24271449045593e-06
2020-12-02,"Taiwan","TWN","TW",6,0,685,7,"TW",23568378,5.57142857142857,636.357142857143,55.7142857142857,2.7000464047935e-05,2.36394230075085e-07,2.36394230075085e-06,2.7000464047935e-05,2.36394230075085e-07,2.36394230075085e-06
