"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","countrycode","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
2021-01-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-21,"Macao","MAC","MO",1,0,47,0,"MO",683100,0.0714285714285714,46.0714285714286,0.714285714285714,6.7444632662024e-05,1.04565321956626e-07,1.04565321956626e-06,6.7444632662024e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-22,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.1428571428571,0.714285714285714,6.75491979839806e-05,1.04565321956626e-07,1.04565321956626e-06,6.75491979839806e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-23,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.2142857142857,0.714285714285714,6.76537633059372e-05,1.04565321956626e-07,1.04565321956626e-06,6.76537633059372e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-24,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.2857142857143,0.714285714285714,6.77583286278938e-05,1.04565321956626e-07,1.04565321956626e-06,6.77583286278938e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-25,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.3571428571429,0.714285714285714,6.78628939498505e-05,1.04565321956626e-07,1.04565321956626e-06,6.78628939498505e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-26,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.4285714285714,0.714285714285714,6.79674592718071e-05,1.04565321956626e-07,1.04565321956626e-06,6.79674592718071e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-27,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.5,0.714285714285714,6.80720245937637e-05,1.04565321956626e-07,1.04565321956626e-06,6.80720245937637e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-28,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.5714285714286,0.714285714285714,6.81765899157204e-05,1.04565321956626e-07,1.04565321956626e-06,6.81765899157204e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-29,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.6428571428571,0.714285714285714,6.8281155237677e-05,1.04565321956626e-07,1.04565321956626e-06,6.8281155237677e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-30,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.7142857142857,0.714285714285714,6.83857205596336e-05,1.04565321956626e-07,1.04565321956626e-06,6.83857205596336e-05,1.04565321956626e-07,1.04565321956626e-06
2021-01-31,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.7857142857143,0.714285714285714,6.84902858815902e-05,1.04565321956626e-07,1.04565321956626e-06,6.84902858815902e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-01,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.8571428571429,0.714285714285714,6.85948512035469e-05,1.04565321956626e-07,1.04565321956626e-06,6.85948512035469e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-02,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,46.9285714285714,0.714285714285714,6.86994165255035e-05,1.04565321956626e-07,1.04565321956626e-06,6.86994165255035e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-03,"Macao","MAC","MO",0,0,47,0,"MO",683100,0.0714285714285714,47,0.714285714285714,6.88039818474601e-05,1.04565321956626e-07,1.04565321956626e-06,6.88039818474601e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-04,"Macao","MAC","MO",0,0,47,0,"MO",683100,0,47,0,6.88039818474601e-05,0,0,6.88039818474601e-05,0,0
2021-02-05,"Macao","MAC","MO",1,0,48,0,"MO",683100,0.0714285714285714,47.0714285714286,0.714285714285714,6.89085471694167e-05,1.04565321956626e-07,1.04565321956626e-06,6.89085471694167e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-06,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.1428571428571,0.714285714285714,6.90131124913734e-05,1.04565321956626e-07,1.04565321956626e-06,6.90131124913734e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-07,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.2142857142857,0.714285714285714,6.911767781333e-05,1.04565321956626e-07,1.04565321956626e-06,6.911767781333e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-08,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.2857142857143,0.714285714285714,6.92222431352866e-05,1.04565321956626e-07,1.04565321956626e-06,6.92222431352866e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-09,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.3571428571429,0.714285714285714,6.93268084572432e-05,1.04565321956626e-07,1.04565321956626e-06,6.93268084572432e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-10,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.4285714285714,0.714285714285714,6.94313737791999e-05,1.04565321956626e-07,1.04565321956626e-06,6.94313737791999e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-11,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.5,0.714285714285714,6.95359391011565e-05,1.04565321956626e-07,1.04565321956626e-06,6.95359391011565e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-12,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.5714285714286,0.714285714285714,6.96405044231131e-05,1.04565321956626e-07,1.04565321956626e-06,6.96405044231131e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-13,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.6428571428571,0.714285714285714,6.97450697450697e-05,1.04565321956626e-07,1.04565321956626e-06,6.97450697450697e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-14,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.7142857142857,0.714285714285714,6.98496350670264e-05,1.04565321956626e-07,1.04565321956626e-06,6.98496350670264e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-15,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.7857142857143,0.714285714285714,6.9954200388983e-05,1.04565321956626e-07,1.04565321956626e-06,6.9954200388983e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-16,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.8571428571429,0.714285714285714,7.00587657109396e-05,1.04565321956626e-07,1.04565321956626e-06,7.00587657109396e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-17,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,47.9285714285714,0.714285714285714,7.01633310328963e-05,1.04565321956626e-07,1.04565321956626e-06,7.01633310328963e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-18,"Macao","MAC","MO",0,0,48,0,"MO",683100,0.0714285714285714,48,0.714285714285714,7.02678963548529e-05,1.04565321956626e-07,1.04565321956626e-06,7.02678963548529e-05,1.04565321956626e-07,1.04565321956626e-06
2021-02-19,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-20,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-21,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-22,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-23,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-24,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-25,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-26,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-27,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-02-28,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-01,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-02,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-03,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-04,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-05,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-06,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-07,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-08,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-09,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-10,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-11,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-12,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-13,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-14,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-15,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-16,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-17,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-18,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-19,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-20,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-21,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-22,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-23,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-24,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-25,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-26,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-27,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-28,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-29,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-30,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-03-31,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-01,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-02,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-03,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-04,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-05,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-06,"Macao","MAC","MO",0,0,48,0,"MO",683100,0,48,0,7.02678963548529e-05,0,0,7.02678963548529e-05,0,0
2021-04-07,"Macao","MAC","MO",1,0,49,0,"MO",683100,0.0714285714285714,48.0714285714286,0.714285714285714,7.03724616768095e-05,1.04565321956626e-07,1.04565321956626e-06,7.03724616768095e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-08,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.1428571428571,0.714285714285714,7.04770269987661e-05,1.04565321956626e-07,1.04565321956626e-06,7.04770269987661e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-09,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.2142857142857,0.714285714285714,7.05815923207228e-05,1.04565321956626e-07,1.04565321956626e-06,7.05815923207228e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-10,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.2857142857143,0.714285714285714,7.06861576426794e-05,1.04565321956626e-07,1.04565321956626e-06,7.06861576426794e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-11,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.3571428571429,0.714285714285714,7.0790722964636e-05,1.04565321956626e-07,1.04565321956626e-06,7.0790722964636e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-12,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.4285714285714,0.714285714285714,7.08952882865926e-05,1.04565321956626e-07,1.04565321956626e-06,7.08952882865926e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-13,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.5,0.714285714285714,7.09998536085493e-05,1.04565321956626e-07,1.04565321956626e-06,7.09998536085493e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-14,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.5714285714286,0.714285714285714,7.11044189305059e-05,1.04565321956626e-07,1.04565321956626e-06,7.11044189305059e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-15,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.6428571428571,0.714285714285714,7.12089842524625e-05,1.04565321956626e-07,1.04565321956626e-06,7.12089842524625e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-16,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.7142857142857,0.714285714285714,7.13135495744191e-05,1.04565321956626e-07,1.04565321956626e-06,7.13135495744191e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-17,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.7857142857143,0.714285714285714,7.14181148963758e-05,1.04565321956626e-07,1.04565321956626e-06,7.14181148963758e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-18,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.8571428571429,0.714285714285714,7.15226802183324e-05,1.04565321956626e-07,1.04565321956626e-06,7.15226802183324e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-19,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,48.9285714285714,0.714285714285714,7.1627245540289e-05,1.04565321956626e-07,1.04565321956626e-06,7.1627245540289e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-20,"Macao","MAC","MO",0,0,49,0,"MO",683100,0.0714285714285714,49,0.714285714285714,7.17318108622456e-05,1.04565321956626e-07,1.04565321956626e-06,7.17318108622456e-05,1.04565321956626e-07,1.04565321956626e-06
2021-04-21,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-22,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-23,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-24,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-25,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-26,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-27,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-28,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-29,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-04-30,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-01,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-02,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-03,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-04,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-05,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-06,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-07,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-08,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-09,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-10,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-11,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-12,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-13,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-14,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-15,"Macao","MAC","MO",0,0,49,0,"MO",683100,0,49,0,7.17318108622456e-05,0,0,7.17318108622456e-05,0,0
2021-05-16,"Macao","MAC","MO",1,0,50,0,"MO",683100,0.0714285714285714,49.0714285714286,0.714285714285714,7.18363761842023e-05,1.04565321956626e-07,1.04565321956626e-06,7.18363761842023e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-17,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.1428571428571,0.714285714285714,7.19409415061589e-05,1.04565321956626e-07,1.04565321956626e-06,7.19409415061589e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-18,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.2142857142857,0.714285714285714,7.20455068281155e-05,1.04565321956626e-07,1.04565321956626e-06,7.20455068281155e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-19,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.2857142857143,0.714285714285714,7.21500721500722e-05,1.04565321956626e-07,1.04565321956626e-06,7.21500721500722e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-20,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.3571428571429,0.714285714285714,7.22546374720288e-05,1.04565321956626e-07,1.04565321956626e-06,7.22546374720288e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-21,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.4285714285714,0.714285714285714,7.23592027939854e-05,1.04565321956626e-07,1.04565321956626e-06,7.23592027939854e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-22,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.5,0.714285714285714,7.2463768115942e-05,1.04565321956626e-07,1.04565321956626e-06,7.2463768115942e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-23,"Macao","MAC","MO",0,0,50,0,"MO",683100,0.0714285714285714,49.5714285714286,0.714285714285714,7.25683334378987e-05,1.04565321956626e-07,1.04565321956626e-06,7.25683334378987e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-24,"Macao","MAC","MO",1,0,51,0,"MO",683100,0.142857142857143,49.7142857142857,1.42857142857143,7.27774640818119e-05,2.09130643913253e-07,2.09130643913253e-06,7.27774640818119e-05,2.09130643913253e-07,2.09130643913253e-06
2021-05-25,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.142857142857143,49.8571428571429,1.42857142857143,7.29865947257252e-05,2.09130643913253e-07,2.09130643913253e-06,7.29865947257252e-05,2.09130643913253e-07,2.09130643913253e-06
2021-05-26,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.142857142857143,50,1.42857142857143,7.31957253696384e-05,2.09130643913253e-07,2.09130643913253e-06,7.31957253696384e-05,2.09130643913253e-07,2.09130643913253e-06
2021-05-27,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.142857142857143,50.1428571428571,1.42857142857143,7.34048560135517e-05,2.09130643913253e-07,2.09130643913253e-06,7.34048560135517e-05,2.09130643913253e-07,2.09130643913253e-06
2021-05-28,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.142857142857143,50.2857142857143,1.42857142857143,7.36139866574649e-05,2.09130643913253e-07,2.09130643913253e-06,7.36139866574649e-05,2.09130643913253e-07,2.09130643913253e-06
2021-05-29,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.142857142857143,50.4285714285714,1.42857142857143,7.38231173013782e-05,2.09130643913253e-07,2.09130643913253e-06,7.38231173013782e-05,2.09130643913253e-07,2.09130643913253e-06
2021-05-30,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.0714285714285714,50.5,0.714285714285714,7.39276826233348e-05,1.04565321956626e-07,1.04565321956626e-06,7.39276826233348e-05,1.04565321956626e-07,1.04565321956626e-06
2021-05-31,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.0714285714285714,50.5714285714286,0.714285714285714,7.40322479452914e-05,1.04565321956626e-07,1.04565321956626e-06,7.40322479452914e-05,1.04565321956626e-07,1.04565321956626e-06
2021-06-01,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.0714285714285714,50.6428571428571,0.714285714285714,7.41368132672481e-05,1.04565321956626e-07,1.04565321956626e-06,7.41368132672481e-05,1.04565321956626e-07,1.04565321956626e-06
2021-06-02,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.0714285714285714,50.7142857142857,0.714285714285714,7.42413785892047e-05,1.04565321956626e-07,1.04565321956626e-06,7.42413785892047e-05,1.04565321956626e-07,1.04565321956626e-06
2021-06-03,"Macao","MAC","MO",0,0,51,0,"MO",683100,0.0714285714285714,50.7857142857143,0.714285714285714,7.43459439111613e-05,1.04565321956626e-07,1.04565321956626e-06,7.43459439111613e-05,1.04565321956626e-07,1.04565321956626e-06
