"date","countrycode","cum_cases","cum_deaths","population","cases","deaths","cases_daily","cases_infected","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active","p_cases_active_smooth","p_cases_active_smooth_slope","p_cases_active_smooth_slope2"
2021-01-08,"RK",53264,1368,1873000,321,5,321,53264,2644,3210,0.0284378003203417,0.000171382808328884,0.00141163908168713,0.00171382808328884,0.00138027275563375,2.76676984250451e-05,5.44505049104292e-06
2021-01-09,"RK",53264,1368,1873000,0,0,0,53264,2463,0,0.0284378003203417,0,0.00131500266951415,0,0.00140644722316826,2.84465090760498e-05,4.25802066446456e-06
2021-01-10,"RK",53776,1377,1873000,512,9,512,53776,2866,5120,0.0287111585691404,0.000273358248798719,0.0015301655098772,0.00273358248798719,0.00142968486984175,2.79613152059242e-05,2.96508103335915e-06
2021-01-11,"RK",53982,1383,1873000,206,6,206,53982,3072,2060,0.0288211425520555,0.000109983982915109,0.00164014949279231,0.00109983982915109,0.00145021560768465,2.65129759902984e-05,1.66257295219463e-06
2021-01-12,"RK",54261,1387,1873000,279,4,279,54261,3117,2790,0.0289701014415376,0.000148958889482114,0.00166417512012814,0.00148958889482114,0.00146851340996892,2.44905077228267e-05,4.67016925207009e-07
2021-01-13,"RK",54560,1388,1873000,299,1,299,54560,3058,2990,0.0291297383876135,0.000159636946075814,0.00163267485317672,0.00159636946075814,0.00148510751356032,2.22266232508003e-05,-5.34627274773115e-07
2021-01-14,"RK",54839,1392,1873000,279,4,279,54839,3337,2790,0.0292786972770956,0.000148958889482114,0.00178163374265884,0.00148958889482114,0.00150083535062667,2.0093765832153e-05,-1.26232209881534e-06
2021-01-15,"RK",55135,1399,1873000,296,7,296,55135,3170,2960,0.0294367325146823,0.000158035237586759,0.00169247197010144,0.00158035237586759,0.00151634720822167,1.83166641755679e-05,-1.68830748341366e-06
2021-01-16,"RK",55135,1399,1873000,0,0,0,55135,3170,0,0.0294367325146823,0,0.00169247197010144,0,0.00153228842277758,1.71005921559713e-05,-1.81012050832548e-06
2021-01-17,"RK",55851,1410,1873000,716,11,716,55851,3518,7160,0.0298190069407368,0.000382274426054458,0.00187827015483182,0.00382274426054458,0.00154902108145403,1.64675789615627e-05,-1.67423283812262e-06
2021-01-18,"RK",55851,1410,1873000,0,0,0,55851,3518,0,0.0298190069407368,0,0.00187827015483182,0,0.00156653467945862,1.63368782482836e-05,-1.35893824575718e-06
2021-01-19,"RK",56118,1411,1873000,267,1,267,56118,3175,2670,0.0299615589962627,0.000142552055525894,0.00169514148424987,0.00142552055525894,0.00158464692448391,1.65899018205978e-05,-9.39453571700414e-07
2021-01-20,"RK",56412,1420,1873000,294,9,294,56412,3148,2940,0.0301185264281901,0.000156967431927389,0.00168072610784837,0.00156967431927389,0.00160271793437302,1.69804306243916e-05,-5.18889201293574e-07
2021-01-21,"RK",57028,1433,1873000,616,13,616,57028,3764,6160,0.030447410571276,0.000328884143085958,0.00200961025093433,0.00328884143085958,0.00162014531549223,1.72996845450928e-05,-1.69496605079184e-07
2021-01-22,"RK",57317,1447,1873000,289,14,289,57317,3541,2890,0.030601708489055,0.000154297917778964,0.00189054991991458,0.00154297917778964,0.00163593220945964,1.72739644470107e-05,2.88953818399017e-08
2021-01-23,"RK",57317,1447,1873000,0,0,0,57317,3335,0,0.030601708489055,0,0.00178056593699947,0,0.00164921957317413,1.66997486200164e-05,3.86949430756114e-08
2021-01-24,"RK",57317,1447,1873000,0,0,0,57317,3056,0,0.030601708489055,0,0.00163160704751735,0,0.00165935661655563,1.54703228495026e-05,-1.44425899796823e-07
2021-01-25,"RK",58399,1466,1873000,1082,19,1082,58399,3839,10820,0.0311793913507742,0.000577682861719167,0.0020496529631607,0.00577682861719167,0.00166568638373607,1.35065765420271e-05,-5.13887546428454e-07
2021-01-26,"RK",58399,1466,1873000,0,0,0,58399,3560,0,0.0311793913507742,0,0.00190069407367859,0,0.00166785024947639,1.0855385850561e-05,-1.02084079563843e-06
2021-01-27,"RK",58988,1479,1873000,589,13,589,58988,3853,5890,0.0314938601174586,0.000314468766684463,0.00205712760277629,0.00314468766684463,0.00166603397440891,7.64810981944683e-06,-1.60859578760766e-06
2021-01-28,"RK",58988,1479,1873000,0,0,0,58988,3853,0,0.0314938601174586,0,0.00205712760277629,0,0.00166049859534302,4.0943976472302e-06,-2.19659446663009e-06
2021-01-29,"RK",59646,1487,1873000,658,8,658,59646,3795,6580,0.0318451681793913,0.000351308061932728,0.00202616123865456,0.00351308061932728,0.00165192700045927,4.51237880857933e-07,-2.70808512319308e-06
2021-01-30,"RK",59646,1487,1873000,0,0,0,59646,3795,0,0.0318451681793913,0,0.00202616123865456,0,0.00164122987977918,-3.02112279607561e-06,-3.08190760759637e-06
2021-01-31,"RK",60218,1498,1873000,572,11,572,60218,4100,5720,0.0321505605979712,0.000305392418579818,0.00218900160170849,0.00305392418579818,0.00162923724473126,-6.07485650080117e-06,-3.26357217380471e-06
2021-02-01,"RK",60218,1498,1873000,0,0,0,60218,3806,0,0.0321505605979712,0,0.0020320341697811,0,0.00161694143525246,-8.48480237065484e-06,-3.22336470353597e-06
2021-02-02,"RK",60218,1498,1873000,0,0,0,60218,3190,0,0.0321505605979712,0,0.00170315002669514,0,0.00160511942025856,-1.01524256917244e-05,-2.96675591852854e-06
2021-02-03,"RK",61086,1509,1873000,868,11,868,61086,3769,8680,0.0326139882541377,0.000463427656166578,0.00201227976508276,0.00463427656166578,0.00159438808656989,-1.10184181288554e-05,-2.5188026293476e-06
2021-02-04,"RK",61404,1514,1873000,318,5,318,61404,4087,3180,0.0327837693539776,0.000169781099839829,0.00218206086492258,0.00169781099839829,0.00158513774543565,-1.11315425039372e-05,-1.93046339746585e-06
2021-02-05,"RK",61688,1519,1873000,284,5,284,61688,4371,2840,0.0329353977576081,0.000151628403630539,0.00233368926855312,0.00151628403630539,0.00157751955663895,-1.06183871900373e-05,-1.26621073232695e-06
2021-02-06,"RK",61688,1519,1873000,0,0,0,61688,3289,0,0.0329353977576081,0,0.00175600640683396,0,0.0015715958623961,-9.60689705586051e-06,-5.88673425843223e-07
2021-02-07,"RK",61688,1519,1873000,0,0,0,61688,3289,0,0.0329353977576081,0,0.00175600640683396,0,0.00156728539311653,-8.27600702265512e-06,3.47992246666204e-08
2021-02-08,"RK",62548,1526,1873000,860,7,860,62548,3560,8600,0.0333945541911372,0.000459156433529098,0.00190069407367859,0.00459156433529098,0.00156478721266978,-6.72203459813008e-06,5.71731848932389e-07
2021-02-09,"RK",62548,1526,1873000,0,0,0,62548,3560,0,0.0333945541911372,0,0.00190069407367859,0,0.00156376567545912,-5.10373518512929e-06,9.85780490621019e-07
2021-02-10,"RK",63089,1532,1873000,541,6,541,63089,3443,5410,0.0336833956219968,0.000288841430859584,0.00183822744260545,0.00288841430859584,0.00156456327335284,-3.42907868046882e-06,1.28374397057806e-06
2021-02-11,"RK",63089,1532,1873000,0,0,0,63089,3443,0,0.0336833956219968,0,0.00183822744260545,0,0.00156757744635301,-1.65701838099092e-06,1.4935614681744e-06
2021-02-12,"RK",63805,1540,1873000,716,8,716,63805,3587,7160,0.0340656700480513,0.000382274426054458,0.00191510945008009,0.00382274426054458,0.00157351396425991,3.19683643968583e-07,1.65443011663818e-06
2021-02-13,"RK",63805,1540,1873000,0,0,0,63805,3587,0,0.0340656700480513,0,0.00191510945008009,0,0.00158298576492067,2.61672863402348e-06,1.81545594277977e-06
2021-02-14,"RK",63805,1540,1873000,0,0,0,63805,3587,0,0.0340656700480513,0,0.00191510945008009,0,0.00159720482910716,5.40293607289691e-06,2.02082844517117e-06
2021-02-15,"RK",64619,1545,1873000,814,5,814,64619,3533,8140,0.0345002669514148,0.000434596903363588,0.0018862786972771,0.00434596903363588,0.00161682640619188,8.84345512212776e-06,2.32453171787618e-06
2021-02-16,"RK",64868,1548,1873000,249,3,249,64868,3464,2490,0.0346332087560064,0.000132941804591564,0.00184943940202883,0.00132941804591564,0.00164278157167773,1.30363830541486e-05,2.74424362243624e-06
2021-02-17,"RK",64868,1548,1873000,0,0,0,64868,3180,0,0.0346332087560064,0,0.00169781099839829,0,0.00167530429449265,1.79544746899394e-05,3.26858217848838e-06
2021-02-18,"RK",65165,1553,1873000,297,5,297,65165,3477,2970,0.0347917778964228,0.000158569140416444,0.00185638013881474,0.00158569140416444,0.00171505038145699,2.35894028661796e-05,3.87828653703517e-06
2021-02-19,"RK",65450,1558,1873000,285,5,285,65450,3762,2850,0.0349439402028831,0.000152162306460224,0.00200854244527496,0.00152162306460224,0.00176148794326045,2.975036305663e-05,4.52227240376776e-06
2021-02-20,"RK",65450,1558,1873000,0,0,0,65450,2902,0,0.0349439402028831,0,0.00154938601174586,0,0.00181453198996248,3.62211934758863e-05,5.13637623383157e-06
2021-02-21,"RK",66480,1572,1873000,1030,14,1030,66480,3932,10300,0.0354938601174586,0.000549919914575547,0.00209930592632141,0.00549919914575547,0.00187390515592792,4.2846458289339e-05,5.6671671945352e-06
2021-02-22,"RK",66480,1572,1873000,0,0,0,66480,3391,0,0.0354938601174586,0,0.00181046449546183,0,0.00193912113656704,4.93899274815521e-05,6.05892407123392e-06
2021-02-23,"RK",66740,1575,1873000,260,3,260,66740,3651,2600,0.0356326748531767,0.000138814735718099,0.00194927923117993,0.00138814735718099,0.00200976017202001,5.57426462545611e-05,6.29802859410362e-06
2021-02-24,"RK",67569,1582,1873000,829,7,829,67569,3764,8290,0.0360752802989856,0.000442605445808863,0.00200961025093433,0.00442605445808863,0.0020856748388679,6.1770742901818e-05,6.3635566726064e-06
2021-02-25,"RK",68006,1587,1873000,437,5,437,68006,4201,4370,0.0363085958355579,0.000233315536572344,0.00224292578750667,0.00233315536572344,0.00216667475009475,6.7531134472383e-05,6.29679523595883e-06
2021-02-26,"RK",68451,1592,1873000,445,5,445,68451,4646,4450,0.0365461825947678,0.000237586759209824,0.0024805125467165,0.00237586759209824,0.00225169262506206,7.28601058499306e-05,6.10648539567404e-06
2021-02-27,"RK",68451,1592,1873000,0,0,0,68451,3832,0,0.0365461825947678,0,0.00204591564335291,0,0.00233993097340565,7.76709695796221e-05,5.80408521504719e-06
2021-02-28,"RK",68451,1592,1873000,0,0,0,68451,3583,0,0.0365461825947678,0,0.00191297383876135,0,0.00242968929277376,8.17613593677866e-05,5.39523864770574e-06
2021-03-01,"RK",68451,1592,1873000,0,0,0,68451,3583,0,0.0365461825947678,0,0.00191297383876135,0,0.0025188309238486,8.48451253047653e-05,4.85041317503403e-06
2021-03-02,"RK",70285,1616,1873000,1834,24,1834,70285,5120,18340,0.03752536038441,0.000979177789642285,0.00273358248798719,0.00979177789642285,0.00260536638775432,8.6615258147738e-05,4.14075254098666e-06
2021-03-03,"RK",70853,1620,1873000,568,4,568,70853,5403,5680,0.0378286171916711,0.000303256807261078,0.00288467698878804,0.00303256807261078,0.00268594649306225,8.65452904945843e-05,3.16902600370023e-06
2021-03-04,"RK",70853,1620,1873000,0,0,0,70853,5403,0,0.0378286171916711,0,0.00288467698878804,0,0.00275867884523001,8.44977033613248e-05,1.93959958523237e-06
2021-03-05,"RK",71444,1627,1873000,591,7,591,71444,4964,5910,0.0381441537640149,0.000315536572343833,0.00265029364655633,0.00315536572343833,0.00282160004459918,8.02781785322544e-05,4.34534825438713e-07
2021-03-06,"RK",72600,1640,1873000,1156,13,1156,72600,6120,11560,0.0387613454351308,0.000617191671115857,0.00326748531767218,0.00617191671115857,0.00287375703779754,7.40112908372961e-05,-1.29167808841509e-06
2021-03-07,"RK",72600,1640,1873000,0,0,0,72600,5860,0,0.0387613454351308,0,0.00312867058195408,0,0.00291544737573836,6.61027419816268e-05,-3.12373055385641e-06
2021-03-08,"RK",73735,1655,1873000,1135,15,1135,73735,6166,11350,0.0393673251468233,0.000605979711692472,0.00329204484783769,0.00605979711692472,0.00294682612497206,5.69099562029567e-05,-4.95088365746354e-06
2021-03-09,"RK",73735,1655,1873000,0,0,0,73735,5729,0,0.0393673251468233,0,0.00305872931126535,0,0.00296940828672454,4.72436322770483e-05,-6.55027636958935e-06
2021-03-10,"RK",74708,1674,1873000,973,19,973,74708,6257,9730,0.0398868126001068,0.000519487453283502,0.00334063000533903,0.00519487453283502,0.00298547466975322,3.77993040872006e-05,-7.78306654568736e-06
2021-03-11,"RK",74708,1674,1873000,0,0,0,74708,6257,0,0.0398868126001068,0,0.00334063000533903,0,0.00299724528842988,2.92742073051169e-05,-8.50066187118959e-06
2021-03-12,"RK",76070,1688,1873000,1362,14,1362,76070,7619,13620,0.0406139882541377,0.000727175654030966,0.00406780565937,0.00727175654030966,0.00300753213975709,2.22958503265913e-05,-8.61924008511746e-06
2021-03-13,"RK",76070,1688,1873000,0,0,0,76070,7619,0,0.0406139882541377,0,0.00406780565937,0,0.00301924719736898,1.72999702717687e-05,-8.13379528497635e-06
2021-03-14,"RK",76070,1688,1873000,0,0,0,76070,5785,0,0.0406139882541377,0,0.00308862786972771,0,0.00303556399793318,1.478964549352e-05,-7.02005178490611e-06
2021-03-15,"RK",77787,1715,1873000,1717,27,1717,77787,6934,17170,0.0415306994127069,0.00091671115856914,0.00370208222103577,0.0091671115856914,0.00306022010251579,1.51353026318744e-05,-5.35138827419565e-06
2021-03-16,"RK",78340,1723,1873000,553,8,553,78340,7487,5530,0.0418259476775227,0.000295248264815804,0.00399733048585158,0.00295248264815804,0.00309586970902721,1.83991732123314e-05,-3.23335514581153e-06
2021-03-17,"RK",78340,1723,1873000,0,0,0,78340,6896,0,0.0418259476775227,0,0.00368179391350774,0,0.00314596651977242,2.47868718904238e-05,-7.47889235782175e-07
2021-03-18,"RK",78340,1723,1873000,0,0,0,78340,5740,0,0.0418259476775227,0,0.00306460224239188,0,0.00321265799847787,3.41876431201302e-05,1.98196546558982e-06
2021-03-19,"RK",80295,1752,1873000,1955,29,1955,80295,7695,19550,0.0428697277095569,0.00104378003203417,0.00410838227442605,0.0104378003203417,0.00329737561889422,4.63547369208741e-05,4.84246110818424e-06
2021-03-20,"RK",80295,1752,1873000,0,0,0,80295,6560,0,0.0428697277095569,0,0.00350240256273358,0,0.00340010447600719,6.0756746345668e-05,7.66118347535799e-06
2021-03-21,"RK",80295,1752,1873000,0,0,0,80295,6560,0,0.0428697277095569,0,0.00350240256273358,0,0.00351886074929185,7.64401077960109e-05,1.02174675273561e-05
2021-03-22,"RK",80295,1752,1873000,0,0,0,80295,5587,0,0.0428697277095569,0,0.00298291510945008,0,0.00365009597503096,9.23710443339588e-05,1.23286451869379e-05
2021-03-23,"RK",80295,1752,1873000,0,0,0,80295,5587,0,0.0428697277095569,0,0.00298291510945008,0,0.00378781462874532,0.000106974684828817,1.36979688230656e-05
2021-03-24,"RK",84172,1811,1873000,3877,59,3877,84172,8102,38770,0.0449396689802456,0.00206994127068873,0.00432568072610785,0.0206994127068873,0.00392478705062767,0.0001186881753583,1.40834220396949e-05
2021-03-25,"RK",84172,1811,1873000,0,0,0,84172,8102,0,0.0449396689802456,0,0.00432568072610785,0,0.00405315313131043,0.000125962918736035,1.32680303025269e-05
2021-03-26,"RK",84172,1811,1873000,0,0,0,84172,8102,0,0.0449396689802456,0,0.00432568072610785,0,0.00416507474664642,0.000127495045106538,1.11230497934783e-05
2021-03-27,"RK",84172,1811,1873000,0,0,0,84172,6385,0,0.0449396689802456,0,0.00340896956753871,0,0.00425363464469262,0.000122462315900128,7.67036801735279e-06
2021-03-28,"RK",84172,1811,1873000,0,0,0,84172,5832,0,0.0449396689802456,0,0.0031137213027229,0,0.00431336276028435,0.000110544464208898,3.02890331248992e-06
2021-03-29,"RK",88429,1852,1873000,4257,41,4257,88429,10089,42570,0.0472124933262146,0.00227282434596903,0.00538654564869194,0.0227282434596903,0.00434160979290847,9.22991940271913e-05,-2.44591513360431e-06
2021-03-30,"RK",89181,1866,1873000,752,14,752,89181,10841,7520,0.0476139882541377,0.000401494927923118,0.00578804057661506,0.00401494927923118,0.00433817809634889,6.88985076202048e-05,-8.29827795634912e-06
2021-03-31,"RK",89181,1866,1873000,0,0,0,89181,8886,0,0.0476139882541377,0,0.00474426054458089,0,0.00430528248508804,4.20215589629353e-05,-1.399022662885e-05
2021-04-01,"RK",91079,1892,1873000,1898,26,1898,91079,10784,18980,0.0486273358248799,0.00101334757074212,0.00575760811532301,0.0101334757074212,0.00424727463958947,1.36999821571744e-05,-1.89658438248939e-05
2021-04-02,"RK",91079,1892,1873000,0,0,0,91079,10784,0,0.0486273358248799,0,0.00575760811532301,0,0.00416958596061581,-1.4008114012801e-05,-2.27450716521548e-05
2021-04-03,"RK",91079,1892,1873000,0,0,0,91079,10784,0,0.0486273358248799,0,0.00575760811532301,0,0.00407861473312318,-3.91246711935285e-05,-2.49448559004045e-05
2021-04-04,"RK",91079,1892,1873000,0,0,0,91079,10784,0,0.0486273358248799,0,0.00575760811532301,0,0.00397978988351118,-6.0303318232881e-05,-2.54337520433454e-05
2021-04-05,"RK",91079,1892,1873000,0,0,0,91079,6907,0,0.0486273358248799,0,0.00368766684463428,0,0.00387843838309233,-7.662328554276e-05,-2.42536321938275e-05
2021-04-06,"RK",94330,1942,1873000,3251,50,3251,94330,10158,32510,0.0503630539241858,0.00173571809930593,0.0054233849439402,0.0173571809930593,0.00377818836646528,-8.78490197704605e-05,-2.1645096455566e-05
2021-04-07,"RK",95015,1956,1873000,685,14,685,95015,10843,6850,0.05072877736252,0.000365723438334223,0.00578910838227443,0.00365723438334223,0.00368138399256606,-9.43151078372351e-05,-1.80025149990683e-05
2021-04-08,"RK",95886,1968,1873000,871,12,871,95886,11714,8710,0.0511938067271757,0.000465029364655633,0.00625413774693006,0.00465029364655633,0.00358939955267082,-9.66977346574984e-05,-1.37816034407829e-05
2021-04-09,"RK",95886,1968,1873000,0,0,0,95886,11714,0,0.0511938067271757,0,0.00625413774693006,0,0.00350190131243224,-9.61189034484899e-05,-9.49903870916023e-06
2021-04-10,"RK",95886,1968,1873000,0,0,0,95886,7457,0,0.0511938067271757,0,0.00398131340096103,0,0.00341745018156494,-9.37232836577073e-05,-5.56999423747105e-06
2021-04-11,"RK",95886,1968,1873000,0,0,0,95886,6705,0,0.0511938067271757,0,0.00357981847303791,0,0.00333354652562794,-9.08153095773982e-05,-2.36533733910637e-06
2021-04-12,"RK",95886,1968,1873000,0,0,0,95886,6705,0,0.0511938067271757,0,0.00357981847303791,0,0.00324747422715606,-8.84523565515371e-05,-1.00556130179447e-07
2021-04-13,"RK",98015,2004,1873000,2129,36,2129,98015,6936,21290,0.052330485851575,0.00113667912439936,0.00370315002669514,0.0113667912439936,0.00315553490389877,-8.76415147778817e-05,1.11226550989223e-06
2021-04-14,"RK",99210,2030,1873000,1195,26,1195,99210,8131,11950,0.0529684997330486,0.000638013881473572,0.00434116390816871,0.00638013881473572,0.0030546954827225,-8.9117344991387e-05,1.26339827768523e-06
2021-04-15,"RK",99210,2030,1873000,0,0,0,99210,8131,0,0.0529684997330486,0,0.00434116390816871,0,0.00294187556708329,-9.33376242248251e-05,4.63546537277461e-07
2021-04-16,"RK",100329,2061,1873000,1119,31,1119,100329,9250,11190,0.0535659369994661,0.000597437266417512,0.00493860117458623,0.00597437266417512,0.00281513888646576,-0.000100385215849864,-1.11032203202607e-06
2021-04-17,"RK",100329,2061,1873000,0,0,0,100329,9250,0,0.0535659369994661,0,0.00493860117458623,0,0.00267469564405532,-0.000109808480262103,-3.16552844745085e-06
2021-04-18,"RK",101191,2080,1873000,862,19,862,101191,6861,8620,0.0540261612386546,0.000460224239188468,0.00366310731446877,0.00460224239188468,0.00252083071709879,-0.000121107251676211,-5.44248252077903e-06
2021-04-19,"RK",101191,2080,1873000,0,0,0,101191,6176,0,0.0540261612386546,0,0.00329738387613454,0,0.00235567908464517,-0.000133309303208933,-7.61129807184184e-06
2021-04-20,"RK",101832,2105,1873000,641,25,641,101832,5946,6410,0.0543683929524826,0.000342231713828083,0.00317458622530699,0.00342231713828083,0.00218230170012678,-0.000145398963765954,-9.38026979576123e-06
2021-04-21,"RK",101832,2105,1873000,0,0,0,101832,5946,0,0.0543683929524826,0,0.00317458622530699,0,0.00200427563405521,-0.00015626665550468,-1.04881718799758e-05
2021-04-22,"RK",102720,2115,1873000,888,10,888,102720,6834,8880,0.0548424986652429,0.000474105712760278,0.00364869193806727,0.00474105712760278,0.00182677326767218,-0.000164727603132263,-1.07237312137332e-05
2021-04-23,"RK",102720,2115,1873000,0,0,0,102720,6834,0,0.0548424986652429,0,0.00364869193806727,0,0.00165413201984096,-0.000170093937369061,-1.00475761844929e-05
2021-04-24,"RK",102720,2115,1873000,0,0,0,102720,6834,0,0.0548424986652429,0,0.00364869193806727,0,0.00149111872723348,-0.000171618664977551,-8.41856888355667e-06
2021-04-25,"RK",103638,2134,1873000,918,19,918,103638,5623,9180,0.0553326214628938,0.000490122797650828,0.00300213561131874,0.00490122797650828,0.00134295624962446,-0.000168787139170118,-5.91297266019762e-06
2021-04-26,"RK",103638,2134,1873000,0,0,0,103638,4428,0,0.0553326214628938,0,0.00236412172984517,0,0.0012139793576605,-0.000161387057077713,-2.6646822186265e-06
2021-04-27,"RK",103638,2134,1873000,0,0,0,103638,4428,0,0.0553326214628938,0,0.00236412172984517,0,0.00110807984209611,-0.000149365965326516,1.15011502969387e-06
2021-04-28,"RK",103638,2134,1873000,0,0,0,103638,3309,0,0.0553326214628938,0,0.00176668446342766,0,0.00102791876521988,-0.000133142417075384,5.26419767614637e-06
2021-04-29,"RK",103638,2134,1873000,0,0,0,103638,3309,0,0.0553326214628938,0,0.00176668446342766,0,0.000974270426124614,-0.000113310265619391,9.46394529161158e-06
2021-04-30,"RK",103638,2134,1873000,0,0,0,103638,2447,0,0.0553326214628938,0,0.00130646022423919,0,0.000946643744228349,-9.07458305008556e-05,1.3478805746116e-05
2021-05-01,"RK",103638,2134,1873000,0,0,0,103638,2447,0,0.0553326214628938,0,0.00130646022423919,0,0.000941429777702672,-6.6921078653631e-05,1.69776767527479e-05
2021-05-02,"RK",103638,2134,1873000,0,0,0,103638,1806,0,0.0553326214628938,0,0.000964228510411105,0,0.000953441333123167,-4.34230040895547e-05,1.96606754980264e-05
2021-05-03,"RK",103638,2134,1873000,0,0,0,103638,1806,0,0.0553326214628938,0,0.000964228510411105,0,0.00097575709422713,-2.20537913114966e-05,2.121869566917e-05
2021-05-04,"RK",103638,2134,1873000,0,0,0,103638,918,0,0.0553326214628938,0,0.000490122797650828,0,0.00100078322180812,-4.52259056862533e-06,2.14366377511265e-05
2021-05-05,"RK",103638,2134,1873000,0,0,0,103638,918,0,0.0553326214628938,0,0.000490122797650828,0,0.00102111912424562,7.80811635350081e-06,2.0186396995482e-05
2021-05-06,"RK",105614,2203,1873000,1976,69,1976,105614,2894,19760,0.0563876134543513,0.00105499199145755,0.00154511478910838,0.0105499199145755,0.00103033886116146,1.39491861555177e-05,1.74491694427289e-05
2021-05-07,"RK",105784,2207,1873000,170,4,170,105784,2146,1700,0.0564783769353978,9.07634810464496e-05,0.001145755472504,0.000907634810464495,0.00102437259151928,1.38238023027682e-05,1.34574801593999e-05
2021-05-08,"RK",105784,2207,1873000,0,0,0,105784,2146,0,0.0564783769353978,0,0.001145755472504,0,0.00100111806238871,7.94612154425715e-06,8.56152093896865e-06
2021-05-09,"RK",105784,2207,1873000,0,0,0,105784,2146,0,0.0564783769353978,0,0.001145755472504,0,0.000960663275352139,-2.51563647916522e-06,3.2563591387219e-06
2021-05-10,"RK",105784,2207,1873000,0,0,0,105784,2146,0,0.0564783769353978,0,0.001145755472504,0,0.000905593922653921,-1.58648831923671e-05,-1.89038210395696e-06
2021-05-11,"RK",106130,2218,1873000,346,11,346,106130,2492,3460,0.0566631073144688,0.000184730379071009,0.00133048585157501,0.00184730379071009,0.000839477268865336,-3.02736425633805e-05,-6.34695981948023e-06
2021-05-12,"RK",106243,2222,1873000,113,4,113,106243,2605,1130,0.0567234383342232,6.03310197544047e-05,0.00139081687132942,0.000603310197544047,0.000766938515218347,-4.39000576571846e-05,-9.6415406354504e-06
2021-05-13,"RK",106243,2222,1873000,0,0,0,106243,2605,0,0.0567234383342232,0,0.00139081687132942,0,0.00069223163421555,-5.53568262172887e-05,-1.15301047533428e-05
2021-05-14,"RK",106243,2222,1873000,0,0,0,106243,2605,0,0.0567234383342232,0,0.00139081687132942,0,0.00061928545628302,-6.36387676842817e-05,-1.19308148714231e-05
2021-05-15,"RK",106243,2222,1873000,0,0,0,106243,2605,0,0.0567234383342232,0,0.00139081687132942,0,0.000550792977165503,-6.83117163644393e-05,-1.09660133142123e-05
2021-05-16,"RK",106506,2230,1873000,263,8,263,106506,2868,2630,0.0568638547784303,0.000140416444207154,0.00153123331553657,0.00140416444207154,0.000488697821809919,-6.94826834740004e-05,-8.93630004693889e-06
2021-05-17,"RK",106531,2231,1873000,25,1,25,106531,2893,250,0.0568772023491724,1.33475707421249e-05,0.0015445808862787,0.000133475707421249,0.000433649532125614,-6.76379561232869e-05,-6.22738559331773e-06
2021-05-18,"RK",106531,2231,1873000,0,0,0,106531,917,0,0.0568772023491724,0,0.000489588894821143,0,0.000385588084510001,-6.35584051180578e-05,-3.27639124347886e-06
2021-05-19,"RK",106657,2240,1873000,126,9,126,106657,873,1260,0.0569444741057128,6.72717565403097e-05,0.000466097170315003,0.000672717565403097,0.000344156989310979,-5.80124408174285e-05,-4.4260243335663e-07
2021-05-20,"RK",106712,2242,1873000,55,2,55,106712,928,550,0.0569738387613454,2.93646556326749e-05,0.000495461825947678,0.000293646556326749,0.000308442225528551,-5.18072051257448e-05,1.97192709308949e-06
2021-05-21,"RK",106770,2244,1873000,58,2,58,106770,986,580,0.0570048051254672,3.09663641217298e-05,0.000526428190069407,0.000309663641217298,0.000277586296207174,-4.55344468263882e-05,3.79621158967518e-06
2021-05-22,"RK",106770,2244,1873000,0,0,0,106770,986,0,0.0570048051254672,0,0.000526428190069407,0,0.000250786817171021,-3.96518341064829e-05,4.97180822791958e-06
2021-05-23,"RK",106770,2244,1873000,0,0,0,106770,640,0,0.0570048051254672,0,0.000341697810998398,0,0.000227338967124757,-3.43850941668096e-05,5.54214365941289e-06
2021-05-24,"RK",106770,2244,1873000,0,0,0,106770,527,0,0.0570048051254672,0,0.000281366791243994,0,0.000206672913624792,-2.98191951475349e-05,5.62320166175382e-06
2021-05-25,"RK",106861,2246,1873000,91,2,91,106861,618,910,0.0570533902829685,4.85851575013348e-05,0.000329951948745328,0.000485851575013348,0.000188331062576273,-2.59709877891176e-05,5.34024217138515e-06
2021-05-26,"RK",106905,2246,1873000,44,0,44,106905,662,440,0.0570768820074746,2.34917245061399e-05,0.000353443673251468,0.000234917245061399,0.000171940437589431,-2.27502979898532e-05,4.84281785598193e-06
2021-05-27,"RK",106928,2247,1873000,23,1,23,106928,685,230,0.0570891617725574,1.22797650827549e-05,0.000365723438334223,0.000122797650827549,0.00015720477308052,-2.00635871877757e-05,4.24514327310208e-06
2021-05-28,"RK",106946,2247,1873000,18,0,18,106946,440,180,0.0570987720234917,9.61025093432995e-06,0.000234917245061399,9.61025093432995e-05,0.000143887949919685,-1.78164778752226e-05,3.63922603854339e-06
2021-05-29,"RK",106946,2247,1873000,0,0,0,106946,415,0,0.0570987720234917,0,0.000221569674319274,0,0.00013166449165303,-1.59457459119544e-05,3.07322470914254e-06
2021-05-30,"RK",106997,2248,1873000,51,1,51,106997,466,510,0.0571260010678057,2.72290443139349e-05,0.000248798718633209,0.000272290443139349,0.000120771237812025,-1.43169459687945e-05,2.58370819645673e-06
2021-05-31,"RK",107002,2248,1873000,5,0,5,107002,345,50,0.0571286705819541,2.66951414842499e-06,0.000184196476241324,2.66951414842499e-05,0.000110886754225635,-1.29073847251063e-05,2.1772671773352e-06
