"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","countrycode","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
2021-10-28,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-10-29,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-10-30,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-10-31,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-01,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-02,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-03,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-04,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-05,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-06,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-07,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-08,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-09,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-10,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-11,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-12,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-13,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-14,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-15,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-16,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-17,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-18,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-19,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-20,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-21,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-22,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-23,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-24,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-25,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-26,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-27,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-28,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-29,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-11-30,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-01,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-02,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-03,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-04,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-05,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-06,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-07,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-08,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-09,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-10,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-11,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-12,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-13,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-14,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-15,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-16,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-17,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-18,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-19,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-20,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-21,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-22,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-23,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-24,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-25,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-26,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-27,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-28,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-29,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-30,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2021-12-31,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-01,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-02,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-03,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-04,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-05,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-06,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-07,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-08,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-09,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-10,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-11,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-12,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-13,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-14,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-15,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-16,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-17,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-18,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-19,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-20,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-21,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-22,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-23,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-24,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-25,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-26,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-27,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-28,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-29,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-30,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-01-31,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-01,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-02,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-03,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-04,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-05,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-06,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-07,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-08,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-09,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-10,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-11,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-12,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-13,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-14,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-15,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-16,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-17,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-18,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-19,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-20,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-21,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-22,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-23,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-24,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-25,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-26,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-27,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-02-28,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-03-01,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-03-02,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-03-03,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-03-04,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-03-05,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
2022-03-06,"Turkmenistan","TKM","TM",0,0,0,0,"TM",6118000,0,0,0,0,0,0,0,0,0
