"date","countrycode","cum_cases","cum_deaths","population","cases","deaths","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-10-18,"XK",16891,653,1873000,137,1,137,16891,1370,0.00901815269620929,7.31446876668446e-05,0.000731446876668446,0.001027483795146
2020-10-19,"XK",17009,656,1873000,118,3,118,17009,1180,0.00908115323011212,6.30005339028297e-05,0.000630005339028297,0.000932985879964077
2020-10-20,"XK",17139,657,1873000,130,1,130,17139,1300,0.00915056059797117,6.94073678590497e-05,0.000694073678590497,0.000893252482457351
2020-10-21,"XK",17263,657,1873000,124,0,124,17263,1240,0.00921676454885211,6.62039508809397e-05,0.000662039508809397,0.000894607937494907
2020-10-22,"XK",17422,657,1873000,159,0,159,17422,1590,0.00930165509877202,8.48905499199146e-05,0.000848905499199146,0.000927308363204651
2020-10-23,"XK",17591,659,1873000,169,2,169,17591,1690,0.00939188467698879,9.02295782167646e-05,0.000902295782167645,0.000984755520456221
2020-10-24,"XK",17757,661,1873000,166,2,166,17757,1660,0.0094805125467165,8.86278697277096e-05,0.000886278697277096,0.00106320624391582
2020-10-25,"XK",17943,663,1873000,186,2,186,17943,1860,0.00957981847303791,9.93059263214095e-05,0.000993059263214095,0.00116015100251017
2020-10-26,"XK",17943,663,1873000,0,0,0,17943,0,0.00957981847303791,0,0,0.00127297489062313
2020-10-27,"XK",17943,663,1873000,0,0,0,17943,0,0.00957981847303791,0,0,0.00140217756630736
2020-10-28,"XK",18626,673,1873000,683,10,683,18626,6830,0.00994447410571276,0.000364655632674853,0.00364655632674853,0.00154684622979701
2020-10-29,"XK",18626,673,1873000,0,0,0,18626,0,0.00994447410571276,0,0,0.001703337287051
2020-10-30,"XK",19328,678,1873000,702,5,702,19328,7020,0.0103192738921516,0.000374799786438868,0.00374799786438868,0.00186940102677218
2020-10-31,"XK",19328,678,1873000,0,0,0,19328,0,0.0103192738921516,0,0,0.00204229020820302
2020-11-01,"XK",19328,678,1873000,0,0,0,19328,0,0.0103192738921516,0,0,0.00221890946275267
2020-11-02,"XK",20179,688,1873000,851,10,851,20179,8510,0.0107736252002136,0.000454351308061933,0.00454351308061933,0.00239608247105143
2020-11-03,"XK",20999,705,1873000,820,17,820,20999,8200,0.0112114255205553,0.000437800320341698,0.00437800320341698,0.00257074874383047
2020-11-04,"XK",21545,714,1873000,546,9,546,21545,5460,0.0115029364655633,0.000291510945008009,0.00291510945008009,0.00274009025236839
2020-11-05,"XK",22206,720,1873000,661,6,661,22206,6610,0.0118558462359851,0.000352909770421783,0.00352909770421783,0.00290164448986892
2020-11-06,"XK",22934,732,1873000,728,12,728,22934,7280,0.0122445274959957,0.000388681260010678,0.00388681260010678,0.00305334609365133
2020-11-07,"XK",22934,732,1873000,0,0,0,22934,0,0.0122445274959957,0,0,0.00319355923825649
2020-11-08,"XK",22934,732,1873000,0,0,0,22934,0,0.0122445274959957,0,0,0.0033210454670878
2020-11-09,"XK",24792,768,1873000,1858,36,1858,24792,18580,0.0132365189535505,0.000991991457554725,0.00991991457554725,0.00343499669342953
2020-11-10,"XK",25388,773,1873000,596,5,596,25388,5960,0.0135547250400427,0.000318206086492258,0.00318206086492258,0.00353494095300412
2020-11-11,"XK",26121,777,1873000,733,4,733,26121,7330,0.0139460758142018,0.000391350774159103,0.00391350774159103,0.00362087357462042
2020-11-12,"XK",26888,785,1873000,767,8,767,26888,7670,0.0143555792845702,0.000409503470368393,0.00409503470368393,0.00369306373415124
2020-11-13,"XK",27851,798,1873000,963,13,963,27851,9630,0.0148697277095569,0.000514148424986652,0.00514148424986652,0.00375232624239433
2020-11-14,"XK",27851,798,1873000,0,0,0,27851,0,0.0148697277095569,0,0,0.00379890853858062
2020-11-15,"XK",29117,822,1873000,1266,24,1266,29117,12660,0.0155456486919381,0.000675920982381207,0.00675920982381207,0.00383349167674836
2020-11-16,"XK",29805,833,1873000,688,11,688,29805,6880,0.0159129738387613,0.000367325146823278,0.00367325146823278,0.0038564158285145
2020-11-17,"XK",29805,833,1873000,0,0,0,29805,0,0.0159129738387613,0,0,0.00386773318033035
2020-11-18,"XK",31215,860,1873000,1410,27,1410,31215,14100,0.0166657768286172,0.000752802989855846,0.00752802989855846,0.00386724017452055
2020-11-19,"XK",32022,874,1873000,807,14,807,32022,8070,0.017096636412173,0.000430859583555793,0.00430859583555793,0.00385452110084774
2020-11-20,"XK",32877,885,1873000,855,11,855,32877,8550,0.0175531233315537,0.000456486919380673,0.00456486919380673,0.00382911613397159
2020-11-21,"XK",33588,904,1873000,711,19,711,33588,7110,0.0179327282434597,0.000379604911906033,0.00379604911906033,0.00379096570550179
2020-11-22,"XK",34295,914,1873000,707,10,707,34295,7070,0.018310197544047,0.000377469300587293,0.00377469300587293,0.00374018090726498
2020-11-23,"XK",34940,926,1873000,645,12,645,34940,6450,0.0186545648691938,0.000344367325146823,0.00344367325146823,0.00367782993023047
2020-11-24,"XK",35549,939,1873000,609,13,609,35549,6090,0.018979711692472,0.000325146823278163,0.00325146823278163,0.00360555524921964
2020-11-25,"XK",36253,948,1873000,704,9,704,36253,7040,0.0193555792845702,0.000375867592098238,0.00375867592098238,0.00352583559277237
2020-11-26,"XK",37028,963,1873000,775,15,775,37028,7750,0.0197693539775761,0.000413774693005873,0.00413774693005873,0.00344223800005342
2020-11-27,"XK",37792,975,1873000,764,12,764,37792,7640,0.0201772557394554,0.000407901761879338,0.00407901761879338,0.00335850476849981
2020-11-28,"XK",38431,989,1873000,639,14,639,38431,6390,0.0205184196476241,0.000341163908168713,0.00341163908168713,0.00327859905160532
2020-11-29,"XK",39057,1005,1873000,626,16,626,39057,6260,0.0208526428190069,0.000334223171382808,0.00334223171382808,0.00320616427625157
2020-11-30,"XK",39596,1016,1873000,539,11,539,39596,5390,0.0211404164442072,0.000287773625200214,0.00287773625200214,0.00314392734710526
2020-12-01,"XK",40117,1026,1873000,521,10,521,40117,5210,0.021418579818473,0.000278163374265884,0.00278163374265884,0.00309316380373632
2020-12-02,"XK",40117,1026,1873000,0,0,0,40117,0,0.021418579818473,0,0,0.00305328634306951
2020-12-03,"XK",40117,1026,1873000,0,0,0,40117,0,0.021418579818473,0,0,0.00302253359844849
2020-12-04,"XK",40117,1026,1873000,0,0,0,40117,0,0.021418579818473,0,0,0.00299690447965418
2020-12-05,"XK",42337,1087,1873000,2220,61,2220,42337,22200,0.0226038441003737,0.00118526428190069,0.0118526428190069,0.00297170389022943
2020-12-06,"XK",42805,1106,1873000,468,19,468,42805,4680,0.0228537106246663,0.000249866524292579,0.00249866524292579,0.00294185434311901
2020-12-07,"XK",43324,1120,1873000,519,14,519,43324,5190,0.0231308061932728,0.000277095568606514,0.00277095568606514,0.00290280051478847
2020-12-08,"XK",43881,1137,1873000,557,17,557,43881,5570,0.0234281900694074,0.000297383876134544,0.00297383876134543,0.00285077506617192
2020-12-09,"XK",44442,1148,1873000,561,11,561,44442,5610,0.0237277095568607,0.000299519487453284,0.00299519487453284,0.00278401483536009
2020-12-10,"XK",45004,1161,1873000,562,13,562,45004,5620,0.0240277629471436,0.000300053390282968,0.00300053390282968,0.00270221584720277
2020-12-11,"XK",45594,1174,1873000,590,13,590,45594,5900,0.0243427656166578,0.000315002669514148,0.00315002669514148,0.00260649213601856
2020-12-12,"XK",46118,1186,1873000,524,12,524,46118,5240,0.0246225306994127,0.000279765082754939,0.00279765082754939,0.00249978199608315
2020-12-13,"XK",46580,1198,1873000,462,12,462,46580,4620,0.0248691938067272,0.000246663107314469,0.00246663107314469,0.00238534696528579
2020-12-14,"XK",46909,1203,1873000,329,5,329,46909,3290,0.0250448478376935,0.000175654030966364,0.00175654030966364,0.00226703417205461
2020-12-15,"XK",47203,1220,1873000,294,17,294,47203,2940,0.0252018152696209,0.000156967431927389,0.00156967431927389,0.00214835312082714
2020-12-16,"XK",47499,1225,1873000,296,5,296,47499,2960,0.0253598505072077,0.000158035237586759,0.00158035237586759,0.00203253378686818
2020-12-17,"XK",47499,1225,1873000,0,0,0,47499,0,0.0253598505072077,0,0,0.00192194058556533
2020-12-18,"XK",48337,1240,1873000,838,15,838,48337,8380,0.0258072610784837,0.000447410571276028,0.00447410571276028,0.00181824572335175
2020-12-19,"XK",48682,1248,1873000,345,8,345,48682,3450,0.025991457554725,0.000184196476241324,0.00184196476241324,0.00172255435309609
2020-12-20,"XK",48905,1256,1873000,223,8,223,48905,2230,0.0261105178857448,0.000119060331019754,0.00119060331019754,0.00163523389234283
2020-12-21,"XK",49169,1262,1873000,264,6,264,49169,2640,0.0262514682327816,0.000140950347036839,0.00140950347036839,0.00155632873749702
2020-12-22,"XK",49169,1262,1873000,0,0,0,49169,0,0.0262514682327816,0,0,0.00148556749356009
2020-12-23,"XK",49440,1274,1873000,271,12,271,49440,2710,0.0263961558996263,0.000144687666844634,0.00144687666844634,0.00142259271984244
2020-12-24,"XK",49440,1274,1873000,0,0,0,49440,0,0.0263961558996263,0,0,0.00136707153708468
2020-12-25,"XK",50135,1298,1873000,695,24,695,50135,6950,0.0267672183662573,0.000371062466631073,0.00371062466631073,0.00131880426546661
2020-12-26,"XK",50405,1305,1873000,270,7,270,50405,2700,0.0269113721302723,0.000144153764014949,0.00144153764014949,0.00127784936847521
2020-12-27,"XK",50620,1309,1873000,215,4,215,50620,2150,0.0270261612386546,0.000114789108382274,0.00114789108382274,0.00124428219221076
2020-12-28,"XK",50801,1317,1873000,181,8,181,50801,1810,0.0271227976508275,9.66364121729845e-05,0.000966364121729845,0.00121837785817639
2020-12-29,"XK",50910,1325,1873000,109,8,109,50910,1090,0.0271809930592632,5.81954084356647e-05,0.000581954084356647,0.00120089200457159
2020-12-30,"XK",50910,1325,1873000,0,0,0,50910,0,0.0271809930592632,0,0,0.00119191252208008
2020-12-31,"XK",51144,1332,1873000,234,7,234,51144,2340,0.0273059263214095,0.000124933262146289,0.00124933262146289,0.00119143992660245
2021-01-01,"XK",51502,1336,1873000,358,4,358,51502,3580,0.0274970635344367,0.000191137213027229,0.00191137213027229,0.00119914145265888
2021-01-02,"XK",51502,1336,1873000,0,0,0,51502,0,0.0274970635344367,0,0,0.00121426656508348
2021-01-03,"XK",51965,1344,1873000,463,8,463,51965,4630,0.0277442605445809,0.000247197010144154,0.00247197010144154,0.00123576816871196
2021-01-04,"XK",51965,1344,1873000,0,0,0,51965,0,0.0277442605445809,0,0,0.00126191697860621
2021-01-05,"XK",52333,1355,1873000,368,11,368,52333,3680,0.027940736785905,0.000196476241324079,0.00196476241324079,0.00129113775174286
2021-01-06,"XK",52333,1355,1873000,0,0,0,52333,0,0.027940736785905,0,0,0.00132157036363196
2021-01-07,"XK",52943,1363,1873000,610,8,610,52943,6100,0.0282664175120128,0.000325680726107848,0.00325680726107848,0.00135174777405552
2021-01-08,"XK",53264,1368,1873000,321,5,321,53264,3210,0.0284378003203417,0.000171382808328884,0.00171382808328884,0.00138027275563375
2021-01-09,"XK",53264,1368,1873000,0,0,0,53264,0,0.0284378003203417,0,0,0.00140644722316826
2021-01-10,"XK",53776,1377,1873000,512,9,512,53776,5120,0.0287111585691404,0.000273358248798719,0.00273358248798719,0.00142968486984175
2021-01-11,"XK",53982,1383,1873000,206,6,206,53982,2060,0.0288211425520555,0.000109983982915109,0.00109983982915109,0.00145021560768465
2021-01-12,"XK",54261,1387,1873000,279,4,279,54261,2790,0.0289701014415376,0.000148958889482114,0.00148958889482114,0.00146851340996892
2021-01-13,"XK",54560,1388,1873000,299,1,299,54560,2990,0.0291297383876135,0.000159636946075814,0.00159636946075814,0.00148510751356032
2021-01-14,"XK",54839,1392,1873000,279,4,279,54839,2790,0.0292786972770956,0.000148958889482114,0.00148958889482114,0.00150083535062667
2021-01-15,"XK",55135,1399,1873000,296,7,296,55135,2960,0.0294367325146823,0.000158035237586759,0.00158035237586759,0.00151634720822167
2021-01-16,"XK",55135,1399,1873000,0,0,0,55135,0,0.0294367325146823,0,0,0.00153228842277758
2021-01-17,"XK",55851,1410,1873000,716,11,716,55851,7160,0.0298190069407368,0.000382274426054458,0.00382274426054458,0.00154902108145403
2021-01-18,"XK",55851,1410,1873000,0,0,0,55851,0,0.0298190069407368,0,0,0.00156653467945862
2021-01-19,"XK",56118,1411,1873000,267,1,267,56118,2670,0.0299615589962627,0.000142552055525894,0.00142552055525894,0.00158464692448391
2021-01-20,"XK",56412,1420,1873000,294,9,294,56412,2940,0.0301185264281901,0.000156967431927389,0.00156967431927389,0.00160271793437302
2021-01-21,"XK",57028,1433,1873000,616,13,616,57028,6160,0.030447410571276,0.000328884143085958,0.00328884143085958,0.00162014531549223
2021-01-22,"XK",57317,1447,1873000,289,14,289,57317,2890,0.030601708489055,0.000154297917778964,0.00154297917778964,0.00163593220945964
2021-01-23,"XK",57317,1447,1873000,0,0,0,57317,0,0.030601708489055,0,0,0.00164921957317413
2021-01-24,"XK",57317,1447,1873000,0,0,0,57317,0,0.030601708489055,0,0,0.00165935661655563
2021-01-25,"XK",58399,1466,1873000,1082,19,1082,58399,10820,0.0311793913507742,0.000577682861719167,0.00577682861719167,0.00166568638373607
2021-01-26,"XK",58399,1466,1873000,0,0,0,58399,0,0.0311793913507742,0,0,0.00166785024947639
2021-01-27,"XK",58988,1479,1873000,589,13,589,58988,5890,0.0314938601174586,0.000314468766684463,0.00314468766684463,0.00166603397440891
2021-01-28,"XK",58988,1479,1873000,0,0,0,58988,0,0.0314938601174586,0,0,0.00166049859534302
2021-01-29,"XK",59646,1487,1873000,658,8,658,59646,6580,0.0318451681793913,0.000351308061932728,0.00351308061932728,0.00165192700045927
2021-01-30,"XK",59646,1487,1873000,0,0,0,59646,0,0.0318451681793913,0,0,0.00164122987977918
2021-01-31,"XK",60218,1498,1873000,572,11,572,60218,5720,0.0321505605979712,0.000305392418579818,0.00305392418579818,0.00162923724473126
2021-02-01,"XK",60218,1498,1873000,0,0,0,60218,0,0.0321505605979712,0,0,0.00161694143525246
2021-02-02,"XK",60218,1498,1873000,0,0,0,60218,0,0.0321505605979712,0,0,0.00160511942025856
2021-02-03,"XK",61086,1509,1873000,868,11,868,61086,8680,0.0326139882541377,0.000463427656166578,0.00463427656166578,0.00159438808656989
2021-02-04,"XK",61404,1514,1873000,318,5,318,61404,3180,0.0327837693539776,0.000169781099839829,0.00169781099839829,0.00158513774543565
2021-02-05,"XK",61688,1519,1873000,284,5,284,61688,2840,0.0329353977576081,0.000151628403630539,0.00151628403630539,0.00157751955663895
2021-02-06,"XK",61688,1519,1873000,0,0,0,61688,0,0.0329353977576081,0,0,0.0015715958623961
2021-02-07,"XK",61688,1519,1873000,0,0,0,61688,0,0.0329353977576081,0,0,0.00156728539311653
2021-02-08,"XK",62548,1526,1873000,860,7,860,62548,8600,0.0333945541911372,0.000459156433529098,0.00459156433529098,0.00156478721266978
2021-02-09,"XK",62548,1526,1873000,0,0,0,62548,0,0.0333945541911372,0,0,0.00156376567545912
2021-02-10,"XK",63089,1532,1873000,541,6,541,63089,5410,0.0336833956219968,0.000288841430859584,0.00288841430859584,0.00156456327335284
2021-02-11,"XK",63089,1532,1873000,0,0,0,63089,0,0.0336833956219968,0,0,0.00156757744635301
2021-02-12,"XK",63805,1540,1873000,716,8,716,63805,7160,0.0340656700480513,0.000382274426054458,0.00382274426054458,0.00157351396425991
2021-02-13,"XK",63805,1540,1873000,0,0,0,63805,0,0.0340656700480513,0,0,0.00158298576492067
2021-02-14,"XK",63805,1540,1873000,0,0,0,63805,0,0.0340656700480513,0,0,0.00159720482910716
2021-02-15,"XK",64619,1545,1873000,814,5,814,64619,8140,0.0345002669514148,0.000434596903363588,0.00434596903363588,0.00161682640619188
2021-02-16,"XK",64868,1548,1873000,249,3,249,64868,2490,0.0346332087560064,0.000132941804591564,0.00132941804591564,0.00164278157167773
2021-02-17,"XK",64868,1548,1873000,0,0,0,64868,0,0.0346332087560064,0,0,0.00167530429449265
2021-02-18,"XK",65165,1553,1873000,297,5,297,65165,2970,0.0347917778964228,0.000158569140416444,0.00158569140416444,0.00171505038145699
2021-02-19,"XK",65450,1558,1873000,285,5,285,65450,2850,0.0349439402028831,0.000152162306460224,0.00152162306460224,0.00176148794326045
2021-02-20,"XK",65450,1558,1873000,0,0,0,65450,0,0.0349439402028831,0,0,0.00181453198996248
2021-02-21,"XK",66480,1572,1873000,1030,14,1030,66480,10300,0.0354938601174586,0.000549919914575547,0.00549919914575547,0.00187390515592792
2021-02-22,"XK",66480,1572,1873000,0,0,0,66480,0,0.0354938601174586,0,0,0.00193912113656704
2021-02-23,"XK",66740,1575,1873000,260,3,260,66740,2600,0.0356326748531767,0.000138814735718099,0.00138814735718099,0.00200976017202001
2021-02-24,"XK",67569,1582,1873000,829,7,829,67569,8290,0.0360752802989856,0.000442605445808863,0.00442605445808863,0.0020856748388679
2021-02-25,"XK",68006,1587,1873000,437,5,437,68006,4370,0.0363085958355579,0.000233315536572344,0.00233315536572344,0.00216667475009475
2021-02-26,"XK",68451,1592,1873000,445,5,445,68451,4450,0.0365461825947678,0.000237586759209824,0.00237586759209824,0.00225169262506206
2021-02-27,"XK",68451,1592,1873000,0,0,0,68451,0,0.0365461825947678,0,0,0.00233993097340565
2021-02-28,"XK",68451,1592,1873000,0,0,0,68451,0,0.0365461825947678,0,0,0.00242968929277376
2021-03-01,"XK",68451,1592,1873000,0,0,0,68451,0,0.0365461825947678,0,0,0.0025188309238486
2021-03-02,"XK",70285,1616,1873000,1834,24,1834,70285,18340,0.03752536038441,0.000979177789642285,0.00979177789642285,0.00260536638775432
2021-03-03,"XK",70853,1620,1873000,568,4,568,70853,5680,0.0378286171916711,0.000303256807261078,0.00303256807261078,0.00268594649306225
2021-03-04,"XK",70853,1620,1873000,0,0,0,70853,0,0.0378286171916711,0,0,0.00275867884523001
2021-03-05,"XK",71444,1627,1873000,591,7,591,71444,5910,0.0381441537640149,0.000315536572343833,0.00315536572343833,0.00282160004459918
2021-03-06,"XK",72600,1640,1873000,1156,13,1156,72600,11560,0.0387613454351308,0.000617191671115857,0.00617191671115857,0.00287375703779754
2021-03-07,"XK",72600,1640,1873000,0,0,0,72600,0,0.0387613454351308,0,0,0.00291544737573836
2021-03-08,"XK",73735,1655,1873000,1135,15,1135,73735,11350,0.0393673251468233,0.000605979711692472,0.00605979711692472,0.00294682612497206
2021-03-09,"XK",73735,1655,1873000,0,0,0,73735,0,0.0393673251468233,0,0,0.00296940828672454
2021-03-10,"XK",74708,1674,1873000,973,19,973,74708,9730,0.0398868126001068,0.000519487453283502,0.00519487453283502,0.00298547466975322
2021-03-11,"XK",74708,1674,1873000,0,0,0,74708,0,0.0398868126001068,0,0,0.00299724528842988
2021-03-12,"XK",76070,1688,1873000,1362,14,1362,76070,13620,0.0406139882541377,0.000727175654030966,0.00727175654030966,0.00300753213975709
2021-03-13,"XK",76070,1688,1873000,0,0,0,76070,0,0.0406139882541377,0,0,0.00301924719736898
2021-03-14,"XK",76070,1688,1873000,0,0,0,76070,0,0.0406139882541377,0,0,0.00303556399793318
2021-03-15,"XK",77787,1715,1873000,1717,27,1717,77787,17170,0.0415306994127069,0.00091671115856914,0.0091671115856914,0.00306022010251579
2021-03-16,"XK",78340,1723,1873000,553,8,553,78340,5530,0.0418259476775227,0.000295248264815804,0.00295248264815804,0.00309586970902721
2021-03-17,"XK",78340,1723,1873000,0,0,0,78340,0,0.0418259476775227,0,0,0.00314596651977242
2021-03-18,"XK",78340,1723,1873000,0,0,0,78340,0,0.0418259476775227,0,0,0.00321265799847787
2021-03-19,"XK",80295,1752,1873000,1955,29,1955,80295,19550,0.0428697277095569,0.00104378003203417,0.0104378003203417,0.00329737561889422
2021-03-20,"XK",80295,1752,1873000,0,0,0,80295,0,0.0428697277095569,0,0,0.00340010447600719
2021-03-21,"XK",80295,1752,1873000,0,0,0,80295,0,0.0428697277095569,0,0,0.00351886074929185
2021-03-22,"XK",80295,1752,1873000,0,0,0,80295,0,0.0428697277095569,0,0,0.00365009597503096
2021-03-23,"XK",80295,1752,1873000,0,0,0,80295,0,0.0428697277095569,0,0,0.00378781462874532
2021-03-24,"XK",84172,1811,1873000,3877,59,3877,84172,38770,0.0449396689802456,0.00206994127068873,0.0206994127068873,0.00392478705062767
2021-03-25,"XK",84172,1811,1873000,0,0,0,84172,0,0.0449396689802456,0,0,0.00405315313131043
2021-03-26,"XK",84172,1811,1873000,0,0,0,84172,0,0.0449396689802456,0,0,0.00416507474664642
2021-03-27,"XK",84172,1811,1873000,0,0,0,84172,0,0.0449396689802456,0,0,0.00425363464469262
2021-03-28,"XK",84172,1811,1873000,0,0,0,84172,0,0.0449396689802456,0,0,0.00431336276028435
2021-03-29,"XK",88429,1852,1873000,4257,41,4257,88429,42570,0.0472124933262146,0.00227282434596903,0.0227282434596903,0.00434160979290847
2021-03-30,"XK",89181,1866,1873000,752,14,752,89181,7520,0.0476139882541377,0.000401494927923118,0.00401494927923118,0.00433817809634889
2021-03-31,"XK",89181,1866,1873000,0,0,0,89181,0,0.0476139882541377,0,0,0.00430528248508804
2021-04-01,"XK",91079,1892,1873000,1898,26,1898,91079,18980,0.0486273358248799,0.00101334757074212,0.0101334757074212,0.00424727463958947
2021-04-02,"XK",91079,1892,1873000,0,0,0,91079,0,0.0486273358248799,0,0,0.00416958596061581
2021-04-03,"XK",91079,1892,1873000,0,0,0,91079,0,0.0486273358248799,0,0,0.00407861473312318
2021-04-04,"XK",91079,1892,1873000,0,0,0,91079,0,0.0486273358248799,0,0,0.00397978988351118
2021-04-05,"XK",91079,1892,1873000,0,0,0,91079,0,0.0486273358248799,0,0,0.00387843838309233
2021-04-06,"XK",94330,1942,1873000,3251,50,3251,94330,32510,0.0503630539241858,0.00173571809930593,0.0173571809930593,0.00377818836646528
2021-04-07,"XK",95015,1956,1873000,685,14,685,95015,6850,0.05072877736252,0.000365723438334223,0.00365723438334223,0.00368138399256606
2021-04-08,"XK",95886,1968,1873000,871,12,871,95886,8710,0.0511938067271757,0.000465029364655633,0.00465029364655633,0.00358939955267082
2021-04-09,"XK",95886,1968,1873000,0,0,0,95886,0,0.0511938067271757,0,0,0.00350190131243224
2021-04-10,"XK",95886,1968,1873000,0,0,0,95886,0,0.0511938067271757,0,0,0.00341745018156494
2021-04-11,"XK",95886,1968,1873000,0,0,0,95886,0,0.0511938067271757,0,0,0.00333354652562794
2021-04-12,"XK",95886,1968,1873000,0,0,0,95886,0,0.0511938067271757,0,0,0.00324747422715606
2021-04-13,"XK",98015,2004,1873000,2129,36,2129,98015,21290,0.052330485851575,0.00113667912439936,0.0113667912439936,0.00315553490389877
2021-04-14,"XK",99210,2030,1873000,1195,26,1195,99210,11950,0.0529684997330486,0.000638013881473572,0.00638013881473572,0.0030546954827225
2021-04-15,"XK",99210,2030,1873000,0,0,0,99210,0,0.0529684997330486,0,0,0.00294187556708329
2021-04-16,"XK",100329,2061,1873000,1119,31,1119,100329,11190,0.0535659369994661,0.000597437266417512,0.00597437266417512,0.00281513888646576
2021-04-17,"XK",100329,2061,1873000,0,0,0,100329,0,0.0535659369994661,0,0,0.00267469564405532
2021-04-18,"XK",101191,2080,1873000,862,19,862,101191,8620,0.0540261612386546,0.000460224239188468,0.00460224239188468,0.00252083071709879
2021-04-19,"XK",101191,2080,1873000,0,0,0,101191,0,0.0540261612386546,0,0,0.00235567908464517
2021-04-20,"XK",101832,2105,1873000,641,25,641,101832,6410,0.0543683929524826,0.000342231713828083,0.00342231713828083,0.00218230170012678
2021-04-21,"XK",101832,2105,1873000,0,0,0,101832,0,0.0543683929524826,0,0,0.00200427563405521
2021-04-22,"XK",102720,2115,1873000,888,10,888,102720,8880,0.0548424986652429,0.000474105712760278,0.00474105712760278,0.00182677326767218
2021-04-23,"XK",102720,2115,1873000,0,0,0,102720,0,0.0548424986652429,0,0,0.00165413201984096
2021-04-24,"XK",102720,2115,1873000,0,0,0,102720,0,0.0548424986652429,0,0,0.00149111872723348
2021-04-25,"XK",103638,2134,1873000,918,19,918,103638,9180,0.0553326214628938,0.000490122797650828,0.00490122797650828,0.00134295624962446
2021-04-26,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.0012139793576605
2021-04-27,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.00110807984209611
2021-04-28,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.00102791876521988
2021-04-29,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.000974270426124614
2021-04-30,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.000946643744228349
2021-05-01,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.000941429777702672
2021-05-02,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.000953441333123167
2021-05-03,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.00097575709422713
2021-05-04,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.00100078322180812
2021-05-05,"XK",103638,2134,1873000,0,0,0,103638,0,0.0553326214628938,0,0,0.00102111912424562
2021-05-06,"XK",105614,2203,1873000,1976,69,1976,105614,19760,0.0563876134543513,0.00105499199145755,0.0105499199145755,0.00103033886116146
2021-05-07,"XK",105784,2207,1873000,170,4,170,105784,1700,0.0564783769353978,9.07634810464496e-05,0.000907634810464495,0.00102437259151928
2021-05-08,"XK",105784,2207,1873000,0,0,0,105784,0,0.0564783769353978,0,0,0.00100111806238871
2021-05-09,"XK",105784,2207,1873000,0,0,0,105784,0,0.0564783769353978,0,0,0.000960663275352139
2021-05-10,"XK",105784,2207,1873000,0,0,0,105784,0,0.0564783769353978,0,0,0.000905593922653921
2021-05-11,"XK",106130,2218,1873000,346,11,346,106130,3460,0.0566631073144688,0.000184730379071009,0.00184730379071009,0.000839477268865336
2021-05-12,"XK",106243,2222,1873000,113,4,113,106243,1130,0.0567234383342232,6.03310197544047e-05,0.000603310197544047,0.000766938515218347
2021-05-13,"XK",106243,2222,1873000,0,0,0,106243,0,0.0567234383342232,0,0,0.00069223163421555
2021-05-14,"XK",106243,2222,1873000,0,0,0,106243,0,0.0567234383342232,0,0,0.00061928545628302
2021-05-15,"XK",106243,2222,1873000,0,0,0,106243,0,0.0567234383342232,0,0,0.000550792977165503
2021-05-16,"XK",106506,2230,1873000,263,8,263,106506,2630,0.0568638547784303,0.000140416444207154,0.00140416444207154,0.000488697821809919
2021-05-17,"XK",106531,2231,1873000,25,1,25,106531,250,0.0568772023491724,1.33475707421249e-05,0.000133475707421249,0.000433649532125614
2021-05-18,"XK",106531,2231,1873000,0,0,0,106531,0,0.0568772023491724,0,0,0.000385588084510001
2021-05-19,"XK",106657,2240,1873000,126,9,126,106657,1260,0.0569444741057128,6.72717565403097e-05,0.000672717565403097,0.000344156989310979
2021-05-20,"XK",106712,2242,1873000,55,2,55,106712,550,0.0569738387613454,2.93646556326749e-05,0.000293646556326749,0.000308442225528551
2021-05-21,"XK",106770,2244,1873000,58,2,58,106770,580,0.0570048051254672,3.09663641217298e-05,0.000309663641217298,0.000277586296207174
2021-05-22,"XK",106770,2244,1873000,0,0,0,106770,0,0.0570048051254672,0,0,0.000250786817171021
2021-05-23,"XK",106770,2244,1873000,0,0,0,106770,0,0.0570048051254672,0,0,0.000227338967124757
2021-05-24,"XK",106770,2244,1873000,0,0,0,106770,0,0.0570048051254672,0,0,0.000206672913624792
2021-05-25,"XK",106861,2246,1873000,91,2,91,106861,910,0.0570533902829685,4.85851575013348e-05,0.000485851575013348,0.000188331062576273
2021-05-26,"XK",106905,2246,1873000,44,0,44,106905,440,0.0570768820074746,2.34917245061399e-05,0.000234917245061399,0.000171940437589431
