countrycode,regioncode,provincecode,districtcode,population,regionname,regiontype,JHU_region,UMD_region,references,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,AL03,,,270074,Elbasan,County,,Elbasan,,,,,,,,,,,,,,,AL,AL03,Elbasan,County,270074,,Elbasan,,,,,,,,,,,,,,,,,AL,AL03,Elbasan,County,270074,,Elbasan,
AL,AL04,,,289889,Fier,County,,Fier,,,,,,,,,,,,,,,AL,AL04,Fier,County,289889,,Fier,,,,,,,,,,,,,,,,,AL,AL04,Fier,County,289889,,Fier,
AL,AL05,,,59381,Gjirokastër,County,,Gjirokastër,,,,,,,,,,,,,,,AL,AL05,Gjirokastër,County,59381,,Gjirokastër,,,,,,,,,,,,,,,,,AL,AL05,Gjirokastër,County,59381,,Gjirokastër,
AL,AL06,,,204831,Korçë,County,,Korçë,,,,,,,,,,,,,,,AL,AL06,Korçë,County,204831,,Korçë,,,,,,,,,,,,,,,,,AL,AL06,Korçë,County,204831,,Korçë,
AL,AL07,,,75428,Kukës,County,,Kukës,,,,,,,,,,,,,,,AL,AL07,Kukës,County,75428,,Kukës,,,,,,,,,,,,,,,,,AL,AL07,Kukës,County,75428,,Kukës,
AL,AL08,,,122700,Lezhë,County,,Lezhë,,,,,,,,,,,,,,,AL,AL08,Lezhë,County,122700,,Lezhë,,,,,,,,,,,,,,,,,AL,AL08,Lezhë,County,122700,,Lezhë,
AL,AL09,,,115857,Dibër,County,,Dibër,,,,,,,,,,,,,,,AL,AL09,Dibër,County,115857,,Dibër,,,,,,,,,,,,,,,,,AL,AL09,Dibër,County,115857,,Dibër,
AL,AL10,,,200007,Shkodër,County,,Shkodër,,,,,,,,,,,,,,,AL,AL10,Shkodër,County,200007,,Shkodër,,,,,,,,,,,,,,,,,AL,AL10,Shkodër,County,200007,,Shkodër,
AL,AL11,,,906166,Tiranë,County,,Tiranë,,,,,,,,,,,,,,,AL,AL11,Tiranë,County,906166,,Tiranë,,,,,,,,,,,,,,,,,AL,AL11,Tiranë,County,906166,,Tiranë,
AL,AL12,,,188922,Vlorë,County,,Vlorë,,,,,,,,,,,,,,,AL,AL12,Vlorë,County,188922,,Vlorë,,,,,,,,,,,,,,,,,AL,AL12,Vlorë,County,188922,,Vlorë,
AM,AMAG,,,129800,Aragacotn,Province,,Aragatsotn,https://en.wikipedia.org/wiki/Administrative_divisions_of_Armenia,,,,,,,,,,,,,,AM,AMAG,Aragacotn,Province,129800,,Aragatsotn,https://en.wikipedia.org/wiki/Administrative_divisions_of_Armenia,,,,,,,,,,,,,,,,AM,AMAG,Aragacotn,Province,129800,,Aragatsotn,https://en.wikipedia.org/wiki/Administrative_divisions_of_Armenia
AM,AMAR,,,258900,Ararat,Province,,Ararat,,,,,,,,,,,,,,,AM,AMAR,Ararat,Province,258900,,Ararat,,,,,,,,,,,,,,,,,AM,AMAR,Ararat,Province,258900,,Ararat,
AM,AMAV,,,266600,Armavir,Province,,Armavir,,,,,,,,,,,,,,,AM,AMAV,Armavir,Province,266600,,Armavir,,,,,,,,,,,,,,,,,AM,AMAV,Armavir,Province,266600,,Armavir,
AM,AMER,,,1073700,Erevan,Province,,Erevan,,,,,,,,,,,,,,,AM,AMER,Erevan,Province,1073700,,Erevan,,,,,,,,,,,,,,,,,AM,AMER,Erevan,Province,1073700,,Erevan,
AM,AMGR,,,231800,Gegarkunik',Province,,Gegharkunik,,,,,,,,,,,,,,,AM,AMGR,Gegarkunik',Province,231800,,Gegharkunik,,,,,,,,,,,,,,,,,AM,AMGR,Gegarkunik',Province,231800,,Gegharkunik,
AM,AMKT,,,253900,Kotayk',Province,,Kotayk,,,,,,,,,,,,,,,AM,AMKT,Kotayk',Province,253900,,Kotayk,,,,,,,,,,,,,,,,,AM,AMKT,Kotayk',Province,253900,,Kotayk,
AM,AMLO,,,225000,Lory,Province,,Lori,,,,,,,,,,,,,,,AM,AMLO,Lory,Province,225000,,Lori,,,,,,,,,,,,,,,,,AM,AMLO,Lory,Province,225000,,Lori,
AM,AMSH,,,243200,Sirak,Province,,Shirak,,,,,,,,,,,,,,,AM,AMSH,Sirak,Province,243200,,Shirak,,,,,,,,,,,,,,,,,AM,AMSH,Sirak,Province,243200,,Shirak,
AM,AMSU,,,139400,Syunik',Province,,Syunik,,,,,,,,,,,,,,,AM,AMSU,Syunik',Province,139400,,Syunik,,,,,,,,,,,,,,,,,AM,AMSU,Syunik',Province,139400,,Syunik,
AM,AMTV,,,125500,Tavus,Province,,Tavush,,,,,,,,,,,,,,,AM,AMTV,Tavus,Province,125500,,Tavush,,,,,,,,,,,,,,,,,AM,AMTV,Tavus,Province,125500,,Tavush,
AM,AMVD,,,2308,Vayoc Jor,Province,,Vayots Dzor,,,,,,,,,,,,,,,AM,AMVD,Vayoc Jor,Province,2308,,Vayots Dzor,,,,,,,,,,,,,,,,,AM,AMVD,Vayoc Jor,Province,2308,,Vayots Dzor,
AO,AOBGO,,,356641,Bengo,Province,,Bengo,https://en.wikipedia.org/wiki/Provinces_of_Angola,,,,,,,,,,,,,,AO,AOBGO,Bengo,Province,356641,,Bengo,https://en.wikipedia.org/wiki/Provinces_of_Angola,,,,,,,,,,,,,,,,AO,AOBGO,Bengo,Province,356641,,Bengo,https://en.wikipedia.org/wiki/Provinces_of_Angola
AO,AOBGU,,,2231385,Benguela,Province,,Benguela,,,,,,,,,,,,,,,AO,AOBGU,Benguela,Province,2231385,,Benguela,,,,,,,,,,,,,,,,,AO,AOBGU,Benguela,Province,2231385,,Benguela,
AO,AOBIE,,,1455255,Bié,Province,,Bié,,,,,,,,,,,,,,,AO,AOBIE,Bié,Province,1455255,,Bié,,,,,,,,,,,,,,,,,AO,AOBIE,Bié,Province,1455255,,Bié,
AO,AOCAB,,,716076,Cabinda,Province,,Cabinda,,,,,,,,,,,,,,,AO,AOCAB,Cabinda,Province,716076,,Cabinda,,,,,,,,,,,,,,,,,AO,AOCAB,Cabinda,Province,716076,,Cabinda,
AO,AOCCU,,,534002,Cuando-Cubango,Province,,Cuando Cubango,,,,,,,,,,,,,,,AO,AOCCU,Cuando-Cubango,Province,534002,,Cuando Cubango,,,,,,,,,,,,,,,,,AO,AOCCU,Cuando-Cubango,Province,534002,,Cuando Cubango,
AO,AOCNN,,,990087,Cunene,Province,,Cunene,,,,,,,,,,,,,,,AO,AOCNN,Cunene,Province,990087,,Cunene,,,,,,,,,,,,,,,,,AO,AOCNN,Cunene,Province,990087,,Cunene,
AO,AOCNO,,,443386,Cuanza Norte,Province,,Cuanza Norte,,,,,,,,,,,,,,,AO,AOCNO,Cuanza Norte,Province,443386,,Cuanza Norte,,,,,,,,,,,,,,,,,AO,AOCNO,Cuanza Norte,Province,443386,,Cuanza Norte,
AO,AOCUS,,,1881873,Cuanza Sul,Province,,Cuanza Sul,,,,,,,,,,,,,,,AO,AOCUS,Cuanza Sul,Province,1881873,,Cuanza Sul,,,,,,,,,,,,,,,,,AO,AOCUS,Cuanza Sul,Province,1881873,,Cuanza Sul,
AO,AOHUA,,,2019555,Huambo,Province,,Huambo,,,,,,,,,,,,,,,AO,AOHUA,Huambo,Province,2019555,,Huambo,,,,,,,,,,,,,,,,,AO,AOHUA,Huambo,Province,2019555,,Huambo,
AO,AOHUI,,,2497422,Huíla,Province,,Huíla,,,,,,,,,,,,,,,AO,AOHUI,Huíla,Province,2497422,,Huíla,,,,,,,,,,,,,,,,,AO,AOHUI,Huíla,Province,2497422,,Huíla,
AO,AOLNO,,,862566,Lunda Norte,Province,,Lunda Norte,,,,,,,,,,,,,,,AO,AOLNO,Lunda Norte,Province,862566,,Lunda Norte,,,,,,,,,,,,,,,,,AO,AOLNO,Lunda Norte,Province,862566,,Lunda Norte,
AO,AOLSU,,,77637,Lunda Sul,Province,,Lunda Sul,,,,,,,,,,,,,,,AO,AOLSU,Lunda Sul,Province,77637,,Lunda Sul,,,,,,,,,,,,,,,,,AO,AOLSU,Lunda Sul,Province,77637,,Lunda Sul,
AO,AOLUA,,,6945386,Luanda,Province,,Luanda,,,,,,,,,,,,,,,AO,AOLUA,Luanda,Province,6945386,,Luanda,,,,,,,,,,,,,,,,,AO,AOLUA,Luanda,Province,6945386,,Luanda,
AO,AOMAL,,,986363,Malange,Province,,Malanje,,,,,,,,,,,,,,,AO,AOMAL,Malange,Province,986363,,Malanje,,,,,,,,,,,,,,,,,AO,AOMAL,Malange,Province,986363,,Malanje,
AO,AOMOX,,,758568,Moxico,Province,,Moxico,,,,,,,,,,,,,,,AO,AOMOX,Moxico,Province,758568,,Moxico,,,,,,,,,,,,,,,,,AO,AOMOX,Moxico,Province,758568,,Moxico,
AO,AONAM,,,495326,Namibe,Province,,Namibe,,,,,,,,,,,,,,,AO,AONAM,Namibe,Province,495326,,Namibe,,,,,,,,,,,,,,,,,AO,AONAM,Namibe,Province,495326,,Namibe,
AO,AOUIG,,,1483118,Uíge,Province,,Uíge,,,,,,,,,,,,,,,AO,AOUIG,Uíge,Province,1483118,,Uíge,,,,,,,,,,,,,,,,,AO,AOUIG,Uíge,Province,1483118,,Uíge,
AO,AOZAI,,,594428,Zaire,Province,,Zaire,,,,,,,,,,,,,,,AO,AOZAI,Zaire,Province,594428,,Zaire,,,,,,,,,,,,,,,,,AO,AOZAI,Zaire,Province,594428,,Zaire,
AR,ARC,,,3044076,Ciudad Autónoma de Buenos Aires,City,,Ciudad Autónoma de Buenos,https://en.wikipedia.org/wiki/List_of_Argentine_provinces_by_population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARA,,,1295944,Salta,Province,,Salta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARB,,,16289599,Buenos Aires,Province,,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARD,,,463411,San Luis,Province,,San Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARE,,,1295121,Entre Rios,Province,,Entre Ríos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARG,,,908268,Santiago del Estero,Province,,Santiago del Estero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARH,,,1117953,Chaco,Province,,Chaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARJ,,,721830,San Juan,Province,,San Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARK,,,389256,Catamarca,Province,,Catamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARL,,,336706,La Pampa,Province,,La Pampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARM,,,1841813,Mendoza,Province,,Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARN,,,1159445,Misiones,Province,,Misiones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARP,,,568331,Formosa,Province,,Formosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARQ,,,601003,Neuquen,Province,,Neuquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARR,,,678797,Rio Negro,Province,,Río Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARS,,,3341228,Santa Fe,Province,,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ART,,,1551460,Tucuman,Province,,Tucumán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARU,,,545656,Chubut,Province,,Chubut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARV,,,143987,Tierra del Fuego,Province,,Tierra del Fuego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARW,,,1049325,Corrientes,Province,,Corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARX,,,3489669,Cordoba,Province,,Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARY,,,710121,Jujuy,Province,,Jujuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,ARZ,,,302420,Santa Cruz,Province,,Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,AT1,,,294466,Burgenland,State,,Burgenland,https://en.wikipedia.org/wiki/States_of_Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,AT2,,,561390,Kärnten,State,,Kärnten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,AT3,,,1684623,Niederösterreich,State,,Niederösterreich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,AT4,,,1490392,Oberösterreich,State,,Oberösterreich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,AT5,,,558479,Salzburg,State,,Salzburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,AT6,,,1246576,Steiermark,State,,Steiermark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
