"ISO2","ISO_3","country_agg","age","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India",5,2021-04-29,202,3,543166.576682447,1,107615.58729223,124,202,39218664.736562,1470,21,3398966.95015753,10,2004775.57287978,960,1465,287880704.147417,0.0148514851485149,0.0138496958101706,0.00495049504950495,0.00274398906783546,0.00864593501603681,0.0142857142857143,0.00680272108843537,0.00922943806181801,0.0108118913723018,0.0118213713707286,0.00460102890429638,0.00493696577130334,0.00955212313353453,-3.39228122214041e-05,-2.66715039886426e-05,-0.000124684854508503,-8.78585648978881e-05,0.000143326099373289
"IN","IND","India",6,2021-04-29,101,1,439314.408477357,1,439314.408477357,101,101,17928963.615539,732,8,2127194.53607869,5,1836408.93436132,460,732,137607847.433939,0.0099009900990099,0.0245030565010799,0.0099009900990099,0.0245030565010799,0.0140845070422535,0.0109289617486339,0.00683060109289617,0.00885091972600631,0.00533342165011308,0.00630696928794021,0.00265863145630102,0.00324139211243188,0.00859297157719618,5.15466540351661e-06,3.90101916882497e-05,4.94153517639074e-05,2.00402604603659e-05,0.000153709159438265
"IN","IND","India",7,2021-04-29,100,1,147538.57739649,1,147538.57739649,61,100,20163943.2572177,700,7,1866443.93892462,3,442615.73218947,405,696,142894616.236649,0.01,0.00731695063383391,0.01,0.00731695063383391,0.00859154929577465,0.01,0.00428571428571429,0.00819572608062166,0.0115189284027436,0.0104987121665568,0.00314507632063509,0.00291244472677337,0.00580607508780932,0.000227534478731122,0.000115891298030162,1.62465921124649e-05,0.000113383929075304,9.24508031415232e-05
"IN","IND","India",1,2021-04-30,613,6,664102.896621215,3,219790.04634594,475,613,64081745.4682209,4657,89,7140111.40430231,35,2849478.10633127,3018.4,4652,449597277.2649,0.00978792822185971,0.0103633709064706,0.00489396411092985,0.00342983863407618,0.0109137697309469,0.0191110156753275,0.00751556796220743,0.0091385804076393,0.0155787090214901,0.0157623931657131,0.00602414737284698,0.00699899323350601,0.00835157271475353,-7.65884177407798e-05,-1.56915780222756e-05,-0.000119581799705157,1.95791883753032e-05,0.000110160228303098
"IN","IND","India",2,2021-04-30,1468,26,1205236.12829861,13,621701.169392025,1167,1466,114871201.345912,10959,174,12193975.4197148,76,5519417.72407959,8034,10949,836751475.28458,0.0177111716621253,0.0104920651492907,0.00885558583106267,0.00541215867952745,0.0112118824817939,0.0158773610730906,0.00693493931928096,0.0103347273337716,0.0134922034182233,0.0121907923442661,0.00557941827784392,0.00514319788940351,0.00967536090113437,-4.56038079545048e-05,-2.52743450375765e-05,-3.65608325328318e-05,4.12538291873351e-06,0.000120742948231233
"IN","IND","India",3,2021-04-30,685,10,510164.41025877,2,51977.7786549028,654,685,50224270.8941587,5460,85,5927453.95979754,31,2073992.78647285,4430,5453,393464935.849975,0.0145985401459854,0.010157726556825,0.00291970802919708,0.00103491355333837,0.013447105993626,0.0155677655677656,0.00567765567765568,0.0114422090953939,0.0134093653749046,0.0129891915455261,0.00597821038617366,0.00603420908581809,0.0102511960768588,-1.26658103678741e-05,-2.92269060064495e-05,-0.000140790929402128,-0.0001199185678948,0.000121471989644166
"IN","IND","India",4,2021-04-30,388,5,334488.639347946,3,200866.973472211,318,387,61740284.3420296,2761,38,6512719.76712205,14,2323896.59226243,2203,2755,464990683.710943,0.0128865979381443,0.00541767247936439,0.0077319587628866,0.00325341834124776,0.0115733158641773,0.0137631293009779,0.00507062658457081,0.0112624932900488,0.0115669826066727,0.0117018138370036,0.00515625414558378,0.00507011614873489,0.0103589636083022,-5.15086315136134e-05,-9.11185284821649e-06,-0.000171143298498534,-4.95885683536202e-05,0.000141589639722813
"IN","IND","India",5,2021-04-30,183,1,68034.2034351299,1,68034.2034351299,156,183,36689654.4949147,1444,19,3066536.91161522,9,1760364.51259986,965,1440,287734175.865272,0.00546448087431694,0.0018543157293716,0.00546448087431694,0.0018543157293716,0.012006465019626,0.0131578947368421,0.00623268698060942,0.0094385758998435,0.0107204218444183,0.011670873962631,0.00456579523907533,0.00485004512102803,0.00966141450947019,-5.11402166014127e-05,-2.93095781520514e-05,-0.000133462021157552,-8.85991880341335e-05,0.000133827384628048
"IN","IND","India",6,2021-04-30,100,0,0,0,0,105,100,20984705.1990451,729,7,2050195.3765018,4,1759409.77478444,515,729,141884229.06366,0,0,0,0,0.0147887323943662,0.00960219478737997,0.00548696844993141,0.00994996039336154,0.0053164524907434,0.00634789011225617,0.00266668451859917,0.0032022340128009,0.0087139581160808,-5.46051439541162e-07,3.06767320631361e-05,4.71676461934469e-05,3.12797793625817e-06,0.000144621640748229
"IN","IND","India",7,2021-04-30,100,3,328313.514940748,1,147538.57739649,52,100,19492755.7193012,700,10,2194757.45386537,4,590154.30958596,405,696,141360615.473375,0.03,0.0168428476542012,0.01,0.00756889274769917,0.00732394366197183,0.0142857142857143,0.00571428571428571,0.00819572608062166,0.0116831016592519,0.0104477881136587,0.00320894817272674,0.00297920783850004,0.00587528278279825,0.000211745711376851,0.000102332132335972,-2.93324197419492e-06,0.000101369739536938,8.61915826548151e-05
"IN","IND","India",1,2021-05-01,517,3,240744.778349287,1,36382.5257008984,323,517,53850369.6917078,4483,78,5868737.68277062,29,2109077.74977497,2966.4,4479,439897338.541862,0.00580270793036751,0.00447062443076149,0.00193423597678917,0.000675622579922618,0.00879941155637889,0.0173990631273701,0.00646888244479143,0.00932803788572022,0.0154191137270516,0.0155584873613228,0.00595426168778327,0.00695184885932745,0.00842934103442755,-0.000102687562612072,-3.17822949012581e-05,-0.000145969113376345,2.70598509500134e-07,0.000100819324584347
"IN","IND","India",2,2021-05-01,1212,7,363679.650671158,2,147525.302937363,922,1211,99270840.4959704,10672,162,11806587.1069153,70,5285705.19818778,7898,10662,815641433.541437,0.00577557755775578,0.00366350933319559,0.00165016501650165,0.00148608898847141,0.0107232993335737,0.0151799100449775,0.0065592203898051,0.0104332617351077,0.013394767251766,0.0121036992912041,0.0055344933848573,0.00512603221705099,0.00975889528038421,-6.21694823287345e-05,-3.17762896978451e-05,-5.26502238779462e-05,-2.50423621167301e-06,0.000110061126397896
"IN","IND","India",3,2021-05-01,689,7,416848.024250805,4,232911.925117611,543,688,46184397.3430432,5340,77,5546303.89225495,29,1980752.67821401,4352,5333,376938710.085113,0.0101596516690856,0.00902573267665677,0.0058055152394775,0.00504308681106336,0.0111161152964297,0.0144194756554307,0.00543071161048689,0.0114936761012352,0.0133376717367186,0.0128053930473131,0.00592212524077161,0.00588897196846382,0.0103353406206155,-3.09072730279894e-05,-3.73781089126243e-05,-0.000156175434425207,-0.000128750823242013,0.000110753293239648
"IN","IND","India",4,2021-05-01,370,2,459016.25007298,1,64994.9072219163,300,370,63181243.4729118,2733,34,5857127.461288,14,2325767.87518005,2219,2728,461929454.07138,0.00540540540540541,0.00726507148074378,0.0027027027027027,0.00102870573051925,0.0114198705748002,0.0124405415294548,0.00512257592389316,0.0114565693279914,0.0114696769072539,0.0114994938420736,0.0051323386265587,0.00500408277077016,0.0104636560509089,-6.58205370473362e-05,-1.37465364082959e-05,-0.000182227291645879,-5.50976533687611e-05,0.000131040788113118
"IN","IND","India",5,2021-05-01,195,1,181572.120872075,0,0,137,195,36724840.0022275,1448,16,2825415.97503596,8,1672624.38654651,1017,1444,282422300.325493,0.00512820512820513,0.00494412285692904,0,0,0.00989526905019863,0.0110497237569061,0.00552486187845304,0.00991962857477274,0.0106154424281274,0.0115163863969032,0.00452859120994014,0.00476543308533434,0.00976077039842108,-6.7478697378845e-05,-3.17440682210601e-05,-0.000140740505435571,-8.82919654508749e-05,0.000124106834732589
"IN","IND","India",6,2021-05-01,100,1,89498.1436365887,0,0,49,99,22229565.4024991,729,7,2021140.31228508,3,1640856.56693112,499,728,144426051.8371,0.01,0.00402608607123408,0,0,0.00697111964717599,0.00960219478737997,0.00411522633744856,0.00965407831605015,0.00529197754665994,0.00638630058193826,0.00266525944046952,0.00314762635045458,0.00882534359923148,-6.88332968304938e-06,2.18317677395686e-05,4.47442658159902e-05,-1.37207535376535e-05,0.000135273438109827
"IN","IND","India",7,2021-05-01,100,3,402250.083048985,1,221475.145504727,47,100,16956004.4016789,700,12,2241050.48523057,5,811629.455090687,403,697,138816870.370934,0.03,0.0237231645805162,0.01,0.0130617532443432,0.00661971830985915,0.0171428571428571,0.00714285714285714,0.00814355285226423,0.011823914965617,0.0103782234036939,0.00325553588412187,0.00303009294273155,0.00593727245523021,0.000193541766417269,8.74357982243634e-05,-2.20905848504728e-05,8.80097408000742e-05,7.9548301381233e-05
"IN","IND","India",1,2021-05-02,582,12,1908053.48103546,7,1549221.46386315,355,582,63417503.1090683,4428,80,7014108.57285666,34,3495410.84977024,2935.4,4425,438273405.090298,0.0206185567010309,0.0300871744785332,0.0120274914089347,0.0244289255790901,0.00859106529209622,0.01806684733514,0.00767841011743451,0.00934320044561152,0.0152429670794887,0.0153371381285345,0.00587125132230282,0.00688725918535397,0.00849841789145993,-0.000126235724022167,-4.71994219893875e-05,-0.000169895608833825,-1.87339160750577e-05,9.15829022176405e-05
"IN","IND","India",2,2021-05-02,1303,17,1034922.27042841,10,484394.72072888,1009.4,1303,108825134.645282,10448,156,10528097.6815233,69,5070617.14746681,7786.4,10439,806724467.798816,0.0130468150422103,0.00950995625966154,0.00767459708365311,0.00445112907333197,0.010910899008788,0.0149310872894334,0.006604134762634,0.0105055662068975,0.0132875762630519,0.0120068661693107,0.005486470667791,0.00510437145384706,0.0098323085280958,-7.68499893239739e-05,-3.73249879066229e-05,-6.69687809130098e-05,-8.53994016689214e-06,9.9451359212213e-05
"IN","IND","India",3,2021-05-02,681,13,742973.747393341,7,324159.647126267,590,681,53867577.3206144,5252,75,5077128.70537104,31,2002349.23253256,4365,5246,377154570.788011,0.0190895741556534,0.0137925962953789,0.0102790014684288,0.00601771349761847,0.0122024363508511,0.0142802741812643,0.0059025133282559,0.0117191904764462,0.0132531403799958,0.0126174345669789,0.0058596595323868,0.00574053263970379,0.0104094095253826,-4.76656084589825e-05,-4.50192502635854e-05,-0.000168258633894941,-0.000135886219396617,0.00010011223051443
"IN","IND","India",4,2021-05-02,341,4,929614.664271244,1,11731.0409571909,294,341,65141661.1245826,2675,28,4055949.56030037,11,992877.745555034,2194,2670,453205075.191142,0.0117302052785924,0.0142706625563841,0.00293255131964809,0.000180085075429001,0.0121432406757259,0.0104672897196262,0.00411214953271028,0.0115735612174922,0.0113627059870001,0.0112936329745742,0.00510529220374658,0.00493538219573373,0.0105582916194162,-7.88262913148973e-05,-1.79467030777488e-05,-0.000191021939106608,-5.97515934063578e-05,0.00012051978593383
"IN","IND","India",5,2021-05-02,166,4,445403.337673426,2,185131.669952114,137,166,39333911.3966835,1399,20,3270819.31270938,10,1857756.05649862,1030,1395,279716258.377835,0.0240963855421687,0.0113236472513888,0.0120481927710843,0.00470666819999305,0.0116239606312574,0.0142959256611866,0.00714796283059328,0.0103993134433843,0.0104983878767135,0.0113587409772457,0.00448960883818071,0.00468352617642652,0.00985028659902319,-8.27601411333776e-05,-3.3985385392391e-05,-0.000146685566526425,-8.71240799362534e-05,0.000114263853265998
"IN","IND","India",6,2021-05-02,100,1,48646.6947943961,1,48646.6947943961,64,100,24798329.9237653,726,7,893613.159978715,3,513329.414624758,511,725,145239629.816447,0.01,0.00196169237783129,0.01,0.00196169237783129,0.00901408450704225,0.00964187327823691,0.00413223140495868,0.00992714910150558,0.00525974690582467,0.00642217318897412,0.00265440213847441,0.00307865022817409,0.00892727020866787,-1.373947277232e-05,1.26579930036944e-05,4.22310295571758e-05,-3.01531721790254e-05,0.000125785710017181
"IN","IND","India",7,2021-05-02,100,3,402250.083048985,1,221475.145504727,41,99,19685938.5891498,700,14,2287343.51659577,6,1033104.60059541,390,697,138935348.545793,0.03,0.0204333708157909,0.01,0.0112504234685969,0.00583297766396358,0.02,0.00857142857142857,0.00788085759896538,0.0119401590042503,0.0102906111077471,0.00328461262647552,0.00306475806845531,0.00599208816701523,0.000173202572003218,7.14970073236198e-05,-4.10817704297492e-05,7.35660630574396e-05,7.26387871968007e-05
"IN","IND","India",1,2021-05-03,622,9,696502.269181592,4,434090.494240092,392,622,67330692.9747558,4381,79,7020896.18756898,31,3447751.74782267,2927.4,4380,445618263.185753,0.0144694533762058,0.0103444987480335,0.00643086816720257,0.00644714134165893,0.00887640958289933,0.0180324126911664,0.00707601004336909,0.00941346710399383,0.0150532098299083,0.0151009565158515,0.00577641196250942,0.00680630385043272,0.00855921678989565,-0.00014704291891529,-6.17475321898588e-05,-0.000191256349654102,-3.7190670787547e-05,8.25412135132598e-05
"IN","IND","India",2,2021-05-03,1441,20,2156763.8235019,9,986835.656895634,1167,1441,120667576.505586,10252,152,11000393.1038916,70,5521469.67948356,7804.4,10243,806008902.978967,0.0138792505204719,0.0178735985751903,0.00624566273421235,0.0081781343876576,0.0114063981390075,0.0148263753413968,0.00682793601248537,0.010731341087627,0.0131725239753157,0.0119020373421927,0.0054362773389827,0.00507885181984982,0.00989595469964946,-8.95924466957066e-05,-4.19071159817024e-05,-7.948462305094e-05,-1.3975737224787e-05,8.90041429661771e-05
"IN","IND","India",3,2021-05-03,680,8,470795.733602226,4,270337.102927443,548,680,50717646.0842149,5144,72,4898108.37808528,31,2112287.97103654,4247,5139,370908241.533725,0.0117647058823529,0.00928268107751858,0.00588235294117647,0.00533023757606096,0.0113504556752278,0.0139968895800933,0.00602643856920684,0.0116397940082605,0.0131573487732334,0.0124278775506557,0.00579135762452473,0.00559014709967161,0.010473851888329,-6.2880123444702e-05,-5.21475338092602e-05,-0.000177175134594064,-0.000141429917295448,8.96615894889928e-05
"IN","IND","India",4,2021-05-03,332,5,1275939.22536898,3,1029548.45670522,252,332,65599365.2002141,2625,27,4300786.62846191,13,1964865.73511498,2146,2622,459586901.410463,0.0150602409638554,0.0194504812885723,0.00903614457831325,0.0156944881030931,0.0106906499236382,0.0102857142857143,0.00495238095238095,0.0115275942458719,0.0112473738440946,0.0110859162280929,0.00507550137522512,0.00486462387607286,0.0106432978118032,-9.04974543884993e-05,-2.17175129314668e-05,-0.000197663463194512,-6.35964785392425e-05,0.000110147898665371
"IN","IND","India",5,2021-05-03,176,3,282741.089973495,1,26517.7207721776,155,176,32632078.2680488,1353,15,2032855.23698356,6,502221.566066497,1040,1352,271300027.182618,0.0170454545454545,0.00866451372330571,0.00568181818181818,0.000812627395483482,0.0124039692701665,0.0110864745011086,0.00443458980044346,0.0108342361863489,0.0103706095427962,0.0111984821964283,0.00444886375740672,0.00460448759354913,0.00993019867515512,-9.6842933068905e-05,-3.6056721581517e-05,-0.000151487690384465,-8.52885956226495e-05,0.000104396341985871
"IN","IND","India",6,2021-05-03,101,0,0,0,0,78,101,24188702.7787458,710,7,893613.159978715,3,513329.414624758,523,709,147147945.981742,0,0,0,0,0.0108771440524334,0.00985915492957747,0.00422535211267606,0.0103895587913943,0.00522007793650335,0.00645609189736239,0.00263473159152046,0.00299716975147952,0.00902001938283885,-2.09472795850088e-05,3.37053758486292e-06,3.97483379391876e-05,-4.58027867936165e-05,0.000116278215612221
"IN","IND","India",7,2021-05-03,100,3,402250.083048985,1,221475.145504727,30,99,20981288.7136329,700,16,2333636.54796096,7,1254579.74610014,350,697,138452378.628022,0.03,0.0191718482376927,0.01,0.0105558408984106,0.00426803243704652,0.0228571428571429,0.01,0.00707256451189201,0.0120310794908326,0.0101857312495475,0.00329628222214128,0.00308317149985016,0.00603983477773795,0.000151073622174311,5.48322162781863e-05,-5.97440918528508e-05,5.83250460814486e-05,6.55778790072205e-05
"IN","IND","India",1,2021-05-04,642,11,1363586.50865103,6,727327.849970991,409,641,63652122.7611874,4307,73,6973574.7437489,32,3597696.90654168,2894.4,4305,441486585.150172,0.0171339563862928,0.0214224828568089,0.00934579439252336,0.0114266079184792,0.00898683834677331,0.0169491525423729,0.00742976549802647,0.00946949992638759,0.0148529436202375,0.0148525201796929,0.0056710718166262,0.00671023295100112,0.0086121714505275,-0.000164975746524856,-7.52704159427263e-05,-0.000210011627318883,-5.48864146094283e-05,7.37751478288086e-05
"IN","IND","India",2,2021-05-04,1505,20,1409166.21761828,5,177562.791317689,1083,1504,127459432.181585,10014,149,10329503.9651242,70,4868557.93678633,7616.4,10006,803721547.83994,0.0132890365448505,0.0110558017833526,0.00332225913621262,0.00139309259643276,0.0101419688342823,0.0148791691631716,0.00699021370081885,0.0107208914088167,0.0130515159195872,0.0117910613075602,0.00538481070019847,0.00505007432402767,0.00995026075612374,-0.000100376608973268,-4.55219862857978e-05,-9.01665448582394e-05,-1.87860138932008e-05,7.88027627900816e-05
"IN","IND","India",3,2021-05-04,664,10,422144.368622068,5,222567.160974362,536,659,46001708.7073067,4935,74,3860362.03147842,32,1723170.38411696,4081,4927,358788921.699691,0.0150602409638554,0.00917671061542583,0.00753012048192771,0.00483823682269025,0.0114556840282972,0.0149949341438703,0.00648429584599797,0.0116660997035593,0.013051935514561,0.0122391709347701,0.00571775183969916,0.00543902087668947,0.0105291679695169,-7.65196286288503e-05,-5.87605138517494e-05,-0.000183097050577147,-0.000145486759047061,7.95028737561793e-05
"IN","IND","India",4,2021-05-04,330,6,652765.726145762,3,302396.406450878,291,327,59698146.4878717,2561,29,4522471.70462852,12,1836181.4915867,2081,2555,456697094.656802,0.0181818181818182,0.0109344387480837,0.00909090909090909,0.00506542370645147,0.0125339191109963,0.0113237016790316,0.00468566966028895,0.0114715691408726,0.0111248087892937,0.0108777708026216,0.00504320532594771,0.00479228251089821,0.0107191556303687,-0.000100853761416299,-2.50885361219503e-05,-0.000202334124228903,-6.67107056332661e-05,0.000100032423764023
"IN","IND","India",5,2021-05-04,178,0,0,0,0,177,177,37227933.5235068,1303,13,1572519.01437164,5,387299.181451652,1061,1302,262701232.186131,0,0,0,0,0.0140845070422535,0.00997697620874904,0.00383729854182655,0.0114774669522511,0.0102339592297886,0.011036293249598,0.00440699014905852,0.00452858221075406,0.0100008255447513,-0.000109570012875782,-3.79237893258529e-05,-0.000155315437292132,-8.29498609368235e-05,9.46046272704848e-05
"IN","IND","India",6,2021-05-04,100,0,0,0,0,51,100,25931049.2715945,702,5,765568.304798446,3,513329.414624758,495,701,154045751.501148,0,0,0,0,0.0071830985915493,0.00712250712250712,0.00427350427350427,0.00994555062184806,0.0051727265563359,0.00648786625501825,0.00260642637876182,0.00290447359781242,0.00910390950206318,-2.83833099253076e-05,-5.86228204285372e-06,3.73483274564788e-05,-6.03916696560773e-05,0.000106859885420173
"IN","IND","India",7,2021-05-04,100,3,402250.083048985,1,221475.145504727,28,99,21853710.3611486,700,17,2232391.00192967,7,1328516.31420838,319,697,139437956.076324,0.03,0.0184064891682697,0.01,0.0101344413303136,0.00398349694124342,0.0242857142857143,0.01,0.00644613736941015,0.012096378899151,0.0100645418888398,0.00329095858999765,0.00308559655791942,0.00608073878310357,0.000127549314263929,3.77675108604096e-05,-7.79029485886817e-05,4.25861587232666e-05,5.84787757232051e-05
"IN","IND","India",1,2021-05-05,615,10,1271287.71361226,5,906076.518858233,411,613,59222760.9916411,4262,70,7461861.78378786,33,4294919.70737271,2885,4258,435457044.767379,0.016260162601626,0.0214662013780764,0.00813008130081301,0.015299464322275,0.00944328286193507,0.0164242139840451,0.00774284373533552,0.00954293161505435,0.014644928089508,0.0145944803434473,0.00555662097448453,0.0066004651693236,0.00865776650331323,-0.000179996441938276,-8.76317314816747e-05,-0.000226166028056325,-7.1610989224098e-05,6.53539921000665e-05
"IN","IND","India",2,2021-05-05,1480,19,1304191.97202284,6,486582.099897987,1117,1479,122115577.351954,9959,139,8969613.5914199,59,3570453.04382208,7615.4,9952,807951191.545317,0.0128378378378378,0.0106799803948351,0.00405405405405405,0.00398460303303967,0.0106371834795113,0.0139572246209459,0.00592428958730796,0.0107776482043386,0.0129262457006593,0.0116754720488027,0.00533287395707414,0.00501860594759957,0.00999569632441072,-0.000109234651187417,-4.81974458311658e-05,-9.9057375595798e-05,-2.29758195611032e-05,6.89198969381369e-05
"IN","IND","India",3,2021-05-05,744,10,504408.952709753,5,304166.04733008,578,744,58289656.5222046,4908,73,3653676.43835681,31,1640401.24660775,4066,4902,363767520.751568,0.0134408602150538,0.00865348987804733,0.00672043010752688,0.0052181821866494,0.0109419960623959,0.0148736756316218,0.00631621841890791,0.0116824980893111,0.0129383180326261,0.0120533059718529,0.00563926982967505,0.00528808240603034,0.0105759374412031,-8.85775956437974e-05,-6.48625985058628e-05,-0.00018625779208633,-0.000148192675579721,6.97287864730717e-05
"IN","IND","India",4,2021-05-05,366,5,400356.552228595,2,69872.339426175,296,364,60307528.0420332,2520,31,4433190.02195857,13,1679410.12423359,2033,2514,446067540.88271,0.0136612021857923,0.00663858336142636,0.00546448087431694,0.00115860062076289,0.0114533353969974,0.0123015873015873,0.00515873015873016,0.0113897385906529,0.0109959538069542,0.0106703070286278,0.0050085579015925,0.0047187573065208,0.0107864163118858,-0.000109954104726155,-2.81066117023054e-05,-0.000205247623751272,-6.91831062923117e-05,9.02714673979812e-05
"IN","IND","India",5,2021-05-05,173,2,90979.9280997055,1,38964.7956906625,142,172,37846021.4143426,1273,14,1611897.25673628,6,426263.977142314,1028,1271,259673103.836286,0.0115606936416185,0.00240394960156173,0.00578034682080925,0.00102956121236817,0.0116279069767442,0.0109976433621367,0.00471327572663001,0.0113917177336244,0.0100895622326065,0.0108723149271799,0.00436387752173599,0.00445562859082311,0.0100625265136019,-0.000120883769059876,-3.95997064374358e-05,-0.000158365534185243,-8.02815304919235e-05,8.49807316963708e-05
"IN","IND","India",6,2021-05-05,100,0,0,0,0,65,100,23507439.4868367,702,3,577459.246908342,2,487961.103271753,513,701,159568755.678025,0,0,0,0,0.00915492957746479,0.00427350427350427,0.00284900284900285,0.0103072070080971,0.00511833489185546,0.00651792170522209,0.00257024386637968,0.00280240171018412,0.00917932053974884,-3.58789912051585e-05,-1.48645320852776e-05,3.50928875997842e-05,-7.36767369891181e-05,9.76294801153614e-05
"IN","IND","India",7,2021-05-05,100,1,221475.145504727,1,221475.145504727,34,99,23652939.3138736,700,17,2306327.57003791,7,1402452.88231661,293,696,142786580.356003,0.01,0.00936353586189692,0.01,0.00936353586189692,0.00483710342865272,0.0242857142857143,0.01,0.00592925368301765,0.0121362004149672,0.00992816250716088,0.00326933586339285,0.00307256716623894,0.00611512493062921,0.000103054822917307,2.06266357440903e-05,-9.5379770784716e-05,2.66508326555038e-05,5.14508518420732e-05
"IN","IND","India",1,2021-05-06,656,14,2583678.63742414,7,1215309.03736194,430,656,60538204.9433845,4247,65,8727956.28487498,33,5088197.93634124,2795,4244,432093399.939966,0.0213414634146341,0.0426784811317151,0.0106707317073171,0.0200750755411148,0.00923222260391618,0.0153049211207911,0.0077701907228632,0.00927572977924095,0.0144318174217743,0.0143290327201404,0.00543440326983067,0.00647836191185133,0.00869650664282582,-0.000192109626195919,-9.87390443329646e-05,-0.000239739761475382,-8.72031278330206e-05,5.73359386091356e-05
"IN","IND","India",2,2021-05-06,1513,16,1104050.29796185,6,520714.352253014,1068,1510,128115594.330786,9922,125,8578010.36050305,51,3425316.09342259,7533.4,9914,821325356.857075,0.0105750165234633,0.00861761055497479,0.00396563119629874,0.0040644103863622,0.00996175729875944,0.0125982664785326,0.00514009272324128,0.0107024637232311,0.0127983365753891,0.0115567659738429,0.00528128819607237,0.00498505939321816,0.0100327599601153,-0.000116239427649313,-4.99746095883387e-05,-0.00010622637349368,-2.65558984742235e-05,5.94196961794171e-05
"IN","IND","India",3,2021-05-06,703,6,260908.819164742,4,188911.562676531,597,702,56414835.6961711,4846,64,3328244.05600171,31,1595031.2248072,4046,4839,361700092.567714,0.0085348506401138,0.00462482635897227,0.00568990042674253,0.0033486149581989,0.011977850006019,0.0132067684688403,0.00639702847709451,0.0117763826189208,0.0128180336335347,0.0118722078795482,0.00555647299413515,0.00513817304528127,0.0106147676880944,-9.90681249189085e-05,-7.04582389641522e-05,-0.000186906742180806,-0.000149692821767562,6.04166756791499e-05
"IN","IND","India",4,2021-05-06,383,2,72709.6303666485,1,8248.49600752768,325,381,73625561.1676129,2510,29,4124890.68780216,14,1687658.62024112,2076,2502,449293789.837256,0.00522193211488251,0.000987559608559326,0.00261096605744125,0.000112033047717619,0.0120143432775128,0.0115537848605578,0.00557768924302789,0.0116864255074813,0.0108622064723551,0.0104648201453553,0.00497207298829397,0.00464437710865444,0.0108456578253622,-0.00011784542147352,-3.07925642714534e-05,-0.000206614888349607,-7.11059904848418e-05,8.09452565745211e-05
"IN","IND","India",5,2021-05-06,219,5,1898848.87599867,2,433835.336103023,204,219,39282049.7680402,1290,16,2967579.5560525,7,752483.725953107,1108,1288,259736488.867764,0.0228310502283105,0.0483388440066478,0.0091324200913242,0.011044111462228,0.0131198147790855,0.0124031007751938,0.00542635658914729,0.012116175312746,0.00993926870247553,0.0107071489365069,0.0043199280499928,0.00438564135751042,0.0101157491958546,-0.00013070173084982,-4.10588440277882e-05,-0.000160777348052378,-7.74201516159906e-05,7.5609115544394e-05
"IN","IND","India",6,2021-05-06,100,0,0,0,0,50,100,25617169.2350047,701,2,138144.838430985,1,48646.6947943961,462,700,167256961.297491,0,0,0,0,0.00704225352112676,0.00285306704707561,0.0014265335235378,0.00929577464788732,0.00505744778188446,0.00654655511283865,0.00252699167775947,0.00269282341977463,0.0092466728928225,-4.32614209169485e-05,-2.34673368004053e-05,3.30332255128307e-05,-8.54592032136204e-05,8.86691965948267e-05
"IN","IND","India",7,2021-05-06,100,0,0,0,0,47,99,25446520.8940943,700,16,2158788.99264142,6,1254914.30492013,279,695,148069157.992879,0,0,0,0,0.00668658415137288,0.0228571428571429,0.00857142857142857,0.00565406829466005,0.0121510965850568,0.00977785102963182,0.00323235132724446,0.0030448560802319,0.00614336170094946,7.80276989648532e-05,3.71983520061548e-06,-0.000112000080859068,1.08118450598023e-05,4.45925829049988e-05
"IN","IND","India",1,2021-05-07,567,5,159071.580492432,3,98437.6411655992,373,567,59590946.8093364,4201,64,8222924.9687462,33,4966845.5311609,2693,4198,427602601.281081,0.00881834215167548,0.00266939172826684,0.00529100529100529,0.00165188919519192,0.00926546935936607,0.0152344679838134,0.00785527255415377,0.00903515423172671,0.0142160225900727,0.0140583211933728,0.00530572332512349,0.00634538604496618,0.0087289276149763,-0.000201423373813066,-0.000108539363605304,-0.000250828053322944,-0.000101536488257078,4.97673913498428e-05
"IN","IND","India",2,2021-05-07,1498,15,1351194.5645011,6,860779.512094822,1170,1497,137245590.097262,9952,114,8723968.79670555,44,3664394.43612539,7536.4,9945,843699745.608425,0.0100133511348465,0.00984508546718001,0.00400534045393859,0.00627181909076139,0.0110079313556691,0.0114549839228296,0.00442122186495177,0.0106733513195816,0.0126693079896535,0.0114362404651174,0.00523073773787525,0.00494992902713668,0.010061983551107,-0.00012146912272569,-5.0894116653284e-05,-0.000111755077235213,-2.95421272589631e-05,5.03539036060235e-05
