ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AR,ARG,Argentina,7,2020-12-23,2020-12-21,100,0,0,0,0,37,96,1179426.9656234821,87,1,0,99,2,3,95,2,4,94,2,11,87,0,13,87,1,10,89,2,2,96,2,1,97,2,0,98,2,2,96,1,4,95,3,6,91,2,0,98,2,9,89,100,0,0,0,97,0,3,0,96,0,1,3,89,0,7,4,87,1,6,6,90,0,4,6,98,0,1,1,99,0,0,1,100,0,0,0,98,0,1,1,96,0,4,0,94,0,3,3,100,0,0,0,91,0,6,3,0,4,14,82,86,0,0,14,0,2,8,90,92,0,2,6,98,0,2,0,98,0,0,2,0,100,0,0,0,0,4,3,1,92,100,0,0,0,0,0,0,0,46,33,11,10,0,21,31,34,14,0,20,44,27,9,0,13,55,20,12,0,21,30,26,23,0,24,3,13,60,0,99,1,0,0,99,1,0,0,99,0,0,1,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,8,86,0,0,83,17,0,6,25,69,0,3,47,50,0,7,7,86,0,5,4,91,0,1,49,50,51,0,40,6,2,1,0,0,1,5,39,55,0,0,100,0,0,2,19,79,0,0,82,6,1,1,0,10,0,0,20,35,33,12,0,3,37,42,14,4,100,100,92,0,8,0,17,1,81,1,75,0,24,1,53,0,30,17,93,0,7,0,96,0,4,0,0,4,0,6,13,15,62,0,1,0,2,11,25,61,0,1,29,40,18,12,0,1,1,12,25,61,0,0,8,23,32,37,69,5,14,12,69,10,3,18,69,6,13,12,0,1,19,80,20,0,13,67,87,1,1,0,1,2,0,1,7,68,0,0,0,3,0,0,2,2,1,0,4,6,1,2,0,11,0,2,46,50,0,2,0,0,0,0,0,0,0,0,100,11,6,68,14,1,11,4,35,37,12,0,1,4.111111111111111,3.1419412584889095,3.5555555555555554,3.0459444804161775,12.785714285714286,5.785464604374324,1.7564102564102564,0.8403137545745674
AR,ARG,Argentina,-99,2020-12-24,2020-12-24,535,4,45138.110496062596,4,45138.110496062596,166,425,7824198.544422939,0,8,8,519,11,49,475,11,17,507,14,83,438,10,94,431,10,66,459,10,44,481,10,21,504,12,19,504,10,12,513,10,36,489,9,95,431,11,14,510,14,82,439,527,1,4,3,486,4,17,28,518,4,6,7,452,5,34,44,441,6,39,49,469,3,30,33,491,3,22,19,514,4,11,6,516,3,5,11,523,3,5,4,499,3,17,16,440,6,37,52,521,1,7,6,453,7,39,36,107,3,75,350,472,0,14,49,134,12,95,294,440,4,18,73,517,4,13,1,517,0,4,14,0,531,0,1,3,0,179,12,29,315,535,0,0,0,0,0,173,0,123,119,69,51,218,28,124,94,71,218,33,168,63,53,218,37,155,67,58,218,39,122,67,89,218,43,43,54,177,0,508,7,8,12,508,9,6,12,508,8,7,12,508,8,8,11,508,10,3,14,508,10,7,10,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,535,0,0,0,241,13,102,179,241,10,219,65,241,18,66,210,241,11,145,138,241,16,44,234,241,13,71,210,270,1,130,134,405,1,80,25,11,13,297,2,2,17,82,135,297,3,235,0,318,4,36,177,318,0,171,19,5,3,3,16,318,1,69,54,58,35,328,3,75,83,29,17,535,535,436,5,90,4,326,7,197,5,478,2,51,4,396,7,88,44,494,2,32,7,470,0,61,4,357,1,2,11,22,39,103,357,0,4,8,20,35,111,380,4,54,59,18,20,380,1,11,40,39,64,380,0,40,67,21,27,442,12,63,18,442,33,20,40,442,22,40,31,417,1,35,82,453,1,38,43,512,2,2,0,3,1,0,2,13,486,0,2,0,5,3,1,0,2,2,1,5,1,2,0,0,25,535,0,0,0,0,0,535,0,0,0,0,0,0,0,0,535,0,0,0,0,535,0,0,0,0,0,0,2.5878378378378377,1.9515528582537955,3.1666666666666665,2.5937698965834968,0,0,0,0
AR,ARG,Argentina,1,2020-12-24,2020-12-24,123,0,0,0,0,34,123,2427120.212709539,116,0,1,122,0,9,114,0,3,120,0,22,101,0,28,95,0,13,110,0,12,111,0,2,121,0,2,121,0,1,122,0,13,110,0,25,98,0,2,121,0,32,91,122,0,1,0,114,0,5,4,120,0,3,0,101,0,9,13,95,0,11,17,110,0,4,9,111,0,7,5,121,0,0,2,121,0,2,0,122,0,1,0,110,0,5,8,98,0,9,16,121,0,1,1,91,0,13,19,0,0,13,110,110,0,1,12,0,0,19,104,104,1,2,16,121,2,0,0,121,0,0,2,0,123,0,0,0,0,3,1,6,113,123,0,0,0,0,0,0,0,30,47,27,19,0,0,41,64,18,0,1,60,35,27,0,2,55,35,31,0,1,34,53,35,0,1,9,28,85,0,117,0,3,3,117,2,0,4,117,1,2,3,117,2,1,3,117,2,0,4,117,2,0,4,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,0,3,33,87,0,0,98,25,0,3,50,70,0,1,82,40,0,2,21,100,0,1,40,82,0,0,86,37,37,0,59,16,7,4,0,0,2,17,59,45,0,0,120,3,0,0,17,106,0,0,87,25,4,0,1,6,0,0,19,29,52,23,0,1,25,55,36,6,123,123,90,2,31,0,25,2,96,0,73,1,47,2,41,1,41,40,102,0,14,7,83,1,39,0,0,0,3,8,20,38,54,0,0,4,17,25,35,42,0,1,47,50,16,9,0,0,20,26,37,40,0,0,46,37,23,17,40,3,65,15,40,12,16,55,40,9,26,48,0,1,57,65,58,1,21,43,102,0,5,0,4,4,1,1,6,45,0,2,8,4,6,1,1,3,5,0,8,2,5,0,1,32,0,0,56,67,0,0,0,0,123,0,0,0,0,0,0,6,0,87,24,6,6,0,22,36,46,11,2,2.9444444444444446,2.2573129288696197,2.6153846153846154,2.0223114472661203,11.11111111111111,5.580375396795541,3.2155172413793105,1.7335865536022665
AR,ARG,Argentina,2,2020-12-24,2020-12-24,289,0,0,0,0,131,289,3773324.9719846253,275,0,1,288,0,13,276,0,3,286,0,45,244,0,43,246,0,16,273,1,15,273,0,1,288,0,8,281,0,3,286,0,22,267,0,55,234,0,2,287,0,30,259,288,0,1,0,276,0,6,7,286,0,2,1,244,2,14,29,246,2,16,25,273,2,6,8,274,0,8,7,288,0,0,1,281,0,8,0,286,0,2,1,267,2,6,14,234,1,14,40,287,0,2,0,259,1,15,14,0,0,42,247,247,0,10,32,0,1,81,207,208,1,22,58,267,5,15,2,267,0,7,15,0,282,0,3,4,0,24,3,14,248,289,0,0,0,0,0,0,0,79,110,69,31,0,1,95,133,60,0,6,140,101,42,0,6,123,99,61,0,8,93,95,93,0,7,33,70,179,0,275,6,1,7,275,7,1,6,275,4,9,1,275,6,5,3,275,6,3,5,275,5,3,6,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,289,0,0,0,0,2,104,183,0,0,244,45,0,2,85,202,0,1,190,98,0,2,42,245,0,2,72,215,0,1,179,109,110,0,124,31,14,10,0,0,2,27,91,169,0,1,285,3,0,2,51,236,0,0,237,33,6,1,2,10,0,0,54,74,102,59,0,0,67,133,79,10,289,289,185,1,97,6,45,2,238,4,204,2,78,5,99,3,112,75,247,2,30,10,217,2,68,2,0,0,6,25,38,67,153,0,1,8,21,45,62,152,0,1,111,111,39,27,0,1,53,59,86,90,0,1,102,98,52,36,89,7,164,29,89,29,48,123,89,22,77,101,0,0,167,122,167,0,49,73,240,2,8,0,9,7,0,4,19,73,1,7,8,6,20,4,3,22,8,0,14,11,12,7,9,84,0,2,108,175,3,1,0,0,0,289,0,0,0,0,0,8,5,221,47,8,8,4,93,115,54,11,4,2.669642857142857,2.1112670413636736,3.225,2.7314643391224123,10.16595744680851,6.195024078364411,2.8862453531598513,1.5201128048856134
AR,ARG,Argentina,3,2020-12-24,2020-12-24,295,1,7247.39084292136,0,0,137,295,3898481.5709347343,288,3,1,291,3,14,278,2,5,288,3,31,261,1,40,254,2,23,270,2,23,270,3,3,289,3,1,291,2,2,291,2,13,280,2,58,235,3,7,285,3,31,261,294,0,1,0,281,0,9,5,290,0,2,3,264,0,13,18,255,0,14,26,272,0,8,15,272,0,14,9,292,0,2,1,294,0,1,0,293,0,2,0,282,0,6,7,237,0,22,36,288,0,3,4,264,0,14,17,0,0,45,250,250,0,5,40,0,2,68,225,227,0,23,45,272,4,18,1,272,0,6,17,0,289,0,3,3,0,25,1,18,251,295,0,0,0,0,0,0,0,108,95,66,26,0,3,111,123,58,0,10,160,79,46,0,13,148,74,60,0,11,109,87,88,0,12,43,56,184,0,277,7,5,6,277,8,5,5,277,4,11,3,277,9,1,8,277,8,2,8,277,9,2,7,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,0,10,111,174,0,1,245,49,0,12,74,209,0,5,151,139,0,12,39,244,0,10,52,233,0,0,175,120,120,1,108,41,16,9,0,0,2,22,88,183,0,1,293,1,0,2,58,235,0,0,251,27,5,4,4,4,0,0,60,74,91,70,0,0,80,153,44,18,295,295,184,1,104,6,50,4,236,5,221,3,69,2,144,2,92,57,256,1,25,13,243,2,49,1,0,0,5,8,40,58,184,0,0,3,11,34,66,181,0,3,105,126,39,22,0,0,45,56,90,104,0,1,89,97,66,42,109,11,138,37,109,40,49,97,109,30,74,82,0,0,182,113,182,1,46,66,249,4,8,0,4,5,1,6,18,67,3,8,19,8,27,5,8,18,15,3,16,16,10,3,5,64,0,3,124,166,1,1,0,0,0,0,295,0,0,0,0,6,4,225,49,11,6,0,71,128,68,16,6,2.559322033898305,1.989469597662447,3.1904761904761907,2.4016061215015907,11.535580524344569,6.5684401465429385,3.1245551601423487,1.5453161597400176
AR,ARG,Argentina,4,2020-12-24,2020-12-24,278,1,6187.495836886589,0,0,111,278,3414124.1607663184,269,2,1,275,1,10,267,1,0,277,2,23,253,3,27,248,2,21,255,2,13,263,2,3,273,1,3,274,3,5,270,2,6,270,2,35,241,3,4,271,3,20,255,277,0,1,0,268,0,6,4,278,0,0,0,255,0,9,14,251,0,9,18,257,0,8,13,265,1,4,8,275,0,0,3,275,0,1,2,273,0,4,1,272,0,4,2,243,1,10,24,274,0,3,1,258,0,9,11,0,0,42,236,236,1,5,36,0,4,64,210,214,0,19,45,259,4,15,0,259,0,1,18,0,277,0,1,0,0,23,4,23,228,278,0,0,0,0,0,0,0,105,85,51,37,0,20,98,100,60,0,20,155,65,38,0,12,149,70,47,0,20,105,69,84,0,22,33,52,171,0,255,9,10,4,255,12,7,4,255,9,8,6,255,9,7,7,255,11,4,8,255,8,9,6,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,0,8,99,171,0,2,232,44,0,13,58,207,0,8,129,141,0,11,26,241,0,9,55,214,0,0,149,129,129,0,89,32,17,11,0,0,2,14,86,176,0,1,277,0,0,2,57,219,0,0,231,26,2,1,3,15,0,1,52,73,82,70,0,3,71,152,39,13,278,278,179,1,91,7,46,3,224,5,220,0,51,7,149,2,92,35,252,0,20,6,223,2,49,4,0,0,3,17,35,58,165,0,0,3,16,29,57,173,0,0,114,118,27,19,0,0,36,51,70,121,0,0,84,85,54,55,109,11,122,36,109,40,40,89,109,37,64,68,0,1,163,114,164,0,41,73,237,3,10,0,4,4,6,1,13,74,1,3,14,4,37,5,3,25,14,0,10,8,15,4,3,58,0,1,116,160,0,1,0,0,0,0,0,278,0,0,0,6,3,222,40,7,6,2,57,108,75,23,7,2.8333333333333335,2.47801578868981,2.8888888888888884,2.6052450148309636,12.09920634920635,6.459965537531526,2.996268656716418,1.426076397006858
AR,ARG,Argentina,5,2020-12-24,2020-12-24,211,1,4813.12682453988,1,4813.12682453988,114,211,1818926.4737371665,202,2,2,207,2,8,201,2,2,207,2,12,197,1,18,192,2,12,197,2,6,203,2,1,208,2,3,206,2,2,207,2,4,205,0,15,196,3,2,206,1,22,188,209,1,0,1,203,1,5,2,209,0,1,1,199,1,7,4,193,1,5,12,199,0,4,8,205,0,2,4,210,0,1,0,208,0,1,2,209,1,1,0,207,0,3,1,196,0,7,8,209,0,1,1,189,1,10,11,0,0,36,175,175,0,8,28,0,6,35,170,176,2,8,25,203,2,6,0,203,0,4,4,0,207,0,2,2,0,16,4,10,181,211,0,0,0,0,0,0,0,87,61,38,25,0,24,58,78,51,0,20,106,57,28,0,20,101,47,43,0,19,76,48,68,0,29,22,23,137,0,201,6,3,1,201,7,2,1,201,6,1,3,201,8,0,2,201,6,2,2,201,6,3,1,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,211,0,0,0,0,7,60,144,0,2,169,40,0,6,42,163,0,4,85,122,0,5,12,194,0,4,30,177,0,0,101,110,110,0,70,24,4,3,0,0,2,14,59,136,0,0,211,0,0,1,37,173,0,1,185,14,2,1,1,7,0,0,55,53,66,37,0,2,74,93,29,13,211,211,151,1,56,3,42,3,166,0,169,2,40,0,126,2,60,23,199,0,9,3,181,0,27,3,0,1,0,5,23,43,139,0,0,0,10,29,39,133,0,1,72,92,28,18,0,0,11,31,58,111,0,0,31,63,58,59,117,6,77,11,117,32,32,30,117,27,41,26,0,3,103,105,106,0,38,67,173,0,8,0,4,3,2,1,20,70,0,4,11,6,19,4,3,16,7,2,7,7,13,4,7,31,0,3,101,104,0,3,0,0,0,0,0,0,211,0,0,8,3,169,25,6,8,3,60,74,55,9,2,3.479166666666666,2.782847029330301,3.689655172413793,2.5788071477756374,13.099502487562189,6.826422910371419,2.2893401015228427,1.385986008361361
AR,ARG,Argentina,6,2020-12-24,2020-12-24,133,0,0,0,0,44,133,2200343.1477482943,129,0,1,132,1,1,131,1,1,131,1,9,123,1,6,126,1,9,123,1,2,130,0,2,131,0,2,131,0,1,132,1,1,131,1,7,125,2,0,131,1,11,121,132,0,1,0,132,0,1,0,132,0,0,1,124,0,5,4,127,0,2,4,124,0,1,8,131,0,2,0,131,0,1,1,131,0,2,0,132,0,0,1,132,0,0,1,126,0,2,5,133,0,0,0,122,0,3,8,0,0,15,118,118,0,4,11,0,1,17,115,116,0,6,11,127,1,5,0,127,0,2,4,0,131,0,0,2,0,7,1,2,123,133,0,0,0,0,0,0,0,61,40,18,14,0,20,45,33,35,0,17,65,33,18,0,19,62,31,21,0,15,48,28,42,0,20,14,18,81,0,131,1,0,1,131,1,0,1,131,0,1,1,131,1,1,0,131,1,0,1,131,1,0,1,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,0,4,17,112,0,1,108,24,0,3,34,96,0,3,59,71,0,4,4,125,0,2,14,117,0,1,64,68,69,0,46,11,5,2,0,2,2,6,47,76,0,3,130,0,0,6,22,105,0,0,117,6,1,2,1,6,0,0,40,38,41,14,0,0,54,58,14,7,133,133,116,0,16,1,25,0,108,0,99,0,31,3,74,0,46,13,129,0,2,2,119,0,13,1,0,1,0,0,15,28,89,0,0,0,0,14,26,93,0,1,44,50,24,14,0,0,4,11,35,83,0,0,12,41,26,54,80,10,31,12,80,13,19,21,80,8,31,14,0,1,45,87,46,1,20,66,113,1,3,0,0,0,0,0,16,68,1,0,4,4,9,1,1,7,3,0,2,11,2,3,4,13,0,2,66,64,1,0,0,0,0,0,0,0,0,133,0,4,2,107,11,9,4,1,46,54,23,3,2,2.384375,2.2444353230500624,3.9,2.0789954839350235,12.993553719008265,7.078914330543459,1.9836065573770492,1.003988793172588
AR,ARG,Argentina,7,2020-12-24,2020-12-22,100,0,0,0,0,33,98,1253751.119207729,86,0,1,99,1,1,98,1,1,98,1,8,91,0,9,91,1,11,88,2,0,98,1,1,98,1,0,99,1,1,98,2,3,95,1,5,94,2,0,98,2,10,88,99,0,1,0,99,0,0,1,99,0,1,0,92,0,7,1,91,1,3,5,89,0,4,7,100,0,0,0,99,0,0,1,100,0,0,0,99,0,1,0,97,0,3,0,95,0,3,2,100,0,0,0,90,0,5,5,0,2,10,88,90,0,0,10,0,3,8,89,92,0,3,5,97,1,2,0,97,0,1,2,0,99,0,0,1,0,6,2,1,91,100,0,0,0,0,0,0,0,47,31,11,11,0,24,32,30,14,0,17,49,24,10,0,14,58,16,12,0,21,35,21,23,0,28,4,10,58,0,99,1,0,0,99,1,0,0,99,0,0,1,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,8,86,0,1,78,21,0,9,23,68,0,3,48,49,0,8,6,86,0,6,7,87,0,1,46,53,54,0,35,8,2,1,0,1,2,6,38,53,0,0,100,0,0,3,17,80,0,0,85,3,1,1,0,10,0,0,22,31,35,12,0,2,40,44,11,3,100,100,92,0,8,0,22,2,75,1,77,0,21,2,52,0,35,13,94,0,5,1,93,0,6,1,0,3,0,3,10,22,62,0,1,0,2,10,24,63,0,2,31,36,20,11,0,0,3,11,21,65,0,0,11,22,28,39,67,6,14,13,67,10,3,20,67,5,15,13,0,0,15,85,15,0,12,73,88,1,2,0,0,1,0,1,7,73,0,0,0,2,2,0,1,3,1,0,3,4,1,2,0,8,0,4,44,50,0,2,0,0,0,0,0,0,0,0,100,12,4,70,12,2,12,3,37,36,10,1,1,4.826086956521739,3.6637310083009327,4.285714285714286,3.093772546815388,12.433734939759036,6.131073934264932,1.7692307692307692,0.7371950511611859
AR,ARG,Argentina,-99,2020-12-25,2020-12-25,558,3,22605.398670704,2,18039.60640719196,152,437,7882441.771046401,0,7,4,547,3,40,515,5,19,534,6,72,480,4,89,465,4,63,491,6,38,514,5,18,535,8,21,529,6,16,536,7,37,514,4,76,478,5,13,540,5,78,475,554,0,3,1,518,2,23,15,539,2,11,6,486,3,32,37,469,4,34,51,495,4,35,24,520,3,24,11,540,2,11,5,537,1,16,4,542,2,9,5,521,4,15,18,482,6,31,39,545,1,8,4,480,7,40,31,114,7,70,367,502,0,11,45,145,12,105,296,457,3,25,73,533,2,22,1,533,0,5,20,0,553,0,2,3,0,198,10,27,323,558,0,0,0,0,0,175,4,148,124,61,46,222,29,128,97,82,222,42,193,62,39,222,36,187,54,59,222,38,140,75,83,222,46,58,56,176,0,533,11,6,8,533,10,6,9,533,7,11,7,533,12,7,6,533,12,5,8,533,11,5,9,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,558,0,0,0,249,20,91,198,249,12,220,77,249,24,63,222,249,16,172,121,249,20,50,239,249,19,52,238,298,1,148,111,410,1,69,46,17,15,324,3,3,22,83,123,324,4,225,5,340,6,36,176,340,1,173,20,3,2,0,19,340,2,72,55,54,35,351,1,72,92,28,14,558,558,473,5,74,6,351,7,195,5,498,4,51,5,397,6,95,60,512,4,29,13,508,2,42,6,374,2,1,4,24,36,117,374,0,1,7,23,32,121,400,2,60,58,17,21,400,1,17,35,40,65,400,1,46,54,23,34,476,9,60,13,476,24,18,40,476,19,29,34,434,3,38,83,475,0,32,51,545,2,0,2,1,1,1,2,4,515,1,3,5,2,1,0,0,5,3,0,3,2,2,0,2,14,558,0,0,0,0,0,558,0,0,0,0,0,0,0,0,558,0,0,0,0,558,0,0,0,0,0,0,2.769172932330827,2.1780649060621142,2.8222222222222224,2.2288285639942718,0,0,0,0
AR,ARG,Argentina,1,2020-12-25,2020-12-25,122,0,0,0,0,47,121,2947831.4767678464,118,0,1,121,0,14,108,0,4,118,0,24,98,0,27,95,0,16,106,0,10,112,0,6,116,0,8,114,0,1,121,0,11,111,0,26,96,0,6,116,0,25,97,121,0,1,0,108,0,8,6,118,0,2,2,98,0,9,15,95,0,8,19,106,0,6,10,112,0,6,4,116,0,4,2,114,0,5,3,121,0,1,0,111,0,4,7,96,0,8,18,116,0,1,5,97,0,8,17,0,1,17,104,105,0,6,11,0,0,13,109,109,0,2,11,120,0,2,0,120,0,1,1,0,121,0,0,1,0,2,3,3,114,122,0,0,0,0,0,0,0,32,45,29,16,0,0,36,61,25,0,0,60,49,13,0,0,51,45,26,0,1,38,46,37,0,0,9,31,82,0,119,0,2,1,119,2,0,1,119,2,0,1,119,2,0,1,119,2,0,1,119,2,0,1,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,0,2,26,94,0,1,84,37,0,2,35,85,0,0,89,33,0,2,30,90,0,1,26,95,0,0,93,29,29,0,51,20,11,11,0,0,2,25,54,41,0,0,121,1,0,0,16,106,0,0,84,18,7,5,3,5,0,0,17,38,53,14,0,0,22,54,35,11,122,122,96,1,24,1,38,1,81,2,87,1,32,2,33,1,34,54,92,1,12,17,96,1,24,1,0,0,3,14,21,32,52,0,0,5,16,26,31,44,0,1,42,41,26,12,0,1,15,33,38,35,0,0,40,43,22,17,39,1,70,12,39,17,7,59,39,15,26,42,0,2,58,62,60,0,10,52,112,0,2,1,0,3,0,0,4,54,0,2,10,3,5,2,0,5,4,0,4,2,0,1,0,30,0,1,49,67,1,4,0,0,122,0,0,0,0,0,0,4,1,83,31,3,4,0,20,46,43,8,1,2.702857142857143,2.4602916893505475,2.875,1.7841898254763513,8.950495049504951,5.653983087388505,3.3333333333333335,1.7390349117376638
