ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,7,2020-12-26,2020-12-21,100,0,0,0,0,2,99,567946.8842106167,97,1,0,99,1,7,92,2,3,95,2,20,78,2,12,86,2,10,88,2,3,95,2,4,94,2,2,96,2,2,96,2,4,94,2,9,89,2,3,95,2,4,94,100,0,0,0,93,0,1,6,97,0,1,2,80,3,6,11,88,2,3,7,90,2,4,4,97,0,1,2,96,0,3,1,98,1,1,0,98,1,0,1,96,1,2,1,91,1,1,7,97,1,0,2,96,2,0,2,0,1,2,97,98,2,0,0,1,25,74,75,2,2,21,98,0,2,0,98,0,2,0,100,0,0,5,0,2,93,100,0,0,0,0,0,0,0,52,32,12,4,3,9,23,60,5,3,4,53,35,5,3,9,43,35,10,3,6,50,32,9,3,9,13,50,25,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,11,88,0,0,70,30,0,1,47,52,0,0,61,39,0,1,27,72,0,2,7,91,0,0,72,28,28,0,31,18,10,13,0,1,1,4,38,56,0,1,99,0,0,2,22,76,0,0,2,2,7,7,78,4,0,0,19,23,36,22,0,2,5,16,29,48,100,100,89,0,0,11,30,0,7,63,53,1,1,45,39,0,10,51,73,1,3,23,93,0,2,5,0,0,0,1,0,7,92,0,0,0,1,6,7,86,0,1,4,23,38,34,0,0,1,1,10,88,0,0,0,3,26,71,97,0,2,1,97,0,2,1,97,0,2,1,0,3,15,82,18,0,8,74,92,1,1,0,1,0,0,0,5,77,0,2,0,1,4,0,0,3,0,0,3,2,1,0,2,5,0,3,44,53,0,0,0,0,0,0,0,0,0,0,100,2,8,42,32,16,2,6,28,29,22,11,2,8.161290322580646,10.083308895376055,1,0,11.797979797979798,5.170520437192415,1.9886363636363635,1.0338447179008328
NZ,NZL,New Zealand,-99,2020-12-27,2020-12-26,100,0,0,0,0,4,78,634244.0391830815,0,0,0,100,0,17,83,0,5,95,0,19,81,0,19,81,0,20,80,0,9,91,0,2,98,0,3,97,0,2,98,0,7,93,0,11,89,0,5,95,0,9,91,100,0,0,0,83,0,5,12,95,0,2,3,81,1,6,12,81,0,6,13,80,0,6,14,91,0,3,6,98,0,0,2,97,0,1,2,98,0,0,2,93,1,3,3,89,0,3,8,95,0,4,1,91,0,5,4,22,0,4,74,98,1,1,28,3,15,54,85,0,1,14,99,0,1,0,99,0,1,0,100,0,0,33,1,4,62,100,0,0,0,0,0,34,0,35,18,9,4,42,1,23,27,7,42,0,33,21,4,42,0,30,22,6,42,0,29,23,6,42,1,9,26,22,0,96,1,1,2,96,2,0,2,96,2,0,2,96,2,0,2,96,1,1,2,96,2,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,2,14,36,48,1,34,17,48,0,27,25,48,1,33,18,48,1,19,32,48,2,3,47,55,1,27,17,73,0,13,5,6,3,57,0,0,4,15,24,57,1,42,0,62,1,3,34,62,0,2,1,3,2,29,1,62,0,11,3,15,9,66,0,2,5,15,12,100,100,87,0,3,10,68,0,5,27,75,0,4,21,70,0,4,26,83,0,2,15,97,0,2,1,72,0,1,1,2,2,22,72,0,0,1,2,2,23,81,0,2,2,9,6,81,0,0,1,3,15,81,0,1,1,4,13,98,1,0,1,98,1,0,1,98,1,0,1,85,1,6,8,92,0,6,2,99,0,0,0,0,0,0,0,1,96,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.225806451612902,9.922061873822244,1,0,0,0,0,0
NZ,NZL,New Zealand,1,2020-12-27,2020-12-25,100,0,0,0,0,9,100,666739.378855438,97,0,1,99,0,10,90,0,2,98,0,27,73,0,24,76,0,23,77,0,13,87,0,6,94,0,7,93,0,0,100,0,9,91,0,19,81,0,4,96,0,17,83,99,0,0,1,90,0,1,9,98,0,1,1,73,0,3,24,76,0,6,18,77,0,4,19,87,0,6,7,94,0,2,4,93,0,2,5,100,0,0,0,91,0,2,7,81,0,4,15,96,0,1,3,83,0,6,11,0,0,7,93,93,6,1,0,1,37,62,63,0,2,35,98,0,2,0,98,0,2,0,100,0,0,3,1,1,95,100,0,0,0,0,0,0,0,36,39,22,3,0,0,50,44,6,0,1,69,25,5,0,0,59,35,6,0,0,57,38,5,0,0,21,58,21,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,49,51,0,0,77,23,0,0,71,29,0,0,86,14,0,0,58,42,0,1,24,75,0,0,84,16,16,0,18,22,21,23,0,0,3,8,37,52,0,0,100,0,0,0,13,87,0,0,0,3,6,12,76,3,0,0,4,14,39,43,0,0,3,12,39,46,100,100,51,2,1,46,23,2,2,73,29,2,3,66,14,3,3,80,42,2,1,55,76,1,6,17,0,0,0,4,6,20,70,0,0,1,5,14,19,61,0,0,8,14,40,38,0,0,1,4,15,80,0,0,7,18,26,49,75,0,12,13,75,1,0,24,75,1,4,20,0,0,67,33,67,0,13,20,87,0,1,1,3,2,0,0,6,20,0,4,9,4,9,1,1,5,2,0,3,3,2,2,4,31,0,2,33,62,3,0,0,0,100,0,0,0,0,0,0,1,2,51,34,12,1,0,5,19,38,28,9,5.88135593220339,8.381187360871044,1.1428571428571428,0.6900655593423543,12.947368421052632,4.59964943403445,3.833333333333334,1.54010708217364
NZ,NZL,New Zealand,2,2020-12-27,2020-12-26,100,0,0,0,0,13,100,691625.7425759777,98,0,0,100,0,11,89,0,1,99,0,26,74,0,21,79,0,18,82,0,8,92,0,2,98,0,8,92,0,2,98,0,3,97,0,25,75,0,1,99,0,12,88,100,0,0,0,89,0,2,9,99,0,0,1,74,0,3,23,79,0,6,15,82,0,2,16,92,0,2,6,98,0,0,2,92,0,2,6,98,0,2,0,97,0,1,2,75,0,5,20,99,0,1,0,88,0,2,10,0,0,7,93,93,5,2,0,1,26,73,74,0,2,24,98,0,2,0,98,0,2,0,100,0,0,3,1,1,95,100,0,0,0,0,0,0,0,43,32,14,11,0,0,30,62,8,0,0,45,49,6,0,0,46,42,12,0,0,42,47,11,0,0,18,60,22,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,41,59,0,0,78,22,0,0,69,31,0,0,85,15,0,0,53,47,0,0,15,85,0,1,79,20,21,0,31,24,12,12,0,0,0,5,43,52,0,1,98,1,0,3,17,80,0,0,1,2,7,8,81,1,0,0,8,15,33,44,0,1,4,13,34,48,100,100,59,0,4,37,22,0,8,70,31,0,4,65,15,0,6,79,47,1,4,48,85,0,8,7,0,0,1,3,8,16,72,0,0,2,3,10,22,63,0,0,12,24,35,29,0,0,2,5,15,78,0,0,6,16,35,43,78,0,16,6,78,1,2,19,78,0,10,12,0,0,77,23,77,0,14,9,86,0,3,0,0,1,0,1,9,9,0,3,5,5,9,1,5,10,4,0,4,10,5,6,0,24,0,1,40,58,0,1,0,0,0,100,0,0,0,0,0,1,2,53,25,19,1,0,15,31,30,20,3,5.716981132075472,8.179188784513663,1.8571428571428572,1.0690449676496976,12.455555555555556,5.769273728192439,3.1041666666666665,1.4972196454317137
NZ,NZL,New Zealand,3,2020-12-27,2020-12-26,100,0,0,0,0,6,100,635547.2908039368,100,0,0,100,0,10,90,0,1,99,0,15,85,0,26,74,0,9,91,0,9,91,0,1,99,0,4,96,0,1,99,0,3,97,0,15,85,0,2,98,0,10,90,100,0,0,0,90,0,6,4,99,0,0,1,85,0,2,13,74,0,8,18,91,0,3,6,91,0,4,5,99,0,0,1,96,0,2,2,99,0,1,0,97,0,0,3,85,0,6,9,98,0,0,2,90,0,1,9,0,0,4,96,96,4,0,0,1,35,64,65,0,3,32,97,0,3,0,97,0,3,0,100,0,0,4,0,0,96,100,0,0,0,0,0,0,0,46,30,21,3,0,0,31,62,7,0,1,48,50,1,0,0,42,50,8,0,1,47,48,4,0,0,17,57,26,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,25,75,0,0,75,25,0,0,63,37,0,0,73,27,0,0,30,70,0,0,10,90,0,0,76,24,24,0,30,19,16,11,0,0,0,4,33,63,0,0,100,0,0,2,17,81,0,0,2,2,4,5,85,2,0,0,7,16,45,32,0,1,5,12,23,59,100,100,75,0,3,22,25,0,7,68,37,0,4,59,27,0,3,70,70,0,2,28,90,0,5,5,0,0,0,0,4,14,82,0,0,0,1,6,19,74,0,2,11,18,38,31,0,0,3,5,12,80,0,0,3,15,30,52,82,2,9,7,82,2,2,14,82,1,5,12,0,0,73,27,73,0,17,10,83,1,2,0,1,0,0,0,13,10,0,5,6,6,13,1,4,11,6,0,1,13,2,3,2,17,0,3,44,51,0,2,0,0,0,0,100,0,0,0,0,0,3,53,30,14,0,2,17,22,30,19,10,4.7555555555555555,4.401216544400771,1.5,0.5773502691896257,13.026315789473685,5.718748757029341,3.5894736842105264,1.6143949320536588
NZ,NZL,New Zealand,4,2020-12-27,2020-12-26,100,1,4896.1640944315,1,4896.1640944315,8,99,579858.7445237486,100,0,1,99,0,14,86,0,2,98,0,18,82,0,19,81,0,12,88,0,5,95,0,2,98,0,4,96,0,1,99,0,3,97,0,16,84,0,1,99,0,7,93,99,0,1,0,86,0,8,6,98,0,1,1,82,0,2,16,81,0,8,11,88,0,1,11,95,0,4,1,98,0,2,0,96,0,2,2,99,0,1,0,97,0,2,1,84,0,2,14,99,0,1,0,93,0,3,4,0,1,3,96,97,2,1,0,2,40,58,60,1,1,38,99,0,1,0,99,0,1,0,100,0,0,4,1,3,92,100,0,0,0,0,0,0,0,44,32,14,10,0,0,29,63,8,0,0,52,37,11,0,0,50,38,12,0,1,51,39,9,0,1,15,51,33,0,97,0,1,2,97,1,1,1,97,1,0,2,97,1,1,1,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,31,69,0,0,79,21,0,1,61,38,0,0,75,25,0,0,29,71,0,0,8,92,0,0,71,29,29,0,31,20,11,9,0,0,0,1,33,66,0,1,99,0,0,0,24,76,0,0,2,2,5,4,84,3,0,0,7,17,47,29,0,1,6,13,34,46,100,100,69,1,3,27,21,2,6,71,39,1,3,57,25,1,4,70,71,1,3,25,92,1,4,3,0,0,1,3,4,3,89,0,0,0,5,6,8,81,0,0,8,23,39,30,0,0,1,7,15,77,0,0,6,18,23,53,76,0,19,5,76,4,2,18,76,4,8,12,0,1,72,27,73,0,12,15,88,0,1,0,0,0,1,1,9,16,0,3,6,5,8,1,6,8,6,0,2,9,6,1,5,18,0,0,31,67,0,2,0,0,0,0,0,100,0,0,0,0,2,55,27,16,0,1,15,14,41,20,9,5.583333333333333,7.07616806411102,2.3333333333333335,2.516611478423583,12.293478260869565,5.599328930510306,3.2959183673469385,1.5479230093102
NZ,NZL,New Zealand,5,2020-12-27,2020-12-26,100,0,0,0,0,1,100,484468.0739021615,97,1,0,99,1,14,85,1,0,99,1,16,83,1,14,85,1,13,86,1,4,95,1,3,96,1,2,97,1,1,98,1,0,99,1,8,91,1,0,99,1,6,93,100,0,0,0,86,0,5,9,100,0,0,0,84,0,6,10,86,0,3,11,87,0,6,7,96,0,2,2,97,0,1,2,98,0,1,1,99,0,0,1,100,0,0,0,92,0,3,5,100,0,0,0,94,0,2,4,0,0,1,99,99,0,1,0,1,29,70,71,1,1,27,99,0,1,0,99,0,1,0,100,0,0,3,2,1,94,100,0,0,0,0,0,0,0,43,41,11,5,0,1,26,62,11,0,0,49,46,5,0,3,46,44,7,0,4,50,39,7,0,4,13,51,32,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,16,83,0,1,65,34,0,1,56,43,0,0,70,30,0,2,27,71,0,2,11,87,0,0,66,34,34,0,24,21,8,13,0,0,0,6,31,63,0,0,100,0,0,2,19,79,0,0,1,2,4,9,77,7,0,0,12,23,38,27,0,1,3,22,27,47,100,100,84,0,0,16,35,1,6,58,44,1,3,52,30,1,6,63,73,0,4,23,89,0,2,9,0,0,0,1,3,10,86,0,0,0,1,2,10,87,0,1,6,24,36,33,0,0,0,4,11,85,0,0,7,5,20,68,88,1,10,1,88,3,1,8,88,1,5,6,0,0,60,40,60,0,25,15,75,1,4,0,2,1,0,0,17,15,0,5,7,3,15,2,4,16,6,0,3,3,5,2,1,13,0,3,32,65,0,0,0,0,0,0,0,0,100,0,0,2,5,48,26,19,2,2,13,24,33,25,1,5.527777777777778,5.968900885236559,0,0,12.212765957446809,5.465182739373188,2.8404255319148937,1.4759956835423793
NZ,NZL,New Zealand,6,2020-12-27,2020-12-26,100,0,0,0,0,2,99,583179.6357979233,97,1,0,99,1,12,87,1,3,96,1,9,90,1,14,85,1,13,86,1,5,94,1,1,98,0,1,99,0,0,100,1,3,96,1,10,89,1,0,99,1,2,97,100,0,0,0,88,0,5,7,97,0,2,1,91,0,4,5,86,0,3,11,87,0,4,9,95,0,3,2,99,0,1,0,99,0,0,1,100,0,0,0,97,0,3,0,90,0,1,9,100,0,0,0,98,0,1,1,0,1,2,97,98,2,0,0,0,20,80,80,0,2,18,98,0,2,0,98,0,2,0,100,0,0,2,2,0,96,100,0,0,0,0,0,0,0,51,30,14,5,0,5,28,55,12,0,3,51,35,11,0,3,42,42,13,0,2,50,37,11,0,4,17,48,31,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,24,75,0,0,67,33,0,1,49,50,0,1,66,33,0,3,29,68,0,1,8,91,0,0,72,28,28,0,29,15,16,12,0,0,0,6,40,54,0,0,100,0,0,1,13,86,0,0,2,2,3,7,79,7,0,0,12,28,43,17,0,4,9,11,25,51,100,100,76,1,1,22,33,0,3,64,51,1,3,45,34,1,1,64,71,0,1,28,92,0,2,6,0,0,1,0,2,6,91,0,0,0,2,4,13,81,0,1,6,24,27,42,0,1,0,3,6,90,0,0,2,7,17,74,91,0,6,3,91,2,2,5,91,1,6,2,0,1,28,71,29,0,17,54,83,0,0,1,4,1,0,1,10,55,0,5,1,2,4,0,1,4,3,0,3,5,4,1,2,10,0,2,45,53,0,0,0,0,0,0,0,0,0,100,0,3,2,43,23,29,3,2,18,26,30,16,5,10.181818181818182,10.091625691181232,1,0,12.463157894736842,4.658121542488051,2.1808510638297873,1.145000971567854
NZ,NZL,New Zealand,7,2020-12-27,2020-12-22,100,0,0,0,0,3,99,582898.668988361,97,1,0,99,1,7,92,2,3,95,2,19,79,2,13,85,2,13,85,2,4,94,2,2,96,2,1,97,2,3,95,2,3,95,2,7,91,2,4,94,2,3,95,100,0,0,0,93,0,2,5,97,0,1,2,81,3,4,12,87,2,3,8,87,2,4,7,96,0,2,2,98,0,2,0,99,1,0,0,97,1,0,2,97,1,2,0,93,1,1,5,96,1,0,3,97,2,0,1,0,1,3,96,97,3,0,0,1,22,77,78,2,2,18,98,0,2,0,98,0,2,0,100,0,0,5,0,2,93,100,0,0,0,0,0,0,0,52,28,14,6,0,8,23,60,9,0,2,52,38,8,0,7,44,36,13,0,5,49,34,12,0,7,13,51,29,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,13,86,0,0,68,32,0,1,48,51,0,0,67,33,0,1,27,72,0,1,8,91,0,0,75,25,25,0,34,19,9,13,0,1,1,5,38,55,0,1,99,0,0,2,22,76,0,0,2,2,6,7,79,4,0,0,16,24,37,23,0,3,5,15,30,47,100,100,87,0,0,13,32,0,7,61,52,0,1,47,33,0,12,55,73,0,4,23,92,0,3,5,0,0,0,1,0,9,90,0,0,0,1,7,10,82,0,1,2,23,39,35,0,0,1,1,8,90,0,0,0,4,19,77,96,1,2,1,96,1,2,1,96,0,3,1,0,2,15,83,17,0,9,74,91,1,1,0,1,0,0,0,6,76,0,1,0,1,4,0,0,2,0,0,3,2,1,0,4,6,0,3,39,58,0,0,0,0,0,0,0,0,0,0,100,2,7,43,31,17,2,5,25,29,23,14,2,8.4,10.162812534957517,1,0,11.484848484848484,5.247669329824075,2.1123595505617976,1.2195211639222754
NZ,NZL,New Zealand,-99,2020-12-28,2020-12-27,100,0,0,0,0,6,78,670983.4889478392,0,0,0,100,0,16,84,0,5,95,0,19,81,0,19,81,0,18,82,0,8,92,0,3,97,0,2,98,0,1,99,0,5,95,0,13,87,0,5,95,0,8,92,100,0,0,0,84,0,5,11,95,0,2,3,81,1,6,12,81,1,6,12,82,0,5,13,92,0,3,5,97,0,1,2,98,0,1,1,99,0,0,1,95,0,3,2,87,0,3,10,95,0,4,1,92,0,5,3,22,0,6,72,96,2,2,27,3,16,54,84,1,1,14,99,0,1,0,99,0,1,0,100,0,0,32,1,3,64,100,0,0,0,0,0,34,1,35,17,9,4,43,1,25,24,7,43,0,34,19,4,43,0,31,20,6,43,0,30,21,6,43,2,12,23,20,0,97,1,0,2,97,2,0,1,97,2,0,1,97,2,0,1,97,1,1,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,2,13,36,49,1,36,14,49,0,28,23,49,1,34,16,49,1,19,31,49,2,4,45,55,1,27,17,73,0,13,4,7,3,57,0,0,4,14,25,57,1,42,0,62,1,2,35,62,0,3,1,3,3,27,1,62,0,9,4,16,9,66,0,3,5,16,10,100,100,88,0,2,10,66,0,5,29,74,1,4,21,69,0,4,27,83,0,3,14,96,0,3,1,73,0,1,1,2,2,21,73,0,0,1,2,3,21,80,0,2,3,8,7,80,0,0,1,4,15,80,0,1,2,5,12,97,1,1,1,97,1,1,1,97,1,0,2,84,1,10,5,95,0,3,2,99,0,0,0,0,0,0,0,1,92,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.033333333333333,9.949816610104563,1,0,0,0,0,0
NZ,NZL,New Zealand,1,2020-12-28,2020-12-25,100,0,0,0,0,9,100,666739.378855438,97,0,1,99,0,10,90,0,2,98,0,27,73,0,24,76,0,23,77,0,13,87,0,6,94,0,7,93,0,0,100,0,9,91,0,19,81,0,4,96,0,17,83,99,0,0,1,90,0,1,9,98,0,1,1,73,0,3,24,76,0,6,18,77,0,4,19,87,0,6,7,94,0,2,4,93,0,2,5,100,0,0,0,91,0,2,7,81,0,4,15,96,0,1,3,83,0,6,11,0,0,7,93,93,6,1,0,1,37,62,63,0,2,35,98,0,2,0,98,0,2,0,100,0,0,3,1,1,95,100,0,0,0,0,0,0,0,36,39,22,3,0,0,50,44,6,0,1,69,25,5,0,0,59,35,6,0,0,57,38,5,0,0,21,58,21,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,49,51,0,0,77,23,0,0,71,29,0,0,86,14,0,0,58,42,0,1,24,75,0,0,84,16,16,0,18,22,21,23,0,0,3,8,37,52,0,0,100,0,0,0,13,87,0,0,0,3,6,12,76,3,0,0,4,14,39,43,0,0,3,12,39,46,100,100,51,2,1,46,23,2,2,73,29,2,3,66,14,3,3,80,42,2,1,55,76,1,6,17,0,0,0,4,6,20,70,0,0,1,5,14,19,61,0,0,8,14,40,38,0,0,1,4,15,80,0,0,7,18,26,49,75,0,12,13,75,1,0,24,75,1,4,20,0,0,67,33,67,0,13,20,87,0,1,1,3,2,0,0,6,20,0,4,9,4,9,1,1,5,2,0,3,3,2,2,4,31,0,2,33,62,3,0,0,0,100,0,0,0,0,0,0,1,2,51,34,12,1,0,5,19,38,28,9,5.88135593220339,8.381187360871044,1.1428571428571428,0.6900655593423543,12.947368421052632,4.59964943403445,3.833333333333334,1.54010708217364
