ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,-99,2020-12-28,2020-12-27,100,0,0,0,0,8,80,1165839.8776343628,0,1,0,99,0,10,90,1,2,97,1,27,72,0,15,85,1,18,81,1,4,95,1,3,96,1,6,93,1,2,97,1,5,94,1,16,83,1,4,95,1,11,88,100,0,0,0,90,0,4,6,98,0,1,1,73,0,5,22,85,0,4,11,82,0,3,15,96,0,1,3,97,0,0,3,94,0,2,4,98,0,1,1,95,0,3,2,84,0,5,11,96,0,3,1,89,0,4,7,19,1,6,74,95,0,2,3,23,3,25,49,75,1,5,19,95,0,5,0,95,0,5,0,100,0,0,0,35,3,1,61,100,0,0,0,0,0,32,2,33,23,8,2,43,3,24,24,6,43,6,28,20,3,43,5,24,24,4,43,2,28,21,6,43,4,12,23,18,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,53,1,10,36,53,1,37,9,53,1,29,17,53,0,29,18,53,1,9,37,53,1,6,40,58,0,24,18,76,0,13,8,1,2,61,0,0,1,8,30,61,0,39,0,68,0,5,27,68,0,7,1,1,5,15,3,68,0,3,9,16,4,69,0,4,16,5,6,100,100,91,1,0,8,66,2,11,21,74,1,7,18,74,1,3,22,93,0,1,6,96,1,2,1,72,1,0,2,2,6,17,72,1,1,1,3,4,18,73,3,4,7,10,3,73,1,0,2,2,22,73,1,1,3,6,16,96,0,1,3,96,0,1,3,96,0,3,1,77,0,6,17,83,0,9,8,99,0,0,0,0,0,0,0,1,96,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.566666666666666,5.733647411873018,1.5,1,0,0,0,0
AU,AUS,Australia,1,2020-12-28,2020-12-27,100,0,0,0,0,15,100,788422.6359251896,95,0,0,100,0,8,92,0,3,97,0,19,81,0,21,79,0,17,83,0,11,89,0,2,98,0,5,95,0,0,100,0,6,94,0,25,75,0,1,99,0,9,91,100,0,0,0,92,0,3,5,97,0,0,3,81,0,5,14,79,0,5,16,83,0,4,13,89,0,6,5,98,0,1,1,95,0,1,4,100,0,0,0,94,0,2,4,75,0,4,21,99,0,0,1,91,0,1,8,0,0,8,92,92,0,5,3,0,0,42,58,58,0,2,40,98,0,2,0,98,0,2,0,100,0,0,0,2,0,5,93,100,0,0,0,0,0,0,0,44,38,16,2,0,0,45,52,3,0,0,60,38,2,0,0,57,38,5,0,0,49,47,4,0,0,18,54,28,0,95,0,1,4,95,0,0,5,95,0,0,5,95,0,2,3,95,0,0,5,95,0,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,41,59,0,0,70,30,0,0,67,33,0,0,76,24,0,0,29,71,0,0,17,83,0,0,71,29,29,0,35,16,10,10,0,0,0,10,39,51,0,0,99,1,0,1,16,83,0,0,10,13,12,9,50,6,0,0,7,23,40,30,0,0,9,35,32,24,100,100,59,2,13,26,30,2,25,43,33,1,19,47,24,2,9,65,71,0,1,28,83,2,8,7,0,0,2,4,15,17,62,0,0,3,8,15,24,50,0,1,9,31,28,31,0,0,5,9,15,71,0,0,11,11,28,50,78,0,19,3,78,1,4,17,78,1,6,15,0,0,66,34,66,0,20,14,80,0,2,1,5,0,0,0,12,14,0,2,11,2,7,3,2,10,5,0,4,3,2,1,1,33,0,1,33,64,0,2,0,0,100,0,0,0,0,0,0,3,2,50,33,12,3,0,18,25,24,22,8,4.571428571428571,7.238425601938945,1.875,0.83452296039628,12.3125,4.080924817785921,3.2872340425531914,1.663151176865234
AU,AUS,Australia,2,2020-12-28,2020-12-27,100,0,0,0,0,4,100,830526.6371622031,99,0,0,100,0,6,94,0,3,97,0,22,78,0,25,75,0,12,88,0,7,93,0,2,98,0,4,96,0,2,98,0,7,93,0,19,81,0,1,99,0,9,91,100,0,0,0,94,0,1,5,97,0,0,3,78,0,2,20,75,0,4,21,88,0,1,11,93,0,3,4,98,0,1,1,96,0,2,2,98,0,0,2,93,0,2,5,81,0,2,17,99,0,1,0,91,0,2,7,0,0,3,97,97,0,2,1,0,0,41,59,59,0,8,33,92,1,7,0,92,0,8,0,100,0,0,0,8,0,2,90,100,0,0,0,0,0,0,0,41,37,13,9,0,0,31,63,6,0,0,50,45,5,0,0,43,47,10,0,0,42,49,9,0,1,11,65,23,0,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,26,74,0,0,66,34,0,0,56,44,0,0,66,34,0,0,24,76,0,0,7,93,0,0,66,34,34,0,32,17,6,11,0,1,4,5,32,58,0,1,98,1,0,0,14,86,0,0,8,17,9,8,54,4,0,0,9,18,48,25,0,0,7,34,38,21,100,100,74,0,7,19,34,0,28,38,44,0,20,36,34,0,5,61,76,0,3,21,93,0,3,4,0,0,1,3,11,21,64,0,0,2,6,11,25,56,0,0,6,34,39,21,0,0,1,8,21,70,0,0,7,21,30,42,72,0,20,8,72,3,1,24,72,3,7,18,0,0,71,29,71,0,19,10,81,0,2,3,4,1,0,1,8,10,0,3,1,6,11,1,6,18,4,2,2,3,5,3,3,22,0,2,37,59,2,0,0,0,0,100,0,0,0,0,0,1,0,46,38,15,1,0,19,34,29,12,5,5.5,7.701892555480777,1.3333333333333333,0.5773502691896257,13.699999999999998,4.771591464740352,3.0707070707070705,1.4516178536063404
AU,AUS,Australia,3,2020-12-28,2020-12-27,100,0,0,0,0,7,100,889026.6263546419,98,0,0,100,0,6,94,0,0,100,0,19,81,0,12,88,0,12,88,0,5,95,0,1,99,0,1,99,0,0,100,0,0,100,0,13,87,0,0,100,0,7,93,100,0,0,0,94,0,3,3,100,0,0,0,81,0,4,15,88,0,1,11,88,0,3,9,95,0,1,4,99,0,1,0,99,0,0,1,100,0,0,0,100,0,0,0,87,0,3,10,100,0,0,0,93,0,1,6,0,0,3,97,97,0,3,0,0,1,36,63,64,0,4,32,96,0,4,0,96,0,4,0,100,0,0,0,5,1,2,92,100,0,0,0,0,0,0,0,48,30,16,6,0,1,29,62,8,0,1,50,41,8,0,2,47,38,13,0,1,44,44,11,0,2,17,59,22,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,26,74,0,0,68,32,0,0,63,37,0,0,61,39,0,0,16,84,0,0,15,85,0,0,61,39,39,0,29,14,6,12,0,0,2,5,24,69,0,0,100,0,0,0,12,88,0,0,16,10,11,5,57,1,0,0,12,27,38,23,0,0,12,29,48,11,100,100,74,0,9,17,32,0,23,45,37,0,18,45,39,0,5,56,84,0,4,12,85,0,7,8,0,1,0,3,6,15,75,0,0,1,2,8,19,70,0,0,11,30,35,24,0,1,1,4,14,80,0,0,6,17,33,44,77,1,17,5,77,3,5,15,77,3,4,16,0,0,66,34,66,1,17,16,83,1,5,0,2,0,0,0,9,17,0,2,6,4,9,1,8,13,5,1,1,15,5,1,3,9,0,0,44,56,0,0,0,0,0,0,100,0,0,0,0,1,0,51,34,14,1,1,13,29,32,19,5,4.756756756756757,8.077421912017767,2.3333333333333335,1.5275252316519468,14.438775510204083,3.52331359537479,3.4183673469387754,1.5054777601630207
AU,AUS,Australia,4,2020-12-28,2020-12-27,100,0,0,0,0,4,100,908282.9727220823,99,1,0,99,1,6,93,1,3,96,1,20,79,1,11,88,1,16,83,1,5,94,1,1,98,0,2,98,1,0,99,1,1,98,1,10,89,1,0,99,1,7,92,100,0,0,0,94,0,2,4,97,0,2,1,80,0,7,13,89,0,4,7,84,0,5,11,95,0,2,3,99,0,1,0,98,0,1,1,100,0,0,0,99,0,0,1,90,0,4,6,100,0,0,0,93,0,4,3,0,0,1,99,99,0,1,0,0,1,37,62,63,0,3,34,97,0,3,0,97,0,3,0,100,0,0,0,4,0,0,96,100,0,0,0,0,0,0,0,44,26,22,8,0,0,25,66,9,0,1,52,40,7,0,2,42,41,15,0,0,43,47,10,0,1,13,58,28,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,21,78,0,0,66,34,0,0,49,51,0,0,63,37,0,0,17,83,0,1,11,88,0,0,66,34,34,0,36,19,7,4,0,1,1,7,43,48,0,0,100,0,0,1,13,86,0,0,13,20,14,9,44,0,0,0,11,28,39,22,0,1,12,26,37,24,100,100,79,0,9,12,34,0,25,41,51,0,19,30,37,0,6,57,83,0,2,15,89,0,4,7,0,0,2,1,6,10,81,0,0,1,3,11,13,72,0,0,12,29,40,19,0,0,0,3,15,82,0,0,4,25,27,44,71,3,18,8,71,5,1,23,71,2,11,16,0,0,67,33,67,0,17,16,83,0,5,1,3,0,1,1,6,16,0,4,6,2,9,3,8,14,3,0,3,9,7,2,1,13,0,1,34,65,0,0,0,0,0,0,0,100,0,0,0,0,3,51,32,14,0,1,13,26,31,26,3,6.054054054054054,8.208890661099458,4,0,13.835051546391753,4.027717541122428,2.9183673469387754,1.3748362180825946
AU,AUS,Australia,5,2020-12-28,2020-12-27,100,0,0,0,0,2,100,890727.9975298241,92,0,0,100,0,4,96,0,1,99,0,12,88,0,9,91,0,10,90,0,3,97,0,2,98,0,3,97,0,0,100,0,2,98,0,8,92,0,0,100,0,7,93,100,0,0,0,96,0,1,3,99,0,0,1,88,0,3,9,91,0,1,8,90,0,1,9,97,0,1,2,98,0,0,2,97,0,0,3,100,0,0,0,98,0,1,1,92,0,1,7,100,0,0,0,93,0,2,5,0,0,1,99,99,0,1,0,0,1,36,63,64,1,4,31,96,0,4,0,96,0,2,2,100,0,0,0,6,1,2,91,100,0,0,0,0,0,0,0,44,33,14,9,0,2,23,65,10,0,1,48,43,8,0,2,39,47,12,0,1,44,44,11,0,2,14,52,32,0,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,23,76,0,0,66,34,0,0,57,43,0,0,56,44,0,0,19,81,0,0,5,95,0,0,54,46,46,0,32,12,8,2,0,0,1,8,27,64,0,0,100,0,0,1,12,87,0,0,20,8,6,10,53,3,0,0,15,26,46,13,0,1,18,32,32,17,100,100,77,0,5,18,34,0,24,42,43,0,18,39,44,0,6,50,81,0,4,15,95,0,2,3,0,0,0,1,4,14,81,0,0,0,4,6,21,69,0,2,10,28,39,21,0,0,2,3,12,83,0,0,3,13,31,53,84,0,10,6,84,1,1,14,84,1,6,9,0,1,50,49,51,0,19,30,81,0,0,1,1,1,0,3,13,31,0,3,7,2,9,1,2,12,0,1,3,10,3,1,4,11,0,0,37,59,0,4,0,0,0,0,0,0,100,0,0,5,4,50,20,21,5,0,22,29,26,16,2,6.571428571428571,10.206855254185502,2,0,13.715789473684211,4.088549547457592,2.5531914893617023,1.4488929498558007
AU,AUS,Australia,6,2020-12-28,2020-12-27,100,1,19106.3763989298,1,19106.3763989298,4,100,1153680.4936979762,96,0,1,99,0,5,95,0,2,98,0,14,86,0,10,90,0,12,88,0,5,95,0,0,100,0,3,97,0,0,100,0,4,96,0,8,92,0,1,99,0,6,94,99,0,1,0,95,1,2,2,98,0,0,2,86,0,4,10,90,0,1,9,88,0,1,11,95,0,0,5,100,0,0,0,97,0,1,2,100,0,0,0,96,0,1,3,92,0,2,6,99,0,1,0,94,0,4,2,0,0,3,97,97,0,2,1,0,3,27,70,73,0,4,23,96,0,4,0,96,0,4,0,100,0,0,0,7,0,1,92,100,0,0,0,0,0,0,0,52,33,10,5,0,3,35,51,11,0,7,57,28,8,0,8,45,37,10,0,8,44,38,10,0,9,14,41,36,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,13,86,0,2,63,35,0,2,50,48,0,1,54,45,0,2,16,82,0,2,4,94,0,1,55,44,45,0,41,9,1,4,0,2,2,3,40,53,0,1,97,2,0,2,9,89,0,0,13,19,10,7,44,7,0,0,21,30,35,14,0,1,12,41,33,13,100,100,87,1,4,8,37,3,29,31,50,3,20,27,46,2,13,39,84,1,4,11,96,1,2,1,0,1,0,3,2,10,84,0,0,0,3,4,14,79,0,2,5,28,43,22,0,0,0,3,11,86,0,0,3,13,24,60,84,2,10,4,84,3,2,11,84,2,5,9,0,2,29,69,31,0,14,55,86,1,2,0,3,0,1,0,7,57,1,1,1,3,3,1,2,6,2,1,4,4,1,3,2,8,0,2,48,49,0,1,0,0,0,0,0,0,0,100,0,2,7,45,27,19,2,3,22,25,31,16,1,5.9655172413793105,6.732027706741482,1,1,13.010416666666666,3.5258288810215412,2.2857142857142856,1.3273676061682242
AU,AUS,Australia,7,2020-12-28,2020-12-25,100,0,0,0,0,1,100,1153190.156111237,91,3,0,97,2,5,93,2,3,95,1,10,89,2,9,89,3,14,83,2,1,97,2,0,98,3,4,93,1,1,98,3,2,95,2,3,95,3,1,96,0,5,95,100,0,0,0,95,0,1,4,97,1,0,2,90,1,2,7,91,1,3,5,86,1,2,11,99,0,1,0,100,0,0,0,96,0,3,1,99,0,0,1,98,0,0,2,97,1,1,1,99,0,0,1,95,0,3,2,0,0,1,99,99,0,1,0,0,2,21,77,79,0,3,18,97,0,3,0,97,0,3,0,100,0,0,0,5,3,3,89,100,0,0,0,0,0,0,0,55,28,12,5,0,10,33,47,10,0,8,54,30,8,0,9,46,33,12,0,10,51,31,8,0,13,12,43,32,0,97,2,1,0,97,0,2,1,97,2,0,1,97,2,0,1,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,7,93,0,0,48,52,0,0,34,66,0,0,46,54,0,0,12,88,0,0,7,93,0,1,40,59,60,0,26,7,6,1,0,1,0,11,34,54,0,1,98,1,0,0,16,84,0,1,13,12,7,9,47,11,0,0,35,34,21,10,0,1,12,36,25,26,100,100,93,0,1,6,52,1,17,30,66,1,13,20,54,1,11,34,88,0,2,10,93,0,4,3,0,1,1,0,0,7,91,0,0,1,0,2,15,82,0,1,7,21,32,39,0,0,1,1,11,87,0,0,1,10,21,68,89,2,4,5,89,3,1,7,89,0,4,7,0,1,5,94,6,0,6,88,94,0,1,0,1,0,0,0,4,89,0,3,3,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,56,42,0,1,0,0,0,0,0,0,0,0,100,7,6,34,26,27,7,3,27,27,20,11,5,7.615384615384616,7.689353278797499,1,0,12.72043010752688,3.612675725823347,2.0813953488372094,1.2669102412986974
AU,AUS,Australia,-99,2020-12-30,2020-12-30,273,3,80936.35794528371,2,19662.51379184353,10,233,3462441.244526895,0,5,6,262,1,27,245,4,7,262,3,44,226,3,45,225,6,32,235,4,19,250,4,9,260,5,16,252,4,3,266,5,18,250,4,47,222,2,3,268,3,24,246,267,1,4,1,246,0,12,15,266,0,3,4,229,2,10,32,228,1,12,32,241,2,5,25,254,1,11,7,264,0,2,7,257,1,8,7,270,0,0,3,255,1,6,11,226,1,9,37,270,0,2,1,249,2,5,17,40,0,8,225,267,0,5,1,56,5,87,125,187,3,8,75,265,0,8,0,265,0,8,0,273,0,0,0,78,6,10,179,273,0,0,0,0,0,78,3,86,70,22,14,112,6,61,80,14,112,6,88,59,8,112,9,73,65,14,112,6,77,62,16,112,6,30,71,54,0,264,4,1,4,264,2,1,6,264,3,0,6,264,3,1,5,264,4,1,4,264,4,0,5,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,131,2,49,91,131,0,108,34,131,1,100,41,131,1,77,64,131,1,33,108,131,1,25,116,142,0,74,57,199,0,38,13,11,12,154,0,2,9,36,72,154,2,116,1,179,0,15,79,179,0,16,13,8,5,47,5,179,0,22,27,25,20,185,2,11,38,19,18,273,273,227,0,13,33,170,0,29,74,178,0,25,70,198,0,11,64,241,0,2,30,251,0,10,12,195,2,1,1,8,10,56,195,2,2,1,11,14,48,212,0,10,14,24,13,212,0,2,5,12,42,212,0,4,12,16,29,262,0,8,3,262,1,2,8,262,1,4,6,225,1,13,34,239,0,25,9,269,0,0,0,0,0,0,0,4,262,0,0,1,0,1,0,0,1,0,0,1,0,2,1,1,3,273,0,0,0,0,0,273,0,0,0,0,0,0,0,0,273,0,0,0,0,273,0,0,0,0,0,0,5.1381578947368425,7.70783094617006,1.3333333333333333,0.5163977794943222,0,0,0,0
AU,AUS,Australia,1,2020-12-30,2020-12-30,144,1,7827.0554007033215,0,0,16,144,1291183.2914207727,143,0,1,143,0,16,128,0,8,136,0,37,107,0,37,107,0,22,122,0,13,131,0,2,142,0,10,134,0,2,142,1,7,136,0,34,110,0,0,144,0,21,123,143,0,1,0,128,3,2,11,136,1,2,5,107,2,6,29,107,1,7,29,122,2,0,20,131,2,5,6,142,1,0,1,134,1,4,5,142,0,2,0,137,0,5,2,110,1,5,28,144,0,0,0,123,1,3,17,0,0,10,134,134,0,5,5,0,0,57,87,87,0,17,40,127,0,15,2,127,0,17,0,144,0,0,0,17,1,4,122,144,0,0,0,0,0,0,0,66,57,13,8,0,0,69,67,8,0,0,78,58,8,0,0,75,57,12,0,0,72,59,13,0,0,23,86,35,0,140,0,0,4,140,0,1,3,140,0,1,3,140,0,3,1,140,0,1,3,140,0,1,3,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,0,1,64,79,0,1,89,54,0,1,87,56,0,0,94,50,0,1,40,103,0,2,27,115,0,0,82,62,62,0,47,18,11,6,0,0,4,16,52,72,0,0,143,1,0,0,20,124,0,0,24,20,13,11,70,6,0,0,17,34,60,33,0,2,15,57,45,25,144,144,80,1,20,43,55,1,31,57,57,1,25,61,50,0,13,81,104,1,6,33,117,0,11,16,0,0,1,12,17,26,88,0,0,3,13,20,30,78,0,1,22,33,59,29,0,0,2,12,15,115,0,1,9,26,35,73,109,0,24,11,109,0,8,27,109,0,17,18,0,0,94,50,94,0,25,25,119,1,6,2,4,2,0,0,10,25,1,3,22,1,9,2,4,11,3,1,7,3,2,5,2,43,0,2,38,99,3,2,0,0,144,0,0,0,0,0,0,1,6,65,54,18,1,0,15,34,50,30,14,3.7283950617283956,4.455368519210875,1.6,0.8432740427115679,13.41304347826087,3.234684882653432,3.4296296296296296,1.4483172981534325
AU,AUS,Australia,2,2020-12-30,2020-12-30,285,0,0,0,0,13,285,2646793.6341246557,284,0,0,285,0,22,263,0,6,279,0,61,224,0,49,236,1,51,233,0,15,270,0,7,278,0,16,269,0,1,284,0,19,266,0,56,229,0,1,284,0,28,257,285,0,0,0,263,0,7,15,279,0,0,6,224,2,11,48,236,0,10,39,234,0,13,38,270,0,8,7,278,0,4,3,269,0,8,8,284,0,1,0,266,0,11,8,229,1,11,44,284,0,1,0,257,1,8,19,0,0,8,277,277,0,6,2,0,0,137,148,148,0,20,117,265,0,20,0,265,2,18,0,283,1,1,0,20,1,6,258,285,0,0,0,0,0,0,0,118,99,50,18,0,0,71,183,31,0,0,143,121,21,0,0,149,105,31,0,0,129,127,29,0,0,32,168,85,0,279,1,2,3,279,1,2,3,279,1,2,3,279,1,3,2,279,1,2,3,279,1,1,4,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,0,0,92,193,0,0,228,57,0,0,204,81,0,0,183,102,0,0,72,213,0,0,31,254,0,0,178,107,107,0,106,28,22,22,0,0,3,13,84,185,0,0,285,0,0,2,47,236,0,0,33,46,44,24,136,2,0,0,39,53,133,60,0,0,28,105,104,48,285,285,193,0,35,57,57,1,86,141,81,1,61,142,102,1,27,155,213,1,16,55,254,0,15,16,0,0,2,6,40,58,179,0,0,5,13,44,60,163,0,0,46,86,98,55,0,0,5,26,49,205,0,0,31,55,74,125,199,2,67,17,199,3,11,72,199,2,33,51,0,0,192,93,192,0,54,39,231,0,13,4,4,0,0,4,29,39,0,7,11,13,22,1,17,39,5,7,18,30,12,5,8,51,0,4,100,177,1,3,0,0,0,285,0,0,0,0,0,1,2,139,112,31,1,1,74,86,70,41,12,5.132352941176471,7.156254786604939,1.7142857142857142,0.9511897312113419,14.187956204379562,4.148158272416805,2.9361702127659575,1.3770501556104842
