ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,1,2020-12-24,2020-12-23,100,0,0,0,0,9,100,639083.1786426946,98,0,0,100,0,12,88,0,1,99,0,8,92,0,23,77,0,8,92,0,6,94,0,2,98,0,1,99,0,1,99,0,2,98,0,25,75,0,5,95,0,17,83,100,0,0,0,88,0,0,12,99,0,1,0,92,1,1,6,77,0,3,20,92,0,1,7,94,0,2,4,98,0,1,1,99,0,0,1,99,0,1,0,98,0,1,1,75,1,2,22,95,0,3,2,83,0,4,13,0,0,8,92,92,0,6,2,0,1,36,63,64,0,14,22,86,2,11,1,86,4,10,0,96,0,0,4,0,15,0,16,69,100,0,0,0,0,0,0,0,32,47,17,4,0,2,46,42,10,0,2,57,35,6,0,1,66,26,7,0,2,50,37,11,0,2,19,44,35,0,84,1,0,15,84,1,1,14,84,0,6,10,84,1,1,14,84,1,3,12,84,1,1,14,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,23,77,0,1,63,36,0,1,60,39,0,1,62,37,0,1,1,98,0,1,16,83,0,0,55,45,45,0,48,6,0,1,0,1,3,11,39,46,0,0,100,0,0,1,20,79,0,0,75,18,0,2,0,5,0,0,15,23,43,19,0,0,20,61,18,1,0,0,7,91,2,0,1,10,83,6,77,0,21,2,37,1,62,0,40,0,59,1,38,0,40,22,99,0,0,1,84,0,16,0,0,1,3,10,21,28,37,0,1,4,14,21,30,30,0,1,45,42,9,3,0,0,12,11,33,44,0,0,17,20,44,19,63,2,27,8,63,6,8,23,63,2,18,17,0,0,26,74,26,0,22,52,78,0,6,0,3,3,1,1,8,52,0,0,17,1,2,1,0,2,1,0,2,1,1,3,0,17,0,2,31,66,0,1,0,0,100,0,0,0,0,0,0,2,1,64,16,17,2,0,5,24,44,20,5,2.6296296296296298,2.1394435557317526,1.1666666666666667,0.40824829046386296,11.153846153846153,2.9894920868038666,3.010869565217391,1.3787601152221083
PT,PRT,Portugal,2,2020-12-24,2020-12-23,100,0,0,0,0,12,100,638744.9914385274,97,0,2,98,0,8,92,0,0,100,0,18,82,0,17,83,0,5,95,0,7,93,0,0,100,0,5,95,0,1,99,0,4,96,0,21,79,0,4,96,0,13,87,98,0,0,2,92,0,2,6,100,0,0,0,82,0,4,14,83,0,3,14,95,0,0,5,93,0,2,5,100,0,0,0,95,0,2,3,99,0,1,0,96,0,1,3,79,0,4,17,96,0,3,1,87,0,3,10,0,0,7,93,93,0,4,3,0,0,40,60,60,0,5,35,95,0,4,1,95,0,5,0,100,0,0,0,0,5,1,12,82,100,0,0,0,0,0,0,0,33,37,23,7,0,0,36,57,7,0,0,54,41,5,0,0,49,45,6,0,0,42,49,9,0,0,17,48,35,0,88,1,2,9,88,1,2,9,88,0,4,8,88,1,2,9,88,1,0,11,88,1,0,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,37,63,0,0,74,26,0,0,55,45,0,1,60,39,0,1,3,96,0,1,7,92,0,0,59,41,41,0,41,9,2,7,0,1,0,5,31,63,0,0,100,0,0,0,18,82,0,0,80,17,2,0,0,1,0,1,16,22,35,26,0,0,25,59,14,2,0,0,5,93,2,0,0,3,95,2,63,0,36,1,26,0,73,1,45,0,54,1,40,0,43,17,97,0,2,1,93,0,7,0,0,0,1,6,20,29,44,0,0,3,8,13,36,40,0,1,50,39,9,1,0,0,8,11,44,37,0,0,11,26,44,19,63,2,26,9,63,7,10,20,63,5,14,18,0,0,64,36,64,0,17,19,83,1,2,1,3,3,0,0,7,19,1,3,7,3,6,1,2,10,5,1,2,12,4,3,3,18,0,1,44,53,0,2,0,0,0,100,0,0,0,0,0,2,1,49,28,20,2,1,15,27,36,11,8,2.339622641509434,1.9507729851208992,1.8333333333333333,0.752772652709081,10.093333333333334,3.2927985851737915,2.7083333333333335,1.3291601358251257
PT,PRT,Portugal,3,2020-12-24,2020-12-24,128,0,0,0,0,10,128,819725.5083688002,126,0,0,128,0,8,120,0,1,127,0,17,111,0,14,114,0,8,120,0,3,125,0,4,124,0,2,126,0,2,126,0,3,125,0,15,113,0,5,123,0,19,109,128,0,0,0,120,0,3,5,127,0,1,0,111,1,6,10,114,0,4,10,120,0,3,5,125,0,1,2,124,0,2,2,126,0,2,0,126,0,2,0,125,0,2,1,113,0,4,11,123,0,5,0,109,0,9,10,0,0,7,121,121,0,4,3,0,0,57,71,71,0,20,37,108,5,14,1,108,3,17,0,125,0,0,3,0,20,1,9,98,128,0,0,0,0,0,0,0,54,48,17,9,0,1,55,59,13,0,3,75,42,8,0,1,77,39,11,0,1,63,52,12,0,1,33,55,39,0,119,1,3,5,119,1,2,6,119,0,4,5,119,1,1,7,119,1,0,8,119,1,1,7,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,42,86,0,1,88,39,0,1,69,58,0,0,64,64,0,0,3,125,0,0,9,119,0,0,59,69,69,0,39,10,4,6,0,0,0,2,40,86,0,1,127,0,0,1,27,100,0,0,100,22,3,0,2,1,0,1,20,26,50,31,0,1,37,70,17,3,0,0,22,104,2,0,1,20,105,2,86,0,40,2,40,0,87,1,59,0,67,2,64,0,45,19,125,0,1,2,119,0,9,0,0,0,0,5,15,44,64,0,0,0,7,18,36,67,0,0,64,50,10,4,0,1,16,18,48,45,0,0,27,35,37,29,66,3,44,15,66,10,14,38,66,6,26,30,0,0,85,43,85,0,21,22,107,2,2,0,1,2,3,0,11,22,1,3,20,4,3,3,4,13,3,0,2,12,3,7,2,26,0,1,68,59,0,0,0,0,0,0,128,0,0,0,0,2,2,81,27,16,2,2,11,42,53,13,5,3.0851063829787235,2.796191410021873,1.5,0.8366600265340756,10.510204081632653,3.547163518938232,2.846774193548387,1.2817946948141952
PT,PRT,Portugal,4,2020-12-24,2020-12-24,128,0,0,0,0,33,128,872127.0214188809,124,0,0,128,0,7,121,0,0,128,0,9,119,0,9,119,0,6,122,1,6,121,0,2,126,0,0,128,0,2,126,0,5,123,1,21,106,0,2,126,0,18,110,128,0,0,0,121,0,1,6,128,0,0,0,119,0,3,6,119,0,2,7,122,0,3,3,122,0,1,5,126,0,2,0,128,0,0,0,126,0,2,0,123,0,2,3,107,0,3,18,126,0,0,2,110,0,4,14,0,0,16,112,112,0,4,12,0,1,56,71,72,0,18,38,110,3,15,0,110,5,13,0,123,0,0,5,0,19,1,8,100,128,0,0,0,0,0,0,0,41,63,19,5,0,6,39,68,15,0,5,66,49,8,0,3,70,46,9,0,4,56,49,19,0,8,19,45,56,0,120,3,1,4,120,4,0,4,120,1,4,3,120,4,0,4,120,4,0,4,120,4,0,4,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,52,76,0,0,96,32,0,0,53,75,0,0,57,71,0,0,5,123,0,0,11,117,0,0,58,70,70,0,28,15,9,6,0,0,1,7,33,87,0,0,128,0,0,0,19,109,0,0,105,17,0,3,0,3,0,0,25,15,39,49,0,2,46,64,13,3,0,0,13,113,2,0,1,13,113,1,76,0,50,2,32,0,94,2,75,0,52,1,71,1,46,10,123,0,4,1,117,0,10,1,0,0,3,4,16,37,68,0,0,4,7,14,34,69,0,1,60,59,7,1,0,1,14,25,38,50,0,1,23,39,37,28,66,8,45,9,66,22,14,26,66,20,22,20,0,1,89,38,90,1,22,15,106,0,2,1,6,0,3,0,10,17,0,1,10,7,11,2,6,8,2,0,4,9,10,7,6,28,0,4,61,63,0,0,0,0,0,0,0,128,0,0,0,1,6,70,32,19,1,4,13,32,61,13,4,2.275,1.7684920419849512,2.5454545454545454,1.572490786213793,10.656565656565656,3.07777290327188,2.5394957983193276,1.323209918867364
PT,PRT,Portugal,5,2020-12-24,2020-12-24,100,0,0,0,0,23,100,546994.8577067129,94,0,0,100,0,7,93,0,1,99,0,6,94,0,14,86,0,5,95,0,2,98,0,1,99,0,0,100,0,0,100,0,2,98,0,5,95,0,0,100,0,11,89,100,0,0,0,93,0,1,6,99,0,0,1,94,0,1,5,86,0,3,11,95,0,1,4,98,0,1,1,99,0,1,0,100,0,0,0,100,0,0,0,98,0,0,2,95,0,0,5,100,0,0,0,89,0,4,7,0,0,9,91,91,0,2,7,0,0,25,75,75,0,6,19,94,1,5,0,94,1,5,0,99,0,1,0,0,6,3,8,83,100,0,0,0,0,0,0,0,54,27,13,6,0,3,37,51,9,0,7,56,34,3,0,2,54,37,7,0,8,43,42,7,0,8,16,37,39,0,92,4,0,4,92,4,0,4,92,3,3,2,92,1,3,4,92,4,0,4,92,4,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,34,64,0,1,76,23,0,2,48,50,0,1,45,54,0,3,4,93,0,2,6,92,0,0,51,49,49,0,34,6,4,7,0,0,0,4,25,71,0,0,99,1,0,1,21,78,0,0,84,7,4,2,1,2,0,1,15,18,32,34,0,1,34,50,13,2,0,1,29,70,0,0,1,31,68,0,66,1,33,0,24,1,74,1,52,1,47,0,55,0,32,13,96,0,3,1,94,0,5,1,0,1,2,1,12,23,61,0,2,1,2,8,24,63,0,1,51,36,10,2,0,2,9,16,31,42,0,2,15,29,28,26,56,2,37,5,56,19,9,16,56,18,17,9,0,0,55,45,55,1,16,28,84,0,0,0,1,1,1,1,12,29,0,1,3,1,11,2,3,10,4,0,0,6,9,2,1,18,0,3,58,38,1,0,0,0,0,0,0,0,100,0,0,6,3,54,20,17,6,3,10,32,33,13,3,2.8,2.3693444459276654,3,1.2909944487358056,10.529411764705882,3.8496775915993946,2.1511627906976742,1.111622469350042
PT,PRT,Portugal,6,2020-12-24,2020-12-23,100,0,0,0,0,7,100,1236286.9407770904,93,1,1,98,0,3,97,0,1,99,0,7,93,0,10,90,0,0,100,0,2,98,1,1,98,0,2,98,1,0,99,1,1,98,1,4,95,1,0,99,1,5,94,99,0,0,1,97,0,1,2,99,0,0,1,93,0,1,6,90,0,3,7,100,0,0,0,98,0,1,1,99,0,0,1,98,0,0,2,100,0,0,0,99,0,1,0,96,0,0,4,100,0,0,0,95,0,0,5,0,0,3,97,97,0,1,2,0,3,32,65,68,0,5,27,95,0,5,0,95,1,4,0,99,0,0,0,1,8,3,7,82,100,0,0,0,0,0,0,0,60,20,16,4,0,11,40,33,16,0,13,55,27,5,0,11,61,20,8,0,18,45,29,8,0,24,18,25,33,0,93,0,2,5,93,1,1,5,93,1,0,6,93,1,0,6,93,1,0,6,93,1,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,14,83,0,1,80,19,0,1,43,56,0,2,35,63,0,2,3,95,0,2,8,90,0,0,40,60,60,0,31,6,2,1,0,0,0,5,28,67,0,1,99,0,0,0,19,81,0,0,86,8,0,4,1,1,0,0,24,26,27,23,0,2,41,43,9,5,0,0,63,37,0,0,1,53,45,1,86,1,11,2,20,1,79,0,57,1,41,1,65,1,27,7,97,1,2,0,92,0,7,1,0,0,0,1,9,22,68,0,0,0,0,10,20,70,0,0,58,33,6,3,0,1,4,16,32,47,0,1,7,20,34,38,73,3,19,5,73,15,4,8,73,11,12,4,0,1,20,79,21,0,16,63,84,0,0,1,1,3,0,1,10,64,0,2,3,0,2,1,3,3,3,0,1,4,1,0,2,11,0,1,56,41,0,2,0,0,0,0,0,0,0,100,0,6,7,54,19,14,6,5,7,26,37,17,2,2.6818181818181817,2.7840765526619866,5,0,9.106060606060606,3.891326797176542,2.058139534883721,1.1204479268451282
PT,PRT,Portugal,-99,2020-12-25,2020-12-25,361,0,0,0,0,39,324,2557270.5347719723,0,7,1,353,3,17,341,6,8,347,5,29,327,2,40,319,6,21,334,6,11,344,5,8,348,7,9,345,5,4,352,3,4,354,8,30,323,5,11,345,6,41,314,360,0,0,1,344,3,3,11,353,0,2,6,332,4,4,21,321,1,5,34,340,1,4,16,350,1,3,7,353,0,2,6,352,0,5,4,357,0,4,0,357,1,1,2,331,1,6,23,350,0,3,8,320,1,10,30,32,5,28,296,340,0,9,12,42,16,116,187,245,3,41,72,320,5,36,0,320,16,25,0,345,0,1,15,0,102,4,21,234,361,0,0,0,0,0,58,0,129,107,47,20,91,27,121,96,26,91,33,144,79,14,91,30,146,70,24,91,39,112,80,39,91,45,56,82,87,0,344,3,3,11,344,2,5,10,344,1,12,4,344,2,5,10,344,2,5,10,344,2,3,12,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,361,0,0,0,101,9,57,194,101,8,171,81,101,9,101,150,101,6,128,126,101,9,9,242,101,10,20,230,114,2,108,137,253,0,67,29,4,8,119,2,2,8,64,166,119,2,240,0,131,3,31,196,131,1,185,31,3,3,1,6,131,1,52,42,71,64,139,10,70,116,19,7,143,0,56,154,8,165,5,46,136,9,305,2,48,6,194,3,163,1,261,2,96,2,235,1,94,31,352,0,7,2,341,0,20,0,176,3,4,3,31,43,101,176,2,2,4,31,45,101,180,7,91,60,11,12,180,1,23,30,64,63,180,1,34,51,48,47,281,12,57,11,281,29,18,33,281,21,37,22,196,3,65,97,264,1,43,53,335,8,2,3,1,1,1,0,10,271,1,7,7,8,12,1,1,4,2,0,1,6,9,2,2,27,361,0,0,0,0,0,361,0,0,0,0,0,0,0,0,361,0,0,0,0,361,0,0,0,0,0,0,2.3473684210526318,2.0376112605506496,1.7333333333333334,0.7988086367179802,0,0,0,0
PT,PRT,Portugal,1,2020-12-25,2020-12-24,100,0,0,0,0,14,100,846407.3746768299,97,0,0,100,0,13,87,0,1,99,0,9,91,0,27,73,0,8,92,0,9,91,0,2,98,0,0,100,0,0,100,0,3,97,0,23,77,0,2,98,0,14,86,100,0,0,0,87,0,0,13,99,0,0,1,91,0,0,9,73,0,4,23,92,0,1,7,91,0,1,8,98,0,2,0,100,0,0,0,100,0,0,0,97,0,0,3,77,0,2,21,98,0,1,1,86,0,2,12,0,0,8,92,92,0,3,5,0,0,38,62,62,0,11,27,89,1,10,0,89,4,7,0,96,0,0,4,0,11,0,12,77,100,0,0,0,0,0,0,0,34,37,21,8,0,1,45,48,6,0,1,59,36,4,0,0,60,31,9,0,2,46,41,11,0,1,19,44,36,0,88,2,0,10,88,1,2,9,88,2,5,5,88,2,1,9,88,2,2,8,88,2,1,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,23,77,0,0,58,42,0,0,51,49,0,0,67,33,0,0,4,96,0,2,17,81,0,0,64,36,36,0,49,12,1,2,0,1,3,13,36,47,0,0,100,0,0,1,23,76,0,0,77,19,1,2,0,1,0,0,14,20,48,18,0,0,19,61,19,1,0,0,9,87,4,0,1,11,77,11,77,0,21,2,42,0,58,0,49,0,50,1,33,0,45,22,96,0,1,3,83,0,15,2,0,0,0,10,20,32,38,0,0,1,18,19,26,36,0,0,45,41,12,2,0,0,9,13,36,42,0,0,19,26,36,19,55,3,36,6,55,7,5,33,55,4,22,19,0,0,40,60,40,0,18,42,82,0,4,0,3,3,4,0,4,42,0,1,15,0,2,1,1,3,4,0,3,1,1,5,0,21,0,1,32,65,0,2,0,0,100,0,0,0,0,0,0,2,0,59,20,19,2,0,5,22,44,20,7,2.6346153846153846,1.7604460904571124,1.7500000000000002,1.0350983390135313,11.536585365853659,2.5151154009860113,3.0208333333333335,1.528529852103625
PT,PRT,Portugal,2,2020-12-25,2020-12-25,113,0,0,0,0,14,113,649164.2040405202,112,0,0,113,0,6,107,0,2,111,0,8,105,0,19,94,0,9,104,0,6,107,0,3,110,0,4,109,0,2,111,0,7,106,0,20,93,0,8,105,0,17,96,113,0,0,0,107,0,2,4,111,0,1,1,105,0,1,7,94,0,3,16,104,0,3,6,107,0,2,4,110,0,1,2,109,0,1,3,111,0,2,0,106,0,3,4,93,0,2,18,105,0,5,3,96,0,7,10,0,0,5,108,108,0,1,4,0,0,53,60,60,0,17,36,96,2,15,0,96,7,10,0,106,0,0,7,0,17,0,14,82,113,0,0,0,0,0,0,3,26,49,22,13,0,2,45,48,18,0,2,66,32,13,0,2,67,27,17,0,2,45,47,19,0,2,19,45,47,0,99,1,1,12,99,1,2,11,99,0,6,8,99,1,2,11,99,1,2,11,99,1,1,12,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,0,0,21,92,0,0,79,34,0,0,51,62,0,0,69,44,0,0,3,110,0,0,9,104,0,0,65,48,48,0,37,19,5,4,0,0,1,9,38,65,0,1,112,0,0,1,18,94,0,0,84,22,0,1,2,4,0,1,13,24,38,37,0,0,26,63,21,3,0,0,7,103,3,0,0,12,95,6,92,0,19,2,34,0,79,0,62,0,50,1,44,1,45,23,110,0,2,1,104,0,9,0,0,1,0,4,19,31,58,0,0,0,5,22,30,56,0,1,53,47,10,2,0,0,10,22,32,49,0,0,17,35,31,30,61,2,35,15,61,4,5,43,61,3,21,28,0,0,71,42,71,0,15,27,98,2,1,1,4,2,2,0,3,27,0,1,12,2,5,0,2,7,6,0,2,13,1,2,5,28,0,1,44,68,0,0,0,0,0,113,0,0,0,0,0,1,1,56,31,24,1,1,8,31,48,17,7,3.280701754385965,2.7694402861854357,2.8,1.3038404810405297,10.25,3.648347510920466,2.855855855855856,1.393796951736494
PT,PRT,Portugal,3,2020-12-25,2020-12-25,160,0,0,0,0,29,160,711899.554749587,151,0,1,159,0,13,147,0,2,158,0,12,148,0,22,138,0,12,148,0,12,148,0,3,157,0,2,158,0,1,159,0,3,157,0,26,134,0,8,152,0,15,145,159,0,0,1,147,0,4,9,158,0,1,1,148,0,4,8,138,0,3,19,148,0,5,7,148,0,4,8,157,0,2,1,158,0,1,1,159,0,0,1,157,0,1,2,134,0,10,16,152,0,2,6,145,0,6,9,0,0,14,146,146,0,6,8,0,0,71,89,89,2,19,50,141,2,17,0,141,5,14,0,155,0,0,5,0,21,1,11,127,160,0,0,0,0,0,0,0,50,70,32,8,0,3,54,85,18,0,6,92,54,8,0,5,90,53,12,0,5,76,60,19,0,5,39,63,53,0,149,0,3,8,149,2,1,8,149,2,4,5,149,2,0,9,149,2,0,9,149,2,1,8,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,0,0,38,122,0,0,96,64,0,1,54,105,0,0,102,58,0,0,4,156,0,0,15,145,0,0,102,58,58,0,67,27,5,3,0,0,0,9,43,108,0,0,160,0,0,1,26,133,0,0,133,22,2,1,0,2,0,0,25,36,46,53,0,0,56,95,7,2,0,0,23,135,2,0,2,22,130,6,122,1,36,1,64,2,94,0,106,0,53,1,58,1,78,23,156,0,4,0,145,0,15,0,0,0,2,5,26,50,77,0,0,3,9,19,48,81,0,0,78,64,15,3,0,1,18,23,51,67,0,1,37,37,47,38,86,4,61,9,86,17,18,39,86,12,31,31,0,0,112,48,112,1,27,20,133,2,4,4,4,2,3,1,7,21,2,1,9,8,7,4,6,15,1,0,6,20,9,5,6,40,0,2,64,94,0,0,0,0,0,0,160,0,0,0,0,7,3,85,33,32,7,1,8,51,72,15,6,2.8833333333333333,2.3002701880112055,2.25,1.3568010505999362,10.208333333333336,3.345373911933352,3.0866666666666664,1.442111923844628
