ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BG,BGR,Bulgaria,5,2020-12-25,2020-12-23,100,0,0,0,0,49,100,932770.8743446902,96,3,0,97,3,7,90,2,3,95,2,7,91,2,7,91,2,6,92,2,1,97,2,3,95,2,1,97,2,0,98,1,2,97,2,5,93,2,0,98,2,9,89,100,0,0,0,93,0,4,3,97,0,2,1,93,0,3,4,93,0,1,6,94,0,3,3,99,0,0,1,97,0,3,0,99,0,1,0,100,0,0,0,98,0,1,1,95,0,2,3,100,0,0,0,91,0,5,4,0,0,17,83,83,0,3,14,0,2,34,64,66,0,6,28,94,1,5,0,94,2,4,0,98,0,0,2,0,8,2,5,85,100,0,0,0,0,0,0,0,32,30,17,21,0,13,31,29,27,0,21,38,21,20,0,18,29,22,31,0,23,31,20,26,0,22,10,16,52,0,95,5,0,0,95,4,1,0,95,4,1,0,95,3,2,0,95,3,2,0,95,4,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,20,80,0,0,83,17,0,0,8,92,0,0,38,62,0,0,7,93,0,0,21,79,0,0,39,61,61,0,26,8,2,3,0,1,0,6,26,67,0,0,100,0,0,1,18,81,0,0,63,25,3,4,3,2,0,0,53,18,17,12,0,2,26,45,12,15,0,0,12,87,1,0,1,13,85,1,80,0,17,3,17,0,80,3,92,1,5,2,62,0,20,18,93,0,5,2,79,0,19,2,0,2,1,5,12,30,50,0,1,1,6,12,25,55,0,1,31,43,16,9,0,0,0,20,19,61,0,0,8,31,26,35,61,10,25,4,61,22,10,7,61,16,20,3,0,3,34,63,37,1,22,40,78,4,2,5,3,0,0,2,6,44,0,3,5,6,5,0,4,4,10,0,2,4,3,0,2,8,0,3,45,52,0,0,0,0,0,0,0,0,100,0,0,2,5,63,14,16,2,5,19,36,26,6,6,13.458333333333334,17.697897607064657,3.6666666666666665,1.4354811251305468,13.197802197802197,4.63374046225624,2.227272727272727,0.9312860065062265
BG,BGR,Bulgaria,6,2020-12-25,2020-12-22,100,0,0,0,0,22,100,2057976.8145840478,92,3,3,94,3,6,91,3,4,93,4,16,80,4,13,83,4,6,90,4,6,90,4,2,94,4,1,95,2,2,96,3,4,93,3,6,91,3,2,95,4,12,84,97,0,2,1,94,0,2,4,96,0,1,3,84,0,4,12,87,0,4,9,94,1,2,3,94,0,2,4,98,0,2,0,99,0,1,0,98,0,1,1,96,0,4,0,94,0,3,3,98,0,2,0,88,0,8,4,0,0,9,91,91,0,2,7,0,6,19,75,81,0,5,14,95,1,4,0,95,2,3,0,98,0,1,1,0,11,1,4,84,100,0,0,0,0,0,0,0,36,17,19,28,0,18,20,21,41,0,22,34,14,30,0,23,24,18,35,0,22,28,16,34,0,28,6,9,57,0,96,1,1,2,96,2,0,2,96,1,3,0,96,2,0,2,96,2,2,0,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,22,72,0,1,78,21,0,6,13,81,0,4,29,67,0,5,5,90,0,5,14,81,0,0,35,65,65,0,30,5,0,0,0,1,0,3,29,67,0,1,99,0,0,0,18,82,0,0,65,15,7,6,0,7,0,0,62,12,15,11,0,2,31,51,9,7,0,0,25,72,3,0,3,24,71,2,78,0,17,5,22,0,77,1,87,0,11,2,71,0,14,15,95,0,3,2,86,0,12,2,0,2,1,6,7,32,52,0,1,1,5,7,24,62,0,2,33,46,11,8,0,1,1,9,28,61,0,0,7,17,28,48,76,11,7,6,76,15,4,5,76,6,16,2,0,3,16,81,19,0,13,68,87,0,1,1,0,3,0,1,7,71,0,2,2,2,1,0,0,6,1,0,2,4,1,2,0,6,0,1,49,50,0,0,0,0,0,0,0,0,0,100,0,4,11,53,17,15,4,10,27,36,19,4,0,9.727272727272727,11.082849157799878,2.857142857142857,1.7728105208558367,13.857142857142858,4.508868694829834,1.644047619047619,0.7360512014792735
BG,BGR,Bulgaria,-99,2020-12-26,2020-12-25,100,1,11017.320338682901,0,0,24,86,1439250.5876722373,0,3,2,95,2,15,83,1,2,97,2,17,81,4,19,77,4,6,90,1,5,94,3,4,93,2,2,96,3,2,95,3,8,89,3,14,83,1,4,95,1,18,81,98,0,1,1,85,0,7,8,98,0,1,1,83,0,2,15,81,0,7,12,94,0,1,5,95,0,3,2,96,0,2,2,98,0,0,2,98,0,1,1,92,0,3,5,86,0,8,6,96,0,2,2,82,1,7,10,13,1,12,74,90,0,3,7,19,2,30,49,70,1,10,19,90,3,7,0,90,5,4,1,95,0,1,4,0,34,1,2,63,100,0,0,0,0,0,26,0,15,14,14,31,32,7,14,21,26,32,6,20,19,23,32,7,14,18,29,32,9,15,19,25,32,10,8,9,41,0,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,38,6,11,45,38,1,40,21,38,6,4,52,38,2,31,29,38,5,5,52,38,3,9,50,45,1,25,29,75,0,13,11,0,1,49,4,2,4,13,28,49,2,49,0,55,1,5,39,55,0,21,12,2,3,1,6,55,0,23,11,8,3,57,3,12,17,3,8,59,1,2,35,3,64,0,2,31,3,89,0,8,3,61,1,37,1,96,0,3,1,70,0,15,15,95,0,4,1,91,0,8,1,70,2,0,3,1,7,17,70,2,0,3,4,6,15,78,0,8,11,1,2,78,1,0,4,6,11,78,0,1,6,5,10,94,2,3,1,94,3,2,1,94,3,2,1,82,0,2,16,84,0,12,4,96,0,1,0,2,0,0,0,1,94,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9.481481481481481,13.923887527362606,3.2,2.588435821108957,0,0,0,0
BG,BGR,Bulgaria,1,2020-12-26,2020-12-22,100,0,0,0,0,50,99,1120175.2297945167,98,1,0,99,1,11,88,1,2,97,2,13,85,1,23,76,1,12,87,1,7,92,2,4,94,2,3,95,1,2,97,1,8,91,1,16,83,2,4,94,1,17,82,100,0,0,0,89,1,2,8,98,0,1,1,87,2,0,11,77,1,4,18,88,2,1,9,93,1,2,4,96,2,0,2,97,1,0,2,98,0,1,1,92,0,3,5,84,2,3,11,96,1,2,1,83,1,6,10,0,1,22,77,78,0,6,16,0,0,34,66,66,0,11,23,89,1,10,0,89,9,2,0,91,0,2,6,1,11,1,4,84,100,0,0,0,0,0,0,0,17,14,28,41,0,4,18,41,37,0,3,25,33,39,0,4,20,31,45,0,4,17,32,47,0,4,4,17,75,0,96,1,0,3,96,1,0,3,96,1,2,1,96,1,3,0,96,1,1,2,96,0,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,18,80,0,1,75,24,0,1,10,89,0,1,60,39,0,2,10,88,0,2,21,77,0,0,65,35,35,0,49,11,3,2,0,0,1,11,42,46,0,0,99,1,0,1,4,95,0,0,41,24,14,12,1,8,0,0,23,26,30,21,0,0,14,38,27,21,0,1,5,81,13,0,1,9,70,20,82,0,14,4,25,0,74,1,90,0,8,2,40,0,20,40,90,0,4,6,79,0,21,0,0,1,3,9,12,31,44,0,2,5,12,17,21,43,0,2,17,42,25,14,0,1,8,10,20,61,0,1,22,19,25,33,59,0,35,6,59,4,7,30,59,3,15,23,0,2,36,62,38,0,28,34,72,1,9,2,3,7,2,0,4,36,1,1,9,4,5,1,5,0,1,0,4,5,0,4,2,22,0,0,43,51,1,5,0,0,100,0,0,0,0,0,0,2,5,64,15,14,2,3,16,44,24,5,6,7.000000000000001,9.493418773023762,2.35,1.4244112357114616,11.352272727272727,4.651139454328956,2.5555555555555554,1.0821442624456639
BG,BGR,Bulgaria,2,2020-12-26,2020-12-24,100,0,0,0,0,57,100,1306443.5732643455,97,0,1,99,0,11,89,0,1,99,0,19,81,0,22,78,0,7,93,0,5,95,0,2,98,0,3,97,0,2,98,0,10,90,0,15,85,0,4,96,0,19,81,99,0,1,0,89,0,5,6,99,0,1,0,81,0,6,13,78,1,5,16,93,0,3,4,95,0,1,4,98,0,1,1,97,0,2,1,98,1,0,1,90,0,6,4,85,0,10,5,96,0,3,1,81,1,8,10,0,0,18,82,82,0,3,15,0,1,43,56,57,0,18,25,82,2,15,1,82,9,9,0,91,0,3,6,0,19,0,5,76,100,0,0,0,0,0,0,0,16,25,27,32,0,0,28,41,31,0,2,33,34,31,0,2,35,28,35,0,2,23,36,39,0,2,8,28,62,0,95,1,1,3,95,2,0,3,95,1,1,3,95,2,1,2,95,2,0,3,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,12,88,0,0,73,27,0,0,14,86,0,0,51,49,0,0,9,91,0,0,11,89,0,0,51,49,49,0,33,13,2,3,0,0,0,1,38,61,0,0,100,0,0,1,12,87,0,0,52,22,12,3,3,8,0,0,31,26,30,13,0,0,22,37,29,12,0,1,5,90,4,0,1,3,91,5,88,0,7,5,27,0,68,5,86,0,10,4,49,0,15,36,91,0,2,7,89,0,9,2,0,1,0,5,17,26,51,0,0,2,4,11,21,62,0,1,28,49,13,9,0,0,4,10,19,67,0,0,15,20,30,35,65,1,28,6,65,9,12,14,65,8,16,11,0,0,62,38,62,0,16,22,84,0,5,0,0,0,2,3,6,22,0,3,6,3,2,1,3,7,11,0,1,15,2,2,1,21,0,1,43,55,1,0,0,0,0,100,0,0,0,0,0,3,2,63,22,10,3,2,24,45,18,8,0,7.488888888888889,11.579021434203211,3.0555555555555554,2.0996420485468814,14.157303370786517,4.673179948105451,2.5268817204301075,1.0590335816971175
BG,BGR,Bulgaria,3,2020-12-26,2020-12-24,100,1,9816.28442056191,1,9816.28442056191,69,100,1355833.4795886728,97,2,1,97,2,9,89,2,1,97,2,21,77,3,14,83,3,11,86,2,7,91,2,0,98,4,3,93,3,2,95,3,7,90,3,8,89,3,4,93,4,17,79,99,0,1,0,91,0,2,7,99,0,1,0,79,1,7,13,86,0,4,10,89,0,5,6,93,0,5,2,100,0,0,0,97,0,3,0,98,0,2,0,93,1,4,2,92,1,3,4,96,1,2,1,83,1,4,12,0,0,23,77,77,0,6,17,0,1,34,65,66,1,9,24,91,0,9,0,91,8,1,0,92,0,3,5,0,11,1,6,82,100,0,0,0,0,0,0,1,18,29,19,33,0,1,24,37,38,0,3,28,35,34,0,4,26,30,40,0,5,21,33,41,0,5,9,22,64,0,94,3,0,3,94,3,1,2,94,1,2,3,94,2,3,1,94,1,2,3,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,28,69,0,2,76,22,0,3,5,92,0,3,42,55,0,3,8,89,0,2,19,79,0,1,46,53,54,0,34,7,3,2,0,0,0,4,32,64,0,0,100,0,0,2,10,88,0,0,60,22,5,8,3,2,0,1,35,24,29,11,0,1,19,50,23,7,0,1,5,89,5,0,0,6,92,2,72,0,21,7,24,1,70,5,95,0,2,3,58,0,17,25,92,0,4,4,81,0,17,2,0,1,0,3,10,37,49,0,1,1,7,9,24,58,0,1,19,55,15,10,0,2,2,11,29,56,0,1,13,27,32,27,60,4,28,8,60,16,7,17,60,11,17,12,0,2,52,46,54,0,20,26,80,0,5,1,1,3,0,2,8,28,0,3,6,5,4,0,4,3,4,0,1,10,4,2,7,19,0,0,47,52,0,1,0,0,0,0,100,0,0,0,0,2,3,70,16,9,2,2,21,44,25,3,3,11.536585365853659,15.74975803143593,3.1428571428571432,2.0318886358684694,14.641304347826086,5.518363990996222,2.5555555555555554,1.1328705818873874
BG,BGR,Bulgaria,4,2020-12-26,2020-12-25,100,1,3914.36682557925,0,0,44,100,1313282.9084675475,97,2,1,97,1,10,89,1,0,99,1,18,81,1,12,87,1,8,91,2,7,91,1,4,95,0,3,97,1,1,98,2,6,92,0,14,86,1,5,94,1,13,86,99,0,1,0,90,1,3,6,100,0,0,0,82,0,6,12,88,0,2,10,92,0,1,7,93,0,3,4,96,0,2,2,97,0,1,2,99,0,1,0,94,0,4,2,86,0,5,9,95,0,4,1,87,1,7,5,0,0,21,79,79,0,3,18,0,1,42,57,58,0,16,26,84,5,10,1,84,13,3,0,87,0,4,9,0,17,1,6,76,100,0,0,0,0,0,0,0,15,32,19,34,0,5,23,38,34,0,5,39,25,31,0,6,25,29,40,0,7,26,31,36,0,9,5,20,66,0,94,4,1,1,94,4,1,1,94,2,4,0,94,1,3,2,94,4,2,0,94,2,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,23,77,0,0,71,29,0,1,4,95,0,1,50,49,0,1,6,93,0,1,11,88,0,0,52,48,48,0,39,7,4,2,0,0,0,2,30,68,0,1,98,1,0,0,11,89,0,0,54,27,6,8,2,3,0,0,32,24,21,23,0,0,23,39,19,19,0,0,7,92,1,0,2,9,86,3,77,0,17,6,29,1,68,2,96,0,4,0,50,1,14,35,94,0,3,3,89,0,11,0,0,1,2,0,9,29,59,0,0,0,3,10,24,63,0,0,27,49,11,13,0,0,5,13,30,52,0,0,17,26,31,26,57,3,34,6,57,16,13,14,57,13,18,12,0,1,61,38,62,0,19,19,81,1,6,1,2,0,2,1,6,20,0,3,12,2,7,5,4,4,7,1,0,5,8,3,3,16,0,2,42,55,0,1,0,0,0,0,0,100,0,0,0,2,0,62,22,14,2,2,9,43,29,9,6,17.710526315789473,19.047462617050527,2.769230769230769,2.006400016357911,13.74137931034483,5.64598131878995,2.5934065934065935,1.0952221690194184
BG,BGR,Bulgaria,5,2020-12-26,2020-12-24,100,0,0,0,0,61,99,877119.7218310111,96,2,0,98,3,6,91,2,3,95,2,11,87,2,8,90,0,5,95,2,1,97,3,2,95,2,1,97,2,1,97,2,2,96,2,5,93,2,0,98,2,7,91,100,0,0,0,94,0,3,3,97,0,1,2,89,0,3,8,92,0,3,5,95,0,2,3,99,0,1,0,98,0,2,0,99,0,1,0,99,0,1,0,98,0,0,2,95,0,2,3,100,0,0,0,93,0,3,4,0,1,20,79,80,0,2,18,0,3,39,58,61,0,11,28,89,3,8,0,89,3,8,0,97,0,1,2,0,14,2,3,81,100,0,0,0,0,0,0,0,36,28,14,22,0,14,33,28,25,0,19,37,28,16,0,20,28,19,33,0,23,32,21,24,0,22,13,19,46,0,97,3,0,0,97,3,0,0,97,2,1,0,97,1,2,0,97,3,0,0,97,3,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,18,82,0,0,70,30,0,0,8,92,0,0,47,53,0,0,6,94,0,0,14,86,0,0,46,54,54,0,31,12,1,2,0,0,0,5,27,68,0,0,100,0,0,1,14,85,0,0,60,20,6,4,3,7,0,0,46,15,27,12,0,1,28,38,15,18,0,0,12,87,1,0,2,11,86,1,82,0,15,3,30,1,66,3,92,0,6,2,53,0,21,26,94,0,3,3,86,1,12,1,0,2,1,5,10,27,55,0,1,1,3,11,20,64,0,2,32,46,12,8,0,0,1,16,22,61,0,0,8,36,27,29,56,11,29,4,56,24,12,8,56,16,22,6,0,3,34,63,37,1,25,37,75,4,3,7,1,0,2,2,6,41,0,1,4,4,5,0,5,5,12,0,3,2,4,1,3,10,0,4,44,52,0,0,0,0,0,0,0,0,100,0,0,2,6,58,20,14,2,3,27,33,26,6,3,10.944,14.635973945499266,3.733333333333334,1.533747356112131,14.043956043956044,4.192353059538781,2.0869565217391304,0.8340576562282992
BG,BGR,Bulgaria,6,2020-12-26,2020-12-23,100,0,0,0,0,36,100,1857632.849125396,95,2,1,97,3,6,91,4,5,91,4,14,82,4,12,84,3,4,93,4,4,92,5,0,95,4,2,94,3,3,94,3,4,93,3,6,91,3,1,96,4,11,85,99,0,1,0,94,0,3,3,95,0,2,3,86,1,3,10,88,0,4,8,96,1,0,3,96,0,2,2,100,0,0,0,98,0,2,0,97,0,1,2,96,1,3,0,94,0,4,2,99,0,1,0,89,1,8,2,0,0,14,86,86,0,2,12,0,4,26,70,74,0,8,18,92,3,5,0,92,4,4,0,96,0,1,3,0,12,2,3,83,100,0,0,0,0,0,0,0,37,19,19,25,0,25,17,18,40,0,22,40,17,21,0,23,28,20,29,0,24,32,16,28,0,29,9,12,50,0,97,0,1,2,97,1,1,1,97,1,2,0,97,1,0,2,97,1,2,0,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,18,75,0,2,70,28,0,5,12,83,0,4,31,65,0,5,4,91,0,5,15,80,0,0,35,65,65,0,30,4,1,0,0,1,0,3,30,66,0,0,100,0,0,0,18,82,0,0,69,16,4,4,0,7,0,0,61,19,13,7,0,3,33,51,7,6,0,0,27,71,2,0,1,24,74,1,82,0,16,2,30,0,69,1,88,0,10,2,69,0,16,15,96,0,3,1,85,0,13,2,0,1,0,6,9,30,54,0,0,0,5,8,21,66,0,1,34,45,10,10,0,1,1,9,26,63,0,0,7,18,26,49,75,15,7,3,75,15,8,2,75,10,13,2,0,3,23,74,26,0,18,56,82,0,1,2,0,4,1,2,8,59,0,3,4,2,2,0,0,6,1,0,1,5,4,1,0,12,0,1,37,62,0,0,0,0,0,0,0,0,0,100,0,3,11,56,13,17,3,10,25,34,19,8,1,9,11.025943432261412,3.2,2.250925735484551,14.010416666666666,4.459159211913495,1.6678571428571427,0.7631830480874977
BG,BGR,Bulgaria,-99,2020-12-27,2020-12-26,100,1,10605.462463289101,1,10605.462463289101,43,86,1460873.122073504,0,5,1,94,3,13,84,5,1,94,5,17,78,4,15,81,4,14,82,5,5,90,5,4,91,3,3,94,4,5,91,5,6,89,3,15,82,4,2,94,3,17,80,99,1,0,0,87,1,6,6,99,0,0,1,83,2,3,12,85,1,6,8,86,2,6,6,95,0,2,3,96,1,2,1,97,1,0,2,95,0,3,2,94,1,2,3,85,1,8,6,98,1,1,0,83,0,9,8,14,0,20,66,81,0,4,15,16,1,25,58,76,0,9,15,91,1,8,0,91,6,3,0,94,0,4,2,0,28,5,6,61,100,0,0,0,0,0,21,2,15,18,13,31,35,7,16,18,24,35,7,19,18,21,35,9,16,12,28,35,11,18,13,23,35,11,5,10,39,0,94,2,2,2,94,2,2,2,94,2,4,0,94,3,2,1,94,2,3,1,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,42,4,7,47,42,4,35,19,42,5,4,49,42,4,23,31,42,6,3,49,42,5,5,48,48,0,19,33,81,0,15,2,0,2,51,4,0,2,14,29,51,2,47,0,60,0,4,36,60,0,23,6,3,3,1,4,60,0,17,10,10,3,62,1,12,16,4,5,64,0,5,29,2,73,1,2,21,3,93,0,7,0,67,1,30,2,96,0,4,0,79,0,8,13,97,1,0,2,95,0,4,1,75,0,0,1,3,5,16,75,0,0,0,1,4,20,79,0,6,7,5,3,79,0,0,2,7,12,79,0,2,6,5,8,93,0,6,1,93,4,1,2,93,4,1,2,82,1,4,13,87,1,8,4,98,0,1,0,0,0,0,1,0,96,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,15.120000000000001,18.287791920659348,3.4444444444444446,2.5055493963954847,0,0,0,0
