ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BE,BEL,Belgium,6,2020-12-22,2020-12-21,100,0,0,0,0,19,100,1443209.3660704636,98,1,0,99,1,8,91,1,1,98,1,15,84,1,23,76,1,11,88,1,5,94,1,0,99,1,3,96,1,0,99,1,5,94,1,5,94,1,4,95,1,9,90,100,0,0,0,92,0,3,5,99,0,1,0,85,0,4,11,77,0,6,17,89,0,4,7,95,0,4,1,100,0,0,0,97,0,1,2,100,0,0,0,95,0,2,3,95,0,2,3,96,0,3,1,91,0,1,8,0,0,9,91,91,0,4,5,0,1,26,73,74,2,3,21,97,0,3,0,97,0,1,2,0,99,0,0,1,0,6,2,10,82,100,0,0,0,0,0,0,0,54,31,12,3,27,13,12,41,7,27,11,37,22,3,27,9,29,31,4,27,9,27,31,6,27,15,6,31,21,0,90,3,0,7,90,1,5,4,90,3,0,7,90,3,1,6,90,2,1,7,90,2,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,9,87,0,1,64,35,0,1,11,88,0,2,42,56,0,2,3,95,0,1,13,86,0,0,27,73,73,0,26,0,1,0,0,0,1,15,47,37,0,0,100,0,0,2,14,84,0,0,75,13,4,3,0,5,0,0,49,28,20,3,0,1,37,47,12,3,0,0,65,35,0,0,0,50,50,0,91,0,8,1,36,0,64,0,89,0,10,1,58,0,20,22,97,0,1,2,87,0,11,2,0,0,0,2,10,18,70,0,0,0,3,13,22,62,0,2,39,45,14,0,0,0,1,3,15,81,0,0,4,10,28,58,86,3,5,6,86,6,4,4,86,3,9,2,0,0,13,87,13,0,5,82,95,0,1,0,0,0,0,0,4,82,0,0,2,0,1,0,1,3,1,1,1,3,0,2,3,0,3,53,44,0,0,0,0,0,0,0,0,0,100,0,1,6,30,30,33,1,4,38,26,19,8,4,15,19.16768113257313,2.25,2.052872551885702,9.266666666666667,5.955540988732129,1.923913043478261,0.9747774685714641
BE,BEL,Belgium,-99,2020-12-23,2020-12-23,185,1,7472.568616089059,0,0,21,149,1969663.4628795101,0,5,3,177,4,23,158,4,9,172,5,49,131,5,41,139,5,27,153,5,12,168,7,4,174,5,12,168,4,2,179,6,6,173,6,20,159,7,8,170,6,36,143,182,0,1,2,162,0,10,13,176,1,3,5,136,2,14,33,144,0,12,29,158,1,8,18,173,1,5,6,181,1,1,2,173,1,7,4,183,0,1,1,179,1,2,3,165,1,6,13,177,1,2,5,149,0,17,19,33,3,14,135,175,0,3,7,41,5,64,75,122,0,6,57,179,1,5,0,179,0,1,4,1,185,0,0,0,0,55,4,14,112,185,0,0,0,0,0,51,0,44,36,30,24,65,11,22,63,24,65,8,47,48,17,65,11,37,49,23,65,12,36,51,21,65,13,15,46,46,0,175,2,4,4,175,2,4,4,175,2,1,7,175,1,3,6,175,2,1,7,175,2,3,5,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,73,2,33,77,73,3,71,38,73,4,16,92,73,3,48,61,73,3,3,106,73,3,11,98,77,1,32,75,153,1,27,1,2,1,83,3,0,11,34,54,83,3,99,0,95,0,21,69,95,0,67,17,3,0,1,2,95,0,43,23,17,7,98,3,23,45,12,4,101,0,26,57,1,114,4,18,49,0,152,0,29,4,115,1,68,1,169,0,16,0,138,2,30,15,182,0,1,2,174,0,10,1,122,2,0,3,17,10,31,122,2,0,4,14,12,31,129,0,18,30,4,4,129,0,1,7,14,34,129,0,4,13,18,21,168,4,6,7,168,5,5,7,168,2,9,6,134,1,24,26,159,0,10,16,181,2,1,0,0,0,1,0,0,161,0,0,0,0,4,1,1,4,3,3,1,3,0,0,4,185,0,0,0,0,0,185,0,0,0,0,0,0,0,0,185,0,0,0,0,185,0,0,0,0,0,0,15.03125,18.53608128822836,1.7777777777777777,0.8333333333333334,0,0,0,0
BE,BEL,Belgium,1,2020-12-23,2020-12-22,100,0,0,0,0,17,100,1015571.5539372686,97,0,0,100,0,8,92,0,2,98,0,49,51,0,27,73,0,21,79,0,8,92,0,1,99,0,6,94,0,0,100,0,9,91,0,30,70,0,5,95,0,18,82,100,0,0,0,92,0,3,5,98,0,0,2,51,0,12,37,73,0,6,21,79,0,11,10,92,0,4,4,99,0,0,1,94,0,1,5,100,0,0,0,91,0,3,6,70,0,8,22,95,0,1,4,82,0,5,13,0,0,8,92,92,0,4,4,0,0,56,44,44,0,7,49,93,0,7,0,93,0,1,6,0,99,0,0,1,0,7,0,9,84,100,0,0,0,0,0,0,1,31,33,25,10,0,0,27,64,9,0,1,44,51,4,0,1,42,41,16,0,1,27,52,20,0,2,15,42,41,0,91,1,1,7,91,1,2,6,91,1,1,7,91,1,5,3,91,1,3,5,91,1,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,25,75,0,0,42,58,0,0,13,87,0,0,43,57,0,0,1,99,0,0,17,83,0,0,45,55,55,0,42,3,0,0,0,0,5,29,36,30,0,0,100,0,0,0,9,91,0,0,64,25,4,1,0,6,0,0,22,44,24,10,0,1,27,54,15,3,0,0,3,95,2,0,0,7,85,8,75,0,20,5,58,0,41,1,87,0,12,1,57,0,15,28,99,0,1,0,83,0,17,0,0,4,3,14,26,22,31,0,1,7,19,30,24,19,0,1,30,53,14,2,0,0,6,7,19,68,0,0,15,21,23,41,64,0,26,10,64,4,4,28,64,5,9,22,0,0,38,62,38,0,22,40,78,0,10,1,1,3,1,1,5,40,0,2,11,2,4,0,2,10,2,2,2,2,2,0,19,0,1,46,52,0,1,0,0,100,0,0,0,0,0,0,2,4,25,29,40,2,3,11,16,39,18,11,8.842105263157896,12.762499892606147,2.125,1.807721533549109,5.784810126582278,4.950190066477762,3.5531914893617027,1.332932907156453
BE,BEL,Belgium,2,2020-12-23,2020-12-22,100,0,0,0,0,15,100,1010740.4990896789,98,0,1,99,0,9,91,0,0,100,0,43,57,0,26,74,0,16,84,0,17,83,0,5,95,0,5,95,0,1,99,0,8,92,0,28,72,0,5,95,1,20,79,99,0,0,1,91,0,0,9,100,0,0,0,57,0,14,29,74,0,5,21,84,0,3,13,83,0,8,9,95,0,2,3,95,0,1,4,99,0,1,0,92,0,4,4,72,0,7,21,95,0,2,3,80,0,4,16,0,0,6,94,94,0,3,3,0,1,57,42,43,0,11,46,89,2,9,0,89,0,1,10,0,99,0,0,1,0,12,0,7,81,100,0,0,0,0,0,0,0,28,34,23,15,0,1,15,67,17,0,1,36,54,9,0,1,30,52,17,0,1,23,54,22,0,1,5,43,51,0,93,0,1,6,93,0,2,5,93,0,2,5,93,0,2,5,93,0,1,6,93,0,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,42,58,0,0,58,42,0,0,11,89,0,0,49,51,0,0,2,98,0,0,10,90,0,0,39,61,61,0,34,4,1,0,0,1,2,8,39,50,0,0,100,0,0,1,13,86,0,0,74,22,2,2,0,0,0,0,27,36,29,8,0,1,34,55,9,1,0,0,10,89,1,0,0,18,79,3,58,0,39,3,42,0,58,0,89,0,10,1,51,0,18,31,98,0,1,1,90,0,10,0,0,2,0,7,22,28,41,0,0,0,10,26,33,31,0,3,30,50,13,4,0,0,3,12,22,63,0,0,13,23,27,37,64,0,27,9,64,3,4,29,64,3,9,24,0,0,68,32,68,0,17,15,83,0,2,0,6,1,0,0,8,15,1,1,5,3,11,0,3,13,7,2,10,5,0,0,24,0,0,38,60,0,2,0,0,0,100,0,0,0,0,0,2,2,32,29,35,2,1,37,33,20,5,2,7.546875,12.327449931976883,2.5,1.9748417658131499,7.658536585365853,5.359241498282811,2.4468085106382977,1.1696614828414755
BE,BEL,Belgium,3,2020-12-23,2020-12-23,103,0,0,0,0,17,103,1023100.3632528218,103,0,0,103,0,12,91,0,2,101,0,25,78,0,22,81,0,14,89,0,8,95,0,1,102,0,2,101,0,0,103,0,3,100,0,18,85,0,1,102,0,17,86,103,0,0,0,91,0,2,10,101,0,0,2,78,0,5,20,81,0,5,17,89,0,5,9,95,0,3,5,102,0,0,1,101,0,2,0,103,0,0,0,100,0,3,0,85,0,3,15,102,0,1,0,86,0,6,11,0,0,10,93,93,0,7,3,0,0,56,47,47,0,14,42,89,1,13,0,89,0,2,10,2,101,0,1,1,0,14,1,3,85,103,0,0,0,0,0,0,0,38,31,20,14,0,0,22,69,12,0,0,41,53,9,0,0,36,54,13,0,0,30,54,19,0,0,13,42,48,0,100,0,1,2,100,1,0,2,100,1,0,2,100,1,1,1,100,1,0,2,100,1,0,2,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,0,0,35,68,0,0,65,38,0,0,15,88,0,0,36,67,0,0,0,103,0,0,14,89,0,0,33,70,70,0,30,2,1,0,0,0,0,6,40,57,0,0,102,1,0,1,17,85,0,0,81,19,1,0,0,2,0,0,37,29,31,6,0,1,30,61,11,0,0,0,17,85,1,0,1,14,88,0,68,0,33,2,38,0,64,1,88,0,15,0,67,0,15,21,103,0,0,0,89,0,14,0,0,0,0,6,29,25,43,0,0,1,6,22,30,44,0,1,28,50,16,8,0,0,4,11,9,79,0,0,12,22,31,38,69,0,22,12,69,4,5,25,69,4,9,21,0,0,77,26,77,0,15,11,88,0,5,0,0,1,3,0,6,11,0,0,3,4,14,2,5,14,8,5,4,12,2,1,18,0,1,42,60,0,0,0,0,0,0,103,0,0,0,0,0,5,34,20,44,0,2,17,24,36,18,6,9.277777777777779,14.414898826426102,1.6999999999999997,1.3374935098492586,8.366279069767442,6.2419003604222265,3.2959183673469385,1.47284130816616
BE,BEL,Belgium,4,2020-12-23,2020-12-23,102,0,0,0,0,2,102,900795.3875864111,99,0,0,102,0,7,95,0,2,100,0,22,80,0,15,87,0,14,88,0,7,95,0,0,102,0,2,100,0,2,100,0,2,100,0,14,88,0,3,99,0,19,83,102,0,0,0,95,0,1,6,100,0,0,2,80,1,7,14,87,0,4,11,88,2,3,9,95,1,3,3,102,0,0,0,100,0,2,0,100,0,1,1,100,0,1,1,88,2,3,9,99,1,1,1,83,2,8,9,0,0,2,100,100,0,2,0,0,3,53,46,49,0,10,43,92,2,8,0,92,0,1,8,1,101,0,1,0,0,13,1,5,83,102,0,0,0,0,0,0,0,41,27,21,13,0,2,14,68,18,0,2,37,52,11,0,1,29,55,17,0,1,26,60,15,0,1,10,54,37,0,97,0,0,5,97,0,1,4,97,0,0,5,97,0,0,5,97,0,0,5,97,0,1,4,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,0,0,40,62,0,0,70,32,0,0,23,79,0,0,39,63,0,0,6,96,0,0,6,96,0,1,28,73,74,0,21,4,1,2,0,0,0,11,32,59,0,0,102,0,0,1,24,77,0,0,82,17,2,0,0,1,0,0,38,28,29,7,0,0,40,49,8,5,0,0,23,76,3,0,0,21,78,3,62,0,36,4,32,0,68,2,79,0,22,1,63,0,27,12,96,0,4,2,96,0,5,1,0,1,2,3,22,19,55,0,0,1,5,21,25,50,0,0,27,47,22,6,0,1,2,11,15,73,0,0,14,23,22,43,65,0,31,6,65,5,13,19,65,5,18,14,0,1,69,32,70,1,12,19,90,0,2,1,4,0,1,0,4,21,0,0,7,2,5,2,3,16,4,7,5,12,2,4,12,0,1,51,50,0,0,0,0,0,0,0,102,0,0,0,3,1,26,22,50,3,1,27,28,29,8,6,17.608695652173914,19.77257164285872,1,0,8.450704225352112,6.658590010321504,2.6458333333333335,1.5354009705451137
BE,BEL,Belgium,5,2020-12-23,2020-12-23,110,0,0,0,0,10,110,869207.9974226964,105,1,0,109,0,5,105,0,2,108,0,14,96,0,18,92,0,7,103,0,4,106,0,4,106,0,2,108,0,1,109,0,2,108,0,9,101,0,1,109,0,10,100,110,0,0,0,105,0,2,3,108,0,1,1,96,0,6,8,92,0,9,9,103,0,4,3,106,0,1,3,106,0,1,3,108,0,1,1,109,0,1,0,108,0,1,1,101,0,2,7,109,0,1,0,100,0,5,5,0,0,6,104,104,0,2,4,0,0,33,77,77,0,5,28,105,0,5,0,105,0,0,4,1,110,0,0,0,0,5,0,1,104,110,0,0,0,0,0,0,0,38,31,18,23,0,6,15,62,27,0,7,44,42,17,0,5,30,50,25,0,6,33,43,28,0,8,3,46,53,0,109,0,0,1,109,0,1,0,109,0,0,1,109,0,0,1,109,0,0,1,109,0,0,1,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,0,0,26,84,0,0,70,40,0,0,14,96,0,0,37,73,0,0,2,108,0,0,10,100,0,1,32,77,78,0,25,4,2,1,0,0,1,9,44,56,0,0,110,0,0,1,24,85,0,0,85,12,4,2,2,5,0,2,50,31,18,9,0,1,45,47,9,8,0,0,32,77,1,0,0,25,83,2,84,0,21,5,40,0,68,2,96,0,13,1,73,0,20,17,108,0,1,1,100,0,9,1,0,1,2,6,16,25,60,0,0,1,6,21,21,61,0,2,41,39,17,11,0,0,5,6,21,78,0,0,8,17,25,60,85,3,14,8,85,5,6,14,85,3,8,14,0,2,43,65,45,0,20,45,90,2,4,0,1,0,4,3,6,47,0,1,4,3,6,1,2,4,4,4,5,9,2,2,16,0,3,55,51,0,1,0,0,0,0,0,0,110,0,0,3,1,23,40,43,3,0,35,37,24,8,3,8.813953488372093,13.79830185195936,1.8,1.3038404810405297,7.348837209302326,6.1887325355614475,1.9711538461538463,0.9898193496965025
BE,BEL,Belgium,6,2020-12-23,2020-12-22,100,0,0,0,0,14,100,1230863.0838450023,97,0,0,100,0,6,94,0,2,98,0,15,85,0,15,85,0,15,85,0,4,96,0,1,99,0,5,95,0,0,100,0,1,99,0,6,94,0,3,97,0,11,89,100,0,0,0,94,0,3,3,98,0,0,2,85,0,3,12,85,0,4,11,85,0,5,10,96,0,2,2,99,0,0,1,95,0,2,3,100,0,0,0,99,0,0,1,94,0,2,4,97,0,2,1,89,0,6,5,0,0,8,92,92,0,1,7,0,2,28,70,72,0,9,19,91,0,8,1,91,0,0,7,2,100,0,0,0,0,11,1,6,82,100,0,0,0,0,0,0,2,60,22,10,6,0,10,19,55,16,0,9,49,29,13,0,6,42,38,14,0,11,38,36,15,0,14,10,43,33,0,94,2,1,3,94,1,3,2,94,2,0,4,94,2,1,3,94,1,1,4,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,11,87,0,1,63,36,0,0,11,89,0,1,35,64,0,1,2,97,0,2,8,90,0,0,25,75,75,0,24,0,1,0,0,0,1,16,44,39,0,1,99,0,0,1,16,83,0,0,75,19,2,1,0,3,0,0,55,25,17,3,0,3,38,47,9,3,0,0,66,34,0,0,2,52,46,0,89,0,8,3,37,0,62,1,89,0,10,1,65,1,19,15,98,0,1,1,92,0,7,1,0,0,0,1,14,30,55,0,0,0,2,12,28,58,0,1,40,38,16,5,0,0,0,7,18,75,0,0,0,10,24,66,90,1,2,7,90,2,4,4,90,1,7,2,0,1,7,92,8,0,4,88,96,0,0,0,0,0,0,0,4,89,0,1,1,0,0,0,0,2,0,1,1,1,1,0,3,0,1,55,43,1,0,0,0,0,0,0,0,0,100,0,1,3,28,23,45,1,2,38,29,17,9,4,15.696969696969699,18.583401277223256,2.2,1.6431676725154984,9.311688311688311,6.102759816284459,1.7789473684210526,0.9245924619012981
BE,BEL,Belgium,-99,2020-12-24,2020-12-24,149,1,25229.060591070098,1,25229.060591070098,14,117,2016701.6224219727,0,3,2,144,1,19,129,2,6,141,1,47,101,1,35,113,1,29,119,1,13,135,2,5,142,1,6,142,2,2,145,1,6,142,2,26,121,2,8,139,2,29,118,147,0,1,1,130,0,8,11,143,0,2,4,102,0,19,28,114,1,12,22,120,0,10,19,136,0,7,6,144,0,1,4,143,1,2,3,147,0,1,1,143,0,1,5,123,1,9,16,141,1,6,1,120,3,10,16,32,0,9,108,143,0,1,5,37,3,50,59,100,1,7,41,142,0,7,0,142,0,2,4,1,147,0,0,2,0,50,1,13,85,149,0,0,0,0,0,47,0,31,36,25,10,57,5,26,47,14,57,3,41,36,12,57,9,26,43,14,57,9,29,39,15,57,11,11,38,32,0,140,2,1,6,140,0,4,5,140,2,1,6,140,2,3,4,140,2,1,6,140,1,2,6,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,64,0,25,60,64,0,55,30,64,0,14,71,64,0,35,50,64,0,4,81,64,0,11,74,68,2,29,50,120,0,27,0,1,1,70,0,2,11,24,42,70,0,78,1,77,2,13,57,77,0,56,9,2,0,1,4,77,1,33,23,9,6,80,2,28,32,4,3,80,0,23,46,0,96,1,20,30,2,124,3,20,2,96,2,49,2,136,0,12,1,114,1,22,12,146,1,1,1,139,0,10,0,101,0,1,4,14,12,17,101,0,1,3,14,10,20,105,1,18,15,9,1,105,0,4,8,9,23,105,0,7,12,12,13,131,2,9,7,131,3,5,10,131,3,8,7,113,0,8,28,121,0,5,23,146,0,0,0,1,0,0,0,2,138,0,0,1,0,1,0,1,2,1,0,0,2,0,1,2,149,0,0,0,0,0,149,0,0,0,0,0,0,0,0,149,0,0,0,0,149,0,0,0,0,0,0,11.46938775510204,16.199411050014966,1.8333333333333333,0.752772652709081,0,0,0,0
BE,BEL,Belgium,1,2020-12-24,2020-12-22,100,0,0,0,0,14,100,1091485.1075298435,99,0,1,99,0,8,92,0,3,97,0,48,52,0,28,72,0,20,80,0,7,93,0,1,99,0,7,93,0,1,99,0,7,93,0,24,76,0,6,94,0,19,81,99,0,0,1,92,0,4,4,97,0,0,3,52,0,11,37,72,0,7,21,80,0,9,11,93,0,4,3,99,0,0,1,93,0,1,6,99,0,0,1,93,0,2,5,76,0,7,17,94,0,1,5,81,0,8,11,0,0,5,95,95,0,3,2,0,0,55,45,45,0,5,50,95,0,5,0,95,0,0,5,0,100,0,0,0,0,5,1,9,85,100,0,0,0,0,0,0,1,30,35,24,10,0,0,28,62,10,0,1,42,51,6,0,1,39,41,19,0,1,24,53,22,0,1,10,45,44,0,91,1,2,6,91,1,1,7,91,1,1,7,91,1,3,5,91,1,2,6,91,1,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,21,79,0,0,38,62,0,0,11,89,0,0,46,54,0,0,1,99,0,0,21,79,0,0,52,48,48,0,49,3,0,0,0,0,6,31,34,29,0,0,100,0,0,0,11,89,0,0,66,23,5,2,0,4,0,0,17,47,25,11,0,2,26,51,18,3,0,0,3,96,1,0,0,11,84,5,79,0,16,5,62,0,38,0,89,0,10,1,54,0,10,36,99,0,1,0,79,0,21,0,0,3,1,14,22,29,31,0,0,6,18,31,31,14,0,1,31,47,16,5,0,0,7,9,20,64,0,0,16,23,19,42,61,0,28,11,61,3,4,32,61,3,14,22,0,0,39,61,39,0,25,36,75,0,9,2,2,2,1,1,8,36,0,2,14,2,6,1,3,10,1,1,1,3,2,0,18,0,1,43,53,0,3,0,0,100,0,0,0,0,0,0,0,4,27,30,39,0,3,14,21,38,14,10,8.616438356164384,12.80042331872303,2.8,2.04939015319192,5.85625,4.893287671954954,3.4270833333333335,1.3973267083343686
