ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
IND,India,2,2021-01-04,2021-01-03,100,0,0,0,0,19,100,6523821.566194966,95,1,1,98,1,13,86,1,1,98,1,11,88,1,11,88,1,12,87,1,5,94,1,0,99,1,0,99,1,1,98,1,2,97,1,4,95,1,5,94,1,11,88,99,0,0,1,87,0,6,7,99,0,0,1,89,0,4,7,89,0,3,8,88,0,3,9,95,0,0,5,100,0,0,0,100,0,0,0,99,0,0,1,98,0,0,2,96,0,2,2,95,0,2,3,89,0,6,5,0,0,5,95,95,0,3,2,0,0,27,73,73,1,5,21,95,0,0,5,0,95,0,0,5,0,100,0,0,0,0,6,0,6,88,100,0,0,0,0,0,0,0,49,35,9,7,0,1,52,32,15,0,2,60,28,10,0,3,63,25,9,0,3,65,28,4,0,3,28,23,46,0,94,2,2,2,94,2,3,1,94,2,2,2,94,3,1,2,94,2,3,1,94,3,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,30,69,0,2,59,39,0,2,34,64,0,3,25,72,0,3,21,76,0,3,16,81,0,0,28,72,72,0,15,7,3,3,0,0,1,9,48,42,0,0,95,5,0,0,11,89,0,0,66,20,4,2,1,7,0,0,57,17,16,10,0,0,33,46,17,4,0,2,6,80,12,0,3,5,78,14,70,0,28,2,41,0,53,6,66,0,28,6,75,0,17,8,79,0,17,4,84,0,15,1,0,0,3,0,13,19,65,0,0,3,2,14,20,61,0,1,21,39,17,22,0,0,4,18,24,54,0,0,20,29,21,30,51,2,42,5,51,15,11,23,51,14,19,16,0,1,54,45,55,0,21,24,79,0,7,1,2,2,1,3,5,25,0,9,7,3,8,3,2,3,3,1,1,14,4,2,3,12,0,0,82,18,0,0,0,0,0,100,0,0,0,0,0,3,0,51,20,26,3,0,30,28,28,5,6,3.4444444444444446,3.6523530141105667,3.8,3.5637059362410928,15.67741935483871,5.143931186407035,2.6344086021505375,1.6204196063966776
IND,India,3,2021-01-04,2021-01-03,100,0,0,0,0,26,100,6287986.80063204,97,1,1,98,1,11,88,1,2,97,0,6,94,1,13,86,0,14,86,2,6,92,2,1,97,1,3,96,1,1,98,1,3,96,0,5,95,1,3,96,1,9,90,99,0,0,1,89,0,5,6,98,0,2,0,94,0,4,2,87,0,2,11,86,2,6,6,94,0,3,3,99,0,0,1,97,0,2,1,99,0,0,1,97,0,1,2,95,1,2,2,97,0,2,1,91,0,6,3,0,0,10,90,90,0,4,6,0,0,30,70,70,0,5,25,95,0,0,5,0,95,0,1,4,0,99,0,0,1,0,5,1,6,88,100,0,0,0,0,0,0,0,47,32,11,10,0,3,53,27,17,0,6,47,27,20,0,6,55,21,18,0,5,57,21,17,0,6,23,16,55,0,94,1,4,1,94,5,0,1,94,4,1,1,94,3,2,1,94,4,0,2,94,4,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,55,43,0,3,69,28,0,3,38,59,0,3,46,51,0,2,33,65,0,2,22,76,0,0,42,58,58,0,25,6,2,9,0,2,0,16,42,40,0,1,97,2,0,0,15,85,0,0,64,26,3,4,1,2,0,0,49,18,23,10,0,2,21,66,7,4,0,0,4,87,9,0,2,7,87,4,45,1,52,2,31,0,61,8,62,0,31,7,54,0,39,7,67,1,25,7,78,1,18,3,0,0,3,1,10,22,64,0,0,1,4,12,22,61,0,0,17,37,27,19,0,0,6,10,29,55,0,1,18,26,19,36,56,4,28,12,56,13,12,19,56,12,14,18,0,0,69,31,69,0,12,19,88,0,4,2,0,1,0,1,4,19,0,6,11,1,6,2,6,8,6,1,4,14,1,0,0,15,0,0,89,11,0,0,0,0,0,0,100,0,0,0,0,2,0,44,31,23,2,0,23,34,24,10,7,4.2,4.337253129099379,2.7777777777777777,1.6414763002993507,16.8,4.565364519015909,3.136842105263158,1.6606236095745395
IND,India,4,2021-01-04,2021-01-03,100,0,0,0,0,5,100,9039651.976126846,96,0,0,100,0,4,96,0,1,99,0,5,95,0,8,92,0,3,97,0,2,98,0,3,97,0,0,100,0,0,100,0,1,99,0,3,97,0,2,98,0,6,94,100,0,0,0,96,0,2,2,99,0,1,0,95,0,0,5,92,0,2,6,97,0,0,3,98,0,0,2,97,0,2,1,100,0,0,0,100,0,0,0,99,0,1,0,97,0,1,2,98,0,1,1,94,0,1,5,0,0,5,95,95,0,2,3,0,2,39,59,61,1,6,32,94,0,1,5,0,94,0,2,4,0,98,1,0,0,1,9,1,2,88,100,0,0,0,0,0,0,0,50,19,20,11,0,6,40,31,23,0,7,45,30,18,0,4,55,23,18,0,4,55,27,14,0,5,24,21,50,0,98,0,0,2,98,0,1,1,98,1,0,1,98,0,0,2,98,0,0,2,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,44,56,0,0,60,40,0,1,41,58,0,1,39,60,0,0,24,76,0,1,17,82,0,0,40,60,60,0,24,12,1,3,0,0,0,2,49,49,0,1,97,2,0,2,10,88,0,0,64,26,4,1,1,4,0,0,44,16,17,23,0,1,25,54,16,4,0,0,4,87,9,0,1,3,91,5,56,1,41,2,40,2,57,1,59,2,38,1,61,2,30,7,76,2,21,1,83,1,15,1,0,0,3,3,8,8,78,0,0,1,2,8,16,73,0,3,9,37,28,23,0,0,3,11,29,57,0,0,12,22,32,34,66,1,31,2,66,7,13,14,66,9,10,15,0,0,68,32,68,0,24,8,76,3,7,2,1,2,2,1,6,8,0,4,11,4,9,1,8,7,7,0,1,14,2,4,3,17,0,0,92,7,0,1,0,0,0,0,0,100,0,0,0,4,3,64,11,18,4,2,10,35,27,17,5,4.563888888888889,4.839172436406978,0.3333333333333333,0.5773502691896257,17.02173913043478,4.494143346035562,3.1818181818181817,1.505128814477807
IND,India,5,2021-01-04,2021-01-01,100,0,0,0,0,13,100,11262288.431360643,96,1,0,99,1,3,96,1,0,99,1,5,94,1,6,93,0,10,90,1,2,97,1,1,98,1,3,96,1,2,97,1,2,97,1,0,99,1,2,97,1,5,94,100,0,0,0,97,0,0,3,100,0,0,0,95,0,2,3,94,1,1,4,90,2,2,6,98,0,1,1,99,0,0,1,97,0,2,1,98,0,1,1,98,1,0,1,100,0,0,0,98,0,0,2,95,0,3,2,0,0,9,91,91,0,2,7,0,0,31,69,69,0,8,23,92,0,1,7,0,92,0,6,2,0,94,0,1,5,0,8,4,3,85,100,0,0,0,0,0,0,0,56,23,15,6,0,7,52,16,25,0,8,56,22,14,0,12,58,17,13,0,6,64,19,11,0,10,22,11,57,0,97,2,0,1,97,2,1,0,97,2,1,0,97,1,1,1,97,2,1,0,97,1,1,1,80,1,0,19,80,1,0,19,80,1,2,17,80,1,0,19,80,1,1,18,80,1,2,17,80,2,0,18,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,0,38,62,0,1,63,36,0,0,34,66,0,0,43,57,0,0,19,81,0,0,17,83,0,0,40,60,60,0,27,8,0,5,0,1,0,12,48,39,0,2,97,1,0,1,13,86,0,0,71,19,2,1,0,7,0,0,47,17,26,10,0,1,38,47,9,5,0,1,5,90,4,0,1,5,90,4,62,1,35,2,37,3,58,2,66,2,30,2,57,3,29,11,81,3,14,2,83,0,15,2,0,3,0,1,8,8,80,0,3,0,1,9,15,72,0,0,17,27,33,23,0,0,3,4,25,68,0,0,4,11,27,58,85,1,13,1,85,8,4,3,85,8,4,3,0,1,49,50,50,0,25,25,75,0,0,1,2,2,0,2,18,26,0,7,5,5,4,2,11,5,4,0,1,13,3,1,0,13,0,1,97,2,0,0,0,0,0,0,0,0,100,0,0,3,2,55,20,20,3,2,17,23,31,20,4,3.84,5.312563725107995,1.8000000000000003,0.8366600265340757,16.870967741935484,4.181288043829299,2.5425531914893615,1.5002859484937427
IND,India,-99,2021-01-13,2021-01-13,1206,11,1054971.5924322254,4,387864.91638890357,180,1078,126478765.10267292,0,54,24,1128,49,87,1070,54,33,1119,58,78,1070,48,112,1046,60,116,1030,58,55,1093,56,45,1105,61,37,1108,57,42,1107,62,58,1086,58,113,1035,63,43,1100,64,115,1027,1182,9,5,10,1119,11,36,40,1173,11,11,11,1128,14,20,44,1094,13,43,56,1090,12,54,50,1151,11,17,27,1161,6,22,17,1169,9,6,22,1164,8,14,20,1148,6,18,34,1093,17,50,46,1163,9,16,18,1091,9,66,40,118,10,106,972,1125,3,33,45,167,23,366,650,845,2,86,273,1120,2,13,63,8,1120,1,30,53,2,1178,0,16,12,0,305,32,56,813,217,11,30,839,109,0,324,18,397,205,137,125,506,42,357,150,151,506,97,323,158,122,506,96,377,130,97,506,93,386,128,93,506,102,169,120,309,0,1158,16,15,17,1158,16,15,17,1158,17,19,12,1158,22,7,19,1158,20,10,18,1158,20,9,19,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,1206,0,0,0,582,41,262,321,582,35,385,204,582,49,226,349,582,45,211,368,582,49,183,392,582,44,154,426,633,6,138,429,1068,5,70,25,9,29,680,6,18,72,213,217,680,9,493,24,738,13,67,388,738,10,291,87,23,15,12,30,738,15,274,65,60,54,760,12,163,185,54,32,795,16,26,301,68,916,32,14,197,47,959,15,201,31,837,16,317,36,996,18,166,26,1009,15,139,43,1037,12,122,35,1063,8,118,17,986,9,9,6,19,30,147,986,14,8,6,24,32,136,1079,6,23,26,25,47,1079,7,7,13,26,74,1079,7,22,32,19,47,1159,6,28,13,1159,14,12,21,1159,14,12,21,1110,4,42,50,1156,0,29,21,1202,0,1,1,0,0,0,0,2,1173,1,7,4,2,3,0,1,0,3,0,2,2,1,0,3,4,1206,0,0,0,0,0,1206,0,0,0,0,0,0,0,0,1206,0,0,0,0,1206,0,0,0,0,0,0,3.4982935153583616,3.821912822904581,2.719047619047619,1.8839810075214425,0,0,0,0
IND,India,1,2021-01-13,2021-01-13,315,6,600722.2370038809,1,126982.427402136,76,315,32651467.25591414,302,4,9,302,2,25,288,5,4,306,6,16,293,5,32,278,5,30,280,5,13,297,5,8,302,5,7,303,5,3,307,4,23,288,5,31,279,5,18,292,5,38,272,306,0,4,5,290,0,11,14,311,0,0,4,299,0,4,12,283,0,10,22,285,0,9,21,302,0,5,8,307,0,3,5,308,0,3,4,312,0,2,1,292,0,11,12,284,0,12,19,297,0,9,9,277,0,19,19,0,0,25,290,290,0,8,17,0,6,93,216,222,1,24,68,291,0,0,21,3,291,0,6,15,3,309,0,3,3,0,31,4,19,261,0,2,11,277,25,0,11,0,136,95,44,29,11,9,146,90,59,11,22,152,76,54,11,19,189,52,44,11,17,175,67,45,11,24,62,61,157,0,296,5,7,7,296,5,9,5,296,4,8,7,296,5,3,11,296,6,8,5,296,6,6,7,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,0,7,125,183,0,3,190,122,0,9,111,195,0,9,119,187,0,6,80,229,0,7,69,239,0,0,93,222,222,0,61,18,6,8,0,0,9,53,121,132,0,4,299,12,0,2,33,280,0,0,177,70,20,9,8,31,0,2,175,53,57,28,0,2,90,143,62,18,0,1,22,239,53,0,3,33,227,52,190,5,110,10,125,5,171,14,204,6,92,13,196,4,93,22,235,4,64,12,246,5,58,6,0,1,10,12,42,64,186,0,2,13,15,59,66,160,0,3,80,90,67,75,0,3,35,45,74,158,0,2,72,73,59,109,170,9,123,13,170,37,37,71,170,28,56,61,0,0,145,170,145,0,36,134,279,1,15,0,3,2,0,5,10,134,1,33,7,5,43,2,5,12,9,0,7,16,2,2,6,31,0,0,260,47,0,8,0,0,315,0,0,0,0,0,0,8,6,132,67,102,8,6,72,95,63,33,38,3.7948717948717947,4.198806196384999,3.5500000000000003,3.486439897358728,13.530147058823529,5.595330418082474,2.463768115942029,1.5916117401831393
IND,India,2,2021-01-13,2021-01-13,659,3,294520.1102970318,1,123957.337025862,115,658,63824277.34126591,637,9,6,644,8,49,602,9,6,644,11,41,607,10,55,594,9,72,578,8,25,626,10,9,640,9,8,642,10,11,638,11,24,624,9,51,599,9,25,625,7,66,586,653,2,2,2,610,3,17,29,653,1,1,4,618,0,9,32,604,2,18,35,587,3,23,46,634,1,10,14,650,0,7,2,651,0,3,5,648,2,5,4,635,1,6,17,608,0,13,38,634,1,6,18,593,4,32,30,0,1,54,604,605,0,22,32,0,3,244,412,415,1,50,193,609,0,3,46,1,609,0,10,40,0,649,0,1,6,3,54,10,18,577,0,2,8,610,39,0,8,0,276,177,125,73,8,9,298,184,160,8,24,338,154,135,8,21,393,137,100,8,21,367,154,109,8,22,155,114,360,0,641,4,4,10,641,3,4,11,641,5,2,11,641,7,1,10,641,5,6,7,641,6,1,11,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,659,0,0,0,0,5,316,338,0,4,438,217,0,9,244,406,0,7,242,410,0,9,188,462,0,7,148,504,0,3,211,445,448,0,127,37,21,26,0,2,13,81,290,273,0,3,638,18,0,2,106,551,0,0,401,161,42,16,16,23,0,3,341,114,115,86,0,2,172,332,114,39,0,2,23,544,90,0,8,33,541,77,343,9,287,20,221,8,396,34,415,7,213,24,417,8,184,50,471,7,155,26,511,7,125,16,0,4,6,19,91,115,424,0,3,4,37,114,120,381,0,6,145,191,143,174,0,5,50,87,179,338,0,4,127,186,134,208,346,20,246,47,346,69,105,139,346,64,135,114,0,5,403,251,408,1,113,137,546,3,27,6,8,6,5,14,44,143,1,32,48,27,44,13,56,35,31,3,14,84,17,3,20,88,0,0,567,86,2,4,0,0,0,659,0,0,0,0,0,15,5,341,133,165,15,3,156,216,158,67,44,2.840909090909091,2.666750984553227,2.3555555555555556,1.8110212532706458,14.995874587458745,5.285758143463229,2.6699507389162562,1.5552648797724344
IND,India,3,2021-01-13,2021-01-13,314,1,38952.818352453796,0,0,50,313,26049665.218580294,301,2,2,310,2,16,296,2,1,311,3,15,296,2,20,292,3,29,282,2,14,298,2,4,308,3,0,311,2,4,308,2,5,307,1,16,297,3,1,310,1,20,293,312,0,1,1,298,0,3,13,313,0,1,0,299,0,6,9,294,0,10,10,285,2,15,12,300,0,5,9,310,0,2,2,314,0,0,0,310,0,2,2,309,0,2,3,298,0,9,7,313,1,0,0,294,1,12,7,0,1,27,286,287,1,7,19,0,1,98,215,216,1,12,85,302,0,1,11,0,302,0,3,9,0,311,0,1,2,0,14,6,12,282,0,1,6,289,18,0,6,1,139,80,50,38,6,9,157,72,70,6,18,163,70,57,6,19,186,55,48,6,17,189,56,46,6,20,71,61,156,0,302,4,0,8,302,4,1,7,302,4,2,6,302,2,5,5,302,3,1,8,302,4,1,7,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,0,4,142,168,0,2,194,118,0,3,103,208,0,3,118,193,0,3,78,233,0,2,68,244,0,0,89,225,225,0,44,23,7,15,0,1,5,28,142,138,0,4,303,7,0,2,56,256,0,0,198,83,14,5,8,6,0,0,142,60,63,49,0,2,84,166,43,19,0,2,10,277,25,0,7,12,265,30,172,10,114,18,120,9,167,18,211,8,82,13,196,8,84,26,236,8,57,13,246,8,52,8,0,1,3,6,33,40,231,0,1,3,9,40,51,210,0,2,64,104,65,79,0,2,14,36,88,174,0,2,50,70,78,114,194,11,99,10,194,27,57,36,194,32,53,35,0,2,192,120,194,1,44,75,270,0,14,4,4,2,0,4,16,78,0,15,22,11,22,3,19,13,13,0,5,42,8,8,9,46,0,1,282,28,0,3,0,0,0,0,314,0,0,0,0,7,3,182,62,60,7,4,73,119,70,24,17,3.972972972972973,4.061084857330319,1.9166666666666667,1.24818709114169,16.371134020618555,4.0248870302301,3.017361111111111,1.4967015935333177
IND,India,4,2021-01-13,2021-01-13,117,0,0,0,0,32,117,15858389.778192727,113,0,1,116,0,5,112,0,1,116,0,4,113,0,4,113,1,12,104,0,6,111,0,0,117,0,4,113,0,0,117,0,2,115,0,4,113,0,0,117,0,11,106,116,0,1,0,112,0,0,5,116,0,1,0,113,0,1,3,113,0,0,4,105,0,2,10,111,0,1,5,117,0,0,0,113,0,1,3,117,0,0,0,115,0,2,0,113,0,1,3,117,0,0,0,106,0,6,5,0,0,16,101,101,0,4,12,0,1,41,75,76,0,5,36,112,0,0,5,0,112,0,4,1,0,113,0,0,4,0,6,0,2,109,0,0,4,110,3,0,4,0,50,34,18,11,4,4,58,21,30,4,7,61,20,25,4,6,76,10,21,4,3,77,16,17,4,4,26,17,66,0,115,1,0,1,115,1,0,1,115,0,1,1,115,1,1,0,115,1,0,1,115,0,1,1,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,0,0,66,51,0,0,82,35,0,0,42,75,0,0,49,68,0,0,29,88,0,0,20,97,0,0,42,75,75,0,26,8,2,6,0,0,0,5,57,55,0,0,117,0,0,0,25,92,0,0,74,32,7,0,0,4,0,0,42,23,23,29,0,0,31,66,14,6,0,0,1,107,9,0,1,3,105,8,51,3,62,1,35,2,78,2,75,3,38,1,68,2,39,8,88,1,26,2,97,1,19,0,0,0,1,2,8,23,83,0,0,1,0,12,20,84,0,1,25,40,22,29,0,1,4,13,28,71,0,0,15,28,29,45,74,3,31,9,74,13,12,18,74,15,11,17,0,0,82,35,82,0,16,19,101,0,3,1,2,1,0,1,8,19,0,4,8,9,7,2,9,7,10,0,1,10,5,3,4,19,0,2,111,4,0,0,0,0,0,0,0,117,0,0,0,2,3,78,23,11,2,0,16,48,36,8,7,3.32,3.184860017855311,2.3333333333333335,1.7232808737106582,17.555555555555557,3.9443164678755043,2.761467889908257,1.6437259085338167
IND,India,5,2021-01-13,2021-01-03,100,2,176816.9990395608,1,134440.689871513,17,100,12694679.658765676,98,2,3,95,1,4,95,2,1,97,2,9,89,1,7,92,1,12,87,2,3,95,2,2,96,2,4,94,2,0,98,2,2,96,2,4,94,2,2,96,2,6,92,97,0,1,2,96,0,3,1,99,0,1,0,91,0,3,6,93,1,0,6,88,0,4,8,97,0,1,2,98,0,0,2,96,0,3,1,100,0,0,0,98,0,1,1,96,0,0,4,98,0,0,2,94,0,2,4,0,0,6,94,94,0,2,4,0,0,37,63,63,1,6,30,94,0,2,4,0,94,0,2,4,0,98,0,0,2,0,7,4,2,87,25,0,1,72,2,0,1,0,59,19,12,9,1,5,57,20,17,1,8,56,18,17,1,9,58,17,15,1,5,61,19,14,1,10,14,10,65,0,98,0,0,2,98,0,1,1,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,42,58,0,0,66,34,0,0,24,76,0,0,44,56,0,0,15,85,0,0,16,84,0,0,39,61,61,0,26,6,2,5,0,1,0,12,47,40,0,2,97,1,0,1,15,84,0,0,74,16,5,3,0,2,0,1,46,15,26,12,0,1,43,42,9,5,0,1,4,90,5,0,2,4,89,5,58,2,36,4,34,1,60,5,76,1,18,5,56,1,32,11,85,1,11,3,84,0,13,3,0,2,0,0,5,13,80,0,2,0,0,8,13,77,0,0,19,27,28,26,0,0,3,6,20,71,0,0,7,13,15,65,80,1,14,5,80,7,6,7,80,7,5,8,0,0,44,56,44,0,26,30,74,0,4,2,2,1,1,1,15,30,0,5,7,3,4,2,9,6,7,0,0,9,2,0,2,14,0,2,97,1,0,0,0,0,0,0,0,0,100,0,0,1,1,62,22,14,1,0,15,29,36,13,6,3.8666666666666667,4.313038238941862,2.8333333333333335,1.6020819787597222,17,3.841987710185626,2.357894736842105,1.3754364063637141
