ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
EC,ECU,Ecuador,5,2020-12-24,2020-12-22,100,3,29329.99362009779,0,0,22,100,1245208.674774762,97,3,4,93,1,13,86,4,1,95,2,12,86,3,15,82,3,17,80,3,13,84,3,2,95,3,8,89,3,0,97,3,8,89,3,23,74,4,6,90,3,18,79,96,1,3,0,87,0,11,2,99,1,0,0,88,0,9,3,85,0,6,9,83,1,9,7,87,0,5,8,98,0,1,1,92,1,7,0,100,0,0,0,92,0,3,5,77,0,16,7,94,1,4,1,82,1,13,4,0,0,12,88,88,0,3,9,0,0,47,53,53,0,11,36,89,1,10,0,89,8,3,0,92,0,3,5,0,11,1,12,76,100,0,0,0,0,0,0,46,31,15,8,0,7,57,19,17,0,14,56,15,15,0,10,49,23,18,0,13,50,21,16,0,16,13,15,56,88,7,4,1,88,8,2,2,88,5,4,3,88,5,4,3,88,8,0,4,88,8,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,37,59,0,7,72,21,0,6,37,57,0,6,37,57,0,7,11,82,0,6,24,70,0,0,50,50,50,0,30,15,1,4,0,2,0,7,29,62,0,3,95,2,0,1,16,83,0,0,88,2,2,2,0,6,0,0,28,30,28,14,0,3,41,40,16,0,100,100,63,1,35,1,28,1,71,0,63,2,33,2,63,1,28,8,89,1,9,1,76,0,24,0,0,1,1,1,13,21,63,0,0,0,2,13,20,65,0,1,47,36,7,9,0,0,17,19,33,31,0,0,34,31,17,18,35,8,51,6,35,14,37,14,35,11,41,13,0,0,50,50,50,0,26,24,74,6,2,1,3,3,1,1,9,24,1,4,4,3,15,3,0,5,2,1,7,4,6,0,5,16,0,4,58,38,0,0,0,0,0,0,0,0,100,0,0,2,3,76,8,11,2,1,16,22,36,17,6,3.0476190476190474,2.117895653160731,1.9,1.1972189997378648,14.362105263157895,6.236904219572475,3.095744680851064,1.8083982631591993
EC,ECU,Ecuador,-99,2020-12-25,2020-12-25,195,6,126817.5227998117,1,19042.3813326972,43,136,3128811.5159209403,0,8,10,177,7,31,157,6,17,172,8,43,144,8,42,145,9,33,153,8,33,154,7,18,170,6,17,172,8,10,177,6,27,162,8,49,138,7,12,176,6,53,136,185,2,6,2,164,2,16,13,178,3,11,3,152,2,29,12,153,6,22,14,162,0,17,16,162,2,20,11,177,0,15,3,178,0,6,11,185,2,4,4,168,0,17,10,146,3,28,18,183,0,8,4,142,2,32,19,58,1,22,114,176,0,10,9,64,4,44,83,151,1,12,31,183,0,12,0,183,9,3,0,186,0,6,3,0,83,4,21,87,195,0,0,0,0,78,3,34,35,29,16,93,9,42,26,25,93,17,35,30,20,93,17,46,18,21,93,15,40,26,21,93,17,15,18,52,176,6,8,5,176,9,6,4,176,5,8,6,176,7,5,7,176,9,3,7,176,9,5,5,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,111,6,34,44,111,1,63,20,111,4,35,45,111,4,37,43,111,5,17,62,111,3,34,47,123,1,33,38,162,0,18,5,4,6,129,1,3,9,25,28,129,1,63,2,136,1,8,50,136,0,43,8,1,1,1,5,136,0,19,16,12,12,139,2,21,20,7,6,195,195,163,3,27,2,137,4,50,4,163,3,28,1,161,4,21,9,180,1,13,1,164,2,28,1,151,0,1,2,7,10,24,151,0,2,2,7,10,23,157,1,22,8,4,3,157,1,11,12,8,6,157,1,17,13,4,3,169,2,22,2,169,5,9,12,169,5,13,8,165,1,17,12,183,0,7,5,191,0,1,0,0,1,1,0,1,179,0,3,1,2,2,0,0,1,0,0,0,0,1,0,0,6,195,0,0,0,0,0,195,0,0,0,0,0,0,0,0,195,0,0,0,0,195,0,0,0,0,0,0,2.7761194029850746,1.8653206363614814,2.3125,1.352466881911223,0,0,0,0
EC,ECU,Ecuador,1,2020-12-25,2020-12-25,115,1,8174.78984256396,1,8174.78984256396,23,115,1085741.98734786,112,0,1,114,0,19,96,0,5,110,0,17,98,0,40,75,0,22,93,0,26,89,0,11,104,0,11,104,0,3,112,0,15,100,0,26,89,0,5,110,0,32,83,114,0,0,1,96,1,13,5,110,1,3,1,98,1,11,5,75,1,18,21,93,0,13,9,89,1,13,12,104,0,8,3,104,0,6,5,112,0,2,1,100,0,11,4,89,0,15,11,110,0,3,2,83,1,18,13,0,0,15,100,100,1,3,11,0,2,29,84,86,0,3,26,112,0,3,0,112,2,1,0,113,0,1,1,0,5,1,33,76,115,0,0,0,0,0,0,38,46,23,8,0,1,45,45,24,0,3,58,37,17,0,3,69,30,13,0,2,53,40,20,0,3,8,29,75,82,10,10,13,82,10,11,12,82,4,23,6,82,8,11,14,82,8,12,13,82,11,7,15,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,0,0,24,91,0,0,71,44,0,0,42,73,0,0,73,42,0,0,24,91,0,0,41,74,0,0,79,36,36,0,50,18,6,5,0,0,0,22,61,32,0,0,114,1,0,0,16,99,0,0,98,11,2,2,0,2,0,0,25,41,40,9,0,1,33,55,24,2,115,115,91,0,23,1,44,0,70,1,73,0,40,2,42,0,51,22,91,0,17,7,74,0,40,1,0,0,2,5,18,30,60,0,0,3,11,17,41,43,0,1,55,42,11,6,0,1,26,36,33,19,0,1,48,39,17,10,28,0,75,12,28,6,37,44,28,6,44,37,0,0,35,80,35,0,20,60,95,0,4,0,5,7,0,1,3,60,0,8,4,5,0,0,1,6,3,0,4,0,0,1,4,19,0,2,48,63,2,0,0,0,115,0,0,0,0,0,0,3,0,79,14,19,3,0,17,20,53,15,7,2.7733333333333334,1.7287187360783907,1.5714285714285714,0.7559289460184544,12.292929292929292,5.639243915981032,3.4684684684684686,1.9391648615732393
EC,ECU,Ecuador,2,2020-12-25,2020-12-25,157,3,25723.6428264824,2,9612.1937682696,44,157,1763300.4931951226,152,0,5,152,1,17,139,0,5,152,0,27,130,0,39,118,0,23,134,0,30,127,0,10,147,1,11,145,0,2,155,0,17,140,0,35,122,0,6,151,0,26,131,152,1,4,0,140,1,8,8,152,0,4,1,130,1,17,9,118,1,22,16,134,3,12,8,127,2,15,13,147,0,9,1,146,0,9,2,155,0,1,1,140,1,11,5,122,1,14,20,151,0,2,4,131,1,21,4,0,0,20,137,137,0,8,12,0,1,60,96,97,0,17,43,140,2,15,0,140,14,3,0,143,0,8,6,0,18,1,30,108,157,0,0,0,0,0,0,63,53,26,15,0,2,73,42,40,0,1,81,49,26,0,2,84,37,34,0,4,66,50,37,0,1,21,24,111,127,10,7,13,127,7,13,10,127,1,21,8,127,5,14,11,127,8,9,13,127,9,6,15,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,0,2,68,87,0,2,119,36,0,0,73,84,0,1,103,53,0,3,25,129,0,1,59,97,0,0,103,54,54,0,65,21,10,7,0,0,0,30,53,74,0,2,155,0,0,3,28,126,0,0,133,15,1,2,0,6,0,0,24,55,46,32,0,1,50,75,26,5,157,157,89,3,63,2,38,4,115,0,84,4,68,1,54,3,70,30,132,0,20,5,98,2,56,1,0,1,1,5,19,44,87,0,0,1,12,27,51,66,0,2,70,57,17,11,0,0,38,48,46,25,0,0,68,58,24,7,31,6,105,15,31,19,59,48,31,14,69,43,0,1,93,63,94,0,41,22,116,0,9,1,6,7,3,2,13,23,0,14,10,7,8,3,5,14,7,1,6,12,4,1,2,40,0,0,75,80,2,0,0,0,0,157,0,0,0,0,0,3,3,114,11,26,3,2,23,46,60,17,6,2.5934065934065935,1.7636957534174398,2.3333333333333335,1.9402850002906638,11.8843537414966,6.340257337591795,3.7770270270270268,1.7135750350145498
EC,ECU,Ecuador,3,2020-12-25,2020-12-25,109,0,0,0,0,46,109,1069766.9484375645,105,0,2,107,2,9,98,1,1,107,1,15,93,0,18,91,2,11,96,1,15,93,1,4,104,1,6,102,1,4,104,1,9,99,2,20,87,3,1,105,2,20,87,107,0,2,0,100,0,4,5,108,0,1,0,94,0,9,6,91,0,9,9,98,0,6,5,94,0,8,7,105,0,2,2,103,0,4,2,105,0,3,1,100,0,6,3,89,0,8,12,108,0,1,0,89,0,7,13,0,0,16,93,93,0,5,11,0,0,49,60,60,0,6,43,103,0,6,0,103,3,3,0,106,0,0,3,0,6,0,21,82,109,0,0,0,0,0,0,39,32,24,14,0,3,52,32,22,0,6,52,36,15,0,6,48,29,26,0,6,41,28,34,0,6,13,15,75,88,8,7,6,88,11,5,5,88,2,14,5,88,13,2,6,88,11,3,7,88,8,6,7,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,0,1,54,54,0,1,87,21,0,2,49,58,0,1,65,43,0,2,17,90,0,2,30,77,0,0,70,39,39,0,41,19,7,3,0,0,2,12,42,53,0,0,109,0,0,2,20,87,0,0,95,5,1,1,0,7,0,0,22,31,36,20,0,0,43,52,13,1,109,109,55,2,52,0,22,2,85,0,60,2,47,0,44,1,44,20,92,0,13,4,79,1,29,0,0,0,1,2,8,20,78,0,0,1,3,7,29,69,0,0,43,48,12,6,0,0,16,40,28,25,0,0,41,36,23,9,32,7,60,10,32,17,40,20,32,12,48,17,0,1,75,33,76,0,18,15,91,1,8,1,3,1,0,0,4,16,0,8,10,7,9,0,8,11,2,0,7,4,3,1,4,19,0,1,54,54,0,0,0,0,0,0,109,0,0,0,0,2,1,87,10,9,2,0,8,31,50,14,4,2.5208333333333335,1.624147348589123,2.875,1.7078251276599332,12.679611650485437,6.22961553000084,3.7475728155339807,1.7807161293623996
EC,ECU,Ecuador,4,2020-12-25,2020-12-24,100,3,32359.79985349143,0,0,38,99,1476103.049105757,98,0,3,97,1,10,89,0,5,95,0,6,94,0,15,85,0,17,83,0,12,88,0,1,99,0,3,97,0,1,99,0,3,97,1,18,81,0,4,96,0,13,87,97,0,2,1,90,0,5,5,95,0,0,5,94,0,3,3,85,0,8,7,83,0,12,5,88,0,7,5,99,0,0,1,97,0,0,3,99,0,1,0,97,1,1,1,82,0,8,10,96,0,2,2,87,1,8,4,0,1,20,79,80,0,7,13,0,3,53,44,47,2,14,37,86,1,13,0,86,9,5,0,91,0,6,3,0,19,1,13,67,100,0,0,0,0,0,0,35,32,20,13,0,10,41,31,18,0,13,55,18,14,0,10,48,20,22,0,13,37,27,23,0,18,8,10,64,87,6,6,1,87,8,1,4,87,4,5,4,87,6,4,3,87,7,3,3,87,8,4,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,41,59,0,0,80,20,0,0,39,61,0,0,53,47,0,1,13,86,0,0,27,73,0,0,65,35,35,0,30,20,7,8,0,2,1,5,37,55,0,0,98,2,0,0,25,75,0,0,88,6,0,0,0,6,0,0,28,25,24,23,0,0,45,40,12,3,100,100,59,4,37,0,20,5,75,0,61,3,35,1,47,3,38,12,87,2,10,1,73,1,26,0,0,0,3,3,4,26,64,0,0,1,9,3,24,63,0,1,48,32,13,6,0,1,23,25,22,29,0,0,40,34,18,8,26,6,62,6,26,19,41,14,26,17,43,14,0,0,66,34,66,0,20,14,80,0,3,0,0,6,1,0,10,14,0,3,7,2,6,2,1,11,5,0,3,10,5,1,3,27,0,1,56,41,1,1,0,0,0,0,0,100,0,0,0,2,1,68,16,13,2,1,8,38,36,14,1,2.5238095238095237,1.7563556398308464,2.2,1.2649110640673518,15.119565217391303,6.5142993876689035,3.4166666666666665,1.7691310187217646
EC,ECU,Ecuador,5,2020-12-25,2020-12-23,100,1,6064.74009521018,0,0,29,100,1258954.9026120715,97,2,2,96,0,10,90,2,1,97,2,11,87,2,14,84,2,10,88,2,10,88,2,1,97,2,5,93,2,0,98,2,8,90,2,23,75,2,1,97,1,13,86,98,0,2,0,90,0,8,2,99,0,0,1,89,0,9,2,86,0,6,8,90,0,4,6,90,0,4,6,99,0,1,0,95,0,4,1,100,0,0,0,92,0,4,4,77,1,14,8,99,0,1,0,87,0,11,2,0,0,12,88,88,0,3,9,0,0,49,51,51,0,9,40,91,1,8,0,91,6,3,0,94,0,3,3,0,9,0,14,77,100,0,0,0,0,0,0,43,25,22,10,0,11,43,20,26,0,18,43,18,21,0,11,54,15,20,0,14,44,19,23,0,15,15,9,61,86,9,2,3,86,8,4,2,86,2,7,5,86,7,3,4,86,9,1,4,86,8,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,35,59,0,7,72,21,0,8,40,52,0,8,45,47,0,9,8,83,0,8,23,69,0,0,60,40,40,0,35,17,3,5,0,1,0,10,41,48,0,2,96,2,0,2,17,81,0,0,92,2,1,0,0,5,0,0,20,35,27,18,0,2,35,50,13,0,100,100,65,0,34,1,28,1,71,0,60,1,38,1,55,0,37,8,92,1,6,1,77,0,21,2,0,1,0,2,13,24,60,0,0,0,2,10,31,57,0,0,46,32,14,8,0,0,12,28,34,26,0,0,23,42,19,16,35,6,49,10,35,14,36,15,35,12,42,11,0,0,49,51,49,0,27,24,73,2,2,0,3,2,3,1,14,24,1,2,6,2,15,1,0,9,1,2,4,5,5,1,5,17,0,3,59,38,0,0,0,0,0,0,0,0,100,0,0,1,3,76,10,10,1,3,15,20,39,15,7,2.627906976744186,2.04733573460443,3.125,1.1259916264596033,13.530526315789473,6.702668152187058,3.1720430107526876,1.9760723886250953
EC,ECU,Ecuador,6,2020-12-25,2020-12-21,100,0,0,0,0,27,100,1968056.028039879,96,1,0,99,1,6,93,1,1,98,1,8,91,0,11,89,0,11,89,1,5,94,1,0,99,1,1,98,1,0,99,1,6,93,1,14,85,1,1,98,1,12,87,100,0,0,0,94,0,3,3,99,0,0,1,92,0,4,4,89,0,4,7,89,0,1,10,95,0,3,2,100,0,0,0,99,0,0,1,100,0,0,0,94,0,5,1,86,0,8,6,99,0,0,1,88,0,5,7,0,0,11,89,89,0,3,8,0,1,46,53,54,0,10,36,90,0,9,1,90,7,3,0,93,0,2,5,0,11,2,7,80,100,0,0,0,0,0,0,46,25,13,16,1,18,36,19,26,1,19,41,20,19,1,15,44,20,20,1,16,37,27,19,1,21,6,12,60,93,5,0,2,93,4,3,0,93,1,4,2,93,4,2,1,93,5,2,0,93,5,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,24,71,0,2,73,25,0,3,38,59,0,2,32,66,0,4,3,93,0,2,19,79,0,0,51,49,49,0,41,5,2,3,0,1,0,5,44,50,0,2,98,0,0,0,19,81,0,0,80,4,0,1,0,15,0,0,42,27,19,12,0,1,50,41,4,4,100,100,76,1,23,0,27,0,72,1,62,0,38,0,68,0,24,8,97,0,3,0,81,0,19,0,0,1,0,0,13,20,66,0,0,0,1,4,22,73,0,2,31,40,14,13,0,3,9,21,28,39,0,0,19,28,24,29,53,11,28,8,53,15,25,7,53,10,30,7,0,0,36,64,36,0,24,40,76,0,3,0,3,4,1,1,12,40,0,5,4,2,6,2,2,5,2,1,2,4,4,2,3,16,0,3,66,29,1,1,0,0,0,0,0,0,0,100,0,4,2,75,7,12,4,2,17,32,27,10,8,2.6774193548387095,1.6810135191642281,3,2.5071326821120348,14.652631578947368,5.445608070403063,2.730337078651685,1.6771461484523766
EC,ECU,Ecuador,-99,2020-12-26,2020-12-26,238,6,84287.27502772918,6,84287.27502772918,57,172,3012401.200826473,0,8,11,219,7,49,182,10,18,210,7,54,177,7,55,176,8,45,185,7,50,181,8,20,210,9,20,209,9,7,222,7,35,196,7,54,177,9,19,210,8,61,169,227,2,7,2,189,4,27,18,220,2,11,5,184,7,26,21,183,3,31,21,193,2,23,20,188,3,33,14,218,4,12,4,218,1,11,8,231,0,6,1,203,3,20,12,184,3,35,16,219,1,10,8,177,5,35,21,65,1,33,139,213,0,10,15,80,4,62,92,176,3,13,46,225,3,9,1,225,7,5,1,231,0,5,2,0,102,4,30,102,238,0,0,0,0,97,1,52,41,22,25,124,4,58,27,25,124,15,52,22,25,124,11,57,23,23,124,15,46,21,32,124,15,19,11,69,215,5,3,15,215,4,9,10,215,2,17,4,215,5,4,14,215,5,4,14,215,4,10,9,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,238,0,0,0,142,4,28,64,142,5,58,33,142,6,38,52,142,5,43,48,142,5,16,75,142,5,35,56,150,0,53,35,185,1,29,15,6,2,157,0,2,10,38,31,157,0,79,2,169,0,14,55,169,0,57,8,1,0,0,3,169,1,23,23,15,7,177,0,25,21,11,4,238,238,211,2,24,1,183,2,53,0,201,1,35,1,197,2,28,11,222,1,13,2,206,2,29,1,187,0,0,1,4,9,37,187,0,1,2,4,8,36,198,0,19,14,3,4,198,0,11,11,9,9,198,0,17,11,7,5,213,3,20,2,213,7,9,9,213,5,16,4,204,0,17,17,221,0,11,6,235,0,0,0,1,0,0,0,2,223,0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,6,238,0,0,0,0,0,238,0,0,0,0,0,0,0,0,238,0,0,0,0,238,0,0,0,0,0,0,2.7528735632183907,2.034404037096229,2.263157894736842,1.5931138364556479,0,0,0,0
EC,ECU,Ecuador,1,2020-12-26,2020-12-26,140,2,38860.17746925037,1,4960.7357602825705,36,140,1147343.1461938173,137,0,5,135,1,22,117,0,7,133,0,34,106,0,34,106,1,21,118,0,29,111,0,11,129,1,14,125,0,3,137,0,26,114,1,48,91,1,9,130,0,39,101,135,0,3,2,118,0,15,7,133,0,4,3,106,1,19,14,106,0,18,16,119,0,11,10,111,0,16,13,129,1,7,3,126,0,6,8,137,0,2,1,114,0,14,12,92,0,23,25,131,0,6,3,101,1,21,17,0,0,16,124,124,0,6,10,0,0,37,103,103,0,8,29,132,2,5,1,132,4,4,0,136,0,3,1,0,8,1,21,110,140,0,0,0,0,0,1,47,61,21,10,0,1,68,56,15,0,3,66,50,21,0,2,78,47,13,0,2,60,58,20,0,4,14,35,87,119,7,4,10,119,4,6,11,119,4,14,3,119,8,7,6,119,8,3,10,119,6,4,11,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,0,1,42,97,0,1,96,43,0,2,61,77,0,1,99,40,0,2,27,111,0,1,61,78,0,0,95,45,45,0,59,24,9,3,0,1,1,35,59,44,0,0,137,3,0,3,12,125,0,0,107,21,3,1,1,7,0,0,11,59,55,15,0,0,35,70,32,3,140,140,98,0,40,2,44,0,94,2,79,0,54,7,41,0,65,34,113,0,20,7,79,0,61,0,0,0,3,4,20,46,67,0,0,5,22,25,41,47,0,1,71,53,11,4,0,1,31,51,36,21,0,0,67,51,17,5,22,4,102,12,22,8,46,64,22,5,71,42,0,0,46,94,46,0,26,68,114,0,6,0,4,8,1,1,6,68,0,5,7,3,1,1,2,2,1,2,9,3,1,2,2,31,0,0,45,90,1,4,0,0,140,0,0,0,0,0,0,1,1,90,21,27,1,0,10,42,57,19,11,2.594059405940594,1.5822655770873748,2.25,1.4375905768565218,11.65625,5.964622145814631,3.5294117647058822,1.881454033731824
EC,ECU,Ecuador,2,2020-12-26,2020-12-26,175,5,43553.70370184309,3,24389.10457035048,85,175,1610025.4190465866,170,0,6,169,0,27,148,0,4,171,1,38,136,0,35,140,0,28,147,0,26,149,0,9,166,0,16,159,0,4,171,0,18,157,0,48,127,0,3,172,0,44,131,169,0,4,2,148,0,11,16,171,0,3,1,137,0,25,13,140,0,18,17,147,0,16,12,149,0,19,7,166,0,7,2,159,0,13,3,171,0,3,1,157,0,8,10,127,2,25,21,172,0,3,0,131,1,28,15,0,0,28,147,147,0,11,17,0,3,87,85,88,0,26,61,149,2,22,2,149,12,14,0,163,0,6,6,0,29,1,33,112,175,0,0,0,0,0,0,66,66,24,19,0,5,83,51,36,0,11,84,54,26,0,6,98,47,24,0,9,67,65,34,0,7,30,33,105,142,7,12,14,142,7,11,15,142,3,22,8,142,7,7,19,142,8,8,17,142,7,11,15,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,0,4,66,105,0,1,120,54,0,3,70,102,0,2,111,62,0,5,28,142,0,2,63,110,0,0,109,66,66,0,50,36,13,10,0,2,0,27,77,69,0,2,172,1,0,1,26,148,0,0,147,13,3,1,1,10,0,1,26,44,62,42,0,1,43,91,37,3,175,175,109,4,60,2,55,5,114,1,105,0,69,1,64,4,63,44,147,0,22,6,112,3,60,0,0,0,3,3,19,56,94,0,0,1,7,23,57,87,0,0,78,64,20,13,0,0,44,46,55,30,0,0,63,62,41,9,50,5,107,13,50,13,60,52,50,15,71,39,0,0,105,70,105,0,38,32,137,1,9,0,10,6,2,1,9,32,1,6,12,5,10,3,3,12,5,3,11,10,2,4,3,53,0,1,87,87,0,0,0,0,0,175,0,0,0,0,0,4,3,124,24,20,4,1,32,47,55,25,11,2.89,1.9637883405460597,3.0357142857142856,1.688351000393313,11.18944099378882,6.320340205286342,3.7633136094674557,2.0680859341008015
