ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BD,BGD,Bangladesh,3,2020-12-23,2020-12-22,100,1,47681.2473749633,0,0,75,100,6441490.882276708,96,1,3,96,1,17,82,2,3,95,2,7,91,1,14,85,1,8,91,1,3,96,1,4,95,0,3,97,1,2,97,1,8,91,1,13,86,1,9,90,1,11,88,97,0,2,1,83,1,11,5,97,0,2,1,93,0,1,6,86,0,9,5,92,0,4,4,97,0,2,1,96,0,3,1,97,0,3,0,98,0,1,1,92,0,4,4,87,0,7,6,91,0,4,5,89,0,8,3,0,0,21,79,79,0,11,10,0,0,27,73,73,1,5,21,95,0,5,0,95,0,4,1,0,96,0,2,2,0,6,1,3,90,100,0,0,0,0,0,0,1,60,24,8,7,0,2,76,9,13,0,6,64,18,12,0,4,74,13,9,0,5,65,18,12,0,5,26,19,50,0,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,77,22,0,2,73,25,0,2,53,45,0,2,57,41,0,2,47,51,0,1,48,51,0,0,52,48,48,0,28,5,6,13,0,1,0,7,41,51,0,1,98,1,0,1,22,77,0,0,63,25,3,5,2,2,0,0,39,13,28,20,0,0,26,44,24,6,0,1,10,80,9,0,3,8,82,7,23,1,68,8,27,1,65,7,47,1,44,8,43,0,47,10,53,1,42,4,52,0,44,4,0,1,2,6,18,20,53,0,0,2,7,23,22,46,0,0,33,20,18,29,0,0,11,20,30,39,0,0,17,32,21,30,51,6,29,14,51,9,31,9,51,8,28,13,0,0,65,35,65,0,13,22,87,1,5,0,0,0,0,0,7,22,1,2,13,2,19,2,6,4,3,0,4,5,4,0,1,12,0,1,93,6,0,0,0,0,0,0,100,0,0,0,0,2,4,48,27,19,2,1,17,36,31,7,6,7.000000000000001,8.04155872120988,3.8421052631578947,2.713406180323028,17.157894736842106,4.6638395958733225,3.428571428571428,1.820517979665599
BD,BGD,Bangladesh,-99,2020-12-24,2020-12-24,252,9,592247.1717103485,6,385171.75547708187,92.4,186,19317175.28936042,0,33,18,201,30,45,177,36,21,195,37,41,174,41,38,173,37,36,179,40,18,194,34,25,193,34,20,198,37,19,196,36,35,181,33,44,175,38,31,183,37,49,166,234,7,9,2,207,7,20,18,231,6,8,7,211,7,17,17,214,6,16,16,216,6,17,13,234,3,8,7,227,6,12,7,232,9,5,6,233,6,7,6,217,6,18,11,208,9,17,18,221,5,8,18,203,8,28,13,64,2,49,137,217,1,17,17,86,5,35,126,219,1,10,22,242,4,2,4,242,0,7,1,2,245,0,5,2,0,107,2,12,131,252,0,0,0,0,0,98,5,68,41,19,21,121,13,72,33,13,121,21,70,27,13,121,20,78,23,10,121,22,64,29,16,121,22,31,27,51,0,241,4,4,3,241,5,2,4,241,5,3,3,241,4,3,4,241,5,2,4,241,5,3,3,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,252,0,0,0,137,4,77,34,137,3,69,43,137,3,56,56,137,4,60,51,137,4,49,62,137,4,45,66,151,0,35,66,217,0,17,5,4,9,161,2,1,12,37,39,161,4,81,6,181,1,12,58,181,1,39,22,5,2,1,1,181,0,27,10,25,9,181,1,21,21,22,6,183,5,7,48,9,196,4,6,38,8,184,2,58,8,190,2,54,6,203,0,41,8,201,1,39,11,208,1,38,5,212,1,35,4,209,2,0,1,10,11,19,209,1,0,2,10,13,17,224,1,11,5,5,6,224,1,3,2,9,13,224,1,2,12,5,8,242,2,7,1,242,4,4,2,242,2,8,0,232,0,11,9,243,0,3,6,251,0,0,0,0,1,0,0,0,242,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,252,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,0,0,6.602222222222222,7.777163021897095,3.126315789473684,3.298626331143711,0,0,0,0
BD,BGD,Bangladesh,1,2020-12-24,2020-12-24,131,1,61319.3181476316,0,0,89,131,7232123.1260153195,130,2,8,121,2,34,95,1,11,119,1,16,114,2,28,101,1,18,112,2,9,120,2,6,123,2,8,121,2,3,126,1,15,115,1,35,95,2,14,115,2,37,92,123,0,3,5,97,0,10,24,120,1,4,6,115,1,7,8,103,1,11,16,113,2,6,10,122,0,5,4,125,0,4,2,123,0,5,3,128,0,2,1,116,0,9,6,96,2,18,15,117,1,5,8,94,1,18,18,0,0,35,96,96,0,14,21,0,0,16,115,115,0,3,13,128,1,2,0,128,0,1,2,0,130,0,0,1,0,3,4,4,120,131,0,0,0,0,0,0,0,62,36,20,13,0,3,72,37,19,0,6,57,39,29,0,6,84,27,14,0,7,64,34,26,0,8,20,24,79,0,127,1,1,2,127,0,3,1,127,1,2,1,127,1,1,2,127,1,2,1,127,1,2,1,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,0,4,73,54,0,4,78,49,0,5,47,79,0,5,64,62,0,5,43,83,0,3,56,72,0,0,65,66,66,0,43,10,4,8,0,1,6,26,53,45,0,1,124,6,0,1,17,113,0,1,65,40,7,10,2,6,0,1,49,26,29,26,0,1,32,49,37,12,0,2,9,102,18,0,1,8,100,22,58,1,60,12,53,1,64,13,84,0,40,7,67,1,45,18,88,2,30,11,75,1,48,7,0,1,4,10,25,27,64,0,1,7,19,28,26,50,0,2,43,37,24,25,0,0,13,34,43,41,0,0,29,39,41,22,63,6,56,6,63,15,20,33,63,11,39,18,0,0,61,70,61,0,23,47,108,0,18,1,1,0,1,0,2,47,0,2,9,1,37,1,0,4,2,0,8,2,0,2,0,16,0,0,102,29,0,0,0,0,131,0,0,0,0,0,0,0,2,72,21,36,0,3,27,34,41,19,7,4.576470588235294,6.278035161592843,2.9285714285714284,2.7879179995987635,13.389344262295081,5.480812622638265,2.693548387096774,1.8791860344604518
BD,BGD,Bangladesh,2,2020-12-24,2020-12-24,132,2,108127.03636391461,2,108127.03636391461,108,132,9537757.403632682,127,2,4,126,2,31,99,1,3,128,3,17,112,2,28,102,1,20,111,3,6,123,2,4,126,2,8,122,2,1,129,2,11,119,2,23,107,2,12,118,2,20,110,128,1,1,2,101,2,9,20,129,0,3,0,115,2,5,10,104,3,8,17,112,2,10,8,126,1,2,3,128,1,0,3,124,1,2,5,131,0,1,0,121,0,5,6,109,1,9,13,120,3,4,5,112,2,6,12,0,0,29,103,103,0,10,19,0,0,25,107,107,0,6,19,126,1,5,0,126,0,5,1,0,127,0,3,2,0,6,0,5,121,132,0,0,0,0,0,0,0,66,33,21,12,0,3,73,36,20,0,4,76,29,23,0,5,104,16,7,0,4,84,22,22,0,5,34,19,74,0,127,0,4,1,127,2,0,3,127,1,3,1,127,2,1,2,127,2,2,1,127,1,4,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,0,2,86,44,0,1,85,46,0,2,71,59,0,3,73,56,0,1,54,77,0,1,63,68,0,0,67,65,65,0,33,12,6,16,0,0,0,17,55,60,0,0,128,4,0,1,27,104,0,0,75,38,9,5,1,4,0,1,42,25,36,28,0,0,37,58,32,5,0,0,8,110,14,0,1,8,114,9,46,3,75,8,47,4,73,8,61,4,61,6,59,3,53,17,78,4,40,10,69,3,54,6,0,1,1,9,17,33,71,0,2,6,12,24,35,53,0,2,43,41,23,23,0,2,15,28,42,45,0,2,37,41,28,24,54,3,63,12,54,13,45,20,54,11,51,16,0,1,78,53,79,0,22,31,110,1,6,2,2,1,3,0,7,32,2,2,11,5,14,4,7,7,4,0,4,12,4,4,4,16,0,1,115,15,0,1,0,0,0,132,0,0,0,0,0,3,1,93,18,17,3,0,34,31,39,19,6,7.2784810126582276,9.043962015905842,3.925925925925926,2.97329040634376,15.763650793650793,6.962740794046506,2.910569105691057,1.9248509845721071
BD,BGD,Bangladesh,3,2020-12-24,2020-12-23,100,2,314773.3157162323,0,0,76,100,7132872.546947907,97,2,3,95,2,12,86,2,5,93,3,2,95,2,10,88,2,7,91,2,6,92,1,4,95,2,2,96,2,4,94,2,6,92,1,11,88,1,7,92,1,15,84,97,0,3,0,88,0,9,3,95,0,4,1,98,1,1,0,90,1,3,6,93,0,4,3,94,0,5,1,96,0,2,2,98,0,0,2,96,0,2,2,94,0,4,2,89,0,7,4,93,1,4,2,85,0,10,5,0,0,23,77,77,0,9,14,0,0,28,72,72,0,3,25,97,0,3,0,97,0,3,0,0,97,0,2,1,0,3,1,3,93,100,0,0,0,0,0,0,1,55,26,8,10,0,5,66,16,13,0,11,53,23,13,0,9,66,18,7,0,9,59,17,15,0,12,15,15,58,0,97,1,0,2,97,1,0,2,97,1,1,1,97,1,0,2,97,0,1,2,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,73,27,0,1,69,30,0,1,58,41,0,2,52,46,0,1,46,53,0,0,46,54,0,0,34,66,66,0,16,7,4,7,0,1,3,9,43,44,0,2,96,2,0,0,19,81,0,0,60,29,4,3,1,3,0,1,45,13,23,18,0,0,19,51,26,4,0,0,7,88,5,0,1,5,89,5,27,1,66,6,31,2,65,2,42,2,53,3,48,2,43,7,54,0,45,1,54,1,44,1,0,0,1,4,17,24,54,0,0,2,7,24,16,51,0,0,31,26,18,25,0,0,11,19,32,38,0,0,28,26,22,24,46,6,43,5,46,10,32,12,46,13,29,12,0,0,67,33,67,0,20,13,80,0,11,0,0,0,0,1,8,13,1,2,8,1,17,1,9,8,5,0,3,8,4,1,2,17,0,2,94,4,0,0,0,0,0,0,100,0,0,0,0,1,2,52,23,22,1,0,26,34,27,9,3,7.690476190476191,9.032429636236621,3.65,2.9607075967890193,17.943298969072163,4.808779020718575,3.387096774193549,1.7509764857291596
BD,BGD,Bangladesh,-99,2020-12-25,2020-12-25,256,18,997689.9753411708,9,382528.7478780675,102,191,21451619.72284541,0,41,26,189,33,51,172,39,24,193,37,37,182,39,57,160,37,47,172,36,24,196,44,19,193,39,29,188,38,25,193,38,41,177,34,47,175,47,33,176,39,59,158,230,7,13,6,205,9,29,13,232,6,11,7,219,5,16,16,199,10,29,18,209,8,29,10,232,9,6,9,237,7,8,4,227,8,11,10,231,9,7,9,215,10,21,10,209,11,21,15,223,7,15,11,197,11,34,14,61,4,50,141,213,0,24,19,78,6,32,140,227,3,6,20,250,2,4,0,250,0,5,1,0,251,0,1,4,0,98,5,21,132,256,0,0,0,0,0,109,4,69,34,15,25,133,6,74,25,18,133,14,65,25,19,133,15,74,17,17,133,16,66,22,19,133,18,29,20,56,0,243,1,7,5,243,2,9,2,243,2,7,4,243,3,6,4,243,3,8,2,243,3,7,3,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,146,6,64,40,146,9,74,27,146,11,49,50,146,10,53,47,146,8,45,57,146,10,50,50,154,2,38,62,218,1,17,9,3,8,160,6,6,18,35,31,160,4,87,5,169,6,10,71,169,4,45,18,9,1,5,5,169,5,30,14,21,17,172,4,20,32,19,9,178,3,10,53,12,194,11,4,36,11,196,6,49,5,186,6,54,10,210,5,30,11,205,5,38,8,212,6,32,6,210,6,32,8,208,2,9,4,4,5,24,208,2,6,6,3,6,25,231,4,11,2,2,6,231,2,4,7,4,8,231,2,6,9,3,5,244,1,8,3,244,3,7,2,244,2,8,2,241,0,5,10,246,0,5,5,254,0,1,0,0,0,0,0,1,253,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,256,0,0,0,0,0,256,0,0,0,0,0,0,0,0,256,0,0,0,0,256,0,0,0,0,0,0,6.903225806451613,7.788040603231833,2.9615384615384617,2.5374123705975618,0,0,0,0
BD,BGD,Bangladesh,1,2020-12-25,2020-12-24,100,0,0,0,0,45,100,6113537.709812218,94,1,2,97,1,18,81,1,3,96,3,4,93,2,19,79,3,10,87,2,5,93,3,4,93,1,7,92,1,3,96,0,8,92,2,22,76,2,7,91,2,24,74,98,0,1,1,82,0,8,10,97,0,1,2,96,0,1,3,81,0,5,14,90,0,5,5,95,0,1,4,96,0,1,3,93,0,1,6,97,0,2,1,92,1,4,3,78,0,8,14,93,0,4,3,76,1,8,15,0,0,20,80,80,0,4,16,0,0,11,89,89,0,3,8,97,1,2,0,97,0,0,3,0,100,0,0,0,0,3,1,4,92,100,0,0,0,0,0,0,1,51,27,12,9,0,3,56,27,14,0,4,48,28,20,0,4,73,17,6,0,5,59,26,10,0,6,24,17,53,0,96,2,2,0,96,3,1,0,96,3,1,0,96,4,0,0,96,4,0,0,96,4,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,51,44,0,4,51,45,0,7,35,58,0,5,54,41,0,5,39,56,0,5,32,63,0,0,45,55,55,1,21,8,4,11,0,1,2,21,39,37,0,0,95,5,0,0,14,86,0,1,47,29,7,6,5,5,0,0,31,21,23,25,0,0,19,44,30,7,0,0,6,78,16,0,2,9,68,21,49,2,38,11,49,1,44,6,65,2,28,5,46,1,33,20,61,3,24,12,68,1,25,6,0,2,2,7,19,24,46,0,2,6,14,19,22,37,0,3,33,25,21,18,0,0,11,13,26,50,0,1,21,22,30,26,57,5,33,5,57,12,14,17,57,11,25,7,0,1,41,58,42,0,19,39,81,0,9,1,2,2,0,0,5,40,0,3,8,1,20,1,1,2,0,0,2,2,2,0,0,18,0,0,84,16,0,0,0,0,100,0,0,0,0,0,0,3,2,50,22,23,3,0,27,23,35,8,4,4.762711864406779,6.066695354061776,2.7142857142857144,3.1726856235583862,11.344444444444445,6.510425711604204,2.4130434782608696,1.804464389882107
BD,BGD,Bangladesh,2,2020-12-25,2020-12-25,109,0,0,0,0,46,109,7106328.819345248,105,1,0,108,0,19,90,1,8,100,1,13,95,1,15,93,1,10,98,1,7,101,1,5,103,1,4,104,1,1,107,1,6,102,1,16,92,1,10,98,1,16,92,109,0,0,0,90,1,9,9,101,0,5,3,96,0,5,8,94,1,5,9,99,0,4,6,102,0,3,4,104,0,4,1,105,0,3,1,108,0,1,0,103,0,4,2,93,0,7,9,99,0,4,6,93,1,8,7,0,0,22,87,87,0,8,14,0,2,20,87,89,0,5,15,104,0,5,0,104,0,4,1,0,105,0,0,4,0,7,0,5,97,109,0,0,0,0,0,0,1,57,32,9,10,0,1,65,25,18,0,7,58,22,22,0,2,75,18,14,0,5,58,29,17,0,5,21,22,61,0,104,5,0,0,104,5,0,0,104,4,1,0,104,5,0,0,104,4,1,0,104,3,2,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,0,0,79,30,0,1,87,21,0,1,64,44,0,1,54,54,0,1,53,55,0,1,48,60,0,0,57,52,52,0,32,14,5,6,0,1,4,14,41,49,0,4,102,3,0,0,16,93,0,0,53,40,5,4,6,1,0,0,35,21,23,30,0,0,14,47,37,11,0,0,7,86,16,0,0,2,92,15,30,1,69,9,22,1,76,10,45,0,57,7,55,1,41,12,56,0,43,10,61,1,39,8,0,0,2,6,24,25,52,0,0,0,12,29,25,43,0,0,39,31,14,25,0,0,7,29,35,38,0,0,21,35,32,21,53,3,44,9,53,14,26,16,53,15,28,13,0,1,76,32,77,0,17,15,92,1,8,0,0,0,0,1,7,16,0,4,9,4,18,1,11,10,7,0,3,5,4,0,1,16,0,4,97,7,0,1,0,0,0,109,0,0,0,0,0,0,3,65,22,19,0,0,28,22,36,17,6,4.714285714285714,6.164414002968976,2.411764705882353,1.4602578338007541,14.923921568627453,6.924105712262032,2.9320388349514563,1.8956200078505538
BD,BGD,Bangladesh,3,2020-12-25,2020-12-24,100,1,267092.068341269,0,0,88,100,7082281.529148714,97,1,1,98,1,10,89,2,5,93,1,8,91,1,15,84,1,8,91,2,7,91,0,8,92,1,8,91,1,2,97,1,1,98,1,13,86,1,9,90,1,16,83,99,0,1,0,90,0,3,7,95,0,4,1,92,1,4,3,85,1,3,11,92,0,5,3,93,0,6,1,92,0,3,5,92,0,3,5,98,0,1,1,99,0,0,1,87,0,6,7,91,1,4,4,84,0,12,4,0,0,28,72,72,0,12,16,0,1,22,77,78,0,2,20,98,1,1,0,98,0,1,0,1,99,0,0,1,0,3,1,7,89,100,0,0,0,0,0,0,0,57,17,10,16,0,8,56,17,19,0,12,49,22,17,0,8,62,22,8,0,8,59,15,18,0,10,22,18,50,0,93,2,3,2,93,2,1,4,93,2,2,3,93,3,2,2,93,2,2,3,93,2,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,70,30,0,1,70,29,0,1,55,44,0,2,51,47,0,1,40,59,0,1,38,61,0,0,38,62,62,0,21,6,6,5,0,0,3,6,42,49,0,1,98,1,0,0,19,81,0,0,51,31,8,2,1,7,0,1,43,17,19,20,0,0,19,47,26,8,0,0,3,90,7,0,4,4,86,6,30,3,61,6,30,5,60,5,45,4,46,5,49,4,37,10,60,1,36,3,62,3,33,2,0,2,1,3,15,24,55,0,2,3,4,19,20,52,0,1,28,23,22,26,0,1,9,13,38,39,0,1,23,28,21,27,49,4,41,6,49,11,25,15,49,12,29,10,0,0,62,38,62,0,23,15,77,0,13,1,1,2,1,1,4,15,0,4,8,5,14,1,13,4,7,0,4,7,1,1,3,13,0,1,96,3,0,0,0,0,0,0,100,0,0,0,0,2,1,58,20,19,2,0,27,23,35,10,3,7.645833333333334,8.985779742941203,3.3076923076923075,2.664871190421492,17.28061224489796,4.615676071895996,3.1914893617021276,1.5469470158276535
BD,BGD,Bangladesh,-99,2020-12-26,2020-12-26,237,9,846991.7550731658,4,562282.6788096456,116,182,18150473.508790188,0,33,15,189,25,40,172,31,21,185,27,33,177,34,45,158,28,37,172,32,15,190,33,24,180,30,24,183,30,30,177,32,19,186,31,40,166,36,17,184,33,59,145,222,3,7,5,197,4,17,19,216,3,14,4,204,6,12,15,192,4,23,18,200,5,21,11,222,5,8,2,213,4,14,6,213,3,11,10,207,7,15,8,218,2,10,7,197,5,18,17,220,4,7,6,178,4,33,22,53,2,53,129,193,2,23,19,66,3,36,132,202,2,12,21,225,5,7,0,225,0,6,5,1,232,0,2,3,0,85,5,12,135,237,0,0,0,0,0,81,7,76,38,17,18,114,12,70,20,21,114,24,57,25,17,114,17,76,16,14,114,19,68,26,10,114,23,33,20,47,0,226,2,4,5,226,4,2,5,226,3,3,5,226,5,1,5,226,5,2,4,226,5,3,3,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,129,7,67,34,129,7,72,29,129,8,50,50,129,9,52,47,129,8,51,49,129,9,50,49,141,5,39,52,198,1,22,9,3,4,151,7,7,15,34,23,151,7,72,7,164,3,14,56,164,2,33,28,3,2,3,2,164,3,27,15,15,13,167,5,15,24,17,9,169,2,7,48,11,183,3,5,36,10,174,10,49,4,168,9,49,11,189,10,31,7,188,11,30,8,189,12,31,5,191,10,32,4,194,1,3,3,14,11,11,194,3,2,8,13,11,6,214,0,8,7,5,3,214,0,4,4,11,4,214,0,11,6,3,3,223,1,11,2,223,3,6,5,223,0,8,6,221,0,6,10,227,0,6,4,236,0,0,1,0,0,0,0,0,233,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,237,0,0,0,0,0,237,0,0,0,0,0,0,0,0,237,0,0,0,0,237,0,0,0,0,0,0,5.058139534883721,5.316687715359432,3.625,2.5334715828028473,0,0,0,0
