ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
IN,IND,India,2,2020-12-24,2020-12-24,948,0,0,0,0,152,948,78923898.63981056,907,9,8,931,10,73,865,9,11,928,14,41,893,9,85,854,9,78,861,12,35,901,11,9,928,11,10,927,10,9,929,10,28,910,8,74,866,11,25,912,9,87,852,940,0,4,4,875,1,20,52,937,0,4,7,907,0,11,30,863,1,23,61,870,3,34,41,913,0,13,22,939,1,5,3,938,0,3,7,939,1,6,2,920,0,14,14,874,2,17,55,923,2,7,16,861,4,36,47,0,0,74,874,874,0,21,53,0,10,348,590,600,4,76,268,872,0,9,65,2,872,0,22,54,0,926,0,10,12,0,90,12,44,802,948,0,0,0,0,0,0,2,367,277,180,122,0,16,456,262,214,0,28,525,224,171,0,39,561,208,140,0,29,574,200,145,0,36,202,168,542,0,904,10,8,26,904,8,9,27,904,10,9,25,904,7,12,25,904,12,6,26,904,10,11,23,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,948,0,0,0,0,9,412,527,0,10,589,349,0,16,330,602,0,13,317,618,0,14,222,712,0,13,177,758,0,1,272,675,676,0,157,57,23,35,0,1,11,118,366,452,0,6,924,18,0,7,142,799,0,2,608,211,48,13,18,48,0,1,500,180,156,111,0,8,288,465,130,57,0,2,49,768,129,0,15,70,724,139,536,16,354,42,359,21,518,50,618,15,265,50,631,17,228,72,726,10,172,40,771,8,152,17,0,6,14,25,116,155,632,0,6,19,38,138,180,567,0,6,262,280,213,187,0,3,75,144,254,472,0,3,205,241,225,274,502,32,352,62,502,117,167,162,502,109,178,159,0,2,580,366,582,1,150,215,798,4,63,4,14,7,1,11,46,218,1,57,59,27,84,12,56,53,37,2,26,126,20,16,20,134,0,11,742,185,0,10,0,0,0,948,0,0,0,0,0,26,10,496,181,235,26,4,231,305,210,97,75,3.453287197231834,3.5373107414835196,2.1029411764705883,1.9935695569951155,15.283429895712631,5.625733573976794,2.6553240740740742,1.6877293876140391
IN,IND,India,3,2020-12-24,2020-12-24,478,0,0,0,0,108,477,33390653.205702122,458,4,2,472,4,24,450,4,4,470,2,22,454,4,39,435,6,38,434,5,16,457,4,8,466,4,3,471,7,3,468,5,14,459,5,27,446,5,9,464,3,33,442,476,0,1,1,454,0,8,16,474,0,2,2,456,1,7,14,439,0,11,28,440,0,11,27,462,0,4,12,470,0,5,3,475,0,3,0,475,0,1,2,464,1,8,5,451,1,4,22,469,1,2,6,445,0,10,23,0,1,48,429,430,0,18,30,0,3,175,300,303,1,43,131,435,0,3,39,1,435,0,19,24,0,459,0,6,12,1,47,4,21,406,478,0,0,0,0,0,0,0,195,134,91,58,0,13,228,129,108,0,26,245,114,93,0,19,271,101,87,0,21,283,101,73,0,27,82,99,270,0,457,8,2,11,457,7,5,9,457,6,8,7,457,7,4,10,457,7,4,10,457,6,3,12,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,0,3,229,246,0,5,304,169,0,7,158,313,0,6,181,291,0,4,100,374,0,4,63,411,0,0,145,333,333,0,85,24,10,26,0,0,4,53,188,233,0,1,470,7,0,1,75,402,0,0,323,107,20,9,6,13,0,0,250,70,83,75,0,3,147,241,57,30,0,3,20,413,42,0,10,26,397,45,249,11,200,18,174,13,272,19,320,8,133,17,297,7,137,37,378,5,80,15,415,9,49,5,0,1,9,6,59,69,334,0,3,7,12,64,82,310,0,5,131,134,110,98,0,5,38,64,133,238,0,4,94,109,114,157,275,14,161,28,275,40,85,78,275,40,92,71,0,3,310,165,313,0,76,89,402,2,24,2,6,5,0,5,32,92,1,19,32,19,47,4,26,27,27,1,7,72,8,10,9,77,0,4,409,63,1,1,0,0,0,0,478,0,0,0,0,15,1,304,78,80,15,4,99,168,125,31,36,3.442622950819672,3.565327011598543,2.5128205128205128,2.210879735258948,16.489910313901344,3.9209046755926615,3.1334841628959276,1.6071865492396977
IN,IND,India,4,2020-12-24,2020-12-24,169,1,67225.08950539639,0,0,59,169,22105978.000432264,166,1,1,167,1,12,156,1,1,167,1,3,165,1,11,157,1,11,157,1,5,163,1,0,168,2,1,166,1,4,164,1,2,166,1,8,160,1,6,162,1,9,159,168,0,1,0,157,0,4,8,168,0,1,0,166,0,1,2,158,0,3,8,158,0,5,6,164,0,4,1,169,0,0,0,168,0,0,1,165,0,3,1,167,0,2,0,161,0,2,6,163,0,2,4,160,0,6,3,0,0,20,149,149,0,6,14,0,5,54,110,115,1,15,38,154,0,0,14,1,154,1,5,9,0,164,0,1,4,0,21,1,6,141,169,0,0,0,0,0,0,0,74,42,33,20,0,6,91,37,35,0,14,84,37,34,0,9,99,32,29,0,10,100,32,27,0,9,39,31,90,0,163,3,1,2,163,3,1,2,163,3,1,2,163,3,1,2,163,3,1,2,163,3,1,2,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,0,1,76,92,0,0,108,61,0,0,50,119,0,0,61,108,0,0,38,131,0,0,26,143,0,0,51,118,118,1,25,10,5,10,0,1,0,17,75,76,0,1,164,4,0,0,35,134,0,0,109,42,5,1,3,9,0,0,90,20,31,28,0,1,53,85,27,3,0,0,6,152,11,0,5,9,148,7,93,4,68,4,61,5,98,5,119,5,38,7,108,5,51,5,131,2,33,3,143,3,21,2,0,0,4,1,13,24,127,0,0,1,1,11,29,127,0,3,37,52,37,40,0,0,9,19,42,99,0,0,29,33,43,64,107,5,49,8,107,22,20,20,107,17,24,21,0,1,120,48,121,1,23,24,146,0,6,0,5,3,0,0,9,26,0,9,13,10,17,4,8,13,9,2,6,16,6,1,3,26,0,2,150,16,0,1,0,0,0,0,0,169,0,0,0,3,4,94,39,29,3,0,32,54,54,19,7,2.263157894736842,1.982139310105553,3.2941176470588234,1.403776419268438,16.20253164556962,4.457527082371455,2.7820512820512815,1.5874299447885092
IN,IND,India,5,2020-12-24,2020-12-23,100,0,0,0,0,7,100,13467473.640857935,96,2,0,98,2,3,95,2,0,98,2,1,97,2,4,94,2,5,93,2,1,97,2,0,98,2,0,98,1,0,99,2,3,95,2,0,98,2,2,96,2,5,93,100,0,0,0,97,0,0,3,100,0,0,0,99,0,0,1,96,0,2,2,95,0,0,5,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,97,0,1,2,100,0,0,0,98,0,0,2,95,0,1,4,0,0,6,94,94,1,0,5,0,2,40,58,60,0,7,33,93,0,1,6,0,93,0,4,3,0,96,0,0,4,0,9,0,6,85,100,0,0,0,0,0,0,0,47,26,18,9,0,3,62,17,18,0,14,53,20,13,0,11,62,12,15,0,12,61,16,11,0,13,20,17,50,0,94,0,3,3,94,2,1,3,94,2,2,2,94,1,4,1,94,2,0,4,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,42,56,0,2,65,33,0,3,20,77,0,3,36,61,0,1,14,85,0,3,9,88,0,0,34,66,66,0,25,4,2,3,0,1,0,13,50,36,0,2,98,0,0,0,17,83,0,0,77,17,3,0,1,2,0,1,54,12,16,17,0,1,31,52,14,2,0,0,5,92,3,0,1,4,89,6,58,3,35,4,35,4,57,4,80,2,18,0,64,4,28,4,86,2,12,0,91,0,9,0,0,2,2,0,5,17,74,0,3,1,1,5,17,73,0,0,19,33,25,23,0,0,5,10,19,66,0,0,6,15,26,53,79,2,16,3,79,5,8,8,79,8,6,7,0,0,55,45,55,0,20,25,80,0,2,0,1,2,0,1,14,25,0,1,10,2,7,1,7,4,6,0,4,16,3,0,2,12,0,0,96,3,0,1,0,0,0,0,0,0,100,0,0,4,6,62,18,10,4,1,14,29,33,15,4,3,3.7003118371709824,1.3333333333333333,0.5773502691896257,17.78723404255319,3.366093873637584,2.4615384615384617,1.352427384024676
IN,IND,India,6,2020-12-24,2020-12-22,100,0,0,0,0,4,100,14672040.50302814,95,2,1,97,1,3,96,1,3,96,3,1,96,1,5,94,2,4,94,2,3,95,3,0,97,2,0,98,2,0,98,2,2,96,2,3,95,2,3,95,2,5,93,99,0,0,1,97,0,1,2,97,0,0,3,99,0,1,0,95,0,1,4,96,0,2,2,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,98,0,1,1,97,0,1,2,97,0,1,2,95,0,2,3,0,0,2,98,98,0,1,1,0,2,31,67,69,1,6,24,94,0,2,4,0,94,0,5,1,0,95,0,1,4,0,9,0,1,90,100,0,0,0,0,0,0,0,57,27,7,9,0,9,58,11,22,0,16,53,14,17,0,13,61,14,12,0,8,71,12,9,0,14,17,9,60,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,21,75,0,2,52,46,0,4,10,86,0,3,19,78,0,3,11,86,0,4,7,89,0,0,20,80,80,0,15,3,0,2,0,1,0,9,52,38,0,0,100,0,0,1,13,86,0,0,72,19,1,0,0,8,0,0,61,15,15,9,0,1,36,51,8,4,0,1,2,96,1,0,0,2,97,1,79,1,20,0,48,1,51,0,90,0,9,1,81,1,15,3,89,0,11,0,93,0,7,0,0,0,0,1,5,14,80,0,0,0,0,7,17,76,0,1,10,31,29,29,0,1,0,7,21,71,0,0,3,7,20,70,90,2,8,0,90,6,4,0,90,6,2,2,0,2,24,74,26,0,9,65,91,0,2,0,0,1,1,1,4,67,0,7,2,0,5,0,1,4,0,1,2,6,0,0,1,4,0,3,96,1,0,0,0,0,0,0,0,0,0,100,0,2,5,54,26,13,2,3,11,36,29,16,3,5.117647058823529,4.044786041022078,3,0,17.49473684210526,3.929900881784361,2.478723404255319,1.276156219616433
IN,IND,India,-99,2020-12-25,2020-12-25,1953,15,1069034.8881997599,4,211867.4637746461,318,1742,178722853.526955,0,76,41,1836,76,151,1726,78,43,1832,84,113,1756,79,200,1674,76,178,1699,84,78,1791,81,47,1825,89,47,1817,79,52,1822,80,97,1776,74,193,1686,84,112,1757,81,190,1682,1912,8,18,15,1802,12,60,79,1910,11,21,11,1840,10,44,59,1753,8,80,112,1775,14,78,86,1875,4,28,46,1906,7,24,16,1906,5,16,26,1901,7,31,14,1856,9,41,47,1760,15,81,97,1841,17,37,58,1763,11,102,77,202,9,161,1581,1815,2,57,79,274,45,549,1085,1417,10,139,387,1814,2,11,111,15,1814,1,37,96,5,1920,0,16,16,1,518,35,101,1299,1953,0,0,0,0,0,447,42,573,364,227,300,819,89,549,248,248,819,159,569,212,194,819,148,622,191,173,819,148,612,212,162,819,164,250,201,519,0,1871,30,22,30,1871,26,27,29,1871,25,29,28,1871,29,19,34,1871,30,22,30,1871,30,19,33,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,1953,0,0,0,971,51,390,541,971,58,567,357,971,67,341,574,971,62,302,618,971,62,259,661,971,59,204,719,1055,18,211,669,1742,4,127,34,13,33,1120,9,17,82,351,374,1120,30,765,38,1232,18,94,609,1232,13,469,124,38,6,22,49,1232,25,435,97,91,73,1263,25,272,257,86,50,1324,26,40,483,80,1490,38,31,314,80,1579,26,303,45,1411,34,459,49,1628,32,254,39,1671,28,200,54,1705,27,182,39,1767,19,152,15,1598,13,13,13,26,38,252,1598,16,13,11,35,50,230,1753,7,51,49,34,59,1753,7,19,30,41,103,1753,5,47,46,36,66,1873,10,61,9,1873,32,24,24,1873,32,30,18,1805,7,65,76,1877,1,57,18,1935,0,8,0,3,1,0,1,5,1888,0,11,5,3,8,0,0,4,0,0,2,3,1,2,4,22,1953,0,0,0,0,0,1953,0,0,0,0,0,0,0,0,1953,0,0,0,0,1953,0,0,0,0,0,0,3.3176829268292685,3.3747101130800883,2.841463414634146,2.6826811362686955,0,0,0,0
IN,IND,India,1,2020-12-25,2020-12-25,467,3,89337.77160163011,0,0,108,467,40920247.30229704,449,3,5,459,3,42,422,2,1,464,3,24,440,2,55,410,3,44,420,2,10,455,1,9,457,3,3,461,3,2,462,4,26,437,3,36,428,3,13,451,3,48,416,462,0,0,5,425,0,14,28,466,0,0,1,443,0,12,12,412,0,16,39,423,0,16,28,457,0,3,7,458,0,5,4,464,0,0,3,465,0,1,1,441,0,9,17,431,0,12,24,454,0,3,10,419,0,16,32,0,0,44,423,423,0,13,31,0,5,117,345,350,0,35,82,432,0,4,31,0,432,0,6,27,2,461,0,2,4,0,40,8,23,396,467,0,0,0,0,0,0,1,173,157,62,74,0,5,218,148,96,0,12,242,123,90,0,14,277,110,66,0,15,270,105,77,0,14,95,95,263,0,444,6,5,12,444,5,9,9,444,4,10,9,444,4,8,11,444,4,8,11,444,5,7,11,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,467,0,0,0,0,6,171,290,0,4,268,195,0,5,162,300,0,7,169,291,0,5,138,324,0,4,101,362,0,2,145,320,322,1,90,29,11,14,0,2,15,57,207,186,0,8,438,21,0,5,53,409,0,0,268,101,36,18,9,35,0,3,262,89,71,42,0,1,133,214,84,35,0,0,25,348,94,0,7,30,349,81,296,5,136,30,199,4,243,21,305,3,139,20,298,2,118,49,329,3,110,25,366,1,86,14,0,2,11,21,69,91,273,0,3,17,35,88,89,235,0,2,129,131,96,109,0,4,49,56,125,233,0,4,102,107,100,154,258,8,165,36,258,41,69,99,258,36,71,102,0,2,197,268,199,0,61,207,406,0,23,3,2,3,0,7,23,209,1,45,25,14,40,2,11,12,8,0,8,41,3,3,4,41,0,2,381,79,0,5,0,0,467,0,0,0,0,0,0,14,2,206,97,148,14,0,106,157,99,45,46,2.9044585987261144,2.7753111155938983,2.8823529411764706,1.9031824365544332,13.506588235294117,5.41682858917318,2.376190476190476,1.5683032078329295
IN,IND,India,2,2020-12-25,2020-12-25,903,2,329994.067993212,1,126916.168681821,139,903,69979772.3154244,871,7,4,892,5,69,829,5,10,888,5,35,863,5,75,823,8,86,809,5,41,857,6,13,884,6,9,888,7,5,891,8,29,866,8,57,838,5,29,869,7,69,827,899,2,0,2,834,3,19,47,893,0,5,5,868,2,12,21,828,1,21,53,817,1,30,55,862,2,11,28,890,0,8,5,894,0,4,5,898,0,4,1,874,2,8,19,846,2,11,44,874,0,7,22,834,1,30,38,0,0,66,837,837,0,20,46,0,10,302,591,601,4,64,234,839,0,4,58,2,839,0,18,46,0,885,1,5,10,2,78,9,40,776,903,0,0,0,0,0,0,3,354,270,158,118,0,16,447,229,211,0,39,485,213,166,0,28,546,178,151,0,31,533,203,136,0,37,182,186,498,0,863,8,9,23,863,8,9,23,863,8,8,24,863,6,9,25,863,6,15,19,863,8,9,23,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,903,0,0,0,0,5,384,514,0,6,591,306,0,11,351,541,0,8,336,559,0,9,236,658,0,9,188,706,0,2,278,623,625,0,167,53,26,32,0,3,10,103,410,377,0,8,870,25,0,6,145,752,0,3,573,211,44,13,19,40,0,6,476,164,152,105,0,5,277,470,111,40,0,7,42,750,104,0,11,45,731,116,519,14,336,34,312,16,533,42,552,12,310,29,567,8,262,66,667,9,187,40,715,5,168,15,0,7,11,18,93,172,602,0,9,17,38,103,194,542,0,11,218,280,171,223,0,11,73,124,254,441,0,6,176,218,216,287,509,18,318,58,509,86,160,148,509,82,165,147,0,10,538,355,548,1,154,200,749,4,44,8,12,13,1,13,59,211,2,51,55,35,65,12,58,58,46,2,23,116,17,9,14,129,0,11,748,136,2,6,0,0,0,903,0,0,0,0,0,22,9,468,183,221,22,9,227,277,230,77,61,2.881294964028777,3.0489879565015525,2.5208333333333335,1.9784969938339378,15.125609756097562,5.480575332658961,2.6920289855072466,1.676520909352877
IN,IND,India,3,2020-12-25,2020-12-25,464,1,13975.554760719098,0,0,122,464,31857809.458733883,446,3,1,460,3,21,440,3,8,453,4,23,437,2,34,428,4,36,424,3,20,441,3,7,454,4,8,452,3,3,458,1,16,447,2,30,432,3,13,448,3,33,428,463,0,0,1,443,0,6,15,456,0,5,3,441,0,4,19,430,0,7,27,428,0,11,25,444,0,7,13,457,0,4,3,456,0,1,7,461,0,3,0,448,0,6,10,434,0,10,20,451,0,5,8,431,0,21,12,0,0,51,413,413,0,19,32,0,6,162,296,302,0,39,123,425,0,5,33,1,425,0,14,25,0,450,0,0,14,0,45,6,12,401,464,0,0,0,0,0,0,2,200,120,79,63,0,14,239,109,102,0,25,244,97,98,0,20,280,81,83,0,21,281,90,72,0,23,107,83,251,0,452,4,3,5,452,5,1,6,452,4,3,5,452,3,3,6,452,4,1,7,452,4,2,6,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,464,0,0,0,0,8,216,240,0,4,336,124,0,10,154,300,0,7,187,270,0,8,123,333,0,8,71,385,0,2,143,319,321,0,80,35,10,18,0,1,8,37,169,249,0,4,451,9,0,2,82,380,0,2,315,97,15,3,11,21,0,1,230,99,69,65,0,3,153,227,51,30,0,7,16,393,48,0,10,21,389,44,248,8,192,16,128,9,304,23,310,7,137,10,277,8,149,30,341,8,102,13,393,4,60,7,0,1,6,8,51,79,319,0,2,2,11,53,100,296,0,6,105,153,98,102,0,2,34,51,104,273,0,1,91,102,112,158,271,12,154,27,271,47,67,79,271,49,78,66,0,2,308,154,310,0,76,78,388,2,23,5,8,4,2,5,27,80,1,22,35,16,40,9,30,23,24,2,11,71,6,8,10,76,0,4,412,45,0,3,0,0,0,0,464,0,0,0,0,10,5,275,89,85,10,3,90,170,121,42,28,2.9145299145299144,3.018827842782034,2.6136363636363638,1.8951088707869284,16.29638009049774,4.5371168205604135,3.240740740740741,1.6803511420149395
IN,IND,India,4,2020-12-25,2020-12-25,184,1,309444.098380499,0,0,46,184,23143682.251280647,179,1,1,182,0,8,176,1,2,181,0,7,177,1,9,174,0,17,167,0,6,178,0,3,181,0,0,184,0,2,182,0,3,181,1,6,177,0,9,175,0,8,176,183,0,1,0,176,1,2,5,182,0,1,1,177,1,2,4,175,1,0,8,167,0,8,9,178,0,3,3,181,0,1,2,184,0,0,0,182,0,1,1,181,0,2,1,178,0,3,3,175,1,5,3,176,1,2,5,0,0,16,168,168,0,2,14,0,1,69,114,115,1,19,49,165,0,1,18,0,165,0,3,16,0,181,0,1,2,0,21,1,5,157,184,0,0,0,0,0,0,1,75,51,29,28,0,6,81,45,52,0,16,98,28,42,0,12,104,29,39,0,10,111,31,32,0,13,37,18,116,0,179,0,1,4,179,0,2,3,179,0,1,4,179,0,1,4,179,0,1,4,179,0,0,5,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,0,2,87,95,0,2,127,55,0,4,50,130,0,2,62,120,0,4,35,145,0,4,32,148,0,1,53,130,131,0,27,18,2,6,0,1,2,15,82,84,0,4,179,1,0,1,27,156,0,1,130,36,4,4,2,7,0,2,88,23,31,40,0,1,63,80,28,12,0,2,7,162,13,0,6,12,152,14,97,6,72,9,57,6,115,6,134,2,45,3,122,5,48,9,149,1,32,2,152,3,27,2,0,4,1,0,16,22,141,0,3,1,0,19,30,131,0,3,21,66,46,48,0,1,7,11,49,116,0,1,23,41,45,74,120,7,50,7,120,19,23,22,120,15,28,21,0,2,122,60,124,0,33,27,151,2,12,1,3,3,0,4,8,29,0,6,12,5,22,1,14,10,17,1,4,21,8,2,3,29,0,1,176,6,0,1,0,0,0,0,0,184,0,0,0,3,7,101,46,27,3,4,31,59,52,28,7,3.3777777777777778,3.737335517140088,3.1428571428571432,1.83374953650638,16.212171428571427,4.935782423422135,3,1.61245154965971
