"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active"
"2021/01/20","RK",1873000,294,9,56410,1420,108550.724637681,0,3695.65217391305,0.0301174586225307,0.000758142018152696,0.0579555390484149,0,0.00197311915318369
"2021/01/21","RK",1873000,616,13,57026,1433,109347.826086957,797.10144927536,4492.75362318842,0.0304463427656167,0.000765082754938601,0.0583811137677291,0.000425574719314127,0.00239869387249782
"2021/01/22","RK",1873000,289,14,57315,1447,109710.144927536,362.318840579712,3478.26086956522,0.0306006406833956,0.000772557394554191,0.0585745568219628,0.000193443054233696,0.00185705332064347
"2021/01/23","RK",1873000,0,0,57315,1447,110072.463768116,362.318840579712,3840.57971014493,0.0306006406833956,0.000772557394554191,0.0587679998761965,0.000193443054233696,0.00205049637487716
"2021/01/24","RK",1873000,0,0,57315,1447,110072.463768116,0,2898.55072463769,0.0306006406833956,0.000772557394554191,0.0587679998761965,0,0.00154754443386956
"2021/01/25","RK",1873000,1082,19,58397,1466,110072.463768116,0,2898.55072463769,0.0311783235451148,0.000782701548318206,0.0587679998761965,0,0.00154754443386956
"2021/01/26","RK",1873000,0,0,58397,1466,110579.710144928,507.246376811585,2826.08695652174,0.0311783235451148,0.000782701548318206,0.0590388201521236,0.000270820275927168,0.00150885582302282
"2021/01/27","RK",1873000,589,13,58986,1479,110579.710144928,0,2826.08695652174,0.0314927923117993,0.000789642285104111,0.0590388201521236,0,0.00150885582302282
"2021/01/28","RK",1873000,0,0,58986,1479,111014.492753623,434.782608695648,2463.76811594202,0.0314927923117993,0.000789642285104111,0.059270951817204,0.000232131665080432,0.00131541276878912
"2021/01/29","RK",1873000,658,8,59644,1487,111014.492753623,0,2463.76811594202,0.031844100373732,0.000793913507741591,0.059270951817204,0,0.00131541276878912
"2021/01/30","RK",1873000,0,0,59644,1487,111594.202898551,579.710144927536,3043.47826086955,0.031844100373732,0.000793913507741591,0.059580460703978,0.000309508886773911,0.00162492165556303
"2021/01/31","RK",1873000,572,11,60216,1498,111594.202898551,0,2246.37681159419,0.0321494927923118,0.000799786438868126,0.059580460703978,0,0.0011993469362489
"2021/02/01","RK",1873000,0,0,60216,1498,111594.202898551,0,1884.05797101448,0.0321494927923118,0.000799786438868126,0.059580460703978,0,0.00100590388201521
"2021/02/02","RK",1873000,0,0,60216,1498,111956.52173913,362.318840579712,1884.05797101448,0.0321494927923118,0.000799786438868126,0.0597739037582117,0.000193443054233696,0.00100590388201521
"2021/02/03","RK",1873000,868,11,61084,1509,112173.913043478,217.391304347824,2101.44927536231,0.0326129204484784,0.000805659369994661,0.0598899695907519,0.000116065832540216,0.00112196971455542
"2021/02/04","RK",1873000,318,5,61402,1514,112173.913043478,0,2101.44927536231,0.0327827015483182,0.000808328884143086,0.0598899695907519,0,0.00112196971455542
"2021/02/05","RK",1873000,284,5,61686,1519,112536.231884058,362.318840579712,1956.52173913043,0.0329343299519487,0.000810998398291511,0.0600834126449856,0.000193443054233696,0.00104459249286195
"2021/02/06","RK",1873000,0,0,61686,1519,112898.550724638,362.318840579712,2318.84057971014,0.0329343299519487,0.000810998398291511,0.0602768556992193,0.000193443054233696,0.00123803554709565
"2021/02/07","RK",1873000,0,0,61686,1519,112898.550724638,0,1884.0579710145,0.0329343299519487,0.000810998398291511,0.0602768556992193,0,0.00100590388201521
"2021/02/08","RK",1873000,860,7,62546,1526,113913.043478261,1014.49275362318,2898.55072463768,0.0333934863854778,0.000814735718099306,0.0608184962510736,0.000541640551854343,0.00154754443386956
"2021/02/09","RK",1873000,0,0,62546,1526,113913.043478261,0,2318.84057971014,0.0333934863854778,0.000814735718099306,0.0608184962510736,0,0.00123803554709565
"2021/02/10","RK",1873000,541,6,63087,1532,114130.434782609,217.391304347839,2536.23188405798,0.0336823278163374,0.000817939135077416,0.0609345620836138,0.000116065832540224,0.00135410137963587
"2021/02/11","RK",1873000,0,0,63087,1532,114637.68115942,507.246376811585,3043.47826086957,0.0336823278163374,0.000817939135077416,0.061205382359541,0.000270820275927168,0.00162492165556304
"2021/02/12","RK",1873000,716,8,63803,1540,115000,362.318840579712,3043.47826086957,0.0340646022423919,0.000822210357714896,0.0613988254137747,0.000193443054233696,0.00162492165556304
"2021/02/13","RK",1873000,0,0,63803,1540,115362.31884058,362.318840579712,3188.40579710146,0.0340646022423919,0.000822210357714896,0.0615922684680084,0.000193443054233696,0.00170229887725652
"2021/02/14","RK",1873000,0,0,63803,1540,115362.31884058,0,3188.40579710146,0.0340646022423919,0.000822210357714896,0.0615922684680084,0,0.00170229887725652
"2021/02/15","RK",1873000,814,5,64617,1545,115362.31884058,0,2826.08695652174,0.0344991991457555,0.000824879871863321,0.0615922684680084,0,0.00150885582302282
"2021/02/16","RK",1873000,249,3,64866,1548,115362.31884058,0,2463.76811594203,0.034632140950347,0.000826481580352376,0.0615922684680084,0,0.00131541276878913
"2021/02/17","RK",1873000,0,0,64866,1548,117101.449275362,1739.13043478261,4202.89855072464,0.034632140950347,0.000826481580352376,0.0625207951283301,0.000928526660321734,0.00224393942911086
"2021/02/18","RK",1873000,297,5,65163,1553,117391.304347826,289.855072463775,3478.26086956523,0.0347907100907635,0.000829151094500801,0.0626755495717171,0.00015475444338696,0.00185705332064348
"2021/02/19","RK",1873000,285,5,65448,1558,117391.304347826,0,3478.26086956523,0.0349428723972237,0.000831820608649226,0.0626755495717171,0,0.00185705332064348
"2021/02/20","RK",1873000,0,0,65448,1558,117898.550724638,507.246376811585,3768.11594202898,0.0349428723972237,0.000831820608649226,0.0629463698476442,0.000270820275927168,0.00201180776403042
"2021/02/21","RK",1873000,1030,14,66478,1572,118840.579710145,942.028985507248,4202.89855072464,0.0354927923117993,0.000839295248264816,0.0634493217886519,0.000502951941007607,0.00224393942911086
"2021/02/22","RK",1873000,0,0,66478,1572,118840.579710145,0,3840.57971014493,0.0354927923117993,0.000839295248264816,0.0634493217886519,0,0.00205049637487716
"2021/02/23","RK",1873000,260,3,66738,1575,119927.536231884,1086.95652173914,4565.21739130435,0.0356316070475174,0.000840896956753871,0.0640296509513529,0.000580329162701087,0.00243738248334456
"2021/02/24","RK",1873000,829,7,67567,1582,119927.536231884,0,4565.21739130435,0.0360742124933262,0.000844634276561666,0.0640296509513529,0,0.00243738248334456
"2021/02/25","RK",1873000,437,5,68004,1587,121304.347826087,1376.8115942029,5942.02898550725,0.0363075280298986,0.000847303790710091,0.064764734557441,0.000735083606088039,0.00317246608943259
"2021/02/26","RK",1873000,445,5,68449,1592,121304.347826087,0,5942.02898550725,0.0365451147891084,0.000849973304858516,0.064764734557441,0,0.00317246608943259
"2021/02/27","RK",1873000,0,0,68449,1592,122318.84057971,1014.49275362318,5217.39130434782,0.0365451147891084,0.000849973304858516,0.0653063751092953,0.000541640551854343,0.0027855799809652
"2021/02/28","RK",1873000,0,0,68449,1592,122318.84057971,0,4927.53623188405,0.0365451147891084,0.000849973304858516,0.0653063751092953,0,0.00263082553757824
"2021/03/01","RK",1873000,0,0,68449,1592,122318.84057971,0,4927.53623188405,0.0365451147891084,0.000849973304858516,0.0653063751092953,0,0.00263082553757824
"2021/03/02","RK",1873000,1834,24,70283,1616,124275.362318841,1956.52173913043,6376.8115942029,0.0375242925787507,0.000862786972770956,0.0663509676021573,0.00104459249286195,0.00340459775451303
"2021/03/03","RK",1873000,568,4,70851,1620,124855.072463768,579.710144927536,6014.49275362318,0.0378275493860117,0.000864922584089696,0.0666604764889312,0.000309508886773911,0.00321115470027933
"2021/03/04","RK",1873000,0,0,70851,1620,124855.072463768,0,6014.49275362318,0.0378275493860117,0.000864922584089696,0.0666604764889312,0,0.00321115470027933
"2021/03/05","RK",1873000,591,7,71442,1627,124855.072463768,0,4927.53623188405,0.0381430859583556,0.000868659903897491,0.0666604764889312,0,0.00263082553757824
"2021/03/06","RK",1873000,1156,13,72598,1640,126956.52173913,2101.44927536232,7028.98550724637,0.0387602776294714,0.000875600640683396,0.0677824462034866,0.00112196971455543,0.00375279525213367
"2021/03/07","RK",1873000,0,0,72598,1640,126956.52173913,0,5652.17391304347,0.0387602776294714,0.000875600640683396,0.0677824462034866,0,0.00301771164604563
"2021/03/08","RK",1873000,1135,15,73733,1655,126956.52173913,0,5652.17391304347,0.0393662573411639,0.000883609183128671,0.0677824462034866,0,0.00301771164604563
"2021/03/09","RK",1873000,0,0,73733,1655,126956.52173913,0,4637.68115942029,0.0393662573411639,0.000883609183128671,0.0677824462034866,0,0.00247607109419129
"2021/03/10","RK",1873000,973,19,74706,1674,126956.52173913,0,4637.68115942029,0.0398857447944474,0.000893753336892686,0.0677824462034866,0,0.00247607109419129
"2021/03/11","RK",1873000,0,0,74706,1674,131231.884057971,4275.36231884058,8913.04347826086,0.0398857447944474,0.000893753336892686,0.0700650742434442,0.0022826280399576,0.00475869913414889
"2021/03/12","RK",1873000,1362,14,76068,1688,131231.884057971,0,6956.52173913043,0.0406129204484784,0.000901227976508275,0.0700650742434442,0,0.00371410664128694
"2021/03/13","RK",1873000,0,0,76068,1688,131231.884057971,0,6376.8115942029,0.0406129204484784,0.000901227976508275,0.0700650742434442,0,0.00340459775451303
"2021/03/14","RK",1873000,0,0,76068,1688,131231.884057971,0,6376.8115942029,0.0406129204484784,0.000901227976508275,0.0700650742434442,0,0.00340459775451303
"2021/03/15","RK",1873000,1717,27,77785,1715,131231.884057971,0,6376.8115942029,0.0415296316070475,0.00091564335290977,0.0700650742434442,0,0.00340459775451303
"2021/03/16","RK",1873000,553,8,78338,1723,134202.898550725,2971.01449275363,7246.37681159421,0.0418248798718633,0.00091991457554725,0.0716513072881605,0.0015862330447163,0.0038688610846739
"2021/03/17","RK",1873000,0,0,78338,1723,135217.391304348,1014.4927536232,8260.86956521741,0.0418248798718633,0.00091991457554725,0.0721929478400149,0.000541640551854351,0.00441050163652825
"2021/03/18","RK",1873000,0,0,78338,1723,135217.391304348,0,8260.86956521741,0.0418248798718633,0.00091991457554725,0.0721929478400149,0,0.00441050163652825
"2021/03/19","RK",1873000,1955,29,80293,1752,137101.449275362,1884.0579710145,10144.9275362319,0.0428686599038975,0.000935397757608115,0.0731988517220301,0.00100590388201521,0.00541640551854346
"2021/03/20","RK",1873000,0,0,80293,1752,137101.449275362,0,10144.9275362319,0.0428686599038975,0.000935397757608115,0.0731988517220301,0,0.00541640551854346
"2021/03/21","RK",1873000,0,0,80293,1752,137101.449275362,0,5869.56521739133,0.0428686599038975,0.000935397757608115,0.0731988517220301,0,0.00313377747858587
"2021/03/22","RK",1873000,0,0,80293,1752,137101.449275362,0,5869.56521739133,0.0428686599038975,0.000935397757608115,0.0731988517220301,0,0.00313377747858587
"2021/03/23","RK",1873000,0,0,80293,1752,137101.449275362,0,5869.56521739133,0.0428686599038975,0.000935397757608115,0.0731988517220301,0,0.00313377747858587
"2021/03/24","RK",1873000,3877,59,84170,1811,140724.637681159,3623.18840579709,9492.75362318842,0.0449386011745862,0.00096689802455953,0.075133282264367,0.00193443054233694,0.00506820802092281
"2021/03/25","RK",1873000,0,0,84170,1811,141739.130434783,1014.4927536232,10507.2463768116,0.0449386011745862,0.00096689802455953,0.0756749228162214,0.000541640551854351,0.00560984857277716
"2021/03/26","RK",1873000,0,0,84170,1811,142608.695652174,869.565217391297,8405.79710144928,0.0449386011745862,0.00096689802455953,0.0761391861463822,0.000464263330160863,0.00448787885822172
"2021/03/27","RK",1873000,0,0,84170,1811,142608.695652174,0,7391.30434782608,0.0449386011745862,0.00096689802455953,0.0761391861463822,0,0.00394623830636737
"2021/03/28","RK",1873000,0,0,84170,1811,142608.695652174,0,7391.30434782608,0.0449386011745862,0.00096689802455953,0.0761391861463822,0,0.00394623830636737
"2021/03/29","RK",1873000,4257,41,88427,1852,142608.695652174,0,5507.24637681158,0.0472114255205553,0.000988788040576615,0.0761391861463822,0,0.00294033442435215
"2021/03/30","RK",1873000,752,14,89179,1866,142608.695652174,0,5507.24637681158,0.0476129204484784,0.000996262680192205,0.0761391861463822,0,0.00294033442435215
"2021/03/31","RK",1873000,0,0,89179,1866,145217.391304348,2608.69565217392,8115.9420289855,0.0476129204484784,0.000996262680192205,0.0775319761368648,0.00139278999048261,0.00433312441483476
"2021/04/01","RK",1873000,1898,26,91077,1892,147101.449275362,1884.0579710145,10000,0.0486262680192205,0.00101014415376401,0.0785378800188801,0.00100590388201521,0.00533902829684997
"2021/04/02","RK",1873000,0,0,91077,1892,147101.449275362,0,10000,0.0486262680192205,0.00101014415376401,0.0785378800188801,0,0.00533902829684997
"2021/04/03","RK",1873000,0,0,91077,1892,149347.826086957,2246.37681159418,8623.18840579709,0.0486262680192205,0.00101014415376401,0.0797372269551289,0.00119934693624889,0.00460394469076193
"2021/04/04","RK",1873000,0,0,91077,1892,149347.826086957,0,7608.69565217389,0.0486262680192205,0.00101014415376401,0.0797372269551289,0,0.00406230413890758
"2021/04/05","RK",1873000,0,0,91077,1892,150724.637681159,1376.81159420291,8115.9420289855,0.0486262680192205,0.00101014415376401,0.080472310561217,0.000735083606088046,0.00433312441483476
"2021/04/06","RK",1873000,3251,50,94328,1942,150724.637681159,0,8115.9420289855,0.0503619861185264,0.00103683929524826,0.080472310561217,0,0.00433312441483476
"2021/04/07","RK",1873000,685,14,95013,1956,152536.231884058,1811.59420289856,9927.53623188406,0.0507277095568607,0.00104431393486385,0.0814395258323855,0.000967215271168478,0.00530033968600324
"2021/04/08","RK",1873000,871,12,95884,1968,152536.231884058,0,9927.53623188406,0.0511927389215163,0.00105072076882007,0.0814395258323855,0,0.00530033968600324
"2021/04/09","RK",1873000,0,0,95884,1968,153260.869565217,724.637681159424,10652.1739130435,0.0511927389215163,0.00105072076882007,0.0818264119408529,0.000386886108467391,0.00568722579447063
"2021/04/10","RK",1873000,0,0,95884,1968,153260.869565217,0,8043.47826086957,0.0511927389215163,0.00105072076882007,0.0818264119408529,0,0.00429443580398802
"2021/04/11","RK",1873000,0,0,95884,1968,153260.869565217,0,6159.42028985507,0.0511927389215163,0.00105072076882007,0.0818264119408529,0,0.00328853192197281
"2021/04/12","RK",1873000,0,0,95884,1968,154637.68115942,1376.81159420288,7536.23188405795,0.0511927389215163,0.00105072076882007,0.0825614955469409,0.000735083606088031,0.00402361552806084
"2021/04/13","RK",1873000,2129,36,98013,2004,154637.68115942,0,5289.85507246378,0.0523294180459156,0.00106994127068873,0.0825614955469409,0,0.00282426859181195
"2021/04/14","RK",1873000,1195,26,99208,2030,154637.68115942,0,5289.85507246378,0.0529674319273892,0.00108382274426054,0.0825614955469409,0,0.00282426859181195
"2021/04/15","RK",1873000,0,0,99208,2030,154637.68115942,0,3913.04347826086,0.0529674319273892,0.00108382274426054,0.0825614955469409,0,0.0020891849857239
"2021/04/16","RK",1873000,1119,31,100327,2061,154637.68115942,0,3913.04347826086,0.0535648691938067,0.00110037373198078,0.0825614955469409,0,0.0020891849857239
"2021/04/17","RK",1873000,0,0,100327,2061,154637.68115942,0,2101.44927536231,0.0535648691938067,0.00110037373198078,0.0825614955469409,0,0.00112196971455542
"2021/04/18","RK",1873000,862,19,101189,2080,154637.68115942,0,2101.44927536231,0.0540250934329952,0.00111051788574479,0.0825614955469409,0,0.00112196971455542
"2021/04/19","RK",1873000,0,0,101189,2080,154637.68115942,0,1376.81159420288,0.0540250934329952,0.00111051788574479,0.0825614955469409,0,0.000735083606088031
"2021/04/20","RK",1873000,641,25,101830,2105,154637.68115942,0,1376.81159420288,0.0543673251468233,0.00112386545648692,0.0825614955469409,0,0.000735083606088031
"2021/04/21","RK",1873000,0,0,101830,2105,154637.68115942,0,1376.81159420288,0.0543673251468233,0.00112386545648692,0.0825614955469409,0,0.000735083606088031
"2021/04/22","RK",1873000,888,10,102718,2115,154637.68115942,0,0,0.0548414308595836,0.00112920448478377,0.0825614955469409,0,0
"2021/04/23","RK",1873000,0,0,102718,2115,159637.68115942,5000,5000,0.0548414308595836,0.00112920448478377,0.0852310096953659,0.00266951414842499,0.00266951414842499
"2021/04/24","RK",1873000,0,0,102718,2115,159927.536231884,289.855072463775,5289.85507246378,0.0548414308595836,0.00112920448478377,0.0853857641387528,0.00015475444338696,0.00282426859181195
"2021/04/25","RK",1873000,918,19,103636,2134,159927.536231884,0,5289.85507246378,0.0553315536572344,0.00113934863854778,0.0853857641387528,0,0.00282426859181195
"2021/04/26","RK",1873000,0,0,103636,2134,159927.536231884,0,5289.85507246378,0.0553315536572344,0.00113934863854778,0.0853857641387528,0,0.00282426859181195
"2021/04/27","RK",1873000,0,0,103636,2134,159927.536231884,0,5289.85507246378,0.0553315536572344,0.00113934863854778,0.0853857641387528,0,0.00282426859181195
"2021/04/28","RK",1873000,0,0,103636,2134,160724.637681159,797.10144927536,6086.95652173914,0.0553315536572344,0.00113934863854778,0.085811338858067,0.000425574719314127,0.00324984331112607
"2021/04/29","RK",1873000,0,0,103636,2134,161014.492753623,289.855072463775,6376.81159420291,0.0553315536572344,0.00113934863854778,0.0859660933014539,0.00015475444338696,0.00340459775451303
"2021/04/30","RK",1873000,0,0,103636,2134,161014.492753623,0,6376.81159420291,0.0553315536572344,0.00113934863854778,0.0859660933014539,0,0.00340459775451303
"2021/05/01","RK",1873000,0,0,103636,2134,161014.492753623,0,6376.81159420291,0.0553315536572344,0.00113934863854778,0.0859660933014539,0,0.00340459775451303
"2021/05/02","RK",1873000,0,0,103636,2134,161014.492753623,0,6376.81159420291,0.0553315536572344,0.00113934863854778,0.0859660933014539,0,0.00340459775451303
"2021/05/03","RK",1873000,0,0,103636,2134,161594.202898551,579.710144927521,1956.52173913043,0.0553315536572344,0.00113934863854778,0.0862756021882278,0.000309508886773904,0.00104459249286195
"2021/05/04","RK",1873000,0,0,103636,2134,161666.666666667,72.4637681159365,1739.13043478259,0.0553315536572344,0.00113934863854778,0.0863142907990746,3.8688610846736e-05,0.000928526660321726
"2021/05/05","RK",1873000,0,0,103636,2134,161666.666666667,0,1739.13043478259,0.0553315536572344,0.00113934863854778,0.0863142907990746,0,0.000928526660321726
"2021/05/06","RK",1873000,1976,69,105612,2203,162318.84057971,652.173913043487,2391.30434782608,0.0563865456486919,0.00117618793379605,0.0866624882966952,0.000348197497620655,0.00127672415794238
"2021/05/07","RK",1873000,170,4,105782,2207,162463.768115942,144.927536231902,2536.23188405798,0.0564773091297384,0.00117832354511479,0.0867398655183887,7.73772216934876e-05,0.00135410137963587
"2021/05/08","RK",1873000,0,0,105782,2207,162608.695652174,144.927536231873,1884.0579710145,0.0564773091297384,0.00117832354511479,0.0868172427400822,7.7377221693472e-05,0.00100590388201521
"2021/05/09","RK",1873000,0,0,105782,2207,162608.695652174,0,1594.20289855072,0.0564773091297384,0.00117832354511479,0.0868172427400822,0,0.000851149438628254
"2021/05/10","RK",1873000,0,0,105782,2207,162608.695652174,0,1594.20289855072,0.0564773091297384,0.00117832354511479,0.0868172427400822,0,0.000851149438628254
"2021/05/11","RK",1873000,346,11,106128,2218,162608.695652174,0,1594.20289855072,0.0566620395088094,0.00118419647624132,0.0868172427400822,0,0.000851149438628254
"2021/05/12","RK",1873000,113,4,106241,2222,162753.623188406,144.927536231873,1739.13043478259,0.0567223705285638,0.00118633208756006,0.0868946199617757,7.7377221693472e-05,0.000928526660321726
"2021/05/13","RK",1873000,0,0,106241,2222,162753.623188406,0,1159.42028985507,0.0567223705285638,0.00118633208756006,0.0868946199617757,0,0.000619017773547823
"2021/05/14","RK",1873000,0,0,106241,2222,162826.086956522,72.4637681159365,1159.42028985507,0.0567223705285638,0.00118633208756006,0.0869333085726224,3.8688610846736e-05,0.000619017773547823
"2021/05/15","RK",1873000,0,0,106241,2222,162826.086956522,0,1159.42028985507,0.0567223705285638,0.00118633208756006,0.0869333085726224,0,0.000619017773547823
"2021/05/16","RK",1873000,263,8,106504,2230,162826.086956522,0,507.246376811585,0.056862786972771,0.00119060331019754,0.0869333085726224,0,0.000270820275927168
"2021/05/17","RK",1873000,25,1,106529,2231,162898.550724638,72.4637681159656,434.782608695648,0.0568761345435131,0.00119113721302723,0.0869719971834691,3.86886108467516e-05,0.000232131665080432
"2021/05/18","RK",1873000,0,0,106529,2231,162898.550724638,0,289.855072463775,0.0568761345435131,0.00119113721302723,0.0869719971834691,0,0.00015475444338696
"2021/05/19","RK",1873000,126,9,106655,2240,162898.550724638,0,289.855072463775,0.0569434063000534,0.00119594233849439,0.0869719971834691,0,0.00015475444338696
"2021/05/20","RK",1873000,55,2,106710,2242,162898.550724638,0,289.855072463775,0.0569727709556861,0.00119701014415376,0.0869719971834691,0,0.00015475444338696
"2021/05/21","RK",1873000,58,2,106768,2244,162898.550724638,0,289.855072463775,0.0570037373198078,0.00119807794981313,0.0869719971834691,0,0.00015475444338696
"2021/05/22","RK",1873000,0,0,106768,2244,162971.014492754,72.4637681159365,217.391304347839,0.0570037373198078,0.00119807794981313,0.0870106857943159,3.8688610846736e-05,0.000116065832540224
"2021/05/23","RK",1873000,0,0,106768,2244,162971.014492754,0,217.391304347839,0.0570037373198078,0.00119807794981313,0.0870106857943159,0,0.000116065832540224
"2021/05/24","RK",1873000,0,0,106768,2244,162971.014492754,0,144.927536231902,0.0570037373198078,0.00119807794981313,0.0870106857943159,0,7.73772216934876e-05
"2021/05/25","RK",1873000,91,2,106859,2246,163043.47826087,72.4637681159365,217.391304347839,0.0570523224773091,0.0011991457554725,0.0870493744051626,3.8688610846736e-05,0.000116065832540224
"2021/05/26","RK",1873000,44,0,106903,2246,163043.47826087,0,217.391304347839,0.0570758142018153,0.0011991457554725,0.0870493744051626,0,0.000116065832540224
"2021/05/27","RK",1873000,23,1,106926,2247,163188.405797101,144.927536231873,289.855072463746,0.057088093966898,0.00119967965830219,0.0871267516268561,7.7377221693472e-05,0.000154754443386944
"2021/05/28","RK",1873000,18,0,106944,2247,163188.405797101,0,289.855072463746,0.0570977042178324,0.00119967965830219,0.0871267516268561,0,0.000154754443386944
"2021/05/29","RK",1873000,0,0,106944,2247,163188.405797101,0,289.855072463746,0.0570977042178324,0.00119967965830219,0.0871267516268561,0,0.000154754443386944
"2021/05/30","RK",1873000,51,1,106995,2248,163188.405797101,0,289.855072463746,0.0571249332621463,0.00120021356113187,0.0871267516268561,0,0.000154754443386944
"2021/05/31","RK",1873000,5,0,107000,2248,163405.797101449,217.391304347839,507.246376811585,0.0571276027762947,0.00120021356113187,0.0872428174593963,0.000116065832540224,0.000270820275927168
"2021/06/01","RK",1873000,19,0,107019,2248,163405.797101449,0,434.782608695648,0.0571377469300587,0.00120021356113187,0.0872428174593963,0,0.000232131665080432
"2021/06/02","RK",1873000,18,0,107037,2248,163405.797101449,0,434.782608695648,0.0571473571809931,0.00120021356113187,0.0872428174593963,0,0.000232131665080432
"2021/06/03","RK",1873000,12,0,107049,2248,163405.797101449,0,434.782608695648,0.0571537640149493,0.00120021356113187,0.0872428174593963,0,0.000232131665080432
"2021/06/04","RK",1873000,7,1,107056,2249,163405.797101449,0,362.318840579712,0.0571575013347571,0.00120074746396156,0.0872428174593963,0,0.000193443054233696
"2021/06/05","RK",1873000,0,0,107056,2249,163405.797101449,0,362.318840579712,0.0571575013347571,0.00120074746396156,0.0872428174593963,0,0.000193443054233696
"2021/06/06","RK",1873000,0,0,107056,2249,163405.797101449,0,217.391304347839,0.0571575013347571,0.00120074746396156,0.0872428174593963,0,0.000116065832540224
"2021/06/07","RK",1873000,41,1,107097,2250,163405.797101449,0,217.391304347839,0.0571793913507742,0.00120128136679124,0.0872428174593963,0,0.000116065832540224
"2021/06/08","RK",1873000,0,0,107097,2250,163478.260869565,72.4637681159365,289.855072463775,0.0571793913507742,0.00120128136679124,0.087281506070243,3.8688610846736e-05,0.00015475444338696
"2021/06/09","RK",1873000,26,2,107123,2252,163478.260869565,0,289.855072463775,0.057193272824346,0.00120234917245061,0.087281506070243,0,0.00015475444338696
"2021/06/10","RK",1873000,0,0,107123,2252,163478.260869565,0,72.4637681159365,0.057193272824346,0.00120234917245061,0.087281506070243,0,3.8688610846736e-05
"2021/06/11","RK",1873000,0,0,107123,2252,163768.115942029,289.855072463775,362.318840579712,0.057193272824346,0.00120234917245061,0.08743626051363,0.00015475444338696,0.000193443054233696
"2021/06/12","RK",1873000,0,0,107123,2252,163768.115942029,0,362.318840579712,0.057193272824346,0.00120234917245061,0.08743626051363,0,0.000193443054233696
"2021/06/13","RK",1873000,45,3,107168,2255,163768.115942029,0,362.318840579712,0.0572172984516818,0.00120395088093967,0.08743626051363,0,0.000193443054233696
"2021/06/14","RK",1873000,5,0,107173,2255,163768.115942029,0,362.318840579712,0.0572199679658302,0.00120395088093967,0.08743626051363,0,0.000193443054233696
"2021/06/15","RK",1873000,0,0,107173,2255,163913.043478261,144.927536231873,507.246376811585,0.0572199679658302,0.00120395088093967,0.0875136377353235,7.7377221693472e-05,0.000270820275927168
"2021/06/16","RK",1873000,17,0,107190,2255,163913.043478261,0,507.246376811585,0.0572290443139349,0.00120395088093967,0.0875136377353235,0,0.000270820275927168
"2021/06/17","RK",1873000,0,0,107190,2255,163913.043478261,0,507.246376811585,0.0572290443139349,0.00120395088093967,0.0875136377353235,0,0.000270820275927168
"2021/06/18","RK",1873000,0,0,107190,2255,163913.043478261,0,434.782608695648,0.0572290443139349,0.00120395088093967,0.0875136377353235,0,0.000232131665080432
"2021/06/19","RK",1873000,0,0,107190,2255,163913.043478261,0,434.782608695648,0.0572290443139349,0.00120395088093967,0.0875136377353235,0,0.000232131665080432
"2021/06/20","RK",1873000,0,0,107190,2255,163913.043478261,0,434.782608695648,0.0572290443139349,0.00120395088093967,0.0875136377353235,0,0.000232131665080432
"2021/06/21","RK",1873000,55,1,107245,2256,163913.043478261,0,144.927536231873,0.0572584089695675,0.00120448478376935,0.0875136377353235,0,7.7377221693472e-05
"2021/06/22","RK",1873000,0,0,107245,2256,164130.434782609,217.391304347839,362.318840579712,0.0572584089695675,0.00120448478376935,0.0876297035678637,0.000116065832540224,0.000193443054233696
"2021/06/23","RK",1873000,0,0,107245,2256,164130.434782609,0,362.318840579712,0.0572584089695675,0.00120448478376935,0.0876297035678637,0,0.000193443054233696
"2021/06/24","RK",1873000,52,4,107297,2260,164130.434782609,0,362.318840579712,0.0572861719167112,0.00120662039508809,0.0876297035678637,0,0.000193443054233696
"2021/06/25","RK",1873000,0,0,107297,2260,164202.898550725,72.4637681159365,289.855072463775,0.0572861719167112,0.00120662039508809,0.0876683921787104,3.8688610846736e-05,0.00015475444338696
"2021/06/26","RK",1873000,0,0,107297,2260,164347.826086957,144.927536231873,434.782608695648,0.0572861719167112,0.00120662039508809,0.0877457694004039,7.7377221693472e-05,0.000232131665080432
"2021/06/27","RK",1873000,0,0,107297,2260,164347.826086957,0,434.782608695648,0.0572861719167112,0.00120662039508809,0.0877457694004039,0,0.000232131665080432
"2021/06/28","RK",1873000,32,2,107329,2262,164347.826086957,0,434.782608695648,0.0573032568072611,0.00120768820074746,0.0877457694004039,0,0.000232131665080432
"2021/06/29","RK",1873000,4,0,107333,2262,164347.826086957,0,434.782608695648,0.0573053924185798,0.00120768820074746,0.0877457694004039,0,0.000232131665080432
"2021/06/30","RK",1873000,423,0,107756,2262,164347.826086957,0,434.782608695648,0.0575312333155366,0.00120768820074746,0.0877457694004039,0,0.000232131665080432
"2021/07/01","RK",1873000,10,0,107766,2262,164347.826086957,0,434.782608695648,0.0575365723438334,0.00120768820074746,0.0877457694004039,0,0.000232131665080432
"2021/07/02","RK",1873000,17,0,107783,2262,164347.826086957,0,217.39130434781,0.0575456486919381,0.00120768820074746,0.0877457694004039,0,0.000116065832540208
"2021/07/03","RK",1873000,3,0,107786,2262,164347.826086957,0,217.39130434781,0.0575472504004271,0.00120768820074746,0.0877457694004039,0,0.000116065832540208
