"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"211",2020-07-29,"Extremadura","ESEX",1067710,17,1,3707,514,38664.7678120359,38466.0077505407,38864.5548988024,0,698.407065077474,698.407065077474,0.0362127991795862,0.0360266437052577,0.0363999165492526,0,0.000654116815499971,0.000654116815499971
"212",2020-07-30,"Extremadura","ESEX",1067710,20,0,3727,514,38767.2574914872,38567.9114579335,38967.6338852443,0,275.945083004888,698.407065077474,0.0363087893636729,0.0361220850773463,0.0364964586687811,0,0.000258445723094181,0.000654116815499971
"213",2020-07-31,"Extremadura","ESEX",1067710,37,0,3764,514,39038.7052607835,38837.904213208,39240.544496735,0,4.42615062418201,698.407065077474,0.0365630229751369,0.0363749559460977,0.0367520623546984,0,4.14546143070873e-06,0.000654116815499971
"214",2020-08-01,"Extremadura","ESEX",1067710,18,0,3782,514,39101.1497186542,38899.9567649784,39303.383254582,328.250152836263,332.676303460445,1026.65721791374,0.0366215074492645,0.0364330733672799,0.036810916123837,0.000307433809588992,0.000311579271019701,0.000961550625088963
"215",2020-08-02,"Extremadura","ESEX",1067710,21,0,3803,514,39180.1513459975,38978.4815069016,39382.864599881,259.78493192944,588.035084765703,1286.44214984318,0.0366954991018137,0.0365066183766206,0.0368853570725019,0.000243310385712825,0.000550744195301817,0.00120486101080179
"216",2020-08-03,"Extremadura","ESEX",1067710,23,0,3826,514,39267.9116810813,39065.7084061962,39471.1615558117,87.7603350837453,675.795419849448,1374.20248492692,0.0367776940190513,0.0365883136864844,0.0369680545801872,8.21949172375882e-05,0.000632939112539405,0.00128705592803938
"217",2020-08-04,"Extremadura","ESEX",1067710,16,0,3842,514,39274.0407370103,39071.7190365844,39477.4101023835,6.1290559290137,681.924475778462,1380.33154085594,0.0367834343941804,0.036593943146158,0.0369739068683289,5.74037512902727e-06,0.000638679487668432,0.0012927963031684
"218",2020-08-05,"Extremadura","ESEX",1067710,34,0,3876,514,39455.9687668757,39252.6233056271,39660.3676450204,181.928029865368,863.85250564383,1139.79758864872,0.0369538252586149,0.0367633751726846,0.0371452619578541,0.000170390864434508,0.00080907035210294,0.00106751607519712
"219",2020-08-06,"Extremadura","ESEX",1067710,30,1,3906,515,39665.5425846422,39461.3171906543,39870.8249127245,209.573817766526,1073.42632341036,1077.85247403454,0.0371501087230074,0.036958834506237,0.037342372847238,0.000196283464392509,0.00100535381649545,0.00100949927792616
"220",2020-08-07,"Extremadura","ESEX",1067710,43,0,3949,515,39917.9695859849,39712.3470006978,40124.6568438682,252.427001342745,1325.8533247531,1330.27947537728,0.0373865277893669,0.037193944985715,0.0375801077482352,0.00023641906635954,0.00124177288285499,0.0012459183442857
