"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"249",2020-09-05,"Castilla y León","ESCL",2399548,548,5,34826,2931,252335.153722843,251707.282822803,252964.590814621,867.143204140884,12388.200060063,18003.2942230222,0.105159452414723,0.10489779026,0.105421767272262,0.000361377727864116,0.00516272233773317,0.00750278561755055
"250",2020-09-06,"Castilla y León","ESCL",2399548,551,5,35377,2936,253095.667573316,252465.950588838,253726.955238828,760.513850473159,11226.0535583636,17284.2353917518,0.105476392876207,0.105213961374742,0.105739478951381,0.000316940461484062,0.00467840341529471,0.00720312133441455
"251",2020-09-07,"Castilla y León","ESCL",2399548,527,5,35904,2941,253574.221431047,252943.359417348,254206.65686767,478.553857730789,10734.2980089199,15597.7065957528,0.105675827877186,0.105412919190343,0.105939392280409,0.00019943500097968,0.00447346667327344,0.00650026863215604
"252",2020-09-08,"Castilla y León","ESCL",2399548,660,3,36564,2944,254718.207564708,254084.430560392,255353.565434448,1143.98613366135,9865.27425299777,15790.8857430061,0.106152578554256,0.105888455059199,0.106417360867317,0.000476750677069746,0.00411130523456825,0.00658077510556408
"253",2020-09-09,"Castilla y León","ESCL",2399548,636,6,37200,2950,255846.829778479,255210.348952644,256484.897953115,1128.62221377066,9210.95153570693,16883.97147929,0.10662292639217,0.106357676092599,0.106888838211661,0.000470347837913917,0.00383861941320071,0.00703631328870687
"254",2020-09-10,"Castilla y León","ESCL",2399548,860,3,38060,2953,258113.926830918,257471.737484109,258757.717934724,2267.09705243906,10225.2255399541,19151.068531729,0.107567728101675,0.107300098803653,0.107836024924162,0.000944801709504897,0.00426131318896482,0.00798111499821177
"255",2020-09-11,"Castilla y León","ESCL",2399548,897,5,38957,2958,260611.459232044,259963.101719157,261261.433772354,2497.53240112649,12722.7579410806,20664.5055692645,0.10860856262598,0.108338362774638,0.108879436365663,0.00104083452430478,0.0053021477132696,0.00861183254899025
"256",2020-09-12,"Castilla y León","ESCL",2399548,651,9,39608,2967,261587.383207761,260936.870692045,262239.517443443,975.923975717102,13698.6819167977,19717.769192809,0.109015274213211,0.108744176274884,0.109287047995474,0.000406711587231054,0.00570885930050065,0.00821728475229878
"257",2020-09-13,"Castilla y León","ESCL",2399548,599,7,40207,2974,261843.764163771,261192.764539499,262496.38634643,256.3809560097,13955.0628728074,19003.8407416443,0.109122119734121,0.108850818795665,0.109394096865922,0.00010684552091048,0.00581570482141113,0.00791975853020831
"258",2020-09-14,"Castilla y León","ESCL",2399548,660,6,40867,2980,262274.22610272,261622.247364913,262927.829611658,430.461938949476,14306.5388019627,17421.2927910103,0.109301512661018,0.10902980368174,0.10957389875579,0.000179392926896847,0.00596218071151848,0.00726023934133023
"259",2020-09-15,"Castilla y León","ESCL",2399548,844,8,41711,2988,263958.097147897,263302.142029295,264615.686423799,1683.87104517635,13810.6765934358,17322.2189051251,0.110003257758501,0.109729891641799,0.11027730490234,0.000701745097483504,0.00575553253922648,0.00721895077953227
"260",2020-09-16,"Castilla y León","ESCL",2399548,779,4,42490,2992,264765.030851218,264107.050287637,265424.650668358,806.933703321614,13297.0203325166,16876.3295602549,0.110339543468694,0.110065333257612,0.110614436830752,0.000336285710192759,0.00554146878183584,0.00703312855598424
"261",2020-09-17,"Castilla y León","ESCL",2399548,817,10,43307,3002,266209.168700894,265547.927200569,266872.05676019,1444.13784967555,13874.0149780513,18320.4674099304,0.110941380918779,0.110665811728112,0.111217636304917,0.000601837450084578,0.00578192850405631,0.00763496600606882
"262",2020-09-18,"Castilla y León","ESCL",2399548,892,9,44199,3011,267883.339272643,267218.20957362,268550.124538168,1674.17057174898,14787.6716993271,19994.6379816794,0.111639083390973,0.111361893812343,0.11191696291892,0.000697702472194339,0.00616269051476658,0.00833266847826316
"263",2020-09-19,"Castilla y León","ESCL",2399548,715,7,44914,3018,268166.421131584,267500.742739568,268833.75607123,283.081858940655,14592.199700537,20277.7198406201,0.111757056383779,0.111479638140003,0.112035164985751,0.000117972992805585,0.00608122850659249,0.00845064147106874
"264",2020-09-20,"Castilla y León","ESCL",2399548,659,10,45573,3028,268272.214651995,267606.599420272,268939.48546186,105.793520411418,13554.0070872871,20304.5273512373,0.1118011453207,0.11152375339867,0.112079227196897,4.40889369212111e-05,0.00564856676644395,0.00846181337120045
"265",2020-09-21,"Castilla y León","ESCL",2399548,654,12,46227,3040,268468.141786965,267802.480784995,269135.45738365,195.927134970145,12621.3120084865,18320.7212325042,0.111882797004671,0.111605386008113,0.112160897545559,8.1651683971375e-05,0.00525987061250141,0.00763507178539632
"266",2020-09-22,"Castilla y León","ESCL",2399548,737,7,46964,3047,268685.028178095,268018.988480909,269352.723015019,216.886391130218,10571.1013471777,17217.0176593936,0.111973183357072,0.111695614541117,0.112251441944491,9.03863524006262e-05,0.00440545525539714,0.00717510867021356
"267",2020-09-23,"Castilla y León","ESCL",2399548,811,12,47775,3059,269752.749259965,269084.510332982,270422.647677727,1067.72108186997,9141.29002792118,17417.5955371227,0.112418150943413,0.112139665609099,0.112697327862467,0.000444967586341247,0.00380958831743361,0.00725869852869069
"268",2020-09-24,"Castilla y León","ESCL",2399548,869,9,48644,3068,270847.830567871,270177.160695323,271520.165266848,1095.08130790549,9260.44736010957,17752.162994555,0.112874520771358,0.112595022352261,0.113154712998802,0.000456369827944885,0.00385924655814744,0.00739812789515151
"269",2020-09-25,"Castilla y León","ESCL",2399548,837,14,49481,3082,272143.933157945,271470.6191923,272818.91710798,1296.10259007441,10300.1689941743,18569.7117268986,0.113414665244432,0.11313406491235,0.113695961534414,0.000540144473073434,0.00429254551031039,0.00773883736724527
"270",2020-09-26,"Castilla y León","ESCL",2399548,594,6,50075,3088,271339.60209837,270668.394293557,272012.474375012,0,9869.7070552248,17425.7255932373,0.113079464173407,0.112799741573645,0.113359880433737,0,0.00411315258341355,0.00726208669017552
"271",2020-09-27,"Castilla y León","ESCL",2399548,392,13,50467,3101,270051.719703033,269384.201985343,270720.891489151,0,8185.83601004846,16297.1033794666,0.112542745426652,0.112264560652816,0.11282161952549,0,0.00341140748593004,0.0067917388522616
"272",2020-09-28,"Castilla y León","ESCL",2399548,623,13,51090,3114,270062.908402604,269395.869449667,270731.598980585,0,7378.90230672684,14030.0063270276,0.112547408262975,0.112269423012029,0.112826081820653,0,0.00307512177573728,0.00584693714275671
"273",2020-09-29,"Castilla y León","ESCL",2399548,829,10,51919,3124,270986.669553651,270317.697859533,271657.296792822,0,5934.76445705129,11532.4739259011,0.112932381245823,0.112653590534356,0.113211861897667,0,0.0024732843256527,0.00480610261845193
"274",2020-09-30,"Castilla y León","ESCL",2399548,806,15,52725,3139,272268.53058163,271597.02005549,272941.701385142,0,4260.59388530231,10556.549950184,0.113466590616912,0.113186741859504,0.113747131286868,0,0.00177558185345836,0.00439939103122087
"275",2020-10-01,"Castilla y León","ESCL",2399548,928,18,53653,3157,274428.330513679,273752.283365361,275106.047199658,0,3977.51202636165,10300.1689941743,0.114366676771492,0.114084937398777,0.114649111915935,0,0.00165760886065278,0.00429254551031039
"276",2020-10-02,"Castilla y León","ESCL",2399548,893,15,54546,3172,276090.467624885,275410.95236289,276771.659439636,220.696372236474,4092.41487818671,10090.4034274613,0.115059364357323,0.114776179665041,0.11534324774484,9.19741435622352e-05,0.0017054940672938,0.00420512672697578
"277",2020-10-03,"Castilla y León","ESCL",2399548,567,19,55113,3191,276377.64551923,275698.257403223,277058.707814162,4013.01598904846,7909.50373226503,12419.5483713334,0.115179044353032,0.114895912648225,0.115462873763793,0.00167240496503861,0.00329624734836104,0.00517578659453089
"278",2020-10-04,"Castilla y León","ESCL",2399548,791,8,55904,3199,276789.056373476,276108.903070217,277470.885133451,411.410854245827,8104.02819538064,12024.0255222576,0.115350497832707,0.11506704723982,0.11563464666406,0.000171453479674433,0.00337731447563484,0.00501095436401256
