"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"221",2020-08-08,"Canarias","ESCN",2153389,68,1,3138,168,14128.9565427221,13948.8217026736,14311.4176409514,256.594448465477,1543.463739086,1543.463739086,0.00656126530911138,0.00647761352113974,0.00664599737481309,0.000119158428163921,0.000716760296948669,0.000716760296948669
"222",2020-08-09,"Canarias","ESCN",2153389,89,0,3227,168,14370.8349944529,14187.5035199564,14556.5354854219,241.878451730876,1785.34219081687,1785.34219081687,0.00667358985972945,0.0065884536049717,0.00675982624849568,0.000112324550618061,0.00082908484756673,0.00082908484756673
"223",2020-08-10,"Canarias","ESCN",2153389,140,0,3367,168,14809.9162054733,14620.8545391261,15001.4226204216,439.081211020355,2224.42340183723,2224.42340183723,0.00687749227170441,0.00678969500593072,0.00696642484029665,0.000203902411974964,0.00103298725954169,0.00103298725954169
"224",2020-08-11,"Canarias","ESCN",2153389,155,0,3522,168,15275.0799853365,15079.9317333928,15472.7536359963,465.16377986326,2689.58718170049,2689.58718170049,0.0070935070186281,0.00700288323818537,0.00718530355453488,0.000216014746923691,0.00124900200646538,0.00124900200646538
"225",2020-08-12,"Canarias","ESCN",2153389,183,0,3705,168,15807.7435825826,15605.6145432494,16012.4906635461,532.663597246004,3222.25077894649,3076.1295697092,0.00734086761963702,0.00724700207126971,0.00743594894538147,0.000247360601008923,0.00149636260747431,0.00142850621495197
"226",2020-08-13,"Canarias","ESCN",2153389,148,0,3853,168,16127.483175294,15921.0588484595,16336.5838946419,319.739592711436,3541.99037165793,3235.05130222895,0.00748934966013757,0.00739348944777722,0.0075864527471079,0.000148482040500549,0.00164484464797486,0.00150230696926052
"227",2020-08-14,"Canarias","ESCN",2153389,196,1,4049,169,16678.0549585894,16465.4775777481,16893.3768175444,550.571783295371,3946.440945716,3598.66896771849,0.00774502654122843,0.00764630894731425,0.00784501862763505,0.000255676881090862,0.00183266513654338,0.0016711652969893
"228",2020-08-15,"Canarias","ESCN",2153389,209,0,4258,169,17112.6172786459,16894.2304984173,17333.8270809579,434.562320056539,4220.18540558086,3790.38962599566,0.00794683045127745,0.00784541506361242,0.00804955680601967,0.000201803910049015,0.0019597877604004,0.00176019735681554
"229",2020-08-16,"Canarias","ESCN",2153389,150,1,4408,170,17341.1084186534,17120.6782062793,17564.376689073,228.491140007511,4261.72242778254,3757.85179140249,0.00805293814478174,0.0079505738193514,0.0081566204197537,0.000106107693504291,0.0019790769005426,0.00174508729793014
"230",2020-08-17,"Canarias","ESCN",2153389,241,0,4649,170,17757.0942250469,17531.056362848,17986.0465217265,415.985806393444,4434.86657239662,3884.73213079027,0.00824611541391121,0.00814114698405535,0.00835243726132457,0.000193177269129472,0.0020594823194493,0.00180400853296375
