ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JE,JEY,Jersey,2021-03-19,2020-12-17,100,7,539785.603990976,7,539785.603990976,36,82,15,2,2824752.0690203,53,8,86,6,16,78,6,8,90,2,23,72,5,21,73,6,16,79,5,15,83,2,12,83,5,14,81,5,10,84,6,13,83,4,20,76,4,12,74,14,6,5,89,30,48,22,15,15,70,2,13,85,23,47,30,38,29,33,26,41,33,29,40,31,6,61,33,17,50,33,22,48,30,14,3,1,3,79,17,51,32,46,8,4,1,4,5,32,40,11,6,12,31,2,7,10,16,28,37,5,8,8,10,31,38,18,25,5,11,41,7,15,13,25,40,33,20,2,45,7,7,9,12,11,6,3,45,18,17,18,47,19.2307692307692,23.5087796768248,54.6875,34.0282839288563,6.11303344867359,5.47121450942615,0.07,0.0500078962992033,0.191091320867033,0.000458488188673872,0.07,0.0500078962992033,0.191091320867033,0.000458488188673872,0.0061834421161113,0.00201363269613541
JE,JEY,Jersey,2021-03-20,2020-12-17,100,7,539785.603990976,7,539785.603990976,36,82,15,2,2678652.87128344,54,8,86,6,16,80,4,8,91,1,23,74,3,22,74,4,17,79,4,15,84,1,12,83,5,15,82,3,10,84,6,13,83,4,20,76,4,12,74,14,6,5,89,31,48,21,15,16,69,2,13,85,22,48,30,39,30,31,27,42,31,29,42,29,7,62,31,17,52,31,23,48,29,15,3,1,3,78,18,51,31,47,9,4,1,4,5,30,41,11,6,12,30,3,7,10,16,28,36,6,8,8,10,32,36,18,26,6,11,39,8,15,13,25,39,34,21,1,44,7,8,9,12,12,6,3,43,18,17,19,46,18.1069958847737,22.3012207729024,54.6875,34.0282839288563,5.8801775147929,5.3507535463265,0.07,0.0500078962992033,0.201513831738991,0.000480370138144161,0.07,0.0500078962992033,0.201513831738991,0.000480370138144161,0.0061834421161113,0.00201363269613541
JE,JEY,Jersey,2021-03-25,2020-12-17,100,7,539785.603990976,7,539785.603990976,36,83,15,2,2684274.74173381,55,8,86,6,16,80,4,8,91,1,23,74,3,22,74,4,16,80,4,15,84,1,12,83,5,16,81,3,10,84,6,13,83,4,20,76,4,12,75,13,6,5,89,31,49,20,15,16,69,2,13,85,22,49,29,39,31,30,27,43,30,29,43,28,7,63,30,17,53,30,23,49,28,15,3,1,3,78,19,51,30,48,9,4,1,4,5,29,41,11,6,13,29,3,8,10,16,28,35,6,8,9,10,32,35,18,27,6,11,38,8,16,13,25,38,35,21,1,43,7,8,9,13,12,6,3,42,19,17,19,45,18.1069958847737,22.3012207729024,54.6875,34.0282839288563,5.8801775147929,5.3507535463265,0.07,0.0500078962992033,0.201091786767818,0.000479490733006792,0.07,0.0500078962992033,0.201091786767818,0.000479490733006792,0.00610894281350755,0.00198944662432561
JE,JEY,Jersey,2021-03-26,2020-12-17,100,7,539785.603990976,7,539785.603990976,31,83,16,2,3093411.45623152,56,8,86,6,16,80,4,8,91,1,23,74,3,22,74,4,16,80,4,15,84,1,12,83,5,16,81,3,10,84,6,13,83,4,20,76,4,11,76,13,5,5,90,31,49,20,16,15,69,2,14,84,23,48,29,39,31,30,27,43,30,30,42,28,7,63,30,17,53,30,23,50,27,15,3,1,3,78,19,52,29,48,10,4,1,4,5,28,42,11,6,13,28,3,8,10,16,29,34,6,8,9,10,33,34,18,27,6,12,37,8,16,14,25,37,35,22,1,42,7,9,9,13,12,6,3,41,19,18,19,44,17.9698216735254,22.3572276939949,61.2244897959184,41.8242888406514,5.66037735849057,5.25912073497632,0.07,0.0500078962992033,0.174495249541927,0.000422942023475686,0.07,0.0500078962992033,0.174495249541927,0.000422942023475686,0.00526047853385373,0.00184691616883525
JE,JEY,Jersey,2021-03-31,2020-12-18,100,7,539785.603990976,7,539785.603990976,31,83,15,2,3107952.76774418,57,8,86,6,16,80,4,8,91,1,23,74,3,22,74,4,16,80,4,15,84,1,12,83,5,16,81,3,10,84,6,13,83,4,20,76,4,11,76,13,5,5,90,30,50,20,15,15,70,2,13,85,23,49,28,40,31,29,28,43,29,30,43,27,7,64,29,17,54,29,23,51,26,15,3,1,3,78,19,53,28,49,10,4,1,4,5,27,43,11,6,13,27,3,8,10,16,30,33,6,8,9,10,34,33,18,27,6,13,36,8,16,14,26,36,36,22,1,41,7,9,9,13,12,7,3,40,20,18,19,43,17.9698216735254,22.3572276939949,61.2244897959184,41.8242888406514,5.48696844993141,5.13758428001454,0.07,0.0500078962992033,0.173678831156357,0.000421171299915888,0.07,0.0500078962992033,0.173678831156357,0.000421171299915888,0.00526047853385373,0.00184691616883525
JE,JEY,Jersey,2021-04-01,2020-12-18,100,7,539785.603990976,7,539785.603990976,31,82,14,2,3181304.65664385,56,8,86,6,17,79,4,8,91,1,23,74,3,22,74,4,16,80,4,15,84,1,12,83,5,16,81,3,10,84,6,13,83,4,20,76,4,11,75,14,5,5,90,29,50,21,14,15,71,2,12,86,23,48,29,40,30,30,28,42,30,29,43,28,7,63,30,17,53,30,23,50,27,15,3,1,3,78,18,53,29,48,10,4,1,4,5,28,43,11,5,13,28,3,8,10,16,29,34,6,8,9,10,33,34,18,27,6,12,37,8,16,14,25,37,36,21,1,42,7,9,9,12,12,7,3,41,20,17,19,44,17.9698216735254,22.3572276939949,61.2244897959184,41.8242888406514,5.55357778568886,5.27750975377046,0.07,0.0500078962992033,0.16967428846014,0.000412456091398378,0.07,0.0500078962992033,0.16967428846014,0.000412456091398378,0.00532463071109584,0.00186937925435858
JE,JEY,Jersey,2021-04-02,2020-12-19,100,7,539785.603990976,7,539785.603990976,31,82,14,2,3574546.35083915,56,8,86,6,18,78,4,8,91,1,23,74,3,22,74,4,17,79,4,15,84,1,12,83,5,16,81,3,10,84,6,13,83,4,21,75,4,11,75,14,5,5,90,29,50,21,14,15,71,2,12,86,24,47,29,39,30,31,28,42,30,29,43,28,8,62,30,17,53,30,23,50,27,15,3,1,3,78,18,53,29,48,10,4,1,4,5,28,43,10,6,13,28,3,8,11,16,28,34,6,8,10,10,32,34,18,26,6,13,37,9,16,14,24,37,36,21,1,42,8,9,9,12,12,7,2,41,19,17,20,44,17.4744897959184,21.169940238992,61.2244897959184,41.8242888406514,5.55357778568886,5.27750975377046,0.07,0.0500078962992033,0.151008142295947,0.000371184275241568,0.07,0.0500078962992033,0.151008142295947,0.000371184275241568,0.00532463071109584,0.00186937925435858
JE,JEY,Jersey,2021-04-03,2020-12-19,100,7,539785.603990976,7,539785.603990976,31,82,14,2,3571350.62875536,56,8,86,6,18,78,4,8,91,1,23,74,3,22,74,4,17,79,4,15,84,1,12,83,5,16,81,3,10,84,6,13,83,4,20,76,4,11,75,14,5,5,90,29,50,21,14,15,71,2,12,86,24,46,30,39,30,31,28,41,31,28,43,29,8,61,31,17,52,31,23,50,27,15,3,1,3,78,17,54,29,48,10,4,1,4,5,28,44,9,6,13,28,3,8,11,15,29,34,6,8,10,9,32,35,17,26,6,14,37,9,16,13,24,38,36,21,1,42,8,9,9,12,12,7,2,41,18,17,21,44,18.5185185185185,22.2696549810402,61.2244897959184,41.8242888406514,5.51797792808829,5.29607882694116,0.07,0.0500078962992033,0.151143267660362,0.000371486852576401,0.07,0.0500078962992033,0.151143267660362,0.000371486852576401,0.00532463071109584,0.00186937925435858
JE,JEY,Jersey,2021-04-05,2020-12-20,100,7,539785.603990976,7,539785.603990976,31,82,14,2,3608856.44444938,56,8,86,6,18,78,4,8,91,1,24,73,3,22,74,4,18,78,4,16,83,1,13,82,5,16,81,3,10,84,6,13,83,4,20,76,4,11,75,14,5,5,90,29,50,21,14,15,71,2,12,86,23,46,31,39,29,32,28,40,32,28,42,30,8,60,32,17,51,32,23,50,27,15,3,1,3,78,17,54,29,47,11,4,1,4,5,28,43,10,6,13,28,3,8,11,15,29,34,7,8,9,9,32,35,18,25,6,14,37,9,17,12,24,38,37,20,1,42,8,9,9,12,12,7,2,41,17,17,22,44,17.6020408163265,21.1160761726579,61.2244897959184,41.8242888406514,5.51797792808829,5.29607882694116,0.07,0.0500078962992033,0.149572478789284,0.000367966080067369,0.07,0.0500078962992033,0.149572478789284,0.000367966080067369,0.00532463071109584,0.00186937925435858
JE,JEY,Jersey,2021-04-20,2020-12-20,100,7,539785.603990976,7,539785.603990976,31,81,14,2,3619920.37419822,55,8,85,7,18,77,5,8,90,2,24,72,4,21,74,5,18,77,5,16,82,2,13,81,6,16,80,4,10,83,7,14,82,4,20,75,5,11,74,15,5,5,90,29,49,22,14,15,71,2,12,86,23,45,32,38,29,33,27,40,33,28,41,31,8,59,33,17,50,33,23,49,28,15,3,1,3,78,17,53,30,47,11,3,1,4,5,29,42,10,6,13,29,3,8,11,15,28,35,7,8,9,9,31,36,18,25,6,13,38,9,17,12,23,39,36,20,1,43,8,9,9,11,12,7,2,42,16,17,22,45,18.2441700960219,22.3152356812914,61.2244897959184,41.8242888406514,5.51797792808829,5.29607882694116,0.07,0.0500078962992033,0.149115325253676,0.00036694001391967,0.07,0.0500078962992033,0.149115325253676,0.00036694001391967,0.00539036689271431,0.00189239547509738
JE,JEY,Jersey,2021-04-22,2020-12-21,100,7,539785.603990976,7,539785.603990976,31,81,14,2,3623577.96401351,55,8,85,7,17,78,5,8,90,2,24,72,4,21,74,5,18,77,5,16,82,2,12,82,6,16,80,4,10,83,7,14,82,4,20,75,5,11,74,15,5,5,90,29,49,22,14,15,71,2,12,86,23,45,32,38,29,33,26,41,33,27,42,31,9,58,33,16,51,33,23,49,28,15,3,1,3,78,18,52,30,48,11,2,1,4,5,29,42,11,6,12,29,3,8,11,14,29,35,7,8,9,9,31,36,17,26,6,13,38,9,16,13,23,39,36,20,1,43,8,9,9,11,11,8,2,42,15,18,22,45,19.5266272189349,23.4312055346791,61.2244897959184,41.8242888406514,5.51797792808829,5.29607882694116,0.07,0.0500078962992033,0.148964810292947,0.00036660204995245,0.07,0.0500078962992033,0.148964810292947,0.00036660204995245,0.00539036689271431,0.00189239547509738
JE,JEY,Jersey,2021-04-23,2020-12-23,100,7,539785.603990976,7,539785.603990976,31,81,14,2,3540536.18493558,55,8,85,7,17,78,5,8,90,2,23,74,3,21,74,5,17,78,5,16,82,2,11,83,6,16,80,4,9,84,7,14,82,4,19,76,5,11,74,15,5,5,90,28,50,22,14,14,72,2,12,86,25,43,32,39,28,33,27,40,33,27,42,31,10,57,33,16,51,33,25,47,28,16,3,1,4,76,17,52,31,48,10,2,1,4,5,30,42,10,6,12,30,3,8,9,13,30,37,7,8,8,8,31,38,16,25,7,13,39,9,16,13,22,40,37,18,1,44,7,9,9,12,11,8,1,43,15,18,21,46,18.9236111111111,22.8871406190591,61.2244897959184,41.8242888406514,5.54733727810651,5.50097616765533,0.07,0.0500078962992033,0.152458716927588,0.000374429565009868,0.07,0.0500078962992033,0.152458716927588,0.000374429565009868,0.00539036689271431,0.00189239547509738
JE,JEY,Jersey,2021-04-25,2020-12-23,100,7,539785.603990976,7,539785.603990976,31,81,14,2,3521566.11713495,55,8,85,7,17,78,5,8,90,2,23,74,3,21,74,5,17,78,5,16,82,2,11,83,6,16,80,4,9,84,7,14,82,4,19,76,5,11,74,15,5,5,90,28,51,21,14,14,72,2,12,86,25,43,32,39,28,33,26,41,33,27,42,31,10,57,33,16,51,33,26,46,28,17,3,1,4,75,17,52,31,48,10,2,1,4,5,30,42,9,6,13,30,3,8,10,13,30,36,7,8,8,8,31,38,17,25,7,13,38,9,16,14,21,40,37,18,1,44,7,9,10,12,11,7,1,43,15,18,21,46,18.9236111111111,22.8871406190591,61.2244897959184,41.8242888406514,5.62130177514793,5.47709521807041,0.07,0.0500078962992033,0.153279985675842,0.000376264119502163,0.07,0.0500078962992033,0.153279985675842,0.000376264119502163,0.00539036689271431,0.00189239547509738
JE,JEY,Jersey,2021-04-26,2020-12-24,100,7,539785.603990976,7,539785.603990976,31,81,14,2,3505974.74841832,56,8,85,7,17,78,5,8,90,2,23,74,3,21,74,5,17,78,5,16,82,2,11,83,6,16,80,4,9,84,7,14,82,4,19,76,5,11,74,15,5,5,90,27,52,21,14,13,73,2,12,86,26,42,32,39,28,33,26,41,33,27,42,31,10,57,33,16,51,33,26,46,28,17,4,1,4,74,17,52,31,47,11,2,1,4,5,30,41,10,6,13,30,4,8,10,13,30,35,8,8,8,8,31,37,18,25,7,13,37,10,16,14,21,39,37,19,1,43,7,9,11,12,11,7,1,42,15,19,21,45,18.9236111111111,22.8871406190591,61.2244897959184,41.8242888406514,5.51797792808829,5.32186959626412,0.07,0.0500078962992033,0.153961634844773,0.000377785238870578,0.07,0.0500078962992033,0.153961634844773,0.000377785238870578,0.00539036689271431,0.00189239547509738
JE,JEY,Jersey,2021-04-27,2020-12-25,100,7,539785.603990976,7,539785.603990976,32,81,15,3,3527744.58084441,57,8,85,7,16,79,5,8,90,2,23,74,3,21,74,5,17,78,5,16,82,2,11,83,6,16,79,5,10,83,7,15,81,4,18,77,5,12,73,15,6,5,89,28,51,21,15,13,72,3,12,85,25,43,32,37,30,33,24,43,33,27,42,31,9,58,33,15,52,33,25,47,28,17,4,1,3,75,16,53,31,48,10,2,1,4,5,30,42,10,6,12,30,4,9,9,14,29,35,9,7,8,8,31,37,18,25,7,13,37,10,16,13,22,39,37,20,1,42,7,9,11,13,11,7,1,41,15,20,21,44,19.9652777777778,22.9530069792192,48.4375,36.8621345595411,5.07544581618656,4.9740531459003,0.07,0.0500078962992033,0.153011532332018,0.000375664671779942,0.07,0.0500078962992033,0.153011532332018,0.000375664671779942,0.0055642496957051,0.00192250765196953
JE,JEY,Jersey,2021-04-28,2020-12-26,100,7,539785.603990976,7,539785.603990976,32,81,15,3,3508230.79914564,57,8,85,7,16,79,5,8,90,2,23,74,3,21,74,5,17,78,5,16,82,2,11,83,6,16,79,5,10,83,7,15,81,4,18,77,5,12,73,15,6,5,89,29,50,21,15,14,71,3,12,85,25,42,33,37,30,33,23,43,34,26,42,32,9,57,34,15,52,33,26,46,28,18,4,1,3,74,16,53,31,49,10,2,0,4,5,30,41,11,6,12,30,4,9,9,14,29,35,9,7,8,9,30,37,19,25,7,12,37,10,17,13,21,39,36,21,1,42,7,9,11,14,11,6,1,41,15,20,21,44,19.9652777777778,22.9530069792192,48.4375,36.8621345595411,5.07544581618656,4.9740531459003,0.07,0.0500078962992033,0.153862626176827,0.000377564385671019,0.07,0.0500078962992033,0.153862626176827,0.000377564385671019,0.0055642496957051,0.00192250765196953
JE,JEY,Jersey,2021-05-01,2020-12-29,100,6,522598.172465433,6,522598.172465433,32,81,16,3,3563319.51111999,55,8,85,7,15,80,5,7,91,2,22,75,3,21,74,5,16,79,5,15,83,2,10,84,6,15,80,5,9,84,7,14,82,4,16,79,5,12,73,15,5,5,90,29,49,22,16,13,71,3,13,84,25,40,35,36,29,35,22,42,36,25,41,34,9,55,36,14,51,35,25,45,30,18,4,0,3,75,16,51,33,47,10,2,0,4,5,32,40,11,6,11,32,4,8,9,14,28,37,9,6,8,9,29,39,18,24,7,12,39,9,16,13,21,41,35,21,1,43,7,8,10,14,11,6,1,43,13,20,21,46,20.4158790170132,24.3998168305766,48.4375,36.8621345595411,5.28846153846154,5.26139722231113,0.06,0.046546565661405,0.146660486334321,0.000367314604645298,0.06,0.046546565661405,0.146660486334321,0.000367314604645298,0.0055642496957051,0.00192250765196953
JE,JEY,Jersey,2021-05-02,2020-12-30,100,6,522598.172465433,6,522598.172465433,32,82,16,3,3591253.91414792,54,8,85,7,15,80,5,7,91,2,22,75,3,21,74,5,16,79,5,15,83,2,10,84,6,15,80,5,9,84,7,14,82,4,16,79,5,12,74,14,5,5,90,29,49,22,16,13,71,3,13,84,25,39,36,36,28,36,21,42,37,25,40,35,9,54,37,14,50,36,25,44,31,18,4,0,3,75,16,50,34,47,9,2,0,4,5,33,39,11,6,11,33,4,8,9,13,28,38,9,6,8,8,29,40,18,23,7,12,40,9,15,13,21,42,34,21,1,44,7,8,10,13,11,6,1,44,12,20,21,47,20.4158790170132,24.3998168305766,48.4375,36.8621345595411,5.45943867743176,5.39573821160418,0.06,0.046546565661405,0.145519694501865,0.000364700997088373,0.06,0.046546565661405,0.145519694501865,0.000364700997088373,0.00549639299209894,0.00189912722817688
JE,JEY,Jersey,2021-05-03,2020-12-30,100,6,522598.172465433,6,522598.172465433,32,82,16,3,3654699.79398365,54,9,84,7,15,80,5,7,91,2,22,75,3,20,75,5,17,79,4,15,83,2,10,84,6,15,80,5,9,85,6,14,83,3,17,78,5,12,74,14,5,5,90,30,48,22,16,14,70,3,13,84,26,39,35,36,29,35,21,43,36,25,41,34,9,55,36,14,51,35,25,45,30,18,4,0,3,75,16,50,34,47,9,2,0,4,5,33,39,11,6,11,33,4,8,9,13,28,38,9,6,8,8,29,40,18,23,7,12,40,9,15,13,21,42,34,21,1,44,7,8,10,13,11,6,1,44,12,20,21,47,18.9236111111111,23.084175894562,48.4375,36.8621345595411,5.45943867743176,5.39573821160418,0.06,0.046546565661405,0.142993461002113,0.000358899119956559,0.06,0.046546565661405,0.142993461002113,0.000358899119956559,0.00549639299209894,0.00189912722817688
JE,JEY,Jersey,2021-05-06,2021-01-02,100,6,522598.172465433,6,522598.172465433,32,82,16,3,3662315.90547746,53,9,84,7,15,80,5,7,91,2,22,75,3,20,75,5,17,79,4,15,83,2,10,84,6,15,80,5,9,85,6,14,83,3,17,78,5,12,74,14,5,5,90,30,48,22,16,14,70,3,13,84,26,39,35,35,30,35,21,43,36,24,41,35,9,55,36,14,51,35,24,46,30,17,4,0,3,76,17,49,34,46,9,2,0,4,6,33,39,11,6,11,33,4,7,9,13,29,38,9,5,8,8,30,40,18,22,8,12,40,9,14,13,22,42,33,21,1,45,7,8,10,13,10,6,1,45,12,20,20,48,18.9236111111111,23.084175894562,48.4375,36.8621345595411,5.68,5.50116870699828,0.06,0.046546565661405,0.14269609338829,0.000358214888592499,0.06,0.046546565661405,0.14269609338829,0.000358214888592499,0.00549639299209894,0.00189912722817688
JE,JEY,Jersey,2021-05-08,2021-01-03,100,6,522598.172465433,6,522598.172465433,32,82,16,3,3667361.85127796,53,9,84,7,15,80,5,7,91,2,22,75,3,20,75,5,17,79,4,15,83,2,10,84,6,15,80,5,9,85,6,14,83,3,17,78,5,12,74,14,5,5,90,31,47,22,16,15,69,3,13,84,26,39,35,35,30,35,21,43,36,23,42,35,9,55,36,14,51,35,23,47,30,16,4,0,3,77,16,50,34,46,9,2,0,4,6,33,40,11,5,11,33,4,7,9,13,29,38,9,5,8,8,30,40,18,21,8,13,40,9,14,12,23,42,33,21,1,45,8,8,10,13,9,6,1,45,13,20,19,48,18.9236111111111,23.084175894562,48.4375,36.8621345595411,5.48,5.52264355510427,0.06,0.046546565661405,0.142499756952896,0.000357762978230706,0.06,0.046546565661405,0.142499756952896,0.000357762978230706,0.00549639299209894,0.00189912722817688
JE,JEY,Jersey,2021-05-10,2021-01-05,100,5,517759.049630968,5,517759.049630968,32,82,15,2,3677276.12475754,53,8,85,7,14,81,5,7,91,2,21,76,3,19,76,5,16,80,4,14,84,2,9,85,6,16,79,5,8,86,6,13,84,3,16,79,5,12,74,14,5,5,90,30,47,23,15,15,70,2,13,85,25,39,36,34,30,36,20,43,37,22,42,36,8,55,37,13,51,36,22,47,31,16,4,0,2,78,15,50,35,46,9,2,0,4,5,34,40,11,5,10,34,4,7,9,13,29,38,9,5,8,8,30,40,18,21,8,13,40,9,14,12,23,42,33,21,1,45,8,8,10,13,9,6,1,45,13,20,19,48,18.9236111111111,23.084175894562,48.4375,36.8621345595411,5.48,5.52264355510427,0.05,0.042716424707947,0.140799611469238,0.000355494536503811,0.05,0.042716424707947,0.140799611469238,0.000355494536503811,0.00549639299209894,0.00189912722817688
JE,JEY,Jersey,2021-05-11,2021-01-05,100,5,517759.049630968,5,517759.049630968,32,81,15,2,3693689.71613935,53,8,85,7,14,81,5,8,90,2,22,75,3,20,75,5,17,79,4,14,84,2,9,85,6,16,79,5,9,85,6,13,84,3,17,78,5,12,73,15,5,5,90,29,47,24,15,14,71,2,13,85,25,38,37,33,30,37,20,42,38,22,41,37,8,54,38,13,50,37,22,46,32,16,4,0,2,78,15,49,36,45,9,2,0,4,5,35,39,11,5,10,35,4,7,9,13,29,38,9,5,8,8,30,40,18,21,8,13,40,9,14,12,23,42,33,21,1,45,8,8,10,13,9,6,1,45,13,20,19,48,18.9236111111111,23.084175894562,48.4375,36.8621345595411,5.48,5.52264355510427,0.05,0.042716424707947,0.140173942431778,0.000354043667774869,0.05,0.042716424707947,0.140173942431778,0.000354043667774869,0.0055642496957051,0.00192250765196953
JE,JEY,Jersey,2021-05-12,2021-01-05,100,5,517759.049630968,5,517759.049630968,32,82,15,2,3686993.34364279,54,8,85,7,13,82,5,8,90,2,22,75,3,20,75,5,17,79,4,14,84,2,9,85,6,16,79,5,8,86,6,12,85,3,16,79,5,12,74,14,5,5,90,29,48,23,15,14,71,2,13,85,25,39,36,33,31,36,20,43,37,22,42,36,8,55,37,13,51,36,22,47,31,16,4,0,2,78,15,50,35,46,9,2,0,4,5,34,40,11,5,10,34,4,7,9,14,29,37,9,5,8,9,30,39,18,22,8,13,39,9,14,13,23,41,34,21,1,44,8,8,10,13,10,6,1,44,13,21,19,47,18.9236111111111,23.084175894562,48.4375,36.8621345595411,5.38254517493272,5.36041476780259,0.05,0.042716424707947,0.140428528444105,0.000354634173681721,0.05,0.042716424707947,0.140428528444105,0.000354634173681721,0.00549639299209894,0.00189912722817688
JE,JEY,Jersey,2021-05-13,2021-01-08,100,5,517759.049630968,5,517759.049630968,33,81,15,2,3670970.49801721,55,8,86,6,12,83,5,8,90,2,22,75,3,20,76,4,16,80,4,13,85,2,9,86,5,15,80,5,9,86,5,11,86,3,15,80,5,13,72,15,5,6,89,30,47,23,15,15,70,2,13,85,25,38,37,33,31,36,20,42,38,22,41,37,8,54,38,13,51,36,22,47,31,16,4,0,2,78,15,51,34,47,9,2,0,4,5,33,41,11,5,10,33,4,7,10,14,29,36,9,5,8,10,30,38,19,22,8,13,38,9,14,13,24,40,34,22,1,43,8,8,10,13,11,6,1,43,14,21,19,46,19.4444444444444,22.9756049300157,39.5061728395062,32.4470656813615,5.21449704142012,5.22629425603329,0.05,0.042716424707947,0.141041462989317,0.000356055046983119,0.05,0.042716424707947,0.141041462989317,0.000356055046983119,0.00573813249869588,0.00195214505545234
JE,JEY,Jersey,2021-05-16,2021-01-08,100,5,517759.049630968,5,517759.049630968,33,80,15,2,3672027.94236177,54,8,85,7,12,82,6,8,89,3,22,74,4,20,75,5,17,79,4,13,84,3,10,85,5,15,79,6,9,85,6,11,85,4,15,79,6,14,71,15,5,6,89,30,46,24,15,15,70,2,13,85,25,37,38,32,31,37,19,42,39,22,40,38,8,53,39,12,51,37,21,47,32,15,4,0,2,79,15,50,35,46,9,2,0,4,5,34,40,11,5,10,34,4,7,10,14,28,37,9,5,8,10,29,39,19,22,8,13,38,9,14,13,24,40,33,22,1,44,8,8,10,13,11,6,0,44,14,21,18,47,19.4444444444444,22.9756049300157,39.5061728395062,32.4470656813615,5.3440984236832,5.37810549036748,0.05,0.042716424707947,0.141000846877531,0.000355960928358317,0.05,0.042716424707947,0.141000846877531,0.000355960928358317,0.00580985915492958,0.00197647557271262
JE,JEY,Jersey,2021-05-18,2021-01-09,100,5,517759.049630968,5,517759.049630968,33,80,16,2,3668784.36058878,54,8,85,7,12,82,6,8,89,3,23,73,4,20,75,5,18,78,4,13,84,3,10,85,5,16,78,6,9,84,7,11,85,4,16,78,6,14,71,15,5,6,89,32,44,24,16,16,68,2,14,84,25,37,38,33,30,37,20,41,39,23,39,38,8,53,39,12,51,37,22,46,32,15,5,0,2,78,15,50,35,45,9,3,0,4,5,34,38,12,5,11,34,4,7,10,15,27,37,9,5,8,11,28,39,18,23,8,13,38,9,13,13,25,40,32,23,1,44,9,8,10,12,12,5,0,44,13,20,19,48,18.24,21.6973116614325,39.5061728395062,32.4470656813615,5.48,5.5374052716825,0.05,0.042716424707947,0.141125506092126,0.00035624978177995,0.05,0.042716424707947,0.141125506092126,0.00035624978177995,0.00580985915492958,0.00197647557271262
JE,JEY,Jersey,2021-05-19,2021-01-10,100,5,517759.049630968,5,517759.049630968,33,80,16,2,3669939.93910857,53,8,85,7,12,82,6,8,89,3,23,73,4,20,75,5,18,78,4,13,84,3,10,85,5,16,78,6,9,84,7,11,85,4,16,78,6,14,71,15,5,6,89,32,44,24,16,16,68,2,14,84,25,37,38,33,30,37,20,41,39,23,39,38,8,53,39,12,51,37,22,46,32,15,5,0,2,78,15,50,35,45,9,3,0,4,5,34,38,12,5,11,34,4,7,10,16,26,37,9,5,8,12,27,39,18,23,8,12,39,9,13,13,24,41,31,23,1,45,9,8,10,12,11,5,0,45,13,19,19,49,18.24,21.6973116614325,39.5061728395062,32.4470656813615,5.53935860058309,5.69664429402865,0.05,0.042716424707947,0.14108106896069,0.000356146819976031,0.05,0.042716424707947,0.14108106896069,0.000356146819976031,0.00580985915492958,0.00197647557271262
JE,JEY,Jersey,2021-06-01,2021-01-10,100,5,517759.049630968,5,517759.049630968,33,80,16,2,3716846.036202,53,8,85,7,12,82,6,8,89,3,22,74,4,20,75,5,18,78,4,13,84,3,10,85,5,16,78,6,9,84,7,11,85,4,16,78,6,14,71,15,5,6,89,32,44,24,16,16,68,2,14,84,24,38,38,33,30,37,20,41,39,23,39,38,8,53,39,12,51,37,22,46,32,15,5,0,2,78,16,49,35,44,10,3,0,4,5,34,37,12,6,11,34,3,7,10,17,26,37,8,5,8,13,27,39,17,23,9,12,39,8,13,14,24,41,31,23,1,45,9,8,10,13,10,5,0,45,13,19,19,49,19.2708333333333,23.0459954132897,39.5061728395062,32.4470656813615,5.41441066222407,5.70503108097604,0.05,0.042716424707947,0.139300644844582,0.000352016570428512,0.05,0.042716424707947,0.139300644844582,0.000352016570428512,0.00580985915492958,0.00197647557271262
