ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
GP,GLP,Guadeloupe,2021-02-12,2021-01-10,100,2,61864.1442907581,1,55527.5832462616,1,93,28,0,1506168.85939679,65,2,97,1,10,89,1,6,91,3,10,88,2,11,86,3,10,88,2,6,91,3,4,94,2,3,94,3,2,97,1,4,93,3,8,90,2,3,92,5,0,3,97,71,23,6,28,42,30,0,28,72,23,61,16,69,17,14,42,43,15,42,43,15,11,74,15,15,70,15,44,41,15,29,7,4,4,56,10,72,18,46,26,8,3,0,1,16,38,17,15,14,16,0,1,7,17,54,21,1,1,8,14,56,20,27,28,14,10,21,4,13,13,49,21,26,44,0,0,30,4,13,15,12,11,16,0,29,12,27,24,37,18.72,24.1583663906868,100,0,5.39644970414201,9.60816296855986,0.02,0.0274394957835608,0.0410738436827954,0.000316946904374514,0.01,0.0195013954179879,0.0368667715441282,0.00030093451153935,0.000151446312282296,0.000296806839960864
GP,GLP,Guadeloupe,2021-02-13,2021-01-11,100,2,61864.1442907581,1,55527.5832462616,1,93,27,0,1491721.31490463,66,2,97,1,10,89,1,6,91,3,10,88,2,11,86,3,10,88,2,6,91,3,3,95,2,3,94,3,2,97,1,4,93,3,8,90,2,3,92,5,0,3,97,71,23,6,27,43,30,0,27,73,22,62,16,70,16,14,42,43,15,41,44,15,11,74,15,15,70,15,43,43,14,28,7,4,4,57,10,73,17,47,27,7,3,0,1,15,39,17,16,13,15,0,1,8,17,54,20,1,1,9,14,56,19,27,29,14,10,20,4,12,14,50,20,27,44,0,0,29,4,13,15,11,12,17,0,28,12,28,24,36,19.9652777777778,25.5961283288456,100,0,5.16528925619835,9.42275928310815,0.02,0.0274394957835608,0.0414716500144086,0.000319950197015625,0.01,0.0195013954179879,0.0372238317515841,0.000303792779515388,0.000151446312282296,0.000296806839960864
GP,GLP,Guadeloupe,2021-02-14,2021-01-11,100,2,61864.1442907581,1,55527.5832462616,1,92,26,0,1501328.59319359,64,2,97,1,9,90,1,5,92,3,10,88,2,11,86,3,10,88,2,5,92,3,3,95,2,3,94,3,2,97,1,4,93,3,8,90,2,3,91,6,0,3,97,69,25,6,26,42,32,0,26,74,22,61,17,71,14,15,41,43,16,42,41,17,11,72,17,15,68,17,43,43,14,28,7,4,4,57,10,73,17,48,27,6,3,0,1,15,40,15,16,13,16,0,1,8,18,52,21,1,1,9,15,54,20,27,28,14,10,21,5,11,14,49,21,26,43,0,0,31,4,13,15,9,11,18,0,30,12,27,23,38,21.5500945179584,27.0722449364771,100,0,5.419921875,9.87807283885235,0.02,0.0274394957835608,0.0412062652847782,0.00031794678207911,0.01,0.0195013954179879,0.0369856295936818,0.000301886091703356,0.000153092467850582,0.000300032754276781
GP,GLP,Guadeloupe,2021-02-15,2021-01-12,100,2,61864.1442907581,1,55527.5832462616,0,93,27,0,1483440.83036626,66,2,97,1,9,90,1,5,93,2,10,88,2,13,85,2,9,89,2,5,92,3,2,96,2,3,95,2,2,97,1,4,94,2,9,90,1,2,93,5,0,2,98,71,24,5,27,43,30,0,27,73,22,62,16,71,15,14,42,43,15,43,41,16,11,73,16,14,70,16,44,43,13,28,7,5,4,56,10,75,15,49,27,7,3,0,1,13,42,14,17,13,14,0,2,9,18,52,19,1,2,9,16,54,18,26,30,15,10,19,5,11,14,51,19,26,45,0,0,29,4,13,15,9,13,18,0,28,12,28,24,36,32.64,53.2501017213426,0,0,5.16528925619835,9.44522160211382,0.02,0.0274394957835608,0.0417031424674241,0.000321697287987803,0.01,0.0195013954179879,0.0374316131183688,0.000305455567726282,0,0
GP,GLP,Guadeloupe,2021-02-16,2021-01-13,100,2,61864.1442907581,1,55527.5832462616,0,93,26,0,1491515.46189867,65,2,97,1,9,90,1,5,93,2,10,88,2,13,85,2,8,90,2,5,92,3,2,96,2,3,95,2,2,97,1,4,94,2,9,90,1,2,93,5,0,2,98,70,25,5,26,43,31,0,26,74,20,64,16,71,15,14,41,44,15,42,42,16,11,73,16,13,71,16,43,44,13,28,6,5,4,57,9,76,15,50,26,7,3,0,1,13,43,15,15,13,14,0,2,9,18,52,19,1,2,9,16,54,18,26,30,15,10,19,5,11,14,51,19,26,44,0,0,30,4,12,15,9,12,19,0,29,12,29,22,37,35.2430555555556,56.3050477646918,0,0,5.23076923076923,9.6759630195154,0.02,0.0274394957835608,0.0414773737658784,0.000319993399855939,0.01,0.0195013954179879,0.0372289692361459,0.000303833897131682,0,0
GP,GLP,Guadeloupe,2021-02-17,2021-01-13,100,2,61864.1442907581,1,55527.5832462616,0,92,25,0,1511144.62272868,65,2,97,1,8,91,1,5,93,2,8,90,2,12,86,2,8,90,2,4,93,3,1,97,2,3,95,2,2,97,1,4,94,2,9,90,1,2,92,6,0,2,98,69,25,6,25,43,32,0,25,75,20,64,16,70,16,14,41,44,15,42,42,16,11,73,16,13,71,16,44,43,13,29,6,5,4,56,9,76,15,49,27,7,3,0,1,13,43,15,15,13,14,0,2,9,18,52,19,2,2,9,16,53,18,26,30,15,10,19,6,11,14,50,19,26,44,0,0,30,4,12,15,9,12,19,0,29,13,28,22,37,40.495867768595,63.7739559345914,0,0,5.23076923076923,9.6759630195154,0.02,0.0274394957835608,0.0409385993638714,0.000315925565928159,0.01,0.0195013954179879,0.0367453799001681,0.000299962522593291,0,0
GP,GLP,Guadeloupe,2021-02-18,2021-01-13,100,2,61864.1442907581,1,55527.5832462616,0,92,26,0,1521266.11957852,65,2,97,1,8,91,1,5,93,2,9,89,2,12,86,2,8,90,2,4,93,3,1,97,2,3,95,2,2,97,1,5,93,2,9,90,1,2,92,6,0,2,98,70,24,6,26,43,31,0,26,74,20,64,16,71,15,14,42,43,15,43,41,16,12,72,16,13,71,16,44,43,13,29,6,5,4,56,9,76,15,48,28,7,3,0,1,13,42,16,15,13,14,0,2,9,18,52,19,2,2,9,16,53,18,26,29,16,10,19,6,11,15,49,19,27,43,0,0,30,4,12,15,9,12,18,1,29,13,28,22,37,40.8317580340265,60.4408836234976,0,0,5.23076923076923,9.6759630195154,0.02,0.0274394957835608,0.0406662210474378,0.0003138681671146,0.01,0.0195013954179879,0.0365009004878423,0.000298004581124978,0,0
GP,GLP,Guadeloupe,2021-02-19,2021-01-13,100,2,61864.1442907581,1,55527.5832462616,0,92,26,0,1496714.83235623,65,2,97,1,8,91,1,5,93,2,9,89,2,12,86,2,8,90,2,4,93,3,1,97,2,3,95,2,2,97,1,5,93,2,9,90,1,2,92,6,0,2,98,71,23,6,26,44,30,0,26,74,22,62,16,72,14,14,42,43,15,44,40,16,12,72,16,13,71,16,45,42,13,29,7,5,4,55,9,76,15,50,28,6,3,0,0,13,41,16,16,13,14,0,2,9,18,52,19,2,2,9,16,53,18,26,29,17,9,19,6,11,16,48,19,26,43,0,0,31,4,12,14,9,13,17,1,30,12,28,23,37,40.8317580340265,60.4408836234976,0,0,5.18343195266272,9.67890263004978,0.02,0.0274394957835608,0.0413332873793784,0.000318905755616157,0.01,0.0195013954179879,0.0370996411913995,0.0003027987574723,0,0
GP,GLP,Guadeloupe,2021-02-20,2021-01-14,100,2,61864.1442907581,1,55527.5832462616,0,92,26,0,1499490.56353013,65,2,97,1,8,91,1,5,93,2,9,89,2,13,85,2,8,90,2,4,93,3,1,97,2,3,95,2,2,97,1,5,93,2,9,90,1,2,92,6,0,2,98,72,22,6,26,45,29,0,26,74,21,63,16,74,12,14,43,42,15,43,41,16,12,72,16,13,71,16,44,43,13,30,5,5,4,56,9,76,15,51,28,6,2,0,0,13,42,15,17,12,14,0,2,10,21,49,18,2,3,9,17,52,17,27,30,16,8,19,6,11,16,49,18,25,44,0,0,31,3,13,14,9,14,16,1,30,13,27,23,37,37.6736111111111,57.0971390089843,0,0,5.06508875739645,9.70238745142782,0.02,0.0274394957835608,0.0412567746642675,0.000318328126403624,0.01,0.0195013954179879,0.0370309654470499,0.000302249019696078,0,0
GP,GLP,Guadeloupe,2021-02-21,2021-01-14,100,2,61864.1442907581,1,55527.5832462616,0,92,26,0,1515929.91437329,66,3,96,1,7,92,1,5,93,2,10,88,2,12,86,2,7,91,2,4,93,3,1,97,2,3,95,2,2,97,1,4,94,2,10,89,1,2,92,6,0,2,98,74,20,6,26,47,27,0,26,74,20,65,15,75,12,13,45,41,14,45,40,15,13,72,15,13,72,15,45,43,12,29,5,7,4,55,9,77,14,50,30,6,2,0,0,12,41,15,18,13,13,0,2,10,20,50,18,2,3,9,16,53,17,26,31,16,8,19,6,10,16,50,18,26,44,0,0,30,3,13,14,9,15,16,1,29,13,27,24,36,37.6736111111111,57.0971390089843,0,0,4.95867768595041,9.48465654588613,0.02,0.0274394957835608,0.0408093696840422,0.000314949509877757,0.01,0.0195013954179879,0.0366293868336371,0.000299033642537989,0,0
GP,GLP,Guadeloupe,2021-02-22,2021-01-16,100,2,61864.1442907581,1,55527.5832462616,0,92,26,0,1555688.44506434,64,3,96,1,7,92,1,5,93,2,11,87,2,13,85,2,7,91,2,4,93,3,1,97,2,4,94,2,2,97,1,4,94,2,11,88,1,2,92,6,0,2,98,73,21,6,26,47,27,0,26,74,21,64,15,77,10,13,46,40,14,47,38,15,14,71,15,13,72,15,44,43,13,27,5,7,5,56,8,77,15,50,28,6,3,0,0,13,42,13,17,14,14,0,2,9,20,51,18,2,3,8,16,53,18,24,31,17,8,20,6,9,16,50,19,24,44,0,0,32,3,13,13,9,15,15,1,31,11,27,24,38,47.7272727272727,64.5992398306524,0,0,3.90625,2.31254021844048,0.02,0.0274394957835608,0.0397664098406282,0.00030706719168319,0.01,0.0195013954179879,0.0356932542775075,0.00029153281987474,0,0
GP,GLP,Guadeloupe,2021-02-23,2021-01-16,100,2,61864.1442907581,1,55527.5832462616,0,93,26,0,1558725.91777601,65,3,97,0,7,93,0,5,94,1,11,88,1,13,86,1,7,92,1,4,94,2,1,98,1,4,95,1,2,98,0,4,95,1,11,89,0,1,93,6,0,1,99,74,20,6,26,48,26,0,26,74,22,64,14,78,10,12,47,40,13,48,38,14,14,71,15,13,73,14,44,43,13,27,5,7,5,56,8,77,15,49,29,6,3,0,0,13,41,13,17,15,14,0,2,8,21,51,18,2,3,8,16,53,18,24,31,17,8,20,6,9,16,50,19,23,45,0,0,32,3,13,14,9,14,15,1,31,11,28,24,37,47.7272727272727,64.5992398306524,0,0,3.9306640625,2.32910749316551,0.02,0.0274394957835608,0.0396889174583211,0.000306481179105678,0.01,0.0195013954179879,0.0356236992103706,0.000290975206347815,0,0
GP,GLP,Guadeloupe,2021-02-24,2021-01-19,100,2,61864.1442907581,1,55527.5832462616,0,93,25,0,1580975.61543672,65,3,97,0,6,94,0,4,95,1,12,87,1,13,86,1,6,93,1,4,94,2,2,97,1,5,94,1,2,98,0,4,95,1,12,88,0,1,93,6,0,1,99,73,21,6,25,48,27,0,25,75,23,63,14,79,9,12,47,40,13,49,37,14,14,71,15,14,72,14,45,42,13,28,5,7,5,55,10,75,15,52,27,5,3,0,0,13,39,14,18,15,14,0,2,9,21,50,18,2,3,9,18,50,18,23,31,19,7,20,6,10,17,48,19,21,47,0,0,32,4,12,12,10,15,14,2,31,11,29,23,37,50.6198347107438,63.9955148736091,0,0,3.8818359375,2.27864583333333,0.02,0.0274394957835608,0.0391303595619778,0.000302255811875255,0.01,0.0195013954179879,0.0351223527447784,0.000286954756662544,0,0
GP,GLP,Guadeloupe,2021-02-25,2021-01-19,100,2,61864.1442907581,1,55527.5832462616,0,93,25,0,1534297.77604105,66,3,97,0,6,94,0,3,96,1,12,87,1,14,85,1,6,93,1,4,94,2,2,97,1,5,94,1,2,98,0,4,95,1,12,88,0,1,93,6,0,1,99,73,21,6,25,48,27,0,25,75,23,64,13,80,9,11,47,41,12,49,38,13,14,72,14,14,73,13,45,43,12,28,5,7,5,55,10,76,14,53,27,5,3,0,0,12,40,14,18,15,13,0,2,9,21,51,17,2,3,9,19,50,17,23,31,20,7,19,6,10,17,49,18,21,48,0,0,31,4,12,12,10,15,15,2,30,11,30,23,36,50.2066115702479,64.0597737262079,0,0,3.76331360946746,2.27591533752414,0.02,0.0274394957835608,0.0403208198935061,0.000311258325750482,0.01,0.0195013954179879,0.0361908777509536,0.000295520993183323,0,0
GP,GLP,Guadeloupe,2021-02-26,2021-01-19,100,1,55527.5832462616,1,55527.5832462616,0,93,26,0,1526042.94686424,66,2,98,0,5,95,0,3,96,1,13,86,1,15,84,1,6,93,1,3,95,2,2,97,1,4,95,1,2,98,0,4,95,1,11,89,0,1,93,6,0,1,99,74,20,6,26,48,26,0,26,74,24,63,13,79,10,11,48,40,12,50,37,13,13,73,14,14,73,13,47,41,12,29,6,7,5,53,11,75,14,55,26,4,3,0,0,12,39,15,18,15,13,0,2,9,21,51,17,2,3,10,19,49,17,22,31,21,7,19,6,9,18,49,18,22,47,0,0,31,3,12,13,9,16,15,2,30,10,31,23,36,51.6068052930057,62.2831946502535,0,0,3.7396449704142,2.25860011183472,0.01,0.0195013954179879,0.0363866451860751,0.000297089379105097,0.01,0.0195013954179879,0.0363866451860751,0.000297089379105097,0,0
GP,GLP,Guadeloupe,2021-02-27,2021-01-21,100,1,55527.5832462616,1,55527.5832462616,0,94,26,0,1520275.77812923,65,2,98,0,5,95,0,3,96,1,13,86,1,16,83,1,6,93,1,3,95,2,2,97,1,4,95,1,2,98,0,4,95,1,12,88,0,0,94,6,0,0,100,74,20,6,26,48,26,0,26,74,25,63,12,79,10,11,48,41,11,49,39,12,12,75,13,15,72,13,45,43,12,27,7,7,4,55,12,74,14,57,25,3,3,0,0,12,38,17,18,14,13,0,2,9,19,52,18,2,3,12,17,48,18,22,29,23,6,20,4,8,19,50,19,20,48,0,0,32,3,11,13,9,17,14,2,31,11,32,21,36,47.2,55.8450236517693,0,0,3.69230769230769,2.2393733273861,0.01,0.0195013954179879,0.0365246779861156,0.000298195028398102,0.01,0.0195013954179879,0.0365246779861156,0.000298195028398102,0,0
GP,GLP,Guadeloupe,2021-02-28,2021-01-21,100,1,55527.5832462616,1,55527.5832462616,0,94,26,0,1497959.11271883,65,2,98,0,5,95,0,3,96,1,13,86,1,16,83,1,7,92,1,4,94,2,2,97,1,4,95,1,2,98,0,4,95,1,12,88,0,0,94,6,0,0,100,74,20,6,26,48,26,0,26,74,25,63,12,79,10,11,49,40,11,49,39,12,12,75,13,14,73,13,45,43,12,27,7,7,4,55,12,74,14,57,25,3,3,0,0,12,37,17,19,14,13,0,2,9,19,51,19,2,3,12,17,47,19,22,28,23,6,21,4,8,18,50,20,20,47,0,0,33,3,11,13,9,16,14,2,32,11,32,21,36,48.0769230769231,54.3737884990521,0,0,3.69230769230769,2.2393733273861,0.01,0.0195013954179879,0.0370688243589491,0.000302552078906709,0.01,0.0195013954179879,0.0370688243589491,0.000302552078906709,0,0
