ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SS,SSD,South Sudan,2021-01-29,2021-01-08,100,5,205023.923530135,1,110134.114545137,56,79,4,1,5822796.16298029,52,16,76,8,10,84,6,3,88,9,25,70,5,22,70,8,18,71,11,14,79,7,11,79,10,10,80,10,9,84,7,14,79,7,25,69,6,19,64,17,11,7,82,22,56,22,4,17,79,1,3,0,96,29,34,37,42,19,39,33,30,37,29,32,39,27,38,35,29,35,36,37,32,31,17,9,3,8,63,17,48,35,22,12,4,10,13,6,33,23,12,18,14,33,5,7,11,11,26,40,8,6,9,12,24,41,24,22,6,7,41,15,6,13,25,41,35,14,2,49,9,22,12,7,2,0,0,48,29,9,13,49,9.71074380165289,11.6131552504537,24.8888888888889,24.6198612128007,11.7034568929613,28.6859207181191,0.05,0.042716424707947,0.0352105616943316,0.000149704565223467,0.01,0.0195013954179879,0.0189143001854228,0.000110644774725572,0.00998395435906579,0.00260182319609127
SS,SSD,South Sudan,2021-01-30,2021-01-08,100,5,205023.923530135,1,110134.114545137,51,79,4,1,5869198.66390535,51,17,75,8,10,84,6,3,88,9,25,70,5,22,70,8,18,71,11,14,79,7,11,79,10,10,80,10,9,84,7,14,79,7,26,68,6,18,65,17,10,7,83,22,56,22,4,17,79,1,3,0,96,30,33,37,42,19,39,32,31,37,30,31,39,27,38,35,28,36,36,38,31,31,18,9,3,8,62,17,47,36,22,11,4,10,13,6,34,22,12,18,14,34,5,7,11,10,26,41,8,6,9,11,24,42,23,22,6,7,42,15,6,12,25,42,35,13,2,50,9,21,12,7,2,0,0,49,28,9,13,50,9.53086419753086,11.2278935786612,26.0204081632653,27.2506740741802,11.9791666666667,29.5925717270135,0.05,0.042716424707947,0.034932183296333,0.00014854241063857,0.01,0.0195013954179879,0.0187647617420832,0.000109778370847974,0.00909252986272063,0.00248407263322368
SS,SSD,South Sudan,2021-01-31,2021-01-09,100,5,205023.923530135,1,110134.114545137,51,78,3,0,5890018.38393555,50,17,75,8,10,84,6,3,88,9,25,70,5,21,71,8,18,71,11,14,79,7,11,79,10,11,79,10,10,83,7,15,78,7,26,68,6,19,64,17,10,8,82,20,58,22,3,16,81,0,3,0,97,29,34,37,41,20,39,31,32,37,29,32,39,28,37,35,27,37,36,36,33,31,17,9,2,8,64,17,46,37,23,10,4,10,12,6,35,23,11,18,13,35,5,7,10,10,26,42,8,6,9,11,23,43,23,21,6,7,43,15,6,12,24,43,34,13,2,51,8,21,12,7,2,0,0,50,27,9,13,51,9.76239669421488,11.5739475599945,26.0204081632653,27.2506740741802,12.4490719782707,30.5117992036823,0.05,0.042716424707947,0.0348087068945858,0.000148026819717264,0.01,0.0195013954179879,0.0186984330720456,0.000109394029342975,0.00920910075839653,0.00251577172682794
SS,SSD,South Sudan,2021-02-01,2021-01-09,100,5,205023.923530135,1,110134.114545137,51,78,2,0,6067899.09693683,50,17,75,8,10,84,6,3,88,9,25,70,5,21,71,8,18,71,11,14,79,7,11,79,10,11,79,10,9,84,7,15,78,7,27,67,6,19,64,17,10,8,82,19,59,22,2,16,82,0,2,0,98,29,34,37,42,19,39,31,32,37,30,31,39,29,36,35,28,36,36,37,32,31,18,9,2,8,63,17,46,37,22,10,4,10,13,6,35,23,12,17,13,35,5,7,10,10,27,41,8,6,9,11,24,42,23,21,6,7,43,16,6,12,23,43,35,12,2,51,9,21,12,6,2,0,0,50,27,9,14,50,9.76239669421488,11.5739475599945,26.0204081632653,27.2506740741802,12.0659722222222,29.5690278983771,0.05,0.042716424707947,0.033788288212247,0.000143763341846823,0.01,0.0195013954179879,0.0181502877331521,0.000106216792249862,0.00920910075839653,0.00251577172682794
SS,SSD,South Sudan,2021-02-02,2021-01-09,100,6,323196.333342667,1,110134.114545137,53,77,2,0,6296568.15395278,48,17,75,8,12,82,6,3,88,9,23,72,5,20,72,8,18,71,11,14,79,7,11,79,10,10,80,10,9,84,7,17,76,7,28,66,6,20,62,18,10,9,81,19,58,23,2,16,82,0,2,0,98,29,34,37,41,20,39,31,32,37,29,32,39,29,35,36,28,36,36,35,32,33,17,9,1,8,65,16,45,39,22,10,4,10,11,6,37,23,11,16,13,37,5,7,10,8,27,43,8,6,7,11,24,44,23,20,6,6,45,15,6,12,22,45,33,12,2,53,9,19,12,6,2,0,0,52,25,9,14,52,9.60743801652893,11.5353166311883,23.5555555555556,24.6713852200733,12.2873345935728,31.4837098311335,0.06,0.046546565661405,0.0513289661035074,0.000172359495883344,0.01,0.0195013954179879,0.0174911335591593,0.000102393727670147,0.00969453082129139,0.00259729656228754
SS,SSD,South Sudan,2021-02-03,2021-01-09,100,6,323196.333342667,1,110134.114545137,53,77,2,0,6298559.43212997,47,18,74,8,12,82,6,3,88,9,24,71,5,20,72,8,19,70,11,14,79,7,10,80,10,10,80,10,9,84,7,17,76,7,28,66,6,19,62,19,9,9,82,18,58,24,2,15,83,0,2,0,98,28,34,38,40,20,40,31,31,38,28,32,40,29,34,37,28,35,37,35,32,33,17,9,1,8,65,15,45,40,22,9,4,10,11,6,38,23,10,16,13,38,5,7,10,8,26,44,8,6,6,11,24,45,22,20,6,6,46,14,6,12,22,46,32,12,2,54,8,19,12,6,2,0,0,53,24,9,14,53,9.68090859924284,11.9007873474005,23.5555555555556,24.6713852200733,12.8395061728395,32.4906578609212,0.06,0.046546565661405,0.0513127385436724,0.000172306478421786,0.01,0.0195013954179879,0.0174856037689071,0.000102361644134714,0.00969453082129139,0.00259729656228754
SS,SSD,South Sudan,2021-02-04,2021-01-10,100,6,323196.333342667,1,110134.114545137,53,76,2,0,6338449.46316119,47,17,75,8,12,82,6,3,88,9,25,70,5,20,72,8,19,70,11,14,79,7,10,80,10,10,80,10,9,84,7,17,76,7,28,66,6,19,61,20,9,9,82,18,57,25,2,15,83,0,2,0,98,26,35,39,39,20,41,30,31,39,28,31,41,28,34,38,28,34,38,36,31,33,18,9,1,8,64,15,44,41,22,9,5,10,11,5,38,23,10,16,13,38,5,8,10,8,25,44,8,6,6,12,23,45,21,21,6,6,46,14,6,11,22,47,32,12,2,54,8,19,12,6,2,0,0,53,24,9,14,53,10.0340136054422,12.3049543037096,23.5555555555556,24.6713852200733,12.8395061728395,32.4906578609212,0.06,0.046546565661405,0.0509898099245045,0.00017125123391498,0.01,0.0195013954179879,0.0173755608820788,0.000101723143370945,0.00982209043736101,0.00263130203384107
SS,SSD,South Sudan,2021-02-05,2021-01-11,100,6,323196.333342667,1,110134.114545137,48,77,2,0,6636872.63650775,48,16,76,8,12,82,6,3,88,9,25,70,5,21,71,8,17,72,11,12,81,7,9,81,10,9,81,10,7,86,7,16,77,7,27,67,6,18,63,19,8,9,83,20,57,23,2,16,82,0,2,0,98,28,35,37,39,22,39,30,33,37,29,32,39,29,35,36,29,35,36,36,33,31,18,8,1,9,64,16,45,39,23,11,5,9,11,5,36,25,10,16,13,36,5,8,11,9,25,42,8,6,6,10,27,43,21,21,5,9,44,14,7,10,24,45,32,12,3,53,9,19,12,6,2,0,0,52,25,8,15,52,9.51865873445105,11.985787783107,24.4897959183673,27.2661004405865,12.6654064272212,31.443946479089,0.06,0.046546565661405,0.048697082352439,0.000163748463825181,0.01,0.0195013954179879,0.016594278747993,9.71878344168992e-05,0.00877995244192427,0.00247288929412297
SS,SSD,South Sudan,2021-02-06,2021-01-13,100,5,307109.961794608,1,110134.114545137,46,78,2,0,6534525.65743563,48,15,77,8,11,83,6,3,88,9,24,71,5,21,71,8,16,73,11,12,81,7,9,81,10,9,81,10,7,86,7,16,77,7,26,68,6,17,65,18,8,8,84,20,58,22,2,16,82,0,2,0,98,29,35,36,39,23,38,32,32,36,30,32,38,29,36,35,29,36,35,37,33,30,19,7,1,10,63,17,45,38,22,12,5,9,12,5,35,24,12,15,14,35,5,8,11,9,26,41,8,6,6,10,28,42,20,22,5,10,43,14,8,11,23,44,33,11,3,53,10,20,10,6,2,0,0,52,25,8,15,52,9.4104921579232,11.9442407314024,27.2189349112426,30.3846778018484,12.6654064272212,31.4239006288894,0.05,0.042716424707947,0.046998049727626,0.00016226612689422,0.01,0.0195013954179879,0.0168541865651435,9.86969933649459e-05,0.00830624774286746,0.00239035742008084
SS,SSD,South Sudan,2021-02-08,2021-01-13,100,5,307109.961794608,1,110134.114545137,48,78,3,0,6759455.8016965,47,15,77,8,11,83,6,3,88,9,23,72,5,21,71,8,17,72,11,11,82,7,9,81,10,9,81,10,7,86,7,16,77,7,26,68,6,18,64,18,9,8,83,21,57,22,3,16,81,0,3,0,97,29,35,36,39,24,37,32,32,36,29,33,38,29,36,35,30,35,35,36,34,30,19,6,1,10,64,18,44,38,24,12,5,9,10,5,35,22,12,17,14,35,5,8,11,10,25,41,8,6,7,10,27,42,20,22,6,9,43,14,8,10,24,44,33,10,3,54,10,18,10,7,2,0,0,53,25,8,14,53,9.35640886965928,11.9607767217061,24.4897959183673,27.2661004405865,12.5708884688091,31.4559968890049,0.05,0.042716424707947,0.0454341252912001,0.000156995159578974,0.01,0.0195013954179879,0.0162933404368878,9.54399265386495e-05,0.00866738894907909,0.0024413241924767
SS,SSD,South Sudan,2021-02-09,2021-01-14,100,6,415361.045420573,2,218385.198171102,45,77,3,0,7109656.57553321,45,17,75,8,11,83,6,4,87,9,21,74,5,21,71,8,15,73,12,11,82,7,11,79,10,9,81,10,8,85,7,18,75,7,28,66,6,17,64,19,9,7,84,22,55,23,3,17,80,0,3,0,97,28,34,38,37,24,39,30,32,38,28,32,40,28,35,37,28,35,37,35,33,32,18,6,1,10,65,18,41,41,23,10,5,9,10,5,38,20,12,17,13,38,5,7,11,10,23,44,8,5,7,10,25,45,18,21,6,9,46,13,8,9,23,47,32,9,3,56,10,17,9,7,2,0,0,55,25,6,14,55,9.73499188750676,11.9797898905964,26.6272189349112,30.546531358912,13.2747933884298,33.6277315284272,0.06,0.046546565661405,0.0584220969054924,0.000172401277177624,0.02,0.0274394957835608,0.0307167014118011,0.000126834217043643,0.00823120541430401,0.00239502744094193
SS,SSD,South Sudan,2021-02-11,2021-01-14,100,6,415361.045420573,2,218385.198171102,45,78,4,0,7075505.1739439,45,17,75,8,11,83,6,4,87,9,21,74,5,20,72,8,15,73,12,11,82,7,11,79,10,9,81,10,8,85,7,18,75,7,27,67,6,17,65,18,9,7,84,24,54,22,4,18,78,0,4,0,96,28,35,37,38,24,38,31,32,37,28,33,39,28,36,36,28,36,36,35,34,31,18,6,1,10,65,18,42,40,25,10,5,9,10,4,37,20,12,17,13,38,5,7,11,10,23,44,8,5,8,10,24,45,17,22,6,9,46,12,8,10,23,47,32,9,3,56,10,16,9,8,2,0,0,55,26,6,13,55,10.4380746349378,12.5480055602658,26.6272189349112,30.546531358912,13.2231404958678,33.6431937214177,0.06,0.046546565661405,0.05870408334237,0.00017320746574272,0.02,0.0274394957835608,0.0308649619783083,0.000127436661440423,0.00812567713976165,0.00236444774436934
SS,SSD,South Sudan,2021-02-12,2021-01-14,100,6,415361.045420573,2,218385.198171102,43,78,4,0,7188526.84407127,45,16,76,8,11,83,6,4,87,9,21,74,5,22,70,8,15,73,12,11,82,7,10,80,10,8,82,10,8,85,7,18,75,7,27,67,6,16,66,18,9,6,85,26,52,22,4,20,76,0,4,0,96,28,35,37,38,24,38,31,32,37,27,34,39,28,36,36,28,36,36,36,33,31,18,5,3,10,64,17,43,40,26,9,6,9,10,3,37,20,11,17,14,38,4,7,10,10,25,44,7,4,10,10,24,45,16,24,6,8,46,12,9,10,22,47,33,9,2,56,11,13,11,8,2,0,0,55,26,7,12,55,10.5462412114657,12.5066500862068,29.8611111111111,34.3515568974604,13.0681818181818,33.7709616285604,0.06,0.046546565661405,0.0577811079279952,0.000170567772546931,0.02,0.0274394957835608,0.0303796873696333,0.00012546443761128,0.00776453593355002,0.00231172803620167
SS,SSD,South Sudan,2021-02-13,2021-01-15,100,7,444129.037050895,3,247153.189801425,43,77,5,0,7478745.38783434,44,17,75,8,13,81,6,4,87,9,21,74,5,23,69,8,16,72,12,11,82,7,8,82,10,9,81,10,9,84,7,20,73,7,29,65,6,16,65,19,9,6,85,26,51,23,5,19,76,0,5,0,95,29,34,37,38,23,39,29,33,38,27,34,39,26,37,37,27,37,36,37,32,31,18,7,3,9,63,16,44,40,25,12,6,9,8,3,37,20,10,17,15,38,4,6,9,10,26,45,6,3,9,11,25,46,15,24,6,9,46,12,9,11,21,47,34,8,2,56,10,12,12,8,2,1,0,55,24,8,12,56,10.9410430839002,12.9565512583538,29.8611111111111,34.3515568974604,13.4126554894538,34.9568712883054,0.07,0.0500078962992033,0.0593855003772904,0.000169386877266866,0.03,0.0334344809563718,0.0330474133005609,0.000128116493216657,0.00786537406255716,0.00234163148241465
SS,SSD,South Sudan,2021-02-14,2021-01-15,100,6,438433.647023331,3,247153.189801425,44,78,5,0,7648596.73015289,44,16,76,8,12,82,6,4,88,8,21,75,4,23,70,7,16,73,11,10,83,7,8,83,9,9,82,9,9,85,6,20,74,6,28,66,6,17,65,18,10,6,84,27,52,21,5,20,75,0,5,0,95,29,35,36,39,23,38,30,33,37,27,35,38,26,38,36,27,38,35,37,33,30,18,7,3,9,63,16,44,40,24,12,7,9,8,3,37,19,10,18,15,38,4,6,9,10,26,45,6,3,9,12,24,46,14,25,6,9,46,12,9,11,21,47,35,7,2,56,9,12,12,9,2,1,0,55,23,9,12,56,10.9410430839002,12.9565512583538,26.0355029585799,30.855402018328,13.4126554894538,34.9568712883054,0.06,0.046546565661405,0.0573221026668727,0.000164740328561377,0.03,0.0334344809563718,0.0323135339097011,0.000125318956813698,0.00794510653665583,0.00233824131383576
SS,SSD,South Sudan,2021-02-15,2021-01-16,100,6,438433.647023331,3,247153.189801425,44,79,5,0,7624181.37516432,44,16,75,9,12,81,7,4,87,9,21,74,5,23,69,8,15,73,12,10,82,8,8,82,10,9,82,9,9,84,7,20,73,7,28,65,7,17,66,17,10,6,84,27,53,20,5,20,75,0,5,0,95,30,35,35,40,23,37,31,33,36,28,35,37,27,38,35,28,38,34,38,33,29,18,7,3,9,63,16,44,40,24,12,7,9,8,4,36,19,10,18,16,37,5,6,9,10,26,44,6,3,9,12,24,46,14,25,7,9,45,12,9,11,21,47,35,7,2,56,9,12,12,9,2,1,0,55,23,10,12,55,10.9410430839002,12.9565512583538,26.0355029585799,30.855402018328,13.4126554894538,34.9568712883054,0.06,0.046546565661405,0.0575056685366278,0.000165251794067033,0.03,0.0334344809563718,0.0324170133998285,0.000125713550800114,0.0078445355678374,0.00230876034054779
