ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LT,LTU,Lithuania,2021-02-03,2020-12-23,100,3,118839.049804231,3,118839.049804231,125,92,13,0,1384020.62359243,75,5,93,2,13,86,1,4,94,2,20,80,0,22,78,0,16,82,2,8,91,1,8,90,2,2,96,2,5,93,2,11,88,1,17,82,1,17,77,6,9,8,83,55,39,6,13,41,46,0,13,87,26,58,16,56,31,13,17,68,15,23,62,15,10,75,15,19,67,14,30,57,13,18,6,2,4,70,8,74,18,58,12,5,2,4,2,17,40,19,16,9,16,0,6,12,14,49,19,1,6,17,18,40,18,21,41,9,7,22,7,7,18,48,20,42,31,1,1,25,16,23,16,13,7,1,0,24,31,29,15,25,33.1530557057869,58.4379782489511,55.1111111111111,169.339832396217,3.95447530864198,2.13211947054967,0.03,0.0334344809563718,0.0858650859520913,0.000466756379976624,0.03,0.0334344809563718,0.0858650859520913,0.000466756379976624,0.0191365584813227,0.00332247097327477
LT,LTU,Lithuania,2021-02-04,2020-12-24,100,3,118839.049804231,3,118839.049804231,125,92,12,0,1395108.83688147,77,5,93,2,13,86,1,4,94,2,20,80,0,22,78,0,16,82,2,8,91,1,8,90,2,2,96,2,5,93,2,11,88,1,17,82,1,17,77,6,9,8,83,54,40,6,12,41,47,0,12,88,27,58,15,56,32,12,17,69,14,24,62,14,10,76,14,19,68,13,30,58,12,18,6,2,4,70,8,75,17,57,13,5,2,4,3,16,40,20,16,9,15,0,6,12,14,50,18,1,6,17,18,41,17,21,43,9,6,21,8,7,18,48,19,43,32,1,1,23,16,23,17,14,7,1,0,22,33,29,15,23,34.6371882086168,60.3787668117524,55.1111111111111,169.339832396217,3.83491599707816,2.05036578962639,0.03,0.0334344809563718,0.0851826371266314,0.000463219449497571,0.03,0.0334344809563718,0.0851826371266314,0.000463219449497571,0.0191365584813227,0.00332247097327477
LT,LTU,Lithuania,2021-02-05,2020-12-24,100,3,118839.049804231,3,118839.049804231,125,92,12,0,1379457.40044985,77,5,93,2,12,87,1,4,94,2,20,80,0,22,78,0,16,82,2,8,91,1,7,91,2,2,96,2,5,93,2,11,88,1,17,82,1,17,77,6,9,8,83,53,41,6,12,40,48,0,12,88,27,58,15,56,32,12,18,68,14,25,61,14,11,75,14,19,68,13,31,57,12,19,6,2,4,69,8,75,17,56,13,6,2,4,3,16,40,20,16,9,15,0,6,12,14,50,18,1,6,17,18,41,17,21,43,9,7,20,8,7,18,49,18,43,32,1,1,23,16,23,17,14,7,1,0,22,33,29,15,23,36.2879238548483,62.3961245582633,55.1111111111111,169.339832396217,3.83491599707816,2.05036578962639,0.03,0.0334344809563718,0.0861491262908712,0.000468227641768839,0.03,0.0334344809563718,0.0861491262908712,0.000468227641768839,0.0191365584813227,0.00332247097327477
LT,LTU,Lithuania,2021-02-08,2020-12-24,100,4,134040.87534151,4,134040.87534151,126,92,13,0,1394109.99033111,77,6,92,2,12,87,1,4,94,2,21,79,0,23,77,0,17,81,2,9,90,1,8,90,2,3,95,2,5,93,2,12,87,1,18,81,1,17,77,6,9,8,83,53,41,6,13,39,48,0,13,87,26,59,15,56,32,12,18,68,14,26,60,14,11,75,14,20,67,13,32,56,12,19,6,2,5,68,9,74,17,56,13,5,2,5,3,16,39,21,15,10,15,0,7,13,14,48,18,2,6,18,17,40,17,22,42,9,7,20,9,7,17,49,18,41,33,1,2,23,16,22,18,14,7,1,0,22,34,29,14,23,35.2766210588935,62.5244688829459,55.5555555555556,169.212305205042,3.81665449233017,2.05440121713184,0.04,0.0384072934108425,0.0961479913860122,0.000489348591929877,0.04,0.0384072934108425,0.0961479913860122,0.000489348591929877,0.0192896509491733,0.0033354740535079
LT,LTU,Lithuania,2021-02-09,2020-12-25,100,4,134040.87534151,4,134040.87534151,120,92,13,0,1435464.63954427,78,6,92,2,12,87,1,4,94,2,21,79,0,23,77,0,16,82,2,9,90,1,8,90,2,3,95,2,5,93,2,12,87,1,18,81,1,15,79,6,9,6,85,55,39,6,13,41,46,0,13,87,27,59,14,56,33,11,18,69,13,26,61,13,11,76,13,20,68,12,33,56,11,20,6,2,5,67,9,75,16,57,13,5,2,5,3,15,40,22,15,9,14,0,7,14,14,48,17,2,6,19,17,40,16,24,41,9,7,19,9,9,17,48,17,41,34,1,2,22,16,22,19,14,7,1,0,21,35,30,13,22,35.3361094586556,62.4935974143979,70.4142011834319,210.096393624135,3.71555555555556,2.05968986071261,0.04,0.0384072934108425,0.0933780405653632,0.0004759785009031,0.04,0.0384072934108425,0.0933780405653632,0.0004759785009031,0.0183710961420698,0.00325661340938194
LT,LTU,Lithuania,2021-02-12,2020-12-26,100,4,134040.87534151,4,134040.87534151,120,92,12,0,1447175.29075074,78,6,92,2,12,87,1,4,94,2,21,79,0,23,77,0,16,82,2,9,90,1,8,90,2,3,95,2,5,93,2,12,87,1,18,81,1,15,79,6,9,6,85,54,40,6,12,41,47,0,12,88,26,60,14,55,34,11,17,70,13,25,62,13,10,77,13,19,69,12,32,57,11,20,6,2,4,68,9,76,15,57,13,5,2,4,4,15,41,22,15,8,14,0,6,14,14,49,17,2,6,18,17,41,16,24,41,9,7,19,8,9,17,49,17,41,34,0,3,22,16,22,19,14,6,1,1,21,36,29,13,22,35.3361094586556,62.4935974143979,70.4142011834319,210.096393624135,5.42222222222222,15.109344535495,0.04,0.0384072934108425,0.0926224184438461,0.000472323552679557,0.04,0.0384072934108425,0.0926224184438461,0.000472323552679557,0.0183710961420698,0.00325661340938194
LT,LTU,Lithuania,2021-02-13,2020-12-27,100,4,134040.87534151,4,134040.87534151,125,93,12,0,1430452.89315156,79,6,92,2,11,88,1,3,95,2,20,80,0,24,76,0,16,82,2,9,90,1,8,90,2,3,95,2,5,93,2,11,88,1,18,81,1,15,79,6,8,7,85,52,42,6,12,39,49,0,12,88,26,60,14,56,33,11,17,70,13,25,62,13,9,78,13,18,70,12,33,56,11,20,6,2,5,67,10,76,14,58,13,5,2,4,4,14,40,23,16,8,13,0,6,14,15,49,16,2,6,18,18,41,15,23,41,10,8,18,8,9,17,50,16,42,34,0,3,21,16,22,19,15,6,1,1,20,38,29,12,21,35.4550862581797,62.4340164745124,63.265306122449,187.603600742197,5.26315789473684,14.8118392415477,0.04,0.0384072934108425,0.0937052006278878,0.000477559954513005,0.04,0.0384072934108425,0.0937052006278878,0.000477559954513005,0.018930789035287,0.00328709021414917
LT,LTU,Lithuania,2021-02-14,2020-12-27,100,3,45537.7562084905,3,45537.7562084905,125,94,12,0,1355493.02622259,79,5,93,2,10,89,1,3,96,1,19,81,0,23,77,0,16,83,1,8,91,1,8,91,1,3,96,1,5,94,1,10,89,1,17,82,1,15,80,5,8,7,85,52,43,5,12,39,49,0,12,88,26,61,13,57,33,10,18,70,12,26,62,12,9,79,12,18,71,11,34,56,10,21,6,2,5,66,10,77,13,59,13,5,2,4,4,13,40,24,16,8,12,0,6,14,15,50,15,2,6,18,18,42,14,23,41,10,9,17,8,9,17,51,15,43,34,0,3,20,16,22,19,16,6,1,1,19,38,29,12,21,35.4550862581797,62.4340164745124,63.265306122449,187.603600742197,5.26315789473684,14.8118392415477,0.03,0.0334344809563718,0.0335949763868521,0.000303330587843444,0.03,0.0334344809563718,0.0335949763868521,0.000303330587843444,0.0187293976625712,0.003252454945738
LT,LTU,Lithuania,2021-02-15,2020-12-28,100,3,45537.7562084905,3,45537.7562084905,125,94,12,0,1411535.14081005,78,5,93,2,10,89,1,3,96,1,18,82,0,23,77,0,15,84,1,8,91,1,8,91,1,3,96,1,4,95,1,10,89,1,17,82,1,15,80,5,8,7,85,51,43,6,12,38,50,0,12,88,27,59,14,58,31,11,18,69,13,27,60,13,10,77,13,18,70,12,36,53,11,22,6,2,6,64,10,76,14,58,13,5,2,4,4,14,39,22,17,9,13,0,6,15,14,49,16,2,6,18,18,41,15,22,41,9,10,18,8,8,18,50,16,42,34,0,3,21,16,23,17,16,6,1,1,20,38,28,12,22,30.9934562760262,55.051876196061,63.265306122449,187.603600742197,5.29777777777778,15.1230759909295,0.03,0.0334344809563718,0.0322611565889585,0.000291488413803877,0.03,0.0334344809563718,0.0322611565889585,0.000291488413803877,0.0187293976625712,0.003252454945738
LT,LTU,Lithuania,2021-02-17,2020-12-28,100,3,45537.7562084905,3,45537.7562084905,130,93,12,0,1437529.65655359,77,5,92,3,10,88,2,3,95,2,18,81,1,22,77,1,15,83,2,7,91,2,8,90,2,3,95,2,4,94,2,10,88,2,18,81,1,16,78,6,9,7,84,50,43,7,12,37,51,0,12,88,27,58,15,58,30,12,19,67,14,28,58,14,10,76,14,18,69,13,37,51,12,23,6,2,6,63,11,74,15,57,13,5,2,4,4,15,37,22,18,9,14,0,6,15,14,48,17,2,6,18,18,40,16,21,40,9,11,19,8,8,17,50,17,41,34,0,3,22,16,23,16,16,6,1,1,21,37,29,11,23,32.5,56.9497079076726,57.3333333333333,168.857975449831,5.46068680803153,15.7410002469497,0.03,0.0334344809563718,0.0316777855683793,0.000286303751971708,0.03,0.0334344809563718,0.0316777855683793,0.000286303751971708,0.0196880205966985,0.00335089349777961
LT,LTU,Lithuania,2021-02-18,2020-12-29,100,3,45537.7562084905,3,45537.7562084905,130,93,13,0,1441291.40608081,77,5,92,3,10,88,2,3,95,2,18,81,1,22,77,1,15,83,2,7,91,2,8,90,2,3,95,2,4,94,2,10,88,2,18,81,1,16,78,6,9,7,84,51,42,7,13,37,50,0,13,87,27,58,15,59,29,12,19,67,14,28,58,14,10,76,14,18,69,13,37,51,12,23,6,2,6,63,11,74,15,58,12,5,2,4,4,15,36,22,18,10,14,0,6,15,13,49,17,2,6,18,17,41,16,21,39,10,11,19,8,8,16,51,17,42,33,0,3,22,16,23,16,17,5,1,1,21,38,28,11,23,32.5,56.9497079076726,57.3333333333333,168.857975449831,5.47945205479452,15.7385277987343,0.03,0.0334344809563718,0.0315951070105369,0.000285568693978866,0.03,0.0334344809563718,0.0315951070105369,0.000285568693978866,0.0196880205966985,0.00335089349777961
LT,LTU,Lithuania,2021-02-19,2020-12-29,100,3,45537.7562084905,3,45537.7562084905,127,93,14,0,1480163.45001203,76,5,92,3,10,88,2,3,95,2,18,81,1,22,77,1,15,83,2,7,91,2,8,90,2,3,95,2,4,94,2,10,88,2,18,81,1,15,79,6,8,7,85,52,41,7,14,37,49,0,14,86,27,58,15,60,28,12,19,67,14,28,58,14,10,76,14,18,69,13,37,51,12,23,6,2,6,63,11,74,15,59,12,5,2,4,3,15,36,22,18,10,14,0,6,15,13,48,18,2,6,18,17,40,17,21,38,10,11,20,8,8,16,50,18,41,33,0,3,23,16,22,16,17,5,1,1,22,37,28,11,24,32.5,56.9497079076726,64.2857142857143,187.397276937136,5.59413580246914,16.0656707388803,0.03,0.0334344809563718,0.0307653564936496,0.0002781881929313,0.03,0.0334344809563718,0.0307653564936496,0.0002781881929313,0.0192336816598516,0.00331277107576486
LT,LTU,Lithuania,2021-02-21,2020-12-30,100,3,45537.7562084905,3,45537.7562084905,123,94,15,0,1478709.43927837,77,4,93,3,11,87,2,3,95,2,18,81,1,22,77,1,14,84,2,7,91,2,8,90,2,3,95,2,4,94,2,9,89,2,18,81,1,13,82,5,7,6,87,55,39,6,15,39,46,0,15,85,30,56,14,60,28,12,18,68,14,28,58,14,10,76,14,18,69,13,37,52,11,23,6,2,6,63,11,75,14,58,14,5,2,4,3,14,38,21,18,10,13,0,7,14,14,48,17,2,7,19,16,40,16,20,39,11,11,19,8,9,16,50,17,44,31,0,3,22,16,23,15,18,5,1,1,21,39,27,11,23,35.803324099723,61.1203439244906,85.4166666666667,235.866257472622,5.61342592592593,16.0596919405441,0.03,0.0334344809563718,0.0307956079801001,0.000278457388910722,0.03,0.0334344809563718,0.0307956079801001,0.000278457388910722,0.01842972729997,0.00322682299369583
LT,LTU,Lithuania,2021-02-22,2020-12-30,100,3,45537.7562084905,3,45537.7562084905,123,94,15,0,1488476.33923802,76,4,93,3,12,86,2,3,95,2,18,81,1,23,76,1,14,84,2,7,91,2,9,89,2,3,95,2,4,94,2,9,89,2,18,81,1,13,82,5,7,6,87,56,38,6,15,40,45,0,15,85,31,55,14,60,28,12,17,69,14,28,58,14,10,76,14,18,69,13,37,52,11,23,6,2,6,63,11,75,14,58,14,5,2,4,3,14,39,20,18,10,13,0,7,14,13,48,18,2,7,19,16,39,17,19,39,11,11,20,8,9,16,49,18,44,30,0,3,23,16,22,15,18,5,1,1,22,38,27,11,24,37.6917457998539,63.3774209508669,85.4166666666667,235.866257472622,5.71315215235072,16.4008493959538,0.03,0.0334344809563718,0.0305935371682175,0.000276659077668323,0.03,0.0334344809563718,0.0305935371682175,0.000276659077668323,0.01842972729997,0.00322682299369583
LT,LTU,Lithuania,2021-02-24,2020-12-30,100,3,45537.7562084905,3,45537.7562084905,124,94,15,0,1509836.15426078,76,4,93,3,12,86,2,3,95,2,18,81,1,23,76,1,14,84,2,7,91,2,9,89,2,3,95,2,4,94,2,10,88,2,18,81,1,14,81,5,7,7,86,55,39,6,15,39,46,0,15,85,31,55,14,61,27,12,16,70,14,28,58,14,10,76,14,18,69,13,37,52,11,23,6,2,6,63,12,74,14,58,14,5,2,4,3,14,38,21,18,10,13,0,8,14,13,47,18,2,7,20,16,38,17,19,38,11,12,20,8,9,16,49,18,43,31,0,3,23,16,22,16,18,4,1,1,22,37,28,11,24,35.8725761772853,61.0832226195126,73.3727810650888,209.385674760771,5.79250148780004,16.3916232152811,0.03,0.0334344809563718,0.0301607270961039,0.000272806031190824,0.03,0.0334344809563718,0.0301607270961039,0.000272806031190824,0.0185795624812706,0.00323966631392541
LT,LTU,Lithuania,2021-02-25,2020-12-31,100,3,45537.7562084905,3,45537.7562084905,124,94,15,0,1510968.14499854,77,4,93,3,12,86,2,3,95,2,18,81,1,23,76,1,14,84,2,7,91,2,9,89,2,3,95,2,4,94,2,10,88,2,18,81,1,14,81,5,7,7,86,54,40,6,15,38,47,0,15,85,31,55,14,62,27,11,16,70,14,28,58,14,10,76,14,18,69,13,37,53,10,23,6,2,6,63,12,75,13,59,14,5,2,4,3,13,39,21,18,10,12,0,8,14,13,48,17,2,7,20,16,39,16,19,39,11,12,19,8,9,16,50,17,44,31,0,3,22,16,22,16,18,5,1,1,21,37,29,11,23,35.8725761772853,61.0832226195126,73.3727810650888,209.385674760771,5.6712962962963,16.0534523534322,0.03,0.0334344809563718,0.0301381312102608,0.000272604825312555,0.03,0.0334344809563718,0.0301381312102608,0.000272604825312555,0.0185795624812706,0.00323966631392541
LT,LTU,Lithuania,2021-02-27,2021-01-01,100,3,45537.7562084905,3,45537.7562084905,125,94,15,0,1511405.5392425,77,4,93,3,11,87,2,3,95,2,18,81,1,23,76,1,14,84,2,7,91,2,9,89,2,3,95,2,4,94,2,10,88,2,18,81,1,15,80,5,7,8,85,55,39,6,15,39,46,0,15,85,32,54,14,63,26,11,17,69,14,28,58,14,11,75,14,17,70,13,37,53,10,23,6,2,6,63,12,75,13,58,15,5,2,4,3,13,39,21,18,10,12,0,8,14,12,49,17,2,7,20,15,40,16,18,39,12,12,19,8,9,16,50,17,44,31,0,3,22,16,22,17,17,5,1,1,21,37,29,11,23,35.8725761772853,61.0832226195126,63.7755102040816,187.511680132573,5.65200617283951,16.0578120941776,0.03,0.0334344809563718,0.0301294093650824,0.000272527160044811,0.03,0.0334344809563718,0.0301294093650824,0.000272527160044811,0.0187293976625712,0.003252454945738
LT,LTU,Lithuania,2021-03-02,2021-01-02,100,3,45537.7562084905,3,45537.7562084905,125,94,15,0,1540724.91341324,78,4,93,3,11,87,2,3,95,2,18,81,1,23,76,1,15,83,2,7,91,2,9,89,2,3,95,2,4,94,2,10,88,2,18,81,1,15,80,5,7,8,85,56,38,6,15,40,45,0,15,85,32,54,14,63,26,11,18,68,14,28,58,14,11,75,14,16,71,13,38,52,10,24,6,2,6,62,13,74,13,58,15,5,2,4,3,13,38,22,18,10,12,0,8,14,13,48,17,2,7,20,15,40,16,19,39,11,12,19,8,9,17,49,17,45,31,0,3,21,16,22,18,17,5,1,1,20,38,29,11,22,34.6482577251808,58.7594270192671,63.7755102040816,187.511680132573,5.53574779508351,15.7309719489868,0.03,0.0334344809563718,0.0295560588473957,0.000267420087272528,0.03,0.0334344809563718,0.0295560588473957,0.000267420087272528,0.0187293976625712,0.003252454945738
LT,LTU,Lithuania,2021-03-03,2021-01-02,100,3,45537.7562084905,3,45537.7562084905,125,93,15,0,1549294.81921382,77,4,93,3,11,87,2,3,95,2,18,81,1,23,76,1,16,82,2,7,91,2,9,89,2,3,95,2,4,94,2,10,88,2,18,81,1,15,79,6,7,8,85,56,37,7,15,40,45,0,15,85,32,53,15,63,25,12,18,67,15,28,57,15,11,74,15,16,70,14,38,51,11,24,6,2,6,62,13,73,14,57,15,5,2,4,3,14,37,22,18,10,13,0,8,14,13,47,18,2,7,20,15,39,17,19,38,11,12,20,8,9,17,48,18,44,31,0,3,22,16,22,18,16,5,1,1,21,38,28,11,23,34.6482577251808,58.7594270192671,63.7755102040816,187.511680132573,5.61342592592593,16.0613836141571,0.03,0.0334344809563718,0.0293925698606533,0.000265963256602767,0.03,0.0334344809563718,0.0293925698606533,0.000265963256602767,0.018930789035287,0.00328709021414917
LT,LTU,Lithuania,2021-03-04,2021-01-02,100,3,45537.7562084905,3,45537.7562084905,122,92,16,1,1571840.51155134,76,4,93,3,12,86,2,3,95,2,19,80,1,24,75,1,17,81,2,7,91,2,9,89,2,4,94,2,4,94,2,11,87,2,19,80,1,15,79,6,8,7,85,57,36,7,16,40,44,1,15,84,33,51,16,63,24,13,19,65,16,27,57,16,10,74,16,17,68,15,38,50,12,25,6,1,6,62,13,72,15,55,16,5,2,4,3,15,36,23,18,9,14,0,8,14,14,45,19,2,7,19,16,38,18,19,37,11,12,21,8,9,18,46,19,44,30,0,3,23,17,21,17,16,5,1,1,22,39,27,10,24,34.0273646638905,55.5138004491407,72.1893491124261,209.736814076309,5.59412814917675,16.4027232099985,0.03,0.0334344809563718,0.0289709775730023,0.000262205340086094,0.03,0.0334344809563718,0.0289709775730023,0.000262205340086094,0.018677281077771,0.00328312756176905
LT,LTU,Lithuania,2021-03-07,2021-01-03,100,3,45537.7562084905,3,45537.7562084905,124,92,15,1,1599904.21761766,77,4,93,3,12,86,2,3,95,2,18,81,1,24,75,1,17,81,2,7,91,2,9,89,2,4,94,2,4,94,2,11,87,2,18,81,1,16,78,6,8,8,84,56,37,7,15,40,45,1,14,85,33,51,16,63,24,13,19,65,16,27,57,16,10,74,16,17,68,15,39,49,12,26,6,1,6,61,13,73,14,55,16,5,2,4,3,15,36,22,18,10,14,0,8,14,14,46,18,2,7,19,17,38,17,19,38,11,12,20,8,9,18,47,18,45,30,0,3,22,17,21,18,16,5,1,1,21,39,28,10,23,35.4375,57.512226960882,63.265306122449,187.645435858602,5.4783950617284,16.0638385735224,0.03,0.0334344809563718,0.028462801527143,0.000257673429907868,0.03,0.0334344809563718,0.028462801527143,0.000257673429907868,0.0189834660134721,0.00330941263791632
LT,LTU,Lithuania,2021-03-09,2021-01-03,100,3,45537.7562084905,3,45537.7562084905,124,92,16,1,1622739.09840021,77,4,93,3,12,86,2,3,95,2,18,81,1,24,75,1,17,81,2,7,91,2,9,89,2,4,94,2,4,94,2,11,87,2,18,81,1,16,78,6,8,8,84,57,37,6,16,40,44,1,15,84,33,51,16,62,25,13,19,65,16,27,57,16,10,74,16,16,69,15,39,49,12,26,6,1,6,61,13,73,14,56,15,5,2,4,3,15,37,21,18,10,14,0,8,14,13,47,18,2,7,19,16,39,17,19,39,11,12,19,8,9,19,47,17,46,29,0,3,22,17,21,19,15,5,1,1,21,39,29,9,23,35.4375,57.512226960882,63.265306122449,187.645435858602,5.45910493827161,16.0679606517917,0.03,0.0334344809563718,0.028062278312875,0.000254099858704187,0.03,0.0334344809563718,0.028062278312875,0.000254099858704187,0.0189834660134721,0.00330941263791632
LT,LTU,Lithuania,2021-03-10,2021-01-05,100,3,45537.7562084905,3,45537.7562084905,123,91,17,1,1704630.29259708,75,5,92,3,12,85,3,3,94,3,18,80,2,23,75,2,18,79,3,7,90,3,9,88,3,4,93,3,4,93,3,11,86,3,19,79,2,15,78,7,7,8,85,57,36,7,17,39,44,1,16,83,32,50,18,60,25,15,18,64,18,27,55,18,10,72,18,15,68,17,39,47,14,26,6,1,6,61,13,71,16,55,15,5,2,3,3,17,35,21,18,10,16,0,8,12,13,47,20,2,6,18,16,39,19,18,37,11,13,21,8,7,18,48,19,45,28,0,3,24,16,20,19,15,5,1,1,23,39,26,10,25,30.8125,51.4731305933195,72.7810650887574,209.550457707912,5.57429081531442,16.4104352298032,0.03,0.0334344809563718,0.026714154034604,0.000242060489280488,0.03,0.0334344809563718,0.026714154034604,0.000242060489280488,0.0190373007274416,0.00333217001960716
LT,LTU,Lithuania,2021-03-11,2021-01-05,100,3,45537.7562084905,3,45537.7562084905,125,91,17,1,1735064.14479955,75,5,92,3,12,85,3,3,94,3,18,80,2,24,74,2,17,80,3,7,90,3,9,88,3,5,92,3,4,93,3,11,86,3,19,79,2,16,77,7,8,8,84,58,35,7,17,40,43,1,16,83,33,49,18,61,24,15,19,63,18,28,54,18,11,71,18,15,68,17,40,46,14,26,7,1,6,60,13,71,16,55,15,5,2,3,3,17,35,21,17,11,16,0,8,11,14,47,20,2,6,19,16,38,19,18,38,10,13,21,9,7,18,47,19,46,27,0,3,24,16,20,19,15,5,1,1,23,39,26,10,25,30.875,51.4424934096815,63.7755102040816,187.490748818647,5.63380281690141,16.4131347965715,0.03,0.0334344809563718,0.0262455750382366,0.000237871872790077,0.03,0.0334344809563718,0.0262455750382366,0.000237871872790077,0.0193468503327658,0.00335862155020137
LT,LTU,Lithuania,2021-03-15,2021-01-05,100,3,45537.7562084905,3,45537.7562084905,125,91,18,1,1709525.1065913,75,5,92,3,12,85,3,3,94,3,18,80,2,24,74,2,17,80,3,7,90,3,9,88,3,5,92,3,4,93,3,11,86,3,19,79,2,16,77,7,8,8,84,58,35,7,18,39,43,1,17,82,33,48,19,62,22,16,19,62,19,29,52,19,11,70,19,15,67,18,41,44,15,27,7,1,6,59,13,70,17,54,14,6,2,3,3,18,34,21,17,11,17,0,8,11,15,46,20,2,6,19,17,37,19,19,38,10,12,21,8,7,18,48,19,46,27,0,3,24,16,21,19,14,5,1,1,23,40,25,10,25,32.2813938198554,53.3059398036735,63.7755102040816,187.490748818647,5.63380281690141,16.4131347965715,0.03,0.0334344809563718,0.0266376644794005,0.000241376891510561,0.03,0.0334344809563718,0.0266376644794005,0.000241376891510561,0.0193468503327658,0.00335862155020137
LT,LTU,Lithuania,2021-03-16,2021-01-07,100,3,45537.7562084905,3,45537.7562084905,125,91,20,1,1711241.33774401,76,5,92,3,12,85,3,3,94,3,19,79,2,25,73,2,18,79,3,7,90,3,9,88,3,5,92,3,3,94,3,10,87,3,17,81,2,16,77,7,8,8,84,59,34,7,20,38,42,1,19,80,33,48,19,63,21,16,20,61,19,30,51,19,11,70,19,15,67,18,41,44,15,26,8,1,6,59,13,70,17,52,15,7,2,3,4,17,33,21,17,12,17,0,7,12,15,46,20,2,5,20,18,36,19,19,37,10,13,21,8,7,18,48,19,48,26,0,3,23,15,22,19,14,6,1,1,22,41,24,11,24,28.0470914127424,43.7202558952308,63.7755102040816,187.490748818647,6.30787037037037,16.6877434219379,0.03,0.0334344809563718,0.0266109491420564,0.000241138119911423,0.03,0.0334344809563718,0.0266109491420564,0.000241138119911423,0.0193468503327658,0.00335862155020137
LT,LTU,Lithuania,2021-03-18,2021-01-09,100,3,45537.7562084905,3,45537.7562084905,125,91,20,1,1944660.23338858,76,4,93,3,12,85,3,3,94,3,18,80,2,23,75,2,18,79,3,6,91,3,7,90,3,5,92,3,3,94,3,9,88,3,16,82,2,16,77,7,8,8,84,60,33,7,20,39,41,1,19,80,32,50,18,62,23,15,19,63,18,30,52,18,11,71,18,13,70,17,41,45,14,25,9,1,6,59,12,72,16,53,14,7,3,3,4,16,33,22,17,12,16,0,7,12,15,46,20,2,5,19,19,36,19,19,38,11,13,19,7,7,19,48,19,49,25,0,3,23,16,22,19,13,6,1,1,22,41,24,11,24,27.9085872576177,43.7598937943227,63.7755102040816,187.490748818647,6.25,16.6992378657372,0.03,0.0334344809563718,0.0234168187463476,0.00021254201414025,0.03,0.0334344809563718,0.0234168187463476,0.00021254201414025,0.0193468503327658,0.00335862155020137
LT,LTU,Lithuania,2021-03-19,2021-01-10,100,3,45537.7562084905,3,45537.7562084905,125,92,20,1,1983739.46689424,76,4,93,3,12,85,3,3,94,3,18,80,2,23,75,2,18,79,3,6,91,3,7,90,3,5,92,3,3,94,3,9,88,3,16,82,2,16,78,6,8,8,84,61,32,7,20,40,40,1,19,80,32,50,18,62,23,15,19,63,18,30,52,18,11,71,18,13,70,17,41,45,14,25,9,1,6,59,12,72,16,53,14,7,3,3,4,16,33,22,17,12,16,0,7,12,15,46,20,2,5,19,19,36,19,19,38,11,13,19,7,7,19,48,19,49,25,0,3,23,16,22,19,13,6,1,1,22,41,24,11,24,27.9085872576177,43.7598937943227,63.7755102040816,187.490748818647,6.25,16.6992378657372,0.03,0.0334344809563718,0.0229555125400538,0.000208404187217166,0.03,0.0334344809563718,0.0229555125400538,0.000208404187217166,0.0191365584813227,0.00332247097327477
