ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-04-30,92379689.9963122,5102,24073.1,432,9076,74908.65,21,6330,1981,0,0,325,5635,191,125,24,612390.314776055,0,21,0,0,20,420795.623150459,439,6072,78048.3063658669,15,0,14,0,0,151,7,117,3,3,153,10,114,3,6,220,16,0,15,0,0,10,0,20,0,0,15,3,7,1,6,6,4,7,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,9,8,5,8,2,2,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-30,6330,1,0.0033175355450237,0.00141655172426113,0.0037914691943128,0.00151399740247021,0.00662905791089471,1.65478461019918e-05,0.00315955766192733,0.0013825224855002,0.0045550664130531,1.37314315944083e-05,0.00562472166842546,0.000524677000435021
JP,JPN,Japan,2021-05-01,92010602.070822,5551,19350.1,400,10021,81857.64,15,6838,1992,0,0,378,6160,207,164,18,298741.370748801,1,15,1,0,6,51536.2743897975,408,6598,84809.4080042803,17,0,14,0,0,147,8,120,7,1,153,9,124,7,2,258,12,1,11,1,0,7,1,14,1,0,10,1,4,1,3,4,3,4,1,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,4,5,4,4,3,2,7,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2021-05-01,6838,1,0.00219362386662767,0.00110888819859897,0.0026323486399532,0.00121445907984733,0.00324681464989062,1.16238960982993e-05,0.000877449546651068,0.000701784869146996,0.000560112348250142,4.83442767569114e-06,0.00481078702942259,0.000465679340091138
JP,JPN,Japan,2021-05-02,92989633.7817418,5861,21278.9,287,10728,85517.16,18,7165,2202,0,0,385,6408,229,147,36,512156.430714981,0,30,0,0,28,399778.457148729,294,6871,88318.4968774492,21,0,19,0,0,173,4,148,3,1,181,8,152,3,5,259,14,0,14,0,0,11,0,17,0,0,15,7,10,1,9,7,8,4,3,3,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,10,12,3,13,9,10,6,4,3,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,7165,1,0.00251221214235869,0.00115910276685981,0.00502442428471738,0.0016371533332261,0.00550767230589461,1.50423464592743e-05,0.00390788555478018,0.00144464341718983,0.00429917229362424,1.32980414265254e-05,0.00332886100187999,0.000379879649290794
JP,JPN,Japan,2021-05-03,92393548.6155207,5851,23173.9,397,10724.1,85439.14,27,7171,2279,0,0,377,6429,197,172,42,563704.555135642,4,35,2,2,27,348039.069583512,409,6886,88511.3039583925,28,3,22,1,2,169,8,146,5,3,172,10,146,5,5,276,22,2,20,2,0,18,2,24,2,0,23,11,14,6,12,8,6,6,3,4,5,9,5,1,1,1,1,0,0,1,1,0,0,1,0,13,17,8,17,12,11,7,4,5,9,13,6,1,1,1,1,0,0,1,1,0,0,1,0,2021-05-03,7171,1,0.00376516524891926,0.00141752625752808,0.00585692372054107,0.00176610882165183,0.00610112463026393,1.58782748448747e-05,0.00376516524891926,0.00141752625752808,0.00376691960422274,1.24911068154095e-05,0.00462087870937099,0.000446791877902253
JP,JPN,Japan,2021-05-04,91796743.8755488,6177,23324.45,464,11199,90746.1,21,7547,2395,0,0,401,6771,213,175,30,616725.537134771,2,23,1,1,22,495570.211526124,473,7253,93228.6505388064,20,0,14,0,0,203,6,168,5,1,205,8,165,6,2,249,14,1,11,0,0,8,1,17,0,0,15,5,5,1,3,4,3,4,3,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,7,10,5,7,6,4,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-04,7547,1,0.00278256260765867,0.00118844289990591,0.00397508943951239,0.0014196113682355,0.00671838140545466,1.67110207960279e-05,0.00291506558897575,0.00121632927211898,0.00539855980292701,1.49898729853937e-05,0.00507354764084152,0.00045606290816894
JP,JPN,Japan,2021-05-05,92219970.5193911,5673,19247.85,495,10217.3,82492.15,21,6970,2210,0,0,379,6233,212,157,30,441398.958765076,2,22,1,1,23,365831.72150247,505,6698,86094.7885439026,26,3,21,3,0,178,8,148,5,2,196,11,164,7,3,250,13,0,13,0,0,9,0,20,0,0,17,3,6,1,8,5,7,5,0,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,13,9,11,9,2,2,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-05,6970,1,0.003012912482066,0.00128667756079009,0.00430416068866571,0.00153687762003968,0.00478637063402947,1.40862996173681e-05,0.00329985652797704,0.00134636090192731,0.0039669468493871,1.28292322597566e-05,0.00586562797285324,0.000510081369297572
JP,JPN,Japan,2021-05-06,94630090.6944828,5371,22606.98,371,9593,78291,26,6599,2175,0,0,328,5923,197,121,25,412706.820020799,0,23,0,0,17,225220.340679098,378,6329,81351.7343526963,21,1,15,1,0,183,5,156,4,1,185,8,152,6,2,238,21,2,19,1,1,17,2,23,1,1,22,8,12,1,9,8,8,6,5,2,5,9,7,0,1,0,0,0,0,0,1,0,0,0,0,10,15,2,11,11,11,9,6,4,10,12,9,0,1,0,0,0,0,0,1,0,0,0,0,2021-05-06,6599,1,0.00393999090771329,0.00151146950224481,0.00378845279587816,0.00148223052438093,0.0043612641284815,1.32767124683061e-05,0.00257614790119715,0.00122302208124499,0.00238000765957449,9.81759725458014e-06,0.0046464897522799,0.000467321595705864
JP,JPN,Japan,2021-05-07,98588319.7350756,5817,21988.5,317,10497,85486.2,23,7095,2271,0,0,394,6341,241,143,39,715838.620582749,3,33,1,2,28,573214.528237059,329,6797,87367.3152781287,25,0,21,0,0,197,15,155,6,8,194,17,150,6,10,233,15,1,14,1,0,7,1,21,1,0,15,2,5,1,4,2,1,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,10,6,3,8,5,2,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-07,7095,1,0.00324171952078929,0.00132267923443873,0.00549682875264271,0.00172040652447548,0.00726088671057926,1.67589866677453e-05,0.00394644115574348,0.00145886818285718,0.00581422352848074,1.50077295035291e-05,0.00376571031114609,0.00040614189650845
JP,JPN,Japan,2021-05-08,99607513.0135379,6316,23557.3,383,11620,91786.12,25,7589,2346,0,0,457,6764,248,198,55,682534.087684121,3,48,1,2,37,452456.570668102,388,7318,94064.1478895609,22,0,15,0,0,192,6,163,2,4,197,8,164,2,6,284,18,1,17,1,0,14,1,24,1,0,21,7,8,4,11,5,9,7,5,1,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,10,14,8,15,10,13,9,7,3,10,13,8,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-08,7589,1,0.00329424166556859,0.00128919029117363,0.00724733166425089,0.00190838245195645,0.00685223500752756,1.62003762877172e-05,0.00487547766504151,0.00156712310769133,0.00454239401205216,1.32055297689648e-05,0.00412484467998949,0.000409583334274922
JP,JPN,Japan,2021-05-09,101319933.397175,5826,22014.35,426,10872,85072.84,19,7207,2252,0,0,387,6456,230,149,39,576107.342507441,1,33,1,0,24,339988.828315648,432,6914,88871.2105094868,24,0,18,0,0,179,4,150,3,1,183,8,150,4,4,252,10,0,10,0,0,9,0,18,0,0,18,4,4,3,7,5,7,1,2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,13,9,13,7,5,5,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-09,7207,1,0.00263632579436659,0.00118385126520779,0.00541140557791037,0.00169374337606283,0.00568602172535088,1.46408628718578e-05,0.00333009574025253,0.0013300711148893,0.00335559664239898,1.12604471072461e-05,0.00486096675766429,0.000457267936004358
JP,JPN,Japan,2021-05-10,98959341.9668519,5335,21488,391,9640,78435.8,25,6553,2148,0,0,360,5837,203,146,33,521627.303136731,0,27,0,0,25,392444.558097642,397,6271,80606.2136397153,23,0,19,0,0,171,6,143,1,5,184,6,150,1,5,226,19,0,19,0,0,12,0,24,0,0,18,7,8,3,10,6,7,4,4,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,14,8,8,4,5,3,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-10,6553,1,0.00381504654356783,0.00149261539371506,0.00503586143750954,0.00171383341805911,0.00527112744253553,1.42667092886417e-05,0.00381504654356783,0.00149261539371506,0.00396571511388079,1.23827638808508e-05,0.00492517861928693,0.000483284305486906
JP,JPN,Japan,2021-05-11,99146096.6812785,5337,21837.5,442,9631,78615.5,28,6670,2183,0,0,392,5895,216,169,48,629926.490683946,5,36,3,2,32,451482.679903038,445,6342,81518.8338228471,24,1,19,1,0,215,9,172,4,5,226,15,173,5,10,262,20,0,19,0,0,16,0,26,0,0,24,5,10,4,9,6,8,6,6,2,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,11,16,7,15,12,14,10,9,5,14,9,7,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-11,6670,1,0.00419790104947526,0.00155162865510298,0.00719640179910045,0.00202849782808569,0.00635351780624252,1.56398778168382e-05,0.0047976011994003,0.00165826125387263,0.00455371108914559,1.32526257285115e-05,0.00545886121196303,0.000505803132250695
JP,JPN,Japan,2021-05-12,100808688.535214,5617,20690.9,476,10182,82394.63,20,6879,2219,0,0,430,6085,227,196,31,543817.099021223,3,26,1,1,19,415536.631628907,481,6580,84578.0395071483,22,1,14,1,0,178,6,141,3,3,191,16,142,4,12,264,15,1,14,0,0,10,1,19,0,0,15,5,8,6,6,4,5,3,5,0,2,4,3,1,0,1,1,0,0,0,0,0,0,0,0,8,12,8,11,6,7,3,8,2,7,7,4,1,0,1,1,0,0,0,0,0,0,0,0,2021-05-12,6879,1,0.00290739933129815,0.00127234687098586,0.00450646896351214,0.00158278836671011,0.00539454591586379,1.42988784304879e-05,0.00276202936473325,0.00124022072706729,0.00412203191676037,1.25071352412689e-05,0.00568705544374019,0.000506785944931354
JP,JPN,Japan,2021-05-13,95423708.8014924,5246,19515.25,452,9225.11,75887.19,27,6509,2072,0,0,458,5693,236,214,36,525432.275227419,1,28,1,0,29,462296.360645484,459,6239,80194.8918670362,19,1,13,1,0,170,9,134,8,1,182,16,137,9,7,266,20,1,19,1,0,14,1,24,1,0,21,5,10,1,12,6,8,6,1,1,4,5,3,0,1,0,1,0,1,0,0,1,0,1,0,8,16,2,16,10,12,11,5,1,11,8,5,0,1,0,1,0,1,0,0,1,0,1,0,2021-05-13,6509,1,0.00414810262713166,0.00156139605998593,0.00553080350284222,0.00180169277758253,0.0055063074138154,1.48474266535619e-05,0.00445536948840068,0.00161794288155122,0.00484466980430605,1.39314869639544e-05,0.00572355656718169,0.000522109148096399
JP,JPN,Japan,2021-05-14,99814126.4879082,5352,18891.3,382,9652,77956,17,6645,2078,0,0,487,5789,218,261,31,630595.875717616,3,22,1,2,19,273931.442704832,390,6367,81840.1789577527,24,1,15,1,0,160,9,120,6,2,169,20,117,6,13,238,12,0,12,0,0,8,0,15,0,0,13,4,5,2,3,4,3,2,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,6,7,6,3,4,3,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-14,6645,1,0.00255831452219714,0.00121456657092713,0.00466516177577126,0.00163839477883784,0.00631770169119307,1.55437363136248e-05,0.00285929270127916,0.0012838318016831,0.00274441556865217,1.02631401954596e-05,0.00476538547406311,0.000471820232646202
JP,JPN,Japan,2021-05-15,100344355.84255,6223,22538,453,11272,90761.5,25,7634,2357,0,0,596,6665,267,325,41,690907.348803982,3,31,1,2,30,447642.277230742,466,7344,94398.3468298627,23,0,21,0,0,180,8,157,3,5,204,25,163,4,21,310,20,0,20,0,0,13,0,25,0,0,18,7,9,0,10,10,8,6,2,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,12,11,10,8,2,0,8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-15,7634,1,0.00327482315954938,0.00128160340912937,0.00537070998166099,0.00163952667081517,0.00688536333710768,1.61794866870872e-05,0.00392978779145926,0.00140346484652487,0.00446106084863542,1.30391660393448e-05,0.00493652712838168,0.000447097305795892
JP,JPN,Japan,2021-05-16,94380597.0588508,5894,18870.9,522,10597,85662.3,28,7255,2187,0,0,512,6347,229,276,35,550442.221516344,1,27,0,1,21,369137.146735786,529,6936,89153.9942282037,21,1,12,0,1,189,18,148,7,10,201,25,149,7,17,284,21,1,19,1,0,14,1,25,1,0,21,3,10,5,9,5,4,5,2,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,7,15,9,15,8,9,9,4,2,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-16,7255,1,0.00385940730530669,0.00142675698986233,0.00482425913163336,0.00159439009181587,0.00583215447527967,1.53621179890247e-05,0.00289455547898001,0.00123620605210182,0.00391115502803623,1.25923934386708e-05,0.00593355356178369,0.000504130333305647
JP,JPN,Japan,2021-05-17,99969499.6685711,5284,19516.6,329,9507,77399.62,24,6610,2004,0,0,553,5689,238,308,29,442106.484696903,2,20,0,2,20,348596.771868569,335,6322,81261.7577149227,16,1,11,1,0,150,8,112,3,5,163,17,118,2,14,258,20,1,19,1,0,19,1,21,1,0,23,9,9,2,12,8,9,8,8,4,5,9,5,0,0,0,0,1,1,0,0,0,0,1,0,10,11,4,14,10,11,10,9,4,9,10,6,0,0,0,0,1,1,0,0,0,0,1,0,2021-05-17,6610,1,0.00363086232980333,0.00144998124837632,0.00438729198184569,0.00159327538316256,0.00442241369780402,1.30071326809549e-05,0.00302571860816944,0.00132404762588188,0.00348703127478153,1.15553666606199e-05,0.004122480357553,0.000440541926880742
JP,JPN,Japan,2021-05-18,100230525.979892,5453,17863.1,508,9753.1,79933.78,22,6712,1943,0,0,567,5813,248,311,35,616846.560822114,3,30,1,2,21,370765.63558956,518,6431,82662.822503111,21,0,17,0,0,166,7,131,4,2,175,17,129,5,11,250,16,1,15,0,1,12,1,21,0,1,17,7,6,1,8,5,4,1,3,1,4,6,2,0,0,0,1,0,0,0,0,0,0,0,0,8,8,3,10,6,6,2,5,3,7,8,3,0,0,0,1,0,0,0,0,0,0,0,0,2021-05-18,6712,1,0.0032777115613826,0.00136739682947243,0.00521454112038141,0.00172303809548309,0.0061542783976397,1.53107385944406e-05,0.00312872467222884,0.00133605806080112,0.00369912890274508,1.18848327371861e-05,0.0062664204332063,0.000537944812059706
JP,JPN,Japan,2021-05-19,104640514.926102,4682,15226.525,250,8473,68580,16,5749,1630,0,0,479,5002,205,263,25,702695.644381579,1,20,0,1,21,604124.120739577,254,5526,71030.1286195291,11,0,9,0,0,129,7,103,2,5,149,17,112,3,14,229,12,0,12,0,0,8,0,15,0,0,12,3,5,3,6,2,5,1,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,8,5,7,3,3,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-19,5749,1,0.00278309271177596,0.00136179140964764,0.00434858236214994,0.00170090259969241,0.00671533052831239,1.56483560804035e-05,0.00365280918420595,0.00155944757751255,0.00577332901282277,1.45162358458445e-05,0.00357594734708343,0.000438979712217461
JP,JPN,Japan,2021-05-20,98427691.4125661,5426,10727.6,481,10412,5049,28,6207,1794,407,5295,559,5517,230,321,27,752275.379266567,2,25,2,0,21,638773.013451372,506,6117,78626.7276086969,18,3,15,2,1,134,11,120,6,5,155,26,124,8,18,319,20,3,17,3,0,19,4,24,4,0,27,9,14,3,13,10,7,11,6,2,7,7,8,2,2,0,3,2,2,1,2,0,1,2,2,13,19,6,18,12,11,14,10,2,12,12,10,3,3,1,4,3,3,2,3,0,2,3,3,2021-05-20,6207,1,0.00451103592717899,0.0016671074266917,0.00434992750120831,0.00163719945938439,0.0076429241453338,1.72049415497178e-05,0.00338327694538424,0.00144457494514739,0.00648976933507374,1.58631796938646e-05,0.00643547067758205,0.000558921978530878
JP,JPN,Japan,2021-05-21,101373723.882611,5596,11547.55,783,11069,6344,26,6574,1936,380,5573,640,5753,263,359,40,701434.644564654,1,33,0,1,28,449632.232171213,800,6498,83524.027464658,25,2,22,0,1,147,11,122,5,5,155,18,124,7,11,320,16,2,14,0,2,12,2,23,0,2,21,6,6,4,7,5,6,6,3,1,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,14,14,10,16,10,13,11,7,5,15,13,5,0,0,0,0,0,0,1,0,0,0,0,0,2021-05-21,6574,1,0.0039549741405537,0.00151720599736458,0.00608457560085184,0.0018798495905643,0.00691929444534267,1.6136471266748e-05,0.00425920292059629,0.0015742386020246,0.00443539227869224,1.29355867695836e-05,0.00957808219124142,0.00066052883055766
JP,JPN,Japan,2021-05-22,101049073.046442,6155,12594.7,655,12071.1,7157,25,7196,2083,428,6045,739,6281,295,434,35,506219.101649772,4,29,3,1,25,381475.42910555,674,7110,91390.5563671465,17,1,14,0,1,142,9,124,5,4,153,22,121,4,18,345,17,1,16,0,1,12,2,22,0,2,20,7,4,4,7,4,6,5,4,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,12,7,11,8,6,2,9,12,6,1,0,0,1,0,1,0,0,0,1,1,1,2021-05-22,7196,1,0.00347415230683713,0.00135947499698626,0.00486381322957199,0.00160743054999966,0.00500963627263672,1.37655782281943e-05,0.00347415230683713,0.00135947499698626,0.00377515020776317,1.19571513775783e-05,0.00737494142493581,0.000554714266367555
JP,JPN,Japan,2021-05-23,101644043.265889,5768,11013.55,536,11289.3,6506,25,6752,1949,395,5719,704,5886,266,425,34,514146.179099324,2,32,2,0,26,290145.896002924,553,6668,85709.1743820159,15,0,13,0,0,144,9,127,5,4,173,22,142,6,16,345,19,0,19,0,0,14,0,25,0,0,20,5,8,3,10,7,5,5,2,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,14,9,8,6,3,1,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-23,6752,1,0.00370260663507109,0.00144870566629519,0.00503554502369668,0.00168833606973395,0.00505830113186643,1.37913976715886e-05,0.00385071090047393,0.00147728587740865,0.00285452926389338,1.037178809389e-05,0.00645205141675049,0.000536016008632205
JP,JPN,Japan,2021-05-24,101185253.408187,5287,10024.4,587,10384,5913.5,24,6224,1822,354,5271,658,5425,295,357,34,479017.869628639,5,27,1,4,22,292610.898456707,605,6146,78999.4879651874,21,1,18,0,0,146,9,129,3,6,158,21,128,5,15,343,20,0,20,0,0,16,0,24,0,0,20,8,7,5,8,6,8,6,5,4,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,11,9,10,8,7,4,11,11,8,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-24,6224,1,0.0038560411311054,0.00153973215923456,0.00546272493573265,0.0018311692974882,0.00473406799404111,1.33744611647994e-05,0.00353470437017995,0.00147441905994206,0.00289183343027562,1.04627838366111e-05,0.00765827748486933,0.000607899977964781
JP,JPN,Japan,2021-05-25,99641196.165661,5275,10778.5,394,10615.2,6463,26,6130,1779,357,5145,658,5317,310,341,41,1025812.4537702,5,34,3,1,28,653058.767290045,408,6052,77791.2302579424,23,2,18,1,1,146,10,127,5,4,153,14,130,4,9,315,16,0,16,0,0,15,0,25,0,0,24,7,12,3,8,5,5,5,4,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,12,16,7,14,9,11,10,6,1,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-25,6130,1,0.00424143556280587,0.00162686424989261,0.0066884176182708,0.00204043279258372,0.0102950636207207,1.9819651344997e-05,0.00456769983686786,0.00168800021096259,0.00655410404953675,1.58437288269186e-05,0.00524480714146237,0.000507581330947559
JP,JPN,Japan,2021-05-26,100368250.558344,5339,11457.6,549,10441,6216,15,6291,1858,353,5311,724,5424,371,344,21,458525.16394818,2,16,1,1,14,290663.36345826,564,6206,79770.7162889608,12,0,10,0,0,115,8,102,5,3,122,12,102,6,6,323,9,0,9,0,0,6,0,14,0,0,12,4,4,1,3,1,3,3,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,7,4,6,5,2,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-26,6291,1,0.00238435860753457,0.00120519039058049,0.0033381020505484,0.00142531869330604,0.00456842837647789,1.31928623002117e-05,0.00222540136703227,0.00116441728977194,0.00289596921179072,1.05127689597034e-05,0.00707026370375027,0.000581437997421185
JP,JPN,Japan,2021-05-27,101183434.127202,5232,11243.3,394,10695,5707,17,6113,1808,369,5168,757,5219,378,364,29,608338.889551419,1,24,1,0,22,478689.997073023,412,6039,77624.1307877915,23,2,19,1,1,139,6,125,4,2,157,13,139,7,5,332,11,1,8,0,0,9,1,14,0,0,15,4,8,2,5,2,3,1,3,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,13,5,11,6,8,1,7,2,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-27,6113,1,0.00278095861279241,0.00132012008043772,0.00474398822182235,0.00172250344423716,0.00601223801898884,1.5062670813974e-05,0.00359888761655488,0.00150114324910242,0.0047309127348973,1.33701447681159e-05,0.00530762787059508,0.000511145265750216
JP,JPN,Japan,2021-05-28,100311333.583305,5584,10961.3,560,10892,6215,19,6476,1879,364,5490,836,5500,413,409,38,840669.871608962,1,30,1,0,20,354743.593009423,573,6387,82097.2550656772,19,1,14,0,1,156,10,133,8,2,164,22,130,11,11,339,9,1,8,0,1,6,1,17,0,1,16,3,4,0,3,0,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,8,6,6,7,4,2,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-28,6476,1,0.00293390982087709,0.00131728584340547,0.00586781964175417,0.00186018061977676,0.00838060707179031,1.78395269602115e-05,0.00308832612723904,0.00135140210040256,0.00353642584877831,1.16167884578486e-05,0.00697952689820877,0.000569476577837633
JP,JPN,Japan,2021-05-29,102729027.341403,6055,10529.4,606,11473,7061,21,7076,2057,408,5958,921,5985,447,460,33,712144.076583312,5,27,2,3,22,436954.329522694,625,7002,90002.3453843544,16,2,12,2,0,151,20,125,8,12,162,30,126,10,19,347,16,1,15,0,1,10,1,20,0,1,15,6,5,2,7,1,7,1,2,1,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0,8,7,3,10,4,10,3,2,2,4,11,5,0,0,0,0,0,0,0,0,0,0,1,0,2021-05-29,7076,1,0.00296777840587903,0.00126743154217559,0.00466365178066704,0.00158745772579156,0.00693225756160057,1.60445775069398e-05,0.00310910118711136,0.00129716559939666,0.00425346507049608,1.25848296196246e-05,0.00694426347814539,0.000542526660686814
JP,JPN,Japan,2021-05-30,101982231.334471,5785,11209,427,11667,6769,30,6766,1951,414,5684,890,5731,454,423,27,400208.295493275,5,20,2,3,18,188695.185169785,440,6700,86120.496154695,24,1,19,0,1,148,15,122,9,5,151,21,120,11,9,345,20,1,17,1,0,13,1,27,1,0,22,7,9,4,9,5,5,4,5,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,9,13,5,14,11,6,6,6,1,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-30,6766,1,0.00443393437777121,0.00158311246142806,0.00399054093999409,0.00150220675693421,0.00392429436242392,1.21342460818459e-05,0.00266036062666273,0.00122736544011619,0.00185027511852454,8.34068723668358e-06,0.00510912058854892,0.000476162983630675
JP,JPN,Japan,2021-05-31,101003181.789055,5293,10775,621,10436,6116,19,6180,1815,360,5220,812,5218,437,361,33,635951.068116793,6,27,2,4,20,434444.453240705,637,6111,78549.6047763196,22,1,21,1,0,152,15,133,9,6,151,20,126,11,9,302,13,1,12,1,0,10,1,18,1,0,15,5,9,3,7,3,5,2,2,1,4,3,1,1,1,0,1,0,0,1,0,1,0,0,0,8,12,5,10,6,8,4,5,2,8,4,4,1,1,0,1,0,0,1,0,1,0,0,0,2021-05-31,6180,1,0.00307443365695793,0.00138028186903187,0.00533980582524272,0.00181699593158925,0.00629634687593286,1.54260000941954e-05,0.00323624595469256,0.00141602438502237,0.00430129472701209,1.27627462755366e-05,0.00810952520784722,0.000627199441315316
JP,JPN,Japan,2021-06-01,100367298.749514,5638,10591.6,417,10910,6370,23,6491,1861,403,5466,887,5466,472,398,31,456885.247920198,3,28,1,1,21,368830.377018728,431,6419,82508.5768383563,22,2,18,0,2,147,13,126,2,9,163,21,133,3,15,357,17,4,13,1,2,12,4,19,1,2,18,8,8,4,8,5,7,7,2,1,5,6,6,2,2,1,2,1,2,1,0,1,1,0,1,11,11,6,12,8,9,9,2,2,9,9,7,2,2,1,2,1,2,1,0,1,1,0,1,2021-06-01,6491,1,0.00354336773994762,0.00144553829340625,0.00477584347558157,0.00167717269471408,0.00455213255325765,1.31694817031236e-05,0.00323524880603913,0.00138147320261188,0.00367480625277378,1.18377660454734e-05,0.0052236993596966,0.000491870011329998
