ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BR,BRA,Brazil,2021-05-31,140944637.699821,9094,32560,15758.62,26650.5,8041,1135,11634,6213,3341,7880,2016,1219,332,4613398.47821241,69,231,42,24,225,3059315.68012187,15778,11440,626365.986319031,483,84,354,45,35,1047,206,762,126,71,1105,227,797,151,67,1451,469,88,369,49,30,364,158,905,93,52,976,93,229,97,213,235,236,156,111,105,182,246,146,17,41,12,35,39,42,31,13,15,35,35,24,300,624,334,623,637,625,420,321,302,531,676,376,44,82,36,84,89,83,67,30,38,87,87,49,2021-05-31,11634,1,0.0975588791473268,0.00539170845284577,0.0285370465875881,0.00302552812998299,0.032731990045892,2.93753757030013e-05,0.019339865910263,0.00250247386730013,0.0217057969004645,2.40572742868224e-05,0.025189745842878,0.00038806631372468
BR,BRA,Brazil,2021-06-01,141764072.732621,9402,34157.05,17354.8,26652.4,8052,1206,12175,6513,3659,8073,2342,1222,388,5067454.24421876,90,253,65,23,263,3230306.69474106,17372.8,11986,656260.726575167,554,106,394,70,33,1142,242,814,169,69,1182,276,820,199,73,1540,487,101,376,66,33,392,186,938,127,54,1051,103,240,117,238,246,235,162,131,142,217,278,149,28,45,28,46,51,48,35,24,23,45,54,31,332,675,351,672,667,665,461,356,372,596,722,411,61,95,63,108,104,111,73,47,47,105,111,68,2021-06-01,12175,1,0.0990554414784394,0.00530642228700591,0.0318685831622177,0.00312005421670611,0.0357456875112245,3.05613561778532e-05,0.0216016427104723,0.00258234850506147,0.0227864975411203,2.45639677074084e-05,0.026472405396958,0.000388401339526689
BR,BRA,Brazil,2021-06-02,140396241.934106,8834,33272.4,17214.1,25238,8389,1201,11390,6199,3584,7426,2287,1198,401,5442626.24235712,89,278,60,24,265,3484253.44842448,17229.6,11203,613389.697966093,542,107,389,65,34,1103,262,774,177,73,1153,283,797,197,73,1530,496,116,373,73,37,406,222,915,140,70,1060,129,267,129,258,233,264,156,150,140,201,278,163,26,58,25,49,55,54,29,31,21,41,59,35,351,686,364,669,669,682,455,374,356,576,735,396,66,121,65,111,118,122,78,59,55,117,128,68,2021-06-02,11390,1,0.105443371378402,0.00564026864341265,0.035206321334504,0.00338465009429236,0.0387661818249492,3.19309165396215e-05,0.0232660228270413,0.00276844214279912,0.0248172842835764,2.57330032550153e-05,0.0280891577689204,0.000413487537437582
BR,BRA,Brazil,2021-06-03,142142543.057358,8718,29646.205,16243.4,25031.4,8840.5,1064,10948,5757,3599,6975,2288,1213,349,5351002.34262955,77,224,54,20,225,3204412.97987524,16253.4,10771,589736.716664535,458,90,328,53,36,947,213,641,142,67,977,230,662,165,60,1511,469,95,365,64,28,349,175,817,121,48,885,99,209,115,212,212,207,126,114,110,179,241,137,20,44,20,40,43,44,29,19,18,33,49,27,307,561,304,549,540,554,349,297,289,483,615,358,50,96,47,86,84,89,56,41,41,83,104,57,2021-06-03,10948,1,0.0971867007672634,0.00554859581857728,0.0318779685787358,0.00329072103616906,0.0376453257943351,3.12902591829643e-05,0.0205516989404457,0.0026576349102386,0.0225436587171666,2.44032087665397e-05,0.0275604342424648,0.000417823964590943
BR,BRA,Brazil,2021-06-04,140286907.00997,8404,29991,15804.1,24192,7153.5,1059,10718,5721,3621,6704,2324,1184,329,4480942.59353836,79,214,62,14,215,2669259.57140368,15818,10517,575829.639695564,431,94,299,60,28,957,216,674,151,56,984,247,675,176,62,1482,466,95,365,62,22,380,187,796,124,46,932,94,233,114,219,220,213,146,124,112,183,234,142,20,50,24,42,50,44,38,29,22,36,52,34,283,581,318,558,578,561,404,315,305,479,617,354,62,103,54,94,107,106,86,62,52,94,114,71,2021-06-04,10718,1,0.0988057473409218,0.00564925950568964,0.030696025377869,0.00326559471163738,0.0319412744142966,2.90982246714015e-05,0.0200597126329539,0.00265432058196494,0.0190271467829423,2.26076202625763e-05,0.027469930183453,0.000422164178901442
BR,BRA,Brazil,2021-06-05,141844497.46241,8571,29585.4,16744,24747.3,8328,1123,10906,5803,3758,6767,2437,1205,391,5342787.40710733,94,254,59,30,289,3865063.34141413,16753,10718,586834.846273372,489,104,341,58,42,1020,249,686,157,84,1060,284,689,181,93,1542,525,122,394,76,43,410,211,850,131,72,964,147,269,133,257,237,280,167,131,144,202,291,156,25,56,23,46,48,57,34,32,32,45,63,29,347,628,330,621,578,646,421,323,335,527,676,364,60,110,52,109,104,123,78,64,65,108,126,73,2021-06-05,10906,1,0.102970841738493,0.0057039506040188,0.0358518246836604,0.00348933661907731,0.0376665115862053,3.13315834815436e-05,0.0264991747661838,0.00301439167048625,0.0272485955434289,2.67925986898311e-05,0.0285480661320438,0.00042607803822127
BR,BRA,Brazil,2021-06-06,141598986.389711,9149,31610.1,16244.2,27542.5,8696,1124,11587,6009,4054,7128,2656,1292,364,5226831.99107044,105,216,75,23,253,3545387.72454481,16262,11379,623026.097755617,491,119,320,86,28,1069,299,695,193,96,1093,326,688,223,90,1562,497,132,361,82,47,381,245,808,161,76,946,111,250,110,226,226,231,152,120,124,176,256,140,36,65,34,57,57,51,45,21,29,42,65,35,312,622,328,597,601,607,426,322,315,518,633,396,77,134,79,135,124,135,103,60,65,116,138,82,2021-06-06,11587,1,0.0970052645205834,0.00538893380350124,0.0314145162682316,0.00317611891251431,0.0369129195366206,3.10556050712887e-05,0.0218348148787434,0.00266099124281899,0.0250382281324185,2.57343740118543e-05,0.0261016353224722,0.000395900133870454
BR,BRA,Brazil,2021-06-07,140913688.842326,9075,32948.99,14898.6,25661,8586,1106,11514,6150,3812,7317,2573,1148,327,4603334.0771367,85,211,64,18,180,2392014.05397644,14914,11341,620945.511437424,471,102,330,72,26,1012,233,697,164,58,1042,262,701,198,55,1536,494,109,372,74,32,393,209,828,148,52,949,103,242,114,225,242,237,150,123,117,173,253,142,22,46,25,47,50,53,34,28,24,34,52,35,272,588,348,581,615,595,395,325,299,499,634,366,57,100,62,104,115,118,74,62,46,104,117,70,2021-06-07,11514,1,0.0960569741184645,0.00538232550136249,0.0284002084418968,0.00303416677723227,0.032667756517875,2.9350735320797e-05,0.0156331422615946,0.00226587845540849,0.0169750297052614,2.13284377304375e-05,0.0240182104955967,0.000380813666247108
BR,BRA,Brazil,2021-06-08,144633588.604516,9081,35584.55,12615.51,26091.3,8136,1003,11646,6397,4033,7193,2720,1199,232,3202190.89406045,57,157,44,11,147,1882346.24862637,12635.5,11307,619083.934205357,372,71,273,51,17,1006,258,703,186,64,1071,301,722,224,67,1545,491,123,353,86,32,387,198,758,144,46,850,88,246,111,240,213,236,131,122,103,168,258,141,21,55,23,55,47,54,29,25,15,33,60,34,197,520,252,523,500,529,278,258,233,414,558,291,40,92,51,96,94,102,53,55,35,81,108,58,2021-06-08,11646,1,0.0861239910698953,0.00509524897097671,0.0199210029194573,0.00253773248431847,0.0221400224177282,2.39795414443533e-05,0.0126223596084493,0.00202755020482993,0.0130145858011823,1.84707296975347e-05,0.0204099949972352,0.000352222378826593
BR,BRA,Brazil,2021-06-09,143068588.38236,8589,33538.43,12125,24236.2,8088.2,1033,10936,6053,3889,6657,2680,1098,242,3562688.5916072,64,162,50,11,163,2410395.35534026,12150,10607,580757.344133388,379,84,275,56,25,969,274,638,196,74,1018,310,648,225,78,1535,520,119,391,73,41,413,198,789,126,64,868,79,261,130,259,221,251,152,129,120,179,270,136,12,50,19,52,46,45,25,21,20,36,55,23,212,537,283,554,498,540,331,284,271,428,570,319,39,98,46,104,86,104,52,45,43,89,109,58,2021-06-09,10936,1,0.0944586686174104,0.0054814302094568,0.0221287490855889,0.00275700854121691,0.0249019622817951,2.55338834488716e-05,0.0149049012435991,0.00227102790608875,0.0168478306985061,2.10891128472992e-05,0.0209209579917243,0.000368086929809372
BR,BRA,Brazil,2021-06-10,143615223.368125,8475,33765.983,11970,24046.2,7948.77,992,10815,6033,4045,6406,2764,1154,221,3314437.37345865,52,154,38,10,135,1901908.30571279,11988,10515,575720.135152501,374,71,285,44,19,926,247,636,180,54,1018,304,669,236,58,1477,482,113,361,79,27,375,183,771,125,46,839,78,223,104,208,198,223,136,126,104,163,234,124,15,43,23,40,44,41,28,23,17,28,46,20,194,501,258,485,474,513,311,289,258,409,529,304,32,81,46,79,84,85,54,45,39,72,82,39,2021-06-10,10815,1,0.0917244567730005,0.00543984109367772,0.0204345815996301,0.00266645602975867,0.0230785935900601,2.45573971991184e-05,0.0124826629680999,0.00209247759223877,0.0132430828787397,1.86959479471332e-05,0.0208226172197791,0.000368842304021292
BR,BRA,Brazil,2021-06-11,142532572.961781,7676,30356.2,10890.3,21847,6822,871,9897,5339,3898,5663,2676,1116,195,3260454.17704606,60,127,48,10,119,1753170.8973123,10910.3,9634,527483.383933352,307,72,219,47,24,809,230,544,167,57,870,282,553,212,63,1406,430,105,315,72,29,337,179,654,127,48,732,80,202,89,204,178,191,102,104,95,151,220,115,20,39,14,49,39,51,21,26,20,29,51,33,168,442,222,464,428,447,239,242,210,353,469,274,41,81,34,90,82,102,48,48,37,77,99,67,2021-06-11,9897,1,0.0880064666060422,0.00558148134734529,0.0197029402849348,0.00273804559846829,0.0228751513376547,2.45441527646122e-05,0.0120238456097807,0.00214729262642097,0.0123001420719627,1.80950000255261e-05,0.0206836847042343,0.000384077749819741
BR,BRA,Brazil,2021-06-12,142612691.37171,7091,26293.4,10289,20412,6899.5,831,9053,4812,3674,5048,2586,985,177,3719416.57341209,62,104,51,9,109,1946690.28584471,10310,8766,479958.412244111,319,87,211,62,25,753,233,476,170,56,795,260,484,202,49,1366,449,126,317,81,41,361,195,596,134,54,716,68,224,108,205,204,199,116,98,111,166,217,126,17,56,27,47,59,52,33,19,30,49,55,32,159,430,226,432,433,413,257,210,220,351,433,259,45,97,49,88,105,97,57,37,51,95,96,56,2021-06-12,9053,1,0.0917927758754004,0.00594769320511559,0.0195515298795979,0.00285203328979072,0.0260805440079502,2.61570550846079e-05,0.0120402076659671,0.00224666569872158,0.0136501896648932,1.90438095084901e-05,0.0214810278077932,0.0004101648510822
BR,BRA,Brazil,2021-06-13,143152364.872313,8412,30031.1,10871,24327,7399.5,877,10684,5623,4373,5950,3035,1209,202,3075648.74965766,57,136,44,10,131,1928668.48380032,10895,10379,568273.826224233,333,81,233,53,27,815,243,529,167,67,864,295,525,213,71,1494,476,121,346,86,34,363,194,641,139,53,728,83,218,105,201,204,218,121,115,96,174,230,133,14,43,18,34,45,49,22,17,10,37,43,24,172,437,224,417,443,441,262,240,202,381,469,272,32,85,37,76,96,97,49,41,28,89,89,52,2021-06-13,10684,1,0.0820853612879072,0.00520493315413208,0.0189067764882067,0.00258252797339456,0.0214851410411628,2.37520798438338e-05,0.0122613253463122,0.00208675224255569,0.0134728370398954,1.88856910039762e-05,0.0191720953829413,0.00035653359743495
BR,BRA,Brazil,2021-06-14,144023581.778152,8656,32859.74,10463,25798.4,7739,899,11243,6077,4522,6318,3186,1204,192,2594904.20586594,49,128,43,5,119,1475556.55437676,10491,10909,597292.530135866,335,73,241,55,17,859,229,594,171,52,929,264,616,203,54,1547,434,109,315,71,31,341,186,671,133,42,763,67,211,90,190,206,188,109,108,95,145,214,120,15,45,16,38,51,42,24,16,16,28,50,24,167,451,221,446,452,446,247,235,230,377,485,277,31,88,32,74,88,88,46,32,36,79,99,47,2021-06-14,11243,1,0.0799608645379347,0.00501359070845293,0.0170772925375789,0.00239483821038213,0.0180172175544351,2.1723364293151e-05,0.0105843636040203,0.00189159756294271,0.0102452427314969,1.6445845742697e-05,0.0175642578312734,0.000333135970414036
BR,BRA,Brazil,2021-06-15,142968965.180003,8545,33541.905021,10811.5,24402,7482,949,10983,6031,4497,6084,3197,1166,234,3436098.79736314,64,163,50,11,146,2198330.68188643,10829.3,10684,584973.269041305,354,95,241,67,24,882,259,587,205,46,942,299,601,237,52,1566,477,132,336,87,37,379,212,696,145,57,816,89,226,112,222,221,218,113,110,107,161,225,132,21,53,24,47,55,55,30,26,24,45,53,31,207,489,250,485,496,490,265,244,252,389,513,306,43,98,44,92,102,112,52,54,47,97,107,62,2021-06-15,10983,1,0.0864062642265319,0.00525456501770467,0.0213056541928435,0.00270058950618859,0.0240338789123707,2.51047851876992e-05,0.0132932714194664,0.00214189205647712,0.0153762788946444,2.01691676142194e-05,0.0185124698394301,0.000345425707376132
BR,BRA,Brazil,2021-06-16,142709351.324734,8114,30618.95,10179.9,23180,7623,914,10346,5611,4334,5666,3122,1095,181,2945558.52148601,48,120,37,9,104,1681861.65916062,10193.4,10040,549712.806175094,325,81,224,61,18,865,270,551,203,58,913,309,559,239,60,1495,478,131,342,98,30,390,201,670,154,43,789,71,237,95,216,230,222,108,112,104,173,236,141,18,73,25,54,65,69,35,28,21,39,57,39,152,458,228,452,483,461,243,246,221,385,477,276,32,108,43,90,107,109,56,50,34,87,93,63,2021-06-16,10346,1,0.0883433210902764,0.00546845161502675,0.0174946839358206,0.00252628508961449,0.0206402628429262,2.33265552743109e-05,0.0100521940846704,0.0019221993909525,0.0117852239082326,1.77058371593015e-05,0.0185431372263742,0.000356621381440369
BR,BRA,Brazil,2021-06-17,143579635.548046,6601,25764.4,7944,18628,6126,712,8413,4625,3642,4468,2650,888,178,3474791.75859485,58,112,49,8,102,1997020.57892113,7961.5,8169,447271.306139874,230,56,159,39,16,648,218,397,158,53,702,254,410,190,56,1162,385,119,259,88,28,301,178,504,128,42,599,71,162,63,137,169,162,96,78,69,119,176,79,23,47,20,39,51,53,22,19,17,29,51,27,156,341,149,313,369,349,210,172,162,275,362,198,40,79,36,67,84,90,36,30,30,66,85,46,2021-06-17,8413,1,0.084630928325211,0.00594751185204402,0.0211577320813027,0.00307513056938848,0.0242011462512181,2.51362095134844e-05,0.0121240936645667,0.00233855982597864,0.0139088010030007,1.91560100337645e-05,0.0178001581829848,0.000387502432387443
BR,BRA,Brazil,2021-06-18,143499828.852666,3921,13764.8,4865,10848.7,3030,417,5005,2717,2294,2537,1630,591,87,2676466.75176792,25,58,20,4,50,1515425.12943466,4881,4868,266534.057814776,153,46,98,35,10,385,131,236,96,31,416,153,243,118,31,686,211,70,140,51,18,165,104,301,79,24,350,33,102,44,97,106,94,63,52,61,66,94,59,9,32,11,26,37,28,17,13,13,22,26,14,69,207,115,224,216,216,123,128,118,162,220,124,12,50,18,48,53,49,24,24,19,46,51,25,2021-06-18,5005,1,0.0833166833166833,0.00765634862443675,0.0173826173826174,0.00362072763546979,0.0186513584940641,2.21354980003425e-05,0.00999000999000999,0.00275517253090846,0.010560466458748,1.67247093699327e-05,0.0183128566758698,0.000509021744812653
BR,BRA,Brazil,2021-06-19,141172869.278393,3482,11791.85,3764,9441.2,147,351,4352,2328,2018,2181,1429,529,77,2835538.19039045,27,41,22,4,44,1610762.23653216,3776,4219,230999.833590908,139,41,84,29,8,333,108,205,82,22,347,124,207,100,20,603,170,52,113,32,16,129,89,243,61,21,296,28,76,39,70,76,68,39,38,30,56,67,44,7,17,7,16,21,18,12,12,6,12,15,11,60,162,91,164,163,164,84,83,75,163,161,91,14,38,16,34,39,37,18,17,10,41,32,21,2021-06-19,4352,1,0.0806525735294118,0.00809007587734402,0.0176930147058824,0.00391677102257837,0.0200855745504384,2.31424148972442e-05,0.0101102941176471,0.00297220627364417,0.011409856899315,1.7519459642035e-05,0.0163463321219839,0.000517098793712926
BR,BRA,Brazil,2021-06-20,141858678.485418,3538,11876.8,3629.8,10063.03,0,329,4383,2314,2036,2217,1428,559,76,3314152.92459544,21,54,16,5,51,2284160.46758403,3639.6,4259,233189.924452164,143,46,95,31,14,326,117,198,77,36,345,131,202,94,34,639,183,54,124,37,17,141,93,228,67,22,270,30,85,45,82,88,81,54,50,44,77,88,42,5,21,11,15,23,21,14,9,5,20,22,9,55,155,84,164,170,155,98,88,77,163,165,79,12,44,21,39,48,47,29,22,14,48,46,26,2021-06-20,4383,1,0.0750627424138718,0.00780064845176353,0.0173397216518366,0.00386442708259017,0.0233623558317308,2.4856798017921e-05,0.0116358658453114,0.00317482796497077,0.0161016618226767,2.07124083720905e-05,0.0156078784645201,0.000503094074384028
BR,BRA,Brazil,2021-06-21,140980286.979697,3549,11622,3266,9932,0,301,4419,2426,2004,2277,1449,505,68,2888002.82501288,22,44,19,3,40,1776437.82970484,3275,4298,235325.263041888,118,35,79,28,7,312,98,199,76,21,326,108,202,87,18,578,139,41,97,30,9,108,70,221,55,13,254,22,65,31,60,61,57,28,33,27,47,63,33,10,20,9,19,18,19,11,11,10,14,20,13,56,145,85,153,150,138,78,79,72,128,155,82,16,33,21,38,36,36,19,22,16,34,39,24,2021-06-21,4419,1,0.0681149581353247,0.00742828413982564,0.015388096854492,0.00362920154153938,0.0204851535408549,2.3382665616254e-05,0.00905182167911292,0.00279241239400699,0.0126006115306083,1.84124310784247e-05,0.0139169078477437,0.000473305930838448
BR,BRA,Brazil,2021-06-22,142319790.210705,3622,12402.535,3831,10128,0,326,4500,2450,2091,2290,1491,542,76,2796536.70786636,19,54,15,3,48,1628584.24153079,3845,4405,241183.756095746,104,31,69,27,4,321,113,193,82,26,342,126,200,94,28,593,164,40,121,28,10,130,75,239,57,15,274,30,64,36,73,59,72,38,36,29,45,77,39,6,19,3,13,17,17,11,5,5,13,15,9,68,151,86,165,148,151,83,81,74,118,165,89,14,37,15,36,34,41,21,16,16,35,36,25,2021-06-22,4500,1,0.0724444444444445,0.0075738088968015,0.0168888888888889,0.00376481530746977,0.0196496685648994,2.28025653102282e-05,0.0106666666666667,0.00300142514690113,0.0114431326740973,1.74738554566784e-05,0.0159422013415928,0.000499871656673073
BR,BRA,Brazil,2021-06-23,141295230.855813,3206,10265.6,3542,8515,0,298,3991,2154,1896,1978,1387,457,69,3140969.8402342,21,44,16,2,40,1860893.00748244,3548,3889,212931.583985552,115,39,68,26,10,296,103,179,75,26,326,116,192,84,26,543,151,39,109,26,11,120,78,203,57,16,258,27,59,38,63,71,71,38,36,30,49,69,41,6,17,9,17,23,17,10,8,9,14,15,10,58,144,85,152,160,158,98,84,81,125,152,102,15,41,18,41,44,46,20,23,26,39,38,23,2021-06-23,3991,1,0.0746680030067652,0.00815498722808917,0.0172889000250564,0.00404393195528427,0.022229836217469,2.43092108880723e-05,0.0100225507391631,0.00309035954427321,0.0131702464139176,1.87976001489682e-05,0.0166626290641822,0.000543689673099678
BR,BRA,Brazil,2021-06-24,141131747.543313,2926,9548.5,2692.1,7855,0,289,3672,1951,1735,1816,1230,470,70,3756911.80780482,22,45,16,6,39,1801769.55359164,2698,3566,195246.600280915,114,32,78,24,8,253,100,144,74,26,264,101,154,77,23,515,157,58,95,42,15,129,87,193,64,22,247,29,75,39,65,84,74,41,49,40,56,80,37,8,28,13,20,34,24,14,13,13,17,26,16,60,145,85,135,156,138,83,85,72,128,142,74,15,46,23,37,49,37,23,21,19,37,38,25,2021-06-24,3672,1,0.0787037037037037,0.00870951562243306,0.0190631808278867,0.00442297980558762,0.0266198915070604,2.65570667700841e-05,0.0106209150326797,0.00331557674330499,0.0127665786398534,1.85217884063177e-05,0.0138184224263992,0.000517802360481037
BR,BRA,Brazil,2021-06-25,143881098.200505,3984,13402.9,4187.7,11229.3,0,400,4972,2627,2446,2380,1800,583,106,3712331.04476306,41,59,28,11,51,1566974.45430391,4199,4847,265384.260112617,155,44,102,30,12,369,139,212,93,38,378,141,214,102,34,702,198,76,116,50,22,152,109,269,73,30,335,32,93,47,84,99,78,55,49,37,63,87,53,13,37,15,32,36,30,18,16,14,23,33,18,76,194,110,188,211,186,116,104,93,170,197,124,22,56,24,48,57,49,29,29,21,43,52,31,2021-06-25,4972,1,0.080450522928399,0.00756022146357843,0.0213193885760257,0.00401504480445489,0.0258013810791864,2.59054684703299e-05,0.0102574416733709,0.0028006780110455,0.0108907596195872,1.69588904510954e-05,0.0158223400220425,0.000474769288952383
BR,BRA,Brazil,2021-06-26,143702022.553987,6321,23490.5,6823.4,17608.61,0,595,7943,4214,4207,3490,3089,995,126,3059856.3796939,52,71,43,7,77,1792347.32062779,6835.4,7747,424165.84755363,220,76,137,60,12,565,229,320,189,36,595,247,329,204,39,1149,344,131,211,99,28,274,188,393,143,37,499,57,167,79,134,155,145,73,89,71,108,159,81,23,61,23,40,54,46,27,31,21,38,58,29,115,299,154,260,294,281,133,184,138,240,303,174,39,90,38,68,87,79,42,46,36,76,93,52,2021-06-26,7943,1,0.0749087246632255,0.00578914335313103,0.0158630240463301,0.0027477459456715,0.0212930641149768,2.36027205561241e-05,0.00969407025053506,0.00215473358463558,0.0124726659289324,1.81455801705799e-05,0.0161149230646999,0.000378936593955028
BR,BRA,Brazil,2021-06-27,143608573.884582,7237,25245.2,8146,21635,0,617,9046,4770,4706,4059,3506,1084,159,2829750.19896402,52,100,43,8,96,1651260.94032262,8164,8838,483900.57579437,269,90,171,70,17,665,257,387,197,56,668,266,380,208,52,1171,314,108,198,70,35,237,177,421,129,43,511,48,139,76,130,138,145,70,65,76,112,158,78,15,49,20,41,50,45,22,17,22,39,53,25,121,318,180,303,313,322,173,150,165,279,344,189,32,93,43,84,91,93,47,45,43,91,94,59,2021-06-27,9046,1,0.068206942294937,0.00519509896135282,0.0175768295379173,0.00270794206213037,0.0197046048325658,2.27310895268484e-05,0.010612425381384,0.00211159366344723,0.0114983450894076,1.74366992141345e-05,0.0168712343162601,0.000362867983992437
BR,BRA,Brazil,2021-06-28,143064600.286602,7127,25515.79,6615,21163,0,624,9002,4744,4626,4129,3477,1031,136,2566367.75319334,41,90,36,5,70,1225568.55538847,6628,8813,482531.769006086,234,89,135,73,16,621,255,348,199,55,640,280,343,225,53,1190,329,99,223,79,20,249,176,428,144,31,515,48,147,59,138,149,136,85,68,67,107,160,81,16,47,14,47,48,50,29,25,16,34,46,30,108,292,147,289,315,287,177,163,151,263,333,195,28,86,38,88,97,93,59,51,38,94,91,64,2021-06-28,9002,1,0.0693179293490336,0.00524689110633691,0.0151077538324817,0.0025198395946035,0.0179385239119399,2.17492701423465e-05,0.00777604976671851,0.00181452499649821,0.00856653954181032,1.51013751358485e-05,0.0137358831598846,0.000328405215285958
BR,BRA,Brazil,2021-06-29,142963686.945718,7507,26896,6966.2,21186.31,0,636,9439,5108,5008,4164,3737,1136,127,2073685.40171498,55,63,45,7,68,1042882.81626282,6987,9246,506239.502579175,224,82,135,64,15,628,268,338,220,43,669,299,347,246,46,1252,359,138,213,100,35,274,214,398,161,48,527,43,146,62,119,163,146,85,69,64,101,167,74,20,53,19,37,59,50,30,24,21,38,62,24,99,287,155,256,338,287,183,144,142,266,314,164,38,90,47,74,108,95,55,47,40,98,100,50,2021-06-29,9439,1,0.0673800190698167,0.005057117223308,0.0134548151287213,0.00232424794697863,0.0145049798729823,1.95984174232072e-05,0.00720415298230745,0.00170610806984631,0.00729473923443787,1.39492310773069e-05,0.0138017676700511,0.00032138051456981
BR,BRA,Brazil,2021-06-30,142491548.036999,7176,26233.8,6502.1,20950.6,0,670,9040,4855,4839,3933,3604,1099,154,2810160.88844891,51,97,46,4,82,1377299.42499816,6517,8842,484119.584880496,253,112,124,93,12,654,278,346,203,65,692,314,344,235,66,1177,339,140,195,111,25,248,235,411,183,42,548,56,142,62,132,158,145,85,63,66,113,157,78,17,53,21,55,65,60,34,23,24,47,61,36,119,308,159,296,357,318,189,157,139,295,338,186,34,100,48,102,126,114,67,52,44,119,120,69,2021-06-30,9040,1,0.0741150442477876,0.00540002257801838,0.0170353982300885,0.00266752783684871,0.0197215970151383,2.28296522458194e-05,0.00907079646017699,0.00195437500884847,0.00966583242285036,1.60643830379674e-05,0.0134615500044451,0.000324620772940641
