ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ID,IDN,Indonesia,2021-06-02,164321661.347178,911,2503.5,1504,3920.5,824,24,1354,774,85,1124,441,758,135,289,90,10861791.1681236,16,61,10,4,57,6288774.83129209,1515,1321,21610.6492715782,65,8,46,5,3,143,27,94,13,10,150,28,96,13,11,309,11,3,8,1,2,8,4,18,2,2,21,6,8,2,3,4,4,3,3,3,5,5,3,2,3,1,1,2,2,2,1,2,1,1,1,17,19,8,12,12,14,12,10,9,18,16,13,3,4,1,1,3,3,3,1,2,2,2,1,2021-06-02,1354,1,0.017725258493353,0.00702832014723791,0.0664697193500739,0.0132682878928039,0.0661007871942996,3.79886624686851e-05,0.0420974889217134,0.0106961506316371,0.0382711249371145,2.93334148439719e-05,0.0701043259256671,0.00340411094600204
ID,IDN,Indonesia,2021-06-03,172082918.396975,835,2176,1201.99999,3649.3,881,23,1236,681,80,999,420,668,133,267,73,11590004.9620962,13,46,5,8,54,8837186.87122518,1210.99999,1208,19762.0471764319,44,10,27,3,7,119,21,79,7,14,122,24,76,9,14,305,12,4,8,0,4,9,5,18,0,5,20,5,5,0,4,4,4,5,1,4,4,5,4,2,2,0,1,1,1,2,0,1,1,3,2,13,16,5,14,12,13,14,7,8,15,12,10,2,3,0,2,2,2,2,0,2,2,4,2,2021-06-03,1236,1,0.0186084142394822,0.00753381069526928,0.0590614886731392,0.0131423089477711,0.0673512808247441,3.74464962424737e-05,0.0436893203883495,0.0113953062944479,0.0513542363968912,3.29776256252411e-05,0.0612790759574865,0.00334392461553386
ID,IDN,Indonesia,2021-06-04,158492407.512199,893,2299.7,1301,3506,764,23,1257,707,67,1046,414,715,139,265,78,10782500.8904902,13,52,7,6,53,7153891.64447321,1314,1231,20138.3113196917,42,7,28,2,5,134,26,95,12,14,127,25,88,12,13,288,14,3,11,2,1,12,5,17,2,3,21,4,6,2,7,6,7,5,3,3,6,5,3,0,0,0,1,2,1,1,0,0,1,0,0,10,15,7,14,14,14,11,8,6,13,12,9,2,2,0,2,4,2,2,2,0,3,1,1,2021-06-04,1257,1,0.0182975338106603,0.00740912074322245,0.0620525059665871,0.0133367305941063,0.0680316556467242,3.92012540660579e-05,0.0421638822593477,0.0111095470544734,0.0451371252211093,3.23207411934481e-05,0.0652487678405855,0.00341091381793584
ID,IDN,Indonesia,2021-06-05,164015307.730075,882,2035.1,1524,3524,646,25,1271,665,83,1048,417,682,150,254,80,8911837.67860181,18,50,9,9,50,4697303.29571181,1543,1242,20318.2637360334,53,12,32,6,6,130,26,85,9,16,117,24,72,7,16,302,10,1,9,1,0,9,3,19,1,2,24,6,7,1,8,4,5,7,3,4,5,9,5,1,1,0,1,1,1,1,0,0,1,1,1,16,21,10,23,16,16,20,11,13,18,21,15,2,3,1,3,3,2,2,0,0,3,3,2,2021-06-05,1271,1,0.019669551534225,0.00763411663178141,0.0629425649095201,0.0133515178104659,0.0543354019935036,3.46909271714277e-05,0.03933910306845,0.0106874131702232,0.0286394200682921,2.5525734436011e-05,0.0759415282745625,0.00364245493456883
ID,IDN,Indonesia,2021-06-06,153759076.978107,897,2429.4,1202,3569.4,793,29,1297,678,76,1055,417,723,131,268,86,10831835.0912181,19,49,7,11,60,8234950.99231887,1215,1260,20612.7313264107,52,9,31,1,7,128,27,79,12,13,126,22,83,8,12,297,16,5,11,1,3,9,8,19,2,5,22,5,6,1,7,4,6,4,2,2,5,5,5,1,2,0,3,2,3,1,0,1,2,1,2,15,18,8,19,11,15,12,8,10,17,16,13,4,5,2,6,3,4,3,1,3,5,3,3,2021-06-06,1297,1,0.0223592906707787,0.00804630985187938,0.0663068619892059,0.0135412708260802,0.0704468009570605,4.0447852862762e-05,0.046260601387818,0.0114313784250613,0.05355749497307,3.55864736980202e-05,0.0589441535311356,0.00321520290829331
ID,IDN,Indonesia,2021-06-07,168857399.826964,973,2197.2,1335.733,4249,731,24,1381,749,85,1146,467,750,155,292,73,9881930.13772096,15,42,4,10,58,8359240.50643058,1350.733,1352,22117.7878994502,45,9,27,4,3,126,29,71,11,16,113,19,69,9,8,338,15,6,8,3,2,12,6,13,3,2,21,8,6,3,8,5,8,6,6,3,4,8,6,2,2,2,3,3,3,3,3,0,2,3,1,17,15,7,16,13,15,13,10,10,13,15,13,2,2,2,3,3,3,3,3,0,2,3,1,2021-06-07,1381,1,0.0173787110789283,0.00689212456115725,0.052860246198407,0.0118011104537027,0.058522339843249,3.5404127235643e-05,0.0419985517740768,0.0105791674672465,0.049504733076529,3.27179725114726e-05,0.061069986118891,0.00315578761999201
ID,IDN,Indonesia,2021-06-08,166836564.803178,1016,2159.6,857.2,4279.8,808.1,24,1493,707,96,1211,488,828,162,303,49,5276612.35558461,8,35,3,5,34,4045693.19314526,863.2,1437,23508.3292984541,33,5,25,2,3,91,16,64,9,7,91,20,60,10,10,331,15,4,11,1,3,9,5,17,2,3,18,3,6,3,5,4,4,5,3,4,3,5,4,1,1,0,1,1,1,1,1,1,1,1,1,10,14,7,13,12,12,10,5,10,11,11,10,2,2,1,2,2,2,2,1,1,2,1,2,2021-06-08,1493,1,0.0160750167448091,0.00637932749678336,0.0328198258539853,0.0090373274017479,0.0316274334814409,2.65555735502764e-05,0.0227729403884796,0.00756703049029948,0.0242494395513243,2.33411757690503e-05,0.0367189003115063,0.00240413339362871
ID,IDN,Indonesia,2021-06-09,163509654.401288,939,2024,532,4044,614.5,15,1354,660,91,1119,470,731,172,277,43,5331406.50252866,10,29,4,5,21,2657404.42451647,534,1301,21283.4630600479,29,7,18,2,5,78,19,51,5,12,88,24,52,8,12,324,12,6,6,0,6,9,7,8,0,7,12,2,6,1,6,4,5,2,1,2,4,5,1,0,3,1,2,1,3,1,1,0,1,2,0,4,9,3,9,5,7,4,4,3,6,5,1,1,4,2,3,2,4,2,2,0,2,2,0,2021-06-09,1354,1,0.0110782865583456,0.00557514301543196,0.0317577548005908,0.00934018908181367,0.0326060655075709,2.72224537806556e-05,0.0155096011816839,0.00658180204960746,0.0162522784006052,1.93809645447101e-05,0.0250899018873669,0.00210115799439412
ID,IDN,Indonesia,2021-06-10,167233989.270661,943,1881.6,686,3976,811,24,1411,686,92,1154,527,731,168,336,54,7056619.1500201,16,32,6,8,38,5028440.47179315,691,1352,22117.7878994502,34,7,24,5,2,102,29,63,10,16,114,32,71,15,15,357,14,3,9,1,2,10,3,19,1,2,20,3,5,2,6,4,5,2,2,1,3,6,4,0,0,0,0,0,0,0,0,0,0,1,0,8,14,5,16,10,13,9,8,8,13,14,12,0,0,0,0,0,0,0,0,0,0,1,0,2021-06-10,1411,1,0.0170092133238838,0.00674685570161855,0.0382707299787385,0.0100102373290455,0.0421960821528885,3.04691392300579e-05,0.0269312544294826,0.00844665269221003,0.0300682922994489,2.58827713845282e-05,0.0312418223350978,0.00229273107047686
ID,IDN,Indonesia,2021-06-11,167263156.638526,908,2014,653,3935,874,20,1371,672,95,1100,521,681,198,306,30,3216940.0518736,6,21,3,3,17,1884938.78300398,662,1310,21430.6968552365,23,3,17,2,1,85,21,52,8,13,84,20,53,8,11,345,17,4,11,0,4,9,5,12,1,4,12,2,3,3,7,5,2,3,2,4,3,3,5,0,1,0,1,2,1,0,0,0,1,0,1,4,6,4,10,8,5,5,3,7,5,4,7,1,2,1,2,3,2,1,1,1,1,0,2,2021-06-11,1371,1,0.0145878920495988,0.00634650433712722,0.0218818380743982,0.00774402818801955,0.019232807251305,2.08138418955962e-05,0.012399708242159,0.0058576807936021,0.0112693005494183,1.59968855239124e-05,0.0308902694332239,0.0023164731449736
ID,IDN,Indonesia,2021-06-12,167951904.737369,928,1777.2,653.1,3876,973,36,1340,617,100,1068,508,670,181,312,35,4364823.6175274,9,20,4,5,24,2990031.55492704,664,1281,20956.2768485176,35,1,30,0,1,90,27,52,12,14,91,32,53,16,15,301,25,7,17,1,6,15,7,26,1,6,26,5,12,3,9,8,9,7,4,4,7,8,5,1,2,1,2,2,2,1,1,1,0,2,1,10,22,8,17,18,15,17,6,9,18,15,9,1,2,1,2,2,2,1,1,1,0,2,1,2021-06-12,1340,1,0.026865671641791,0.0086572695454434,0.0261194029850746,0.00853945533810165,0.0259885329931375,2.40618237712089e-05,0.017910447761194,0.00710108087602388,0.0178029035133757,1.9998635563254e-05,0.0316850175629824,0.00237151747579583
ID,IDN,Indonesia,2021-06-13,168340898.733521,979,2594.2,622.5,4072.5,946.5,27,1438,729,99,1156,527,732,189,317,51,5669412.48090236,7,33,4,2,39,4199431.87685467,627.5,1363,22297.7403157919,37,3,24,2,1,114,21,68,11,9,113,22,70,12,8,350,19,8,11,4,3,15,9,16,5,3,23,4,11,5,9,7,10,6,7,2,6,6,10,1,4,2,3,2,3,2,3,0,1,3,4,10,17,7,16,14,18,12,9,4,14,13,15,2,5,2,4,3,4,3,3,1,2,4,5,2021-06-13,1438,1,0.0187760778859527,0.00701544381642653,0.0354659248956885,0.0095594538418634,0.0336781645075858,2.72513721067603e-05,0.0271210013908206,0.00839558422222941,0.0249459989132069,2.35596076806644e-05,0.0281418650999172,0.00217067867623267
ID,IDN,Indonesia,2021-06-14,160920366.474307,944,2038,841.911358,3992.3,821,17,1437,728,87,1192,512,764,196,291,46,4884152.13061611,10,30,5,4,27,2803267.18753167,844.911358,1378,22543.1299744397,29,9,15,4,4,92,29,51,11,17,98,31,55,15,15,310,11,7,3,0,6,8,9,6,2,6,14,2,6,2,4,2,4,2,3,2,2,2,3,1,4,1,1,2,2,2,1,1,2,0,2,7,11,5,10,8,10,7,6,5,7,8,7,3,6,2,3,4,4,3,1,2,4,2,4,2021-06-14,1437,1,0.011830201809325,0.00559025439473302,0.0320111343075852,0.00910134169721227,0.030351360972049,2.65056748191631e-05,0.0187891440501044,0.00702027908110596,0.0174202137923869,2.0214045439787e-05,0.037479771396341,0.00247938736060484
ID,IDN,Indonesia,2021-06-15,170197404.710895,1084,2697.2,953.1,4891,1221,38,1563,715,100,1284,588,802,228,343,50,4392282.33135129,16,28,6,9,38,3358659.63059242,961,1515,24784.3555234224,43,9,30,4,4,106,24,65,8,15,102,26,58,12,12,383,24,4,19,1,2,20,8,28,3,4,34,7,13,6,14,7,12,8,4,8,11,12,11,3,3,1,3,1,3,3,0,1,2,1,2,13,26,11,23,16,19,18,9,14,25,21,18,5,7,3,5,4,5,5,0,2,6,4,4,2021-06-15,1563,1,0.0243122200895713,0.00763548000388638,0.0319897632757518,0.00872396852785795,0.0258069877082569,2.38211534579596e-05,0.0243122200895713,0.00763548000388638,0.0197339062619527,2.08953738326401e-05,0.0387744599246008,0.00240350375740227
ID,IDN,Indonesia,2021-06-16,167071800.553966,1098,2988.9,1208,4692.1,1011.5,30,1604,834,96,1303,567,853,238,311,80,7476867.2843061,21,49,11,10,53,4852753.28771258,1214,1543,25242.4162195649,51,10,37,5,5,123,27,84,14,13,130,36,83,22,14,392,18,7,11,1,6,16,9,19,2,7,28,11,13,7,13,9,9,11,8,6,9,10,9,5,5,2,5,4,3,4,3,3,3,5,4,20,23,16,22,16,19,21,14,16,20,19,16,7,6,4,6,6,5,5,3,4,5,6,5,2021-06-16,1604,1,0.0187032418952618,0.00662986272928236,0.0498753117206983,0.0106531740396164,0.0447524193760693,3.1351819280799e-05,0.0330423940149626,0.00874752875558159,0.0290459148199883,2.5464689840702e-05,0.0480936527407014,0.00263951188733286
ID,IDN,Indonesia,2021-06-17,163092153.738515,1001,2326,817,4270.9,968,34,1506,796,117,1215,579,762,222,333,52,5483089.48613326,9,37,3,5,35,3923261.75019192,821,1452,23753.7189571019,43,4,32,1,2,121,23,81,7,14,129,29,86,11,18,381,20,7,10,2,5,15,9,21,3,5,29,4,9,3,8,8,6,3,2,3,5,6,6,0,1,0,2,3,0,1,0,1,1,1,0,11,21,8,20,18,18,12,6,12,19,17,18,1,3,1,4,4,1,3,2,3,3,2,2,2021-06-17,1506,1,0.0225763612217796,0.00750246532278553,0.0345285524568393,0.00922135004559443,0.0336195786274567,2.76631576237337e-05,0.0232403718459495,0.00760941012194137,0.0240554904712465,2.35153381222548e-05,0.0345630089116862,0.00232300435114133
ID,IDN,Indonesia,2021-06-18,168786266.888531,864,2363.4,579,3681,468,35,1298,675,101,1057,430,740,180,238,63,7077203.35433336,8,45,3,5,43,4763919.92335933,582,1242,20318.2637360334,37,4,30,2,2,108,20,73,8,12,109,22,74,10,12,315,22,9,12,3,6,17,9,24,3,6,30,7,12,1,9,12,12,7,3,4,8,10,11,3,4,1,3,4,5,2,1,1,2,4,4,15,22,7,20,23,21,17,10,12,21,18,18,3,4,1,3,4,5,2,1,1,2,4,4,2021-06-18,1298,1,0.0269645608628659,0.00881194443086495,0.0485362095531587,0.0116906808824603,0.0419299714650793,3.0237121683964e-05,0.0331278890600925,0.00973625955421328,0.0282245707022213,2.49848166427135e-05,0.0286441798158104,0.00229357086638958
ID,IDN,Indonesia,2021-06-19,165715699.342344,772,1796.16,807,3402,17,33,1115,591,80,980,387,609,164,210,58,6832054.94561316,10,40,3,6,38,4110650.66345283,809,1071,17520.8216274491,46,5,33,2,2,111,22,79,9,13,108,22,73,9,12,269,19,7,12,3,4,12,8,24,3,5,26,5,10,1,7,7,8,7,2,4,7,6,7,1,2,0,1,2,1,1,1,1,1,0,2,15,22,5,21,17,18,17,7,12,21,19,19,1,3,0,2,2,1,1,1,2,2,1,2,2021-06-19,1115,1,0.0295964125560538,0.00994732689607855,0.0520179372197309,0.0130342870284963,0.0412275660829162,3.02703806163227e-05,0.0340807174887892,0.0106496525735467,0.024805438952171,2.36801995370392e-05,0.0461736337029181,0.00310743852174887
ID,IDN,Indonesia,2021-06-20,159541080.535548,751,1715.4,693.2,3186.4,0,22,1094,581,72,970,377,572,155,205,51,6665888.00343047,10,33,2,8,42,5527989.50713973,697.2,1055,17259.0726582248,44,8,33,3,5,102,24,66,4,19,101,23,66,7,15,265,15,6,9,2,4,14,7,15,2,5,21,8,11,5,10,7,10,10,5,6,9,9,7,3,4,2,4,2,5,4,2,2,3,3,3,13,18,9,17,12,16,13,9,10,16,15,12,3,5,2,5,2,5,5,3,2,4,3,3,2021-06-20,1094,1,0.020109689213894,0.00831822840312172,0.046617915904936,0.0124924997748165,0.0417816400707228,3.10482275153907e-05,0.0383912248628885,0.0113855659467388,0.034649317207727,2.83793027425286e-05,0.0403961449034023,0.00293734741101398
ID,IDN,Indonesia,2021-06-21,172346922.29021,800,2007,702,3483,0,34,1205,630,88,1052,399,661,184,201,56,6730817.83727725,10,37,6,4,36,4331098.92360912,709,1151,18829.5664735704,50,5,40,4,0,108,25,69,13,11,112,31,70,17,12,287,22,6,15,2,3,17,6,25,2,3,29,8,10,2,14,13,8,10,4,1,9,11,8,0,1,0,3,3,2,2,0,0,2,3,2,17,16,7,25,22,15,18,6,9,21,20,19,0,1,0,3,3,2,2,0,0,2,3,2,2021-06-21,1205,1,0.0282157676348548,0.00934943629371507,0.0464730290456432,0.0118856119912082,0.0390538905356454,2.89219781431842e-05,0.0298755186721992,0.00961227144694161,0.0251301204921786,2.33677520843915e-05,0.037653548794932,0.00271892114428924
ID,IDN,Indonesia,2021-06-22,158334068.806236,822,2074.25,828,3313,0,32,1172,646,82,1039,404,638,178,214,74,10430425.1864843,16,52,10,6,51,6942989.06896861,836,1132,18518.7395726166,47,8,36,4,4,119,37,73,18,18,115,34,71,18,15,297,23,8,15,2,6,20,8,24,2,6,29,11,16,3,15,14,14,7,2,7,11,16,12,1,5,1,4,3,6,2,1,0,3,5,3,19,25,7,21,19,21,16,4,13,20,22,17,1,5,1,4,3,6,2,1,0,3,5,3,2021-06-22,1172,1,0.0273037542662116,0.0093300525173231,0.0631399317406143,0.0139243106382037,0.0658760635984709,3.86390976240672e-05,0.0435153583617748,0.0116800463943813,0.0438502535892336,3.18940680583073e-05,0.0451434611260575,0.00299025943047355
ID,IDN,Indonesia,2021-06-23,169087468.949269,834,2069,941.2,3549,0,41,1229,665,92,1082,429,666,198,214,70,10256953.6580728,21,40,7,13,54,7090284.39367246,947.2,1192,19500.2982072076,59,17,34,3,12,122,41,66,14,24,123,41,67,19,19,313,24,10,14,3,7,19,13,23,3,10,36,11,12,2,13,16,14,14,3,12,9,14,12,5,6,1,5,6,6,5,3,6,2,5,5,22,29,6,27,28,28,27,11,18,26,26,24,7,9,2,8,9,7,8,5,7,5,6,7,2021-06-23,1229,1,0.0333604556550041,0.0100396925951859,0.0569568755085435,0.0129571952961121,0.0606606374902341,3.59796658127507e-05,0.0439381611065907,0.0114587192762613,0.0419326425413567,3.02110985157998e-05,0.0485736161537212,0.00301727766642262
ID,IDN,Indonesia,2021-06-24,166837524.521393,828,2108.9,825,3360.6,0,40,1251,700,85,1098,443,660,203,219,64,6733441.09405379,14,43,6,8,52,5190115.18643952,828,1188,19434.8609649015,64,13,41,4,8,127,29,84,14,14,128,31,80,13,16,303,20,6,13,1,5,18,9,29,1,8,38,5,12,4,10,13,8,6,3,6,9,7,5,1,2,1,3,3,4,2,1,1,2,1,1,21,31,11,29,29,25,19,11,16,29,24,23,4,4,1,6,6,7,5,3,3,5,4,4,2021-06-24,1251,1,0.0319744204636291,0.00974909256043915,0.0511590727418066,0.0122089263240187,0.0403592723721478,2.98625728323392e-05,0.0415667466027178,0.0110604651030298,0.0311088000216283,2.63439174995357e-05,0.0426038550774986,0.0028394070645364
ID,IDN,Indonesia,2021-06-25,166966868.296371,977,2784.1,1563,4047,0,53,1412,767,122,1225,531,723,238,283,82,8705821.89448123,17,58,3,14,55,6125590.98480319,1563,1364,22314.0996263684,67,13,44,5,8,149,35,92,14,21,144,38,85,15,23,370,40,19,21,5,13,32,20,32,5,14,45,16,21,7,20,19,21,15,11,10,18,19,18,7,8,1,5,9,7,7,5,5,6,7,7,26,32,11,30,29,31,27,15,14,31,30,24,8,9,1,6,10,8,8,5,5,7,7,8,2021-06-25,1412,1,0.0375354107648725,0.009913881171454,0.0580736543909348,0.0121991281245095,0.0521410144617923,3.37205418288381e-05,0.0389518413597734,0.0100917693146157,0.0366874640897624,2.85151324399397e-05,0.0700453984776968,0.00334872192911332
ID,IDN,Indonesia,2021-06-26,172556779.314793,1284,3297,1982.5,5670.7,0,56,1839,991,145,1618,748,914,350,378,82,6519314.64395087,19,55,9,9,60,4584754.95432113,1992.5,1773,29005.0576521636,71,14,46,9,5,141,36,93,20,15,145,36,91,20,15,512,38,11,25,5,6,27,13,37,5,8,45,11,17,7,17,14,14,11,10,6,16,15,14,2,5,1,4,1,2,3,2,2,4,3,3,26,33,12,34,28,30,25,16,17,34,31,28,4,7,1,6,2,4,5,3,2,6,5,4,2021-06-26,1839,1,0.0304513322457858,0.0078531733162168,0.044589450788472,0.00943340117489555,0.037780692649912,2.84481526215888e-05,0.032626427406199,0.00811968341293375,0.0265695440800806,2.39953226487617e-05,0.068694916034803,0.00291084787975238
ID,IDN,Indonesia,2021-06-27,163263864.569467,1359,3991.1,2023,5907.4,0,70,1918,1048,162,1685,837,914,359,446,101,8377634.04170153,33,53,12,17,75,6321670.82886349,2031,1861,30444.6769828971,72,20,44,6,11,189,57,106,21,29,182,55,104,23,26,502,50,20,27,3,16,37,22,43,4,17,57,25,26,9,29,25,23,21,8,14,20,24,21,12,13,5,12,10,8,9,3,5,9,12,9,38,44,15,47,40,36,36,10,25,40,40,35,14,15,5,14,11,9,11,3,6,11,14,10,2021-06-27,1918,1,0.0364963503649635,0.00839218772851714,0.0526590198123045,0.0099957028563434,0.0513134615782475,3.38438748457593e-05,0.0391032325338895,0.00867498007724463,0.0387205757105774,2.95936668943036e-05,0.0667111692839098,0.00280284909698839
ID,IDN,Indonesia,2021-06-28,165623818.014184,1381,3482.8,1939,5747,0,57,2005,1069,184,1719,807,991,371,408,96,6376459.27733511,24,57,15,8,75,5260937.01430295,1951,1931,31589.8287232532,83,20,50,9,9,184,54,103,31,21,187,62,105,32,26,492,32,13,17,2,11,29,16,34,2,14,54,10,14,6,19,14,16,16,8,7,10,12,13,4,6,2,7,4,7,5,4,5,4,6,5,30,38,16,41,34,35,32,15,17,35,35,30,6,8,3,8,6,9,8,6,6,7,9,7,2021-06-28,2005,1,0.028428927680798,0.00727458846613451,0.0478802992518703,0.00934577037654138,0.0384996515222769,2.93014975726736e-05,0.0374064837905237,0.0083058830500104,0.0317643746979217,2.6708369707852e-05,0.0617603855054735,0.00265452205142875
ID,IDN,Indonesia,2021-06-29,169567371.166853,1387,3779.6,1619,5836,0,84,2050,1130,185,1766,893,943,415,446,113,8192923.04479717,26,75,10,16,83,6130029.51010419,1625,1954,31966.0928665131,97,18,66,10,8,208,62,125,30,30,204,64,119,32,30,537,56,20,34,7,12,49,23,56,9,13,77,18,37,8,28,24,24,21,10,13,25,22,24,3,12,4,7,9,5,9,3,2,5,7,6,40,59,20,52,42,45,39,21,27,53,46,46,6,15,6,10,11,8,11,4,3,8,10,9,2021-06-29,2050,1,0.0409756097560976,0.0085812133398066,0.0551219512195122,0.00987918985268947,0.0483166247634716,3.22753888228636e-05,0.0404878048780488,0.00853215085653101,0.0361509969041879,2.80958119620288e-05,0.0508351147819604,0.00240799759217868
ID,IDN,Indonesia,2021-06-30,164078943.402739,1370,3336.7,2211,5870.9,0,83,2032,1104,165,1761,881,942,432,422,116,9768394.07336232,26,81,12,14,82,6958738.36989188,2217,1948,31867.937003054,113,24,81,13,9,225,60,146,32,25,212,54,141,30,22,501,49,21,28,5,16,41,25,55,7,18,75,23,28,7,24,24,24,22,7,18,21,24,21,9,11,1,8,9,8,6,1,5,10,10,9,43,60,22,54,51,49,45,22,38,54,51,42,11,15,3,10,13,10,9,2,6,14,12,12,2021-06-30,2032,1,0.0408464566929134,0.00860612205984261,0.0570866141732284,0.0100876332062769,0.0595347207312604,3.62058051101345e-05,0.0403543307086614,0.00855631505452762,0.0424109165111538,3.08354355917171e-05,0.0695683564263208,0.00279331056299911
