ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
TC,TCA,Turks and Caicos Islands,2020-08-21,2020-06-01,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2661192.0290576,68,6,82,12,8,79,13,6,81,13,22,67,11,11,77,12,15,71,14,8,79,13,6,83,11,8,80,12,4,83,13,12,78,10,18,72,10,16,81,3,6,8,86,20,73,7,10,5,85,0,9,1,90,36,49,15,56,28,16,22,58,20,22,60,18,20,63,17,18,63,19,22,62,16,15,3,1,3,78,17,83,0,46,12,8,6,2,4,22,44,14,12,7,23,4,4,12,21,36,23,5,6,7,25,33,24,19,28,11,16,26,8,10,14,42,26,51,20,2,27,9,10,20,14,10,7,2,28,40,15,15,30,10.913872452334,14.5252321560977,17.283950617284,35.6210815956877,3.85015608740895,3.02600194419996,0.01,0.0195013954179879,0.0110792815282949,0.000125761156051798,0.01,0.0195013954179879,0.0110792815282949,0.000125761156051798,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-08-23,2020-06-02,100,1,29484.0956907834,1,29484.0956907834,18,91,10,0,2671584.72384172,68,6,82,12,8,79,13,6,81,13,22,67,11,12,76,12,16,70,14,8,79,13,6,83,11,8,80,12,4,83,13,12,78,10,18,72,10,15,82,3,5,8,87,19,74,7,10,5,85,0,9,1,90,37,48,15,56,28,16,22,58,20,23,59,18,21,62,17,19,62,19,22,62,16,15,3,2,2,78,16,84,0,46,13,8,6,1,4,22,45,13,12,7,23,5,4,12,20,36,23,5,7,6,25,33,24,20,27,11,16,26,8,10,14,42,26,52,19,2,27,9,10,20,14,11,6,2,28,39,16,15,30,14.125,26.0949327038893,17.283950617284,35.6210815956877,3.77928949357521,2.95487085142443,0.01,0.0195013954179879,0.0110361821684567,0.000125274664102743,0.01,0.0195013954179879,0.0110361821684567,0.000125274664102743,0.00278594644791828,0.00128522391360686
TC,TCA,Turks and Caicos Islands,2020-08-24,2020-06-02,100,1,29484.0956907834,1,29484.0956907834,18,91,10,0,2651357.39732629,69,6,82,12,8,79,13,7,80,13,22,67,11,12,76,12,15,71,14,8,79,13,6,83,11,8,80,12,4,83,13,12,78,10,18,72,10,15,82,3,5,8,87,19,73,8,10,5,85,0,9,1,90,36,49,15,55,29,16,23,57,20,23,59,18,21,62,17,20,61,19,23,61,16,16,3,2,2,77,16,84,0,46,13,8,6,2,4,21,46,13,12,7,22,5,4,12,20,37,22,5,7,6,25,34,23,20,27,12,16,25,8,11,14,42,25,53,19,2,26,9,11,20,14,11,6,2,27,40,16,15,29,13.875,26.1587240926205,17.283950617284,35.6210815956877,3.662109375,2.92275552261733,0.01,0.0195013954179879,0.0111203777055919,0.000126225016796046,0.01,0.0195013954179879,0.0111203777055919,0.000126225016796046,0.00278594644791828,0.00128522391360686
TC,TCA,Turks and Caicos Islands,2020-08-25,2020-06-05,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2662102.34146962,70,6,83,11,8,80,12,7,81,12,22,68,10,12,77,11,15,72,13,8,80,12,6,84,10,8,81,11,4,84,12,12,79,9,18,73,9,16,81,3,5,9,86,18,74,8,10,5,85,0,9,1,90,37,49,14,55,30,15,23,58,19,24,59,17,22,62,16,20,62,18,24,60,16,16,3,3,2,76,16,84,0,48,13,7,6,2,4,20,46,13,12,8,21,5,4,11,21,38,21,5,7,6,24,36,22,21,27,13,15,24,9,11,15,41,24,54,19,2,25,9,12,20,13,12,6,2,26,39,16,17,28,13.8125,26.18344737934,17.283950617284,35.6210815956877,3.64497041420118,2.87265766132066,0.01,0.0195013954179879,0.0110754929408561,0.000125718392531578,0.01,0.0195013954179879,0.0110754929408561,0.000125718392531578,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-08-26,2020-06-06,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2685720.60111779,69,6,82,12,8,79,13,7,80,13,22,67,11,12,76,12,16,71,13,8,79,13,6,83,11,8,80,12,4,83,13,13,78,9,18,72,10,16,81,3,5,9,86,18,73,9,10,5,85,0,9,1,90,36,49,15,54,30,16,23,57,20,24,58,18,22,61,17,20,61,19,24,59,17,16,3,3,2,76,16,84,0,48,12,7,6,2,4,21,45,13,12,8,22,5,4,11,20,38,22,5,7,6,24,35,23,21,26,13,15,25,9,11,14,41,25,53,19,2,26,9,12,19,13,12,6,2,27,39,15,17,29,13.3848899464604,25.230183330059,17.283950617284,35.6210815956877,3.662109375,2.92275552261733,0.01,0.0195013954179879,0.010978094921159,0.000124618959792451,0.01,0.0195013954179879,0.010978094921159,0.000124618959792451,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-08-27,2020-06-06,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2675619.32198831,69,6,82,12,8,79,13,7,80,13,23,66,11,13,75,12,16,71,13,8,79,13,6,83,11,9,79,12,4,83,13,13,78,9,19,71,10,16,81,3,5,9,86,18,73,9,10,5,85,0,9,1,90,36,49,15,55,29,16,24,56,20,25,57,18,22,61,17,20,61,19,24,59,17,16,3,3,2,76,17,83,0,48,12,7,6,2,4,21,45,13,12,8,22,5,4,11,21,37,22,5,8,6,24,34,23,21,25,13,16,25,9,11,13,42,25,52,20,2,26,9,12,20,13,11,6,2,27,39,16,16,29,13.0385487528345,24.3279113221571,17.283950617284,35.6210815956877,3.6865234375,2.93794306409343,0.01,0.0195013954179879,0.0110195405783186,0.000125086813372541,0.01,0.0195013954179879,0.0110195405783186,0.000125086813372541,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-08-29,2020-06-12,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2709645.23420319,68,6,83,11,8,80,12,7,81,12,23,67,10,13,76,11,17,71,12,8,80,12,6,84,10,9,80,11,4,84,12,12,79,9,19,72,9,16,81,3,5,9,86,18,72,10,10,5,85,0,9,1,90,36,49,15,54,29,17,24,56,20,26,56,18,23,60,17,20,61,19,24,58,18,16,3,3,2,76,18,82,0,48,12,7,6,2,4,21,45,13,12,8,22,5,4,11,21,36,23,5,8,6,24,33,24,21,25,14,14,26,9,12,13,40,26,51,21,1,27,9,12,19,13,12,6,2,27,37,16,16,31,13.6228435455086,25.1703039867002,17.283950617284,35.6210815956877,3.6865234375,2.93794306409343,0.01,0.0195013954179879,0.0108811645593353,0.000123524697596195,0.01,0.0195013954179879,0.0108811645593353,0.000123524697596195,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-09-01,2020-06-12,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2761301.67990993,68,6,82,12,8,79,13,7,80,13,23,66,11,13,75,12,17,70,13,8,79,13,6,83,11,9,79,12,4,83,13,12,78,10,19,71,10,16,81,3,5,9,86,18,72,10,10,5,85,0,9,1,90,37,49,14,55,29,16,24,57,19,26,57,17,23,61,16,21,61,18,24,59,17,16,3,3,2,76,18,82,0,49,12,7,6,2,4,20,46,13,12,8,21,5,4,11,21,37,22,5,8,6,24,34,23,21,25,14,15,25,9,12,13,41,25,51,21,1,27,9,12,19,13,12,6,2,27,37,16,16,31,13.6228435455086,25.1703039867002,17.283950617284,35.6210815956877,3.6865234375,2.93794306409343,0.01,0.0195013954179879,0.0106776075592527,0.000121226358444391,0.01,0.0195013954179879,0.0106776075592527,0.000121226358444391,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-09-02,2020-06-13,100,1,29484.0956907834,1,29484.0956907834,18,90,10,0,2785666.75493591,68,6,82,12,8,79,13,7,80,13,24,65,11,13,75,12,17,70,13,8,79,13,6,83,11,9,79,12,4,83,13,11,79,10,19,71,10,16,81,3,5,9,86,17,73,10,10,5,85,0,9,1,90,37,49,14,56,28,16,26,55,19,26,57,17,23,61,16,21,61,18,24,59,17,16,3,3,2,76,18,82,0,48,12,7,7,2,4,20,46,13,12,8,21,5,5,10,21,37,22,5,8,7,24,33,23,21,26,14,14,25,9,13,14,39,25,51,21,1,27,8,13,19,13,12,6,2,27,37,16,16,31,13.0625,25.466717218704,17.283950617284,35.6210815956877,3.759765625,2.9818236310048,0.01,0.0195013954179879,0.0105842149419132,0.000120171713361903,0.01,0.0195013954179879,0.0105842149419132,0.000120171713361903,0.0028169014084507,0.00129948400991636
TC,TCA,Turks and Caicos Islands,2020-09-03,2020-06-15,100,1,29484.0956907834,1,29484.0956907834,17,90,9,0,2815722.37783465,67,4,83,13,8,79,13,7,80,13,23,66,11,14,75,11,17,71,12,7,81,12,5,83,12,8,80,12,3,84,13,10,80,10,18,72,10,14,82,4,5,8,87,16,74,10,9,5,86,0,8,1,91,37,49,14,56,28,16,27,54,19,27,56,17,24,60,16,21,61,18,25,58,17,16,3,4,2,75,18,82,0,47,13,7,7,2,4,20,45,14,11,9,21,5,5,11,20,37,22,4,8,8,23,34,23,22,26,14,13,25,9,14,14,38,25,50,21,1,28,7,12,20,13,12,6,2,28,36,16,16,32,14.196675900277,27.4133799784577,21.875,42.1254504003052,3.95565633660872,2.97466956698505,0.01,0.0195013954179879,0.0104712367678298,0.000118895762369816,0.01,0.0195013954179879,0.0104712367678298,0.000118895762369816,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-04,2020-06-15,100,1,29484.0956907834,1,29484.0956907834,17,91,9,0,2796589.63176273,67,4,83,13,8,79,13,7,80,13,23,66,11,14,75,11,17,71,12,7,81,12,5,83,12,8,80,12,3,84,13,10,80,10,18,72,10,13,83,4,5,8,87,16,75,9,9,5,86,0,8,1,91,37,49,14,56,28,16,27,54,19,27,56,17,24,60,16,21,61,18,25,58,17,16,3,4,2,75,18,82,0,47,13,7,7,2,4,20,45,14,11,9,21,5,5,11,20,37,22,4,8,8,23,34,23,22,26,14,13,25,9,14,14,38,25,50,21,1,28,7,12,20,13,12,6,2,28,36,16,16,32,14.196675900277,27.4133799784577,21.875,42.1254504003052,3.95565633660872,2.97466956698505,0.01,0.0195013954179879,0.0105428752777715,0.000119704849198966,0.01,0.0195013954179879,0.0105428752777715,0.000119704849198966,0.00263117164525615,0.0012491100598805
TC,TCA,Turks and Caicos Islands,2020-09-05,2020-06-17,100,0,0,0,0,17,91,9,0,2835588.12146874,68,3,84,13,7,80,13,6,81,13,22,67,11,14,75,11,17,71,12,7,81,12,4,84,12,8,80,12,3,84,13,10,80,10,17,73,10,13,83,4,5,8,87,16,75,9,9,5,86,0,8,1,91,36,49,15,55,28,17,27,53,20,27,56,17,23,60,17,20,61,19,25,59,16,16,3,4,2,75,18,82,0,48,13,7,7,2,4,19,45,14,12,9,20,5,5,12,20,37,21,4,8,8,24,34,22,23,26,14,13,24,9,14,15,38,24,50,22,1,27,7,12,21,13,12,6,2,27,36,17,16,31,14.682249817385,28.5355332516878,21.875,42.1254504003052,3.8818359375,2.90644717259762,0,0,0,0,0,0,0,0,0.00263117164525615,0.0012491100598805
TC,TCA,Turks and Caicos Islands,2020-09-06,2020-06-19,100,0,0,0,0,17,90,9,0,2834372.97673108,69,3,83,14,7,79,14,6,80,14,22,66,12,14,74,12,17,70,13,7,80,13,4,83,13,8,79,13,3,83,14,10,80,10,17,72,11,14,82,4,5,9,86,16,75,9,9,5,86,0,8,1,91,36,48,16,54,28,18,27,52,21,27,55,18,23,59,18,21,60,19,26,58,16,16,3,4,3,74,19,81,0,49,13,7,7,2,4,18,45,14,12,10,19,5,5,12,20,38,20,4,8,9,24,34,21,24,26,14,13,23,10,14,15,38,23,51,22,1,26,7,12,21,14,12,6,2,26,36,17,16,31,14.682249817385,28.5355332516878,21.875,42.1254504003052,3.8818359375,2.90644717259762,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-08,2020-06-21,100,0,0,0,0,17,90,9,0,2842912.73388013,68,3,83,14,7,79,14,5,81,14,21,67,12,14,74,12,16,71,13,7,80,13,3,84,13,7,80,13,2,84,14,10,80,10,16,73,11,14,82,4,5,9,86,16,75,9,9,5,86,0,8,1,91,37,47,16,53,28,19,26,52,22,26,55,19,23,58,19,20,60,20,25,59,16,15,3,4,3,75,19,81,0,49,13,7,6,2,4,19,45,14,11,10,20,5,5,12,19,38,21,4,8,8,24,34,22,24,26,13,13,24,10,14,15,37,24,50,22,1,27,6,12,21,14,12,6,2,27,35,17,16,32,15.1234567901235,29.7434981293724,21.875,42.1254504003052,3.88007054673721,2.93208005072434,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-10,2020-06-21,100,0,0,0,0,17,90,9,0,2814651.61677697,68,3,83,14,7,79,14,5,81,14,21,67,12,14,74,12,16,71,13,7,80,13,3,84,13,7,80,13,2,84,14,10,80,10,16,73,11,14,82,4,5,9,86,15,76,9,9,5,86,0,8,1,91,37,47,16,53,28,19,27,51,22,27,54,19,24,57,19,20,60,20,26,58,16,15,3,4,4,74,19,81,0,49,13,7,6,2,4,19,44,14,11,11,20,5,5,12,19,38,21,4,8,8,24,34,22,24,26,13,13,24,10,14,15,37,24,50,22,1,27,6,12,21,14,13,5,2,27,35,16,17,32,15.1234567901235,29.7434981293724,21.875,42.1254504003052,3.90526581002772,2.90489476199178,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-11,2020-06-21,100,0,0,0,0,17,90,9,0,2783487.46988185,68,3,82,15,7,78,15,5,80,15,21,66,13,14,73,13,16,70,14,7,79,14,3,83,14,7,79,14,2,83,15,10,79,11,16,72,12,14,82,4,5,9,86,15,76,9,9,5,86,0,8,1,91,37,46,17,54,27,19,27,50,23,27,53,20,24,57,19,20,60,20,26,58,16,15,3,4,4,74,19,81,0,49,14,7,6,2,3,19,44,14,11,11,20,5,5,12,20,37,21,4,8,8,24,33,23,23,27,13,13,24,10,14,15,37,24,51,21,1,27,6,12,21,14,12,5,3,27,35,16,17,32,15.1234567901235,29.7434981293724,21.875,42.1254504003052,3.88007054673721,2.9181875164189,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-14,2020-06-25,100,0,0,0,0,16,89,9,0,2940255.68390371,69,3,84,13,7,80,13,5,82,13,21,68,11,13,75,12,16,72,12,7,81,12,3,85,12,7,81,12,2,85,13,10,81,9,18,72,10,14,82,4,4,10,86,15,76,9,9,5,86,0,8,1,91,36,47,17,55,27,18,27,52,21,28,54,18,25,58,17,21,61,18,26,58,16,15,3,4,4,74,18,82,0,47,15,7,7,2,3,19,44,14,11,11,20,5,5,12,21,37,20,4,8,7,25,34,22,24,27,14,12,23,10,15,15,37,23,51,22,1,26,6,13,21,15,12,5,2,26,35,17,17,31,14.1709276844412,28.5345723396125,26.530612244898,51.7901124099981,3.955078125,2.86585131568979,0,0,0,0,0,0,0,0,0.00253204620984333,0.0012391081197213
TC,TCA,Turks and Caicos Islands,2020-09-15,2020-06-27,100,0,0,0,0,16,89,9,0,2831392.13843995,70,2,86,12,7,81,12,5,83,12,20,70,10,13,76,11,16,73,11,7,82,11,3,86,11,7,82,11,2,86,12,10,82,8,18,73,9,14,82,4,4,10,86,14,77,9,9,5,86,0,8,1,91,37,48,15,56,28,16,28,53,19,28,55,17,24,60,16,21,63,16,25,59,16,14,3,4,4,75,19,81,0,48,15,7,7,2,3,18,45,14,11,11,19,5,5,12,20,39,19,4,8,6,25,36,21,24,26,15,13,22,10,14,15,39,22,51,22,1,26,6,13,22,15,12,5,2,25,35,17,17,31,14.429012345679,29.7314512036018,26.530612244898,51.7901124099981,3.88165680473373,2.80146427672462,0,0,0,0,0,0,0,0,0.00253204620984333,0.0012391081197213
TC,TCA,Turks and Caicos Islands,2020-09-16,2020-06-27,100,0,0,0,0,16,89,9,0,2843108.89861415,69,2,86,12,8,80,12,5,83,12,20,70,10,13,76,11,16,73,11,8,81,11,3,86,11,7,82,11,2,86,12,10,82,8,19,72,9,14,82,4,4,10,86,14,76,10,9,5,86,0,8,1,91,37,47,16,55,28,17,28,52,20,28,54,18,24,59,17,21,62,17,25,58,17,14,3,4,4,75,19,81,0,47,15,7,7,2,3,19,44,14,11,11,20,5,5,12,20,38,20,4,8,6,25,35,22,23,26,15,13,23,10,14,15,38,23,50,22,1,27,6,13,22,15,11,5,2,26,35,16,17,32,14.1709276844412,28.5345723396125,26.530612244898,51.7901124099981,3.9794921875,2.85176634137704,0,0,0,0,0,0,0,0,0.00253204620984333,0.0012391081197213
TC,TCA,Turks and Caicos Islands,2020-09-18,2020-06-28,100,0,0,0,0,16,89,9,0,2881586.97240637,68,2,86,12,8,80,12,5,83,12,20,70,10,13,76,11,15,74,11,8,81,11,3,86,11,7,82,11,2,86,12,9,83,8,18,73,9,14,82,4,4,10,86,14,76,10,9,5,86,0,8,1,91,37,47,16,55,28,17,28,52,20,29,53,18,24,59,17,22,61,17,24,58,18,13,3,4,4,76,19,81,0,47,15,6,7,2,3,20,43,14,11,11,21,5,5,12,19,38,21,4,8,6,25,34,23,23,26,14,13,24,10,14,15,37,24,49,22,1,28,6,13,21,15,11,5,2,27,35,15,17,33,14.8148148148148,29.7031165414529,26.530612244898,51.7901124099981,4.08163265306122,2.90333997629077,0,0,0,0,0,0,0,0,0.00253204620984333,0.0012391081197213
TC,TCA,Turks and Caicos Islands,2020-09-19,2020-06-28,100,0,0,0,0,17,89,9,0,2884086.70687664,68,2,86,12,8,80,12,5,83,12,21,69,10,14,75,11,15,74,11,8,81,11,3,86,11,7,82,11,2,86,12,9,83,8,18,73,9,15,81,4,4,11,85,14,76,10,9,5,86,0,8,1,91,38,46,16,55,28,17,28,52,20,30,52,18,24,59,17,22,61,17,25,57,18,14,3,4,4,75,20,80,0,46,16,6,7,2,3,20,43,14,10,12,21,5,5,13,19,37,21,4,8,7,25,33,23,22,26,15,13,24,10,14,16,36,24,50,21,1,28,7,13,20,15,11,5,2,27,35,15,17,33,14.0978816654492,28.5610816455517,21.875,42.1254504003052,3.95565633660872,2.83476782188968,0,0,0,0,0,0,0,0,0.00269029909795854,0.00127714209049657
TC,TCA,Turks and Caicos Islands,2020-09-20,2020-06-29,100,0,0,0,0,17,89,9,0,2889579.49403207,68,2,86,12,8,80,12,5,83,12,22,68,10,13,76,11,16,73,11,8,81,11,3,86,11,7,82,11,2,86,12,8,84,8,18,73,9,15,81,4,4,11,85,14,76,10,9,5,86,0,8,1,91,37,47,16,55,28,17,28,52,20,30,52,18,23,60,17,21,62,17,26,56,18,15,3,4,4,74,20,80,0,46,16,6,7,2,3,20,43,14,10,12,21,5,5,13,18,38,21,4,8,7,24,34,23,22,26,15,13,24,10,14,16,36,24,50,21,1,28,7,13,21,14,11,5,2,27,35,15,17,33,14.0978816654492,28.5610816455517,21.875,42.1254504003052,3.95565633660872,2.83476782188968,0,0,0,0,0,0,0,0,0.00269029909795854,0.00127714209049657
TC,TCA,Turks and Caicos Islands,2020-09-21,2020-06-29,100,0,0,0,0,17,89,9,0,2920867.42170316,67,2,85,13,8,79,13,5,82,13,22,67,11,13,75,12,16,72,12,8,80,12,3,85,12,7,81,12,2,85,13,8,83,9,18,72,10,15,81,4,4,11,85,14,76,10,9,5,86,0,8,1,91,37,47,16,54,29,17,27,53,20,30,52,18,22,61,17,20,63,17,27,55,18,16,3,4,4,73,20,80,0,46,16,6,7,3,2,20,43,14,10,12,21,5,5,13,18,38,21,5,7,7,24,34,23,22,25,15,13,25,10,14,16,35,25,49,21,1,29,7,13,21,13,11,5,2,28,34,15,17,34,14.0978816654492,28.5610816455517,21.875,42.1254504003052,4.03225806451613,2.90219736176232,0,0,0,0,0,0,0,0,0.00269029909795854,0.00127714209049657
TC,TCA,Turks and Caicos Islands,2020-09-22,2020-06-30,100,0,0,0,0,17,90,9,0,3003165.81213654,69,2,87,11,8,81,11,6,83,11,23,67,10,13,77,10,17,73,10,8,82,10,3,87,10,7,83,10,2,87,11,8,84,8,19,73,8,14,82,4,3,11,86,14,77,9,9,5,86,0,8,1,91,36,49,15,55,30,15,26,56,18,30,54,16,21,63,16,21,64,15,27,57,16,16,3,4,4,73,21,79,0,48,16,6,7,3,2,18,43,16,9,13,19,6,5,14,18,38,19,5,7,10,23,34,21,24,25,16,13,22,10,15,18,35,22,50,22,1,27,8,13,21,14,11,5,2,26,35,15,18,32,14.0978816654492,28.5610816455517,21.875,42.1254504003052,3.90625,2.77001643883725,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-23,2020-07-01,100,0,0,0,0,17,90,9,0,2991318.90912666,70,2,87,11,8,81,11,6,83,11,22,68,10,13,77,10,17,73,10,8,82,10,3,87,10,7,83,10,2,87,11,8,84,8,18,74,8,14,82,4,3,11,86,14,77,9,9,5,86,0,8,1,91,36,50,14,55,31,14,26,57,17,30,55,15,21,64,15,21,65,14,27,58,15,16,3,4,4,73,21,79,0,48,16,7,7,3,2,17,43,17,9,13,18,6,5,15,18,38,18,5,8,10,23,34,20,24,25,17,13,21,10,16,18,35,21,51,22,1,26,8,13,21,14,11,6,2,25,36,15,18,31,14.8148148148148,29.7031165414529,21.875,42.1254504003052,3.90625,2.77001643883725,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-24,2020-07-01,100,0,0,0,0,17,90,9,0,3027461.91652901,70,2,87,11,8,81,11,6,83,11,22,68,10,13,77,10,17,73,10,8,82,10,3,87,10,7,83,10,2,87,11,7,85,8,18,74,8,14,82,4,3,11,86,14,77,9,9,5,86,0,8,1,91,36,50,14,54,31,15,25,57,18,29,55,16,21,63,16,21,64,15,27,58,15,16,3,4,4,73,21,79,0,49,16,7,6,3,2,17,43,17,9,13,18,6,5,15,17,39,18,5,8,11,22,34,20,24,25,17,13,21,10,16,17,36,21,50,23,1,26,8,13,21,15,11,5,2,25,37,15,17,31,15.5102040816327,30.9535198485334,21.875,42.1254504003052,3.8818359375,2.78386251891927,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-25,2020-07-01,100,0,0,0,0,17,90,9,0,3060091.89875572,69,2,87,11,8,81,11,6,83,11,21,69,10,13,77,10,17,73,10,8,82,10,3,87,10,7,83,10,2,87,11,7,85,8,18,74,8,14,82,4,3,11,86,14,76,10,9,5,86,0,8,1,91,36,49,15,54,30,16,25,56,19,29,54,17,21,62,17,20,64,16,26,59,15,16,2,4,4,74,21,79,0,49,15,7,6,4,2,17,42,17,9,13,19,7,5,15,16,39,18,5,8,11,22,34,20,23,25,18,13,21,9,16,17,36,22,49,23,1,27,8,12,21,15,11,5,2,26,36,15,17,32,15.916955017301,32.341738840502,21.875,42.1254504003052,3.93046107331822,2.8488407408713,0,0,0,0,0,0,0,0,0.002660406885759,0.00126297054981116
TC,TCA,Turks and Caicos Islands,2020-09-26,2020-07-01,100,0,0,0,0,16,90,8,0,3073442.19406513,68,2,86,12,8,80,12,6,82,12,20,69,11,12,77,11,17,72,11,8,82,10,3,86,11,7,82,11,2,86,12,7,84,9,18,73,9,13,83,4,2,11,87,13,77,10,8,5,87,0,8,0,92,35,49,16,53,30,17,24,56,20,28,54,18,20,62,18,19,64,17,25,59,16,16,2,4,3,75,20,80,0,49,15,6,6,4,2,18,41,17,9,13,20,7,5,15,16,38,19,5,8,11,22,33,21,23,25,17,13,22,9,16,17,35,23,48,23,1,28,8,12,21,14,11,5,2,27,36,15,17,32,14.1414141414141,31.085232907734,28.5714285714286,50.8432297715777,3.93046107331822,2.8488407408713,0,0,0,0,0,0,0,0,0.00250391236306729,0.00122535753212508
TC,TCA,Turks and Caicos Islands,2020-09-28,2020-07-02,100,0,0,0,0,16,90,8,0,3142482.17450209,68,2,86,12,8,80,12,6,82,12,20,69,11,12,77,11,17,72,11,8,82,10,2,86,12,7,82,11,2,86,12,6,84,10,17,73,10,13,83,4,2,11,87,13,77,10,8,5,87,0,8,0,92,35,48,17,53,29,18,25,55,20,28,53,19,21,61,18,19,63,18,26,58,16,17,2,4,3,74,20,80,0,49,15,6,6,4,2,18,40,17,9,14,20,7,5,15,17,37,19,5,8,12,22,32,21,23,24,18,13,22,9,16,18,34,23,49,22,1,28,8,11,21,14,11,6,2,27,36,15,17,32,14.94140625,32.5024655450484,28.5714285714286,50.8432297715777,3.95565633660872,2.83476782188968,0,0,0,0,0,0,0,0,0.00250391236306729,0.00122535753212508
TC,TCA,Turks and Caicos Islands,2020-09-30,2020-07-04,100,0,0,0,0,16,91,9,0,3194038.06666887,68,2,87,11,8,81,11,6,83,11,19,71,10,12,78,10,17,73,10,8,83,9,2,87,11,7,83,10,2,87,11,6,85,9,16,75,9,13,84,3,2,11,87,14,77,9,9,5,86,0,9,0,91,34,50,16,54,29,17,24,56,20,28,54,18,21,61,18,19,64,17,27,58,15,18,2,4,3,73,19,81,0,48,16,7,6,4,2,17,40,17,9,15,19,7,5,15,16,39,18,5,7,11,22,35,20,23,23,19,14,21,10,15,18,35,22,49,22,1,28,8,11,21,14,11,6,2,27,36,15,17,32,14.8803329864724,33.9622673176588,28.5714285714286,50.8432297715777,4.08163265306122,3.01323470060146,0,0,0,0,0,0,0,0,0.00247639684259403,0.00121190877939661
