ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CY,CYP,Cyprus,Nicosia,2020-09-25,2020-07-08,1,56,103,2144149.99668108,0,0,0,0,0,0,0,0,0,2124.85602605863,0,23,,,,0,0,0,0,0,0,0.00354609929078014,0.000443379282324832,0.00664881929923545,0.00116688999552942,0.00115409506778191,0.00117968492327694,0.00354609929078014,0.000443379282324832,0.00664881929923545,0.00116688999552942,0.00115409506778191,0.00117968492327694,0.00102790690230445,0.000660270993860853,0.00139554281074804,0,0,0
CY,CYP,Cyprus,Nicosia,2020-09-28,2020-07-08,1,57,104,2151301.33609289,0,0,0,0,0,0,0,0,0,2145.68794788274,0,23,,,,0,0,0,0,0,0,0.00282885431400283,6.05519166626215e-05,0.00559715671134304,0.000919297648131351,0.000908026376995016,0.000930568919267686,0.00282885431400283,6.05519166626215e-05,0.00559715671134304,0.000919297648131351,0.000908026376995016,0.000930568919267686,0.000819984381567846,0.000492062860244741,0.00114790590289095,0,0,0
CY,CYP,Cyprus,Nicosia,2020-09-29,2020-07-10,1,57,100,2021876.86733009,0,0,0,0,0,0,0,0,0,2062.36026058632,0,22,,,,0,0,0,0,0,0,0.00212164073550212,0,0.0045199109352815,0.000682377773952924,0.000672715875318897,0.000692039672586951,0.00212164073550212,0,0.0045199109352815,0.000682377773952924,0.000672715875318897,0.000692039672586951,0.000614988286175885,0.000330970787615321,0.000899005784736449,0,0,0
CY,CYP,Cyprus,Nicosia,2020-09-30,2020-07-13,3,57,101,2018870.26940416,0,0,0,0,0,0,0,0,0,2083.19218241042,0,21,,,,0,0,0,0,0,0,0.00141342756183746,0,0.00337091737198904,0.000450407885901508,0.000442596292687629,0.000458219479115388,0.00141342756183746,0,0.00337091737198904,0.000450407885901508,0.000442596292687629,0.000458219479115388,0.000409700588941261,0.000177942408421627,0.000641458769460894,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-09,2020-09-10,3,55,100,2127465.73041954,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2479.13255360624,0,17,,,,0,0,0,0,0,0,0.00141342756183746,0,0.00337091737198904,0.000872322275179733,0.000861524473024571,0.000883120077334895,0.00141342756183746,0,0.00337091737198904,0.000872322275179733,0.000861524473024571,0.000883120077334895,0.000976218825419955,0.000621091423876122,0.00133134622696379,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-10,2020-09-10,1,56,101,2131893.91688018,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2504.4298245614,0,18,,,,0,0,0,0,0,0,0.00141342756183746,0,0.00337091737198904,0.00129169682258904,0.00127860268189177,0.00130479096328632,0.00141342756183746,0,0.00337091737198904,0.00129169682258904,0.00127860268189177,0.00130479096328632,0.00152683451389754,0.00108594543372154,0.00196772359407355,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-12,2020-09-10,1,57,102,2142589.96529748,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2529.72709551657,0,19,,,,0,0,0,0,0,0,0.00212014134275618,0,0.00451671845245822,0.00193427275075046,0.00191826800656181,0.00195027749493911,0.00212014134275618,0,0.00451671845245822,0.00193427275075046,0.00191826800656181,0.00195027749493911,0.00225834150263282,0.00172608348234136,0.00279059952292428,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-13,2020-09-12,1,57,100,1968679.93747984,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2479.13255360624,0,17,,,,0,0,0,0,0,0,0.00282685512367491,6.05063507193482e-05,0.00559320389663048,0.0025819878283376,0.0025634919535036,0.00260048370317159,0.00282685512367491,6.05063507193482e-05,0.00559320389663048,0.0025819878283376,0.0025634919535036,0.00260048370317159,0.00297060067827377,0.0023644893020055,0.00357671205454204,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-14,2020-09-12,1,58,101,1992254.50988181,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2504.4298245614,0,17,,,,0,0,0,0,0,0,0.00353356890459364,0.000441793131756566,0.00662534467743071,0.00323094188985152,0.00321024745844576,0.00325163632125728,0.00353356890459364,0.000441793131756566,0.00662534467743071,0.00323094188985152,0.00321024745844576,0.00325163632125728,0.00366342316301781,0.00299509571944966,0.00433175060658596,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-15,2020-09-13,1,58,100,1925779.09099514,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2479.13255360624,0,17,,,,0,0,0,0,0,0,0.00424028268551237,0.000854613249439737,0.007625952121585,0.00388922579102262,0.00386649296490402,0.00391195861714123,0.00424028268551237,0.000854613249439737,0.007625952121585,0.00388922579102262,0.00386649296490402,0.00391195861714123,0.00434135026443942,0.00361859941646207,0.00506410111241676,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-17,2020-09-22,5,56,100,1968154.76887097,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2479.13255360624,0,15,,,,0,0,0,0,0,0,0.0049469964664311,0.00129135345374578,0.00860263947911641,0.00454492691895731,0.0045203401876123,0.00456951365030232,0.0049469964664311,0.00129135345374578,0.00860263947911641,0.00454492691895731,0.0045203401876123,0.00456951365030232,0.00500259673786195,0.00423179688649224,0.00577339658923166,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-18,2020-09-23,1,56,100,1960521.46694022,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2453.83528265107,0,16,,,,0,0,0,0,0,0,0.00565371024734982,0.00174705152831406,0.00956036896638558,0.00520426638410456,0.00517793985768779,0.00523059291052132,0.00565371024734982,0.00174705152831406,0.00956036896638558,0.00520426638410456,0.00517793985768779,0.00523059291052132,0.00565215956552916,0.00483778770125647,0.00646653142980185,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-19,2020-09-24,2,56,101,1968776.37196375,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2479.13255360624,0,16,,,,0,0,0,0,0,0,0.00636042402826855,0.00221825948991112,0.010502588566626,0.00586679128906708,0.00583881991804525,0.00589476266008892,0.00636042402826855,0.00221825948991112,0.010502588566626,0.00586679128906708,0.00583881991804525,0.00589476266008892,0.00628624513076019,0.00543258523091866,0.00713990503060173,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-21,2020-09-24,1,57,102,1975214.19579539,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2479.13255360624,0,16,,,,0,0,0,0,0,0,0.00706713780918728,0.00270246600209593,0.0114318096162786,0.00655035485337028,0.00652073725520133,0.00657997245153923,0.00706713780918728,0.00270246600209593,0.0114318096162786,0.00655035485337028,0.00652073725520133,0.00657997245153923,0.00691036961096941,0.0060203907865979,0.00780034843534091,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-22,2020-09-25,1,57,100,1847826.65215566,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2428.53801169591,0,15,,,,0,0,0,0,0,0,0.00779036827195467,0.00320460685297972,0.0123761296909296,0.00728110076873175,0.00724972272070127,0.00731247881676222,0.00779036827195467,0.00320460685297972,0.0123761296909296,0.00728110076873175,0.00724972272070127,0.00731247881676222,0.00753267728593071,0.00660798911816543,0.008457365453696,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-24,2020-09-29,2,56,100,1888670.93820512,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2453.83528265107,0,15,,,,0,0,0,0,0,0,0.00852272727272727,0.00372122165879407,0.0133242328866605,0.00801768561561851,0.00798461651039436,0.00805075472084266,0.00852272727272727,0.00372122165879407,0.0133242328866605,0.00801768561561851,0.00798461651039436,0.00805075472084266,0.00814275954810136,0.00718602877226953,0.0090994903239332,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-26,2020-09-30,1,56,100,1880401.28161389,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2453.83528265107,0,16,,,,0,0,0,0,0,0,0.00923295454545455,0.00423717933372244,0.0142287297571867,0.00873003329846064,0.00869545112557911,0.00876461547134217,0.00923295454545455,0.00423717933372244,0.0142287297571867,0.00873003329846064,0.00869545112557911,0.00876461547134217,0.00872060344520541,0.00773646301266048,0.00970474387775034,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-27,2020-10-02,4,55,100,1870021.4586915,0,0,0,0,1,18666.8923621419,1,18666.8923621419,23,2453.83528265107,0,16,,,,0,0,0,0,0,0,0.0099502487562189,0.00476408147530243,0.0151364160371354,0.00945218921176972,0.00941612153329865,0.00948825689024079,0.0099502487562189,0.00476408147530243,0.0151364160371354,0.00945218921176972,0.00941612153329865,0.00948825689024079,0.00929098228686089,0.00828090444210307,0.0103010601316187,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-28,2020-10-04,2,55,101,1785671.47058729,0,0,0,0,1,18666.8923621419,1,18666.8923621419,18,2479.13255360624,0,17,,,,0,0,0,0,0,0,0.00994318181818182,0.00476067939855412,0.0151256842378095,0.00957050203905243,0.0095339850833299,0.00960701899477497,0.00994318181818182,0.00476067939855412,0.0151256842378095,0.00957050203905243,0.0095339850833299,0.00960701899477497,0.00914671237557423,0.00814443446285257,0.0101489902882959,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-29,2020-10-05,1,55,100,1817882.03844134,0,0,0,0,1,18666.8923621419,1,18666.8923621419,18,2453.83528265107,0,17,,,,0,0,0,0,0,0,0.0099502487562189,0.00476408147530243,0.0151364160371354,0.00968183880079687,0.00964489910787482,0.00971877849371892,0.0099502487562189,0.00476408147530243,0.0151364160371354,0.00968183880079687,0.00964489910787482,0.00971877849371892,0.00901560392987864,0.00801974223857763,0.0100114656211796,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-30,2020-10-05,1,56,101,1840130.34348807,0,0,0,0,1,18666.8923621419,1,18666.8923621419,18,2479.13255360624,0,18,,,,0,0,0,0,0,0,0.00995732574679943,0.00476748841783421,0.0151471630757647,0.00979155656025655,0.0097542003241979,0.00982891279631521,0.00995732574679943,0.00476748841783421,0.0151471630757647,0.00979155656025655,0.0097542003241979,0.00982891279631521,0.00888411156486914,0.00789474979172797,0.00987347333801031,0,0,0
CY,CYP,Cyprus,Nicosia,2020-12-31,2020-10-06,1,56,100,1506632.02277145,0,0,0,0,1,18666.8923621419,1,18666.8923621419,18,2453.83528265107,0,18,,,,0,0,0,0,0,0,0.00995732574679943,0.00476748841783421,0.0151471630757647,0.00996405081161987,0.0099260397956782,0.0100020618275615,0.00995732574679943,0.00476748841783421,0.0151471630757647,0.00996405081161987,0.0099260397956782,0.0100020618275615,0.00874582169900991,0.00776376230530643,0.00972788109271338,0,0,0
