ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BD,BGD,Bangladesh,Barisal,2020-06-07,2020-06-05,38,3,106,4783693.98815927,0,0,9,4,2,275245.878911173,1,49406.606208474,82,5705.77071877999,1,1,,,,0.055796652200868,0.0445953698064737,0.0669979345952622,0.032238065716057,0.0236182166120938,0.0408579148200202,0.0241785492870428,0.0166825211601193,0.0316745774139663,0.020158148010639,0.020129221568814,0.0201870744524639,0.0111593304401736,0.0060329228134229,0.0162857380669243,0.00930246563328524,0.00928270680049775,0.00932222446607272,0.0184116962299677,0.0175214925285538,0.0193018999313817,0.727272727272727,0.464085575502368,0.990459879043086
BD,BGD,Bangladesh,Barisal,2020-06-08,2020-06-06,31,3,103,4742693.86157271,0,0,8,3,1,211187.609822469,0,0,92,5586.90049547207,1,2,,,,0.0573923892701185,0.0460063165470632,0.0687784619931739,0.0330630068621335,0.0243101144280599,0.0418158992962071,0.024329382407985,0.0167871747535933,0.0318715900623767,0.0225048491882299,0.0224740069099626,0.0225356914664972,0.0106051154086089,0.00559065900705918,0.0156195718101585,0.00904667952501522,0.00902699058692227,0.00906636846310816,0.0180671136310495,0.017181815235316,0.0189524120267831,0.666666666666667,0.399949351313594,0.933383982019739
BD,BGD,Bangladesh,Barisal,2020-06-09,2020-06-07,35,3,104,5285458.50493205,0,0,7,2,2,247099.18848794,0,0,107,5705.77071877999,1,4,,,,0.0583804143126177,0.0468668038727281,0.0698940247525073,0.0332705586942875,0.0244636656404512,0.0420774517481238,0.0251098556183302,0.0174266907800879,0.0327930204565725,0.0252115921112643,0.0251787483975193,0.0252444358250092,0.0100439422473321,0.00514727868985321,0.0149406058048109,0.00872736471418217,0.00870787815927223,0.00874685126909211,0.017878809575481,0.0169950266992882,0.0187625924516738,0.533333333333333,0.280865986587266,0.7858006800794
BD,BGD,Bangladesh,Barisal,2020-06-10,2020-06-07,29,4,133,6502440.14772807,0,0,7,2,2,247099.18848794,0,0,170,7251.0836217829,1,4,,,,0.0571608040201005,0.0457571367242181,0.0685644713159829,0.032035175879397,0.0233851002755321,0.0406852514832619,0.0257537688442211,0.017972842160191,0.0335346955282513,0.0280143965277745,0.0279795535208916,0.0280492395346574,0.00942211055276382,0.00467646856215331,0.0141677525433743,0.00840227051026805,0.00838299698461128,0.00842154403592482,0.0182840934712982,0.017390534184663,0.0191776527579335,0.444444444444444,0.214890728776088,0.6739981601128
BD,BGD,Bangladesh,Barisal,2020-06-11,2020-06-08,23,4,118,6676122.37613954,0,0,4,1,3,304880.290014389,0,0,172,6300.12183531957,0,3,,,,0.0554862842892768,0.044283064277644,0.0666895043009096,0.0293017456359102,0.0210483097806419,0.0375551814911786,0.0268079800498753,0.0189034287121013,0.0347125313876493,0.0315244059592267,0.0314875225004059,0.0315612894180475,0.00935162094763092,0.00464131492911947,0.0140619269661424,0.00839719425492312,0.00837793232411774,0.00841645618572851,0.0185683644660195,0.0176723225106127,0.0194644064214262,0.368421052631579,0.151522161061441,0.585319944201717
BD,BGD,Bangladesh,Barisal,2020-06-12,2020-06-10,51,3,103,5308511.69252157,0,0,5,5,2,73716.2556079184,0,0,182,5230.28982554832,0,0,,,,0.0553111250785669,0.0440789555959945,0.0665432945611394,0.0295411690760528,0.0212213209510361,0.0378610172010695,0.027027027027027,0.0190587848044822,0.0349952692495718,0.0325820012443688,0.0325442211623348,0.0326197813264027,0.0087994971715902,0.00421044826548082,0.0133885460776996,0.00821932074192024,0.00820010785073992,0.00823853363310057,0.0203684106497869,0.0194262961150395,0.0213105251845343,0.388888888888889,0.163680431425575,0.614097346352203
BD,BGD,Bangladesh,Barisal,2020-06-13,2020-06-12,49,2,100,5021277.18403791,0,0,5,6,2,86226.854476419,1,70291.7003949498,163,5170.85471389436,0,0,,,,0.0549589387239419,0.0437322380978141,0.0661856393500696,0.030953885028427,0.0224221484378361,0.0394856216190179,0.0259001895135818,0.0180756131398901,0.0337247658872735,0.0329961649024446,0.0329579877520804,0.0330343420528087,0.00884396715097915,0.00423183005370463,0.0134561042482537,0.00880985219148951,0.0087898802411798,0.00882982414179923,0.0219052176725412,0.0209259369382024,0.0228844984068801,0.411764705882353,0.177814339879176,0.64571507188553
BD,BGD,Bangladesh,Barisal,2020-06-14,2020-06-12,33,3,133,7036070.77345407,0,0,8,7,3,103061.323714117,1,70291.7003949498,205,6894.47295185915,0,0,,,,0.0556597873671044,0.04442256765447,0.0668970070797389,0.0337711069418387,0.0249171681120695,0.0426250457716078,0.0250156347717323,0.0173609299424866,0.032670339600978,0.0326882362556046,0.0326504029029468,0.0327260696082625,0.00875547217010632,0.00418928145605708,0.0133216628841556,0.00924460476913752,0.00922424263719816,0.00926496690107687,0.0224141027607212,0.0214261618122397,0.0234020437092026,0.411764705882353,0.177814339879176,0.64571507188553
BD,BGD,Bangladesh,Barisal,2020-06-15,2020-06-13,23,3,105,6211447.14382372,0,0,4,2,2,87126.1696326476,1,70291.7003949498,132,5646.33560712603,0,0,,,,0.0546378653113088,0.043410142295032,0.0658655883275855,0.0336721728081321,0.0247608219962744,0.0425835236199899,0.0247776365946633,0.0170982330059033,0.0324570401834233,0.0335406390563176,0.0335019045467174,0.0335793735659178,0.00952986022871664,0.00473020893354815,0.0143295115238851,0.0102992405405598,0.0102775197739379,0.0103209613071818,0.0222407150605759,0.0212479256544113,0.0232335044667406,0.375,0.137784129022189,0.612215870977811
BD,BGD,Bangladesh,Barisal,2020-06-16,2020-06-13,41,4,146,8024548.78974047,0,0,7,5,3,91555.3290728479,1,70291.7003949498,230,7845.43473832248,1,1,,,,0.0553111250785669,0.0440789555959945,0.0665432945611394,0.0351979886863608,0.0261429350954774,0.0442530422772441,0.0251414204902577,0.0174487219077643,0.0328341190727511,0.0338900978765509,0.0338512802135889,0.0339289155395128,0.0100565681961031,0.0051537804502477,0.0149593559419585,0.01108266026681,0.0110602017168374,0.0111051188167825,0.0224957869790057,0.0215019707900982,0.0234896031679132,0.375,0.137784129022189,0.612215870977811
BD,BGD,Bangladesh,Barisal,2020-06-17,2020-06-14,25,4,122,6923189.11933492,0,0,6,4,2,21263.6286778981,0,0,194,6537.8622819354,1,1,,,,0.0553111250785669,0.0440789555959945,0.0665432945611394,0.0345694531741043,0.0255926898674542,0.0435462164807545,0.0238843494657448,0.0163816016734378,0.0313870972580519,0.0322187740989853,0.0321808608031568,0.0322566873948138,0.0087994971715902,0.00421044826548082,0.0133885460776996,0.00940712713538455,0.00938640070350147,0.00942785356726762,0.0235668248133629,0.0225487670992633,0.0245848825274626,0.375,0.137784129022189,0.612215870977811
BD,BGD,Bangladesh,Barisal,2020-06-18,2020-06-15,30,4,119,6786416.53386948,0,0,4,3,1,4429.15944020027,0,0,185,6418.99205862748,1,1,,,,0.054375,0.0432641519741202,0.0654858480258798,0.03375,0.0249014982373257,0.0425985017626743,0.02125,0.0141835147884968,0.0283164852115032,0.0296336895373362,0.0295975030620744,0.029669876012598,0.006875,0.00282619921765405,0.0109238007823459,0.00733376455760344,0.00731555704282687,0.00735197207238001,0.0245015102937561,0.0234657600792173,0.0255372605082949,0.411764705882353,0.177814339879176,0.64571507188553
BD,BGD,Bangladesh,Barisal,2020-06-19,2020-06-16,28,4,124,6868804.39460299,0,0,9,7,2,10120.2467569509,0,0,196,6537.8622819354,1,1,,,,0.0550061804697157,0.0438970757377422,0.0661152852016892,0.0339925834363412,0.0251629810104625,0.0428221858622198,0.0185414091470952,0.0119683704133004,0.02511444788089,0.0241338020202521,0.0241012638410323,0.024166340199472,0.00432632880098888,0.00112833877202458,0.00752431882995317,0.004728010340168,0.00471346595603688,0.00474255472429913,0.0254230074058577,0.0243728248971351,0.0264731899145803,0.444444444444444,0.214890728776088,0.6739981601128
BD,BGD,Bangladesh,Barisal,2020-06-20,2020-06-17,34,4,117,7573980.51073248,0,0,7,5,1,5691.08731675058,0,0,126,6062.38138870374,0,1,,,,0.0551132884262094,0.0440451895134044,0.0661813873390144,0.0342927127985303,0.0254664130151091,0.0431190125819515,0.0171463563992652,0.0108500573377036,0.0234426554608268,0.0201573783611483,0.0201279725649597,0.020186784157337,0.00306184935701164,0.000382181194592264,0.00574151751943101,0.00376744780306536,0.0037546291692391,0.00378026643689162,0.0257324622120741,0.0246796942712009,0.0267852301529472,0.421052631578947,0.19904953833411,0.643055724823785
BD,BGD,Bangladesh,Barisal,2020-06-21,2020-06-18,30,4,122,7364506.72640624,0,0,10,8,2,45822.657062829,1,40131.5697460784,116,6240.68672366561,0,1,,,,0.055184960582171,0.0441639471834258,0.0662059739809162,0.0363856882959369,0.0273480557159583,0.0454233208759155,0.0169799878714372,0.0107442531593177,0.0232157225835567,0.0170414726517673,0.0170147816951342,0.0170681636084004,0.00303214069132808,0.000378433408473767,0.00568584797418239,0.00355711826683823,0.00354484052949494,0.00356939600418152,0.0259639103896862,0.0249097837515689,0.0270180370278035,0.368421052631579,0.151522161061441,0.585319944201717
BD,BGD,Bangladesh,Barisal,2020-06-22,2020-06-19,35,4,127,7026754.94364771,0,0,11,8,2,45822.657062829,1,40131.5697460784,108,6478.42717028144,0,1,,,,0.0561864913329348,0.0451518258660831,0.0672211567997866,0.0388523610280932,0.0295925125528633,0.0481122095033232,0.0173341303048416,0.0110801849076113,0.0235880757020719,0.0148355579928601,0.0148109358095318,0.0148601801761883,0.00358637178720861,0.000721879846571821,0.00645086372784539,0.00390272950953678,0.00389003092382102,0.00391542809525254,0.0258829833959422,0.0248357828095788,0.0269301839823056,0.333333333333333,0.115559557273327,0.551107109393339
BD,BGD,Bangladesh,Barisal,2020-06-23,2020-06-20,24,4,123,6887606.65149813,0,0,6,4,2,117211.006881998,2,117211.006881998,201,6359.55694697353,0,1,,,,0.0549645390070922,0.0441049532532438,0.0658241247609406,0.0395981087470449,0.0303060566304769,0.048890160863613,0.0171394799054374,0.0109551496099413,0.0233238102009334,0.0132045824252794,0.0131815323885484,0.0132276324620104,0.00472813238770686,0.00145951873756006,0.00799674603785365,0.00508048432273709,0.00506612803161623,0.00509484061385795,0.0267492785853892,0.025689087731146,0.0278094694396324,0.333333333333333,0.0947741141710457,0.571892552495621
BD,BGD,Bangladesh,Barisal,2020-06-24,2020-06-21,27,4,116,6230843.29020362,0,0,7,6,3,152524.023175525,2,117211.006881998,203,5943.51116539582,1,1,,,,0.0555223880597015,0.0445558237985275,0.0664889523208755,0.0423880597014925,0.0327396168174338,0.0520365025855513,0.017910447761194,0.0115590479401888,0.0242618475821993,0.0122359985993463,0.012213767090743,0.0122582301079497,0.00597014925373134,0.00228094251814178,0.00965935598932091,0.00634289383201818,0.00632683978168165,0.00635894788235471,0.0275246762034287,0.0264416700011557,0.0286076824057017,0.416666666666667,0.137727021491168,0.695606311842166
BD,BGD,Bangladesh,Barisal,2020-06-25,2020-06-22,31,4,117,6948349.1622553,0,0,7,4,2,112392.453429447,1,77079.4371359194,325,6121.81650035769,1,1,,,,0.0573476702508961,0.0462097519866277,0.0684855885151644,0.044205495818399,0.0343587945649809,0.0540521970718172,0.0173237753882915,0.0110735329892685,0.0235740177873145,0.0101575142742264,0.0101372667914673,0.0101777617569856,0.00657108721624851,0.00270067361034056,0.0104415008221565,0.00714271217847304,0.00712570746725199,0.00715971688969408,0.0293295742740148,0.028211523766637,0.0304476247813926,0.6,0.296363685148402,0.903636314851598
BD,BGD,Bangladesh,Barisal,2020-06-26,2020-06-23,22,4,104,6570797.58984954,0,0,7,6,2,112392.453429447,1,77079.4371359194,325,5349.16004885624,1,1,,,,0.0585074626865672,0.0472677616802629,0.0697471636928714,0.0447761194029851,0.0348719856448759,0.0546802531610943,0.0173134328358209,0.011066889052985,0.0235599766186568,0.0104283141806663,0.0104079374330043,0.0104486909283282,0.00716417910447761,0.00312528355836558,0.0112030746505896,0.00785560647085662,0.00783789798273459,0.00787331495897866,0.0309220614302434,0.0297757796737233,0.0320683431867635,0.636363636363636,0.352089022067601,0.920638250659672
BD,BGD,Bangladesh,Barisal,2020-06-27,2020-06-24,22,4,102,6376150.62025444,0,0,8,6,1,35313.0162935276,0,0,218,5289.72493720228,1,1,,,,0.0602265951103161,0.0488401727139111,0.071613017506721,0.0447227191413238,0.0348301206076639,0.0546153176749837,0.0166964818127609,0.010563977806378,0.0228289858191438,0.00975658803603293,0.00973701021803853,0.00977616585402733,0.00655933214072749,0.00269581949370438,0.0104228447877506,0.00701975498822019,0.00700312562561121,0.00703638435082917,0.0315071121122821,0.0303511705269103,0.0326630536976538,0.666666666666667,0.399949351313594,0.933383982019739
BD,BGD,Bangladesh,Barisal,2020-06-28,2020-06-25,27,4,102,6166683.71940546,0,0,6,4,0,0,0,0,222,5408.5951605102,0,0,,,,0.0601458080194411,0.0486598797736686,0.0716317362652135,0.0437424058323208,0.0338620643024575,0.053622747362184,0.0151883353584447,0.00928000383000411,0.0210966668868853,0.00877097950822946,0.0087523237096315,0.00878963530682741,0.00607533414337789,0.00232132786713662,0.00982934041961915,0.00635084332387337,0.00633494925737568,0.00636673739037105,0.0322470873137949,0.0310680695902388,0.0334261050373509,0.666666666666667,0.399949351313594,0.933383982019739
BD,BGD,Bangladesh,Barisal,2020-06-29,2020-06-25,28,5,130,7782234.68235757,0,0,9,7,2,60417.0930233046,1,20566.7547574962,250,6835.03784020519,2,4,,,,0.0622381807301017,0.0506548199287838,0.0738215415314196,0.0460801915020946,0.0360277179930047,0.0561326650111844,0.0149611011370437,0.00914049335042937,0.020781708923658,0.00835586557274111,0.00833780004324633,0.00837393110223589,0.00598444045481748,0.00228642916751793,0.00968245174211702,0.00573872150860741,0.00572373036076995,0.00575371265644487,0.0331583155152865,0.0319714701826347,0.0343451608479382,0.625,0.387784129022189,0.862215870977811
