ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cases_active
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-17,2020-07-21,100,4,28,0,0,0,0,0,0,0,0,0.00167167227862133,0.00115741987405055,0,0,0.00017389214248048,0.00017389214248048
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-18,2020-07-23,100,5,27,0,0,0,0,0,0,0,0,0.00188063131344899,0.00122750067883461,1,0,0.000199701431464049,0.000199701431464049
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-19,2020-07-23,102,2,28,0,0,0,0,0,0,0,0,0.00184375618965588,0.00120345426802725,1,0,0.000234710053029913,0.000234710053029913
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-20,2020-07-25,101,4,27,0,0,0,0,0,0,0,0,0.00186201120143465,0.00121535854298397,2,0,0.000279654050365052,0.000279654050365052
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-21,2020-07-25,103,2,28,0,0,0,0,0,0,0,0,0.00182585564412524,0.0011917809323315,2,0,0.000335400555600425,0.000335400555600425
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-22,2020-07-26,101,2,28,0,0,0,0,0,0,0,0,0.00186201120143465,0.00121535854298397,2,0,0.000402925932448237,0.000402925932448237
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-23,2020-07-27,100,3,28,0,0,0,0,0,0,0,0,0.00188063131344899,0.00122750067883461,3,0,0.000483290320476897,0.000483290320476897
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-24,2020-07-27,103,3,29,0,0,0,0,0,0,0,0,0.00182585564412524,0.0011917809323315,3,0,0.000577599812956991,0.000577599812956991
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-25,2020-07-28,101,2,29,0,0,0,0,0,0,0,0,0.00186201120143465,0.00121535854298397,3,0,0.000687062300691284,0.000687062300691284
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-26,2020-07-29,101,4,29,0,0,0,0,0,0,0,0,0.00186201120143465,0.00121535854298397,3,0,0.000812543571729229,0.000812543571729229
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-27,2020-07-30,100,2,29,0,0,0,0,0,0,0,0,0.00188063131344899,0.00122750067883461,3,0,0.00095517995496172,0.00095517995496172
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-28,2020-07-30,103,3,30,0,0,0,0,0,0,0,0,0.00182585564412524,0.0011917809323315,3,0,0.00111582952919743,0.00111582952919743
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-29,2020-07-31,100,3,30,0,0,0,0,0,0,0,0,0.00167167227862133,0.00115741987405055,3,0,0.0012951910143087,0.0012951910143087
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-30,2020-07-31,105,5,31,0,0,0,0,0,0,0,0,0.00179107744137999,0.00116910070940962,3,0,0.0014937467581892,0.0014937467581892
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-08-31,2020-08-02,100,4,30,0,0,0,0,0,0,0,0,0.00208959034827666,0.00129376387705956,3,0,0.00171157560236563,0.00171157560236563
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-01,2020-08-03,102,4,30,0,0,0,0,0,0,0,0,0.00204861798850653,0.00126842199663285,3,0,0.00194868515666363,0.00194868515666363
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-02,2020-08-04,102,6,30,0,0,0,0,0,0,0,0,0.00245834158620784,0.00138920141361747,3,0,0.00220474471308437,0.00220474471308437
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-03,2020-08-05,103,4,30,0,0,0,0,0,0,0,0,0.00243447419216698,0.00137573047896705,3,0,0.0024788527839355,0.0024788527839355
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-04,2020-08-06,102,4,30,0,0,0,0,0,0,0,0,0.00327778878161045,0.00160345262276517,3,0,0.00276988033058707,0.00276988033058707
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-05,2020-08-06,103,1,31,0,0,0,0,0,0,0,0,0.00324596558955598,0.00158791047024579,3,0,0.00307633280623221,0.00307633280623221
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-06,2020-08-07,100,3,31,0,0,0,0,0,0,0,0,0.00355230359207032,0.00168562498165162,3,0,0.00339636222336465,0.00339636222336465
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-07,2020-08-08,100,4,31,0,0,0,0,0,0,0,0,0.00397022166172566,0.001781649238164,3,0,0.00372779058451579,0.00372779058451579
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-08,2020-08-08,101,1,32,0,0,0,0,0,0,0,0,0.00393091253636204,0.0017640439553815,3,0,0.00406820219565321,0.00406820219565321
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-09,2020-08-09,103,6,32,0,0,0,0,0,0,0,0,0.0071005497271537,0.00234400577442464,3,0,0.00441478663973286,0.00441478663973286
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-10,2020-08-11,102,4,31,0,0,0,0,0,0,0,0,0.00717016295977285,0.00236690324578289,3,0,0.00476465983156743,0.00476465983156743
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-11,2020-08-12,101,4,31,0.0099009900990099,0.0193092777830645,0.00349267918682309,9.4657061885304e-05,0,0,0,0,0.00724115467224586,0.00239025247000432,3,0,0.00511475977156063,0.00511475977156063
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-12,2020-08-14,101,5,30,0.0099009900990099,0.0193092777830645,0.00358463597286954,9.71447519083195e-05,0,0,0,0,0.00724115467224586,0.00239025247000432,3,0,0.00546194528471558,0.00546194528471558
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-13,2020-08-16,100,5,29,0.01,0.0195013954179879,0.0036018662655629,9.76108542415911e-05,0,0,0,0,0.0069653011609222,0.00236817194557052,3,0,0.00580305855471289,0.00580305855471289
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-14,2020-08-17,100,1,29,0.01,0.0195013954179879,0.00352337892054612,9.54876017321258e-05,0,0,0,0,0.0069653011609222,0.00236817194557052,3,0,0.00613498600974748,0.00613498600974748
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-15,2020-08-18,100,4,29,0.01,0.0195013954179879,0.00346896894353101,9.40155957070931e-05,0,0,0,0,0.00675423142877305,0.00233226234732431,3,0,0.00645480731999814,0.00645480731999814
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-16,2020-08-19,100,5,29,0.01,0.0195013954179879,0.00339648841176323,9.20545842183127e-05,0,0,0,0,0.00633209196447473,0.00225868313615087,2,0,0.00675952224768926,0.00675952224768926
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-17,2020-08-20,100,2,29,0.01,0.0195013954179879,0.00339155899186206,9.19212101214717e-05,0,0,0,0,0.00633209196447473,0.00225868313615087,2,0,0.00704653075846012,0.00704653075846012
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-18,2020-08-20,101,1,30,0.0099009900990099,0.0193092777830645,0.0033751898123931,9.14783085306061e-05,0,0,0,0,0.00626877104482998,0.002236167550634,2,0,0.00731340126896563,0.00731340126896563
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-19,2020-08-20,103,2,31,0.00970873786407767,0.018936178546626,0.00328750401381744,8.91056659501117e-05,0,0,0,0,0.00614585396551959,0.00219245671069775,2,0,0.00755795612314613,0.00755795612314613
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-20,2020-08-21,101,2,31,0.0099009900990099,0.0193092777830645,0.00326941795209941,8.86162589590273e-05,0,0,0,0,0.00626877104482998,0.002236167550634,1,0,0.00777828636954421,0.00777828636954421
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-21,2020-08-23,101,4,30,0.0099009900990099,0.0193092777830645,0.00369252011910976,0.000100063028425081,0,0,0,0,0.00626877104482998,0.002236167550634,1,0,0.00797275759981472,0.00797275759981472
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-22,2020-08-24,101,3,30,0.0099009900990099,0.0193092777830645,0.00377698489007056,0.000102347587438611,0,0,0,0,0.00647773007965765,0.00227289249546831,0,0,0.00814000797176567,0.00814000797176567
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-23,2020-08-25,101,3,30,0.0099009900990099,0.0193092777830645,0.00372065107787695,0.000100823921478782,0,0,0,0,0.00647773007965765,0.00227289249546831,1,0,0.00827893993738549,0.00827893993738549
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-24,2020-08-26,101,2,30,0.0099009900990099,0.0193092777830645,0.00367641685179808,9.96274536156603e-05,0,0,0,0,0.00731356621896831,0.00241406694921082,1,0,0.0083887074588919,0.0083887074588919
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-25,2020-08-26,103,2,31,0.00970873786407767,0.018936178546626,0.00355229045456569,9.62697407932388e-05,0,0,0,0,0.00717016295977285,0.00236690324578289,1,0,0.00846870060912428,0.00846870060912428
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-26,2020-08-27,100,1,31,0.01,0.0195013954179879,0.00363674784335466,9.85544225706108e-05,0,0,0,0,0.00738744062522052,0.00243836072900118,1,0,0.00851852941449144,0.00851852941449144
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-27,2020-08-28,102,4,31,0.00980392156862745,0.0191209083686488,0.003613929759371,9.79371829832538e-05,0,0,0,0,0.00724115467224586,0.00239025247000432,1,0,0.00853800861962863,0.00853800861962863
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-28,2020-08-29,102,3,31,0.00980392156862745,0.0191209083686488,0.00359992433084642,9.75583227288835e-05,0,0,0,0,0.00724115467224586,0.00239025247000432,1,0,0.00852714475461751,0.00852714475461751
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-29,2020-08-30,103,4,31,0.00970873786407767,0.018936178546626,0.00352518318737127,9.55364129368662e-05,0,0,0,0,0.00717016295977285,0.00236690324578289,1,0,0.00848612649868102,0.00848612649868102
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-09-30,2020-08-31,102,4,31,0.00980392156862745,0.0191209083686488,0.00351514700584966,9.52649009115629e-05,0,0,0,0,0.00703426453875312,0.00235610402172129,1,0,0.00841531889497423,0.00841531889497423
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-01,2020-09-01,100,2,31,0.01,0.0195013954179879,0.00351810885838474,9.53450291396998e-05,0,0,0,0,0.00717637089307136,0.00240353007604442,1,0,0.00831526151774201,0.00831526151774201
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-02,2020-09-01,102,2,32,0.00980392156862745,0.0191209083686488,0.00341857737323649,9.26522316714405e-05,0,0,0,0,0.00703426453875312,0.00235610402172129,1,0,0.00818667026222497,0.00818667026222497
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-03,2020-09-02,101,3,32,0.0099009900990099,0.0193092777830645,0.00339118035190614,9.19109653263453e-05,0,0,0,0,0.00835836139310664,0.0025793876579236,3,0,0.00803058497869332,0.00803058497869332
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-04,2020-09-02,103,2,33,0.00970873786407767,0.018936178546626,0.00334826819423069,9.0749873292818e-05,0,0,0,0,0.00839933375287677,0.00256017354853859,3,0,0.00784800544728682,0.00784800544728682
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-05,2020-09-03,100,3,33,0.01,0.0195013954179879,0.00343910413541401,9.32075997534427e-05,0,0,0,0,0.00759851035736968,0.00247268619493912,3,0,0.00764023644210959,0.00764023644210959
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-06,2020-09-03,103,3,34,0.00970873786407767,0.018936178546626,0.00336328462250147,9.11561847162178e-05,0,0,0,0,0.00757988655747416,0.00243308742237002,3,0,0.00740879331687361,0.00740879331687361
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-07,2020-09-04,102,3,34,0.00980392156862745,0.0191209083686488,0.00343574812741622,9.3116801038545e-05,0,0,0,0,0.00765493493923133,0.00245708448726797,3,0,0.00715539971180414,0.00715539971180414
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-08,2020-09-06,101,4,33,0.0099009900990099,0.0193092777830645,0.00353224001567962,9.57273219260428e-05,0,0,0,0,0.00689564814931298,0.00234457244778426,3,0,0.00688200779877342,0.00688200779877342
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-09,2020-09-07,101,3,33,0.0099009900990099,0.0193092777830645,0.00350579776386668,9.50119704143386e-05,0,0,0,0,0.00668668911448532,0.00230901822832916,3,0,0.00659079640669901,0.00659079640669901
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-10,2020-09-09,100,4,32,0.01,0.0195013954179879,0.00360881700267674,9.7798878637122e-05,0,0,0,0,0.00633209196447473,0.00225868313615087,3,0,0.00628415119406567,0.00628415119406567
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-11,2020-09-09,102,2,33,0.00980392156862745,0.0191209083686488,0.00356496423361997,9.6612595317946e-05,0,0,0,0,0.00620670400478216,0.0022140964192742,3,0,0.00596467263291638,0.00596467263291638
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-12,2020-09-10,102,6,33,0.00980392156862745,0.0191209083686488,0.0035645932707988,9.66025599927352e-05,0,0,0,0,0.00289646186889834,0.00151503273742481,3,0,0.00563515665729819,0.00563515665729819
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-13,2020-09-11,103,5,33,0.00970873786407767,0.018936178546626,0.00352615180998198,9.55626172487514e-05,0,0,0,0,0.00286806518390914,0.00150020083707713,3,0,0.00529856127413603,0.00529856127413603
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-14,2020-09-12,102,3,33,0,0,0,0,0,0,0,0,0.00310335200239108,0.00156804516701273,3,0,0.00495800639846068,0.00495800639846068
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-15,2020-09-13,100,3,33,0,0,0,0,0,0,0,0,0.00316604598223737,0.00159967254376085,3,0,0.0046167065190894,0.0046167065190894
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-16,2020-09-13,104,4,34,0,0,0,0,0,0,0,0,0.00304309274020873,0.0015376441588078,3,0,0.00427796502637731,0.00427796502637731
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-17,2020-09-15,103,5,33,0,0,0,0,0,0,0,0,0.00304309274020873,0.0015376441588078,3,0,0.00394510606207333,0.00394510606207333
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-18,2020-09-17,101,7,32,0,0,0,0,0,0,0,0,0.00455158293684025,0.00189761712694314,3,0,0.00362143402934758,0.00362143402934758
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-19,2020-09-19,100,2,31,0,0,0,0,0,0,0,0,0.00480605780103632,0.0019594176895816,3,0,0.00331020485612172,0.00331020485612172
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-20,2020-09-20,101,3,31,0,0,0,0,0,0,0,0,0.00475847307033299,0.00194006389439575,3,0,0.00301455091597419,0.00301455091597419
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-21,2020-09-21,103,4,31,0,0,0,0,0,0,0,0,0.00466607553498672,0.00190248105717965,3,0,0.00273744412047534,0.00273744412047534
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-23,2020-09-24,100,7,29,0,0,0,0,0,0,0,0,0.00480605780103632,0.0019594176895816,2,0,0.00224969503020988,0.00224969503020988
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-24,2020-09-26,100,4,28,0,0,0,0,0,0,0,0,0.00459709876620865,0.00191654948060774,2,0,0.00204381666778699,0.00204381666778699
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-25,2020-09-27,103,4,28,0,0,0,0,0,0,0,0,0.00507182123368122,0.00198306929391148,2,0,0.00186594911781879,0.00186594911781879
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-26,2020-09-28,100,1,28,0,0,0,0,0,0,0,0,0.00522397587069165,0.00204240518202386,2,0,0.0017176026943971,0.0017176026943971
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-27,2020-09-29,100,3,28,0,0,0,0,0,0,0,0,0.00543293490551932,0.00208263400583083,2,0,0.00160019213828949,0.00160019213828949
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-28,2020-10-01,101,9,27,0,0,0,0,0,0,0,0,0.00558603360430395,0.00210113211370726,2,0,0.00151465924417588,0.00151465924417588
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-30,2020-10-03,101,4,26,0,0,0,0,0,0,0,0,0.00620670400478216,0.0022140964192742,2,0,0.00144135051581491,0.00144135051581491
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-10-31,2020-10-04,100,2,26,0,0,0,0,0,0,0,0,0.00501501683586399,0.002001350382673,1,0,0.0014537133900984,0.0014537133900984
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-01,2020-10-05,100,2,26,0,0,0,0,0,0,0,0,0.00480605780103632,0.0019594176895816,1,0,0.00149850132094681,0.00149850132094681
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-02,2020-10-05,102,2,27,0,0,0,0,0,0,0,0,0.00491668317241567,0.00196220517279644,1,0,0.0015751336790921,0.0015751336790921
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-03,2020-10-07,101,5,26,0,0,0,0,0,0,0,0,0.0064135941382749,0.00225046124411416,1,0,0.00168276855587239,0.00168276855587239
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-04,2020-10-08,102,4,26,0,0,0,0,0,0,0,0,0.0065555775632209,0.00226389275662356,1,0,0.001820308880135,0.001820308880135
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-05,2020-10-09,102,4,26,0,0,0,0,0,0,0,0,0.00901391914942873,0.00265136298174558,1,0,0.00198642312316092,0.00198642312316092
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-06,2020-10-10,101,2,26,0,0,0,0,0,0,0,0,0.0091031658736805,0.00267749352670147,1,0,0.00217954010195582,0.00217954010195582
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-07,2020-10-10,102,1,27,0,0,0,0,0,0,0,0,0.00901391914942873,0.00265136298174558,1,0,0.00239785492248324,0.00239785492248324
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-08,2020-10-12,100,4,26,0,0,0,0,0,0,0,0,0.00919419753241731,0.00270414424131835,1,0,0.00263933092474402,0.00263933092474402
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-09,2020-10-12,103,3,27,0,0,0,0,0,0,0,0,0.00892640537127894,0.00262573752506688,1,0,0.00290170386528399,0.00290170386528399
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-10,2020-10-13,100,3,27,0,0,0,0,0,0,0,0,0.00961211560207264,0.00276433593833558,1,0,0.00318247631596189,0.00318247631596189
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-11,2020-10-13,101,1,28,0,0,0,0,0,0,0,0,0.00951694614066598,0.00273709777423463,1,0,0.00347894406065992,0.00347894406065992
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-12,2020-10-13,103,2,29,0,0,0,0,0,0,0,0,0.00933215106997344,0.00268420060613648,1,0,0.00378818711039626,0.00378818711039626
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-13,2020-10-13,104,1,30,0,0,0,0,0,0,0,0,0.00924241884814677,0.00265851137740856,1,0,0.00410709949924527,0.00410709949924527
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-14,2020-10-14,100,1,30,0,0,0,0,0,0,0,0,0.00961211560207264,0.00276433593833558,1,0,0.00443240538890804,0.00443240538890804
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-15,2020-10-15,100,3,30,0,0,0,0,0,0,0,0,0.00940315656724497,0.00273441212662579,1,0,0.00476069330453961,0.00476069330453961
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-16,2020-10-16,101,4,30,0.0099009900990099,0.0193092777830645,0.00380187154437566,0.000102135975094648,0.0099009900990099,0.0193092777830645,0.00380187154437566,0.000102135975094648,0.00931005600717324,0.00270746595992499,1,0,0.0050884551295589,0.0050884551295589
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-17,2020-10-16,103,2,31,0.00970873786407767,0.018936178546626,0.00366969383840025,9.85916063793789e-05,0.00970873786407767,0.018936178546626,0.00366969383840025,9.85916063793789e-05,0.00912927822062619,0.00265513602238382,1,0,0.00541211332277157,0.00541211332277157
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-18,2020-10-17,103,4,31,0.00970873786407767,0.018936178546626,0.00366801094641303,9.85464762909796e-05,0.00970873786407767,0.018936178546626,0.00366801094641303,9.85464762909796e-05,0.00973789676866793,0.00274137039391839,1,0,0.00572816380745207,0.00572816380745207
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-19,2020-10-18,101,3,31,0.0099009900990099,0.0193092777830645,0.00368909557146033,9.91118968342679e-05,0.0099009900990099,0.0193092777830645,0.00368909557146033,9.91118968342679e-05,0.00993072640765146,0.00279538274976532,1,0,0.00603300556249266,0.00603300556249266
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-20,2020-10-18,104,3,32,0.00961538461538462,0.0187549838461375,0.00362936487813345,9.75100842428331e-05,0.00961538461538462,0.0187549838461375,0.00362936487813345,9.75100842428331e-05,0.0108497960391288,0.00287808693276913,1,0,0.00632318772896502,0.00632318772896502
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-21,2020-10-18,105,1,33,0.00952380952380953,0.0185772237565978,0.00358882580526283,9.64228831703781e-05,0.00952380952380953,0.0185772237565978,0.00358882580526283,9.64228831703781e-05,0.01074646464828,0.00285082547483767,1,0,0.00659538485760825,0.00659538485760825
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-22,2020-10-19,101,3,33,0.0099009900990099,0.0193092777830645,0.00368820353650289,9.90879756232514e-05,0.0099009900990099,0.0193092777830645,0.00368820353650289,9.90879756232514e-05,0.00972383627415872,0.00276639991509383,1,0,0.00684646371840967,0.00684646371840967
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-23,2020-10-20,102,3,33,0.00980392156862745,0.0191209083686488,0.00372923555339798,0.000100188286433762,0.00980392156862745,0.0191209083686488,0.00372923555339798,0.000100188286433762,0.0110625371379353,0.00293420442253269,1,0,0.00707352585130441,0.00707352585130441
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-24,2020-10-21,102,3,33,0.00980392156862745,0.0191209083686488,0.00375147014956865,0.000100784508345706,0.00980392156862745,0.0191209083686488,0.00375147014956865,0.000100784508345706,0.0116771225344872,0.00301367159627919,2,0,0.00727394778607219,0.00727394778607219
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-25,2020-10-23,100,2,33,0.01,0.0195013954179879,0.00373521455523733,0.000100348615006661,0.01,0.0195013954179879,0.00373521455523733,0.000100348615006661,0.0152540095424196,0.00347242428831556,2,0,0.007445426665944,0.007445426665944
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-26,2020-10-23,104,4,34,0.00961538461538462,0.0187549838461375,0.00357397403857837,9.60245685184859e-05,0.00961538461538462,0.0187549838461375,0.00357397403857837,9.60245685184859e-05,0.0146673168677112,0.00333986397693531,2,0,0.00758600407447749,0.00758600407447749
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-27,2020-10-24,100,3,34,0.01,0.0195013954179879,0.00362455152649562,9.73809992238597e-05,0.01,0.0195013954179879,0.00362455152649562,9.73809992238597e-05,0.015045050507592,0.00344892441202041,2,0,0.00769410426009444,0.00769410426009444
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-28,2020-10-24,103,3,35,0.00970873786407767,0.018936178546626,0.00352347172979533,9.46700851476099e-05,0.00970873786407767,0.018936178546626,0.00352347172979533,9.46700851476099e-05,0.0146068451530019,0.00334921508544838,2,0,0.00776864816606158,0.00776864816606158
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-29,2020-10-26,100,5,34,0.01,0.0195013954179879,0.00370173370428429,9.94508043861604e-05,0.01,0.0195013954179879,0.00370173370428429,9.94508043861604e-05,0.013791296298626,0.00330419468232612,3,0,0.00780875347407952,0.00780875347407952
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-11-30,2020-10-28,100,4,33,0.01,0.0195013954179879,0.00379536932876318,0.000101961628054014,0.01,0.0195013954179879,0.00379536932876318,0.000101961628054014,0.0137195325896953,0.00331230976172773,3,0,0.00781410404623891,0.00781410404623891
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-01,2020-10-28,105,5,34,0.00952380952380953,0.0185772237565978,0.00367264709415778,9.86708036085919e-05,0.00952380952380953,0.0185772237565978,0.00367264709415778,9.86708036085919e-05,0.0131867352075712,0.00318453618180677,3,0,0.00778481709221093,0.00778481709221093
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-02,2020-10-30,102,6,34,0.00980392156862745,0.0191209083686488,0.00371783655886654,9.98826165980612e-05,0.00980392156862745,0.0191209083686488,0.00371783655886654,9.98826165980612e-05,0.015671927612075,0.00351892338914169,3,0,0.00772144273056317,0.00772144273056317
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-03,2020-11-01,101,5,33,0.0099009900990099,0.0193092777830645,0.00372937819721796,0.000100192111478123,0.0099009900990099,0.0193092777830645,0.00372937819721796,0.000100192111478123,0.0149859509825902,0.00345958843613238,2,0,0.00762495659745256,0.00762495659745256
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-04,2020-11-03,101,4,32,0.0099009900990099,0.0193092777830645,0.00376197088725051,0.000101066081561599,0.0099009900990099,0.0193092777830645,0.00376197088725051,0.000101066081561599,0.0151970207147394,0.00348349326448745,3,0,0.00749674509414377,0.00749674509414377
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-05,2020-11-04,100,4,32,0.01,0.0195013954179879,0.00378375668328971,0.000101650249755686,0.01,0.0195013954179879,0.00378375668328971,0.000101650249755686,0.0140727513251285,0.0033711460766044,5,1,0.00733858288657434,0.00733858288657434
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-06,2020-11-04,102,2,33,0.00980392156862745,0.0191209083686488,0.00367269522976759,9.86720944555347e-05,0.00980392156862745,0.0191209083686488,0.00367269522976759,9.86720944555347e-05,0.013791296298626,0.00330419468232612,5,1,0.0071525303312863,0.0071525303312863
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-07,2020-11-05,100,2,33,0.01,0.0195013954179879,0.00374300828033733,0.00010055760443248,0.01,0.0195013954179879,0.00374300828033733,0.00010055760443248,0.0144991983349809,0.00342110273569869,6,1,0.00694120672987584,0.00694120672987584
CH,CHE,Switzerland,Appenzell Ausserrhoden,2020-12-08,2020-11-05,102,2,34,0.00980392156862745,0.0191209083686488,0.00367106738094111,9.86284405918042e-05,0.00980392156862745,0.0191209083686488,0.00367106738094111,9.86284405918042e-05,0.0142092143682813,0.00335317390845472,6,1,0.00670723384724294,0.00670723384724294
