ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AT,AUT,Austria,Burgenland,2020-05-22,2020-05-19,41,4,117,1253618.74918863,0,0,0,0,0,0,0,0,11,5067.49521180379,0,1,,,,0.00241984271022384,5.13113782015864e-05,0.00478837404224609,0.00241984271022384,5.13113782015864e-05,0.00478837404224609,0.00362976406533575,0.000730677152439493,0.00652885097823201,0.00352415643168908,0.00349581418512197,0.0035524986782562,0.00241984271022384,5.13113782015864e-05,0.00478837404224609,0.00266994903127775,0.00264526908366565,0.00269462897888985,0.00305840674547866,0.00265396485268264,0.00346284863827468,0,0,0
AT,AUT,Austria,Burgenland,2020-05-23,2020-05-21,38,3,105,1025369.88541691,0,0,0,0,0,0,0,0,2,4538.71310274601,0,2,,,,0.00184162062615101,0,0.00392365244583576,0.00184162062615101,0,0.00392365244583576,0.00245549416820135,5.21102940844813e-05,0.00485887804231822,0.00249265477776423,0.00246849854655662,0.00251681100897183,0.00184162062615101,0,0.00392365244583576,0.00205446033910483,0.00203252510060604,0.00207639557760363,0.00275889225985707,0.00237219988146203,0.00314558463825211,0,0,0
AT,AUT,Austria,Burgenland,2020-05-24,2020-05-22,32,3,111,1004573.2195048,0,0,0,0,0,0,0,0,33,4759.03898152008,0,2,,,,0.00123304562268804,0,0.00294087437666318,0.00123304562268804,0,0.00294087437666318,0.00123304562268804,0,0.00294087437666318,0.00140080851176192,0.0013824848956332,0.00141913212789064,0.00123304562268804,0,0.00294087437666318,0.00140080851176192,0.0013824848956332,0.00141913212789064,0.00285267362661586,0.00245886809345572,0.00324647915977599,0,0,0
AT,AUT,Austria,Burgenland,2020-05-25,2020-05-23,32,3,102,866770.548740547,0,0,0,0,0,0,0,0,35,4362.45239972674,0,2,,,,0.000623441396508728,0,0.00184498312215954,0.000623441396508728,0,0.00184498312215954,0.000623441396508728,0,0.00184498312215954,0.000721558414248373,0.000708205792079661,0.000734911036417085,0.000623441396508728,0,0.00184498312215954,0.000721558414248373,0.000708205792079661,0.000734911036417085,0.00309654452895061,0.00268423336346776,0.00350885569443346,0,0,0
AT,AUT,Austria,Burgenland,2020-05-26,2020-05-23,24,4,126,1181484.43842493,0,0,0,0,0,0,0,0,37,5375.9514420875,0,2,,,,0,0,0,0,0,0,0,0,0,-1.90742659635818e-19,,,0,0,0,-1.90742659635818e-19,,,0.00335780760908394,0.00293012899614243,0.00378548622202546,0,0,0
AT,AUT,Austria,Burgenland,2020-05-27,2020-05-24,31,4,119,1212785.91741265,0,0,0,0,0,0,0,0,37,5067.49521180379,0,1,,,,0,0,0,0,0,0,0,0,0,-1.89067666540851e-19,,,0,0,0,-1.89067666540851e-19,,,0.00369728125495567,0.003249561781837,0.00414500072807434,0,0,0
AT,AUT,Austria,Burgenland,2020-05-28,2020-05-25,24,4,111,1199340.69928584,0,0,0,0,0,0,0,0,6,4803.1041572749,0,0,,,,0,0,0,0,0,0,0,0,0,-1.88100108683074e-19,,,0,0,0,-1.88100108683074e-19,,,0.00364694054215252,0.0032010138997238,0.00409286718458124,0,0,0
AT,AUT,Austria,Burgenland,2020-05-29,2020-05-26,24,4,103,1226739.4483103,0,0,0,0,0,0,0,0,6,4450.58275123638,0,0,,,,0,0,0,0,0,0,0,0,0,-1.87238885059176e-19,,,0,0,0,-1.87238885059176e-19,,,0.00367888278848758,0.00322817649789393,0.00412958907908123,0,0,0
AT,AUT,Austria,Burgenland,2020-05-30,2020-05-27,33,4,112,1206779.77252364,0,0,0,0,0,0,0,0,5,4891.23450878453,0,0,,,,0,0,0,0,0,0,0,0,0,-1.86107783339567e-19,,,0,0,0,-1.86107783339567e-19,,,0.00370479041375862,0.00325091603643128,0.00415866479108596,0,0,0
AT,AUT,Austria,Burgenland,2020-05-31,2020-05-28,41,4,122,1189518.79170127,0,0,0,0,0,0,0,0,6,5375.9514420875,0,0,,,,0,0,0,0,0,0,0,0,0,-1.83313579779895e-19,,,0,0,0,-1.83313579779895e-19,,,0.00352439375635665,0.00308475264556806,0.00396403486714523,0,0,0
AT,AUT,Austria,Burgenland,2020-06-01,2020-05-30,29,3,103,875982.945638556,0,0,0,0,0,0,0,0,4,4538.71310274601,0,0,,,,0,0,0,0,0,0,0,0,0,-1.87781543313511e-19,,,0,0,0,-1.87781543313511e-19,,,0.00342958808947324,0.00299185425497014,0.00386732192397634,0,0,0
AT,AUT,Austria,Burgenland,2020-06-02,2020-05-30,28,4,131,1178876.55952662,0,0,0,0,0,0,0,0,4,5772.53802388084,0,0,,,,0,0,0,0,0,0,0,0,0,-1.87445366211854e-19,,,0,0,0,-1.87445366211854e-19,,,0.00314018577151109,0.00272207283845882,0.00355829870456336,0,0,0
AT,AUT,Austria,Burgenland,2020-06-03,2020-05-31,29,4,127,1170163.65556024,0,0,0,0,0,0,0,0,3,5464.08179359713,0,0,,,,0,0,0,0,0,0,0,0,0,-1.87446861046594e-19,,,0,0,0,-1.87446861046594e-19,,,0.002863826741163,0.00246549999223669,0.00326215349008931,0,0,0
AT,AUT,Austria,Burgenland,2020-06-04,2020-06-01,24,4,110,1101024.76251311,0,0,0,0,0,0,0,0,3,4714.97380576527,0,0,,,,0,0,0,0,0,0,0,0,0,-1.8835482344407e-19,,,0,0,0,-1.8835482344407e-19,,,0.00277527529473677,0.00238326265964814,0.0031672879298254,0,0,0
AT,AUT,Austria,Burgenland,2020-06-05,2020-06-02,30,4,111,1102980.47361457,0,0,0,0,1,4749.59086590216,1,4749.59086590216,34,4759.03898152008,0,0,,,,0,0,0,0,0,0,0.000627746390458255,0,0.00185772046943321,0.000305589457232766,0.000296900013212624,0.000314278901252909,0.000627746390458255,0,0.00185772046943321,0.000305589457232766,0.000296900013212624,0.000314278901252909,0.00312164832499732,0.00270503426862488,0.00353826238136976,0,0,0
AT,AUT,Austria,Burgenland,2020-06-06,2020-06-03,26,4,109,1282282.52374219,0,0,0,0,1,4749.59086590216,1,4749.59086590216,34,4670.90863001045,0,0,,,,0,0,0,0,0,0,0.00125234815278647,0,0.00298689509759544,0.000601240527950271,0.000589153413250581,0.000613327642649961,0.00125234815278647,0,0.00298689509759544,0.000601240527950271,0.000589153413250581,0.000613327642649961,0.0035793955092126,0.00313381041631618,0.00402498060210902,0,0,0
AT,AUT,Austria,Burgenland,2020-06-07,2020-06-04,29,4,109,1325958.0488123,0,0,0,0,1,4749.59086590216,1,4749.59086590216,38,4803.1041572749,0,0,,,,0,0,0,0,0,0,0.00188087774294671,0,0.00400724961628736,0.000883881139559486,0.000869374687302639,0.000898387591816332,0.00188087774294671,0,0.00400724961628736,0.000883881139559486,0.000869374687302639,0.000898387591816332,0.00364952243408867,0.00319975301337488,0.00409929185480246,0,0,0
AT,AUT,Austria,Burgenland,2020-06-08,2020-06-05,21,4,106,1389914.66160404,0,0,0,0,1,4749.59086590216,1,4749.59086590216,38,4670.90863001045,0,0,,,,0,0,0,0,0,0,0.00250156347717323,5.31445124182699e-05,0.0049499824419282,0.00114146565923644,0.00112524364277873,0.00115768767569414,0.00250156347717323,5.31445124182699e-05,0.0049499824419282,0.00114146565923644,0.00112524364277873,0.00115768767569414,0.00367654550590277,0.00322612503151668,0.00412696598028886,0,0,0
AT,AUT,Austria,Burgenland,2020-06-09,2020-06-06,26,4,102,1427504.64361278,0,0,0,0,0,0,0,0,5,4494.64792699119,0,0,,,,0,0,0,0,0,0,0.00253968253968254,5.400182964141e-05,0.00502536324972367,0.00112483889420191,0.00110885303709385,0.00114082475130997,0.00253968253968254,5.400182964141e-05,0.00502536324972367,0.00112483889420191,0.00110885303709385,0.00114082475130997,0.00325655443425665,0.0028298317839678,0.00368327708454551,0,0,0
AT,AUT,Austria,Burgenland,2020-06-10,2020-06-06,18,5,120,1681335.94938331,0,0,0,0,0,0,0,0,9,5287.82109057787,0,0,,,,0,0,0,0,0,0,0.00253807106598985,5.39655578919657e-05,0.00502217657408773,0.0010944764638684,0.00107892187168676,0.00111003105605003,0.00253807106598985,5.39655578919657e-05,0.00502217657408773,0.0010944764638684,0.00107892187168676,0.00111003105605003,0.00283852673817238,0.00244068850257129,0.00323636497377346,,,
AT,AUT,Austria,Burgenland,2020-06-11,2020-06-07,22,5,116,1473103.52702531,0,0,0,0,0,0,0,0,10,5111.56038755861,0,0,,,,0,0,0,0,0,0,0.00253004427577483,5.37849253933369e-05,0.00500630362615632,0.00107748326089715,0.00106217004419862,0.00109279647759569,0.00253004427577483,5.37849253933369e-05,0.00500630362615632,0.00107748326089715,0.00106217004419862,0.00109279647759569,0.00288380447908222,0.00248371212678259,0.00328389683138184,,,
AT,AUT,Austria,Burgenland,2020-06-12,2020-06-08,25,5,112,1459652.93605681,0,0,0,0,0,0,0,0,18,4891.23450878453,0,0,,,,0,0,0,0,0,0,0.00251572327044025,5.34628068667126e-05,0.00497798373401379,0.00106343572263809,0.00104832204360557,0.00107854940167061,0.00251572327044025,5.34628068667126e-05,0.00497798373401379,0.00106343572263809,0.00104832204360557,0.00107854940167061,0.0030383005726769,0.00262896749959102,0.00344763364576278,,,
AT,AUT,Austria,Burgenland,2020-06-13,2020-06-09,19,5,110,1347904.78241656,0,0,0,0,0,0,0,0,18,4803.1041572749,0,0,,,,0,0,0,0,0,0,0.00251889168765743,5.3534055877024e-05,0.00498424931943784,0.00105510096342395,0.00104010567645533,0.00107009625039257,0.00251889168765743,5.3534055877024e-05,0.00498424931943784,0.00105510096342395,0.00104010567645533,0.00107009625039257,0.0032295929149891,0.00280734313357379,0.00365184269640441,,,
AT,AUT,Austria,Burgenland,2020-06-14,2020-06-10,21,5,105,1363060.54960555,0,0,0,0,1,31073.429682324,1,31073.429682324,26,4582.77827850082,0,0,,,,0,0,0,0,0,0,0.00318268618714195,0.000397432906191348,0.00596793946809255,0.00275426252343093,0.00273017135045073,0.00277835369641113,0.00318268618714195,0.000397432906191348,0.00596793946809255,0.00275426252343093,0.00273017135045073,0.00277835369641113,0.00355864549829879,0.00311292380002048,0.0040043671965771,,,
AT,AUT,Austria,Burgenland,2020-06-15,2020-06-11,21,5,108,1406267.91529066,0,0,0,0,1,31073.429682324,1,31073.429682324,23,4714.97380576527,0,0,,,,0,0,0,0,0,0,0.00380710659898477,0.000766647099994731,0.00684756609797481,0.00433699029557925,0.00430721464569454,0.00436676594546395,0.00380710659898477,0.000766647099994731,0.00684756609797481,0.00433699029557925,0.00430721464569454,0.00436676594546395,0.00382591787509935,0.00336441598990658,0.00428741976029213,,,
AT,AUT,Austria,Burgenland,2020-06-16,2020-06-12,27,5,113,1412814.71416726,0,0,0,0,1,31073.429682324,1,31073.429682324,24,4935.29968453935,0,0,,,,0,0,0,0,0,0,0.00449293966623877,0.00117207000995405,0.00781380932252349,0.00592371385643063,0.00588915817234075,0.00595826954052051,0.00449293966623877,0.00117207000995405,0.00781380932252349,0.00592371385643063,0.00588915817234075,0.00595826954052051,0.0041676216952077,0.00368307427599781,0.00465216911441759,,,
AT,AUT,Austria,Burgenland,2020-06-17,2020-06-13,30,5,118,1472591.87640645,0,0,0,0,1,31073.429682324,1,31073.429682324,16,5199.69073906824,0,1,,,,0,0,0,0,0,0,0.00516462233699161,0.00159504104164799,0.00873420363233523,0.0074451378863798,0.0074067329543984,0.00748354281836119,0.00516462233699161,0.00159504104164799,0.00873420363233523,0.0074451378863798,0.0074067329543984,0.00748354281836119,0.00437610591398639,0.00387866933784999,0.0048735424901228,0,0,0
AT,AUT,Austria,Burgenland,2020-06-18,2020-06-14,19,5,118,1489089.8792373,0,0,0,0,1,31073.429682324,1,31073.429682324,15,5199.69073906824,0,1,,,,0,0,0,0,0,0,0.00578034682080925,0.00201485329650819,0.00954584034511031,0.00888058494314173,0.00883908740230621,0.00892208248397726,0.00578034682080925,0.00201485329650819,0.00954584034511031,0.00888058494314173,0.00883908740230621,0.00892208248397726,0.00452111673109001,0.00401734420497281,0.00502488925720721,0,0,0
AT,AUT,Austria,Burgenland,2020-06-19,2020-06-15,19,5,116,1474605.6073236,0,0,0,0,0,0,0,0,7,5067.49521180379,0,1,,,,0,0,0,0,0,0,0.00512163892445583,0.00158168958014942,0.00866158826876223,0.00847821544502441,0.0084380391058018,0.00851839178424702,0.00512163892445583,0.00158168958014942,0.00866158826876223,0.00847821544502441,0.0084380391058018,0.00851839178424702,0.00410619299265876,0.00362707684907539,0.00458530913624213,0,0,0
AT,AUT,Austria,Burgenland,2020-06-20,2020-06-16,24,5,119,1521117.18747386,0,0,0,0,0,0,0,0,7,5199.69073906824,0,1,,,,0,0,0,0,0,0,0.0044529262086514,0.00116156558286474,0.00774428683443806,0.00814358918627202,0.0081044400337658,0.00818273833877823,0.0044529262086514,0.00116156558286474,0.00774428683443806,0.00814358918627202,0.0081044400337658,0.00818273833877823,0.00368318783957377,0.00323106772374156,0.00413530795540599,0,0,0
AT,AUT,Austria,Burgenland,2020-06-21,2020-06-18,45,4,107,1230790.41325529,0,0,0,0,0,0,0,0,8,4670.90863001045,0,0,,,,0,0,0,0,0,0,0.00382165605095541,0.000769599249496193,0.00687371285241464,0.00794633692149044,0.00790756973531332,0.00798510410766756,0.00382165605095541,0.000769599249496193,0.00687371285241464,0.00794633692149044,0.00790756973531332,0.00798510410766756,0.00325440412816443,0.00282891572601765,0.00367989253031121,0,0,0
AT,AUT,Austria,Burgenland,2020-06-22,2020-06-20,32,3,101,980327.467742172,0,0,0,0,0,0,0,0,11,4450.58275123638,0,0,,,,0,0,0,0,0,0,0.00319488817891374,0.00039897372310689,0.00599080263472059,0.00787060944711059,0.00783162772567024,0.00790959116855094,0.00319488817891374,0.00039897372310689,0.00599080263472059,0.00787060944711059,0.00783162772567024,0.00790959116855094,0.00287132337798763,0.00247094308957457,0.00327170366640069,0,0,0
AT,AUT,Austria,Burgenland,2020-06-23,2020-06-21,25,3,102,895930.552057994,0,0,0,0,0,0,0,0,10,4494.64792699119,0,0,,,,0,0,0,0,0,0,0.00319488817891374,0.00039897372310689,0.00599080263472059,0.00808841884048865,0.00804836274569132,0.00812847493528598,0.00319488817891374,0.00039897372310689,0.00599080263472059,0.00808841884048865,0.00804836274569132,0.00812847493528598,0.00294419960585534,0.00253878500209957,0.00334961420961111,0,0,0
AT,AUT,Austria,Burgenland,2020-06-24,2020-06-21,24,4,126,1199250.6977831,0,0,0,0,0,0,0,0,110,5552.21214510677,0,1,,,,0,0,0,0,0,0,0.00318268618714195,0.000397432906191348,0.00596793946809255,0.00829664278751209,0.00825555982272845,0.00833772575229573,0.00318268618714195,0.000397432906191348,0.00596793946809255,0.00829664278751209,0.00825555982272845,0.00833772575229573,0.00439934624406599,0.00390508391974673,0.00489360856838524,0,0,0
AT,AUT,Austria,Burgenland,2020-06-25,2020-06-22,23,4,104,1143394.70116516,0,0,0,0,0,0,0,0,104,4582.77827850082,0,1,,,,0,0,0,0,0,0,0.0032071840923669,0.000400526532395048,0.00601384165233876,0.0084453358460393,0.00840351972450375,0.00848715196757486,0.0032071840923669,0.000400526532395048,0.00601384165233876,0.0084453358460393,0.00840351972450375,0.00848715196757486,0.00580875691239684,0.00523902439599797,0.00637848942879571,0,0,0
AT,AUT,Austria,Burgenland,2020-06-26,2020-06-22,25,5,129,1597400.53235162,0,0,0,0,0,0,0,0,106,5684.40767237121,0,1,,,,0,0,0,0,0,0,0.00317258883248731,0.000396157953039581,0.00594901971193504,0.00838257063680814,0.00834106397646033,0.00842407729715595,0.00317258883248731,0.000396157953039581,0.00594901971193504,0.00838257063680814,0.00834106397646033,0.00842407729715595,0.00701492913870735,0.00639281242438268,0.00763704585303201,0,0,0
AT,AUT,Austria,Burgenland,2020-06-27,2020-06-23,21,5,118,1596161.10991235,0,0,0,0,0,0,0,0,103,5111.56038755861,0,2,,,,0,0,0,0,0,0,0.00315656565656566,0.000394134953670569,0.00591899635946075,0.00827177640770978,0.00823081606169507,0.0083127367537245,0.00315656565656566,0.000394134953670569,0.00591899635946075,0.00827177640770978,0.00823081606169507,0.0083127367537245,0.00820773140486177,0.00753669797238872,0.00887876483733482,0,0,0
AT,AUT,Austria,Burgenland,2020-06-28,2020-06-25,31,4,100,1544803.98180697,0,0,0,0,0,0,0,0,5,4274.32204821711,0,2,,,,0,0,0,0,0,0,0.00253324889170361,5.38570335303023e-05,0.00501264074987692,0.00655400422246444,0.00651768785943688,0.006590320585492,0.00253324889170361,5.38570335303023e-05,0.00501264074987692,0.00655400422246444,0.00651768785943688,0.006590320585492,0.00794061050958832,0.00727902703448891,0.00860219398468772,0,0,0
AT,AUT,Austria,Burgenland,2020-06-29,2020-06-26,27,4,104,1545900.76733073,0,0,0,0,1,9089.554207731,1,9089.554207731,7,4450.58275123638,0,2,,,,0,0,0,0,0,0,0.00253968253968254,5.400182964141e-05,0.00502536324972367,0.00535536442791972,0.00532263696170113,0.00538809189413832,0.00253968253968254,5.400182964141e-05,0.00502536324972367,0.00535536442791972,0.00532263696170113,0.00538809189413832,0.00773878398708637,0.00708434340961665,0.00839322456455609,0,0,0
AT,AUT,Austria,Burgenland,2020-06-30,2020-06-26,20,5,124,1817337.98155519,0,0,0,0,1,9089.554207731,1,9089.554207731,7,5331.88626633269,0,2,,,,0,0,0,0,0,0,0.00252206809583859,5.36054944760521e-05,0.00499053069720112,0.00411744280423097,0.00408902753694022,0.00414585807152172,0.00252206809583859,5.36054944760521e-05,0.00499053069720112,0.00411744280423097,0.00408902753694022,0.00414585807152172,0.00744906310224551,0.00680873686798463,0.00808938933650638,0,0,0
AT,AUT,Austria,Burgenland,2020-07-01,2020-06-28,38,4,116,1362190.4995292,0,0,0,0,1,9089.554207731,1,9089.554207731,6,4363.10595594673,0,1,,,,0,0,0,0,0,0,0.00252525252525253,5.36771234194854e-05,0.00499682792708557,0.00300758768343018,0.00298321960323829,0.00303195576362207,0.00252525252525253,5.36771234194854e-05,0.00499682792708557,0.00300758768343018,0.00298321960323829,0.00303195576362207,0.00739399932933066,0.00675213877386908,0.00803585988479225,0,0,0
AT,AUT,Austria,Burgenland,2020-07-02,2020-06-29,28,4,113,1222227.55823515,0,0,0,0,1,9089.554207731,1,9089.554207731,4,4287.22585236505,0,0,,,,0,0,0,0,0,0,0.00253324889170361,5.38570335303023e-05,0.00501264074987692,0.001900443386491,0.00188092748257098,0.00191995929041102,0.00253324889170361,5.38570335303023e-05,0.00501264074987692,0.001900443386491,0.00188092748257098,0.00191995929041102,0.00733100841351903,0.006687563403233,0.00797445342380505,0,0,0
AT,AUT,Austria,Burgenland,2020-07-03,2020-06-30,21,4,107,1217702.11566417,0,0,0,0,0,0,0,0,1,3983.70543803832,0,0,,,,0,0,0,0,0,0,0.00254777070063694,5.4183919993732e-05,0.00504135748128015,0.00192631054173765,0.00190652926092181,0.00194609182255349,0.00254777070063694,5.4183919993732e-05,0.00504135748128015,0.00192631054173765,0.00190652926092181,0.00194609182255349,0.00736028809034064,0.00671033158067959,0.00801024460000169,0,0,0
AT,AUT,Austria,Burgenland,2020-07-04,2020-07-01,28,4,115,1221653.66067568,0,0,0,0,1,8012.14492545551,0,0,1,4287.22585236505,0,0,,,,0,0,0,0,0,0,0.00319284802043423,0.000398716091247529,0.00598697994962093,0.0023887046932074,0.00236650511372156,0.00241090427269323,0.00255427841634738,5.43304761039484e-05,0.00505422635659082,0.00195736612781151,0.00193726624993314,0.00197746600568987,0.00737121525978747,0.00671626691020574,0.0080261636093692,0,0,0
AT,AUT,Austria,Burgenland,2020-07-05,2020-07-02,32,4,109,1275917.82498371,0,0,0,0,1,8012.14492545551,0,0,2,4059.58554162001,0,0,,,,0,0,0,0,0,0,0.0038265306122449,0.00077058835798194,0.00688247286650786,0.0028132086780415,0.00278915147356506,0.00283726588251794,0.00255102040816327,5.42570993841657e-05,0.00504778371694237,0.00195262230820923,0.00193257109619844,0.00197267352022002,0.00734820312280143,0.00669119835555203,0.00800520789005084,0,0,0
AT,AUT,Austria,Burgenland,2020-07-06,2020-07-03,34,4,115,1258660.14975893,0,0,0,0,1,8012.14492545551,0,0,5,4287.22585236505,0,0,,,,0,0,0,0,0,0,0.00442477876106195,0.00115417696167205,0.00769538056045185,0.00319573240836195,0.00317028613419526,0.00322117868252865,0.00252844500632111,5.37489434670213e-05,0.00500314106917521,0.00192386459304964,0.00190410840547026,0.00194362078062902,0.00727407825267108,0.00661954715195776,0.00792860935338439,0,0,0
AT,AUT,Austria,Burgenland,2020-07-07,2020-07-05,42,3,108,1261549.65957752,0,0,0,0,0,0,0,0,11,4097.52559341085,0,3,,,,0,0,0,0,0,0,0.0044080604534005,0.00114978873443917,0.00766633217236184,0.00313507980984153,0.00311011572736698,0.00316004389231607,0.00251889168765743,5.3534055877024e-05,0.00498424931943784,0.00188735108945823,0.00186796950494906,0.00190673267396741,0.00733450554903368,0.00667525667591174,0.00799375442215562,0,0,0
