ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
HR,HRV,Croatia,Medimurska,2021-03-26,2021-03-10,107,7,17,0.00934579439252336,0.0182316240644272,0.022779690220872,0.000266907110218251,0,0,0,0,0.0284070546760994,0.00613580404053295,6,2,0,0,0.0131764069039985,,,0.0131764069039985
HR,HRV,Croatia,Medimurska,2021-03-27,2021-03-11,105,7,17,0.00952380952380953,0.0185772237565978,0.0234950964651491,0.000275188660245132,0,0,0,0,0.0301272596537077,0.00638301774547156,7,2,0,0,0.0133736408215768,,,0.0133736408215768
HR,HRV,Croatia,Medimurska,2021-03-28,2021-03-12,105,6,17,0.00952380952380953,0.0185772237565978,0.0236702063315604,0.000277214793168612,0,0,0,0,0.0287621428595507,0.0061729054035612,7,2,0,0,0.0135674415225944,,,0.0135674415225944
HR,HRV,Croatia,Medimurska,2021-03-29,2021-03-14,101,9,16,0.0198019801980198,0.0271705622473482,0.027121244969431,0.000301810871285651,0.0099009900990099,0.0193092777830645,0.00254761905635521,9.36621318523058e-05,0.0289558273232514,0.00633222387548178,8,3,0,0,0.0137571703788029,,,0.0137571703788029
HR,HRV,Croatia,Medimurska,2021-03-30,2021-03-15,105,10,16,0.0190476190476191,0.0261455482229834,0.0258656376531878,0.000288023894745535,0.00952380952380953,0.0185772237565978,0.00242967428170473,8.93312234020652e-05,0.0290383225577905,0.00627011732343903,9,3,0,0,0.0139424488469255,,,0.0139424488469255
HR,HRV,Croatia,Medimurska,2021-03-31,2021-03-16,103,4,16,0.0194174757281553,0.0266482036524112,0.026006357147797,0.000289569943512619,0.00970873786407767,0.018936178546626,0.00244289268913666,8.98166261963993e-05,0.0221542374686591,0.00559002912704796,11,4,0,0,0.0141231330737223,,,0.0141231330737223
HR,HRV,Croatia,Medimurska,2021-04-01,2021-03-18,109,12,15,0.0091743119266055,0.0178986477811282,0.00256972684826027,9.44738684367394e-05,0.0091743119266055,0.0178986477811282,0.00256972684826027,9.44738684367394e-05,0.0210981562333947,0.00519596627424772,12,4,0,0,0.0142992983515373,,,0.0142992983515373
HR,HRV,Croatia,Medimurska,2021-04-02,2021-03-19,101,5,15,0.0198019801980198,0.0271705622473482,0.0159261180420509,0.000236041066513042,0.0198019801980198,0.0271705622473482,0.0159261180420509,0.000236041066513042,0.0210277508177104,0.00544919174422767,12,4,0,0,0.0144716209977484,,,0.0144716209977484
HR,HRV,Croatia,Medimurska,2021-04-03,2021-03-20,103,10,15,0.0194174757281553,0.0266482036524112,0.0154649274541009,0.000229259461608928,0.0194174757281553,0.0266482036524112,0.0154649274541009,0.000229259461608928,0.0166970354707296,0.00478467252805517,12,4,0,0,0.0146411145505066,,,0.0146411145505066
HR,HRV,Croatia,Medimurska,2021-04-04,2021-03-21,103,6,15,0.0194174757281553,0.0266482036524112,0.0156522640561967,0.000232014551832187,0.0194174757281553,0.0266482036524112,0.0156522640561967,0.000232014551832187,0.0172315320672603,0.00483255685024448,11,4,0,0,0.0148092041759529,,,0.0148092041759529
HR,HRV,Croatia,Medimurska,2021-04-05,2021-03-23,102,11,14,0.0196078431372549,0.0269068483623884,0.0162197230059798,0.000240356722956619,0.0196078431372549,0.0269068483623884,0.0162197230059798,0.000240356722956619,0.0132826393018465,0.00425136108578504,11,4,0,0,0.0149777392792157,,,0.0149777392792157
HR,HRV,Croatia,Medimurska,2021-04-06,2021-03-24,101,8,14,0.0198019801980198,0.0271705622473482,0.0163825413064736,0.000242749403364914,0.0198019801980198,0.0271705622473482,0.0163825413064736,0.000242749403364914,0.013138262787696,0.00420545827683199,12,4,0,0,0.0151489438308129,,,0.0151489438308129
HR,HRV,Croatia,Medimurska,2021-04-07,2021-03-26,102,7,13,0.0196078431372549,0.0269068483623884,0.0158702382563783,0.000235219550045549,0.0196078431372549,0.0269068483623884,0.0158702382563783,0.000235219550045549,0.0173766557859119,0.00477444424224048,12,3,0,0,0.0153253521129198,,,0.0153253521129198
HR,HRV,Croatia,Medimurska,2021-04-08,2021-03-27,104,9,13,0.0192307692307692,0.0263944833692685,0.0159224161260459,0.000235986644268677,0.0192307692307692,0.0263944833692685,0.0159224161260459,0.000235986644268677,0.0158182441301648,0.00453487273984666,11,2,0,0,0.0155097069433946,,,0.0155097069433946
HR,HRV,Croatia,Medimurska,2021-04-09,2021-03-28,103,6,13,0.0194174757281553,0.0266482036524112,0.0152131749622288,0.000225556195196803,0.0194174757281553,0.0266482036524112,0.0152131749622288,0.000225556195196803,0.0177544091725621,0.00487729873933548,11,3,0,0,0.0157048728130598,,,0.0157048728130598
