ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,pos_RF_symp,pos_XGB,pos_XGB_symp,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
SS,SSD,South Sudan,2020-10-26,2020-09-14,2,41,101,5616074.33416364,0,0,1,2,146939.04358061,2,146939.04358061,24,2202.46208955224,1,10,0,0,0,,,,0.00280701754385965,6.00544213665687e-05,0.00555398066635273,,,,,,,,,,0.0126315789473684,0.00683316660925449,0.0184299912854824,0.0209933196671248,0.0209592109127606,0.0210274284214889,0.0056140350877193,0.00173471412600313,0.00949335604943547,0.00866095860325219,0.00863891276793689,0.00868300443856748,0.0149764972372174,0.0135270882307484,0.0164259062436864,0.0273972602739726,0.000918784880947866,0.0538757356669973
SS,SSD,South Sudan,2020-10-27,2020-09-15,1,41,100,5737138.07459018,0,0,1,2,146939.04358061,2,146939.04358061,26,2179.03164179105,1,10,0,0,0,,,,0.00351123595505618,0.000438966472389572,0.00658350543772279,,,,,,,,,,0.0133426966292135,0.00738335792453525,0.0193020353338917,0.0214881406771446,0.0214539866943253,0.021522294659964,0.00702247191011236,0.00268528826144446,0.0113596555587803,0.0106103280137488,0.0105861952544687,0.0106344607730289,0.0145873098537264,0.0131664673947647,0.016008152312688,0.0342465753424658,0.00474716290820597,0.0637459877767255
SS,SSD,South Sudan,2020-10-28,2020-09-16,5,41,100,5682806.95782558,0,0,1,2,146939.04358061,2,146939.04358061,30,2179.03164179105,1,10,0,0,0,,,,0.00422535211267606,0.000851578754705896,0.00759912547064622,,,,,,,,,,0.0140845070422535,0.00795543691994386,0.0202135771645632,0.0220290593206466,0.0219947763314661,0.0220633423098271,0.00845070422535211,0.0036896017962452,0.013211806654459,0.0125206748506683,0.0124947034360971,0.0125466462652395,0.0143105100501098,0.0129111622351641,0.0157098578650555,0.0413793103448276,0.00896184068990542,0.0737967799997498
SS,SSD,South Sudan,2020-10-29,2020-09-17,3,41,101,5703462.82523581,0,0,1,2,146939.04358061,2,146939.04358061,30,2202.46208955224,1,9,0,0,0,,,,0.00494350282485876,0.00129043506800492,0.0085965705817126,,,,,,,,,,0.0148305084745763,0.00853472240703887,0.0211262945421137,0.0225497474193301,0.022515357561728,0.0225841372769321,0.00988700564971752,0.00473363670902466,0.0150403745904104,0.0143669134978252,0.0143393489050725,0.0143944780905779,0.014037891673028,0.0126597818923627,0.0154160014536933,0.048951048951049,0.0135869571713301,0.0843151407307678
SS,SSD,South Sudan,2020-10-30,2020-09-18,3,41,100,5389486.87867665,0,0,1,2,146939.04358061,2,146939.04358061,30,2202.46208955224,1,8,0,0,0,,,,0.00565371024734982,0.00174705152831406,0.00956036896638558,,,,,,,,,,0.015547703180212,0.00910155432822925,0.0219938520321948,0.023133684408853,0.0230990857793226,0.0231682830383833,0.0113074204946996,0.00579829989218542,0.0168165410972139,0.016209471888807,0.0161804079361654,0.0162385358414487,0.0137695309538977,0.0124141291264708,0.0151249327813247,0.0571428571428571,0.0186935961797994,0.0955921181059149
SS,SSD,South Sudan,2020-10-31,2020-09-18,1,42,101,5446330.66687215,0,0,1,2,146939.04358061,2,146939.04358061,30,2225.89253731343,1,8,0,0,0,,,,0.00636492220650637,0.00221983765551511,0.0105100067574976,,,,,,,,,,0.0162659123055163,0.00967263321177827,0.0228591913992543,0.0237247824539935,0.0236899608391737,0.0237596040688134,0.0127298444130127,0.00688661498794446,0.018573073838081,0.0180221602387054,0.0179917222520489,0.018052598225362,0.0135066347975822,0.0121735200527128,0.0148397495424516,0.0656934306569343,0.0242082027961895,0.107178658517679
SS,SSD,South Sudan,2020-11-01,2020-09-19,1,42,100,5582897.62534901,0,0,1,2,146939.04358061,2,146939.04358061,30,2202.46208955224,1,8,0,0,0,,,,0.007097232079489,0.00271404044455197,0.011480423714426,,,,,,,,,,0.0170333569907736,0.010277007463368,0.0237897065181792,0.0243002256801059,0.0242652005494052,0.0243352508108067,0.014194464158978,0.00801788911940537,0.0203710391985506,0.0197912873479891,0.0197596053318973,0.0198229693640808,0.0132878513095079,0.0119728002789749,0.0146029023400408,0.0746268656716418,0.0301328364135657,0.119120894929718
SS,SSD,South Sudan,2020-11-02,2020-09-21,5,41,102,5648557.8372453,0,0,1,2,146939.04358061,2,146939.04358061,33,2249.32298507463,1,8,0,0,0,,,,0.0078069552874379,0.00321146841697824,0.0124024421578976,,,,,,,,,,0.0177430801987225,0.0108498996990706,0.0246362606983744,0.0248292323941384,0.0247940655948683,0.0248643991934086,0.0156139105748758,0.00914052952244837,0.0220872916273032,0.0214909408769433,0.0214581675146553,0.0215237142392313,0.0131968935635395,0.011895817294893,0.014497969832186,0.083969465648855,0.0364766286421861,0.131462302655524
SS,SSD,South Sudan,2020-11-03,2020-09-22,3,41,102,5528340.48648694,0,0,1,3,166594.595222849,3,166594.595222849,33,2249.32298507463,1,8,0,0,0,,,,0.00850460666194189,0.0037132659935965,0.0132959473302873,,,,,,,,,,0.0191353649893692,0.0119869871873162,0.0262837427914223,0.0256588536073714,0.0256233077061142,0.0256943995086286,0.0177179305457123,0.0108344325568641,0.0246014285345605,0.0234567281862952,0.0234227034437427,0.0234907529288477,0.013083434395847,0.0117984028289389,0.014368465962755,0.0930232558139535,0.0428990990625071,0.1431474125654
SS,SSD,South Sudan,2020-11-04,2020-09-23,1,41,100,5382706.98901562,0,0,1,3,166594.595222849,3,166594.595222849,31,2179.03164179105,1,7,0,0,0,,,,0.00921985815602837,0.00423113617904954,0.0142085801330072,,,,,,,,,,0.0205673758865248,0.0131591321880836,0.0279756195849661,0.0265288876235318,0.0264929095745636,0.0265648656724999,0.0198581560283688,0.0125761261046693,0.0271401859520683,0.0254369083500738,0.0254016587903537,0.025472157909794,0.0129460058140785,0.0116759984682499,0.0142160131599071,0.103174603174603,0.0500613171547824,0.156287889194424
SS,SSD,South Sudan,2020-11-05,2020-09-26,4,39,100,5308672.86895564,0,0,1,3,166594.595222849,3,166594.595222849,107,2202.46208955224,1,6,0,0,0,,,,0.00994318181818182,0.00476067939855412,0.0151256842378095,0,0,0,0,0,0,0,0,0,0.0220170454545455,0.0143524025507034,0.0296816883583875,0.0274364208458805,0.027399965175148,0.027472876516613,0.0220170454545455,0.0143524025507034,0.0296816883583875,0.0274364208458805,0.027399965175148,0.027472876516613,0.0152751129304099,0.0139061883423499,0.01664403751847,0.114754098360656,0.0581973749843542,0.171310821736957
SS,SSD,South Sudan,2020-11-06,2020-09-27,3,39,100,5355172.14142462,0,0,1,3,166594.595222849,3,166594.595222849,107,2179.03164179105,1,6,0,0,0,,,,0.00994318181818182,0.00476067939855412,0.0151256842378095,0,0,0,0,0,0,0,0,0,0.0227272727272727,0.0149428158903139,0.0305117295642316,0.0277490891911258,0.0277123940229411,0.0277857843593106,0.0227272727272727,0.0149428158903139,0.0305117295642316,0.0277490891911258,0.0277123940229411,0.0277857843593106,0.0180641993678096,0.0165776451332624,0.0195507536023568,0.11864406779661,0.0602987825330406,0.17698935306018
SS,SSD,South Sudan,2020-11-07,2020-09-28,5,39,101,5483699.72956986,0,0,1,3,166594.595222849,3,166594.595222849,106,2202.46208955224,1,6,0,0,0,,,,0.0099361249112846,0.00475728217717296,0.0151149676453962,0,0,0,0,0,0,0,0,0,0.0234208658623137,0.0155241267872221,0.0313176049374053,0.0279308737699649,0.0278941104441035,0.0279676370958263,0.0234208658623137,0.0155241267872221,0.0313176049374053,0.0279308737699649,0.0278941104441035,0.0279676370958263,0.020740232037537,0.0191501458280701,0.022330318247004,0.12280701754386,0.0625573254410436,0.183056709646676
SS,SSD,South Sudan,2020-11-08,2020-09-30,2,38,100,5505169.52204358,0,0,1,3,166594.595222849,3,166594.595222849,106,2202.46208955224,1,6,0,0,0,,,,0.00994318181818182,0.00476067939855412,0.0151256842378095,0,0,0,0,0,0,0,0,0,0.0241477272727273,0.0161295263694143,0.0321659281760402,0.0281125163185905,0.0280756849211814,0.0281493477159996,0.0241477272727273,0.0161295263694143,0.0321659281760402,0.0281125163185905,0.0280756849211814,0.0281493477159996,0.0234299808799051,0.0217422524344392,0.025117709325371,0.127272727272727,0.0649912797623196,0.189554174783135
SS,SSD,South Sudan,2020-11-09,2020-10-01,3,38,102,5859356.21917353,0,0,1,3,166594.595222849,3,166594.595222849,106,2249.32298507463,1,7,0,0,0,,,,0.0099361249112846,0.00475728217717296,0.0151149676453962,0,0,0,0,0,0,0,0,0,0.0248403122782115,0.0167137102936713,0.0329669142627517,0.0282776452759966,0.0282407669381346,0.0283145236138586,0.0248403122782115,0.0167137102936713,0.0329669142627517,0.0282776452759966,0.0282407669381346,0.0283145236138586,0.0260477668957498,0.0242719856037007,0.027823548187799,0.130841121495327,0.0669444969154315,0.194737746075223
SS,SSD,South Sudan,2020-11-10,2020-10-02,3,38,100,5877986.79074906,0,0,0,3,166594.595222849,3,166594.595222849,104,2225.89253731343,0,5,0,0,0,,,,0.0092264017033357,0.00423415560016665,0.0142186478065048,0,0,0,0,0,0,0,0,0,0.0255500354861604,0.0173111565676609,0.0337889144046599,0.0284792111258236,0.0284422389560027,0.0285161832956444,0.0255500354861604,0.0173111565676609,0.0337889144046599,0.0284792111258236,0.0284422389560027,0.0285161832956444,0.0285283922915928,0.0266737502800024,0.0303830343031832,0.127450980392157,0.062734556219555,0.192167404564759
SS,SSD,South Sudan,2020-11-11,2020-10-04,4,37,100,5949073.33576904,0,0,0,4,178273.837669896,4,178273.837669896,107,2249.32298507463,0,4,0,0,0,,,,0.0085166784953868,0.0037185659853913,0.0133147910053823,0,0,0,0,0,0,0,0,0,0.0269694819020582,0.0185110057914997,0.0354279580126167,0.0287836389581036,0.0287465390000465,0.0288207389161607,0.0269694819020582,0.0185110057914997,0.0354279580126167,0.0287836389581036,0.0287465390000465,0.0288207389161607,0.0309458673641649,0.0290188343580654,0.0328729003702645,0.125,0.0588436543644669,0.191156345635533
SS,SSD,South Sudan,2020-11-12,2020-10-06,1,37,100,5949432.7454374,0,0,0,4,178273.837669896,4,178273.837669896,107,2249.32298507463,0,4,0,0,0,,,,0.0078125,0.00321376213914382,0.0124112378608562,0,0,0,0,0,0,0,0,0,0.0284090909090909,0.0197311407161889,0.037087041101993,0.0290935386694839,0.0290563041255104,0.0291307732134574,0.0284090909090909,0.0197311407161889,0.037087041101993,0.0290935386694839,0.0290563041255104,0.0291307732134574,0.0333775645272358,0.0313802714694273,0.0353748575850444,0.120879120879121,0.0539018667740399,0.187856374984202
SS,SSD,South Sudan,2020-11-13,2020-10-06,1,38,101,5969301.33408215,0,0,0,4,178273.837669896,4,178273.837669896,107,2272.75343283582,0,4,0,0,0,,,,0.007097232079489,0.00271404044455197,0.011480423714426,0,0,0,0,0,0,0,0,0,0.0298083747338538,0.02092883400026,0.0386879154674476,0.0292770078587227,0.0292397972017456,0.0293142185156997,0.0298083747338538,0.02092883400026,0.0386879154674476,0.0292770078587227,0.0292397972017456,0.0293142185156997,0.0357749982965199,0.0337121166522673,0.0378378799407726,0.114942528735632,0.0479209621949341,0.18196409527633
SS,SSD,South Sudan,2020-11-14,2020-10-07,3,38,101,5870835.00935241,0,0,0,5,218461.344191401,5,218461.344191401,109,2272.75343283582,0,3,0,0,0,,,,0.0063875088715401,0.00222776228615537,0.0105472554569248,0,0,0,0,0,0,0,0,0,0.0319375443577005,0.0227564374728096,0.0411186512425914,0.0300224750861128,0.0299849091297393,0.0300600410424862,0.0319375443577005,0.0227564374728096,0.0411186512425914,0.0300224750861128,0.0299849091297393,0.0300600410424862,0.038254435707374,0.0361256116706961,0.0403832597440519,0.109756097560976,0.0420995243304305,0.177412670791521
SS,SSD,South Sudan,2020-11-15,2020-10-08,4,38,100,5845363.07993174,0,0,0,5,218461.344191401,5,218461.344191401,104,2272.75343283582,0,3,0,0,0,,,,0.0056777856635912,0.00175453856269621,0.0096010327644862,0,0,0,0,0,0,0,0,0,0.0340667139815472,0.0245949409505757,0.0435384870125187,0.0308226700169967,0.0307846852613771,0.0308606547726164,0.0340667139815472,0.0245949409505757,0.0435384870125187,0.0308226700169967,0.0307846852613771,0.0308606547726164,0.0405359352123357,0.0383496121420532,0.0427222582826183,0.103896103896104,0.0357436430208334,0.172048564771374
SS,SSD,South Sudan,2020-11-16,2020-10-09,1,38,100,5573827.06883666,0,0,0,5,218461.344191401,5,218461.344191401,104,2272.75343283582,0,3,0,0,0,,,,0.00497512437810945,0.00129874786663857,0.00865150088958033,0,0,0,0,0,0,0,0,0,0.0362473347547974,0.0264812187718978,0.046013450737697,0.0317517750983734,0.0317132224626853,0.0317903277340614,0.0362473347547974,0.0264812187718978,0.046013450737697,0.0317517750983734,0.0317132224626853,0.0317903277340614,0.0427754177481481,0.0405329757664355,0.0450178597298606,0.0972222222222222,0.0287908821575459,0.165653562286899
SS,SSD,South Sudan,2020-11-17,2020-10-12,7,36,101,5956312.84386296,0,0,0,5,218461.344191401,5,218461.344191401,104,2296.18388059702,0,4,0,0,0,,,,0.0042674253200569,0.00086013018611363,0.00767472045400017,0,0,0,0,0,0,0,0,0,0.0376955903271693,0.0277402309291499,0.0476509497251887,0.0322309257762881,0.0321921971100936,0.0322696544424826,0.0376955903271693,0.0277402309291499,0.0476509497251887,0.0322309257762881,0.0321921971100936,0.0322696544424826,0.0449778816860879,0.0426827991561513,0.0472729642160245,0.0882352941176471,0.0208203479749671,0.155650240260327
SS,SSD,South Sudan,2020-11-18,2020-10-14,4,35,100,5599402.01819051,0,0,0,3,71522.3006107919,3,71522.3006107919,99,2272.75343283582,0,3,0,0,0,,,,0.00355618776671408,0.000444656425587993,0.00666771910784017,0,0,0,0,0,0,0,0,0,0.0376955903271693,0.0277402309291499,0.0476509497251887,0.0309568685551893,0.0309189394911087,0.0309947976192699,0.0376955903271693,0.0277402309291499,0.0476509497251887,0.0309568685551893,0.0309189394911087,0.0309947976192699,0.047007930207757,0.0446676189807053,0.0493482414348087,0.078125,0.0123760020951094,0.143873997904891
SS,SSD,South Sudan,2020-11-19,2020-10-17,5,33,100,5619506.14315116,0,0,0,3,71522.3006107919,3,71522.3006107919,101,2272.75343283582,0,2,0,0,0,,,,0.00284495021337127,6.09189206172583e-05,0.00562898150612527,0,0,0,0,0,0,0,0,0,0.0376955903271693,0.0277402309291499,0.0476509497251887,0.0296549292262357,0.0296178532475782,0.0296920052048933,0.0376955903271693,0.0277402309291499,0.0476509497251887,0.0296549292262357,0.0296178532475782,0.0296920052048933,0.0467124682709551,0.0443817674618511,0.0490431690800591,0.0666666666666667,0.00354982998014994,0.129783503353183
SS,SSD,South Sudan,2020-11-20,2020-10-18,5,33,103,5682526.08845445,0,0,0,3,71522.3006107919,3,71522.3006107919,101,2343.0447761194,0,2,0,0,0,,,,0.0021291696238467,0,0.00453594128425246,0,0,0,0,0,0,0,0,0,0.0376153300212917,0.0276807530048919,0.0475499070376915,0.0283572127619318,0.0283210064752683,0.0283934190485953,0.0376153300212917,0.0276807530048919,0.0475499070376915,0.0283572127619318,0.0283210064752683,0.0283934190485953,0.0462808884557551,0.0439664735964239,0.0485953033150864,0.0535714285714286,0,0.112545975440805
SS,SSD,South Sudan,2020-11-21,2020-10-19,2,33,101,5385602.4717727,0,0,0,3,71522.3006107919,3,71522.3006107919,101,2296.18388059702,0,2,0,0,0,,,,0.0014194464158978,0,0.00338526595734401,0,0,0,0,0,0,0,0,0,0.0376153300212917,0.0276807530048919,0.0475499070376915,0.0272127893798177,0.0271772787529475,0.0272483000066879,0.0376153300212917,0.0276807530048919,0.0475499070376915,0.0272127893798177,0.0271772787529475,0.0272483000066879,0.045986776944669,0.0436827803508949,0.0482907735384431,0.0384615384615385,0,0.0907304041739783
SS,SSD,South Sudan,2020-11-22,2020-10-20,2,33,101,5280681.22978337,0,0,0,3,71522.3006107919,3,71522.3006107919,106,2296.18388059702,0,3,0,0,0,,,,0.000709219858156028,0,0.00209877222594029,0,0,0,0,0,0,0,0,0,0.0375886524822695,0.0276609836693259,0.0475163212952131,0.0261065444166707,0.0260716947508061,0.0261413940825353,0.0375886524822695,0.0276609836693259,0.0475163212952131,0.0261065444166707,0.0260716947508061,0.0261413940825353,0.0458514221928083,0.0435540440880751,0.0481488002975415,0.0204081632653061,0,0.059997168539108
SS,SSD,South Sudan,2020-11-23,2020-10-23,8,32,101,5506947.34885192,0,0,0,3,71522.3006107919,3,71522.3006107919,105,2225.89253731343,0,4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0376153300212917,0.0276807530048919,0.0475499070376915,0.0250340384659069,0.0249998183050689,0.0250682586267448,0.0376153300212917,0.0276807530048919,0.0475499070376915,0.0250340384659069,0.0249998183050689,0.0250682586267448,0.0458537579170006,0.0435554783764268,0.0481520374575743,0,0,0
SS,SSD,South Sudan,2020-11-24,2020-10-24,4,32,103,5515130.46238525,0,0,0,3,71522.3006107919,3,71522.3006107919,109,2272.75343283582,0,4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0375354107648725,0.0276215295934185,0.0474492919363265,0.0239551892389137,0.0239216198934044,0.0239887585844231,0.0375354107648725,0.0276215295934185,0.0474492919363265,0.0239551892389137,0.0239216198934044,0.0239887585844231,0.0459432358786658,0.0436445150003777,0.0482419567569539,0,0,0
SS,SSD,South Sudan,2020-11-25,2020-10-26,4,31,100,5707354.21398193,0,0,0,3,71522.3006107919,3,71522.3006107919,106,2202.46208955224,0,4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0368271954674221,0.0270036746017656,0.0466507163330786,0.0226846344124927,0.0226518964992053,0.02271737232578,0.0368271954674221,0.0270036746017656,0.0466507163330786,0.0226846344124927,0.0226518964992053,0.02271737232578,0.0459794707557038,0.0436781945019815,0.0482807470094261,0,0,0
SS,SSD,South Sudan,2020-11-26,2020-10-28,3,30,100,5307557.49695041,0,0,0,3,71522.3006107919,3,71522.3006107919,104,2202.46208955224,0,4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0361189801699717,0.0263867987393936,0.0458511616005498,0.0215150020086736,0.021482970551093,0.0215470334662542,0.0361189801699717,0.0263867987393936,0.0458511616005498,0.0215150020086736,0.021482970551093,0.0215470334662542,0.0459528633923499,0.0436505249900861,0.0482552017946138,0,0,0
SS,SSD,South Sudan,2020-11-27,2020-10-28,3,31,103,5446795.5392379,0,0,0,3,71522.3006107919,3,71522.3006107919,104,2249.32298507463,0,4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0353606789250354,0.0257342288203569,0.0449871290297138,0.0202951749662459,0.0202639417131211,0.0203264082193708,0.0353606789250354,0.0257342288203569,0.0449871290297138,0.0202951749662459,0.0202639417131211,0.0203264082193708,0.0458922835673854,0.0435905413272887,0.0481940258074821,0,0,0
SS,SSD,South Sudan,2020-11-28,2020-10-29,2,31,100,5305712.59758786,0,0,0,3,71522.3006107919,3,71522.3006107919,100,2155.60119402985,0,4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0339702760084926,0.0245248447295164,0.0434157072874688,0.018552410943693,0.0185224138004741,0.0185824080869119,0.0339702760084926,0.0245248447295164,0.0434157072874688,0.018552410943693,0.0185224138004741,0.0185824080869119,0.0457777249297404,0.0434744658573215,0.0480809840021593,0,0,0
SS,SSD,South Sudan,2020-11-29,2020-10-29,2,32,102,5351120.01629984,0,0,0,3,71522.3006107919,3,71522.3006107919,100,2202.46208955224,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0325088339222615,0.02326836371497,0.0417493041295529,0.0167687190440794,0.0167400832631116,0.0167973548250472,0.0325088339222615,0.02326836371497,0.0417493041295529,0.0167687190440794,0.0167400832631116,0.0167973548250472,0.0457529403267933,0.0434477121517802,0.0480581685018064,0,0,0
SS,SSD,South Sudan,2020-11-30,2020-10-30,3,32,102,5370366.1043829,0,0,0,3,71522.3006107919,3,71522.3006107919,104,2202.46208955224,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0310515172900494,0.0220201205146484,0.0400829140654505,0.0149055758406506,0.0148785164933831,0.0149326351879181,0.0310515172900494,0.0220201205146484,0.0400829140654505,0.0149055758406506,0.0148785164933831,0.0149326351879181,0.045855067425737,0.0435448172878599,0.0481653175636142,0,0,0
SS,SSD,South Sudan,2020-12-01,2020-11-02,3,30,100,5072622.26854733,0,0,0,3,71522.3006107919,3,71522.3006107919,114,2155.60119402985,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0296610169491525,0.0208247012737421,0.038497332624563,0.0131489796363441,0.0131233948858885,0.0131745643867997,0.0296610169491525,0.0208247012737421,0.038497332624563,0.0131489796363441,0.0131233948858885,0.0131745643867997,0.0463796754167325,0.0440516841753578,0.0487076666581071,0,0,0
SS,SSD,South Sudan,2020-12-02,2020-11-02,3,31,103,5135802.96960034,0,0,0,3,71522.3006107919,3,71522.3006107919,114,2202.46208955224,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0295983086680761,0.0207803895053867,0.0384162278307656,0.0132295191749983,0.013203778764416,0.0132552595855807,0.0295983086680761,0.0207803895053867,0.0384162278307656,0.0132295191749983,0.013203778764416,0.0132552595855807,0.0469634444484526,0.0446189353921888,0.0493079535047164,0,0,0
SS,SSD,South Sudan,2020-12-03,2020-11-04,5,30,100,4973207.18487721,0,0,0,2,51866.748968552,2,51866.748968552,111,2132.17074626866,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0288935870331219,0.0201781125647306,0.0376090615015132,0.0130815298872941,0.0130558219365457,0.0131072378380424,0.0288935870331219,0.0201781125647306,0.0376090615015132,0.0130815298872941,0.0130558219365457,0.0131072378380424,0.0474966090489704,0.045134174016401,0.0498590440815397,0,0,0
SS,SSD,South Sudan,2020-12-04,2020-11-06,7,29,102,5026121.879768,0,0,0,2,51866.748968552,2,51866.748968552,35,2179.03164179105,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0282087447108604,0.0195911046786408,0.0368263847430799,0.0129327260004,0.0129070502137329,0.0129584017870671,0.0282087447108604,0.0195911046786408,0.0368263847430799,0.0129327260004,0.0129070502137329,0.0129584017870671,0.0456173569207704,0.0432937193236948,0.0479409945178461,0,0,0
SS,SSD,South Sudan,2020-12-05,2020-11-07,1,29,100,4963878.41624069,0,0,0,2,51866.748968552,2,51866.748968552,40,2155.60119402985,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.0127407184720662,0.0127151589616865,0.0127662779824459,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.0127407184720662,0.0127151589616865,0.0127662779824459,0.0438470332949347,0.0415616257971689,0.0461324407927006,0,0,0
SS,SSD,South Sudan,2020-12-06,2020-11-09,8,28,101,4742257.0481856,0,0,0,3,130535.849761754,2,51866.748968552,42,2155.60119402985,0,5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.0136378730313475,0.0136113442070707,0.0136644018556243,0.0268172194777699,0.0184058396026556,0.0352285993528843,0.0125664499972587,0.0125409707419415,0.0125919292525759,0.0419627536311378,0.0397196706739174,0.0442058365883581,0,0,0
SS,SSD,South Sudan,2020-12-07,2020-11-11,5,27,100,4419746.67329073,0,0,0,3,130535.849761754,2,51866.748968552,46,2108.74029850746,0,6,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0275423728813559,0.0190181953788571,0.0360665503838547,0.0146586503247393,0.0146309550185401,0.0146863456309384,0.0261299435028249,0.0178211836628854,0.0344387033427643,0.0124835983035572,0.0124580119806836,0.0125091846264308,0.0401939588054755,0.0379924284795475,0.0423954891314036,0,0,0
SS,SSD,South Sudan,2020-12-08,2020-11-13,5,26,100,4374504.54153611,0,0,0,2,118856.607314707,1,40187.5065215053,43,2085.30985074627,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.02689313517339,0.0184582729013927,0.0353279974453872,0.0155583272913067,0.0155295802239132,0.0155870743587002,0.0247699929228592,0.0166661040086551,0.0328738818370632,0.0122434805035778,0.0122179361745197,0.012269024832636,0.0382700606509811,0.0361130914087209,0.0404270298932413,0,0,0
SS,SSD,South Sudan,2020-12-09,2020-11-15,5,25,101,4392017.79408135,0,0,0,1,78669.1007932018,0,0,43,2085.30985074627,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0254596888260255,0.0172495625660359,0.0336698150860151,0.0159534411843663,0.0159240645972851,0.0159828177714474,0.0226308345120226,0.0148790268668998,0.0303826421571455,0.0114504546263157,0.0114255100051318,0.0114753992474997,0.0363370430446738,0.0342290755273288,0.0384450105620189,0,0,0
SS,SSD,South Sudan,2020-12-10,2020-11-15,2,26,103,4463202.76355517,0,0,0,2,116303.175381698,0,0,43,2108.74029850746,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0247000705716302,0.0166187681511752,0.0327813729920853,0.016797205225967,0.0167668910279713,0.0168275194239627,0.0204657727593507,0.0130937435440267,0.0278378019746747,0.0105545041031056,0.010530398340742,0.0105786098654693,0.034428578866921,0.0323714968140535,0.0364856609197885,0,0,0
SS,SSD,South Sudan,2020-12-11,2020-11-17,2,25,100,4344393.22744111,0,0,0,2,116303.175381698,0,0,43,2015.01850746269,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.024045261669024,0.0160606650861616,0.0320298582518865,0.0177289516892563,0.0176975712766235,0.0177603321018891,0.0183875530410184,0.0113850164981787,0.025390089583858,0.0096729698145669,0.00964969583318571,0.00969624379594809,0.03266084471633,0.0306476051359922,0.0346740842966679,0,0,0
SS,SSD,South Sudan,2020-12-12,2020-11-17,4,26,104,4598292.13350976,0,0,0,3,238267.424815453,0,0,45,2108.74029850746,0,8,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0239774330042313,0.0160150832895736,0.0319397827188891,0.0203958195539368,0.0203620309382573,0.0204296081696163,0.0162200282087447,0.00964519459877408,0.0227948618187153,0.00871087227939408,0.00868865936728688,0.00873308519150129,0.0308724032655046,0.0289117167621198,0.0328330897688894,0,0,0
SS,SSD,South Sudan,2020-12-13,2020-11-18,3,26,100,4126668.64258292,0,0,0,3,238267.424815453,0,0,49,2015.01850746269,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0240112994350283,0.0160378418004609,0.0319847570695956,0.0233005144362027,0.0232641204841298,0.0233369083882756,0.0141242937853107,0.00797803392588984,0.0202705536447316,0.00778885076823289,0.00776764252344579,0.00781005901301998,0.0293505769882152,0.0274312998411926,0.0312698541352379,0,0,0
SS,SSD,South Sudan,2020-12-14,2020-11-19,6,26,102,4070916.38207787,0,0,0,4,245111.347194377,0,0,58,2038.44895522388,0,8,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0247175141242938,0.0166305768890668,0.0328044513595208,0.0264512941920077,0.0264121933539102,0.0264903950301051,0.0120056497175141,0.00633299266009747,0.0176783067749308,0.00683989197232126,0.00681980946119074,0.00685997448345178,0.0279566012839244,0.0260769154535584,0.0298362871142905,0,0,0
