"date","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-12-08,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2020-12-09,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2020-12-10,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2020-12-11,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00377358490566038,0,0.0111557073357215,0.333333333333333
2020-12-12,"VC","Saint Vincent and the Grenadines","VCT",110696,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.00471698113207547,0,0.0139402639808974,0.4
2020-12-13,"VC","Saint Vincent and the Grenadines","VCT",110696,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.00471698113207547,0,0.0139402639808974,0.4
2020-12-14,"VC","Saint Vincent and the Grenadines","VCT",110696,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.00471698113207547,0,0.0139402639808974,0.4
2020-12-15,"VC","Saint Vincent and the Grenadines","VCT",110696,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.00471698113207547,0,0.0139402639808974,0.4
2020-12-16,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00471698113207547,0,0.0139402639808974,0.333333333333333
2020-12-17,"VC","Saint Vincent and the Grenadines","VCT",110696,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.00628930817610063,0,0.0185773009704059,0.4
2020-12-18,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.00628930817610063,0,0.0185773009704059,0.5
2020-12-19,"VC","Saint Vincent and the Grenadines","VCT",110696,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.00471698113207547,0,0.0139402639808974,0.428571428571429
2020-12-20,"VC","Saint Vincent and the Grenadines","VCT",110696,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.00471698113207547,0,0.0139402639808974,0.428571428571429
2020-12-21,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.00628930817610063,0,0.0185773009704059,0.5
2020-12-22,"VC","Saint Vincent and the Grenadines","VCT",110696,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.00943396226415094,0,0.0224467080271918,0.428571428571429
2020-12-23,"VC","Saint Vincent and the Grenadines","VCT",110696,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.00943396226415094,0,0.0224467080271918,0.428571428571429
2020-12-24,"VC","Saint Vincent and the Grenadines","VCT",110696,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.00943396226415094,0,0.0224467080271918,0.428571428571429
2020-12-25,"VC","Saint Vincent and the Grenadines","VCT",110696,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0141509433962264,0,0.0300502458133923,0.166666666666667
2020-12-26,"VC","Saint Vincent and the Grenadines","VCT",110696,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0113207547169811,0,0.024058441138122,0.142857142857143
2020-12-27,"VC","Saint Vincent and the Grenadines","VCT",110696,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0113207547169811,0,0.024058441138122,0.142857142857143
2020-12-28,"VC","Saint Vincent and the Grenadines","VCT",110696,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.00943396226415094,0,0.0200588246881556,0.111111111111111
2020-12-29,"VC","Saint Vincent and the Grenadines","VCT",110696,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.00943396226415094,0,0.0200588246881556,0.111111111111111
2020-12-30,"VC","Saint Vincent and the Grenadines","VCT",110696,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.00943396226415094,0,0.0200588246881556,0.125
2020-12-31,"VC","Saint Vincent and the Grenadines","VCT",110696,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.00943396226415094,0,0.0200588246881556,0.125
2021-01-01,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.142857142857143,0,0.402082007388211,0.00943396226415094,0,0.0200588246881556,0
2021-01-02,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.166666666666667,0,0.464865690619526,0.0113207547169811,0,0.024058441138122,0
2021-01-03,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.166666666666667,0,0.464865690619526,0.0113207547169811,0,0.024058441138122,0
2021-01-04,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.142857142857143,0,0.402082007388211,0.00943396226415094,0,0.0200588246881556,0
2021-01-05,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.166666666666667,0,0.464865690619526,0.00754716981132075,0,0.0179672761780292,0
2021-01-06,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.2,0,0.550609016230633,0.00943396226415094,0,0.0224467080271918,0
2021-01-07,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.2,0,0.550609016230633,0.00943396226415094,0,0.0224467080271918,0
2021-01-08,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2021-01-09,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2021-01-10,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2021-01-11,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-01-12,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-01-13,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0,0,0,0,0,0,0.25
2021-01-14,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0,0,0,0,0,0,0.25
2021-01-15,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0,0,0,0,0,0,0.25
2021-01-16,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0,0,0,0,0,0,0.2
2021-01-17,"VC","Saint Vincent and the Grenadines","VCT",110696,0.166666666666667,0,0.464865690619526,0,0,0,0,0,0,0.166666666666667
2021-01-18,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0,0,0,0.333333333333333
2021-01-19,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0,0,0,0.333333333333333
2021-01-20,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0,0,0,0.285714285714286
2021-01-21,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0,0,0,0.285714285714286
2021-01-22,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0,0,0,0.333333333333333
2021-01-23,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0,0,0,0.333333333333333
2021-01-24,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0,0,0,0.333333333333333
2021-01-25,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0,0,0,0.333333333333333
2021-01-26,"VC","Saint Vincent and the Grenadines","VCT",110696,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0,0,0,0.4
2021-01-27,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0.25
2021-01-28,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.2
2021-01-29,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.2
2021-01-30,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0.25
2021-01-31,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00628930817610063,0,0.0185773009704059,0.25
2021-02-01,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-02,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-03,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-04,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-05,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-06,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-07,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-08,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-09,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-10,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-11,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-12,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-13,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-14,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-15,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-16,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-17,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,NA,NA,NA,0
2021-02-18,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-19,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-20,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-21,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-22,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-23,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-24,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-25,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-26,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-27,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-02-28,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-01,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-02,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-03,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-07,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-08,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-09,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-10,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-11,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-12,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-13,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-14,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-15,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-03-16,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0,0,0,0.333333333333333
2021-03-17,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0,0,0,0.333333333333333
2021-03-18,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0,0,0,0.333333333333333
2021-03-19,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0.25
2021-03-20,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-21,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-22,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-23,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.00391382271227276,0.033822026344331,0.285714285714286
2021-03-24,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.00391382271227276,0.033822026344331,0.285714285714286
2021-03-25,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.00391382271227276,0.033822026344331,0.285714285714286
2021-03-26,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.00391382271227276,0.033822026344331,0.285714285714286
2021-03-27,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.0226415094339623,0.00473112996660089,0.0405518889013236,0.333333333333333
2021-03-28,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.00391382271227276,0.033822026344331,0.285714285714286
2021-03-29,"VC","Saint Vincent and the Grenadines","VCT",110696,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.00391382271227276,0.033822026344331,0.285714285714286
2021-03-30,"VC","Saint Vincent and the Grenadines","VCT",110696,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00391382271227276,0.033822026344331,0.166666666666667
2021-03-31,"VC","Saint Vincent and the Grenadines","VCT",110696,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00391382271227276,0.033822026344331,0.166666666666667
2021-04-01,"VC","Saint Vincent and the Grenadines","VCT",110696,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00391382271227276,0.033822026344331,0.166666666666667
2021-04-02,"VC","Saint Vincent and the Grenadines","VCT",110696,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0226415094339623,0.00473112996660089,0.0405518889013236,0.2
2021-04-03,"VC","Saint Vincent and the Grenadines","VCT",110696,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.25
2021-04-04,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0314465408805031,0.00431979074470644,0.0585732910162998,0.333333333333333
2021-04-05,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0314465408805031,0.00431979074470644,0.0585732910162998,0.333333333333333
2021-04-06,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-07,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-08,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-09,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-10,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-11,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-12,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-13,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-14,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-15,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-16,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-17,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-18,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-19,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-20,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-21,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-22,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-23,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-24,"VC","Saint Vincent and the Grenadines","VCT",110696,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.20125786163522,0.138937601974823,0.263578121295618,0.333333333333333
2021-04-25,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0.5,0,1,0.30188679245283,0.214493089309161,0.3892804955965,0.5
2021-04-26,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-27,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-28,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-29,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-04-30,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-05-01,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-05-06,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-05-07,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-05-08,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-05-09,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
2021-05-10,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0,0
