ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cli_smooth_slope2,p_cliWHO_smooth_slope2,p_cases_infected,p_cases_infected_smooth,p_cases_active
HM,HMD,Heard Island and McDonald Islands,2021-07-24,2021-01-02,100,1,79,0.09,0.0560905943465434,0.0695392300642897,0.000273884094328167,0.08,0.0531724899927667,0.0614586839282455,0.000258595620156579,0.0415312387143373,0.0052547013620195,15,1,4,16,0.0900030578325699,0.0560913928312567,0.0709479304010458,0.000279184109552803,0.0800030682515993,0.0531733571237044,0.0627052977115569,0.000263627491346314,0.0411494688065119,0.00521121911086087,1.94784925815067e-05,-0.000315695808128284,1.94802290863841e-05,-0.000278581620301602,5.43976694712447e-05,,,0.2,0.201345972805379,0.0900030578325699
HM,HMD,Heard Island and McDonald Islands,2021-08-09,2021-01-03,100,1,79,0.09,0.0560905943465434,0.0694424585317954,0.000273517176622981,0.08,0.0531724899927667,0.0613731573697357,0.000258247521611088,0.0415312387143373,0.0052547013620195,15,1,4,17,0.0949279631107583,0.0573126449478396,0.089155737071605,0.000298298805608664,0.0849659262352117,0.054513624638385,0.0813729021555158,0.000285664682903311,0.0466010929203746,0.00550599874144938,0.000823685931791246,0.00278810313628526,0.000830013119200147,0.00289367122115589,0.000949032994631758,,,0.19047619047619,0.179534833619769,0.0949279631107583
HM,HMD,Heard Island and McDonald Islands,2021-08-10,2021-01-04,100,1,79,0.09,0.0560905943465434,0.069339091791271,0.000273125208012469,0.08,0.0531724899927667,0.0612818019746774,0.0002578756625169,0.0410055268318773,0.00518960879762535,16,1,4,18,0.0954718337248715,0.057446377456698,0.0911670430270824,0.000300735927675573,0.0855140572466323,0.0546603818180953,0.0834169341276409,0.000288375691882573,0.0472740659959923,0.0055410641594008,0.000913306989852201,0.00314953808054496,0.000920344243479,0.00325750526151222,0.00105835183157315,2.94378295430899e-05,3.06107051475557e-05,0.181818181818182,0.178556697462503,0.0954718337248715
HM,HMD,Heard Island and McDonald Islands,2021-08-14,2021-01-05,100,1,79,0.1,0.0587989195362016,0.110729232723284,0.000330436442067583,0.09,0.0560905943465434,0.103000387611007,0.000320077643636256,0.0415312387143373,0.0052547013620195,16,1,4,18,0.097784692880911,0.0580171173616035,0.0989994867579932,0.000309958637470879,0.0878428134417299,0.055284871275238,0.0913839927800505,0.000298664665291683,0.0500945979674044,0.00568648060087696,0.0012978542918993,0.00451119646519801,0.00130754105203579,0.0046350550706934,0.00152146727794798,0.00011618147222428,0.000117795932247027,0.181818181818182,0.174193473941129,0.097784692880911
HM,HMD,Heard Island and McDonald Islands,2021-08-15,2021-01-05,101,1,80,0.099009900990099,0.0582487656296876,0.106949370546492,0.0003198342079683,0.0891089108910891,0.0555624258506535,0.0994843579253435,0.000309756755189997,0.0570511677660902,0.00606990234005203,17,1,4,19,0.0983960400176536,0.0581691274989134,0.100823039987206,0.000312022056903766,0.0884574276432996,0.0554504460525266,0.0932406057516683,0.000300973682869969,0.0507866771177314,0.00572149743630903,0.00139955803655527,0.0048439385260669,0.00140978930749628,0.00496995696921271,0.00163260192135672,0.000225416173542078,0.000227121385365578,0.173913043478261,0.17295704744341,0.0983960400176536
HM,HMD,Heard Island and McDonald Islands,2021-08-16,2021-01-05,102,1,81,0.0980392156862745,0.0577087605867965,0.105848131082387,0.000316736036070614,0.0882352941176471,0.055044073028925,0.0984599844255389,0.000306741559458024,0.0563380281690141,0.00599629473425126,17,1,4,20,0.0990266105431918,0.0583266771713381,0.102580545762107,0.00031397122019065,0.0890908269897436,0.0556216304793197,0.0950304747127377,0.000303156786399509,0.0514568710130094,0.00575498011125511,0.00150455053951851,0.005165519515025,0.00151525328061048,0.00529360022662582,0.00173964849591224,0.000245726942301195,0.000247510732483189,0.166666666666667,0.171640164411233,0.0990266105431918
HM,HMD,Heard Island and McDonald Islands,2021-08-18,2021-01-06,100,1,81,0.1,0.0587989195362016,0.105473608204425,0.000315681419770475,0.09,0.0560905943465434,0.0981116030573087,0.0003057152660712,0.0570511677660902,0.00606990234005203,17,1,4,20,0.100370762073208,0.058665445581006,0.105919608857804,0.000317554024332389,0.0904390533454062,0.0559882058122964,0.0984316609035277,0.000307171287497239,0.0527034341005079,0.00581556578294732,0.00172795070677301,0.00582861307612629,0.00173933084896783,0.00595439386532845,0.00192566088233267,0.000284745369031918,0.000286641769980241,0.166666666666667,0.168693135710137,0.100370762073208
HM,HMD,Heard Island and McDonald Islands,2021-08-21,2021-01-08,101,2,81,0.108910891089109,0.06075522417196,0.121346242359185,0.000332469093659446,0.099009900990099,0.0582487656296876,0.114120316653344,0.000323741282500052,0.0563380281690141,0.00595916561729327,18,1,4,22,0.102691822483407,0.0592594274773975,0.110681697705254,0.000322407675767761,0.0927616193458442,0.0566267694717362,0.103279607666023,0.000312593445813286,0.0542596283684698,0.0058853348015508,0.00129397656210816,0.0035876601056081,0.00129928218510541,0.00365111758508459,0.00127642257468254,7.83817717194854e-05,7.82115109842107e-05,0.153846153846154,0.163170999562241,0.102691822483407
HM,HMD,Heard Island and McDonald Islands,2021-08-28,2021-01-09,100,1,81,0.11,0.0613252654740242,0.122397447986363,0.000335148564254129,0.1,0.0587989195362016,0.11510892509073,0.000326363550933786,0.0563380281690141,0.00595916561729327,18,1,4,23,0.10788899018308,0.0606154645614617,0.119339024839341,0.000330943773495533,0.0979479058050582,0.0580742801893015,0.112067107912384,0.000321998403827481,0.0559046048078984,0.00593376715237079,0.00206952607636816,0.00469533030204311,0.00207230809307099,0.00477502896412387,0.00143842313531769,0.000192703181085993,0.000191993974931998,0.148148148148148,0.148637133673735,0.10788899018308
HM,HMD,Heard Island and McDonald Islands,2021-08-29,2021-01-10,101,2,81,0.108910891089109,0.06075522417196,0.121040137771161,0.000331688178076389,0.099009900990099,0.0582487656296876,0.113832439980485,0.000322977086677688,0.0556509790450017,0.00588863535651283,18,1,4,25,0.108289219307053,0.060720535659366,0.119957439541462,0.000331557745702207,0.0983469232133407,0.0581861730171119,0.112693278618525,0.00032266744313047,0.0559511543906798,0.00593255749677962,0.00175075440435707,0.0034929921305782,0.00175068496193513,0.00355154763974574,0.00097609273721256,7.54833520762948e-05,7.38573183165576e-05,0.137931034482759,0.147290740043964,0.108289219307053
