"date","ISO2","country","ISO3","population","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-10-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-10-22,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2020-10-23,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-10-24,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0
2020-10-25,"MP","Northern Mariana Islands","MNP",56801,0.113207547169811,0.0279056204373457,0.198509473902277,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-10-26,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-10-27,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-10-28,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-10-29,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-10-30,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-10-31,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-11-01,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-11-02,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.4,0,0.829406594492118,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2020-11-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.25,0,0.674344650278564,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-11-04,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2020-11-05,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.25,0,0.674344650278564,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-11-06,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2020-11-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2020-11-08,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"MP","Northern Mariana Islands","MNP",56801,0.00943396226415094,0,0.0278367638059564,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-11-10,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-11-11,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-11-12,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-11-13,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-11-14,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.00209643605870021,0,0.00620106590578278,0
2020-11-15,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-11-16,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-11-17,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-11-18,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-11-19,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-11-20,"MP","Northern Mariana Islands","MNP",56801,0.0377358490566038,0,0.0890378580531014,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0
2020-11-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0
2020-11-22,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0
2020-11-23,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0
2020-11-24,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.4,0,0.829406594492118,0.00943396226415094,0,0.0224467080271918,0
2020-11-25,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.4,0,0.829406594492118,0.00943396226415094,0,0.0224467080271918,0
2020-11-26,"MP","Northern Mariana Islands","MNP",56801,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.0113207547169811,0,0.024058441138122,0
2020-11-27,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.0113207547169811,0,0.024058441138122,0
2020-11-28,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.0113207547169811,0,0.024058441138122,0
2020-11-29,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.0113207547169811,0,0.024058441138122,0
2020-11-30,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00943396226415094,0,0.0200588246881556,0
2020-12-01,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00943396226415094,0,0.0200588246881556,0
2020-12-02,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00943396226415094,0,0.0200588246881556,0
2020-12-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00943396226415094,0,0.0200588246881556,0
2020-12-04,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00314465408805031,0,0.00929836431956434,0
2020-12-05,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00314465408805031,0,0.00929836431956434,0
2020-12-06,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0.125,0,0.354172303767662,0.00269541778975741,0,0.00797121493606835,0
2020-12-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0.125,0,0.354172303767662,0.00269541778975741,0,0.00797121493606835,0
2020-12-08,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-12-09,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-12-10,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,"MP","Northern Mariana Islands","MNP",56801,0.0283018867924528,0,0.0598714470737785,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0.0171994714533938,0
2021-01-17,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0.0171994714533938,0
2021-01-18,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.00707547169811321,0,0.0150535993604193,0
2021-01-19,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00707547169811321,0,0.0150535993604193,0
2021-01-20,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0200588246881556,0
2021-01-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0200588246881556,0
2021-01-22,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2021-01-23,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2021-01-24,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384,0
2021-01-25,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384,0
2021-01-26,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384,0
2021-01-27,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.0141509433962264,0,0.0300502458133923,0
2021-01-28,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0141509433962264,0,0.0300502458133923,0
2021-01-29,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0141509433962264,0,0.0300502458133923,0
2021-01-30,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,"MP","Northern Mariana Islands","MNP",56801,0.00943396226415094,0,0.0278367638059564,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-02-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-02-08,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-02-09,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-02-10,"MP","Northern Mariana Islands","MNP",56801,0.0943396226415094,0.0156459331258165,0.173033312157202,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-11,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.0161725067385445,0.00333711038772642,0.0290079030893625,0
2021-02-12,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0161725067385445,0.00333711038772642,0.0290079030893625,0
2021-02-13,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-14,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-15,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-16,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-17,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-18,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2021-02-19,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2021-02-20,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2021-02-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2021-02-22,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2021-02-23,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2021-02-24,"MP","Northern Mariana Islands","MNP",56801,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-02-25,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-26,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-02-27,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00628930817610063,0,0.0185773009704059,0.25
2021-02-28,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00628930817610063,0,0.0185773009704059,0.25
2021-03-01,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00628930817610063,0,0.0185773009704059,0.25
2021-03-02,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-04,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.6,0.170593405507882,1,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-05,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.6,0.170593405507882,1,0.00471698113207547,0,0.0139402639808974,0.2
2021-03-06,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.5,0.0100090038649866,0.989990996135013,0.25,0,0.674344650278564,0.75,0.325655349721436,1,0.00628930817610063,0,0.0185773009704059,0.25
2021-03-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.5,0.0100090038649866,0.989990996135013,0.25,0,0.674344650278564,0.75,0.325655349721436,1,0.00628930817610063,0,0.0185773009704059,0.25
2021-03-08,"MP","Northern Mariana Islands","MNP",56801,0.0754716981132075,0.00435651669249849,0.146586879533917,0.6,0.170593405507882,1,0.4,0,0.829406594492118,0.8,0.449390983769368,1,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.4
2021-03-09,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.6,0.170593405507882,1,0.4,0,0.829406594492118,0.8,0.449390983769368,1,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.4
2021-03-10,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.75,0.325655349721436,1,0.5,0.0100090038649866,0.989990996135013,1,1,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.5
2021-03-11,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.6,0.170593405507882,1,0.4,0,0.829406594492118,0.8,0.449390983769368,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.4
2021-03-12,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.666666666666667,0.289471421974609,1,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.333333333333333
2021-03-13,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.5,0.0999240269703909,0.900075973029609,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.166666666666667
2021-03-14,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.5,0.0999240269703909,0.900075973029609,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.166666666666667
2021-03-15,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0.428571428571429,0.0619721094472632,0.795170747695594,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.142857142857143
2021-03-16,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.142857142857143
2021-03-17,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.375,0.0395260980530331,0.710473901946967,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.25
2021-03-18,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.285714285714286
2021-03-19,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.25
2021-03-20,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.25
2021-03-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.25
2021-03-22,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0,0.125
2021-03-23,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0,0.125
2021-03-24,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0,0,0,0.111111111111111
2021-03-25,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0,0.125
2021-03-26,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0,0.125
2021-03-27,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0,0.142857142857143
2021-03-28,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0,0.142857142857143
2021-03-29,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2021-03-30,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2021-03-31,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
