ISO2,ISO_3,country_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cli_smooth_slope2,p_cliWHO_smooth_slope2,p_cases_infected,p_cases_infected_smooth,p_cases_active
GY,GUY,Guyana,2021-05-03,2020-12-25,1,101,8,659922.938087628,4,541343.022350575,58,79,15,3,3527364.81892949,53,228,57,126,101,8,85,8,22,73,6,6,88,7,16,78,7,25,71,5,13,80,8,10,85,6,11,83,7,8,85,8,10,85,6,17,76,8,28,63,10,14,70,17,9,5,87,34,44,23,16,18,67,3,12,1,85,24,42,35,35,34,32,16,47,38,25,39,37,10,54,37,15,51,35,28,44,29,15,6,3,4,73,8,61,32,42,9,3,3,3,9,32,28,13,13,14,33,1,2,4,16,40,38,1,3,9,8,42,38,20,20,8,13,40,9,13,11,29,39,34,21,0,1,45,11,13,5,10,6,9,2,45,24,18,10,49,69,0.0792079207920792,0.0526686877686011,0.187086670067743,0.000406973795586882,0.0396039603960396,0.0380348662281565,0.153469530411335,0.000376144989302526,0.0103405241576039,0.00264739985936832,0,0,0,0,0,0.0793339130289202,0.0528070028967965,0.192261113801936,0.000416911022407889,0.0396972342509218,0.0381492407263729,0.157743512939326,0.0003856283374103,0.0105005978517986,0.00268292650241324,0.000332042774249389,-0.000566336142080982,0.000377055870174236,-0.000310828657569998,4.91892862034644e-05,-0.000300214804395246,-0.000334482052724901,,,0.0793339130289202
GY,GUY,Guyana,2021-05-04,2020-12-25,1,102,8,659922.938087628,4,541343.022350575,58,80,16,3,3552951.19621031,53,230,57,126,102,8,86,8,22,74,6,6,89,7,16,79,7,25,72,5,14,80,8,10,86,6,11,84,7,8,86,8,10,86,6,17,77,8,28,64,10,14,71,17,9,5,88,35,44,23,17,18,67,3,13,1,85,24,42,36,36,34,32,17,47,38,26,39,37,10,54,38,15,51,36,28,44,30,15,6,3,4,74,8,61,33,42,9,3,3,3,9,33,28,13,13,14,34,1,2,4,16,40,39,1,3,9,8,42,39,20,20,8,13,41,9,13,11,29,40,34,21,0,1,46,11,13,5,10,6,9,2,46,24,18,10,50,70,0.0784313725490196,0.0521743147331624,0.18573937598454,0.000404377681533895,0.0392156862745098,0.0376695877073438,0.152364328259839,0.000373679895872953,0.0102112676056338,0.00261447807910078,0,0,0,0,0,0.0792956015557736,0.052794681669465,0.192046277723546,0.00041648290498796,0.039725909096708,0.038163097199087,0.157592270112089,0.00038524427028247,0.0105413257270349,0.00268658211659226,0.000247755941466439,-0.000756485880158577,0.00030252446140641,-0.00050915608798408,4.7913501091461e-05,-0.000300127784742425,-0.000320033723742589,,,0.0792956015557736
GY,GUY,Guyana,2021-05-05,2020-12-26,1,100,8,659922.938087628,4,541343.022350575,58,78,16,3,3487830.97081118,52,179,57,132,100,8,84,8,21,73,6,6,87,7,15,78,7,22,73,5,14,78,8,10,84,6,11,82,7,8,84,8,10,84,6,16,76,8,27,63,10,14,69,17,9,5,86,35,42,23,17,18,65,3,13,1,83,24,41,35,37,33,30,17,47,36,25,40,35,10,54,36,14,51,35,28,43,29,15,6,3,4,72,7,61,32,41,9,3,3,3,9,32,28,14,11,14,33,1,2,4,14,41,38,1,3,8,7,43,38,19,20,8,13,40,9,13,11,28,39,33,21,0,1,45,11,13,5,11,5,8,2,45,25,17,9,49,70,0.08,0.0531724899927667,0.189207259070283,0.000411049570954086,0.04,0.0384072934108425,0.155209076036352,0.000380017461534689,0.0104730949801372,0.00268116128634498,0,0,0,0,0,0.0792348074377563,0.052778948510515,0.191990860231433,0.00041635377978212,0.0397543362255562,0.0381791989092215,0.157581404420343,0.000385153687844946,0.0106027567096653,0.00269308151912741,0.000174424374819809,-0.000841876207129467,0.000242691698940793,-0.000605374692759902,5.10606296614391e-05,-0.000278018234141523,-0.000285277872972355,,,0.0792348074377563
GY,GUY,Guyana,2021-05-06,2020-12-27,2,101,8,659922.938087628,4,541343.022350575,58,78,15,3,3377624.90458075,51,179,57,128,101,8,86,7,21,75,5,6,89,6,15,80,6,22,75,4,14,79,8,11,84,6,11,84,6,8,86,7,10,86,5,16,78,7,27,65,9,14,69,18,9,5,87,34,43,24,16,18,67,3,12,1,85,23,42,36,36,34,31,17,48,36,24,41,36,9,55,37,13,52,36,27,44,30,15,6,2,4,74,6,62,33,41,9,3,3,3,9,33,29,14,11,13,34,1,2,4,14,41,39,1,3,8,7,43,39,19,20,8,13,41,9,14,11,27,40,32,21,0,1,47,10,13,5,11,5,8,2,47,24,17,9,51,70,0.0792079207920792,0.0526686877686011,0.195380765102909,0.000422842361973712,0.0396039603960396,0.0380348662281565,0.160273280084003,0.000391238811326685,0.0104730949801372,0.00268116128634498,0,0,0,0,0,0.0791473713989627,0.0527581665738261,0.192075315781108,0.000416477404911832,0.0397864563348894,0.0381991966329232,0.157698695127927,0.000385316243876756,0.0106909789943328,0.00270301880909192,6.77618282826688e-05,-0.000812815712594557,0.000152467784086639,-0.000610366747917646,5.43950093576795e-05,-0.000214141855192007,-0.000208325056724226,,,0.0791473713989627
GY,GUY,Guyana,2021-05-10,2020-12-29,1,100,8,659922.938087628,4,541343.022350575,58,77,15,3,3371237.76932122,52,179,57,130,100,8,85,7,21,74,5,6,88,6,15,79,6,22,74,4,14,78,8,11,83,6,11,83,6,8,85,7,10,85,5,16,77,7,28,63,9,14,68,18,9,5,86,33,43,24,16,17,67,3,12,1,84,23,41,36,34,35,31,16,48,36,25,39,36,8,55,37,13,51,36,27,43,30,15,6,2,4,73,6,61,33,40,9,3,3,3,9,33,29,14,10,13,34,1,2,4,14,40,39,2,3,8,7,41,39,18,21,8,13,40,9,15,11,26,39,33,21,0,1,45,10,13,5,11,5,9,2,45,24,17,10,49,70,0.08,0.0531724899927667,0.195750932815546,0.000423546017135584,0.04,0.0384072934108425,0.160576933278596,0.000391909172735593,0.0106091092006585,0.00271579489540052,0,0,0,0,0,0.0784105982308818,0.0525728858705834,0.193475830299619,0.00041835373308553,0.0400414771463259,0.038348119851194,0.159310598564197,0.000387535117829884,0.0114700828523446,0.00279227347109022,-8.76425746238358e-05,-0.000512268726951333,0.000160000987846336,-0.000297152522922113,0.000180008754860549,-9.42685980621908e-05,-5.51023611758247e-05,,,0.0784105982308818
GY,GUY,Guyana,2021-05-11,2020-12-31,1,100,8,659922.938087628,4,541343.022350575,58,77,15,3,3358753.46897066,53,178,57,131,100,8,85,7,21,74,5,6,88,6,15,79,6,21,75,4,14,78,8,11,83,6,11,83,6,8,85,7,10,85,5,16,77,7,27,64,9,14,68,18,9,5,86,33,43,24,16,17,67,3,12,1,84,23,41,36,35,34,31,16,48,36,25,39,36,9,54,37,14,50,36,26,44,30,14,6,2,4,74,7,60,33,39,10,3,3,3,9,33,29,15,10,13,33,1,2,4,14,41,38,2,3,8,7,42,38,18,21,8,14,39,9,16,11,26,38,34,21,0,1,44,11,13,5,11,5,9,2,44,25,17,10,48,70,0.08,0.0531724899927667,0.196478528175476,0.000424927969820507,0.04,0.0384072934108425,0.161173788833176,0.000393226004921747,0.0106091092006585,0.00271579489540052,0,0,0,0,0,0.0781116067480666,0.052491119610406,0.194078584589443,0.000418925424920156,0.0401676398764755,0.0384127716340122,0.160034936120701,0.000388293615477035,0.0118097559302444,0.00283062277959848,-0.000181393236150446,-0.000201818286254258,0.000130756686336176,-1.65147826941501e-05,0.000230726577119584,-9.77954200933005e-05,-4.85502025149705e-05,,,0.0781116067480666
GY,GUY,Guyana,2021-05-13,2021-01-02,3,100,8,659922.938087628,4,541343.022350575,50,77,14,2,3402294.84200393,52,173,49,134,100,8,85,7,19,76,5,6,88,6,15,79,6,20,76,4,13,79,8,10,84,6,10,84,6,9,84,7,9,86,5,15,78,7,26,65,9,13,69,18,9,4,87,31,45,24,15,16,69,2,12,1,85,23,41,36,37,32,31,16,48,36,26,38,36,11,52,37,15,49,36,26,44,30,13,7,2,4,74,6,61,33,40,11,2,3,3,8,33,28,17,10,12,33,1,2,5,13,41,38,2,3,7,7,43,38,18,21,9,14,38,9,17,10,26,38,34,20,0,1,45,12,12,4,11,5,9,2,45,23,18,10,49,69,0.08,0.0531724899927667,0.193964065059964,0.000420145734137283,0.04,0.0384072934108425,0.159111143357502,0.000388670621295679,0.00914578379367112,0.00252341627726966,0,0,0,0,0,0.0774129707878717,0.0522911733591717,0.19577071843031,0.000420019914320147,0.0405663153242471,0.0386014295624501,0.162106515038064,0.000389970457762835,0.0126982570747759,0.00292986557338218,-0.000320157040174759,0.00058493410472898,0.000144846845554223,0.00072716701645624,0.000366276537162893,-0.000108699969070691,-3.87015041033354e-05,,,0.0774129707878717
GY,GUY,Guyana,2021-05-16,2021-01-03,2,100,7,648840.27540939,4,541343.022350575,100,77,14,2,3406719.24181759,52,187,99,131,100,7,86,7,18,77,5,6,88,6,16,78,6,19,77,4,12,80,8,9,85,6,10,84,6,9,84,7,9,86,5,14,79,7,25,66,9,14,68,18,9,5,86,33,43,24,15,18,67,2,12,1,85,23,41,36,37,32,31,17,47,36,26,38,36,11,52,37,15,49,36,26,44,30,13,7,2,4,74,7,60,33,41,11,2,3,2,8,33,29,17,10,11,33,1,2,5,13,41,38,2,3,7,6,44,38,18,21,9,14,38,9,17,9,27,38,35,20,0,0,45,13,11,5,11,5,8,2,45,24,16,10,50,69,0.07,0.0500078962992033,0.19045898101753,0.000416965456221768,0.04,0.0384072934108425,0.158904501347094,0.000388213535553654,0.0182915675873422,0.00355214166522025,0,0,0,0,0,0.0764533745470293,0.0520007762734092,0.200374442945002,0.000421641751739072,0.0417453109188879,0.0391195740108449,0.167652096250467,0.000393147856143066,0.0145008674367599,0.00312869781029926,-0.000473704501457383,0.00138802753690942,0.000336566970363312,0.00167663768972968,0.000659923618287505,-0.00012024340715397,5.67375149281687e-06,,,0.0764533745470293
GY,GUY,Guyana,2021-05-19,2021-01-04,1,100,7,648840.27540939,4,541343.022350575,100,77,14,2,3409164.98156904,53,187,99,135,100,7,86,7,18,77,5,6,88,6,16,78,6,19,77,4,12,80,8,9,85,6,10,84,6,9,85,6,9,86,5,14,79,7,25,66,9,14,68,18,9,5,86,33,43,24,15,18,67,2,12,1,85,23,41,36,37,32,31,17,47,36,27,37,36,11,52,37,14,50,36,27,43,30,13,7,2,5,73,7,60,33,40,11,3,3,2,8,33,29,16,10,12,33,1,2,5,12,42,38,2,3,6,6,45,38,18,20,10,14,38,10,16,9,27,38,35,20,0,0,45,13,11,5,11,5,8,2,45,25,16,10,49,69,0.07,0.0500078962992033,0.190322345476741,0.000416701485915501,0.04,0.0384072934108425,0.15879050303439,0.000387961319213988,0.0182915675873422,0.00355214166522025,0,0,0,0,0,0.0763473913068542,0.0519585052706985,0.208283867559734,0.000423502937059776,0.0438391271894952,0.040012462598226,0.176829196645214,0.000397386675031492,0.0165380904196043,0.00335102792156553,-0.000481236021817023,0.0027155012213835,0.000680798493989833,0.00320796537081199,0.000989222284989845,-0.000109276732772805,7.301779917484e-05,,,0.0763473913068542
GY,GUY,Guyana,2021-05-22,2021-01-06,2,101,8,867306.125658122,5,759808.872599307,101,78,14,2,3646736.1496078,54,190,100,141,99,8,86,7,19,77,5,7,88,6,18,77,6,20,77,4,13,80,8,10,85,6,11,84,6,10,85,6,10,86,5,14,78,9,26,66,9,15,68,18,9,5,87,32,43,26,15,19,67,2,12,1,86,23,40,38,36,32,33,17,46,38,26,37,38,11,51,39,14,49,38,27,42,32,13,7,2,5,74,7,59,35,41,11,3,3,2,8,33,29,15,10,12,35,1,2,5,12,42,38,2,3,6,6,45,38,18,19,10,14,40,10,16,10,26,38,36,20,0,0,45,14,11,5,11,5,8,2,45,25,17,10,49,69,0.0792079207920792,0.0526686877686011,0.237830786236454,0.00043697406011425,0.0495049504950495,0.042304508043671,0.208353124939139,0.000416832602675271,0.0182376309136873,0.00352418758802137,1,1,1,1,1,0.0774312592403493,0.0522816281931383,0.217696186398667,0.000425142581787994,0.0464914974100953,0.0411326156798058,0.187499675065108,0.000401638472585405,0.0182756680690285,0.00353821665980021,-0.000286018693102244,0.00427014510292655,0.00111750684586765,0.00496682998953008,0.00126411484578262,-5.89634202308187e-05,0.000160839843630168,0.5,,0.0774312592403493
GY,GUY,Guyana,2021-05-26,2021-01-07,1,100,8,867306.125658122,5,759808.872599307,101,76,15,2,3707345.96838153,53,191,100,141,98,8,84,8,19,75,6,7,86,7,18,75,7,20,75,5,13,78,9,10,83,7,11,82,7,10,83,7,10,84,6,14,76,10,26,64,10,16,66,18,9,6,85,33,42,25,16,19,65,2,13,1,84,23,39,38,36,30,34,17,44,39,26,35,39,11,49,40,14,47,39,27,41,32,13,7,2,5,73,7,57,36,39,11,3,3,2,8,34,28,15,10,12,35,1,2,4,12,42,38,2,3,5,6,46,37,17,19,10,14,40,10,15,10,26,38,36,19,0,0,45,14,11,5,11,4,8,2,45,24,17,10,49,69,0.08,0.0531724899927667,0.233942592100934,0.00043092514860654,0.05,0.042716424707947,0.204946848521668,0.000410899144368661,0.0187175685693106,0.00361604518487111,1,1,1,1,1,0.079467422875513,0.0528932478143227,0.226438957500508,0.000425433341666461,0.0494909907575479,0.0423804940129858,0.197487880751919,0.000404461936525784,0.0196491674421663,0.00368202292062884,0.000176137440771868,0.00549385453348151,0.00157491893520368,0.00636288036462028,0.00136318076497029,4.3963335899284e-05,0.00023581965789289,0.5,,0.079467422875513
GY,GUY,Guyana,2021-05-27,2021-01-08,1,100,8,867306.125658122,5,759808.872599307,114,76,15,2,3773998.05119508,53,190,113,141,98,8,84,8,19,75,6,6,87,7,18,75,7,20,75,5,13,78,9,10,83,7,10,83,7,10,83,7,11,83,6,14,75,11,26,64,10,17,65,18,9,6,85,33,42,25,16,19,65,2,13,1,84,23,39,38,36,30,34,17,44,39,26,35,39,11,49,40,14,47,39,27,41,32,13,7,2,5,73,7,57,36,39,11,3,3,2,8,34,28,15,10,12,35,1,2,4,12,42,38,2,3,5,6,46,37,17,19,10,14,40,10,15,10,26,38,36,19,0,0,45,14,11,5,11,4,8,2,45,24,17,10,49,69,0.08,0.0531724899927667,0.229810962775532,0.000424454646977763,0.05,0.042716424707947,0.201327309206931,0.000404560071302517,0.0211267605633803,0.00383700003910122,1,1,1,1,1,0.079866809446103,0.0530101797089524,0.227552039145451,0.000425095873327132,0.0500443919838844,0.0426052068603422,0.198863507032125,0.00040455210973436,0.0198272352326479,0.00369980323789518,0.000292533783006053,0.00557890909266803,0.00164612535123482,0.00647142848523735,0.00133624655040059,7.89878365260833e-05,0.000252561444149773,0.5,,0.079866809446103
GY,GUY,Guyana,2021-05-30,2021-01-09,1,100,8,867306.125658122,5,759808.872599307,114,76,15,2,3767609.92549556,53,190,113,142,97,8,85,7,19,76,5,6,88,6,18,76,6,20,76,4,13,79,8,10,84,6,10,84,6,10,84,6,11,84,5,14,75,11,26,65,9,17,65,18,9,6,85,32,42,26,16,19,65,2,13,1,84,23,38,39,36,29,35,17,43,40,26,34,40,11,48,41,14,46,40,27,40,33,13,7,2,5,73,7,56,37,38,11,3,3,2,9,34,27,15,10,12,36,1,2,4,12,42,38,2,3,5,7,45,37,17,19,10,13,41,10,15,11,25,38,36,19,0,0,45,14,10,6,11,4,8,2,45,23,18,10,49,69,0.08,0.0531724899927667,0.230200615989736,0.00042506676047315,0.05,0.042716424707947,0.201668667304874,0.00040515940656902,0.0211267605633803,0.00383700003910122,2,1,1,1,1,0.0805268401545544,0.053189474311609,0.228539287812408,0.000423021257751737,0.0513354227211941,0.0431147128099051,0.200827812470649,0.000403574869323091,0.0199757786397304,0.00371192862806995,0.000518978227780455,0.00546142823034966,0.00179485123282449,0.00645354957209753,0.00121292026082575,0.000139855877992536,0.000275000731211712,0.666666666666667,,0.0805268401545544
GY,GUY,Guyana,2021-05-31,2021-01-11,2,100,8,867306.125658122,5,759808.872599307,115,76,14,2,3818709.98080183,53,189,114,151,95,8,85,7,19,76,5,6,88,6,18,76,6,20,76,4,13,79,8,9,85,6,10,84,6,10,84,6,11,85,4,14,73,13,25,66,9,17,65,18,9,5,86,31,41,28,15,21,64,2,12,1,85,22,37,41,34,29,37,17,41,42,26,32,42,11,46,43,14,44,42,27,38,35,13,7,2,5,73,7,54,39,38,11,3,3,2,9,34,26,14,10,12,38,0,2,4,12,43,38,2,3,5,7,45,37,17,18,10,12,43,10,14,13,24,38,37,18,0,0,45,16,10,5,10,4,8,2,45,23,18,10,49,69,0.08,0.0531724899927667,0.227120187188452,0.000420216986086427,0.05,0.042716424707947,0.198970038683002,0.000400412821381305,0.0213120830244626,0.00385342742050727,2,3,1,1,1,0.0805272873544078,0.0531809574187234,0.228118323029152,0.000421885399486117,0.0516886257482551,0.0432500312868023,0.200899662984675,0.000402842424898187,0.0198838035457631,0.00370107337187496,0.000678985467896423,0.00462398001402501,0.00165721913822786,0.00554126112236801,0.000897156018167206,0.000192114994892301,0.000220108694644091,0.4,,0.0805272873544078
GY,GUY,Guyana,2021-06-01,2021-01-11,2,102,9,912875.567703,6,805378.314644185,116,78,15,2,3876834.8881294,53,221,115,151,95,10,85,7,20,77,5,7,89,6,19,77,6,21,77,4,15,79,8,11,85,6,11,85,6,11,85,6,13,85,4,14,73,15,27,66,9,18,66,18,9,5,88,31,41,30,17,21,64,2,13,2,85,22,37,43,34,29,39,17,41,44,26,32,44,11,46,45,14,44,44,27,38,37,13,7,2,5,75,7,54,41,38,12,3,3,2,10,34,26,14,10,12,40,0,2,4,12,43,38,2,3,5,7,45,37,17,18,10,12,45,10,14,13,24,38,37,18,0,0,47,16,10,5,10,4,8,2,47,23,18,10,51,70,0.0882352941176471,0.055044073028925,0.235469292359641,0.000422351503607148,0.0588235294117647,0.0456624358497672,0.20774119555883,0.000403835309462106,0.0209461899602745,0.00377161552845523,3,4,3,3,3,0.0803987857055211,0.0531334394089736,0.227305889293804,0.000420454680124071,0.0520271117086331,0.0433787669684771,0.20072520759131,0.000401887515202847,0.0197125315586093,0.0036819334293107,0.000675232399777808,0.00317033695567832,0.00136466408652298,0.00398266849101589,0.000529073523167494,0.000192744736932472,0.000113977598755525,0.428571428571429,,0.0803987857055211
GY,GUY,Guyana,2021-06-08,2021-01-12,2,101,8,865439.023320581,5,757941.770261766,87,78,15,2,3838053.50564242,53,220,86,171,92,9,85,7,19,77,5,7,89,5,18,78,5,20,77,4,15,78,8,10,85,6,11,85,5,11,84,6,12,85,4,13,72,16,25,68,8,17,67,17,8,5,88,31,40,30,17,23,61,2,13,2,84,21,36,44,32,29,40,16,40,45,25,31,45,10,45,46,13,43,45,26,37,38,13,7,2,4,75,7,52,42,38,13,3,3,1,10,33,25,14,10,11,41,0,2,4,10,43,38,2,3,5,8,43,36,17,17,10,11,46,10,15,13,22,37,36,19,0,0,46,15,11,6,10,3,8,2,46,22,18,11,50,70,0.0792079207920792,0.0526686877686011,0.225489045957352,0.00041808933119616,0.0495049504950495,0.042304508043671,0.197480772257994,0.000398274691877844,0.0157096424702059,0.00327503828496371,3,6,4,4,4,0.0771617382934162,0.0521452801877354,0.212748699124204,0.000402786337897798,0.0547380276758681,0.0444355898317898,0.195054083942384,0.00039021267632916,0.0171879691465992,0.00340760744600918,-4.49201578221758e-05,-0.000824581212410506,0.00137442171096215,0.00125906814621262,-0.000181283153738215,4.01830892133446e-05,4.28191441824167e-05,0.333333333333333,,0.0771617382934162
GY,GUY,Guyana,2021-06-10,2021-01-14,1,100,7,844893.719543981,5,757941.770261766,87,77,15,2,3940437.01017604,52,218,86,165,90,8,85,7,18,77,5,7,88,5,18,77,5,20,76,4,15,77,8,10,84,6,11,84,5,11,83,6,12,84,4,13,70,17,24,68,8,17,66,17,8,5,87,31,38,31,17,24,59,2,13,2,83,20,35,45,31,28,41,15,39,46,24,30,46,9,44,47,12,42,46,25,36,39,13,6,2,4,75,6,51,43,37,13,2,4,1,10,33,25,13,10,10,42,0,3,4,10,41,38,2,3,5,9,41,36,17,16,10,10,47,9,15,14,21,37,36,18,0,0,46,16,10,6,10,2,8,2,46,21,17,12,50,70,0.07,0.0500078962992033,0.214416248086715,0.000405229439300789,0.05,0.042716424707947,0.192349672968863,0.000389164582833823,0.0159136638009877,0.00331722740280201,3,7,4,4,4,0.0766296849769563,0.0519977140177349,0.20839467295282,0.000397705997188535,0.055600439150923,0.0447770127458595,0.193358239989965,0.000386922811136159,0.0167015694705745,0.00335219825890662,-0.000472956316426113,-0.00300738075794807,0.00101824139889584,-0.0006882734603256,-0.000491266328598628,-0.00010818229286633,-9.27795893846402e-05,0.3,,0.0766296849769563
GY,GUY,Guyana,2021-06-11,2021-01-20,3,100,7,800336.824959727,6,783424.507988415,91,80,16,2,4058032.34022952,53,219,90,169,87,8,85,7,18,78,4,7,88,5,18,77,5,18,77,5,15,78,7,9,85,6,10,85,5,11,83,6,11,84,5,12,69,19,24,68,8,18,68,14,8,5,87,31,38,31,18,26,56,2,14,2,82,20,35,45,31,28,41,15,39,46,24,30,46,9,44,47,12,42,46,25,36,39,13,6,2,4,75,6,51,43,37,13,2,5,1,11,31,25,13,10,10,42,0,3,4,10,42,36,2,3,5,10,41,34,17,16,10,10,47,9,16,14,21,35,37,18,0,0,45,17,10,6,10,2,8,2,45,21,17,13,49,68,0.07,0.0500078962992033,0.197222879922751,0.000387138604580005,0.06,0.046546565661405,0.193055264794687,0.000384019307579177,0.0160211267605634,0.0032652266949035,3,10,5,5,5,0.0765359903381739,0.0519762257414102,0.206521869377264,0.000395473547675968,0.0560170762672797,0.04494113420643,0.192632937785506,0.000385469001433106,0.0165464719055635,0.00333344491872163,-0.000555136517988176,-0.00350502829469785,0.000995447380565887,-0.00103842820776979,-0.0005467938878474,-0.000141278383499038,-0.000108446328444822,0.230769230769231,0.283088547519008,0.0765359903381739
GY,GUY,Guyana,2021-06-13,2021-01-21,1,100,8,809825.48994895,6,783424.507988415,94,80,17,3,4058580.84389736,53,224,93,171,86,9,84,7,19,77,4,7,88,5,18,77,5,19,76,5,16,77,7,10,84,6,10,85,5,11,83,6,11,84,5,12,68,20,25,67,8,19,67,14,8,5,87,31,37,32,19,26,55,3,14,2,81,20,34,46,31,27,42,15,38,47,24,29,47,9,43,48,11,42,47,25,35,40,13,6,2,4,75,6,50,44,38,13,2,5,1,10,31,24,13,10,10,43,0,3,5,10,41,36,2,3,5,11,40,34,17,15,10,10,48,10,15,14,21,35,37,18,0,0,45,17,10,6,10,2,8,2,45,20,18,13,49,68,0.08,0.0531724899927667,0.199534152724008,0.000388813212503706,0.06,0.046546565661405,0.193029174019387,0.00038397361596903,0.0165492957746479,0.00331772190309159,3,11,5,5,5,0.076628899470623,0.0520168298539457,0.203309900346912,0.000391536204315172,0.0568027865649679,0.0452483461797029,0.191366638256469,0.000382860287862541,0.0163661479581053,0.00330908910045687,-0.000649656780655231,-0.00420489791091591,0.000911227307295635,-0.00157686236903002,-0.000601605113604186,-0.000194772501405948,-0.00014727065425481,0.214285714285714,0.270882649411928,0.076628899470623
GY,GUY,Guyana,2021-06-15,2021-01-21,1,101,8,809825.48994895,6,783424.507988415,94,81,17,3,4227946.96547637,53,224,93,171,87,9,85,7,19,78,4,7,89,5,18,78,5,19,77,5,16,78,7,10,85,6,10,86,5,11,84,6,11,85,5,12,68,21,25,68,8,19,68,14,8,5,88,31,37,33,19,27,55,3,14,2,82,20,34,47,31,27,43,15,38,48,24,29,48,9,43,49,11,42,48,25,35,41,13,6,2,4,76,6,50,45,39,13,2,5,1,10,31,24,13,10,10,44,0,3,5,10,41,36,2,3,5,11,40,34,17,15,10,10,49,10,15,14,21,35,37,18,0,0,46,17,10,6,10,2,8,2,46,20,18,13,50,69,0.0792079207920792,0.0526686877686011,0.191541071011922,0.000375096716310039,0.0594059405940594,0.0461002688546413,0.185296673393855,0.000370353865288564,0.0163449834811337,0.0032771027301215,3,11,6,6,6,0.0769919281797648,0.0521365042001431,0.20061509946851,0.000388077171855647,0.0575205068204717,0.0455255941945186,0.190241596949928,0.000380481484517576,0.0162928763811849,0.00329528688782264,-0.000589226529107164,-0.00458387059344039,0.000971980178702777,-0.00177634433912444,-0.000598487860763032,-0.000211368666167264,-0.000114206493254181,0.214285714285714,0.26580113404825,0.0769919281797648
GY,GUY,Guyana,2021-06-17,2021-01-24,2,100,8,809825.48994895,6,783424.507988415,94,81,19,4,4221534.15336099,52,228,93,171,84,9,84,7,19,77,4,7,88,5,18,77,5,17,78,5,16,77,7,9,85,6,10,85,5,11,83,6,12,83,5,10,67,23,24,68,8,19,68,13,8,5,87,31,35,34,21,27,52,4,15,2,79,20,33,47,31,26,43,15,37,48,23,29,48,9,42,49,11,41,48,24,35,41,12,6,2,4,76,6,49,45,39,13,2,5,1,10,30,24,13,10,9,44,0,3,4,10,41,35,2,3,5,10,40,33,17,14,10,10,49,9,15,14,21,34,37,17,0,0,46,17,9,6,10,2,8,2,46,19,18,13,50,68,0.08,0.0531724899927667,0.19183203558929,0.000375598907710936,0.06,0.046546565661405,0.18557815228492,0.000370852378179664,0.0163449834811337,0.0032771027301215,5,11,7,7,7,0.0775211601627159,0.0523018897732693,0.198230820465865,0.000384869196302932,0.0581657001136432,0.0457700547032109,0.189150819910257,0.000378167983395594,0.0162648563575857,0.00328508641696943,-0.000479604257134195,-0.00484584480465658,0.00102309806750168,-0.00192906461350881,-0.000574612533503937,-0.000192472776152001,-5.69276698368839e-05,0.3125,0.266811968139403,0.0775211601627159
