"date","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-11-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-12-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-12-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-12-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-12-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-12-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-12-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-12-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-12-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-12-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-12-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-12-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-12-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.125,0,0.354172303767662,0.00539083557951483,0,0.0128418500615798,0
2020-12-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00419287211740042,0,0.00999159460646785,0
2020-12-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00209643605870021,0,0.00620106590578278,0
2020-12-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.377525218646943,0.00188679245283019,0,0.00558134733756389,0
2020-12-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.153846153846154,0,0.349976323034732,0.00171526586620926,0,0.00507424070917674,0
2020-12-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.142857142857143,0,0.326156802419226,0.00157232704402516,0,0.00465160774558715,0
2020-12-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.142857142857143,0,0.326156802419226,0.00157232704402516,0,0.00465160774558715,0
2020-12-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.153846153846154,0,0.349976323034732,0.00157232704402516,0,0.00465160774558715,0
2020-12-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.133333333333333,0,0.305360832718189,0.00145137880986938,0,0.00429396392305433,0
2020-12-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.133333333333333,0,0.305360832718189,0.00145137880986938,0,0.00429396392305433,0
2020-12-23,"SC","Seychelles","SYC",98462,0.0588235294117647,0,0.170673197656264,0.0588235294117647,0,0.170673197656264,0.117647058823529,0,0.270803524690984,0.00251572327044025,0,0.00599788541212101,0.0588235294117647
2020-12-24,"SC","Seychelles","SYC",98462,0.0625,0,0.181107935488906,0.0625,0,0.181107935488906,0.125,0,0.287049290054257,0.00269541778975741,0,0.00642596972807851,0.0625
2020-12-25,"SC","Seychelles","SYC",98462,0.0588235294117647,0,0.170673197656264,0.0588235294117647,0,0.170673197656264,0.117647058823529,0,0.270803524690984,0.00251572327044025,0,0.00599788541212101,0.0588235294117647
2020-12-26,"SC","Seychelles","SYC",98462,0.0555555555555556,0,0.161374589902615,0.0555555555555556,0,0.161374589902615,0.111111111111111,0,0.256293628484448,0.00235849056603774,0,0.00562327485620675,0.0555555555555556
2020-12-27,"SC","Seychelles","SYC",98462,0.0588235294117647,0,0.170673197656264,0.0588235294117647,0,0.170673197656264,0.0588235294117647,0,0.170673197656264,0.00125786163522013,0,0.00372167410680379,0.0588235294117647
2020-12-28,"SC","Seychelles","SYC",98462,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.00134770889487871,0,0.0039873892301915,0.0666666666666667
2020-12-29,"SC","Seychelles","SYC",98462,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.00134770889487871,0,0.0039873892301915,0.0666666666666667
2020-12-30,"SC","Seychelles","SYC",98462,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0,0,0,0.00145137880986938,0,0.00429396392305433,0.0714285714285714
2020-12-31,"SC","Seychelles","SYC",98462,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0,0,0,0.00157232704402516,0,0.00465160774558715,0.0769230769230769
2021-01-01,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0,0,0,0.00171526586620926,0,0.00507424070917674,0.0833333333333333
2021-01-02,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0,0,0,0.00171526586620926,0,0.00507424070917674,0.0833333333333333
2021-01-03,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0,0,0,0.00171526586620926,0,0.00507424070917674,0.0833333333333333
2021-01-04,"SC","Seychelles","SYC",98462,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0,0,0,0.00343053173241852,0,0.00817675673606153,0.0909090909090909
2021-01-05,"SC","Seychelles","SYC",98462,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0,0,0,0.00343053173241852,0,0.00817675673606153,0.0909090909090909
2021-01-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2021-01-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-01-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-01-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.00943396226415094,0,0.0200588246881556,0
2021-01-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0
2021-01-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.0107816711590297,0.000272940662938622,0.0212904016551207,0
2021-01-12,"SC","Seychelles","SYC",98462,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0117924528301887,0.00151722832135996,0.0220676773390174,0.125
2021-01-13,"SC","Seychelles","SYC",98462,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0259433962264151,0.0108122901973254,0.0410745022555048,0.125
2021-01-14,"SC","Seychelles","SYC",98462,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0259433962264151,0.0108122901973254,0.0410745022555048,0.125
2021-01-15,"SC","Seychelles","SYC",98462,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.333333333333333,0.0253547057000716,0.641311960966595,0.0524109014675052,0.0324118340600657,0.0724099688749448,0.111111111111111
2021-01-16,"SC","Seychelles","SYC",98462,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.3,0.0159742349106747,0.584025765089325,0.0524109014675052,0.0324118340600657,0.0724099688749448,0.1
2021-01-17,"SC","Seychelles","SYC",98462,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.3,0.0159742349106747,0.584025765089325,0.0524109014675052,0.0324118340600657,0.0724099688749448,0.1
2021-01-18,"SC","Seychelles","SYC",98462,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.3,0.0159742349106747,0.584025765089325,0.050314465408805,0.0306977973029445,0.0699311335146656,0.1
2021-01-19,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.25,0.0050045019324933,0.494995498067507,0.0411663807890223,0.0250392620447024,0.0572934995333422,0.0833333333333333
2021-01-20,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.25,0.0050045019324933,0.494995498067507,0.0411663807890223,0.0250392620447024,0.0572934995333422,0.0833333333333333
2021-01-21,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.25,0.0050045019324933,0.494995498067507,0.0411663807890223,0.0250392620447024,0.0572934995333422,0.0833333333333333
2021-01-22,"SC","Seychelles","SYC",98462,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.214285714285714,0,0.42922361728078,0.034833091436865,0.0211420746906963,0.0485241081830337,0.0714285714285714
2021-01-23,"SC","Seychelles","SYC",98462,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.153846153846154,0,0.349976323034732,0.0345911949685535,0.0203889191232163,0.0487934708138906,0.0769230769230769
2021-01-24,"SC","Seychelles","SYC",98462,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.166666666666667,0,0.377525218646943,0.0377358490566038,0.0222677113445293,0.0532039867686783,0.0833333333333333
2021-01-25,"SC","Seychelles","SYC",98462,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.181818181818182,0,0.409744941200983,0.039622641509434,0.0230151964206879,0.05623008659818,0.0909090909090909
2021-01-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.0471698113207547,0.0269905629147882,0.0673490597267212,0
2021-01-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.125,0,0.354172303767662,0.0377358490566038,0.0183455122619279,0.0571261858512796,0
2021-01-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.0330188679245283,0.0160107893978949,0.0500269464511617,0
2021-01-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2021-03-09,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.00943396226415094,0,0.0224467080271918,0.25
2021-03-10,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.25
2021-03-11,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-12,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-13,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-14,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-15,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-16,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-17,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.333333333333333
2021-03-18,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.089622641509434,0.0511723395643564,0.128072943454512,0.25
2021-03-19,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.089622641509434,0.0511723395643564,0.128072943454512,0.25
2021-03-20,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.089622641509434,0.0511723395643564,0.128072943454512,0.25
2021-03-21,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.089622641509434,0.0511723395643564,0.128072943454512,0.25
2021-03-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0849056603773585,0.0473840545187069,0.12242726623601,0
2021-03-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.106918238993711,0.0588873043860074,0.154949173601414,0
2021-03-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.141509433962264,0.0751571893910968,0.207861678533432,0
2021-03-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.141509433962264,0.0751571893910968,0.207861678533432,0
2021-03-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.141509433962264,0.0751571893910968,0.207861678533432,0
2021-03-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0489057998160993,0.13977344546692,0
2021-03-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.0707547169811321,0.0362385117798961,0.105270922182368,0
2021-03-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.0566037735849057,0.0287813528383381,0.0844261943314732,0
2021-03-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.0566037735849057,0.0287813528383381,0.0844261943314732,0
2021-03-31,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.0566037735849057,0.0287813528383381,0.0844261943314732,0
2021-04-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2021-04-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2021-04-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-04-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-04-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2021-04-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-04-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-04-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-04-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-04-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
2021-05-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
