"date","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-08-21,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,3,101,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.635220125786163,0.560398509038341,0.710041742533986,0.333333333333333
2020-08-22,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,3,101,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.635220125786163,0.560398509038341,0.710041742533986,0.333333333333333
2020-08-23,"NR","Nauru","NRU",11832,0,0,1,0,1,1,2,4,101,4,0,0,0,0,0,0,0,0,0,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.25
2020-08-24,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,4,101,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.25
2020-08-25,"NR","Nauru","NRU",11832,0,0,1,0,1,1,2,5,101,5,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-08-26,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,5,101,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-08-27,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,5,101,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-08-28,"NR","Nauru","NRU",11832,1,1,1,56,1,2,3,6,157,6,1,1,1,1,1,1,1,1,1,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.493710691823899,0.438760378225137,0.548661005422662,0.333333333333333
2020-08-29,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,5,57,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.215094339622642,0.165623603188434,0.264565076056849,0.2
2020-08-30,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,4,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.268867924528302,0.209185346219357,0.328550502837247,0.25
2020-08-31,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,4,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.268867924528302,0.209185346219357,0.328550502837247,0.25
2020-09-01,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,2,4,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.268867924528302,0.209185346219357,0.328550502837247,0.25
2020-09-02,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,3,56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.352201257861635,0.277956630746924,0.426445884976346,0.333333333333333
2020-09-03,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,3,56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.352201257861635,0.277956630746924,0.426445884976346,0.333333333333333
2020-09-04,"NR","Nauru","NRU",11832,0,0,2,2,2,1,1,5,58,5,0,0,0,0,0,0,0.0188679245283019,0,0.0447691886552224,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-05,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,5,58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-06,"NR","Nauru","NRU",11832,0,0,1,0,1,1,1,5,58,5,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-07,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,5,58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-08,"NR","Nauru","NRU",11832,0,0,1,0,1,1,1,5,58,5,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-09,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,5,58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-10,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,5,58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.218867924528302,0.169085224248076,0.268650624808528,0.2
2020-09-11,"NR","Nauru","NRU",11832,1,1,1,0,1,1,1,5,2,5,1,1,1,1,1,1,0,0,0,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-09-12,"NR","Nauru","NRU",11832,0,0,1,0,1,1,1,6,2,6,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-09-13,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-09-14,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-09-15,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-09-16,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-09-17,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-09-18,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0.25
2020-09-19,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0.25
2020-09-20,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0,0,0,0.333333333333333
2020-09-21,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0,0,0,0.333333333333333
2020-09-22,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,0.5,0,1,0,0,0,0.5
2020-09-23,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,0.5,0,1,0,0,0,0.5
2020-09-24,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,0.5,0,1,0,0,0,0.5
2020-09-25,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-09-26,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-27,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-28,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-29,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-30,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-02,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-04,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-05,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-06,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-08,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-09,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-10,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-11,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-12,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-13,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-14,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-16,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-10-17,"NR","Nauru","NRU",11832,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-10-18,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-10-19,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-10-20,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-10-21,"NR","Nauru","NRU",11832,1,1,1,100,1,1,1,4,101,4,1,1,1,1,1,1,1,1,1,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.476415094339623,0.409184573479304,0.543645615199941,0.25
2020-10-22,"NR","Nauru","NRU",11832,0,0,1,0,1,1,1,5,101,5,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-10-23,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,5,101,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-10-24,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,5,101,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-10-25,"NR","Nauru","NRU",11832,0,0,1,0,1,1,1,6,101,6,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.317610062893082,0.266442119116955,0.368778006669209,0.166666666666667
2020-10-26,"NR","Nauru","NRU",11832,0,0,1,0,1,1,1,7,101,7,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.142857142857143
2020-10-27,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,7,101,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.142857142857143
2020-10-28,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,101,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.317610062893082,0.266442119116955,0.368778006669209,0.166666666666667
2020-10-29,"NR","Nauru","NRU",11832,0,0,2,0,2,1,1,8,101,8,0,0,0,0,0,0,0,0,0,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.238207547169811,0.197660311229461,0.278754783110161,0.125
2020-10-30,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,8,101,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.238207547169811,0.197660311229461,0.278754783110161,0.125
2020-10-31,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,7,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-11-01,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-11-02,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-11-03,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-11-04,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-05,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-06,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-08,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-09,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-10,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-11,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-12,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-13,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-14,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-15,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-16,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-17,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-18,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-19,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-11-20,"NR","Nauru","NRU",11832,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2020-11-21,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-11-22,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-11-23,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-11-24,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-11-25,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-11-26,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-11-27,"NR","Nauru","NRU",11832,0,0,1,0,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-28,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-29,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-30,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-12-01,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-12-02,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-12-03,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-12-04,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-12-05,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-12-06,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-12-07,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-12-08,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-12-09,"NR","Nauru","NRU",11832,1,1,1,100,1,1,1,2,100,2,1,1,1,1,1,1,1,1,1,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432,0.5
2020-12-10,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432,0.5
2020-12-11,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,1,1,1,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1
2020-12-12,"NR","Nauru","NRU",11832,1,1,1,0,1,2,2,2,100,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.943396226415094,0.899405116625756,0.987387336204432,1
2020-12-13,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,2,2,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0.943396226415094,0.899405116625756,0.987387336204432,1
2020-12-14,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,2,2,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0.943396226415094,0.899405116625756,0.987387336204432,1
2020-12-15,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,2,2,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0.943396226415094,0.899405116625756,0.987387336204432,1
2020-12-16,"NR","Nauru","NRU",11832,0,0,1,0,1,2,2,3,100,3,0,0,0,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.628930817610063,0.55384145629842,0.704020178921706,0.666666666666667
2020-12-17,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,2,2,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.628930817610063,0.55384145629842,0.704020178921706,0.666666666666667
2020-12-18,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,2,2,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.628930817610063,0.55384145629842,0.704020178921706,0.666666666666667
2020-12-19,"NR","Nauru","NRU",11832,NA,NA,NA,NA,NA,2,2,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.628930817610063,0.55384145629842,0.704020178921706,0.666666666666667
