"date","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-05-27,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918,0.25
2020-05-28,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918,0.25
2020-05-29,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0125786163522013,0,0.0299013819415159,0.333333333333333
2020-05-30,"MH","Marshall Islands","MHL",54516,0,0,2,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"MH","Marshall Islands","MHL",54516,0,0,2,0,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-06-03,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-06-06,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-06-07,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-06-08,"MH","Marshall Islands","MHL",54516,0,0,2,0,2,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-06-10,"MH","Marshall Islands","MHL",54516,1,1,1,1,1,1,1,10,1,10,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389,0.1
2020-06-11,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389,0.1
2020-06-12,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389,0.1
2020-06-13,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,1,1,9,1,9,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278,0.111111111111111
2020-06-14,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835,0.142857142857143
2020-06-15,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,1,1,7,1,7,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835,0.142857142857143
2020-06-16,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835,0.142857142857143
2020-06-17,"MH","Marshall Islands","MHL",54516,1,1,1,15,1,2,2,7,16,7,1,1,1,1,1,1,0.283018867924528,0.161743747525571,0.404293988323486,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0431266846361186,0.0224556890400661,0.0637976802321711,0.285714285714286
2020-06-18,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,2,2,6,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.050314465408805,0.0262890517523613,0.0743398790652487,0.333333333333333
2020-06-19,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,2,2,7,16,7,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0431266846361186,0.0224556890400661,0.0637976802321711,0.285714285714286
2020-06-20,"MH","Marshall Islands","MHL",54516,0,0,1,5,1,2,2,8,21,8,0,0,0,0,0,0,0.0943396226415094,0.0156459331258165,0.173033312157202,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0495283018867925,0.0288763323114868,0.0701802714620981,0.25
2020-06-21,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,2,2,8,21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0495283018867925,0.0288763323114868,0.0701802714620981,0.25
2020-06-22,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,2,2,6,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.0660377358490566,0.0387419700585247,0.0933335016395885,0.333333333333333
2020-06-23,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,2,2,7,21,7,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0566037735849057,0.0330895363140971,0.0801180108557142,0.285714285714286
2020-06-24,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,6,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0628930817610063,0.0362103346032122,0.0895758289188003,0.166666666666667
2020-06-25,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,6,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0628930817610063,0.0362103346032122,0.0895758289188003,0.166666666666667
2020-06-26,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,6,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0628930817610063,0.0362103346032122,0.0895758289188003,0.166666666666667
2020-06-27,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,1,1,6,20,6,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0628930817610063,0.0362103346032122,0.0895758289188003,0.166666666666667
2020-06-28,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,6,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0628930817610063,0.0362103346032122,0.0895758289188003,0.166666666666667
2020-06-29,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,5,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0754716981132075,0.0436680221354204,0.107275374090995,0.2
2020-06-30,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,1,5,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0754716981132075,0.0436680221354204,0.107275374090995,0.2
2020-07-01,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-02,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-07-03,"MH","Marshall Islands","MHL",54516,1,0,1,1,1,1,0,5,6,5,1,1,1,0,0,0,0.0188679245283019,0,0.0554978435392005,0.2,0,0.550609016230633,0,0,0,0.0226415094339623,0.00473112996660089,0.0405518889013236,0.2
2020-07-04,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-05,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-06,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-07,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0,0,0,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-07-08,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0,0,0,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-07-09,"MH","Marshall Islands","MHL",54516,0,0,2,0,2,1,0,5,1,5,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0.00377358490566038,0,0.0111557073357215,0.2
2020-07-10,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0,0,0,0.00377358490566038,0,0.0111557073357215,0.2
2020-07-11,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-12,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-13,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-14,"MH","Marshall Islands","MHL",54516,0,0,1,1,1,1,0,5,2,5,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0.2,0,0.550609016230633,0,0,0,0.00754716981132075,0,0.0179672761780292,0.2
2020-07-15,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0,0,0,0.00754716981132075,0,0.0179672761780292,0.2
2020-07-16,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,1,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0,0,0,0.00943396226415094,0,0.0224467080271918,0.25
2020-07-17,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-18,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-07-19,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-07-20,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-07-21,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-07-22,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-07-23,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-07-24,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-25,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-26,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-27,"MH","Marshall Islands","MHL",54516,0,0,1,24,1,0,0,4,25,4,0,0,0,0,0,0,0.452830188679245,0.318819664346947,0.586840713011544,0,0,0,0,0,0,0.117924528301887,0.0745099979557904,0.161339058647983,0
2020-07-28,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,4,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113207547169811,0.0705565838035785,0.155858510536044,0
2020-07-29,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,5,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905660377358491,0.0560124281244439,0.125119647347254,0
2020-07-30,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,5,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0905660377358491,0.0560124281244439,0.125119647347254,0
2020-07-31,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,5,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0905660377358491,0.0560124281244439,0.125119647347254,0
2020-08-01,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.113207547169811,0.0705565838035785,0.155858510536044,0
2020-08-02,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.113207547169811,0.0705565838035785,0.155858510536044,0
2020-08-03,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,4,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.113207547169811,0.0705565838035785,0.155858510536044,0
2020-08-04,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,5,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905660377358491,0.0560124281244439,0.125119647347254,0
2020-08-05,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,5,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0905660377358491,0.0560124281244439,0.125119647347254,0
2020-08-06,"MH","Marshall Islands","MHL",54516,0,0,2,0,2,0,0,7,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646900269541779,0.0396602151136514,0.0897198387947045,0
2020-08-07,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,7,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646900269541779,0.0396602151136514,0.0897198387947045,0
2020-08-08,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,7,24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0646900269541779,0.0396602151136514,0.0897198387947045,0
2020-08-09,"MH","Marshall Islands","MHL",54516,0,0,1,0,1,0,0,8,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566037735849057,0.0346082186902367,0.0785993284795747,0
2020-08-10,"MH","Marshall Islands","MHL",54516,0,0,1,1,1,0,0,8,1,8,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-08-11,"MH","Marshall Islands","MHL",54516,NA,NA,NA,NA,NA,0,0,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-08-12,"MH","Marshall Islands","MHL",54516,0,0,2,0,2,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
