"date","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-12-26,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0.1,0,0.285938509691368,0.0132075471698113,0.00348826588776742,0.0229268284518552,0
2020-12-27,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0.0909090909090909,0,0.260795666866152,0.0137221269296741,0.00427881849498204,0.0231654353643662,0
2020-12-28,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0.0909090909090909,0,0.260795666866152,0.0137221269296741,0.00427881849498204,0.0231654353643662,0
2020-12-29,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0.1,0,0.285938509691368,0.0150943396226415,0.00471392904353118,0.0254747502017518,0
2020-12-30,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0.0909090909090909,0,0.260795666866152,0.0137221269296741,0.00427881849498204,0.0231654353643662,0
2020-12-31,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057,0
2021-01-01,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057,0
2021-01-02,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0100420459676549,0
2021-01-03,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00514579759862779,0,0.0109537076675384,0
2021-01-04,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0267295597484277,0.0141943327554345,0.0392647867414209,0
2021-01-05,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0283018867924528,0.0154136677769057,0.0411901058079999,0
2021-01-06,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0339622641509434,0.0185415133277071,0.0493830149741797,0
2021-01-07,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0377358490566038,0.0206351793911046,0.054836518722103,0
2021-01-08,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0377358490566038,0.0195978498316454,0.0558738482815621,0
2021-01-09,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0377358490566038,0.0195978498316454,0.0558738482815621,0
2021-01-10,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0404312668463612,0.0203884916619077,0.0604740420308146,0
2021-01-11,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0404312668463612,0.0203884916619077,0.0604740420308146,0
2021-01-12,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0404312668463612,0.0203884916619077,0.0604740420308146,0
2021-01-13,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0471698113207547,0.0238688223222966,0.0704708003192129,0
2021-01-14,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0471698113207547,0.0238688223222966,0.0704708003192129,0
2021-01-15,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0566037735849057,0.0287813528383381,0.0844261943314732,0
2021-01-16,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0943396226415094,0.0489057998160993,0.13977344546692,0
2021-01-17,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0943396226415094,0.0489057998160993,0.13977344546692,0
2021-01-18,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-01-19,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-01-20,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-01-21,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-01-22,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-01-23,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.679245283018868,0.590387596906578,0.768102969131157,0
2021-01-24,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.452830188679245,0.37545917638175,0.530201200976741,0
2021-01-25,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.452830188679245,0.37545917638175,0.530201200976741,0
2021-01-26,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.452830188679245,0.37545917638175,0.530201200976741,0
2021-01-27,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.452830188679245,0.37545917638175,0.530201200976741,0
2021-01-28,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.452830188679245,0.37545917638175,0.530201200976741,0
2021-01-29,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.452830188679245,0.37545917638175,0.530201200976741,0
2021-01-30,"KN","Saint Kitts and Nevis","KNA",54961,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.452830188679245,0.37545917638175,0.530201200976741,0.25
2021-01-31,"KN","Saint Kitts and Nevis","KNA",54961,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.339622641509434,0.275873466965406,0.403371816053462,0.4
2021-02-01,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.452830188679245,0.37545917638175,0.530201200976741,0.5
2021-02-02,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.452830188679245,0.37545917638175,0.530201200976741,0.5
2021-02-03,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.452830188679245,0.37545917638175,0.530201200976741,0.5
2021-02-04,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.452830188679245,0.37545917638175,0.530201200976741,0.5
2021-02-05,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.452830188679245,0.37545917638175,0.530201200976741,0.5
2021-02-06,"KN","Saint Kitts and Nevis","KNA",54961,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0,0,0,0.666666666666667
2021-02-07,"KN","Saint Kitts and Nevis","KNA",54961,1,1,1,1,1,1,0,0,0,1
2021-02-08,"KN","Saint Kitts and Nevis","KNA",54961,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0,0,0,0.666666666666667
2021-02-09,"KN","Saint Kitts and Nevis","KNA",54961,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0,0,0,0.666666666666667
2021-02-10,"KN","Saint Kitts and Nevis","KNA",54961,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0,0,0,0.666666666666667
2021-02-11,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.00628930817610063,0,0.0185773009704059,0.5
2021-02-12,"KN","Saint Kitts and Nevis","KNA",54961,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.00628930817610063,0,0.0185773009704059,0.5
2021-02-13,"KN","Saint Kitts and Nevis","KNA",54961,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2021-02-14,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-15,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-16,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-17,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-02-18,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-02-19,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2021-02-20,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2021-02-21,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2021-02-22,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-02-23,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-02-24,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-02-25,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-02-26,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-02-27,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-02-28,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-01,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-02,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-03,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-04,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-05,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-06,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-07,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-08,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-09,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-10,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-11,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-12,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-13,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-14,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-15,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-16,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-17,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-18,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-19,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-20,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-21,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-22,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-23,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-24,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-03-25,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-03-26,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-03-27,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-03-28,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2021-03-29,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-03-30,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-03-31,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-01,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-02,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-03,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-04,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2021-04-05,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798,0
2021-04-06,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798,0
2021-04-07,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292,0
2021-04-08,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-04-09,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2021-04-10,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-04-11,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2021-04-12,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2021-04-13,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2021-04-14,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2021-04-15,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2021-04-16,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2021-04-17,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2021-04-18,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2021-04-25,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-04-26,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-04-27,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-04-28,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-04-29,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-04-30,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-01,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-02,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-03,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-04,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-05,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-06,"KN","Saint Kitts and Nevis","KNA",54961,0,0,0,0,0,0,0,0,0,0
2021-05-07,"KN","Saint Kitts and Nevis","KNA",54961,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0.25
2021-05-08,"KN","Saint Kitts and Nevis","KNA",54961,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00471698113207547,0,0.0139402639808974,0.2
2021-05-09,"KN","Saint Kitts and Nevis","KNA",54961,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00471698113207547,0,0.0139402639808974,0.2
2021-05-10,"KN","Saint Kitts and Nevis","KNA",54961,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00471698113207547,0,0.0139402639808974,0.2
