"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","PrescriptionIndex"
2021-03-19,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Liberia","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Liberia","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Libya","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Libya","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Lithuania","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Lithuania","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Luxembourg","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Macao","",3,3,2,4,2,3,2,4,2,3,2,4,3
