ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-10-29,101219909.619941,3843,7582,161,7893,0,7,4449,1355,529,3757,4052,302,119,3881,21,817431.040663899,18,3,2,16,10,395774.997365194,166,4376,46079.4255252292,11,6,2,0,6,100,77,13,5,72,124,101,12,6,93,181,161,0,0,0,2,2,0,0,2,0,4,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,0,0,5,3,0,0,1,0,0,0,1,1,0,0,2,1,0,2021-10-29,4449,1,0.00157338727804001,0.00116464288945101,0.00472016183412003,0.0020140392775955,0.00807579303057249,1.74360037187107e-05,0.00224769611148573,0.00139154435830704,0.00391005088674,1.21578170017875e-05,0.00360247546725843,0.000547030320592846
JP,JPN,Japan,2021-10-30,102660114.259688,4229,8264.8,221,8423.3,0,13,4886,1508,564,4175,4452,351,124,4286,25,505086.053265583,19,4,0,18,17,337213.601948472,225,4823,50786.350390352,16,12,2,1,10,111,93,13,5,87,145,124,16,6,117,211,188,0,0,0,4,3,1,2,1,3,7,3,2,5,12,0,1,0,2,2,0,1,0,0,1,1,0,0,1,0,1,2,0,1,0,0,1,0,0,3,4,2,8,3,3,4,3,1,10,4,4,1,2,1,3,2,2,2,1,0,5,2,2,2021-10-30,4886,1,0.00266066311911584,0.00144440099494047,0.00511665984445354,0.00200055599625149,0.00491998335388487,1.35349930919356e-05,0.00347932869422841,0.00165105767749715,0.00328475771121255,1.10683896526654e-05,0.00443032425584067,0.000577601317712493
JP,JPN,Japan,2021-10-31,102123025.365345,3914,7812.92,150,7732,0,13,4531,1418,545,3881,4148,308,105,4000,18,331399.968395339,15,0,0,14,14,263915.985107526,157,4468,47048.1885847176,16,13,2,3,9,107,90,10,4,84,145,121,11,5,116,192,175,0,0,0,5,3,1,0,3,2,9,2,2,7,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,2,2,1,1,0,8,1,0,0,2,1,0,1,2,1,1,0,6,1,0,2021-10-31,4531,1,0.00286912381372765,0.00155740579806204,0.00397263297285367,0.00183158010321957,0.00324510527581567,1.10304908495335e-05,0.00308982564555286,0.00161601750518274,0.00258429462076125,9.84680568945235e-06,0.00333700413815714,0.000521109723767861
JP,JPN,Japan,2021-11-01,101933694.452491,3626,7914.7,180,7091,0,10,4207,1285,476,3616,3842,295,110,3695,20,527476.297195461,16,2,3,13,17,403370.717475108,183,4144,43636.4578099977,14,10,3,1,9,108,90,12,6,84,136,115,13,6,108,185,163,0,0,0,2,1,1,0,1,2,7,2,1,6,10,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,3,6,5,4,2,2,3,9,5,3,3,3,2,4,3,3,1,0,1,6,3,2,2021-11-01,4207,1,0.00237699072973615,0.00147149505710401,0.00475398145947231,0.00207852762658984,0.00517470008350681,1.39285276694187e-05,0.00404088424055146,0.00191699418355857,0.00395718726414956,1.21876931911242e-05,0.00419374094929567,0.000606333511881939
JP,JPN,Japan,2021-11-02,99799604.9932892,4180,7594.9,205,8209,0,9,4744,1369,572,4027,4331,323,125,4162,9,363247.519707233,6,1,0,6,1,8474.1723627949,217,4685,49333.2058011195,18,14,2,0,13,101,83,14,2,80,122,100,16,4,95,189,166,0,0,0,1,1,0,0,1,1,5,2,1,4,9,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,5,2,5,3,5,2,2,1,8,2,2,0,3,0,2,1,2,0,0,0,4,0,0,2021-11-02,4744,1,0.00189713322091062,0.00123826134836154,0.00189713322091062,0.00123826134836154,0.00363976911262984,1.1814865710924e-05,0.00021079258010118,0.000413102318870213,8.49118828011867e-05,1.80779622888347e-06,0.0043986600196794,0.000583957655396922
JP,JPN,Japan,2021-11-03,102034763.795744,4269,8624.4,203,8300,0,14,4908,1440,534,4227,4449,380,109,4291,24,529106.019917401,20,3,2,18,16,313636.608236472,213,4855,51123.3114545219,11,8,1,2,6,108,93,12,4,89,136,116,13,2,114,208,188,0,0,0,4,2,1,0,2,2,10,2,2,8,12,2,0,1,2,1,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,6,5,6,2,0,10,6,3,1,5,1,2,4,2,3,1,0,8,3,1,2021-11-03,4908,1,0.00285248573757131,0.00149206334137304,0.00488997555012225,0.00195157258392957,0.00518554657485738,1.39361342758764e-05,0.0032599837000815,0.00159475684700742,0.00307382108380551,1.07410021163791e-05,0.00416639677555864,0.000558357435906783
JP,JPN,Japan,2021-11-04,100105560.586321,3736,7224,92,7638,0,7,4269,1274,515,3635,3880,318,100,3737,27,702149.566569223,19,6,2,17,22,573063.9261355,101,4208,44310.3799383374,14,6,6,1,5,125,101,16,6,95,131,108,15,4,104,183,169,0,0,0,1,0,1,0,0,1,2,4,0,2,7,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,4,2,3,2,7,3,3,0,2,1,1,2,1,1,1,0,2,1,1,2021-11-04,4269,1,0.00163972827360037,0.00121370908143607,0.00632466619817287,0.00237807787834969,0.00701409154952745,1.63484373661282e-05,0.00515343171702975,0.00214788650670227,0.00572459634388987,1.47789905842438e-05,0.00227937562576878,0.000444025363960657
JP,JPN,Japan,2021-11-05,101303682.068182,3769,6796.8,124,8000,0,6,4334,1324,481,3723,3981,278,91,3839,17,451834.088980304,16,1,0,16,11,282604.851327045,128,4272,44984.3020666771,11,10,0,2,8,123,107,11,3,103,140,122,11,5,116,157,143,0,0,0,2,1,0,0,1,1,5,0,1,4,5,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,4,2,3,0,2,1,4,3,0,0,2,0,4,2,3,0,2,1,4,3,0,2021-11-05,4334,1,0.00138440239963083,0.00110696523501972,0.00392247346562067,0.00186093076431332,0.00446019413861185,1.29760249438249e-05,0.00253807106598985,0.00149797198363924,0.00278967995592538,1.02708420090647e-05,0.00284543705513702,0.00049223595079993
JP,JPN,Japan,2021-11-06,100203080.624163,4144,7939.5,138,8507,0,9,4736,1446,519,4104,4354,296,110,4207,19,559578.990429624,14,4,1,13,11,269084.438844369,144,4675,49227.9054685664,9,7,2,0,7,114,96,10,9,86,145,125,12,9,114,204,188,0,0,0,3,2,1,0,2,3,7,2,0,7,9,1,2,2,2,1,1,2,2,1,0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,2,5,4,4,4,4,3,3,3,6,5,3,1,3,2,3,3,2,1,1,2,5,3,2,2021-11-06,4736,1,0.00190033783783784,0.00124035101483728,0.00401182432432432,0.0018002809628629,0.00558444897047093,1.45908862352407e-05,0.00232263513513514,0.00137096951993536,0.0026853908798836,1.01327516748914e-05,0.0029251701576446,0.000477069723546715
JP,JPN,Japan,2021-11-07,101128038.30161,4275,7366.54,94,8797,0,7,4911,1446,564,4193,4482,333,93,4339,21,362578.516275369,15,4,2,12,14,197200.673048166,100,4848,51049.6012217347,21,16,3,3,12,121,104,11,7,94,144,130,11,10,117,177,159,0,0,0,2,2,0,1,1,1,5,1,1,4,6,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,6,2,2,3,3,5,3,0,6,3,1,0,4,1,1,1,2,3,2,0,4,1,1,2021-11-07,4911,1,0.00142537161474242,0.00105515786530913,0.00427611484422724,0.00182497645915548,0.00358534114143492,1.16492400856392e-05,0.00285074322948483,0.00149115318223211,0.00195000987223765,8.59818632156789e-06,0.00195887916079204,0.000383557036755718
JP,JPN,Japan,2021-11-08,100001981.642647,3792,7322.5,170,7705,0,10,4386,1441,466,3808,3997,321,81,3879,17,493674.279578279,14,3,0,14,11,325900.271202019,174,4344,45742.4644610593,13,10,2,2,8,112,86,21,4,81,139,108,22,5,100,176,155,0,0,0,3,2,0,0,2,1,9,0,1,8,8,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,3,3,1,1,7,2,3,2,1,0,2,2,2,2,0,1,7,1,3,2021-11-08,4386,1,0.00227998176014592,0.00141150950393087,0.00387596899224806,0.00183891067133955,0.00493664496912076,1.3736785029469e-05,0.00250797993616051,0.00148023449700789,0.00325893813151234,1.11705104920124e-05,0.00380390523444854,0.000564125294540406
JP,JPN,Japan,2021-11-09,101681528.130447,3698,8557.5,204.6,7340,0,7,4270,1318,496,3631,3911,283,64,3817,26,696740.967873819,22,4,1,21,21,562666.228654275,213.6,4215,44384.0901711246,18,10,5,0,10,110,83,22,3,80,142,112,22,2,109,169,156,0,0,0,3,2,1,0,2,2,3,3,0,3,6,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,5,4,3,4,3,3,2,0,4,3,2,1,2,2,1,2,1,2,1,0,1,1,1,2021-11-09,4270,1,0.00163934426229508,0.00121342507380045,0.00608899297423888,0.0023333540440395,0.0068521882064948,1.60342498040571e-05,0.00491803278688525,0.00209825995081765,0.00553361302686591,1.44187132715416e-05,0.00481253528407267,0.000643833902979365
JP,JPN,Japan,2021-11-10,101126427.089126,3537,7545.3,152,7044,0,7,4044,1274,441,3484,3653,316,71,3551,21,573768.076159202,17,4,0,17,19,479356.954404029,160,3987,41983.2425889143,11,7,3,0,7,95,82,9,1,81,107,94,8,3,91,168,149,0,0,0,1,1,0,0,1,1,4,1,0,3,7,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,1,2,3,1,1,1,0,6,0,0,0,2,1,2,2,1,1,1,0,3,0,0,2021-11-10,4044,1,0.00173095944609298,0.00128117886397681,0.00519287833827893,0.00221521576911797,0.00567376988068137,1.46391569219515e-05,0.00469831849653808,0.00210761418792006,0.00474017492956176,1.33869357991292e-05,0.00381104436278698,0.000589390274389311
JP,JPN,Japan,2021-11-11,102211583.748169,3399,6386.1,246,7098,0,13,3896,1161,485,3306,3591,244,58,3488,17,426501.15452289,11,6,0,11,12,319140.317830383,250,3851,40551.1580661923,16,9,3,0,9,91,74,13,1,71,119,100,11,3,94,131,118,0,0,0,3,1,2,0,1,3,9,3,0,9,13,1,2,0,0,3,1,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,6,2,4,4,5,2,2,1,12,4,3,1,4,1,3,1,2,1,1,0,8,2,1,2021-11-11,3896,1,0.00333675564681725,0.00181081898940573,0.00436344969199179,0.00206968388990594,0.00417272816722723,1.24968364699224e-05,0.00308008213552361,0.00174000262053002,0.00312234979761871,1.08158271882556e-05,0.00616505204591003,0.000761854375690195
JP,JPN,Japan,2021-11-12,100137484.826956,3382,6068.35,110,7074,0,6,3870,1140,422,3318,3516,271,54,3422,16,503423.199754243,12,0,1,11,9,326320.434590089,115,3820,40224.7270352778,14,10,1,0,10,100,81,10,2,78,112,93,11,3,89,132,125,0,0,0,2,2,0,0,2,2,4,0,0,4,6,0,1,1,1,1,2,1,1,0,2,1,1,0,1,1,1,1,2,1,1,0,2,1,1,3,3,1,3,4,4,2,3,0,6,3,3,1,1,1,2,3,3,2,2,0,4,2,2,2021-11-12,3870,1,0.00155038759689922,0.00123958361648131,0.0041343669250646,0.00202161052508455,0.00502732019507172,1.38523546823727e-05,0.00232558139534884,0.00151758420937355,0.0032587240947183,1.11625847444402e-05,0.00285893798357272,0.000521773725482742
JP,JPN,Japan,2021-11-13,100676933.84562,3696,5636.3,111,7566,0,8,4251,1228,485,3638,3910,269,58,3812,11,390277.732770306,10,1,0,10,8,275981.580547426,117,4195,44173.4895060184,10,7,2,0,7,76,62,5,2,60,98,79,7,2,77,134,122,0,0,0,1,1,0,0,1,1,5,2,0,5,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,3,2,4,1,3,2,7,2,1,0,1,2,2,2,2,1,3,1,4,1,1,2021-11-13,4251,1,0.00188191013879087,0.0013028455770457,0.00258762644083745,0.00152718167579559,0.00387653574520622,1.21384038448502e-05,0.00188191013879087,0.0013028455770457,0.00274125929352023,1.02132058434868e-05,0.00264864744235475,0.000479295558437511
JP,JPN,Japan,2021-11-14,100856131.576475,3718,7579,99,7720,0,8,4275,1262,475,3685,3910,279,56,3799,13,293634.793996349,6,5,0,6,7,140332.094756442,108,4215,44384.0901711246,19,11,6,0,10,89,73,12,2,67,113,93,14,2,87,145,127,0,0,0,1,1,0,0,1,0,5,2,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,2,3,3,2,3,7,1,2,1,2,1,2,1,1,1,2,2,4,0,1,2021-11-14,4275,1,0.00187134502923977,0.00129553821286303,0.00304093567251462,0.00165052577690768,0.00291142233403725,1.0515172775552e-05,0.0016374269005848,0.00121200702702201,0.00139140865867965,7.27481473334972e-06,0.0024333043571154,0.00045835673568838
JP,JPN,Japan,2021-11-15,103322224.467453,3594,6922.7,133,7135,0,10,4120,1269,455,3547,3769,276,34,3700,9,264547.154283701,5,2,0,5,7,197769.385368727,137,4055,42699.2848502752,9,5,2,0,4,92,80,6,1,79,107,96,5,2,93,136,120,0,0,0,5,4,1,0,3,4,7,2,0,6,9,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,2,4,3,2,0,1,6,3,0,0,2,0,1,2,1,1,0,1,4,1,0,2021-11-15,4120,1,0.00242718446601942,0.00150253008954756,0.00218446601941748,0.0014255985996172,0.00256040900829651,9.74426736431908e-06,0.00169902912621359,0.00125756557902313,0.00191410305370481,8.42787013078907e-06,0.00320848464981064,0.000536401445618123
JP,JPN,Japan,2021-11-16,101056532.122942,3436,6190.8,156,7217,0,3,3959,1202,460,3397,3595,294,40,3506,11,357305.059240445,9,2,0,9,8,266780.032920628,162,3915,41225.0801945321,14,12,1,1,11,103,93,6,2,90,113,101,8,3,97,129,116,0,0,0,1,1,0,0,1,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2021-11-16,3959,1,0.0007577671129073,0.000857153508661457,0.00277847941399343,0.00163966359015094,0.00353569484064386,1.15726856401035e-05,0.00202071230108613,0.00139884097984563,0.0026399088442504,1.00042918844945e-05,0.00392964669166337,0.000603933466269575
JP,JPN,Japan,2021-11-17,101584919.391084,3404,6502.5,87,7180,0,3,3909,1197,408,3407,3584,273,53,3498,11,466769.999369279,10,0,1,9,7,166237.169585033,89,3870,40751.2286980432,10,10,0,2,8,78,68,7,3,64,96,84,9,5,78,136,121,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,1,0,3,1,1,1,2,1,2,2,1,1,1,0,3,1,1,2021-11-17,3909,1,0.000767459708365311,0.000868113144668646,0.00281401893067281,0.00166060692757066,0.00459487492993222,1.3151347532214e-05,0.00179073931951906,0.00132538556989054,0.00163643551209652,7.86008567877982e-06,0.00218398322807561,0.00045323936457813
JP,JPN,Japan,2021-11-18,100596831.320836,3238,6032,124.5,6123,0,6,3753,1167,435,3203,3446,240,54,3350,13,282985.398815103,12,0,0,12,9,220175.786974284,128.5,3693,38887.4128118536,8,6,2,1,4,84,70,11,1,67,95,79,10,3,73,124,112,0,0,0,2,2,0,0,2,0,6,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,2,1,4,0,1,1,1,0,4,1,1,0,2,1,4,0,1,2021-11-18,3753,1,0.00159872102318145,0.00127819677113713,0.00346389555022649,0.00187969645190641,0.00281306473672686,1.03498509077079e-05,0.00239808153477218,0.00156483812726555,0.002188695052154,9.13214457827142e-06,0.00330441113739587,0.000570389960106017
JP,JPN,Japan,2021-11-19,101875840.757444,3473,6758.5,87,6832,0,7,3965,1164,428,3425,3634,264,40,3558,18,439397.630186413,16,2,1,15,15,350597.458579581,91,3916,41235.6102277874,17,15,2,0,15,117,107,6,2,105,135,122,8,3,119,150,132,0,0,0,0,0,0,0,0,0,5,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,4,2,2,2,4,7,5,4,2,2,1,2,3,1,1,1,3,5,4,3,2021-11-19,3965,1,0.00176544766708701,0.00130668293240584,0.00453972257250946,0.00209244050922021,0.00431306997733224,1.27252740333543e-05,0.00378310214375788,0.00191085389044596,0.0034414190447205,1.13718908730982e-05,0.0022068304433307,0.000452914916968291
JP,JPN,Japan,2021-11-20,101028591.971472,3911,8121.5,113,8184,0,7,4473,1294,500,3841,4107,287,43,4026,16,358897.087649384,14,1,0,14,9,252840.470193501,117,4406,46395.3265228885,6,2,3,0,2,108,92,13,0,90,119,104,13,0,101,183,160,0,0,0,1,1,0,0,1,1,5,1,0,5,7,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1,1,1,2,2,0,0,6,1,0,0,1,1,1,1,1,1,0,0,4,1,0,2021-11-20,4473,1,0.00156494522691706,0.00115839886447918,0.0035770176615247,0.00174956890793267,0.00355243085789742,1.16015491382182e-05,0.00201207243460765,0.00131320670485542,0.00250266251622014,9.742781390978e-06,0.00252180572416663,0.000456371475045256
JP,JPN,Japan,2021-11-21,100229837.187531,3665,7303.2,125,7347,0,12,4253,1269,472,3654,3903,268,42,3814,17,576095.226485355,11,4,0,11,13,511817.732404754,134,4194,44162.9594727631,16,13,2,0,13,105,86,12,0,86,119,98,11,1,97,142,128,0,0,0,2,1,1,0,1,2,7,1,0,7,12,1,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,1,5,4,2,4,1,1,11,3,2,0,4,1,2,1,0,2,0,0,6,2,0,2021-11-21,4253,1,0.00282153773806725,0.00159415217561047,0.00399717846226193,0.00189630178283601,0.00574774181671548,1.47994814094112e-05,0.00305666588290618,0.00165905055975114,0.00510644082407456,1.39539460633335e-05,0.00303421694559765,0.000512958756508752
JP,JPN,Japan,2021-11-22,101567967.563413,3724,7208.5,127,7934,0,7,4282,1223,469,3696,3942,268,60,3841,9,238846.431088446,8,1,0,8,5,67882.3261055953,135,4229,44531.5106366989,9,6,2,1,5,93,81,9,3,78,105,92,9,4,88,147,135,0,0,0,0,0,0,0,0,0,4,3,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,4,2,1,0,7,3,1,1,1,1,2,1,3,1,0,0,4,2,0,2021-11-22,4282,1,0.00163475011676787,0.00121002732053672,0.00210182157870154,0.00137172103255329,0.00235159210938552,9.41975189276033e-06,0.00116767865483419,0.00102289892896934,0.000668343846333379,5.0260234356024e-06,0.00303156120396116,0.000510608749515281
JP,JPN,Japan,2021-11-23,104052273.17877,3692,6169.35,108,7434,0,5,4243,1202,480,3638,3899,279,48,3818,18,432916.502813327,14,2,0,14,9,186799.596398457,116,4195,44173.4895060184,7,5,2,0,5,94,81,9,1,80,103,88,10,1,87,153,137,0,0,0,2,2,0,0,2,2,5,0,0,5,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,3,0,1,3,1,0,1,1,4,1,2,1,3,0,1,3,1,0,1,1,4,1,2,2021-11-23,4243,1,0.00117841150129625,0.00103229547044203,0.00424228140466651,0.00195563658206748,0.00416056746852174,1.23678226462854e-05,0.00212114070233325,0.00138431595667103,0.00179524762594586,8.13381521668776e-06,0.00262600943002693,0.000477248307597621
JP,JPN,Japan,2021-11-24,100588829.873494,3378,7374.5,142,6953,0,2,3822,1110,441,3277,3484,278,36,3408,13,394867.053854208,13,0,1,12,9,194442.886744865,145,3777,39771.9356052995,10,9,1,0,9,90,75,11,2,71,109,91,13,3,86,151,139,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2021-11-24,3822,1,0.000523286237571952,0.000725034623077357,0.00340136054421769,0.001845819498657,0.00392555569391568,1.22199571634541e-05,0.00235478806907378,0.00153662085912738,0.00193304651211678,8.58369352394987e-06,0.00364578685430334,0.000592327976329498
JP,JPN,Japan,2021-11-25,101860807.862625,3251,6539.4,120,6619,0,9,3741,1113,396,3239,3411,270,31,3329,11,394963.268826135,8,2,0,8,7,303769.832007658,123,3703,38992.7131444067,10,4,3,0,4,95,77,11,3,72,110,89,13,3,84,136,125,0,0,0,2,2,0,0,2,1,6,1,0,6,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,3,2,4,2,1,0,7,4,1,1,1,0,1,1,2,1,1,0,4,2,0,2021-11-25,3741,1,0.00240577385725742,0.00156985160369051,0.00294039026998129,0.0017350711444711,0.0038774802312466,1.2069122859666e-05,0.00187115744453355,0.00138484990493331,0.00298220521103012,1.05892389907939e-05,0.00315443553631363,0.000556584531502991
JP,JPN,Japan,2021-11-26,100961478.006892,3487,6716.2,93,6712.33,0,7,3971,1158,418,3450,3641,266,45,3561,12,484459.033026983,11,1,0,11,8,407600.315794162,98,3920,41277.7303608086,13,9,2,1,8,83,71,8,2,68,96,83,7,2,80,126,114,0,0,0,3,2,1,0,2,1,4,1,0,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,4,1,1,0,1,0,0,1,0,0,0,0,2,0,0,2021-11-26,3971,1,0.00176278015613196,0.00130471033729285,0.00302190883908335,0.00170718912005915,0.00479845424800449,1.34795825043788e-05,0.00201460589272224,0.00139461807658005,0.00403718649766931,1.23689037177377e-05,0.00237416154287995,0.000469493045465041
JP,JPN,Japan,2021-11-27,101527777.736026,3732,6590.5,128,7329,0,8,4257,1248,445,3692,3909,284,46,3823,10,219062.762208731,10,0,0,10,5,141468.312033507,134,4201,44236.6697055502,9,7,1,0,7,96,88,6,3,85,113,102,8,3,99,153,141,0,0,0,2,1,1,1,0,1,6,1,1,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,6,3,0,0,1,0,1,1,0,0,1,2,5,2,0,2021-11-27,4257,1,0.00187925769321118,0.00130101101879564,0.00234907211651398,0.0014542321650765,0.00215766332223185,9.0256492788952e-06,0.00117453605825699,0.00102890255540718,0.00139339513961713,7.25587869651958e-06,0.00302916112112272,0.00051210532724682
JP,JPN,Japan,2021-11-28,101127783.690911,3585,6801.8,117,7378,0,5,4116,1216,444,3556,3758,275,48,3675,12,338421.719371561,9,3,1,8,8,171013.591228884,123,4058,42730.8749500412,12,12,0,0,12,92,83,8,4,76,109,98,10,4,91,141,128,0,0,0,1,1,0,0,1,0,4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,1,4,1,0,0,1,0,2,2,2,1,0,1,3,1,0,2021-11-28,4116,1,0.00121477162293489,0.00106412778357806,0.00291545189504373,0.00164713555123025,0.00334647618112467,1.1255863525412e-05,0.00194363459669582,0.00134553578616013,0.00169106436418674,8.00802452280114e-06,0.00287848072719797,0.000507963966539475
JP,JPN,Japan,2021-11-29,102142790.924369,3366,5802.9,90,6726,0,6,3858,1140,380,3370,3528,249,38,3462,16,310772.904546575,13,2,0,13,11,191649.067140434,96,3816,40182.6069022565,12,11,0,1,10,93,82,6,2,79,99,86,6,2,83,128,120,0,0,0,1,1,0,0,1,1,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,1,1,1,5,3,3,1,2,2,2,2,3,1,1,1,5,3,3,2021-11-29,3858,1,0.0015552099533437,0.00124343623922525,0.00414722654224987,0.00202788548953153,0.00304253390507692,1.06807133413858e-05,0.00285121824779679,0.00168252757953242,0.00187628578978559,8.39239492783306e-06,0.00238909337648297,0.000477338202119876
