ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IN,IND,India,2021-11-30,798628460.14423,1523,5269.7,1093.3,4766,0,106,2520,840,534,1775,2202,98,329,1833,35,13724553.6149108,25,1,8,16,13,3210237.86729535,1103.3,2413,57942.2913266434,51,29,3,11,18,85,64,4,16,46,97,73,7,21,51,295,257,0,0,0,50,37,4,3,32,23,58,7,13,43,75,8,6,5,7,6,12,5,2,5,7,8,6,6,5,3,4,5,6,3,1,3,3,5,4,23,31,27,26,34,36,20,16,25,39,32,23,11,13,8,11,15,16,9,6,8,15,14,9,2021-11-30,2520,1,0.0420634920634921,0.0078373428439363,0.0138888888888889,0.00456924556061263,0.0171851546743427,9.01339235101388e-06,0.00515873015873016,0.00279702354986847,0.00401968878834545,4.38830991923827e-06,0.0190413595102801,0.00111281913093293
IN,IND,India,2021-12-01,744659777.626699,1484,4078.1,1013,4801,0,102,2406,729,536,1721,2148,98,314,1799,33,7954554.22777428,24,2,4,19,14,3974311.51344173,1019,2321,55733.1364148941,41,25,2,5,20,88,72,5,11,61,84,66,3,10,55,276,237,0,0,0,59,44,0,12,32,29,67,4,16,51,66,8,12,7,10,8,11,6,6,6,9,13,9,6,9,5,7,8,7,5,5,4,6,9,6,21,28,19,27,22,26,17,16,20,30,26,22,15,19,12,15,16,16,9,11,10,19,16,13,2021-12-01,2406,1,0.0423940149625935,0.00805092868658119,0.013715710723192,0.00464740472888471,0.0106821322525653,7.38356401506233e-06,0.0058187863674148,0.00303912989093455,0.00533708363584272,5.23310092347311e-06,0.0182835574228994,0.00111228154533255
IN,IND,India,2021-12-02,783849264.014896,1508,4702.1,822.2,4612.1,0,83,2475,760,484,1809,2163,110,333,1801,29,9272251.56942633,20,2,2,18,15,5273510.52204116,830.2,2387,57317.9649385404,36,23,3,9,13,70,50,5,7,42,74,51,5,12,38,258,224,0,0,0,47,36,1,14,22,22,52,3,21,30,56,3,6,4,5,5,8,4,4,6,6,5,6,3,4,3,4,5,7,3,4,5,4,5,5,18,19,20,21,25,24,19,19,19,22,18,18,10,14,10,10,14,17,11,12,10,14,12,10,2021-12-02,2475,1,0.0335353535353535,0.00709259105445109,0.0117171717171717,0.00423947922510932,0.0118291258218878,7.5687500570152e-06,0.00606060606060606,0.00305772531777606,0.00672770998728774,5.72268188039335e-06,0.0144841150743958,0.000978093803347661
IN,IND,India,2021-12-03,755764270.224963,1421,3817,788.4,4806,0,85,2297,706,449,1664,1993,114,282,1678,34,13919896.507611,19,4,6,13,17,7424246.43199741,794.4,2205,52947.6802218188,48,21,4,3,17,80,54,9,14,40,84,51,13,10,40,261,220,0,0,0,41,25,2,4,21,20,36,5,8,27,61,5,9,5,5,13,9,3,5,3,7,9,6,2,7,2,3,7,4,2,3,1,5,6,2,20,28,25,30,34,28,20,24,30,36,28,28,7,12,5,10,11,7,7,8,8,12,12,10,2021-12-03,2297,1,0.0370047888550283,0.00771984574294847,0.0148019155420113,0.00493842353555551,0.0184183045640244,9.5861222579321e-06,0.00740095777100566,0.00350508442000442,0.00982349487067904,7.03143931412676e-06,0.0150034901750548,0.00103547142206799
IN,IND,India,2021-12-04,740063084.455091,1473,3940.7,816,4817,0,84,2304,717,469,1675,2012,116,271,1712,30,6271724.64637679,19,3,4,14,9,899394.583499312,825,2222,53355.8936294247,44,31,2,6,23,85,67,5,10,56,84,69,7,10,56,279,252,0,0,0,44,37,0,6,31,18,54,1,8,44,53,6,8,4,6,7,7,6,4,3,7,7,3,5,7,3,6,4,6,5,3,2,5,5,3,17,23,23,20,21,24,22,19,19,27,24,18,10,13,12,11,12,18,13,11,9,16,14,10,2021-12-04,2304,1,0.0364583333333333,0.00765315499873088,0.0130208333333333,0.00462892598304184,0.00847458112438437,6.60426919557811e-06,0.00390625,0.00254704711488127,0.00121529448285012,2.51009654038892e-06,0.0154622093995822,0.00104690882954566
IN,IND,India,2021-12-05,762749233.416941,1522,4126,708,4969.4,0,65,2432,698,547,1727,2168,83,315,1820,24,5450364.60938265,14,1,5,9,9,1923156.61708885,717,2345,56309.43769622,28,19,2,6,12,68,52,6,13,38,75,57,4,17,39,249,215,0,0,0,36,26,4,5,21,15,36,6,8,28,38,2,5,4,5,4,5,2,4,2,3,5,4,1,5,2,4,3,4,2,4,2,3,5,3,10,18,14,15,12,18,12,10,12,17,12,14,4,10,5,8,7,9,7,6,6,8,9,7,2021-12-05,2432,1,0.0267269736842105,0.00641000756998509,0.00986842105263158,0.00392858900882294,0.00714568349674542,5.97753122316741e-06,0.00370065789473684,0.0024132410095064,0.00252134847579401,3.55897914156368e-06,0.0127332118617148,0.000926069843511237
IN,IND,India,2021-12-06,742034321.10611,1335,4267.722021,596,4091,0,72,2296,730,465,1663,2000,106,272,1694,30,12365991.6827704,16,2,3,13,13,4769358.16023106,607,2203,52899.6551150417,40,24,3,8,16,72,50,4,11,38,86,63,3,16,46,242,208,0,0,0,30,21,1,6,15,13,34,3,8,26,47,5,5,3,5,6,6,5,3,3,4,6,7,4,4,2,4,4,5,3,2,3,2,5,5,18,17,12,24,20,21,16,11,17,22,18,23,6,6,3,10,9,11,6,4,6,8,10,11,2021-12-06,2296,1,0.0313588850174216,0.00712892269154461,0.0130662020905923,0.00464494788349055,0.0166649861482648,9.21062974802142e-06,0.00566202090592335,0.00306912726492286,0.00642740911649698,5.74981495217433e-06,0.0114745549603291,0.00090757708551861
IN,IND,India,2021-12-07,791839075.064256,1431,4676.2,1145,4624,0,86,2411,720,508,1720,2146,91,325,1792,41,16257943.0669343,29,3,9,20,20,11424043.6517592,1160,2334,56045.2996089456,41,20,5,8,12,88,64,7,15,49,89,64,6,21,43,269,241,0,0,0,51,39,2,9,29,23,51,2,14,36,53,4,5,5,3,7,6,4,5,2,5,5,4,4,5,3,3,6,6,1,4,2,5,4,4,18,19,17,21,25,23,23,18,15,25,22,25,10,9,7,10,11,12,10,9,6,10,12,11,2021-12-07,2411,1,0.0356698465367068,0.00740308915653771,0.0170053919535462,0.00516081601775547,0.0205318777247953,9.87731977304798e-06,0.00829531314807134,0.00362040421083391,0.0144272289806261,8.30549339199222e-06,0.0206975430249078,0.0011786810804156
IN,IND,India,2021-12-08,730247360.211074,1373,4070.22,1102,4284,0,79,2233,692,416,1640,1963,109,266,1665,36,8792994.44937503,24,2,6,17,11,3056720.01363664,1108,2141,51410.8768049497,41,25,3,7,17,77,51,10,8,42,82,59,9,14,43,237,212,0,0,0,40,31,2,2,26,17,48,4,9,35,51,5,7,4,7,7,9,8,4,4,6,11,10,5,6,4,7,7,8,7,3,4,5,9,9,20,25,21,15,23,24,22,18,16,22,26,25,13,12,11,10,13,14,13,9,7,11,15,16,2021-12-08,2233,1,0.0353784146887595,0.00766216326267038,0.0161218092252575,0.00522373678236839,0.0120411177478731,7.91071848713406e-06,0.00492610837438424,0.00290391149787505,0.00418586930975431,4.68268633394845e-06,0.0215518596230851,0.00125525473000028
IN,IND,India,2021-12-09,771631977.174442,1286,4826.2,955.2,4081,0,83,2181,700,423,1561,1890,90,275,1584,41,17552510.1757,33,1,7,25,14,4131316.83898439,964.2,2083,50018.1487084121,38,25,2,6,17,96,74,4,15,58,96,70,5,14,53,248,219,0,0,0,41,36,1,9,26,20,52,3,12,37,56,4,5,3,5,8,9,5,5,4,7,5,5,4,5,3,5,8,9,5,5,4,7,5,5,23,26,17,15,24,34,23,22,15,23,26,24,12,14,9,8,17,17,12,11,8,15,15,12,2021-12-09,2181,1,0.0380559376432829,0.00802983055221696,0.0187987161852361,0.00569984975019818,0.02274725606885,1.0519883735943e-05,0.00641907381934892,0.00335164541226702,0.00535399900625221,5.14892298734917e-06,0.0192770029458895,0.00120497273661886
IN,IND,India,2021-12-10,792060638.916815,1046,3449,349.3,3171,0,66,1831,575,324,1354,1603,68,210,1354,26,9882186.80888683,19,1,4,15,11,6916521.27045235,358.3,1735,41661.7801291862,36,23,1,3,17,66,51,5,8,41,72,53,6,7,43,196,179,0,0,0,31,25,1,6,18,14,39,2,7,31,46,2,5,4,3,7,4,2,3,2,5,6,2,2,4,4,3,6,4,1,3,2,4,5,1,13,18,18,16,22,19,20,15,13,22,21,11,7,13,10,8,13,13,9,9,4,12,12,5,2021-12-10,1831,1,0.0360458765701802,0.00853807365909899,0.014199890770071,0.00541927078129548,0.0124765533386449,7.73018516379552e-06,0.00600764609503004,0.00353954641027004,0.00873231281876482,6.4793134814545e-06,0.00860020860580061,0.000886661975419883
IN,IND,India,2021-12-11,730893693.101261,866,2633.8,473.3,2730.3,0,59,1459,437,283,1052,1284,46,149,1117,21,5306423.47036769,12,2,2,10,7,948312.375346549,477.3,1391,33401.4617635147,37,21,5,6,15,48,36,2,5,29,65,44,4,8,34,161,140,0,0,0,25,22,0,4,17,8,32,5,5,25,38,2,3,3,3,2,4,2,2,2,2,4,2,1,3,3,3,2,4,2,2,2,2,3,2,15,14,22,20,20,19,17,10,16,21,23,19,5,7,9,8,7,9,8,5,8,7,9,8,2021-12-11,1459,1,0.0404386566141193,0.0101077659445453,0.0143934201507882,0.00611159044967096,0.00726018505899533,6.15478021858409e-06,0.0047978067169294,0.00354566321196754,0.00129746963792061,2.60968242505798e-06,0.0142897937634983,0.00127277888362524
IN,IND,India,2021-12-12,742748227.523426,1027,3162,562,3216,0,56,1680,551,329,1232,1484,62,172,1289,37,17578925.4757483,25,1,6,18,15,7575968.48871029,570,1613,38732.2486157795,27,19,2,2,17,59,46,3,10,34,68,52,2,9,41,195,169,0,0,0,28,21,0,5,16,20,30,1,9,21,44,4,6,4,9,11,5,7,2,6,8,10,7,4,6,4,8,9,5,6,2,5,8,9,4,16,14,15,18,19,11,19,11,17,19,17,16,8,10,8,12,13,6,9,4,8,12,11,7,2021-12-12,1680,1,0.0333333333333333,0.00858363406007819,0.0220238095238095,0.00701784565064649,0.0236674081799729,1.09320478258485e-05,0.00892857142857143,0.00449818089721325,0.0101999145982093,7.22602217875136e-06,0.0147164190144071,0.00119920500062867
IN,IND,India,2021-12-13,726365925.625283,1084,3746.3,643,3286.25,0,47,1868,592,360,1346,1628,79,227,1381,32,10654183.9040439,20,1,6,14,18,4036288.52795953,652,1783,42814.3826918381,27,10,3,5,5,64,44,3,10,34,63,41,4,10,31,187,157,0,0,0,20,12,1,4,8,9,19,3,4,15,33,1,4,2,2,3,2,4,2,1,1,3,3,1,4,1,2,3,2,4,2,1,1,3,2,10,16,15,13,18,11,15,11,11,15,15,14,4,9,5,5,8,4,6,4,2,3,6,4,2021-12-13,1868,1,0.0251605995717345,0.00710209839772567,0.0171306209850107,0.00588429057609225,0.0146677914370397,8.74266952405715e-06,0.00963597430406852,0.00443001197237962,0.00555682526611493,5.40597104917837e-06,0.0152285274014775,0.00115997847897895
IN,IND,India,2021-12-14,753463942.410872,1352,4519.844142,666.2,4080,0,79,2243,741,421,1634,1954,92,255,1655,36,12216280.5817679,28,1,6,17,18,3509458.02449163,675.2,2163,51939.1529794985,51,34,0,12,17,88,70,1,10,53,102,73,2,15,55,261,226,0,0,0,39,33,0,7,22,21,46,1,10,30,57,7,6,7,9,7,5,5,4,6,8,9,8,5,6,5,8,7,3,4,3,4,7,7,7,21,27,17,21,23,22,19,13,25,32,27,23,14,15,7,15,15,11,11,7,12,17,15,14,2021-12-14,2243,1,0.0352206865804726,0.0076286265402147,0.0160499331252786,0.00520063767250643,0.0162134906451917,9.01790276514861e-06,0.00802496656263932,0.00369237193105477,0.00465776505941658,4.86174145855078e-06,0.012999826937234,0.000974154989645641
IN,IND,India,2021-12-15,754440790.986618,1425,3930.85,452.3,4598,0,80,2333,719,488,1672,2077,67,259,1789,34,10357930.476491,20,3,6,14,12,5503220.89707757,463.3,2239,53764.1070370305,37,19,2,4,15,73,52,3,9,43,87,63,3,11,52,270,240,0,0,0,39,28,0,3,24,19,42,4,7,34,57,5,2,7,6,4,8,3,3,1,3,6,4,3,2,5,6,4,6,3,2,1,2,4,3,20,18,26,21,24,27,23,11,16,24,27,18,10,7,12,11,12,15,10,5,4,10,10,6,2021-12-15,2333,1,0.0342906129447064,0.00738416805541276,0.0145735105015002,0.00486278341680606,0.0137292821388215,8.30342934849491e-06,0.00514359194170596,0.00290271352222674,0.0072944371020564,6.07213795465014e-06,0.008617273224326,0.000781281387038071
IN,IND,India,2021-12-16,773052517.555154,998,2842,442.3,3182,0,51,1756,553,325,1283,1558,58,201,1335,27,7582651.15039936,17,1,2,15,13,4733822.29825628,447.3,1681,40365.1022462029,23,12,2,3,9,61,49,3,11,35,61,49,2,12,34,184,164,0,0,0,22,18,0,5,11,5,27,0,6,19,32,2,1,2,3,2,2,1,2,2,3,3,2,2,1,2,2,2,2,0,2,2,2,3,2,13,10,18,18,12,10,14,18,13,21,12,12,7,5,7,7,7,5,7,7,6,9,6,6,2021-12-16,1756,1,0.0290432801822323,0.00785432021877008,0.015375854214123,0.00575493870496345,0.00980871412770267,6.94719005813117e-06,0.00740318906605923,0.00400942130132126,0.00612354554284022,5.49934883438426e-06,0.0110813543162046,0.00102122577115817
IN,IND,India,2021-12-17,805366534.890359,89,301,51,252,0,9,204,61,33,150,174,9,24,148,5,7597430.77743529,4,1,0,4,3,3283164.151835,51,197,4730.47301755025,5,5,0,1,4,11,8,3,1,7,10,7,3,1,6,31,26,0,0,0,6,3,0,0,3,3,6,0,0,5,6,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,4,1,3,4,3,3,2,1,3,1,2,2,4,1,3,4,3,3,2,1,3,1,2,2021-12-17,204,1,0.0441176470588235,0.0281800267015262,0.0245098039215686,0.0212184854011865,0.0094335069167849,6.67620562075812e-06,0.0147058823529412,0.0165181534369071,0.00407660861185641,4.40061907012625e-06,0.0107811628585107,0.00294289521158097
IN,IND,India,2021-12-18,670978902.660953,1091,2524.612021,460,3137.2,0,71,1599,503,323,1151,1418,60,167,1231,30,17037506.9724201,16,1,5,11,10,4248051.21163748,467,1536,36883.2820048588,39,22,4,7,15,62,44,6,12,32,57,37,5,6,31,180,155,0,0,0,33,28,2,3,25,15,41,2,6,35,48,4,7,4,5,5,8,5,6,3,9,3,5,3,5,4,4,5,7,5,5,3,6,2,4,19,20,19,13,18,23,21,15,15,30,17,20,6,9,8,5,10,10,11,6,7,15,3,8,2021-12-18,1599,1,0.0444027517198249,0.0100963929960153,0.0187617260787993,0.00665039582044432,0.0253920159111608,1.19030218742679e-05,0.00625390869293308,0.00386400201308752,0.00633112486069332,6.00143271128322e-06,0.0126615630338558,0.00114106397509136
IN,IND,India,2021-12-19,801671703.22599,1420,5285.9,589,5672,0,69,2352,791,43,176,2068,84,237,1794,43,15365221.8237519,35,3,8,25,17,7426203.393018,599,2240,53788.1195904191,48,32,2,4,26,88,65,5,10,54,98,65,7,11,52,228,204,0,0,0,35,29,1,3,26,19,38,3,4,33,50,7,8,4,6,10,5,7,4,4,8,6,7,7,7,4,5,9,4,7,3,3,8,5,6,19,23,19,21,24,24,22,14,18,26,19,26,11,12,10,10,14,12,12,10,8,15,11,13,2021-12-19,2352,1,0.0293367346938776,0.00681976823988786,0.0182823129251701,0.00541425004933508,0.0191664764540411,9.49114491094532e-06,0.00722789115646259,0.00342341869555845,0.00926339717759075,6.63153491573974e-06,0.0111362881722063,0.000886836093827501
IN,IND,India,2021-12-20,803504615.347304,1723,5704.88,989,7751.7,0,91,2917,947,0,0,2570,119,321,2204,50,15027550.1014367,31,4,5,25,23,4049507.86660588,1001,2784,66850.9486338066,59,38,3,9,27,111,84,7,13,69,119,94,8,19,74,295,259,0,0,0,36,30,1,7,23,20,47,4,11,35,69,7,10,9,9,11,11,9,5,8,10,10,9,6,10,8,7,10,10,8,4,7,10,9,9,31,40,38,37,41,35,40,25,31,45,33,35,13,22,18,16,22,20,21,12,16,22,21,19,2021-12-20,2917,1,0.0311964346931779,0.00630885029874201,0.0171408981830648,0.0047102319715492,0.01870250626369,9.36707834062529e-06,0.0078848131642098,0.00320964225400191,0.00503980660379348,4.89625120759231e-06,0.0149736095067736,0.00092062229560932
IN,IND,India,2021-12-21,806394967.548249,1637,5486.75,856,7083.3,0,90,2840,889,0,0,2498,109,268,2185,33,7355581.44820772,23,1,3,20,17,4051944.50301849,877,2707,65001.982022886,41,24,1,2,21,94,68,4,9,58,94,68,4,10,57,306,273,0,0,0,50,40,1,12,25,23,52,4,12,36,60,7,8,8,10,12,8,10,5,7,10,10,10,7,6,7,9,11,5,8,4,6,10,9,9,21,28,23,26,29,24,24,18,21,31,26,30,12,14,13,13,19,11,14,7,9,19,15,15,2021-12-21,2840,1,0.0316901408450704,0.00644255570879123,0.0116197183098592,0.00394138407227522,0.00912156169646187,6.56173935969501e-06,0.00598591549295775,0.00283694215534085,0.00502476412438183,4.88020608673495e-06,0.0134918962885043,0.000886893796211166
IN,IND,India,2021-12-22,785926287.847317,1466,4937,952,6241.5,0,88,2529,799,0,0,2243,78,245,1951,42,7215307.92142018,24,1,6,15,13,3032899.22887545,962,2405,57750.1908995348,37,18,1,3,13,66,47,5,8,36,67,46,4,8,37,268,231,0,0,0,42,31,2,3,27,16,42,3,5,36,60,5,4,3,5,2,6,3,3,3,5,4,3,4,4,1,2,2,5,2,1,1,1,4,1,28,19,24,29,22,26,24,20,27,31,24,24,10,10,8,10,9,11,9,4,6,7,10,6,2021-12-22,2529,1,0.0347963621984974,0.00714249710106636,0.0166073546856465,0.00498066560565533,0.00918064204364914,6.66792877261672e-06,0.00514037168841439,0.00278709544511714,0.00385901232185869,4.33466631662828e-06,0.0166579535931499,0.00104384137614088
IN,IND,India,2021-12-23,800788081.581803,1465,4461,975.16,6085.5,0,80,2474,796,0,0,2173,97,224,1898,36,9824709.72700798,25,3,2,22,18,6038304.33205253,985.16,2360,56669.6259970487,42,29,3,5,23,75,57,5,8,47,83,65,2,8,55,255,225,0,0,0,40,34,1,8,24,24,50,4,9,37,60,8,11,7,13,15,11,9,9,7,8,9,11,6,9,6,12,12,9,8,8,6,6,7,10,24,28,25,30,31,28,24,16,20,27,23,25,16,17,12,18,18,17,15,10,11,16,13,16,2021-12-23,2474,1,0.0323362974939369,0.00697036651325684,0.0145513338722716,0.00471863787262936,0.0122688011384999,7.62447140744819e-06,0.00727566693613581,0.00334887534303543,0.00754045230059495,5.99162185465438e-06,0.0173842686036309,0.00107607610081652
IN,IND,India,2021-12-24,804610794.625482,1269,3578.5,610,5716,0,77,2206,672,0,0,1945,77,227,1676,31,9585400.83755552,19,2,1,18,12,5025104.89732569,622,2108,50618.4625431266,40,20,4,3,17,80,59,7,8,50,80,61,7,7,52,252,217,0,0,0,44,32,2,6,23,20,43,3,6,33,50,6,7,2,3,8,5,5,5,2,4,7,6,3,4,1,1,5,3,3,2,0,3,3,3,24,28,14,19,24,21,17,12,16,27,21,25,8,13,5,8,12,9,7,5,4,11,9,9,2021-12-24,2206,1,0.0349048050770626,0.00765901680039508,0.014052583862194,0.00491190893364141,0.0119130900325755,7.49661052897053e-06,0.00543970988213962,0.00306936660404653,0.00624538588208315,5.44345179465837e-06,0.0122880065642069,0.000959730942431017
IN,IND,India,2021-12-25,818862009.835653,1355,4628.5,793,5577,0,56,2330,767,0,0,2053,92,227,1773,39,15124332.6314669,26,5,5,19,9,4387588.35453203,802,2225,53427.9312895904,34,20,4,5,14,84,60,8,9,50,101,72,12,6,64,237,211,0,0,0,25,21,2,6,13,15,31,6,9,20,42,9,6,3,4,5,5,2,2,3,6,5,6,9,6,3,3,5,5,2,2,3,6,5,6,21,16,11,15,18,20,12,9,13,20,14,20,14,9,7,7,10,10,7,6,7,10,10,10,2021-12-25,2330,1,0.0240343347639485,0.00621875508432459,0.0167381974248927,0.00520905637475948,0.018469940539191,9.22204592008635e-06,0.00386266094420601,0.00251868023681484,0.00535815351283988,5.00015732309918e-06,0.015010875035625,0.00103105690287536
IN,IND,India,2021-12-26,794826109.249751,1378,4292.4,631,5910,0,77,2299,765,0,0,2029,88,194,1787,32,8952307.5129142,19,1,2,17,11,3375578.15426965,640,2205,52947.6802218188,38,26,1,6,20,71,52,3,6,46,81,50,3,3,47,234,201,0,0,0,37,26,1,4,21,16,38,4,5,32,49,5,4,0,2,6,4,2,1,2,1,6,5,4,3,0,1,5,0,1,0,2,1,3,3,22,18,19,17,25,24,18,12,19,18,22,20,10,10,4,7,13,7,6,3,8,8,9,8,2021-12-26,2299,1,0.0334928229665072,0.00735456556511307,0.0139190952588082,0.00478895088891053,0.0112632277786703,7.33641356668509e-06,0.00478468899521531,0.00282074603766397,0.0042469391920906,4.520910141801e-06,0.0120874039678185,0.000930787199597587
IN,IND,India,2021-12-27,816312594.190304,1464,4280.699,737,6205.3,0,65,2441,786,0,0,2189,86,214,1929,28,10533345.3581992,22,1,1,20,12,2558473.74792223,746,2349,56405.4879097743,36,27,2,2,23,100,87,6,8,76,107,91,7,9,80,226,195,0,0,0,36,27,0,5,21,9,38,3,7,29,36,4,6,3,5,5,5,6,4,3,3,6,5,4,6,2,4,4,5,6,4,3,3,5,4,10,17,13,18,16,14,18,13,11,17,11,19,7,12,4,9,9,8,11,8,4,8,7,9,2021-12-27,2441,1,0.0266284309709136,0.00638669708353359,0.011470708725932,0.00422429363196763,0.0129035683550211,7.742024599693e-06,0.00491601802539943,0.0027746026857093,0.0031341838483577,3.83442659790827e-06,0.0132256634530543,0.000942768509141309
IN,IND,India,2021-12-28,786397524.733233,1449,3901,459,6148.6,0,68,2443,765,0,0,2148,104,224,1875,41,16515628.5797561,30,3,5,24,16,4801253.70440817,467,2338,56141.3498225,40,23,4,3,19,81,59,4,8,48,79,59,4,3,53,250,223,0,0,0,28,19,0,2,17,14,27,5,2,25,52,3,5,3,3,7,5,3,4,2,4,5,4,1,3,2,1,4,2,2,2,1,1,2,3,16,21,23,22,23,18,18,20,13,25,22,14,5,4,5,4,6,5,4,5,4,8,8,5,2021-12-28,2443,1,0.0278346295538273,0.0065230266657062,0.0167826442898076,0.00509379333067571,0.0210016283880835,1.00217713886887e-05,0.00654932460090053,0.00319858407050954,0.00610537743749497,5.44444294827549e-06,0.00831828948674189,0.000751293848389879
IN,IND,India,2021-12-29,812421253.629691,1502,4056.6,654,6180,0,95,2501,786,0,0,2211,75,223,1941,45,15746321.477476,39,1,4,35,19,6811404.62259196,659,2395,57510.065365649,45,30,1,8,21,97,78,4,11,66,92,76,3,11,64,287,246,0,0,0,49,39,0,3,33,23,56,2,7,44,64,7,7,2,7,9,13,9,4,7,10,7,5,6,7,1,5,8,10,9,3,7,7,7,5,21,28,24,21,25,26,25,18,23,33,28,22,14,17,8,10,16,17,18,10,11,18,18,13,2021-12-29,2501,1,0.037984806077569,0.00749181712243997,0.0179928028788485,0.00520952338108665,0.0193819664455176,9.47995573188567e-06,0.0075969612155138,0.00340294744941277,0.00838407980116268,6.26984637555272e-06,0.0114588636929914,0.000869849884815256
IN,IND,India,2021-12-30,801371403.381657,1479,4370.2,653,6206,0,62,2549,812,0,0,2266,89,222,1988,37,10828261.0463554,24,2,4,19,14,5719877.57099862,667,2444,58686.6804816894,41,27,4,3,23,87,74,3,11,62,84,66,6,7,56,273,236,0,0,0,24,19,0,3,14,11,31,2,5,23,40,2,5,3,6,7,3,3,1,3,4,4,7,2,5,3,4,5,2,2,1,3,3,3,6,16,16,15,22,22,12,14,8,16,22,9,19,7,12,7,9,12,6,7,2,7,9,5,9,2021-12-30,2549,1,0.0243232640251079,0.00598035651860438,0.0145154962730483,0.00464305702258981,0.0135121630253611,7.99354595943234e-06,0.00549234994115339,0.0028691043074837,0.00713761128343446,5.82843753632357e-06,0.0113654409233132,0.000857609052985826
IN,IND,India,2021-12-31,778647586.54865,1357,3847,696,5542.6,0,56,2266,747,0,0,2020,75,201,1777,40,13585738.8255689,30,1,4,26,16,5243348.68735021,704,2163,51939.1529794985,35,24,0,3,21,83,67,1,5,62,79,62,1,6,56,217,196,0,0,0,30,26,0,1,24,17,30,1,2,27,41,7,11,4,3,9,7,3,2,3,5,6,4,7,9,4,2,8,6,3,2,3,5,5,4,16,21,16,16,19,21,14,13,12,17,16,12,10,11,7,4,11,9,5,4,5,8,6,5,2021-12-31,2266,1,0.0247131509267432,0.00639217097932924,0.0176522506619594,0.00542189132435042,0.0174478660953508,9.19658483673492e-06,0.00706090026478376,0.00344754134429839,0.0067339176001191,5.74439534816536e-06,0.0135543219250781,0.000994434412904402
