ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Northern Cape,2021-08-10,2021-08-04,21,5460561.02686475,85,290,105,295,0,10,111,58,23,88,45,62,39,6,2,122198.191317898,0,2,0,0,1,81524.0082096425,105,111,2600.1316142132,6,0,5,0,0,14,3,10,3,0,11,3,7,3,0,13,4,0,0,0,4,0,4,0,0,4,2,7,2,0,10,2,3,1,4,2,2,1,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,7,8,5,2,5,5,6,7,3,0,2,2,2,2,2,1,2,2,0,2,2,7,0.0900900900900901,0.0532628388008675,0.018018018018018,0.0247452513571082,0.0223783216993108,0.000124059100078656,0.00900900900900901,0.0175776157070447,0.0149296029855838,0.000101715519590148,0.0403825711844872,0.00756652501773884
ZA,ZAF,South Africa,Northern Cape,2021-08-11,2021-08-05,13,5477963.66073192,77,314,112,285,0,8,101,58,22,79,44,54,39,5,3,136614.39736412,1,2,1,0,2,95940.2142558638,112,101,2365.88552284264,4,0,3,0,0,12,3,8,3,0,10,3,6,3,0,11,4,0,0,0,2,0,2,0,0,2,1,6,1,0,8,1,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,5,7,4,2,3,4,4,5,3,0,1,1,1,1,1,0,1,1,0,1,1,7,0.0792079207920792,0.0526686877686011,0.0297029702970297,0.0331085145091172,0.0249389017206197,0.00013058494015496,0.0198019801980198,0.0271705622473482,0.0175138464213625,0.000109848088825511,0.0473395685964681,0.00855721491005813
ZA,ZAF,South Africa,Northern Cape,2021-08-12,2021-08-05,15,6159109.38944049,91,350,117,325,0,11,116,67,27,89,50,63,43,7,4,172235.351399167,1,3,1,0,2,95940.2142558638,117,115,2693.83005076142,7,0,6,0,0,17,5,11,4,1,13,5,7,4,1,14,5,0,0,0,3,0,3,0,0,3,1,9,1,0,11,2,2,1,2,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,6,9,5,3,4,5,7,7,4,0,1,1,1,1,1,0,1,1,0,1,1,8,0.0948275862068965,0.0533153297100072,0.0344827586206897,0.0332047423094912,0.0279643273903296,0.000130206427404869,0.0172413793103448,0.0236880074342301,0.0155769622180033,9.77960693547983e-05,0.0434325840143217,0.00769712642980304
ZA,ZAF,South Africa,Northern Cape,2021-08-13,2021-08-08,23,5000022.40921909,78,339,95,276,0,10,100,60,24,75,40,57,35,5,7,293635.734178523,1,6,1,0,4,164395.574891954,95,98,2295.61169543147,6,0,6,0,0,17,6,11,4,2,13,6,7,4,2,14,4,0,0,0,4,0,4,0,0,4,1,9,1,0,10,3,3,2,3,2,3,2,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,7,7,5,4,5,5,6,8,5,0,1,1,1,1,1,0,1,1,0,1,1,6,0.1,0.0587989195362016,0.07,0.0500078962992033,0.0587268836309843,0.000206081221965042,0.04,0.0384072934108425,0.032878967619993,0.000156300949384974,0.0413833054558229,0.0081476799112008
ZA,ZAF,South Africa,Northern Cape,2021-08-14,2021-08-08,16,6098211.1356896,85,418,150,299,0,13,116,71,28,84,47,64,39,7,7,293635.734178523,1,6,1,0,4,164395.574891954,150,113,2646.98083248731,6,0,6,0,0,18,6,12,4,2,14,6,8,4,2,18,6,0,0,0,6,2,4,1,0,5,3,10,2,0,12,3,3,3,4,3,4,2,2,1,2,4,3,0,0,1,1,1,1,0,0,0,0,1,0,4,10,7,9,9,7,4,5,5,6,10,5,0,1,2,2,2,2,0,1,1,0,2,1,7,0.112068965517241,0.0574052213231845,0.0603448275862069,0.0433334609075599,0.0481511262311055,0.000169915926388226,0.0344827586206897,0.0332047423094912,0.0269579998517653,0.000128545384959091,0.056668336301872,0.00880795587199777
ZA,ZAF,South Africa,Northern Cape,2021-08-15,2021-08-09,10,6018343.67419487,79,361,154,277,0,11,108,69,25,79,48,55,39,8,6,252961.551070267,1,5,1,0,4,164395.574891954,154,105,2459.58395939086,7,1,6,1,0,19,7,12,5,2,13,6,7,4,2,13,5,0,0,0,4,2,2,1,0,3,3,8,2,0,10,2,2,2,2,2,3,1,1,0,2,3,2,0,0,1,1,1,1,0,0,0,0,1,0,3,9,6,7,8,6,3,4,4,6,9,4,0,1,2,2,2,2,0,1,1,0,2,1,7,0.101851851851852,0.0570419899138726,0.0555555555555556,0.0432004398707236,0.0420317557062921,0.000160314911999971,0.037037037037037,0.0356171465392445,0.0273157506103947,0.00013022732209265,0.0626122151317572,0.00957428705591227
ZA,ZAF,South Africa,Northern Cape,2021-08-16,2021-08-10,14,5938352.12401013,82,343,148,285,0,12,112,71,27,81,49,58,41,7,7,300377.92562759,2,5,2,0,5,211811.949449277,148,108,2529.85778680203,9,2,7,2,0,19,8,11,6,2,13,6,7,4,2,16,7,0,0,0,5,3,2,2,0,4,4,8,3,0,11,3,3,2,3,3,3,2,1,0,3,4,2,1,1,1,2,2,1,1,0,0,1,2,0,4,10,6,8,9,6,4,4,4,7,10,4,1,2,2,3,3,2,1,1,1,1,3,1,7,0.107142857142857,0.0572811436131508,0.0625,0.0448295858317766,0.050582707012791,0.000176256329026137,0.0446428571428571,0.0382470503905451,0.0356684725031498,0.000149166244676187,0.058501312118056,0.00914518930531271
ZA,ZAF,South Africa,Northern Cape,2021-08-17,2021-08-11,12,5582855.23623085,75,387,123,262,0,10,103,65,25,73,47,51,37,8,8,377002.735454568,2,6,2,0,6,288436.759276255,123,98,2295.61169543147,8,2,6,2,0,16,6,10,4,2,11,4,7,2,2,17,8,0,0,0,5,3,2,2,0,4,3,7,2,0,9,3,3,2,3,3,3,2,1,0,3,4,2,1,1,1,2,2,1,1,0,0,1,2,0,5,8,5,7,7,5,5,3,2,6,8,4,1,1,1,2,2,1,1,0,0,1,2,0,7,0.0970873786407767,0.0571786277339827,0.0776699029126214,0.0516891094876397,0.0675286604259318,0.000208152543031971,0.058252427184466,0.0452328285398226,0.0516647391113417,0.000183610696222848,0.0535804902217496,0.00921179066621529
ZA,ZAF,South Africa,Northern Cape,2021-08-18,2021-08-12,17,5449904.97958196,78,364,120,237,0,11,107,64,27,74,47,53,36,9,7,333286.41163902,1,6,1,0,5,244720.435460706,120,102,2389.3101319797,9,2,7,2,0,17,6,11,4,2,11,4,7,2,2,20,8,0,0,0,7,3,4,2,0,6,3,8,2,0,10,3,4,3,4,5,4,2,1,1,4,5,2,1,1,1,2,2,1,1,0,0,1,2,0,4,8,5,7,8,5,4,2,2,7,8,3,1,1,1,2,2,1,1,0,0,1,2,0,7,0.102803738317757,0.0575445745622299,0.0654205607476636,0.0468512782712209,0.0611545362511228,0.000201170835930324,0.0467289719626168,0.0399905624684511,0.044903615086419,0.000173867287883418,0.0502237019773454,0.00875743359764704
ZA,ZAF,South Africa,Northern Cape,2021-08-19,2021-08-13,13,5568736.31188357,74,405,141,224,0,11,105,62,29,70,47,51,37,8,7,351336.572998347,1,6,1,0,6,298391.55085508,141,101,2365.88552284264,8,3,5,3,0,15,5,10,4,1,11,3,8,2,1,19,7,0,0,0,8,3,5,2,0,7,4,7,3,0,10,3,5,4,6,6,5,2,3,2,4,6,2,1,1,1,2,2,1,1,0,0,1,2,0,4,8,4,8,8,7,3,4,2,6,8,3,1,2,1,2,2,2,1,1,0,2,2,0,7,0.104761904761905,0.0585766339563127,0.0666666666666667,0.0477118438324575,0.0630908977048529,0.000201930465607294,0.0571428571428571,0.0443973823343272,0.0535833507178853,0.000187036291935414,0.0595971354651965,0.00953939632142899
ZA,ZAF,South Africa,Northern Cape,2021-08-20,2021-08-14,23,5490899.73027629,79,437,153,240,0,12,105,66,29,71,50,50,41,7,6,315034.447103447,1,5,1,0,5,265839.32922162,153,102,2389.3101319797,8,3,5,3,0,15,5,10,5,0,11,3,8,3,0,20,9,0,0,0,7,3,4,2,0,6,4,8,3,0,11,2,4,3,5,6,4,1,2,2,3,5,1,1,1,1,2,2,1,1,0,0,1,2,0,5,9,4,8,9,7,4,4,3,6,9,3,1,2,1,2,2,2,1,1,0,2,2,0,7,0.114285714285714,0.0608549962104919,0.0571428571428571,0.0443973823343272,0.0573739209562283,0.000194515102028795,0.0476190476190476,0.0407332576804628,0.048414529909517,0.000179530439967656,0.0640352200211154,0.00981637261101621
ZA,ZAF,South Africa,Northern Cape,2021-08-21,2021-08-16,22,4446810.44074366,78,334,107,229,0,12,101,57,30,68,46,52,37,7,7,345737.190467203,1,6,1,0,6,296542.072585376,107,99,2319.03630456853,8,2,6,2,0,14,4,10,4,0,11,3,8,3,0,21,10,0,0,0,8,3,5,3,0,8,4,8,4,0,12,3,6,2,5,7,4,1,2,2,4,4,2,1,2,0,1,2,0,1,0,0,1,1,1,6,10,3,7,9,6,4,4,3,7,7,4,1,3,0,1,2,1,1,1,0,2,1,1,6,0.118811881188119,0.063103239748985,0.0693069306930693,0.0495312145212828,0.0777494779852555,0.000248884000245802,0.0594059405940594,0.0461002688546413,0.0666864658471442,0.000231876328649234,0.0461398555034299,0.00853836632770912
ZA,ZAF,South Africa,Northern Cape,2021-08-22,2021-08-17,16,4357782.66275255,79,375,107,234,0,11,103,55,31,69,48,52,33,12,6,298320.81590988,0,6,0,0,5,249125.698028054,107,101,2365.88552284264,6,1,5,1,0,13,3,10,3,0,10,3,7,3,0,20,8,0,0,0,7,2,5,2,0,7,3,8,3,0,11,2,5,2,4,6,4,0,2,2,3,3,2,0,1,0,0,1,0,0,0,0,0,0,1,5,9,3,6,8,6,3,4,3,6,6,4,0,2,0,0,1,1,0,1,0,1,0,1,6,0.106796116504854,0.0596461628900044,0.058252427184466,0.0452328285398226,0.0684570202318096,0.000237096832478953,0.0485436893203884,0.0415040324517794,0.0571679951268372,0.000217976134539306,0.0452261949984115,0.00837329709390189
ZA,ZAF,South Africa,Northern Cape,2021-08-23,2021-08-18,20,4536821.70016538,87,350,140,260,0,14,111,62,34,75,49,60,36,11,6,244565.972628375,0,6,0,0,5,195370.854746549,140,110,2576.70700507614,7,1,6,1,0,14,3,11,3,0,12,3,9,3,0,23,9,0,0,0,10,2,8,2,0,10,3,11,3,0,14,3,7,3,7,9,6,2,4,4,6,5,4,0,1,0,0,1,0,0,0,0,0,0,1,5,11,4,9,11,9,5,7,5,8,8,5,0,2,0,0,1,1,0,1,0,1,0,1,6,0.126126126126126,0.0617608846068811,0.0540540540540541,0.0420662595939769,0.0539068953535159,0.000207807555679319,0.0450450450450451,0.038583494373844,0.0430633751243578,0.000186796122124264,0.05433291395731,0.008752179327703
ZA,ZAF,South Africa,Northern Cape,2021-08-24,2021-08-19,15,4451520.76462324,86,371,132,254,0,12,109,60,34,74,50,58,36,12,5,192342.08218806,0,5,0,0,4,143146.964306233,132,108,2529.85778680203,6,1,5,1,0,12,3,9,3,0,11,3,8,3,0,21,10,0,0,0,8,2,6,2,0,8,3,9,3,0,12,3,6,2,6,7,5,2,4,3,5,4,4,0,1,0,0,1,0,0,0,0,0,0,1,5,10,3,8,9,8,5,7,4,7,7,5,0,2,0,0,1,1,0,1,0,1,0,1,6,0.110091743119266,0.058760412280255,0.0458715596330275,0.0392744413219453,0.0432081736463246,0.000188879825292311,0.036697247706422,0.0352966094275844,0.0321568677032441,0.000163882750804353,0.052176845943131,0.0086656791487089
ZA,ZAF,South Africa,Northern Cape,2021-08-25,2021-08-20,19,4578591.55908268,91,358,111,262,0,12,115,66,31,82,52,61,38,11,4,138670.966793686,0,4,0,0,3,89475.8489118592,111,113,2646.98083248731,6,0,5,0,0,10,2,7,2,0,9,2,7,2,0,22,11,0,0,0,8,2,6,2,0,8,2,9,2,0,12,2,5,1,4,5,4,2,2,2,5,4,3,0,1,0,0,1,0,0,0,0,0,0,1,4,9,2,6,8,6,5,4,3,7,8,4,0,1,0,0,1,0,0,0,0,0,0,1,6,0.104347826086957,0.0558741032330742,0.0347826086956522,0.0334882779444762,0.0302868174643358,0.000156975042463651,0.0260869565217391,0.0291320448021993,0.0195422211737501,0.000126789576065057,0.0419345688633853,0.007635832077233
ZA,ZAF,South Africa,Northern Cape,2021-08-26,2021-08-21,13,4642872.3709731,84,317,80,358,0,11,105,52,28,75,47,55,33,11,3,114656.04629182,0,3,0,0,3,114656.04629182,80,103,2412.73474111675,6,0,5,0,0,8,1,6,1,0,8,1,7,1,0,20,9,0,0,0,8,2,6,2,0,8,2,8,2,0,11,2,5,1,4,5,4,2,2,2,5,4,3,0,1,0,0,1,0,0,0,0,0,0,1,2,8,1,6,8,6,4,3,2,7,7,3,0,1,0,0,1,0,0,0,0,0,0,1,6,0.104761904761905,0.0585766339563127,0.0285714285714286,0.0318658021730655,0.0246950674346858,0.000141165976560578,0.0285714285714286,0.0318658021730655,0.0246950674346858,0.000141165976560578,0.0331573954801892,0.00714432819079964
ZA,ZAF,South Africa,Northern Cape,2021-08-27,2021-08-21,13,5505193.47155294,95,330,82,393,0,11,118,59,29,87,55,60,40,12,3,114656.04629182,0,3,0,0,3,114656.04629182,82,116,2717.25465989848,6,0,5,0,0,9,2,6,2,0,9,2,7,2,0,21,9,0,0,0,8,2,6,2,0,8,2,8,2,0,11,2,5,1,4,5,4,2,2,2,5,4,3,0,1,0,0,1,0,0,0,0,0,0,1,2,8,1,6,8,6,4,3,2,7,7,3,0,1,0,0,1,0,0,0,0,0,0,1,7,0.0932203389830508,0.0524581911743965,0.0254237288135593,0.0284010651185517,0.0208268877168957,0.000119289913990215,0.0254237288135593,0.0284010651185517,0.0208268877168957,0.000119289913990215,0.0301775174812153,0.00643236675814507
ZA,ZAF,South Africa,Northern Cape,2021-08-28,2021-08-22,16,5251314.2673489,91,338,76,382,0,9,112,58,25,86,54,54,39,13,4,138043.367914175,2,2,2,0,4,138043.367914175,76,110,2576.70700507614,6,1,4,1,0,10,4,5,4,0,10,4,6,4,0,20,9,0,0,0,6,1,5,1,0,6,1,7,1,0,9,2,4,1,4,4,4,3,2,3,5,5,3,1,1,0,1,1,1,1,0,1,1,1,1,2,7,1,6,7,6,5,3,3,7,8,3,1,1,0,1,1,1,1,0,1,1,1,1,7,0.0803571428571429,0.0503455308049234,0.0357142857142857,0.0343686861678905,0.0262873941429268,0.000136836907582071,0.0357142857142857,0.0343686861678905,0.0262873941429268,0.000136836907582071,0.0294950104339683,0.00653264014267021
ZA,ZAF,South Africa,Northern Cape,2021-08-29,2021-08-23,18,5378411.79541498,93,314,73,396,0,11,114,59,25,88,55,55,44,10,4,138043.367914175,2,2,2,0,4,138043.367914175,73,113,2646.98083248731,7,1,5,1,0,10,4,5,4,0,11,4,7,4,0,21,9,0,0,0,6,1,5,1,0,6,2,8,1,1,11,2,4,1,4,4,4,3,2,3,5,5,3,1,1,0,1,1,1,1,0,1,1,1,1,2,7,1,7,8,7,5,3,3,9,8,3,1,1,0,1,1,1,1,0,1,2,1,1,7,0.0964912280701754,0.0542008090113747,0.0350877192982456,0.0337766950017001,0.0256661953686505,0.000133645918133533,0.0350877192982456,0.0337766950017001,0.0256661953686505,0.000133645918133533,0.0275785903335777,0.00623858333336661
ZA,ZAF,South Africa,Northern Cape,2021-08-30,2021-08-24,20,5549115.37279596,90,270,48,437,0,8,114,54,27,85,61,48,51,9,3,115173.401368702,2,1,2,0,3,115173.401368702,48,112,2623.55622335025,5,1,3,1,0,8,5,2,5,0,9,5,4,5,0,18,9,0,0,0,3,1,2,1,0,3,2,4,1,1,8,1,2,0,1,1,2,1,0,1,2,3,1,1,1,0,1,1,1,1,0,1,1,1,1,1,4,0,3,5,4,2,0,1,7,6,1,1,1,0,1,1,1,1,0,1,2,1,1,7,0.0701754385964912,0.0468909185383218,0.0263157894736842,0.0293841363627093,0.0207552724409605,0.000118616759132445,0.0263157894736842,0.0293841363627093,0.0207552724409605,0.000118616759132445,0.0182957771488901,0.00512824379980076
ZA,ZAF,South Africa,Northern Cape,2021-08-31,2021-08-26,23,4847441.36975573,83,223,39,431,0,8,103,50,27,74,60,39,51,9,4,145580.5321783,2,2,2,0,4,145580.5321783,39,101,2365.88552284264,4,1,3,1,0,8,4,4,4,0,9,4,5,4,0,15,7,0,0,0,2,1,1,1,0,2,2,5,1,1,8,1,2,1,2,2,2,2,0,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,5,3,5,7,5,3,1,1,6,5,3,1,1,0,1,1,1,1,0,1,2,1,1,6,0.0776699029126214,0.0516891094876397,0.0388349514563107,0.0373112541172863,0.0300324482698459,0.000151937781362764,0.0388349514563107,0.0373112541172863,0.0300324482698459,0.000151937781362764,0.0164843140648416,0.00513070817100147
ZA,ZAF,South Africa,Northern Cape,2021-09-01,2021-08-27,19,4743188.94795133,87,225,56,317,0,9,109,57,29,76,64,40,50,14,3,84497.1957957091,2,1,2,0,3,84497.1957957091,57,106,2483.00856852792,4,1,3,1,0,6,4,2,4,0,8,4,4,4,0,16,7,0,0,0,4,1,3,1,0,4,2,6,1,1,9,1,3,2,2,2,3,2,1,1,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,5,4,4,6,5,2,2,1,6,4,3,1,1,0,1,1,1,1,0,1,2,1,1,6,0.0825688073394496,0.0516689455728233,0.0275229357798165,0.0307129762630489,0.0178144275344976,0.000119040732057701,0.0275229357798165,0.0307129762630489,0.0178144275344976,0.000119040732057701,0.0229560222717206,0.00589066542636955
ZA,ZAF,South Africa,Northern Cape,2021-09-02,2021-08-29,22,4208444.17995633,77,229,47,314,0,9,102,53,29,69,58,39,45,13,2,71473.8768173512,1,1,0,1,1,30407.130809598,48,99,2319.03630456853,3,0,3,0,0,6,3,3,2,1,7,2,5,2,0,13,5,0,0,0,3,0,3,0,0,3,2,6,1,1,9,0,2,2,1,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,5,5,1,2,0,5,3,2,0,1,0,1,0,1,0,0,0,1,0,0,5,0.0882352941176471,0.055044073028925,0.0196078431372549,0.0269068483623884,0.0169834441805743,0.000123447018601388,0.00980392156862745,0.0191209083686488,0.00722526651402883,8.09169675809556e-05,0.0206982529361181,0.00579454615887309
ZA,ZAF,South Africa,Northern Cape,2021-09-03,2021-08-29,15,4926569.73767397,87,280,63,349,0,11,117,63,33,80,67,45,50,17,2,71473.8768173512,1,1,0,1,1,30407.130809598,64,114,2670.40544162437,4,0,4,0,0,7,3,4,2,1,8,2,6,2,0,17,7,0,0,0,4,0,4,0,0,4,2,8,1,1,11,0,2,2,2,2,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,6,7,6,1,3,1,7,5,2,0,1,0,1,0,1,0,0,0,1,0,0,6,0.094017094017094,0.0528833031220751,0.0170940170940171,0.0234873065658838,0.0145078382369752,0.000105585361964784,0.00854700854700855,0.0166800862899834,0.00617206949839189,6.91586928875844e-05,0.0239663981365578,0.00580087167659194
ZA,ZAF,South Africa,Northern Cape,2021-09-04,2021-08-30,18,4940932.18391479,86,326,68,350,0,11,117,66,35,78,67,45,49,17,3,181895.456797803,1,2,0,1,1,30407.130809598,69,113,2646.98083248731,4,0,4,0,0,10,3,7,2,1,10,2,8,2,0,17,8,0,0,0,6,0,6,0,0,6,1,9,1,0,11,0,4,3,3,4,3,2,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,6,8,6,2,4,1,6,7,2,0,1,0,1,0,1,0,0,0,0,0,0,6,0.094017094017094,0.0528833031220751,0.0256410256410256,0.0286406157970728,0.0368139958265293,0.000166037125279322,0.00854700854700855,0.0166800862899834,0.00615412834618303,6.89582828043808e-05,0.0260674346988611,0.0060699663528606
ZA,ZAF,South Africa,Northern Cape,2021-09-05,2021-08-31,12,4887206.08613563,77,384,71,272,0,11,109,65,29,77,61,44,40,20,3,181895.456797803,1,2,0,1,1,30407.130809598,72,106,2483.00856852792,5,0,5,0,0,9,2,7,1,1,10,1,9,1,0,17,7,0,0,0,7,0,7,0,0,7,1,10,1,0,11,0,4,3,3,4,4,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,6,7,7,2,4,1,6,6,2,0,1,0,1,0,1,0,0,0,0,0,0,6,0.100917431192661,0.0565480618752535,0.0275229357798165,0.0307129762630489,0.0372186999262865,0.000167827137499811,0.0091743119266055,0.0178986477811282,0.00622178199029894,6.97139829733949e-05,0.0289970807642787,0.00660003728205783
ZA,ZAF,South Africa,Northern Cape,2021-09-06,2021-09-01,17,4928196.34751854,72,331,80,263,0,12,103,56,23,77,54,46,33,20,2,151488.325988205,1,1,0,1,0,0,81,101,2365.88552284264,4,0,4,0,0,9,3,6,2,1,10,2,8,2,0,17,7,0,0,0,8,1,7,1,0,7,3,9,3,0,10,0,4,2,2,3,3,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,5,6,3,3,2,5,5,1,0,1,0,1,0,1,0,0,0,0,0,0,6,0.116504854368932,0.0619588820707853,0.0194174757281553,0.0266482036524112,0.0307391011448809,0.00015239475438452,0,0,0,0,0.0342366522885171,0.00732710193134728
ZA,ZAF,South Africa,Northern Cape,2021-09-07,2021-09-01,13,5807794.49601393,82,386,114,300,0,13,116,63,26,87,61,52,39,20,3,262685.690893449,1,2,0,1,1,111197.364905244,115,114,2670.40544162437,5,0,5,0,0,10,3,7,2,1,11,2,9,2,0,17,7,0,0,0,8,1,7,1,0,7,3,10,3,0,11,0,4,2,2,3,3,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,6,6,7,4,4,3,6,6,2,0,1,0,1,0,1,0,0,0,0,0,0,7,0.112068965517241,0.0574052213231845,0.0258620689655172,0.0288842407567345,0.0452298529284634,0.000169006914904695,0.00862068965517241,0.0168232549815172,0.0191462292582085,0.00011145158035695,0.0430646216516273,0.00769947498537862
ZA,ZAF,South Africa,Northern Cape,2021-09-08,2021-09-02,15,5544166.66537281,78,461,96,295,0,12,112,61,24,87,62,49,41,19,4,329467.78551904,1,3,0,1,1,111197.364905244,96,110,2576.70700507614,5,0,5,0,0,11,3,8,2,1,11,2,9,2,0,17,9,0,0,0,6,1,5,1,0,5,3,9,3,0,10,0,3,1,2,3,2,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,6,7,7,5,4,3,6,7,3,0,1,0,1,0,1,0,0,0,0,0,0,7,0.107142857142857,0.0572811436131508,0.0357142857142857,0.0343686861678905,0.0594260247580211,0.000196795322241945,0.00892857142857143,0.0174213797031353,0.0200566418033118,0.000116696961551076,0.0372568552850126,0.00731263483291184
ZA,ZAF,South Africa,Northern Cape,2021-09-09,2021-09-03,11,5412487.73775595,74,438,90,257,0,13,101,59,23,76,55,44,37,16,4,368387.22302359,0,4,0,0,2,191183.548417547,90,98,2295.61169543147,7,0,6,0,0,10,1,8,1,0,10,1,9,1,0,19,10,0,0,0,8,1,7,1,0,7,2,11,2,0,11,1,4,1,4,4,3,3,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,7,8,7,6,5,4,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0.128712871287129,0.0653099035773333,0.0396039603960396,0.0380348662281565,0.0680624586830612,0.000212176288597476,0.0198019801980198,0.0271705622473482,0.0353226755755779,0.000155513272221705,0.0392052367476217,0.00793937345130945
ZA,ZAF,South Africa,Northern Cape,2021-09-10,2021-09-04,19,5583543.51328402,80,469,95,272,0,14,105,61,25,78,56,47,37,16,4,368387.22302359,0,4,0,0,2,191183.548417547,95,102,2389.3101319797,6,0,5,0,0,10,2,7,1,0,11,2,9,1,0,15,8,0,0,0,7,1,6,1,0,6,5,9,4,0,12,1,4,1,3,3,3,3,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,7,8,7,6,4,4,6,7,5,0,2,0,2,2,1,0,0,1,1,1,1,7,0.133333333333333,0.0650202831480922,0.0380952380952381,0.0366146447649092,0.0659773174771802,0.000205906083014615,0.0190476190476191,0.0261455482229834,0.0342405406105809,0.00015083354224071,0.0397604307320651,0.0078347865312478
